"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"751","2020-04-29 16:30:15-03","UFVJM","HDJF","3899","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Faria, JEQ","5942","2016","06","04","Southern America","Brasil","Minas Gerais","Margem da estrada para a Formação",NA,NA,"HDJF003899","HDJF003899_01","Faria, JEQ","Diamantina","-43.606944","-18.271389","1283","1283","-43.606944","-18.271389","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2020-04-29 16:30:15-03","UFVJM","HDJF","4541","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Faria, JEQ","6595","2016","09","24","Southern America","Brasil","Minas Gerais","Margem da estrada para a Formação",NA,NA,"HDJF004541","HDJF004541_01","Faria, JEQ","Diamantina","-43.606111","-18.271111","1297","1297","-43.606111","-18.271111","2016","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-04-29 16:30:15-03","UFVJM","HDJF","4390","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Faria, JEQ","6444","2016","08","16","Southern America","Brasil","Minas Gerais","Margem da rodovia de Mendanha para Diamantina",NA,NA,"HDJF004390","HDJF004390_01","Faria, JEQ","Diamantina","-43.555","-18.181111","1231","1231","-43.555","-18.181111","2016","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2020-11-23 11:39:25-03","IAC","IAC","19856","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"H.M. Souza","s/nº","1967","11","30",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"s/det.","Araraquara","-48.1756","-21.7944",NA,NA,"-48.1756","-21.7944","1967","11","30",NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-11-23 11:39:25-03","IAC","IAC","4217","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"O.F. Souza","s/nº","1938","12","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"C.M.D.E. Legrand","São Simão","-47.5508","-21.4792",NA,NA,"-47.5508","-21.4792","1940","12","31",NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-11-23 11:39:25-03","IAC","IAC","46611","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"L.C. Bernacci; E.L. João & P. Juventino","4098","2005","12","07",NA,"Brasil","São Paulo","Viracopos",NA,NA,NA,NA,"R.B. Torres & M.S. Dechoum","Campinas","-47.148781","-23.016998",NA,NA,"-47.148781","-23.016998","2006","04","07",NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-11-23 11:39:25-03","IAC","IAC","55369","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"T.P. Pires","59","2014","03","19",NA,"Brasil","São Paulo","Parque do Cerrado",NA,NA,NA,NA,"T.P. Pires","Jundiaí","-47.0034","-23.1467",NA,NA,"-47.0034","-23.1467","2014","03","19",NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-11-23 11:39:25-03","IAC","IAC","24776","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"C. Aranha","6009","1980","12","02",NA,"Brasil","Minas Gerais",NA,NA,"ocorrência regular, identificação anterior: Psidium incanescens",NA,NA,"C.F. Nardin","Uberlândia","-48.2772","-18.9186",NA,NA,"-48.2772","-18.9186","2018","07","04",NA,NA,NA,NA,NA,NA,NA,NA
"759","2020-11-23 11:39:25-03","IAC","IAC","3083","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","incanescens",NA,"Psidium incanescens","Mart. ex DC.",NA,"A.P. Viégas et al.","s/nº","1938","12","04",NA,"Brasil","São Paulo","Fazenda Campo Grande",NA,"Araçá felpudo; araçá de Minas; araçá de São Paulo; goiabinha e guabiroba.",NA,NA,"C.M.D.E. Legrand","Campinas","-47.169767","-22.922308",NA,NA,"-47.169767","-22.922308","1940","07","21",NA,NA,NA,NA,NA,NA,NA,NA
"760","2019-01-25 15:35:35-02","IAC","IAC","7967","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","incanescens",NA,"Psidium incanescens","Mart. ex DC.",NA,"A.P. Viégas","s/nº","1945","12","09",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"O. Handro","Mogi Mirim","-46.9578","-22.4319",NA,NA,"-46.9578","-22.4319","1947","01","29",NA,NA,NA,NA,NA,NA,NA,NA
"761","2020-07-23 12:16:33-03","CEPLAC","CEPEC","108283","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium",NA,NA,"R. M. Harley","26964","1988","11","20",NA,"Brasil","Bahia","25km ao N de Barra da Estiva, na estrada nova para Mucugê.",NA,NA,NA,NA,"M. Sobral","IBIQUERA","-41.3","-13.416667","1100","1100","41W18'","13S25'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2020-07-23 12:16:33-03","CEPLAC","CEPEC","11929","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium",NA,NA,"R. M. Harley","15292","1974","01","19",NA,"Brasil","Bahia","10Km ao N cidade, Rod. para povoado de Mato Grosso.",NA,NA,NA,NA,"V. G. Staggemeier","RIO DE CONTAS","-41.833333","-13.466667",NA,NA,"41W50'","13S28'",NA,NA,NA,NA,NA,NA,"03/09/2014",NA,NA,NA,NA
"763","2020-07-23 12:16:33-03","CEPLAC","CEPEC","48275","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium",NA,NA,"R. M. Harley","26964","1988","11","20",NA,"Brasil","Bahia","25Km ao N de Barra da Estiva, estrada nova para Mucugê.",NA,NA,NA,NA,"V. G. Staggemeier","IBICOARA","-41.3","-13.416667",NA,NA,"41W18'","13S25'",NA,NA,NA,NA,NA,NA,"03/09/2014",NA,NA,NA,NA
"764","2020-02-17 11:30:12-03","UEG","HUEG","11788","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, J.E.Q.","1705","2011","09","07","Southern America","Brasil","Goiás",NA,NA,"Subarbusto ca. 0,3 m de altura, folha discolor, botões florais verdes e flores brancas.; Campo sujo rebrotandoa após queimada.","HUEG011788",NA,"Moreira, H.J.C.","Alto Paraíso",NA,NA,NA,NA,NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2020-02-17 11:30:12-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Prance, G.T.; Faria, J.E.Q.","1705","2011","09","07","Southern America","Brasil","Goiás","Margem da GO-118 entre Alto Paraíso e Teresina de Goiás",NA,"Subarbusto ca. 0,3 m de altura, folha discolor, botões florais verdes e flores brancas (coletado material em sílica gel); Campo sujo rebrotando após queimada",NA,NA,"Proença, C.E.B.; Steyermark, J.A.","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"1969",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"766","2020-02-17 11:30:12-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Irwin, H.S.; Faria, J.E.Q.","2001","2011","10","09","Southern America","Brasil","Goiás","Entrada para a cachoeira Cristal",NA,"Arbusto ca. 0,3 m de altura, botões florais cinéreos (coletado material em sílica gel); Cerrado sensu stricto queimado",NA,NA,"Kirkbride Junior, J.H.; Ramos, P.C.M.","Alto Paraíso de Goiás","-47.525","-14.096944",NA,NA,"-47.525","-14.096944","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2020-02-17 11:30:12-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Maria, J.o.s.é.; Faria, J.E.Q.","1175","2011","03","02","Southern America","Brasil","Goiás","Portal da Chapada",NA,"Arbusto ca. 0,5 m de altura, frutos maduros verdes; Campo sujo",NA,NA,"Munhoz, C.B.R.","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"768","2020-02-17 11:30:12-03","UEG","HUEG","3616","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Gomes Júnior, J.C.; Faria, J.E.Q.","178","2005","12","08","Southern America","Brasil","Goiás","Campus UEG, entro o pasto e a mata ciliar da nascente.",NA,"Arbusto (+ ou - 1,5m); flor branca com anteras róseas; superfície abaxial da folha bem pilosa que adaxial.; Cerrado de transição","HUEG003616",NA,"Kirkbride Junior, J.H.","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA
"769","2020-02-17 11:30:12-03","UEG","HUEG","4530","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Gomes Júnior, J.C.; Faria, J.E.Q.","195","2005","12","20","Southern America","Brasil","Goiás","Setor sul",NA,"Subarbusto (+ ou - 50cm); folhas bicolores pilosas; frutos imaturos verdes bem pilosos e irregulares; lobos calicínios persistentes; caules com quinas e piloso.","HUEG004530",NA,"Hatschbach, G.; Faria Júnior, J.E.Q.","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"2007","07","16","31830","auto",NA,NA,NA,NA,NA,NA
"770","2013-02-07 10:19:03-02","UMC","HUMC","1375","S","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum",NA,NA,"Tomasulo, P.L.","460","1997","05","26","Southern America","Brazil","São Paulo","Fazenda São José.",NA,NA,NA,NA,NA,"Itatinga","-48.61","-23.1",NA,NA,NA,NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA
"771","2019-02-27 14:03:23-03","UFSJ","HUFSJ","938","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Sobral, M; Godoy, E; Otieres","12971","2009","06","03",NA,"Brasil","Minas Gerais","Trilha do Carteiro, Águas Santas, Serra de São José",NA,"Subarbusto em campo rupestre; flores fenecidas; frutos imaturos.","HUFSJ000938","HUFSJ000938_v00","Sobral, M","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA
"772","2019-12-09 10:46:11-03","UFSJ","HUFSJ","6793","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Carmo, MRB","s.n.","2013","02","04",NA,"Brasil","Paraná","Parque Estadual do Guartelá. Coletada no cerrado.",NA,"Arbusto com 60cm de altura. Frutos imaturos verdes.","HUFSJ006793",NA,"Sobral, M","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"2014",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"773","2019-12-20 18:46:48-03","UFSJ","HUFSJ","1584","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Sobral, M","13554","2011","02","04",NA,"Brasil","Minas Gerais","Brejo no trevo de entrada para a cidade.",NA,"Subarbusto 0,2 m, em campo alterado; frutos imaturos.","HUFSJ001584","HUFSJ001584_v00 HUFSJ001584_v01 HUFSJ001584_v02 HUFSJ001584_v03","Sobral, M","Coronel Xavier Chaves","-44.207722","-21.5565",NA,NA,"-44.207722","-21.5565","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2019-02-27 14:03:23-03","UFSJ","HUFSJ","1002","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Sobral, M","13035","2009","11","27",NA,"Brasil","Minas Gerais","Rua Luís Giarola",NA,"Subarbusto 0,5 m, em campo alterado; flores fenecidas.","HUFSJ001002","HUFSJ001002_v00 HUFSJ001002_v01 HUFSJ001002_v02","Sobral, M","São João del-Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2019-02-27 14:03:23-03","UFSJ","HUFSJ","4289","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Sobral, M","15131","2012","11","19",NA,"Brasil","Minas Gerais","BR-265",NA,"Subarbusto até 0,3 m; flores brancas.","HUFSJ004289","HUFSJ004289_v00 HUFSJ004289_v01 HUFSJ004289_v02 HUFSJ004289_v03 HUFSJ004289_v04 HUFSJ004289_v05 HUFSJ004289_v06 HUFSJ004289_v07","Sobral, M","Nazareno","-44.53275","-21.25925","975","975","-44.53275","-21.25925","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2019-02-27 14:03:23-03","UFSJ","HUFSJ","4338","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Sobral, M","15180","2012","12","01",NA,"Brasil","Minas Gerais","Campo sujo alterado junto à estrada. BR494, junto à estrada para a cidade.",NA,"Subarbusto 0,4 m; flores brancas, com aroma forte.","HUFSJ004338","HUFSJ004338_v00 HUFSJ004338_v01","Sobral, M","Ritápolis","-44.322278","-21.043306","101","101","-44.322278","-21.043306","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2019-02-27 14:03:23-03","UFSJ","HUFSJ","5562","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Sobral, M; et al.","15515","2013","06","10",NA,"Brasil","Minas Gerais","Proximidades da área de propriedade do Exército. Serra do Lenheiro.",NA,"Subarbusto 0,5 m, em campo; frutos imaturos.","HUFSJ005562",NA,NA,"São João del-Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2019-02-27 14:03:23-03","UFSJ","HUFSJ","6171","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Souza, LF","5394","2012","10","29",NA,"Brasil","Goiás","GO 050, Chapadão do céu-Estrela dalva, atrás do PARNAEM.",NA,"Porte subarbustivo de 1,5m de altura, botòes verdes e pétalas alvas.","HUFSJ006171",NA,"Sobral, M","Mineiros","-52.950278","-17.716389","798","798","-52.950278","-17.716389","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2019-02-27 14:03:23-03","UFSJ","HUFSJ","6664","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Faria, JEQ","3087","2012","11","26",NA,"Brasil","Minas Gerais","Ca. de 2 km de Itutinga em direção a Carrancas",NA,"Arbusto ca. 1,3 m de altura, frutos imaturos verdes cinéreos","HUFSJ006664",NA,NA,NA,"-44.666389","-21.3125",NA,NA,"-44.666389","-21.3125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2019-02-27 14:03:23-03","UFSJ","HUFSJ","8171","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Aguiar, TH; Francisco, EM","108","2010","11","05",NA,"Brasil","Paraná","Parque Estadual do Cerrado. Próximo ao alojamento.",NA,"Arbusto, flores brancas.","HUFSJ008171",NA,"Sobral, M","Jaguariaíva","-49.666667","-24.171667","858","858","-49.666667","-24.171667","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2019-02-27 14:03:23-03","UFSJ","HUFSJ","6173","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Souza, LF","3471","2007","11","12",NA,"Brasil","Goiás","UFG - Campus Jatobá.",NA,"Porte herbáceo de 0,4m de altura, flores com sépalas verdes.","HUFSJ006173",NA,"Sobral, M","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"2014",NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA
"782","2019-02-27 14:03:23-03","UFSJ","HUFSJ","6792","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Galan, ATOF; Machado, NC; Martos, L","2","2012","10","23",NA,"Brasil","Paraná","Parque Estadual de Vila Velha.",NA,"Subarbusto.","HUFSJ006792",NA,"Sobral, M","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"2014",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"783","2019-02-27 14:03:23-03","UFSJ","HUFSJ","1431","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Sobral, M; et al.","13459","2010","11","12",NA,"Brasil","Minas Gerais","Serra de São José",NA,"Subarbusto 0,5 m, em campo rupestre; flores brancas.","HUFSJ001431","HUFSJ001431_v00 HUFSJ001431_v01 HUFSJ001431_v02","Sobral, M","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"2010",NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA
"784","2020-09-22 13:48:58-03","USP","SPFW","506","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart.exDC.",NA,"Ceccantini, G.C.T.","259","1994","03","24",NA,"Brasil","Minas Gerais","Serra do Salitre",NA,NA,NA,NA,"W. Mantovani","Patrocínio","-46.993611","-18.944722","1050","1050","46º59'37''W","18º56'41''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2020-09-22 13:48:58-03","USP","SPFW","5031","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.exDC.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,"Serviço Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2019-07-02 15:56:12-03","UEM","HUEM","25793","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"M.R.B. do Carmo","827","2004","03","24",NA,"Brasil","Paraná","Parque Estadual do Guartelá",NA,"Subarbusto, 1m de altura, frutos imaturos, de campo. Doado HUPG 12057.","HUEM000009112","HUEM000009112","C.Ribeiro","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"2013","08","09","56988","auto",NA,NA,NA,NA,NA,NA
"787","2020-11-04 17:30:06-03","UEM","HUEM","2054","S","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Assis, MA; João A.A.Meira Neto","487","1989","12","08",NA,"Brasil","São Paulo","cerrado.",NA,NA,"HUEM000009113","HUEM000009113","in Reflora","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"2014","12","08","18363","auto",NA,NA,NA,NA,NA,NA
"788","2020-11-12 17:02:06-03","UEL","FUEL","11056","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"De Luccas; et al.","1220","1986","10","01",NA,"Brasil","Minas Gerais","Estrada Altinópolis a UHE do Esmeril, Bacia do Sapucaí",NA,NA,NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2020-11-12 17:02:06-03","UEL","FUEL","13572","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Shepherd, GJ","485","1980","11","18",NA,"Brasil","Minas Gerais","Campo do Saco",NA,NA,NA,NA,"Semir, J","Poços de Caldas","-46.564722","-21.838889",NA,NA,"-46.564722","-21.838889","1984","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2020-11-12 17:02:06-03","UEL","FUEL","24974","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Amaral Jr, A; et al.","10","1998","10","12",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA
"791","2020-11-12 17:02:06-03","UEL","FUEL","11047","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Druzian; et al.","213","1988","01","20",NA,"Brasil","Minas Gerais","Estrada de Iturama a Alexandrita",NA,NA,NA,NA,"Sobral, M","Iturama","-50.1955986022949","-19.728099822998",NA,NA,NA,NA,"1985",NA,NA,"52356","auto",NA,NA,NA,NA,NA,NA
"792","2020-11-12 17:02:06-03","UEL","FUEL","25550","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum","cinereum","Psidium cinereum cinereum","Mart. ex DC.",NA,"Carrião, DJ","s.n.","1995","10","21",NA,"Brasil","Paraná","Parque Estadual do Cerrado",NA,NA,NA,NA,"Hatschbach, G","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"1998",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"793","2020-11-12 17:02:06-03","UEL","FUEL","5370","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Silva, EA; et al.","94","1988","03","24",NA,"Brasil","Paraná","Estrada da Reserva Indígena",NA,NA,NA,NA,"Sobral, M","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"1993",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"794","2020-11-12 17:02:06-03","UEL","FUEL","12279","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Coda, S; et al.","s.n.","1994","11","04",NA,"Brasil","Paraná","Canion Guartelá",NA,NA,NA,NA,"Soares-Silva, LH","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1996","05",NA,"56988","auto",NA,NA,NA,NA,NA,NA
"795","2020-11-12 17:02:06-03","UEL","FUEL","12298","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Soares-Silva, LH","357","1994","11","04",NA,"Brasil","Paraná","Canion Guartelá",NA,NA,NA,NA,"Soares-Silva, LH","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1996",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"796","2020-11-12 17:02:06-03","UEL","FUEL","7794","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Medri, ME; et al.","s.n.","1989","12","04",NA,"Brasil","Paraná","Mata da Barra do Rio Barrinha",NA,NA,NA,NA,"Sobral, M","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"1993",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"797","2020-11-12 17:02:06-03","UEL","FUEL","18855","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Francisco das Chagas e Silva; Francisco, EM","2068","1996","11","05",NA,"Brasil","Paraná","arredores de Ventania",NA,NA,NA,NA,"Soares-Silva, LH","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"1996",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"798","2020-11-12 17:02:06-03","UEL","FUEL","48397","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"Aguiar, TH; Francisco, EM","108","2010","11","05",NA,"Brasil","Paraná","Parque Estadual do Cerrado, próximo ao alojamento",NA,NA,"OK",NA,"Sobral, MEG","Jaguariaíva","-49.666667","-24.171667","858","858","-49.666667","-24.171667","2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2020-11-12 17:02:06-03","UEL","FUEL","33086","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"K.L.V.R. de Sá; et al.","140","2002","04","28",NA,"Brasil","Paraná","Reserva Indígena São Jerônimo",NA,NA,NA,NA,"Sobral, M","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2009","07","31","30511","auto",NA,NA,NA,NA,NA,NA
"800","2020-11-12 17:02:06-03","UEL","FUEL","33136","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"K.L.V.R. de Sá; et al.","196","2002","05","13",NA,"Brasil","Paraná","Reserva Indígena São Jerônimo",NA,NA,NA,NA,"Sobral, M","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2009","07","31","30511","auto",NA,NA,NA,NA,NA,NA
"801","2020-11-12 17:02:06-03","UEL","FUEL","34638","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart.",NA,"K.L.V.R. de Sá; et al.","395","2002","11","29",NA,"Brasil","Paraná","Reserva Indígena São Jerônimo",NA,NA,NA,NA,"Sobral, M","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"2009","07","31","30511","auto",NA,NA,NA,NA,NA,NA
