"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"152","2019-02-15 11:48:16-02","IPA","IPA","47600","S","Plantae","Plantae",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg","28303","Southern America","Brasil","Paraíba",NA,NA,"IPA0047600",NA,"Oliveira, R.P.","1936","06",NA,"Sousa","São Gonçalo","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,"2006","02","14","21208","auto",NA,NA,NA,NA,NA,NA
"153","2019-02-15 11:48:19-02","IPA","IPA","2842","S","Plantae","Plantae",NA,"Poaceae","Paspalum","riparium","Paspalum riparium","Nees","Goeldi","288","Southern America","Brasil","Pará",NA,NA,"IPA0002842",NA,"Oliveira, R.C.",NA,NA,NA,"Marajó",NA,NA,NA,NA,NA,NA,NA,"2006","02","13",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 14:42:54-03","UFJF","CESJ","52609","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Paspalum","riparium","Paspalum riparium","Nees","C.G.T.Ferreira; G.S. Araújo","238","América do Sul","Brasil","Rio Grande do Norte",NA,"Erva cespitosa, pouco frequente, caatinga fechada, solo arenoso. Estrada para o Lajedo dos Tanques.","CESJ052609",NA,"R.C. Oliveira","2006","06","24",NA,"Serra negra do Norte, Est. Ecol. do Seridó, 06º3631S, 037º15'48W. Alt.: 233msm.",NA,NA,NA,NA,NA,NA,"2006","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 14:42:54-03","UFJF","CESJ","52614","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Paspalum","riparium","Paspalum riparium","Nees","C.G.T.Ferreira; R.C. Oliveira","163","América do Sul","Brasil","Rio Grande do Norte",NA,"Coletado em caatinga aberta antropizada, em frente ao Rosadão. Erva cespitosa e frequente, espiguetas acinzentadas, solo arenoso.","CESJ052614",NA,"R.C. Oliveira","2006","05","15","Mossoró","UFERSA","-37.3442001342773","-5.1875",NA,NA,NA,NA,"2006","05","15","38979","auto",NA,NA,NA,NA,NA,NA
"156","2019-11-27 13:51:57-03","UFS","ASE","17253","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Maciel, JR; Melo, Y; Vital, MT; Pinheiro, K; Lorenço, CEL; Silva, JS","409","Southern America","Brasil","Pernambuco",NA,"Caatinga arbustiva densa.","ASE0023532","ASE0023532","Maciel, JR","2007","04","17","Mirandiba","Fazenda Tigre, Serra do Tigre","-38.718611","-8.056944","496","496","-38.718611","-8.056944","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-27 13:51:57-03","UFS","ASE","17254","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Maciel, JR; Melo, Y; Vital, MT; Pinheiro, K; Lorenço, CEL; Silva, JS","448","Southern America","Brasil","Pernambuco",NA,"Caatinga arbórea.","ASE0023533","ASE0023533","Maciel, JR","2007","04","19","Mirandiba","Fazenda Baixa Grande","-38.719722","-8.238333","590","590","-38.719722","-8.238333","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-27 13:51:57-03","UFS","ASE","19869","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Machado, WJ; Santos, LAS; Menezes, IRN; Jesus, JB","598","Southern America","Brasil","Sergipe",NA,"Herbácea ca 40 cm.; Herbácea ca 40 cm.; Brejo de Altitude (trilha)","ASE0027397","ASE0027397","Maciel, JR","2010","07","25","Poço Redondo","Serra da Guia","-37.684167","-9.805278",NA,NA,"-37.684167","-9.805278","2013","05","23",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-27 13:51:57-03","UFS","ASE","19872","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Machado, WJ; Santos, LAS; Menezes, IRN; Jesus, JB","601","Southern America","Brasil","Sergipe",NA,"Herbácea ca 30 cm.; Herbácea ca 30 cm.; Brejo de Altitude (trilha)","ASE0027400","ASE0027400","Maciel, JR","2010","07","25","Poço Redondo","Serra da Guia","-37.684167","-9.805278",NA,NA,"-37.684167","-9.805278","2013","05","23",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:51:57-03","UFS","ASE","20179","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Santos, LAS","358","Southern America","Brasil","Sergipe",NA,"Solo argiloso.; Solo argiloso.; Borda de mata.","ASE0026286","ASE0026286","Andrade, RS; Mota, AC","2010","08","19","Lagarto","Povoado Colônia 13, Mata do Poção","-37.65","-10.918056",NA,NA,"-37.65","-10.918056","2015","12","01",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-27 13:51:57-03","UFS","ASE","31005","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Tavares, MLGC","15","Southern America","Brasil","Sergipe",NA,"Herbáctea. Frutos imaturo, cores externas verde. Coordenadas UTM: E (0650500m) N (8726161m). Nº de conglomerado: 177, Nº da subunidade: 04, Nº da subparcela: 09, coleta: 09C(F9)","ASE0002353","ASE0002353","Mota, AC","2014","03","24","Cristinápolis","Patagem, solo úmido.","-37.766389","-11.483333",NA,NA,"-37.766389","-11.483333","2015","05","13",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-27 13:51:57-03","UFS","ASE","31059","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, RC","2338","Southern America","Brasil","Goiás",NA,"Coletada no cerrado rupestre; em relevo plano; solo arenito- quartizo, aom acúmulo; frequente; alguns indivíduos dentro da água, abundantes nas margens das poças.","ASE0002618","ASE0002618","Oliveira, RC","2009","02","20","Alto Paraíso de Goiás","Distrito de São Jorge, Na trilha da preguiça","-47.509722","-14.1325",NA,NA,"-47.509722","-14.1325","2009","02","20",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-27 13:51:57-03","UFS","ASE","31352","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Santana, SH; Araújo, AMS; Silva, ML; Silva, AS; Leal, CCP; Souza, LOF","19","Southern America","Brasil","Rio Grande do Norte",NA,"Erva cespitosa. Solo arenoso. Frequente.; Mata Atlântica","ASE0002536","ASE0002536","Oliveira, RC","2010","09","04","Vila Flor","Beria Rio, Na trilha.","-35.081111","-6.316389",NA,NA,"-35.081111","-6.316389","2011","07","25",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-27 13:51:57-03","UFS","ASE","31873","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Almeida, ES","158","Southern America","Brasil","Sergipe",NA,"Herbácea. Coordenadas UTM: E (0645636m) N (8736139m). Nº de conglomerado: 172, Nº da subunidade: 03, Nº da subparcela: 02, Nº da árvore: 2B.","ASE0002982","ASE0002982","Mota, AC","2014","04","04","Umbaúba",NA,"-37.657778","-11.373889",NA,NA,"-37.657778","-11.373889","2014","11","14",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-27 13:51:57-03","UFS","ASE","33247","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Gonçalves, FB","286","Southern America","Brasil","Sergipe",NA,"Herbácea. N° do conglomerado: 68, Coordenadas UTM do Ponto Central: E(0680607 m) e N(8845469 m), N° da Subunidade: 2, N° da Subparcela: 1, N° da árvore: 1A-F9.","ASE0005150","ASE0005150","Mota, AC","2014","07","24","São Miguel do Aleixo",NA,"-37.381111","-10.388333",NA,NA,"-37.381111","-10.388333","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-27 13:51:57-03","UFS","ASE","33248","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Santos, LAS","969","Southern America","Brasil","Sergipe",NA,"Herbácea. Flor esverdeada. N° do conglomerado: 123, Coordenadas UTM do Ponto Central: E(685290 m) e N(8800642 m), N° da Subunidade: 1, N° da Subparcela: 09, N° da árvore: 1C-F9.","ASE0005151","ASE0005151","Barbosa, P; Mota, AC","2014","04","16","São Cristóvão",NA,"-37.206389","-11.014722","47","47","-37.206389","-11.014722","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-27 13:51:57-03","UFS","ASE","33249","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Almeida, ES","360","Southern America","Brasil","Sergipe",NA,"Herbácea. N° do conglomerado: 122, Coordenadas UTM do Ponto Central: E(0680369 m) e N(8800670 m), N° da Subunidade: 01, N° da Subparcela: 01, N° da árvore: 01A-F9.","ASE0005152","ASE0005152","Franco, IM; Mota, AC","2014","05","29","Areia Branca",NA,"-37.315","-10.758056",NA,NA,"-37.315","-10.758056","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-27 13:51:57-03","UFS","ASE","33250","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Gonçalves, FB","296","Southern America","Brasil","Sergipe",NA,"Herbácea. N° do conglomerado: 34, Coordenadas UTM do Ponto Central: E(0690732 m) e N(8895192 m), N° da Subunidade: 3, N° da Subparcela: 9, N° da árvore: 9C-F9.","ASE0005153","ASE0005153","Franco, IM; Mota, AC","2014","07","23","Gararu",NA,"-37.083056","-9.9675",NA,NA,"-37.083056","-9.9675","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-27 13:51:57-03","UFS","ASE","33252","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Gonçalves, FB","308","Southern America","Brasil","Sergipe",NA,"Herbácea. N° do conglomerado: 075, Coordenadas UTM do Ponto Central: E(0680555 m) e N(8835513 m), N° da Subunidade: 4, N° da Subparcela: 10, N° da árvore: 10D-F9.","ASE0005155","ASE0005155","Franco, IM; Mota, AC","2014","07","29","Ribeirópolis",NA,"-37.416667","-10.539444",NA,NA,"-37.416667","-10.539444","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-27 13:51:57-03","UFS","ASE","33260","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Gonçalves, FB","303","Southern America","Brasil","Sergipe",NA,"Herbácea. Coordenadas UTM: E (0716467m) N (8895081m). Nº do conglomerado: 36, N° da subunidade: 1, Nº da subparcela: 2, Nº da árvore: 2B - F9.","ASE0005143","ASE0005143","Franco, IM; Mota, AC","2014","07","30","Gararu","Vegetação rasteira e arbustivo-arbórea predomintante. Encontra-se no estágio de regeneração inicial. Solo raso, arenoso, apresentando afloramentos rochosos","-37.083056","-9.9675",NA,NA,"-37.083056","-9.9675","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-27 13:51:57-03","UFS","ASE","38092","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Santos, LAS; Menezes, IRN","228","Southern America","Brasil","Sergipe",NA,"Herbácea com ca. de 60 cm. Inflorescência castanha esverdeada.; Mata Atlântica.","ASE0039298",NA,NA,"2010","08","07","Cedro de São João","Povoado Poço dos Bois","-36.8844","-10.2519",NA,NA,"-36.8844","-10.2519","2016","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-27 13:51:57-03","UFS","ASE","38138","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Santos, LAS; Menezes, IRN","225","Southern America","Brasil","Sergipe",NA,"Herbácea com ca. de 50 cm. inflorescência castanha esverdeada.; Mata atlântica.","ASE0039343",NA,"Freire, GS","2010","08","07","Cedro de São João","Povoado Poço dos Bois","-36.5304","-10.1507",NA,NA,"-36.5304","-10.1507","2016","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-27 13:51:57-03","UFS","ASE","33254","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Santos, LAS","1001","Southern America","Brasil","Sergipe",NA,"Herbácea, inflorescência esverdeada. N° do conglomerado: 079, Coordenadas UTM do Ponto Central: E(675605 m) e N(8830561 m), N° da Subunidade: 1, N° da Subparcela: 2, N° da árvore: 2B-F9.","ASE0005157","ASE0005157","Franco, IM; Mota, AC","2014","05","06","Itabaiana",NA,"-37.148333","-10.688611",NA,NA,"-37.148333","-10.688611","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-27 13:51:57-03","UFS","ASE","33253","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Gonçalves, FB","129","Southern America","Brasil","Sergipe",NA,"Herbácea. Fruto verde imaturo. N° do conglomerado: 96, Coordenadas UTM do Ponto Central: E(0670604 m) e N(8815654 m), N° da Subunidade: 2, N° da Subparcela: 2, N° da árvore: 2B-F9.","ASE0005156","ASE0005156","Franco, IM; Mota, AC","2014","05","13","Itabaiana",NA,"-37.148333","-10.688611",NA,NA,"-37.148333","-10.688611","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-27 13:51:57-03","UFS","ASE","33251","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Almeida, ES","294","Southern America","Brasil","Sergipe",NA,"Herbácea. N° do conglomerado: 108, Coordenadas UTM do Ponto Central: E(0670578 m) e N(8810677 m), N° da Subunidade: 02, N° da Subparcela: 10, N° da árvore: 10D-F9.","ASE0005154","ASE0005154","Franco, IM; Mota, AC","2014","05","05","Itabaiana",NA,"-37.148333","-10.688611",NA,NA,"-37.148333","-10.688611","2015","03","10",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-27 13:51:57-03","UFS","ASE","36491","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Andrade, RS; Farias, MCV; Figueiredo, MAM; Santos, E; Mota, AC","198","Southern America","Brasil","Sergipe",NA,"Erva.; Mata Atlântica","ASE0039693",NA,"Andrade, RS","2015","08","28","Itabaianinha","Fazenda Glória","-37.4045","-11.1641",NA,NA,"-37.4045","-11.1641","2017","02","22",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-27 13:51:57-03","UFS","ASE","34281","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Santana Júnior, JA; Schottino, SC; Figueiredo, MAM","181","Southern America","Brasil","Sergipe",NA,"Herbácea. Aproximadamente 40 cm. Inflorescência do tipo espigueta.; Mata Atlântica","ASE0032923","ASE0032923","Santana Júnior, JA; Mota, AC","2015","06","10","Maruim","Fundo do Posto Flecha, na margem do Rio Sergipe, No entorno da Caverna de Pedra Branca","-37.0753","-10.4618",NA,NA,"-37.0753","-10.4618","2015","06","18",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-20 10:01:34-03","UNICAMP","UEC","50508","S","Plantae","Liliopsida",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE","5984",NA,"Brazil","Distrito Federal",NA,"Capim ca. 0,8 m de altura; folhas com pêlos brancos; espiguetas esverdeadas.","UEC088535","UEC088535","Filgueiras, TS","1981","01","14","Brasília","Adjacências do Córrego Caixeta., Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1981",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"179","2020-04-22 16:26:53-03","UFPB","JPB","45372","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Silva, CS","24","Southern America","Brasil","Paraíba",NA,"; HABITAT: Mata de Restinga; DESC: Substrato areno-argiloso. Erva.","JPB0045372",NA,"Silva, AS","2009","07","31","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.978611","-6.493611",NA,NA,"-34.978611","-6.493611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-04-22 16:26:53-03","UFPB","JPB","45782","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Gadelha Neto, PC; Pontes, RA","2843","Southern America","Brasil","Paraíba",NA,"; HABITAT: Mata Serrana; DESC: Erva com cerca de 37cm. Cespitosa. Substrato areno-argiloso.","JPB0045782",NA,"Oliveira, RC","2010","05","08","São José da Lagoa Tapada","Serra de Santa Catarina","-38.211111","-6.996667","360","360","-38.211111","-6.996667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-04-22 16:26:53-03","UFPB","JPB","1597","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Xavier, LP","JPB1597","Southern America","Brasil","Paraíba",NA,NA,NA,NA,"Filgueiras, TS","1952","08","17","Caiçara","Margem lagoa prefeitura Caiçara-PB","-35.4686012268066","-6.61499977111816",NA,NA,NA,NA,"2003",NA,NA,"15697","auto",NA,NA,NA,NA,NA,NA
"182","2020-04-22 16:26:53-03","UFPB","JPB","5717","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Miranda, CAB de; Silva, AL da","JPB5717","Southern America","Brasil","Pernambuco",NA,NA,NA,NA,"Maciel, JR","1981","06","17","Recife","Cidade Universitaria","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"2007","10",NA,"18865","auto",NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:05:03-03","FURB","FURB","42746","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, R.C.; et al.","716",NA,"Brasil","Maranhão",NA,"Projeto Geral de Balsas; substrato arenoso","FURB04661","FURB04661","Oliveira, RC","1997","03","23","Balsas","margem da estrada.","-46.0355987548828","-7.53249979019165","300","300",NA,NA,"2008","01",NA,"222094","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-14 16:14:38-03","UFC","EAC","34550","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Oliveira, R.F.; Lima-Verde, L.W.","71","Southern America","Brasil","Ceará",NA,NA,"EAC0034550","EAC0034550","Oliveira, R.C.","2000","04","26","Quixadá","Sítio Santa Luzia","-39.024444","-4.955694","270","270","-39.024444","-4.955694","2011","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-14 16:14:38-03","UFC","EAC","36777","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","27042","Southern America","Brasil",NA,NA,NA,"EAC0036777",NA,"Oliveira, R.C.","1936","04","02",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-14 16:14:38-03","UFC","EAC","36782","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","27002","Southern America","Brasil",NA,NA,NA,"EAC0036782",NA,"Oliveira, R.C.","1936","03","23",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-14 16:14:38-03","UFC","EAC","36783","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","27046","Southern America","Brasil",NA,NA,NA,"EAC0036783",NA,"Oliveira, R.C.","1936","04","03",NA,NA,NA,NA,NA,NA,NA,NA,"2006","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-14 16:14:38-03","UFC","EAC","36787","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","27058","Southern America","Brasil",NA,NA,NA,"EAC0036787",NA,"Oliveira, R.C.","1936","04","03",NA,NA,NA,NA,NA,NA,NA,NA,"2006","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-14 16:14:38-03","UFC","EAC","36892","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","C.T. de Reflorestamento; Postos Agrícolas do Nordeste","28303","Southern America","Brasil",NA,NA,NA,"EAC0036892",NA,"Oliveira, R.C.","1936","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","07","28",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-14 16:14:38-03","UFC","EAC","36911","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","24507","Southern America","Brasil","Ceará",NA,"Tabuleiro","EAC0036911",NA,"Oliveira, R.C.","1936","05","26",NA,"Cariri cearense",NA,NA,NA,NA,NA,NA,"2011","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-14 16:14:38-03","UFC","EAC","37098","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","23621","Southern America","Brasil","Ceará",NA,NA,"EAC0037098",NA,"Oliveira, R.C.","1936","05","26",NA,"Cariri cearense",NA,NA,NA,NA,NA,NA,"2011","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-14 16:14:38-03","UFC","EAC","42901","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Lima-Verde, L.W.; Barros, E.O.","629","Southern America","Brasil","Ceará",NA,"Erva.; Caatinga arbustivo-arbórea","EAC0042901","EAC0042901","Oliveira, R.C.","1997","04","09","Aiuaba","Gameleira de Cima, Substrato: planossolo solódico.","-40.280222","-6.719167",NA,NA,"-40.280222","-6.719167","2011","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-14 16:14:38-03","UFC","EAC","50227","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","26963",NA,"?",NA,NA,NA,"EAC0050227",NA,"Oliveira, R.C.","1936","03","17",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07","28",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-14 16:14:38-03","UFC","EAC","50228","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","26982",NA,"?",NA,NA,NA,"EAC0050228",NA,"Oliveira, R.C.","1936","03","23",NA,NA,NA,NA,NA,NA,NA,NA,"2011","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-14 16:14:38-03","UFC","EAC","29618","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Nakakura, H.C.","74","Southern America","Brasil","Ceará",NA,"Erva, flor verde-amarronzada","EAC0029618","EAC0029618","Oliveira, R.C.","2000","07","16","Fortaleza","Campus do Pici, subárea 9","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"2011","07","27","19924","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-14 16:14:38-03","UFC","EAC","37082","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","24521","Southern America","Brasil","Ceará",NA,"Tabuleiro","EAC0037082",NA,"Oliveira, R.C.","1936","05","26","Granjeiro",NA,"-39.2178001403809","-6.88832998275757",NA,NA,NA,NA,"2011","07","27","15407","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-14 16:14:38-03","UFC","EAC","37081","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Luetzelburg, P.","24522","Southern America","Brasil","Ceará",NA,"Tabuleiro","EAC0037081",NA,"Oliveira, R.C.","1936","05","26","Granjeiro","Rio Granjeiro","-39.2178001403809","-6.88832998275757",NA,NA,NA,NA,"2011","07","29","15407","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-14 16:14:38-03","UFC","EAC","42666","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Pessoa, C.D.S.","93","Southern America","Brasil","Ceará",NA,"Caatinga","EAC0042666","EAC0042666","Oliveira, R.C.","2007","03",NA,"Irauçuba",NA,"-39.7832984924316","-3.74610996246338",NA,NA,NA,NA,"2011","07","29","47778","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-14 16:14:38-03","UFC","EAC","2166","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Fernandes, A.","EAC2166","Southern America","Brasil","Ceará",NA,NA,"EAC0002166","EAC0002166","Oliveira, R.C.","1962","03","04","Meruoca","Serra da Meruoca, Sítio Sto. Antônio","-40.4550018310547","-3.54167008399963",NA,NA,NA,NA,"2011","07","29","14054","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-14 16:14:38-03","UFC","EAC","11593","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","melanospermum","Paspalum melanospermum","Desv. ex Poir.","Nunes, E.","EAC11593","Southern America","Brasil","Ceará",NA,"Capoeira","EAC0011593","EAC0011593","Oliveira, R.C.","1982","06","06","Quixadá","Fazenda Iracema","-39.0153007507324","-4.97138977050781",NA,NA,NA,NA,"2011","07","27","41968","auto",NA,NA,NA,NA,NA,NA
