"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"271","2020-12-11 11:34:59-03","UFMG","BHCB","69596","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Tameirão Neto, E","3156","Southern America","Brasil",NA,NA,"Arbóreo; Floresta Semidecidual","BHCB020325","2001","03","26","Dicotyledon",NA,"K.Schum.",NA,"Minas Gerais","São Pedro do Suaçuí","UHE Traíra. Rio Suaçui Grande.","-42.6025009155273","-18.3658008575439",NA,NA,NA,"18958","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-12 12:24:48-03","UFMA","MAR","1088","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"I & G. Gottsberger",NA,NA,"Brasil",NA,NA,"Remnants of original forest and capoeira. Medium sized tree. Birds eat the fruits",NA,"1981","11","29",NA,NA,"K.Schum.","Ilse S. Gottsberger","Maranhão","São Luís","Maracanã, 11km do centro da cidade.","-44.25","-2.5",NA,NA,NA,NA,NA,"1982",NA,NA,"44°15'0W","02°30'0S",NA,NA,NA,NA
"273","2021-02-11 17:18:45-03","UFPR","UPCB","86517","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Uhlmann, A. et al.","358",NA,"Brasil",NA,NA,"Arvoreta de aproximadamente 6m; Frutos verdes/castanhos. Floresta Ombrófila Densa Submontana..",NA,"2010","08","05",NA,NA,"K. Schum.","Uhlmann, A.","Rio de Janeiro","Cachoeiras de Macacú","Parque Estadual Três Picos.","-42.609506","-22.419828","400","400",NA,NA,NA,"2012","07",NA,"-42.609506","-22.419828",NA,NA,NA,NA
"274","2021-02-11 17:18:45-03","UFPR","UPCB","15501","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Hatschbach, G.","48578",NA,"Brasil",NA,NA,"Árvore 6m, flor creme, do capão..",NA,"1984","11","22",NA,NA,"K.Schum.","Hatschbach, G.","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,"25180","auto","1985","02",NA,NA,NA,NA,NA,NA,NA
"275","2021-02-11 17:18:45-03","UFPR","UPCB","9628","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Hatschbach, G.","14375",NA,"Brasil",NA,NA,"Arvoreta. Mata Pluvial, vertente atlântica. Alt.:500m s.n.m..",NA,"1966","05","19",NA,NA,"K.Schum.","Hatschbach, G.","Paraná","Morretes","Estrada Graciosa, Vista Cavalcanti","-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto","1971","02",NA,NA,NA,NA,NA,NA,NA
"276","2021-02-11 17:18:45-03","UFPR","UPCB","16994","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Roderjan, C.V.","369",NA,"Brasil",NA,NA,"Árvore 20m, mata pluvial..",NA,"1984","12","12",NA,NA,"K.Schum.","Hatschbach, G.","Paraná","Guaraqueçaba","Fazenda Madezatti, rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,"37295","auto","1988","01","01",NA,NA,NA,NA,NA,NA
"277","2021-02-11 17:18:45-03","UFPR","UPCB","41938","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Kozera, C.","1075",NA,"Brasil",NA,NA,"Árvore ca. 3m, flores creme. Sub-bosque, floresta ombrófila densa de encosta..",NA,"1999","05","01",NA,NA,"K.Schum.","Silva, S.M.","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,"24916","auto","1999","05",NA,NA,NA,NA,NA,NA,NA
"278","2021-02-11 17:18:45-03","UFPR","UPCB","41937","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Kozera, C.","1267",NA,"Brasil",NA,NA,"Árvore com ca. 3m. Sub-bosque, floresta ombrófila densa de encosta..",NA,"1999","10","10",NA,NA,"K.Schum.","Kozera, C.","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,"24916","auto","1999","10",NA,NA,NA,NA,NA,NA,NA
"279","2021-02-11 17:18:45-03","UFPR","UPCB","41936","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Kozera, C.","1310",NA,"Brasil",NA,NA,"Árvore com ca. 3m, fruto aberto mostrando semente alaranjada. Sub-bosque, floresta ombrófila densa de encosta..",NA,"1999","11","06",NA,NA,"K.Schum.","Kozera, C.","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,"24916","auto","1999","11",NA,NA,NA,NA,NA,NA,NA
"280","2021-02-11 17:18:45-03","UFPR","UPCB","24221","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Britez, R.M.","1612",NA,"Brasil",NA,NA,"Arvoreta 5m, fruto piloso verde. Sub-bosque de floresta alterada..",NA,"1987","06","20",NA,NA,"K.Schum.","Silva, S.M.","Paraná","Paranaguá","Morro Bento Alves, Ilha do mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"24916","auto","1987","12",NA,NA,NA,NA,NA,NA,NA
"281","2021-02-11 17:18:45-03","UFPR","UPCB","1883","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Reitz, P.R.","2822",NA,"Brasil",NA,NA,"Árvore 15m, fruto imaturo verde, mata. Alt.:300 msm..",NA,"1956","02","23",NA,NA,"K.Schum.","Smith Jr., C.E.","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,"31105","auto","1956","01","01",NA,NA,NA,NA,NA,NA
"282","2021-02-11 17:18:45-03","UFPR","UPCB","3317","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Reitz, P.R.","3207",NA,"Brasil",NA,NA,"Árvore 10m, fruto imaturo verde. Mata. Alt.:250m..",NA,"1956","05","03",NA,NA,"K.Schum.","Reitz, P.R.","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,"31105","auto","1961","01","01",NA,NA,NA,NA,NA,NA
"283","2021-02-11 17:18:45-03","UFPR","UPCB","40935","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Reitz, P.R.","2822",NA,"Brasil",NA,NA,"Árvore 15m, fruto imaturo verde, mata. Alt.:300 msm..",NA,"1956","02","23",NA,NA,"K.Schum.","Smith Jr., C.E.","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,"31105","auto","1956","01","01",NA,NA,NA,NA,NA,NA
"284","2021-02-11 17:18:45-03","UFPR","UPCB","8722","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Hatschbach, G.","20091",NA,"Brasil",NA,NA,"Arvoreta 4m, flor creme, disco vermelho. Restinga, depressões brejosas..",NA,"1968","10","22",NA,NA,"K.Schum.","Hatschbach, G.","Paraná","Paranaguá","Rio Pequeno","-48.5092010498047","-25.5200004577637",NA,NA,NA,"24916","auto","1971","02",NA,NA,NA,NA,NA,NA,NA
"285","2021-02-11 17:18:45-03","UFPR","UPCB","24835","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Dunaiski Jr., A.",NA,NA,"Brasil",NA,NA,"Árvore 5m..",NA,"1990","02","11",NA,NA,"K.Schum.","Guimarães, O.A.","Paraná","Piraquara","Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"12577","auto","1995","08",NA,NA,NA,NA,NA,NA,NA
"286","2021-02-11 17:18:45-03","UFPR","UPCB","8723","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Hatschbach, G.","18696",NA,"Brasil",NA,NA,"Arvoreta 4m, flor creme. Mata pluvial, encosta de morro. Alt.:30-50m s.n.m..",NA,"1968","03","08",NA,NA,"K.Schum.","Hatschbach, G.","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,"37295","auto","1971","02",NA,NA,NA,NA,NA,NA,NA
"287","2021-02-11 17:18:45-03","UFPR","UPCB","14737","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Silva, J.M.","188",NA,"Brasil",NA,NA,"Árvore 8m. Mata pluvial..",NA,"1986","09","10",NA,NA,"K.Schum.","Hatschbach, G.","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto","1987","02",NA,NA,NA,NA,NA,NA,NA
"288","2021-02-11 17:18:45-03","UFPR","UPCB","14738","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Silva, J.M.","65",NA,"Brasil",NA,NA,"Árvore 5m, flor creme esverdeado. Mata Pluvial..",NA,"1986","01","15",NA,NA,"K.Schum.","Hatschbach, G.","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto","1987","02",NA,NA,NA,NA,NA,NA,NA
"289","2021-02-11 17:18:45-03","UFPR","UPCB","22423","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Hatschbach, G.","16654",NA,"Brasil",NA,NA,"Árvore 10m, flor creme. Mata pluvial, transição do Araucarieto..",NA,"1966","11","20",NA,NA,"K.Schum.","Hatschbach, G.","Paraná","Tijucas do Sul","Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,"25228","auto","1993","01","01",NA,NA,NA,NA,NA,NA
"290","2016-10-19 13:19:00-02","MO","MOBOT","3029309","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Boris A. Krukoff","Krukoff 5230","South America","Brazil",NA,NA,NA,NA,"1933","7","15",NA,NA,"K. Schum.","T.D.Pennington (K)","Acre",NA,"Upper RIo Jurupary on terra firme.","-70","-8.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"291","2016-10-19 13:22:00-02","MO","MOBOT","1147426","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Jan C. Lindeman|et al.","Lindeman 578","South America","Suriname",NA,NA,NA,NA,"1980","9","24",NA,NA,"K. Schum.","T.D.Pennington (K)","Nickerie",NA,"Area of Kabalebo Dam project. Along tr ail to Wonotobo from road km 109.","-57.5","4.0833333","30.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"292","2016-10-19 13:23:00-02","MO","MOBOT","3030041","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Jan C. Lindeman|A.R.A. Görts-van Rijn|Marion J. Jansen-Jacobs|A.M.C. Hetterscheid-Hollats","Lindeman 326","South America","Suriname",NA,NA,NA,NA,"1980",NA,NA,NA,NA,"K. Schum.","T.D.Pennington (K)","Suriname",NA,"Area of Kabaleno Dam Project, distr. Nickerie. Forest e of Road km 26.","-57.5","4.0833333","30.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"293","2012-10-17 05:07:00-03","MO","MOBOT","100416999","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"José L. Hage","Hage 2359","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. Schum.","A.M. Amorim","Bahia",NA,"Una. Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata higrófila Sul Bahiana.","-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"294","2017-04-14 12:00:00-03","MO","MOBOT","100965724","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Elias Meneces","Meneces 927","South America","Bolivia",NA,NA,NA,NA,"1980","6","5",NA,NA,"K. Schum.","T. D. Pennington (K)","Pando","Nicolas Suarez","km 14 de Cobija a Campo Ana (barsola)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"295","2020-07-16 09:03:00-03","MO","MOBOT","101207155","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Abel Monteagudo|Luis Valenzuela G.|Victor Chama|Danitza Bellota|Jaime Flores|Gerry Shareva M.|M. Zang","Monteagudo Mendoza 25951","South America","Peru",NA,NA,NA,NA,"2014","5","25",NA,NA,"K. Schum.","A. Monteagudo (HOXA)","Huánuco","Puerto Inca","Distrito Yuyapichis. Área de Conservación Privada Panguana. Proyecto. Inventario y Monitoreo de la Vegetación en el Área de Conservación Privada Panguana . Código parcela: RCS-06.","-74.9286111","-9.6222223","267.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"296","2008-05-27 22:02:00-03","MO","MOBOT","1091340","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Antony Jardim|Paul F. Foster|et al.","Jardim 3260","South America","Bolivia",NA,NA,NA,NA,"1996","8","7",NA,NA,"K. Schum.","M. Menacho","Santa Cruz","Velasco","30 km al norte del aserradero Moira yendo al Choré. Bosque de lianas del Proyeto bejucal de USZ con Phenakospermum, Astrocaryum, diversidad en generos de Leguminosae, Moraceae, Sapotaceae. Poblaciones relictos de Couratari guianensis, Rinoreocarpus ulei y otros. Suelos oxisoles.","-61.16138","-14.34611","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"297","2019-04-01 08:35:00-03","MO","MOBOT","1147236","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana","Lectotype","Ludwig Riedel","Riedel 888","South America","Brazil",NA,NA,NA,NA,"1832","9",NA,NA,NA,"K. Schum.","fide Sampaio & Souza","Rio de Janeiro",NA,"Habitat in silvis umbrosis prov. Rio de Janeiro: — Floret Septembri.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"298","2016-10-19 13:20:00-02","MO","MOBOT","1147414","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Howard S. Irwin|et al.","Irwin 55601","South America","Suriname",NA,NA,NA,NA,"1963","9","11",NA,NA,"K. Schum.","T.D.Pennington (K)",NA,NA,"Lucie Rivier.","-56.8166667","3.3333333","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"299","2014-11-06 05:37:00-02","MO","MOBOT","1152915","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Silvia Jiménez|E. Gutiérrez|M. Fernández","Jiménez 1410","South America","Bolivia",NA,NA,NA,NA,"1997","3","20",NA,NA,"K. Schum.","M. Menacho","Santa Cruz","Velasco","Comunidad de Florida. Bosque de ribera estacionalmente inundado con aguas negras sobre el Río Paraguá.","-61.20305","-14.57527","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2016-10-19 13:21:00-02","MO","MOBOT","179420","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Howard S. Irwin|et al.","Irwin 55391","South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. Schum.","T.D.Pennington (K)",NA,NA,"2-10 km below confluence of Oost Rivier",NA,NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"301","2018-10-02 07:13:00-03","MO","MOBOT","179756","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Alwyn H. Gentry|Percy Núñez V.","Gentry 69833","South America","Peru",NA,NA,NA,NA,"1990","3","3",NA,NA,"K. Schum.","D.A. Smith","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado. TREE PLOT 2-U","-69.0833333","-12.5833333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"437","3"
"302","2018-06-26 05:23:00-03","MO","MOBOT","100462166","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"W. Wayt Thomas|André M. Amorim|J. Lima da Paixão","Thomas 11728","South America","Brazil",NA,NA,NA,NA,"1998","2","7",NA,NA,"K. Schum.","Amorim et al.","Bahia","Jussari","Serra do Teimoso, 7.5 km N of Jussari on road to Palmira, then 2 km W to Fazenda Teimoso, then 45 min. walk W to Reserva da Fazenda Teimoso.","-39.5833333","-15.1666667","300.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"303","2018-10-02 07:13:00-03","MO","MOBOT","179790","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Alwyn H. Gentry|Percy Núñez V.","Gentry 69846","South America","Peru",NA,NA,NA,NA,"1990","3","3",NA,NA,"K. Schum.","D.A. Smith","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado. TREE PLOT 2-U","-69.0833333","-12.5833333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"437","3"
"304","2008-09-13 03:32:00-03","MO","MOBOT","180071","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 3367","South America","Peru",NA,NA,NA,NA,"1991","11","22",NA,NA,"K. Schum.","R. Vasquez","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Zona 1, Plot U. Tierra-firme.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"141","4"
"305","2008-09-13 03:32:00-03","MO","MOBOT","180079","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 2864","South America","Peru",NA,NA,NA,NA,"1991","10","29",NA,NA,"K. Schum.","R. Vasquez","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en trocha F y I.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123","8"
"306","2008-09-13 03:32:00-03","MO","MOBOT","180087","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 3399","South America","Peru",NA,NA,NA,NA,"1991","11","24",NA,NA,"K. Schum.","R. Vasquez","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Arboles colectadas en Plot U, Zona 2. Bosque de tierra firme.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142","4"
"307","2008-09-13 03:32:00-03","MO","MOBOT","180095","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 3161","South America","Peru",NA,NA,NA,NA,"1991","11","12",NA,NA,"K. Schum.","R. Vasquez","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en Zona 1, Plot E, cuadrados 20-25.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132","4"
"308","2008-05-27 22:02:00-03","MO","MOBOT","180112","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Baltasar Trujillo","Trujillo 5862","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. Schum.",NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2008-05-27 22:02:00-03","MO","MOBOT","180260","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Percy Núñez V.|et al.","Núñez Vargas 10743","South America","Peru",NA,NA,NA,NA,"1989","6","14",NA,NA,"K. Schum.","D.A. Smith","Madre de Dios","Tambopata","Cusco Amazónico. Lodge camp site 1, Plot E Trees and Lianas 10 cm dbh.","-69.15944","-12.66305","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","2"
"310","2008-09-13 03:32:00-03","MO","MOBOT","180318","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Percy Núñez V.","Núñez Vargas 10971","South America","Peru",NA,NA,NA,NA,"1989","6","14",NA,NA,"K. Schum.","R. Vasquez","Madre de Dios","Tambopata","Cusco Amazónico. Lodge camp site 1, Plot E Trees and Lianas 10 cm dbh.","-69.15944","-12.66305","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","4"
"311","2008-05-27 22:02:00-03","MO","MOBOT","180340","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Percy Núñez V.|et al.","Núñez Vargas 10998","South America","Peru",NA,NA,NA,NA,"1989","6","14",NA,NA,"K. Schum.","D.A. Smith","Madre de Dios","Tambopata","Cusco Amazónico. Lodge camp site 1, Plot E Trees and Lianas 10 cm dbh.","-69.15944","-12.66305","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","1"
"312","2012-03-08 15:41:00-03","MO","MOBOT","180347","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Percy Núñez V.","Núñez Vargas 6193A","South America","Peru",NA,NA,NA,NA,"1986","9","19",NA,NA,"K. Schum.","R. Vásquez","Madre de Dios","Manu","Manu Park, Cocha Cashu uplands.","-71.1666667","-11.75","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-55","5"
"313","2008-09-13 03:32:00-03","MO","MOBOT","180382","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Percy Núñez V.","Núñez Vargas 10700","South America","Peru",NA,NA,NA,NA,"1989","6","14",NA,NA,"K. Schum.","R. Vasquez","Madre de Dios","Tambopata","Cusco Amazónico. Lodge camp site 1, Plot E Trees and Lianas 10 cm dbh.","-69.15944","-12.66305","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","2"
"314","2016-12-16 21:40:00-02","MO","MOBOT","180594","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Ariane L. Peixoto|Alwyn H. Gentry|Elsa M. Zardini|Carolyn Proença|O.L. Peixoto","Peixoto 3072","South America","Brazil",NA,NA,NA,NA,"1985","2","1",NA,NA,"K. Schum.","T.D.Pennington (K)","Espírito Santo",NA,"Linhares, Reserva Florestal de CVRD. Transect 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-5","3"
"315","2012-03-08 15:40:00-03","MO","MOBOT","180651","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Percy Núñez V.","Núñez Vargas 5740","South America","Peru",NA,NA,NA,NA,"1986","8","16",NA,NA,"K. Schum.","R. Vásquez","Madre de Dios","Manu","Manu Park, Cocha Cashu uplands.","-71.1666667","-11.75","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-33","12"
"316","2017-03-18 13:11:00-03","MO","MOBOT","180657","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Percy Núñez V.","Núñez Vargas 6169","South America","Peru",NA,NA,NA,NA,"1986","9","18",NA,NA,"K. Schum.","T.D. Pennington (K)","Madre de Dios","Manu","Manu Park, Cocha Cashu uplands.","-71.16666","-11.75","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-54","4"
"317","2016-10-19 13:19:00-02","MO","MOBOT","3029406","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Boris A. Krukoff","Krukoff 5548","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K. Schum.","T.D.Pennington (K)","Acre",NA,"Near mouth of Rio Macauhan ( tributary of Rio yaco ). on terra firme.","-69","-9.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"318","2016-10-19 15:06:00-02","MO","MOBOT","3029649","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"David G. Campbell","Campbell 6291","South America","Brazil",NA,NA,NA,NA,"1985","10","10",NA,NA,"K. Schum.","T.D.Pennington (K)","Acre",NA,"Upper Rio Moa near Fazenda Arizona. Forest on terra firme. Inventory Voucher no. 2374 Dbh=21.5.","-73.65","-7.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"319","2008-05-27 22:02:00-03","MO","MOBOT","3030199","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Boris A. Krukoff","Krukoff 5783","South America","Brazil",NA,NA,NA,NA,"1933","9","4",NA,NA,"K. Schum.","D. ALfaro Castañeda","Acre",NA,"Near mouth of Rio macauhan (tributary of Rio Yaco). on terra firme.","-69","-9.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2015-08-13 05:50:00-03","MO","MOBOT","3030287","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"R.M. Harley","Harley 10227","South America","Brazil",NA,NA,NA,NA,"1968",NA,NA,NA,NA,"K. Schum.","D. Alfaro Costaneda",NA,NA,"State of Mato Grosso. Expedition Base Camp. By the Suia Missu ferry abot 40 km N.W. of Base Camp. In rather bare foest, apparently subject to flooding.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2016-10-19 13:14:00-02","MO","MOBOT","3031238","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"A. Ducke","Ducke 2034","South America","Brazil",NA,NA,NA,NA,"1946","12","4",NA,NA,"K. Schum.","T.D.Pennington (K)","Pará",NA,"Belem, Bosque Municipal, silva non inundabili.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
