"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"156","2021-03-30 12:51:52-03","EAO","IAN","58783","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Gröss","Pires, JM; Black, GA","2358","1950","05","28","Brasil","Goiás",NA,"Varedão do Relâmpago, duas léguas de Carolina.",NA,NA,NA,NA,NA,NA,NA,"IAN058783",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,"1952",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-30 12:51:52-03","EAO","IAN","60064","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke",NA,"Schultes, RE","9233","1947",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN060064","IAN060064 IAN060064_e","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,"1982","07","26",NA,NA,NA,NA,NA,NA
"158","2021-03-30 12:51:52-03","EAO","IAN","71768","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Araújo, AC","Black, GA; Magalhães, D","13397","1951","11","10","Brasil","Roraima","Rio Branco","Rio Mucajaí, Estrada Mucajaí-Caracaraí campina do Km 9.",NA,NA,NA,NA,NA,NA,"Perene, com rosetas.","IAN071768",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-30 12:51:52-03","EAO","IAN","89438","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Eiten, LT","Black, GA","18521","1955","08","29","Brasil","Amapá",NA,"Estrada Macapá-Clavelândia, km 101; campina.","-52.916667","-0.916667","-52.916667","-0.916667",NA,NA,"Anual.","IAN089438",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-30 12:51:52-03","EAO","IAN","74469","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Cordeiro, MR","Pires, JM; Silva, NT da","4234","1952","06","08","Brasil","Pará",NA,"Campo da Raposa, rio Arapiuns.",NA,NA,NA,NA,NA,NA,NA,"IAN074469",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-30 12:51:52-03","EAO","IAN","87119","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Cordeiro, MR","Smith, SG","1290","1950","07","28","Colômbia",NA,NA,"Open, formerly cultivated field. Dissected plateau with rich herbaceous and scattered scrub growth, heavily wooded along stream-bottons. West of Chaparral ca. 2 km; Cordillera Central. Depto. Tolima.",NA,NA,NA,NA,"880","880",NA,"IAN087119",NA,NA,NA,NA,"Monocotiledônea",NA,NA,NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-30 12:51:52-03","EAO","IAN","71783","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Araújo, AC","Black, GA; Magalhães, D","13413","1951","11","10","Brasil","Acre","Rio Branco","Estrada Mucajaí-Caracaraí. Campina do Km 9.","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,"Touceira em terreno seco.","IAN071783",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"178770","auto","1998","05",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-30 12:51:52-03","EAO","IAN","166145","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke",NA,"Cordeiro, MR; Silva, MF da","2508","1997","04","14","Brasil","Amapá","Macapá","Fazenda Teimoso. Bloco 4; ponto 2, n. 15.","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,"IAN166145",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-30 12:51:49-03","EAO","IAN","104505","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Prata, AP","Magalhães, MG","2318","1942","12","12","Brasil","Minas Gerais","Caeté","Brejo. Campo. Alto da Serra do Quibungo.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Herb. a,15 a 0,20cm, muito frequente.","IAN104505",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"22051","auto","2005","10",NA,NA,NA,NA,NA,NA,NA
"165","2021-03-30 12:51:52-03","EAO","IAN","104505","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Prata, AP","Magalhães, MG","2318","1942","12","12","Brasil","Minas Gerais","Caeté","Brejo. Campo. Alto da Serra do Quibungo.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Herb. a,15 a 0,20cm, muito frequente.","IAN104505",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"22051","auto","2005","10",NA,NA,NA,NA,NA,NA,NA
"166","2021-03-30 12:51:52-03","EAO","IAN","141153","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke",NA,"Ribeiro, BGS","282","1973","07","30","Brasil","Pará","Acará","Rio Tapajós.","-48.1967010498047","-1.96082997322083",NA,NA,NA,NA,NA,"IAN141153",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"100976","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-30 12:51:52-03","EAO","IAN","96667","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Cordeiro, MR","Ducke, A","s.n.","1908","12","16","Brasil","Pará","Monte Alegre","Beira do Gurupatuba.","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,NA,"IAN096667",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"279177","auto","1982","07",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-30 12:51:52-03","EAO","IAN","70805","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Araújo, AC","Black, GA","13016","1951","08","27","Brasil","Roraima","Boa Vista","Área de 10m² dfe uma contagem.","-60.6733016967773","2.81972002983093",NA,NA,NA,NA,"Comum. Folhas teretes finas. Inflorescência grande.","IAN070805",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"90031","auto","1998","05",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-30 12:51:52-03","EAO","IAN","35833","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Gröss","Viégas, GP","6892","1943","02","19","Brasil","São Paulo","Campinas","fazenda Santa Elisa.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Herbáceo.","IAN035833","IAN035833 IAN035833_e","Southern America",NA,NA,"Monocotiledônea",NA,NA,"23900","auto","1952",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-30 12:52:02-03","EAO","IAN","144411","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","capillaris","Fimbristylis capillaris","(L.) Kuntze","Silva, MG da","Pires, JM; Leite, PF","s.n.","1974","06","29","Brasil","Roraima",NA,"Rodovia Perimetral Norte, 53km de Caracaraí para Amapá. Caatinga do Anauá com Barcella.","-59.254167","0.737222","-59.254167","0.737222",NA,NA,"Inflrescência verde.","IAN144411",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-30 12:52:02-03","EAO","IAN","93455","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","capillaris","Fimbristylis capillaris","(L.) Kuntze",NA,"Glaziou, AFM","15593",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093455",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-30 12:52:02-03","EAO","IAN","96644","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","capillaris","Fimbristylis capillaris","(L.) Kuntze",NA,"Ule, EHG","8077","1909","07",NA,"Brasil","Roraima",NA,"Campos da Serra do Mel. (Herb. MG).","-59.254167","0.737222","-59.254167","0.737222",NA,NA,NA,"IAN096644",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-30 12:52:02-03","EAO","IAN","174665","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","capillaris","Fimbristylis capillaris","(L.) Kuntze","Ribeiro, BGS","Silva, JP da","722","1990","02","19","Brasil","Pará","Parauapebas","Serra dos Carajás, próximo ao trevo de acesso à CSN. Ocorre no substrato da canga.","-49.9021987915039","-6.06750011444092",NA,NA,NA,NA,"Planta herbácea com 15cm de altura, acaule de cor verde, com frutos ou flores na terminação.","IAN174665",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"147801","auto","1994","07",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-19 11:27:03-03","UEMA","HABIT","3712","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","P.R.Martins","D.H.S.Sousa","260","2019","06","18","Brasil","Maranhão","Caxias","APA do Inhamum","-43.400445","-4.883513","-43.400445","-4.883513",NA,NA,"Ambiente: Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-26 18:07:44-03","CPAN-UFMS","COR","10371","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","A.P. Prata","Barbosa,E.; Silva, J.M.; Cordeiro, J.","658","2001","03","31","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina. Campo de altitude do alto do morro; ;.","-49.1150016784668","-25.2061004638672",NA,NA,"1552","1552",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-10-09 11:27:46-03","UFBA","ALCB","83720","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML","Guedes, ML; Gomes, FS","14385","2008","05","22","Brasil","Bahia","Caetité","Serra Geral, Brejinho das Ametistas, caminho para o Bloco III","-42.540278","-14.305278","-42.540278","-14.305278","1032","1032","de ca 25 cm. Folhas lineares. Espiguetas marrons.","ALCB017193",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2008","06",NA,NA,NA,NA,NA,NA,NA
"177","2019-10-09 11:27:46-03","UFBA","ALCB","043518","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Prata, AP","Guedes, ML; Santos, JJ dos; Panelli, L","6570","1999","09","06","Brasil","Bahia","Vera Cruz","Região Metropolitana Salvador, Salinas das Margaridas","-38.75","-12.866667","-38.75","-12.866667",NA,NA,"cespitosa, gregária, acidófila.","ALCB017197",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA,NA
"178","2019-10-09 11:27:46-03","UFBA","ALCB","72712","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML","Guedes, ML; Alunos do PROLE","12145","2006","06","10","Brasil","Bahia","Camaçari","Guarajuba","-38.3241996765137","-12.6975002288818",NA,NA,NA,NA,"Herbácea: ca. 10 cm. Folhas basais lineares. Espiguetas marrons.; Restinga","ALCB017322","ALCB017322","Southern America",NA,NA,"Monocotyledon",NA,NA,"37124","auto","2006","06",NA,NA,NA,NA,NA,NA,NA
"179","2019-10-09 11:27:46-03","UFBA","ALCB","97915","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Prata, AP","Prata, AP; Rossi, L; Mamede, MCH","850","2000","04","25","Brasil","São Paulo","Itararé","Fazenda Ibiti ( Ripasa), próximo a cachoeira do Rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ALCB017192",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"27729","auto","2005","11",NA,NA,NA,NA,NA,NA,NA
"180","2019-10-09 11:27:46-03","UFBA","ALCB","008554","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Luceño, M; Alves, M","Guedes, ML","250","1981","06","18","Brasil","Bahia","Paulo Afonso","Nordeste, Reserva Ecológica do Raso da Catarina","-38.216667","-9.4","-38.216667","-9.4",NA,NA,"20 cm, em touceiras. Inflorescências com glumas vermelhas.","ALCB017195",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA
"181","2019-10-09 11:27:46-03","UFBA","ALCB","009600","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Luceño, M; Alves, M","Guedes, ML; Queiroz, LP de","460","1982","06","24","Brasil","Bahia","Paulo Afonso","Nordeste, Reserva Ecológica do Raso da Catarina","-38.216667","-9.4","-38.216667","-9.4",NA,NA,"em touceiras. Inflorescências marrons.","ALCB017196",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA
"182","2019-10-09 11:27:46-03","UFBA","ALCB","010264","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke",NA,"Schinini, A","9628","1974","08","30","Argentina","Corrientes","Capital","Escuela de Agricultura",NA,NA,NA,NA,NA,NA,NA,"ALCB017188",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-10-09 11:27:46-03","UFBA","ALCB","016472","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Luceño, M","Noblick, LR","s/n","1982","10","11","Brasil","Bahia","Feira de Santana","Paraguaçu, Campus da UEFS","-38.966667","-12.25","-38.966667","-12.25",NA,NA,"em touceiras. Folhas finas. Flores com brácteas arroxeadas.; Solo arenoso úmido a seco.","ALCB017189",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA
"184","2019-10-09 11:27:46-03","UFBA","ALCB","032468","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Araújo, AC","Hatschbach, G","50929","1987","03","16","Brasil","Minas Gerais","Diamantina","rodovia Guinda-Conselheiro da Mata","-43.6","-18.233333","-43.6","-18.233333",NA,NA,"solo arenoso, úmido.","ALCB017198",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-10-09 11:27:46-03","UFBA","ALCB","036110","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Araújo, AC","Gasson, P; Nic Lughadha, E; Silva, LB da; Harley, RM","PCD6054","1997","03","05","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Cachoeira do Rio Ferro Doido","-41","-11.616667","-41","-11.616667",NA,NA,"cespitosa. Espiguetas marrom-avermelhado. Ocasional. Xiloteca.","ALCB017190",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-10-09 11:27:46-03","UFBA","ALCB","111246","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML","Guedes, ML; Gomes, FS; Kelmo, F; et al.","21003","2013","07","20","Brasil","Bahia","Jandaíra","Litoral Norte, dunas de São Francisco do Conde.","-37.783333","-11.55","-37.783333","-11.55",NA,NA,"cespitosa, com 5-35 cm de altura. Caule e folhas filiformes. Inflorescência com antelas simples ou compostas, na parte terminal dos caules. Uma espigueta central séssil e 2-3 com raios muito curtos.","ALCB017194",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2013","12",NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 21:33:34-03","UFBA","ALCB","120297","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML; Araújo, F","Guedes, ML; et al.","s/n","2013","07","31","Brasil","Bahia","Jandaíra","Litoral Norte, Mangue Seco.","-37.35","-11.45","-37.35","-11.45",NA,NA,"Folhas lineares basais.Inflorescência espiguetas densas, glumas marrons.","ALCB007190","ALCB007190","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2015","11","11",NA,NA,NA,NA,NA,NA
"188","2019-10-09 11:27:46-03","UFBA","ALCB","36039","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Luceño, M; Alves, M","Poveda, A; Orlandi, RP; Stradmann, MTS","PCD581","1994","08","30","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio, lado oposto da torre de repetição","-41.466667","-12.45","-41.466667","-12.45","1090","1090","0,10 m. Folhas simples. Inflorescência com espiguilhas de cor marrom. Fruto aquênio. Ocasional.; Vegetação rupícola em terreno plano. Afloramento rochoso de arenito.","ALCB017187",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"1996","06",NA,NA,NA,NA,NA,NA,NA
"189","2019-10-09 11:27:46-03","UFBA","ALCB","63931","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke",NA,"Miranda Silva, EB; Melo, E; França, F; Senna, LR; Silva, BM","114","1999","08","12","Brasil","Bahia","Saúde","Paulista, cachoeira do riod as pedras, 1.5 km do povoado.","-40.446667","-11.006667","-40.446667","-11.006667","450","450","Erva verde. Inflorescência marrom.; Cerrado com solo pedregoso","ALCB017320","ALCB017320","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-10-09 11:27:46-03","UFBA","ALCB","66881","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML","Guedes, ML; Gomes, DF; Ana Carla","11212","2004","09","07","Brasil","Bahia","Conde","Litoral Norte, Fazenda Sempre Vida, Rio das Pedras","-37.6","-11.8","-37.6","-11.8",NA,NA,"de ca 10cm. Folhas lineares. Inflorescência com espiguetas marrons.; antiga plantação de Pinus.","ALCB017185",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2004","09",NA,NA,NA,NA,NA,NA,NA
"191","2019-10-09 11:27:46-03","UFBA","ALCB","85595","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML; Prates, ARS","Prates, ARS; Pereira, GJC; Silva, MS","186","2008","10","19","Brasil","Bahia","Itanagra","Litoral Norte","-37.979444","-12.374444","-37.979444","-12.374444","68","68","ca de 10cm de altura. Folhas lineares. Flores terminais.","ALCB017184",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"192","2019-10-09 11:27:46-03","UFBA","ALCB","66042","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML","Xavier, AB; Guedes, ML; Anjos, BA dos","153","2003","11","28","Brasil","Bahia","Luis Eduardo Magalhães","Oeste, Fazenda Raul Botelho","-45.572222","-12.088333","-45.572222","-12.088333","765","765","10 cm de altura. Folhas lineares. Inflorescência com flores marrons. Frequente.; Cerrado antropizado.","ALCB017201",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2004","01",NA,NA,NA,NA,NA,NA,NA
"193","2019-10-09 11:27:46-03","UFBA","ALCB","133249","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML","Guedes, ML; Oliveira, MAJ de; Lopes, EB; Alunos de Botânica Paisagismo","30481","2018","06","15","Brasil","Bahia","Milagres","Recôncavo Sul, Acima da Igreja do Morro São Cristóvão.","-40.441111","-13.460833","-40.441111","-13.460833","600","600","cespitosa. Inflorescência com espiguetas marrons.","ALCB052904","ALCB052904","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2018","07",NA,NA,NA,NA,NA,NA,NA
"194","2019-10-09 11:27:46-03","UFBA","ALCB","107398","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Rodrigues, RR; Mangueira, JR","Lopes, JC; Martins, ER; Mangueira, JR; Braga, KRR","219","2011","04","18","Brasil","Espírito Santo","Linhares","Reserva Natural da Vale, estrada da Gávea, km 5. Nativo","-40.607222","-19.359167","-40.607222","-19.359167","22","22","ca. 25 cm alt. Brácteas astanhas.","ALCB017200",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA
"195","2019-10-09 11:27:46-03","UFBA","ALCB","125235","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML","Costa, G; Moraes, ACS","1666","2016","02","23","Brasil","Bahia","Jussara","Sanharô (estrada e serra)","-41.670833","-10.649444","-41.670833","-10.649444",NA,NA,"inflorescência castanhas.","ALCB031030","ALCB031030","Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA,NA
"196","2019-10-09 11:27:46-03","UFBA","ALCB","64260a","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Guedes, ML","Guedes, ML","10680","2003","08","31","Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"Erva ca. 10 cm. Folhas basais. Inflorescência com espiguetas marrons.; Restinga","ALCB017319","ALCB017319","Southern America",NA,NA,"Monocotyledon",NA,NA,"71281","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-10-09 11:27:46-03","UFBA","ALCB","036370","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) C.B.Clarke","Araújo, AC","Guedes, ML","5519","1997","11","09","Brasil","Bahia","Palmeiras","Povoado de Lagedinho","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"Erva: ca. 10 cm. Folhas basais. Frequente.; Campo rupestre. Substrato arenoso com afloramentos rochosos.","ALCB017321","ALCB017321","Southern America",NA,NA,"Monocotyledon",NA,NA,"20767","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-02-08 10:12:40-03","NBC","NL-BOTANY","L.1348791","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"Weigelt C",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1348791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1348791","NL-L1348791","Southern America",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"199","2020-02-08 10:12:40-03","NBC","NL-BOTANY","AMD.65480","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"Herter WG",NA,"1926","04","01","Uruguay",NA,NA,"Dict. Pocitos, Departamento de Montevideo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.65480 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD65480","NL-AMD65480","Southern America",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"200","2020-02-08 10:12:40-03","NBC","NL-BOTANY","L 0065105","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"Pedersen TM",NA,"1965","12","18","Paraguay","La Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200065105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0065105",NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"201","2020-02-08 10:12:40-03","NBC","NL-BOTANY","L 0065106","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"Pedersen TM",NA,"1972","09","29","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200065106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0065106",NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"202","2020-02-08 10:12:40-03","NBC","NL-BOTANY","L.1348692","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","capillaris","Bulbostylis capillaris","(L.) Kunth ex C.B.Clarke",NA,"Pedersen TM",NA,"1972","12","07","Argentina",NA,NA,"Estancia ''Buena Vista'', Dep. Concepción, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1348692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1348692","NL-L1348692","Southern America",NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
