"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"230","2019-02-15 11:46:50-02","IPA","IPA","53326","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Araujo, F.S. de","216","1990","11","08","Southern America","Brasil",NA,NA,"Arbusto.","IPA0053326",NA,NA,NA,"Ceará","Baixa Fria.","-40.7742004394531","-5.53444004058838",NA,NA,"Plantae",NA,"Miers ex Benth. & Hook. f.","Fernandes, A.","Novo Oriente",NA,NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA
"231","2019-02-15 11:46:50-02","IPA","IPA","53480","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Araujo, F.S.","177","1990","09","06","Southern America","Brasil",NA,NA,"Arbusto.; Vegetação de carrasco aberto.","IPA0053480",NA,NA,NA,"Ceará","Ibiapaba, Baixa Fria-PI.","-40.7742004394531","-5.53444004058838",NA,NA,"Plantae",NA,"Miers ex Benth. & Hook. f.","Fernandes, A.","Novo Oriente",NA,NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA
"232","2019-02-15 11:46:50-02","IPA","IPA","80859","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Lima, L.; Cabral, O.; Cabral, M.; Cabral, O.; Cabral, M.","30","2007","11","03","Southern America","Brasil",NA,NA,"Liana, flor amarela com uma pétala vermelha, pouco frequente.; Floresta Decidual Mista.","IPA0080859",NA,NA,NA,"Piauí","FLONA de Palmares, estrada limite com a Penitenciária Major César.","-42.4599990844727","-5.03806018829346",NA,NA,"Plantae",NA,"Miers ex Benth. & Hook. f.",NA,"Altos",NA,NA,NA,NA,NA,"37760","auto",NA,NA,NA,NA
"233","2019-02-15 11:46:45-02","IPA","IPA","76933","S","Plantae","Olacaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Ramalho, F.B.","261","1973","09","21","Southern America","Brasil",NA,NA,"Árvore ca. 6m de altura, flores verdes sem perfume.","IPA0076933",NA,NA,NA,"Piauí","Fazenda Palmares.","-41.4668998718262","-7.07694005966187",NA,NA,"Plantae",NA,"Miers ex Benth. & Hook. f.","Tavares, E.","Picos",NA,NA,"1974","05","16","31259","auto",NA,NA,NA,NA
"234","2020-12-20 21:18:43-03","UFV","VIC","9723","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silveira, F.A. da","14","1986","09","04",NA,"Brasil",NA,NA,"Planta de ca 4 m, caule de ca 10 cm de diâmetro,casca muito rugosa,fissurada,flores verdes.","VIC009723",NA,NA,NA,"Minas Gerais","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Miers",NA,"Paraopeba","VIC009723",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA
"235","2020-12-20 21:18:43-03","UFV","VIC","8993","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Junior, M.C.S.; Silva, A.F.","615","1983","10","11",NA,"Brasil",NA,NA,"Árvore de ca 3 m, flores veres, incospícuas estames brancos.","VIC008993",NA,NA,NA,"Minas Gerais","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Miers",NA,"Paraopeba","VIC008993",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA
"236","2020-12-20 21:18:43-03","UFV","VIC","33680","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Valente, G.E.; et al.","1975","2007","08","20",NA,"Brasil",NA,NA,"Planta de ca 2 m, a pleno sol, em cerrado s.s.s aberto, inflorescência verde de flores inconspícuas.","VIC033680",NA,NA,NA,"Minas Gerais","Floba de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Miers",NA,"Paraopeba","VIC033680",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA
"237","2020-12-20 21:18:43-03","UFV","VIC","11957","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis brasiliensis","Meira, Neto J A; et al.","s.n.","1987","11","16",NA,"Brasil",NA,NA,"Árvore de 8 m, frutos globosos amarelos com muita polpa,em interior de mata.","VIC011957",NA,NA,NA,"São Paulo","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"MiersBenth & Hook .",NA,"Atibaia","VIC011957","brasiliensis",NA,NA,NA,"21675","auto",NA,NA,NA,NA
"238","2019-10-25 11:39:35-03","IECOS","HBRA","6630","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","U. Mehlig","1313","2012","11","08","América do Sul","Brasil","exsicata",NA,"Árvore < 5 m. Flores verdes","HBRA0002937",NA,NA,NA,"Pará","cidade de Bragança, terreno baldio na Rua Edgar Cordeiro de Souza, em frente ao portão do Instituto Federal do Pará","-46.78583333","-1.05666667","-46.78583333","-1.05666667",NA,NA,"Miers ex Benth. & Hook. f.","U. Mehlig","Bragança","HBRA0002937",NA,"2012","11","08",NA,NA,NA,NA,NA,NA
"239","2019-10-25 11:39:35-03","IECOS","HBRA","373","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","M. M. O. Abreu","97","2004","02","25","América do Sul","Brasil","exsicata",NA,NA,"HBRA0002917",NA,NA,NA,"Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67216667","-0.92775","-46.67216667","-0.92775000",NA,NA,"Miers ex Benth. & Hook. f.","C. S. Rosário (MG)","Bragança","HBRA0002917",NA,"2004","01","01",NA,NA,NA,NA,NA,NA
"240","2019-10-25 11:39:35-03","IECOS","HBRA","6621","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","U. Mehlig","1304","2012","10","07","América do Sul","Brasil","exsicata",NA,"Árvore. Parcialmente decídua","HBRA0002982",NA,NA,NA,"Pará","cidade de Bragança, terreno baldio na Rua Edgar Cordeiro de Souza, em frente ao portão do Instituto Federal do Pará","-46.78583333","-1.05666667","-46.78583333","-1.05666667",NA,NA,"Miers ex Benth. & Hook. f.","U. Mehlig","Bragança","HBRA0002982",NA,"2012","10","07",NA,NA,NA,NA,NA,NA
"241","2019-10-25 11:39:35-03","IECOS","HBRA","546","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","N. B. Vale","35","2005","01","04","América do Sul","Brasil","exsicata",NA,"Árvore de 7,5 m de altura e 6,2 cm de diâmetro; casca rugosa; cheiro de cacau","HBRA0002990",NA,NA,NA,"Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme; em terra preta arqueológica","-46.67205556","-0.92744444","-46.67205556","-0.92744444",NA,NA,"Miers ex Benth. & Hook. f.","J. C. Freitas, J. C. L. Oliveira, M. R. Cordeiro (IAN)","Bragança","HBRA0002990",NA,"2006","01","01",NA,NA,NA,NA,NA,NA
"242","2019-10-25 11:39:35-03","IECOS","HBRA","2473","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis brasiliensis","L. O. Santos","657","2008","12","18","América do Sul","Brasil","exsicata",NA,"Árvore","HBRA0002921",NA,NA,NA,"Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67194444","-0.92694444","-46.67194444","-0.92694444",NA,NA,"Miers ex Benth. & Hook. f.","L. O. Santos, U. Mehlig","Bragança","HBRA0002921","brasiliensis","2008","02","28",NA,NA,NA,NA,NA,NA
"243","2019-10-25 11:39:35-03","IECOS","HBRA","2400","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis brasiliensis","L. O. Santos","585","2008","11","04","América do Sul","Brasil","exsicata",NA,"Árvore","HBRA0003002",NA,NA,NA,"Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67202778","-0.92763889","-46.67202778","-0.92763889",NA,NA,"Miers ex Benth. & Hook. f.","L. O. Santos, U. Mehlig","Bragança","HBRA0003002","brasiliensis","2008","02","28",NA,NA,NA,NA,NA,NA
"244","2020-10-20 14:17:55-03","UFOPA","HSTM","9651","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Alves, R. P.; Alves, R. P.; Levis, C.","18","2015","02","03",NA,"Brasil",NA,NA,NA,"HSTM009651",NA,NA,NA,"Pará","FLONA Tapajós. Comunidade Maguarí","-54.958889","-2.856667","54º57'32''W","2º51'24''S",NA,NA,"Miers ex Benth. & Hook.f.","Ramos, J.; Levis, C.; Alves, R. P.","Belterra","HSTM009651",NA,"2017","02","01",NA,NA,NA,NA,NA,NA
"245","2021-04-07 11:46:50-03","UFMS","CGMS","69061","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","A. Pott; H. Ferreira; E.C. Arruda","9489","2001","09","21",NA,"Brasil",NA,NA,"Flor esverdeada. Fruto imaturo. Ponto MQCC-1. Ritidoma corticoso amarelado, com fendas longitudinais. Habitat: Campo cerrado de Árvores 5-10m de altura e Trachypogon (savana parque). Solo litólico. Relevo topo de morro. Frequente. Ha","CGMS1102019",NA,"130","130","Mato Grosso","Moquém, Reserva Acurizal (Ecotropica),Serra do Amolar, borda oeste do Pantanal.","-57.5","-17.8666667","-57,5","-17,8666667",NA,NA,"Miers ex Benth. & Hook.f.",NA,"Poconé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-04-07 11:46:50-03","UFMS","CGMS","74281","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","E.G. Arguelho; F.M. Alves","32","2016","01","26",NA,"Brasil",NA,NA,NA,"CGMS1107147",NA,NA,NA,"Mato Grosso do Sul",NA,"-54.6155556","-20.5080556","-54,6155556","-20,5080556",NA,NA,"Miers ex Benth. & Hook.f.",NA,"Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-04-07 11:46:50-03","UFMS","CGMS","18755","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","G.A. Damasceno-Junior; I.M. Bortolotto; I.H. Ishii; J.N. Nakajima; A. Sciamarelli; E.L.M. Assis; J.S. Velasques; P.V. Gonçalves; H.D. Cruz; G.E.O. Porfírio; D.P. Rodriguez; V.L. Nascimento;F.M. Alves; J.L. Sales","2646","2002","10","21",NA,"Brasil",NA,NA,"Flor verde. Habitat: Mata semidecídua - transição para Cerrado. Solo arenoso. Morro. Habito: Árvore. 8,00m de altura.","CGMS1048057",NA,NA,NA,"Mato Grosso do Sul","Morro da Penha.","-57.4975","-18.0311111","-57,4975","-18,0311111",NA,NA,"Miers ex Benth. & Hook.f.",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-04-07 11:46:50-03","UFMS","CGMS","52793","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","A. Pott; V.J. Pott; L.C.P. Lima; C.N. da Cunha; E.A. Silveira; H. Ferreira; E.C. Arruda","9419","2001","09","16",NA,"Brasil",NA,NA,"Flor esverdeada. Fruto ausente. Ponto MCRG-2. Casca grossa (ritidoma corticoso) amarelado, sulcado. Habitat: Vegetação secundária de floresta decidual/cerradão. Solo pedregoso. Relevo encosta suave. Frequente. Habito: Árvore 7m de al","CGMS1082761",NA,NA,NA,"Mato Grosso do Sul","Reserva Acurizal (Ecotropica), Serra do Amolar, lado oeste do Pantanal.","-57.5530556","-17.8311111","-57,5530556","-17,8311111",NA,NA,"Miers ex Benth. & Hook.f.",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-04-07 11:46:50-03","UFMS","CGMS","21557","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","W.M. Ramos","190","2007","10","24",NA,"Brasil",NA,NA,NA,"CGMS1050964",NA,NA,NA,"Mato Grosso do Sul","Fazenda Santa Ana, Distrito de Piraputanga.","-55.4902777","-20.4616667","-55,4902777","-20,4616667",NA,NA,"Miers ex Benth. & Hook.f.","W.M. Ramos","Aquidauana",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-04-07 11:46:50-03","UFMS","CGMS","21575","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","W.M. Ramos; M.L. Bueno","208","2007","11","28",NA,"Brasil",NA,NA,NA,"CGMS1050982",NA,NA,NA,"Mato Grosso do Sul","Acampamento Batista, Distrito de Piraputanga.","-55.4902777","-20.4616667","-55,4902777","-20,4616667",NA,NA,"Miers ex Benth. & Hook.f.","W.M. Ramos","Aquidauana",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-04-07 11:46:50-03","UFMS","CGMS","21527","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","W.M. Ramos","160","2007","10","23",NA,"Brasil",NA,NA,NA,"CGMS1050934",NA,NA,NA,"Mato Grosso do Sul","Acampamento Batista, Distrito de Piraputanga.","-55.4902777","-20.4616667","-55,4902777","-20,4616667",NA,NA,"Miers ex Benth. & Hook.f.","W.M. Ramos","Aquidauana",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-04-07 11:46:50-03","UFMS","CGMS","21576","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","W.M. Ramos; M.L. Bueno","209","2007","11","28",NA,"Brasil",NA,NA,NA,"CGMS1050983",NA,NA,NA,"Mato Grosso do Sul","Acampamento Batista, Distrito de Piraputanga.","-55.4902777","-20.4616667","-55,4902777","-20,4616667",NA,NA,"Miers ex Benth. & Hook.f.","W.M. Ramos","Aquidauana",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-04-07 11:46:50-03","UFMS","CGMS","73623","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","R. M. Fernandes; V.A. Nakamura, D. Cuadrado, F.M. Alves","30","2018","10","30",NA,"Brasil",NA,NA,"Fruto amarelo Habitat: Decidual Habito: Árvore","CGMS1106430",NA,"666","666","Mato Grosso do Sul","Fazenda Marambaia. Parque Nacional da Serra da Bodoquena","-56.7077778","-20.9644444","-56,7077778","-20,9644444",NA,NA,"Miers ex Benth. & Hook.f.","F. Macedo","Bonito",NA,NA,"2018","10","30",NA,NA,NA,NA,NA,NA
"254","2021-04-07 11:46:50-03","UFMS","CGMS","17997","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","J.L. Battilani","81","2004","09","30",NA,"Brasil",NA,NA,"Flor amarelada. Planta dióica. Habitat: Mata ciliar - Cerrados. Habito: Árvore. 8,00-15,00m de altura.","CGMS1047291",NA,NA,NA,"Mato Grosso do Sul","Fazenda Nossa Senhora Aparecida.","-56.3666667","-21.4","-56,3666667","-21,4",NA,NA,"Miers ex Benth. & Hook.f.","J.L. Battilani","Jardim",NA,NA,"2004","09","30",NA,NA,NA,NA,NA,NA
"255","2021-04-07 11:46:50-03","UFMS","CGMS","24895","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","M.L. Bueno; A.F. Souza; E.O. Rocha-Júnior; D.R.M. Neves","716","2008","01","19",NA,"Brasil",NA,NA,NA,"CGMS1054319",NA,"551","551","Mato Grosso do Sul",NA,"-54.6166667","-20.45","-54,6166667","-20,45",NA,NA,"Miers ex Benth. & Hook.f.","M.L. Bueno","Campo Grande",NA,NA,"2008","01","19",NA,NA,NA,NA,NA,NA
"256","2021-04-07 11:46:50-03","UFMS","CGMS","10041","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","A. Sciamarelli; M.I.B. Oliveira; L.P. Clemente; R. Betoni","1146","2001","10","23",NA,"Brasil",NA,NA,"Frutos verdes.21K 0754945 UTM 7568038 Habitat: Mata. Habito: Árvore. 8,00m de altura.","CGMS1039323",NA,NA,NA,"Mato Grosso do Sul","Estrada - BR-163. Campo Grande-Dourados.",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook.f.",NA,"Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-04-07 11:46:50-03","UFMS","CGMS","69060","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","A. Pott; V.J. Pott; G. Hatschbach; J. Silva; A.C.M. Cristaldo","10581","2002","11","10",NA,"Brasil",NA,NA,"Flor ausente. Habitat: Cerrado. Esparsa. Habito: Árvore 8m de altura.","CGMS1102018",NA,"180","180","Mato Grosso do Sul","Córrego Seco, Fazenda Boa Vista, estrada MS-382, 61Km W de Bonito.","-56.9580556","-21.0588889","-56,9580556","-21,0588889",NA,NA,"Miers ex Benth. & Hook.f.",NA,"Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-04-07 11:46:50-03","UFMS","CGMS","58007","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","B.B. Brandão; A.H.A. Souza; L.M. Bergamo","20","2015","11","18",NA,"Brasil",NA,NA,"Fruto drupa. Habitat: Floresta Estacional Semidecidual com elementos de cerrado. Habito: Árvore.","CGMS1087949",NA,"436","436","Mato Grosso do Sul","Parque Estadual das Nascentes do Rio Taquari.","-53.4022222","-18.1730556","-53,4022222","-18,1730556",NA,NA,"Miers ex Benth. & Hook.f.","A.H.A. Souza; B.B. Brandão; L.M. Bergamo","Jateí",NA,NA,"2015","11","18",NA,NA,NA,NA,NA,NA
"259","2021-04-07 11:42:10-03","UFMS","CGMS","41176","PreservedSpecimen","Plantae","Celastraceae","Agonandra","brasiliensis","Agonandra brasiliensis","A.C.S. Brito","579","2010","09",NA,NA,"Brasil",NA,NA,"Fruto verde. Habitat: Cerradão. Encosta de escarpa. Habito: Árvore. 3,00m de altura.","CGMS1071163",NA,NA,NA,"Mato Grosso do Sul","Furnas do Dionísio; Parcela 8.","-54.5694445","-20.1475","-54,5694445","-20,1475",NA,NA,"Miers ex Benth. & Hook.f.","V.A. Assunção","Jaraguari",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-04-07 11:46:50-03","UFMS","CGMS","17826","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","J.L. Battilani","42","2003","03","22",NA,"Brasil",NA,NA,NA,"CGMS1047121",NA,NA,NA,"Mato Grosso do Sul","Mata Ciliar, Rio da Prata.","-56.3666667","-21.4","-56,3666667","-21,4",NA,NA,"Miers ex Benth. & Hook.f.","J.L. Battilani","Jardim",NA,NA,"2003","03","23",NA,NA,NA,NA,NA,NA
"261","2021-04-07 11:46:50-03","UFMS","CGMS","31660","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","I.G.C. Bieski; L. Amorim Netto","147","2010","01","02",NA,"Brasil",NA,NA,NA,"CGMS1061094",NA,NA,NA,"Maro Grosso","Comunidade Chumbo, à direita da BR-060; 16 Km antes de chegar em Poconé entra 18 Km na rodovia MT-451, 110 Km de Cuiabá.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.",NA,"Poconé",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"262","2021-04-07 11:46:50-03","UFMS","CGMS","3497","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","U.M. Resende","252","1990","11","19",NA,"Brasil",NA,NA,"Frutos drupa verdes; amarelados rico em mucilagem quando maduros. Tronco suberoso, casca cinza com fissuras longitudinais. Habitat: Terrestre. Solo rochoso de formação arenítica. Habito: Árvore. 7,00-8,00m de altura.","CGMS1015730",NA,NA,NA,"Mato Grosso do Sul","Próximo ao Colégio CERA (no vale).","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.","U.M. Resende","Aquidauana",NA,NA,"1990","12","30","212961","auto",NA,NA,NA,NA
"263","2021-04-07 11:46:50-03","UFMS","CGMS","30656","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","I.M. Neves; T.E. Lima; T.S. Amaral; M.L. Bueno; G.A. Damasceno-Junior","15","2010","11","24",NA,"Brasil",NA,NA,"Fruto imaturo verde. Habitat: Borda de mata estacional semidecídua. Solo litólico (afloramento rochoso). Habito: Arbóreo. 6,00m de altura.","CGMS1060068",NA,NA,NA,"Mato Grosso do Sul","Instituto Homem Pantaneiro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.","M.L. Bueno","Corumbá",NA,NA,"2010","11","24","295160","auto",NA,NA,NA,NA
"264","2021-04-07 11:46:50-03","UFMS","CGMS","14621","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12377","2004","11","18",NA,"Brasil",NA,NA,"Flor ausente. Fruto verde. Fruto comestível, adocicado. Habitat: Cerrado denso, perturbado por bovinos, com Brachiaria. Solo arenoso. Relevo topo quase plano. Habito: Árvore. Esparsa. 5,00-12,00 m de altura.","CGMS1044104",NA,NA,NA,"Mato Grosso do Sul","Fazenda Lagoinha.","-51.9300003051758","-19.7255992889404",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.",NA,"Inocência",NA,NA,NA,NA,NA,"66802","auto",NA,NA,NA,NA
"265","2020-12-23 17:06:28-03","UFCG","CSTR","7119","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Rufino, M.K.","151","2013","09","21",NA,"Brasil",NA,NA,"Árvore com cerca de 6m; folhas simples, membranáceas, glabras em ambas as faces; tronco marcante com fissuras profundas.; Parcela 03",NA,NA,"151","151","Piauí","UPF Espírito Santo - Vegetação de transição caatinga/serrado; arboréa-arbustiva densa.","-42.030694","-4.159167","-42.030694","-4.159167",NA,NA,"Miers ex Benth. & Hook.f.","Rufino, M.K.","Batalha",NA,NA,"2013","09","21",NA,NA,NA,NA,NA,NA
"266","2021-03-01 16:37:26-03","UNICAMP","UEC","127757","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Sciamarelli, A; Bachiega, M; Clemente, LP; Betoni, R","1146","2001","10","23",NA,"Brazil",NA,NA,"árvore com frutos verdes e 8m.; Mata.","UEC030581",NA,NA,NA,"Mato Grosso do Sul","Estrada BR 163.",NA,NA,NA,NA,"Magnoliopsida",NA,"Miers ex Benth. & Hook.f.","Koch, I","Campo Grande - Dourados","UEC030581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-01 16:37:26-03","UNICAMP","UEC","140214","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Breier, TB","1353","2002","09",NA,NA,"Brazil",NA,NA,"Obs: 6.3; Pantanal da Nhecolândia.","UEC030580",NA,NA,NA,"Mato Grosso do Sul","Fazenda Rio Negro.",NA,NA,NA,NA,"Magnoliopsida",NA,"Miers ex Benth. & Hook.f.",NA,"Nhecolândia","UEC030580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-01 16:37:26-03","UNICAMP","UEC","90538","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pereira, MR","1433","1995","08","07",NA,"Brazil",NA,NA,"árvore, ca. e 9m alt., flores verde claro.; 60 alqueires, mata bem preservada.","UEC030584",NA,NA,NA,"São Paulo","Estação Experimental de Zootecnia de Andradina.","-51.566667","-20.783333","-51.566667","-20.783333","Magnoliopsida",NA,"Miers ex Benth. & Hook.f.","Elias, SI","Andradina","UEC030584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-01 16:37:26-03","UNICAMP","UEC","84671","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pastore, JA","573","1994","12","07",NA,"Brazil",NA,NA,"Árvore 4mdealtura,frutos imaturos verdes.&nf;Nome popular : tatú .; Parque Estadual Do Morro do Diabo.","UEC030575",NA,NA,NA,"São Paulo","Parque Estadual do Morro do Diabo, estrada do 7000, na margem do caminho.",NA,NA,NA,NA,"Magnoliopsida",NA,"Miers ex Benth. & Hook.f.","Baitello, JB","Teodoro Samapaio","UEC030575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-01 16:37:26-03","UNICAMP","UEC","32389","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Heringer, EP; Filgueiras, TS; Medonça, RC; Pereira, BAS; Salles, AEH; Chagas e Silva, F; Silv","5351","1980","08","26",NA,"Brazil",NA,NA,"Árvore cerca de 6m de altura e 15cm de diâmetro; casca saliente e fissurada; flores masculinas e botões esverdeados.; Mata.","UEC030598",NA,NA,NA,"Distrito Federal","Bacia do rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,"Magnoliopsida",NA,"Miers ex Benth. & Hook.f.","Pereira, BAS","Brasília","UEC030598",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"271","2021-03-01 16:37:26-03","UNICAMP","UEC","29088","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Heringer, EP; Filgueiras, TS; Medonça, RC; Pereira, BAS; Salles, AEH; Chagas e Silva, F; Silv","5425","1980","09","01",NA,"Brazil",NA,NA,"árvore; folhas glabras, casca fissurada e saliente; flores esverdeadas.; Mata.","UEC030570",NA,NA,NA,"Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,"Magnoliopsida",NA,"Miers ex Benth. & Hook.f.","Pereira, BAS","Brasília","UEC030570",NA,"1980",NA,NA,"70570","auto",NA,NA,NA,NA
"272","2021-03-01 16:37:26-03","UNICAMP","UEC","20909","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Heringer, EP","16745","1977","08","02",NA,"Brazil",NA,NA,"Coletada a 500m da residencia do vice-Presidente e a cerca de 1000mdo Palácio da Alvorada.; Cerrado típico.","UEC030587",NA,NA,NA,"Distrito Federal","Coletada a 500m da resodência do vice- Presidente e a cerca de 1000m do Palácio da Alvorada.","-47.9296989440918","-15.7797002792358",NA,NA,"Magnoliopsida",NA,"Miers ex Benth. & Hook.f.",NA,"Brasília","UEC030587",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
