"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","individualCount","fieldNumber","relatedCatalogItem"
"95","2020-12-11 11:35:48-03","UFMG","BHCB","65968","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,"Sampaio, A","6719",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:35:48-03","UFMG","BHCB","885","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,NA,"s.n.","1938",NA,"Southern America","Brasil","Minas Gerais","Itacolomi.",NA,"Arbusto",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:35:48-03","UFMG","BHCB","65970","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,"Magalhães, GM","1274","1942","01","Southern America","Brasil","Minas Gerais","Morro do Cachorro.",NA,"Arbusto, 3,00 metros; flor amarela; muito frequente; Entre pedras","BHCB045224","BHCB045224","30","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"1942",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:35:48-03","UFMG","BHCB","22083","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,"Lucca, M","s.n.","1993",NA,"Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:35:48-03","UFMG","BHCB","19866","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,"Pereira, M; Lucca, M; Arndt, M","s.n.","1992",NA,"Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:35:48-03","UFMG","BHCB","134758","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,"Savassi-Coutinho, AP; Souza, VC de; Rando, JG","976","2006","01","Southern America","Brasil","Minas Gerais","Serra do Cipó, Ca. 1 km abaixo da entrada da Fazenda da Cachoeira da Capivara.",NA,"Campo rupestre. Arbusto, ca. 2,5m; flores amarelas; muito viscosa.",NA,NA,"11","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-05-25 15:13:54-03","FSU","FSU","000066878","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","dentata","Cassia dentata","Vogel",NA,"H. S. Irwin, H. Maxwell, D. C. Wasshausen","20195",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2011-06-27 08:43:00-03","MO","MOBOT","3234997","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","Ronald Liesner","F. Sellow","Sellow s.n.","1814",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-08-10 05:49:00-03","MO","MOBOT","3235138","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","R. Barneby","Amaro Macedo","Macedo 2804","1950",NA,"South America","Brazil","Minas Gerais","Itacolon, O. Preto,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-07-31 17:16:00-03","MO","MOBOT","3235339","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","R. Barneby","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20195","1968","2","South America","Brazil","Minas Gerais","Serra do Espinhaço. Gallery margin. Gallery forest and adjacent cerrado and campo slopes, Serra do Cipo, km 132 (ca. 153 km N. of Belo Horizonte),",NA,NA,NA,NA,"16",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-10-21 07:13:00-02","MO","MOBOT","3235551","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S. Irwin & Barneby","R. Barneby","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36213","1972","2","South America","Brazil","Minas Gerais","Serra do Espinhaço. Serra do Cipo, rocky campo. Serra do Cipó, rocky campo and cerrado, sloping down to wet sand meadow adjacent to gallery forest along stream; sandy soil with sandstone outcrops.",NA,NA,NA,NA,"18",NA,NA,NA,"1225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2017-11-24 14:10:47-02","UFLA","ESAL","1103","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vog) H.S.I. & Barneby","J. D. R. Miranda","Black","1760-B",NA,NA,NA,"Brasil","Minas Gerais","Serra do Cipó",NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2017-11-24 14:10:47-02","UFLA","ESAL","21915","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","dentata","Chamaecrista dentata","(Vog) H.S.I. & Barneby","Rando, JG","Souza, VC; et al.","25193",NA,NA,NA,"Brasil","Minas Gerais","Serra do cipó",NA,"; 3m; ;",NA,NA,NA,"Santana do Riaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-06-10 10:10:43-03","FZB-BH","BHZB","8844","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","dentata","Chamaecrista dentata",NA,"confirmada por Juliana Rando","Ordones, J. et al.","1842","2012","04",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo dos Gerais,",NA,"Planta resinosa , Ponto 87 , 636764 7895353 1257m unicata. Doação de duplicata para Herbário HUEFS em Março 2017",NA,NA,"17","Santana do Riacho","-43.700556","-19.03","1257","1257",NA,NA,NA,NA,NA,NA,"43W 42' 02","19S 01' 48",NA,NA,NA,NA
"109","2019-06-10 10:10:43-03","FZB-BH","BHZB","8126","S","Plantae",NA,NA,"Fabaceae - Caesalpinioideae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,"Lutterbach, A.",NA,"2011","10",NA,"Brasil","MG","Serra do Cipó - Condomínio e RPPN Ermo dos Gerais - 200 metros das margens do rio das Pedras",NA,"Presença de resina, óleo. O nome dentata vem dos folíolos que são denteados. Doação de duplicata para Herbário JPB em abril de 2014 <ll>dwc_commonname:</ll> Eucalipto da serra",NA,NA,"01","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","3310664","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,"G. W. Fernandes","1","1994","9","South America - Neotropics","Brazil","Minas Gerais","Serra do cipo",NA,NA,"US00510603","US00510603_01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","2744579","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,"G. Hatschbach & Z. Ahumada","31582","1973","2","South America - Neotropics","Brazil","Minas Gerais","Serra do cipo, fda. palacio",NA,NA,"US00372830","US00372830_01","14","Jaboticatubas","-43.7449989318848","-19.513599395752","1300","1300",NA,NA,"31264","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","2839003","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Chamaecrista","dentata","Chamaecrista dentata",NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","29344","1971","1","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaco; lower slopes of Pico de Itacolomi, ca. 2 km. S. of Ouro Preto",NA,NA,NA,NA,"30",NA,NA,NA,"1600","1600",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"113","2020-09-02 16:26:04-03","Cenargen","CEN","82206","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","J. P. Santos","Eduarda Barreto Andrade Dias","660","2009","11",NA,"Brasil","MG","Serra do Cipó, Alto do Palácio. Capão de mata ao lado da estrada.","Exsicatas","Muitas glândulas no caule, folha e cálice.","CEN00082206","CEN00082206","05","JABOTICATUBAS","-43.506666","-19.228611","1350","1350","2014","01",NA,NA,NA,NA,"-43.506666","-19.228611",NA,"4",NA,NA
"114","2020-09-02 16:26:04-03","Cenargen","CEN","75404","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","R. G. Chacon","Roberta Gomes Chacon","569","2009","11",NA,"Brasil","MG","Serra do Cipó, Alto Palácio, região das Vellozia gigantes.","Exsicatas","Fruto com odor agradável.","CEN00075404","CEN00075404","02","CONCEICAO DO MATO DENTRO",NA,NA,NA,NA,"2009","11",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"115","2021-03-15 18:27:42-03","USP","SPF","179910","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Rando, JG","Borges, LM","148","2007","05",NA,"Brasil","Minas Gerais","Serra do Cipó, Rodovia MG-010, Lagoa Santa - Conceição do Mato Dentro, margem esquerda, ca. 500 m antes do Juquinha.",NA,"Arvoreta delgada, ca. 3m alt. Caule viscoso, corola amarelo escuro, cálice avermelhado. Frutos imaturos verdes, avermelhados no centro.; Pequeno capão de mata próximo ao córrego.","SPF00179910",NA,"22","Santana do Riacho","-43.555278","-19.261833","1291","1291","2008","04",NA,NA,NA,NA,"-43.555278","-19.261833",NA,NA,NA,NA
"116","2021-03-15 18:27:42-03","USP","SPF","185760","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Anônimo","Irwin, HS","20195","1968","02",NA,"Brasil","Minas Gerais","Serra do Cipó, km 132 (ca. 153 km N. of Belo Horizonte).",NA,"Slender treelet ca. 3.5 m x 4 cm, the smooth bark covered with blisters exuding resin. Leaves nitid, pendent, covered with resin glands. Calyx red-brown; corolla yellow. Fruit green, maturing red-brown.; Gallery forest and adjacent c","SPF00185760",NA,"16",NA,NA,NA,"1300","1300","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 18:27:42-03","USP","SPF","185761","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Anônimo","Anderson, WR","36215","1972","02",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,"Tree ca. 6 m tall, the whole plant with stieky glandular dots; sepals yellow with red dorsl stripe; petals bright yellow; fruit dark red.; Rocky campo and cerrado, sloping down to wetsand meadow adjacent to gallery forest along strea","SPF00185761",NA,"18",NA,NA,NA,"1225","1225","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 18:27:42-03","USP","SPF","193543","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Rando, JG","Souza, VC","25193","2001","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Próximo à estátua do Juquinha.",NA,"Arvoreta, ca. 3 m alt.; cálice vinho; corola amarela passando a laranja. Viscosíssima.; Campo rupestre.","SPF00193543",NA,"05","Santana do Riacho","-43.551111","-19.258333","1500","1500","2007","12",NA,NA,NA,"10","-43.551111","-19.258333",NA,NA,NA,NA
"119","2021-03-15 18:27:42-03","USP","SPF","216577","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Kubo, MT","Kubo, MT","91","2012","05",NA,"Brasil","Minas Gerais","Serra do Cipó, Próximo ao rio Três Pontinhas, acesso pela MG-010.",NA,"Arvoreta, ca. 3 m alt. Ramos vináceos e viscosos. Folhas viscosas. Flores com cálice amarelo a vermelho e corola amarela.; Afloramento rochoso.","SPF00216577",NA,"03","Santana do Riacho","-43.549033","-19.269833","1240","1240","2012","12",NA,NA,NA,NA,"-43.549033","-19.269833",NA,NA,NA,NA
"120","2021-03-15 18:27:42-03","USP","SPF","218058","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Pena, MA","Pena, MA","150","2007","05",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.",NA,"Arvoreta ca. 2 m alt. Muitas glândulas verdes por todo o caule e folhas, folhas mais velhas discolores com a face abaxial vinácea, folhas novas levemente discolores. Botões vináceos, base verde escura.","SPF00218058",NA,"30","Morro do Pilar","-43.510556","-19.246944","1265","1265","2009",NA,NA,NA,NA,NA,"-43.510556","-19.246944",NA,NA,NA,NA
"121","2021-03-15 18:27:42-03","USP","SPF","218091","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Pena, MA","Pena, MA","491","2007","09",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.",NA,"Arvoreta ca. 2 m alt. Muitas glândulas verdes por todo o caule e folhas, folhas mais velhas discolores com a face abaxial vinácea, folhas novas levemente discolores. Flores amarelas. Sépalas verde com base vinácea. Botões vináceos, b","SPF00218091",NA,"07","Morro do Pilar","-43.510556","-19.246944","1265","1265","2009",NA,NA,NA,NA,NA,"-43.510556","-19.246944",NA,NA,NA,NA
"122","2021-03-15 18:27:42-03","USP","SPF","147293","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Pirani, JR","Sampaio, AJ","6719","1934","02",NA,"Brasil","Minas Gerais","Serra do Cipó, km 136, estrada de Conceição.",NA,"Arbusto 3,0 m alt., flores amarelas. Frequente.; Capão.","SPF00147293",NA,"02","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,NA,"2001",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 18:27:42-03","USP","SPF","78062","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Pirani, JR","Pirani, JR","CFSC13042","1993","05",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Ao norte da base do IBAMA do Palácio.",NA,"Arvoreta delgada, 3 m alt., formando população numerosa e densa. Folhas viscosas. Sépalas externamente amarelo-avermelhadas, internamente amarelo, pétalas e estames amarelos. Frutos vináceos.; Afloramento rochoso com densa população","SPF00078062",NA,"01","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 18:27:42-03","USP","SPF","66030","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Hervencio, P","Pirani, JR","CFSC11320","1989","03",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Próximo à sede do Alto do Palácio.",NA,"Arvoreta 4 m alt., formando população numerosa junto as Vellozia (CFSC 11319). Tronco esguio cinéreo, caule muito viscoso, pecíolos vináceos folhagem glauca, cálice amarelo-avermelhado. Corola e estames amarelos.","SPF00066030",NA,"24","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1996","12","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:27:42-03","USP","SPF","136720","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Hervencio, P","Hervencio, P","134","1998","10",NA,"Brasil","Minas Gerais","Rodovia Belo Horizonte - Conceição do Mato Dentro, km 109.",NA,"Arvoreta ca. 2,5 m alt., flores com cálice amarelo avermelhado, pétalas amarelas, folíolos concolores.; Em beira de estrada.","SPF00136720",NA,"01","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1998","10","26557","auto",NA,"01",NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:27:42-03","USP","SPF","193529","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Rando, JG","Savassi-Coutinho, AP","976","2006","01",NA,"Brasil","Minas Gerais","Serra do Cipó, ca. de 1 km abaixo da entrada da Fazenda da Cachoeira da Capivara.",NA,"Arbusto ca. 2,5 m; flores amarelas, muito viscosa.; Campo rupestre.","SPF00193529",NA,"11","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"2007","07","26557","auto",NA,"10",NA,NA,NA,NA,NA,NA
"127","2021-03-15 18:27:42-03","USP","SPF","106676","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Campos, MTVA","Campos, MTVA","CFSC13485","1993","10",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada MG010, cerca de 1,5 km antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro, direita próximo à rodovia.",NA,"Arvoreta ca. 4 m alt., na borda do capão. Cálice amarelo-vináceo. Corola amarela. Anteras e estigma amarelos. Planta com várias glândulas com substância viscosa.; Capão de mata.","SPF00106676",NA,"26","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1994",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 18:27:42-03","USP","SPF","100900","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Pirani, JR","Campos, MTVA","CFSC13359","1993","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada MG010, cerca de 1,5 km antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro, direita próximo à rodovia.",NA,"Arvoreta de 2,5 m alt., flores amarelas, cálice verde-vináceo. Planta com substância viscosa.; Na borda de capão de mata.","SPF00100900",NA,"20","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1995",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 18:27:42-03","USP","SPF","123549","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Hervencio, P","Hervencio, P","85","1997","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada MG-010, Rod. Belo Horizonte - Conceição do mato Dentro, km 123, ao lado da população de Vellozia gigantea.",NA,"Arvoreta 2,5 m alt. Caule viscoso, vináceo, com glândulas esverdeadas. Sépalas avermelhadas, pétalas e estames amarelos.; Entre afloramentos rochosos, solo areno-pedregoso.","SPF00123549",NA,"24","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1997","06","26557","auto",NA,"24",NA,NA,NA,NA,NA,NA
"130","2021-03-15 18:27:42-03","USP","SPF","73192","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Campos, MTVA","Pirani, JR","CFSC12338","1991","05",NA,"Brasil","Minas Gerais","Serra do Cipó, km 124 da Rodovia Belo Horizonte - Conceição do Mato Dentro. Alto do palácio, curva da estrada ao Sul da Estátua do Velho Juca.",NA,"Arvoretas delgadas, 4-5 m alt., formando população numerosa. Folhas e ramos muito viscosos, pêndulos. Sépalas avermelhadas, pétalas amarelas.; Terreno areno-pedregoso.","SPF00073192",NA,"31","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1992",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 18:27:42-03","USP","SPF","20323","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Mantovani, W; Custódio-Filho, A","Cordeiro, I","CFSC7520","1981","10",NA,"Brasil","Minas Gerais","Serra do Cipó, km 134 ao longo da rodovia Belo Horizonte - Conceição do mato Dentro.",NA,"Arvoreta 4,5 m alt. Cálice e frutos avermelhados, corola amarela, caule viscoso.; Campo rupestre, mata ciliar.","SPF00020323",NA,"06","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1984",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 18:27:42-03","USP","SPF","113302","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Hervencio, P","Sztutman, M","CFSC13925","1995","04",NA,"Brasil","Minas Gerais","Serra do Cipó, Mata em topo de montanha em frente à estátua do Velho Juca.",NA,"Subarbusto 1,5 m alt. Sépalas avermelhadas, pétalas amarelas.; Borda de mata.","SPF00113302",NA,"07","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1996","08","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:21:54-03","USP","SPF","207738","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Pirani, JR","Pirani, JR; Cordeiro, I; Loeuille, B; Keeley, S","6025","2009","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Parque Nacional da Serra do Cipó, Base do IBAMA do Alto do Palácio, à margem da MG010, elevação com campo graminoso e afloramentos rochosos",NA,NA,"SPF00207738",NA,"12","Santana do Riacho","-43.7144012451172","-19.1688995361328","1300","1300","2009",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 18:27:42-03","USP","SPF","119334","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","Hervencio, P","Souza, VC","1978","1992","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Rod. Belo Horizonte - Conceição do Mato Dentro, arredores do Córrego 3 Pontinhas.",NA,"Arvoreta a árvore, 2-4 m alt., ramos e folhas viscosos, sépalas vermelhas, pétalas amarelo-alaranjadas.; Mata ciliar.","SPF00119334",NA,"05","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1997","04","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-05-08 11:09:09-03","UEFS","HUEFS","145776","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Cassia","dentata","Cassia dentata","Vogel",NA,"Irwin, H.S.","NY20195","1968","02",NA,"Brasil",NA,"Serra do Espinhaço.",NA,NA,"HUEFS0145776","HUEFS0145776","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"136","2020-05-08 11:09:21-03","UEFS","HUEFS","145785","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","L.P. de Queiroz","Duarte, A.P.","2030","1949","12",NA,"Brasil","Minas Gerais","Serra do Cipó, KM 131.",NA,NA,"HUEFS0145785","HUEFS0145785","04",NA,NA,NA,"1100","1100","2014","11",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"137","2020-05-08 11:09:21-03","UEFS","HUEFS","205924","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,"Snak, C.","667","2011","10",NA,"Brasil","Minas Gerais","MG 010 sentido Serro, mata de Capão associada à área de Campo Rupestre à direita da rodovia. 1360m alt.",NA,NA,"HUEFS0205924","HUEFS0205924","14","Santana do Riacho","-43.506667","-19.228611",NA,NA,NA,NA,NA,NA,"Rosanae",NA,"43W30'24''","19S13'43''",NA,NA,NA,NA
"138","2020-05-08 11:09:21-03","UEFS","HUEFS","229473","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby",NA,"Ordones, J.","1842","2012","04",NA,"Brasil","Minas Gerais","RPPN Brumas do Espinhaço e Ermo do Gerais.",NA,"Campo sujo.","HUEFS0229473","HUEFS0229473","17","Santana do Riacho","-43.700833","-19.030278","1257","1257",NA,NA,NA,NA,"Rosanae",NA,"43W42'3''","19S1'49''",NA,NA,NA,NA
"139","2020-05-08 11:09:21-03","UEFS","HUEFS","94239","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","dentata","Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby","A.S.Conceição","Nascimento, J.G.A.do","518","2005","03",NA,"Brasil","Minas Gerais","Tabuleiro.",NA,"Campo rupestre.","HUEFS0094239","HUEFS0094239 HUEFS0094239_01 HUEFS0094239_02","31","Conceição do Mato Dentro","-43.499444","-19.216111","1036","1036","2005","12",NA,NA,"Rosanae",NA,"43W29'58''","19S12'58''",NA,NA,NA,NA
