"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","sex"
"101","2011-05-03 17:10:00-03","MO","MOBOT","1921522","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Edith Lurvey","Lurvey 276","1981","1","22","South America","Paraguay",NA,"Coacupé",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","1921523","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","J. Hoock","Hoock 1438b","1956","8","12","South America","Guyana","Rupununi","Pirara Ranch",NA,NA,NA,NA,NA,NA,NA,NA,"E. Judziewicz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2009-12-01 04:51:00-02","MO","MOBOT","1921527","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Julian A. Steyermark|Otto Huber|Paul E. Berry|Parker Redmond","Steyermark 117120","1978","5","12","South America","Venezuela","Amazonas","Deptos. Atures y Atabapo bosque ribereño parcialmente inundado de la ribera sur y norte del río Orinoco, poco más abajo de la confluencia con el río Ventuari, alrededores de Santa Bárbara del Orinoco. Waste ground above river","-67.05","3.98333","90.00000000",NA,NA,NA,NA,NA,"Judziewicz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-10-24 09:06:00-02","MO","MOBOT","1921575","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Fernando O. Zuloaga|Mauricio Ramia|R. Ortiz|Otto Huber","Zuloaga 4417","1989","8","13","South America","Venezuela","Bolívar","A 50 km al norte de San Ignacio de Yuruani, Gran Sabana. En sitio erosionado","-61.16666","5.33333","1200.00000000",NA,NA,NA,NA,NA,"Judziewicz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-05-15 11:31:00-03","MO","MOBOT","1921577","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Pedro Jörgensen","Jörgensen 3306","1919",NA,NA,"South America","Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2018-06-14 08:53:00-03","MO","MOBOT","231236","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 17500","1979","5","10","South America","Venezuela","Amazonas","Santa Bárbara de Orinoco; 3 km W of the junction of the Río Orinoco and Río Ventuari,","-67.1333333","3.9333333","97.00000000",NA,NA,NA,NA,NA,"Judziewicz","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-66","1",NA,NA
"107","2015-08-13 05:50:00-03","MO","MOBOT","232844","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","R.M. Harley","Harley 17045","1974","3","14","South America","Brazil","Bahia","Itabuna, grounds of CEPLAC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","232853","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Ghillean T. Prance|et al.","Prance 2549","1966","9","25","South America","Brazil","Amazonas","Rio Purus, opposite Boca do Acre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","232861","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","George Eiten","Eiten 161","1976","12","8","South America","Brazil","Mato Grosso","Posto Indigena Pimental Barbosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","2452400","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.A. Sulekic","Sulekic s.n.","1978","7","5","South America","Argentina","Salta","Aguas Blancas",NA,NA,NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar, Z. E.","Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","2478541","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","KRANZ","KRANZ 251","1988","4","26","South America","Brazil","Paraná","Sã Joã do Caiuá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2014-11-30 21:39:00-02","MO","MOBOT","2514299","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Camilo L. Quarín|et al.","Quarín 1603","1973","9","14","South America","Paraguay","Cordillera","San Bernardino. costa Lago Ypacaraí","-57.31666","-25.31666",NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar, Z. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-05-24 11:44:00-03","MO","MOBOT","2792183","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","R. Echeverry","Echeverry E. 2551","1975","5","25","South America","Colombia","Valle del Cauca","Océano Pacífico, orilla norte de La Barra, entre Juan Chaco y Bocas del San Juan, en arenales de la playa.",NA,NA,"1.00000000",NA,NA,NA,NA,NA,"Giraldo-Cañas, Caldasia 25:221","Buenaventura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2019-10-30 04:39:00-03","MO","MOBOT","2852347","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17046","1974","3","14","South America","Brazil","Bahia","Itabuna, in the grounds of CEPLAC (Centro de Pesquisas de Cacau), by the research station building.","-39.25","-14.25","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-10-30 04:39:00-03","MO","MOBOT","2852431","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16360","1974","2","26","South America","Brazil","Bahia","49km. N. of Senhor do Bonfi, on the BA 130 highway to Juazeiro. Dry hillside with metamorphic rocks, grazed caatinga and dry sandy river bed.","-40.21666","-10.08333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-10-30 04:39:00-03","MO","MOBOT","2852448","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17451","1974","3","26","South America","Brazil","Bahia","Belmonte, on S.W. outskirts of town. Disturbed restinga, riverside pasture and roadsides. Alt. Sea level.","-38.88333","-15.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-10-30 04:39:00-03","MO","MOBOT","2852462","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16160","1974","2","18","South America","Brazil","Bahia","6km. from Filadelfila on the BA 385 to Ituiba. Caatinga vegetation on sand.","-40.06666","-10.75","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","2852494","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","PIRES","PIRES 16275","1978","7","28","South America","Brazil","Goiás","Entre o Rio Javaés a Rio Formoso. Cerrado de pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1837682","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Martín Cárdenas","Cárdenas Hermosa 3543","1944","7",NA,"South America","Bolivia","Beni",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Cercado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2012-08-21 11:39:00-03","MO","MOBOT","1837683","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Etchichury","Etchichury 27","1906","4","11","South America","Bolivia","La Paz",NA,"-67.5","-16",NA,NA,NA,NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"121","2015-05-20 10:36:27-03","UFERSA","MOSS","2197","S","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Projeto Parque das Dunas","137","1980","09","19","América do Sul","Brasil","Rio Grande do Norte","Dunas Costeiras.","-35.216667","-5.8",NA,NA,NA,"herbácea; coletada nas dunas costeiras.",NA,NA,"Oliveira, R.C.","Natal","2007","08","35W13'00","5S48'00",NA,NA,NA,NA,"22",NA,NA,NA,NA
"122","2020-08-31 09:21:11-03","INPA","INPA","122566","S","Plantae","Monocotyledon","Poales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Plowman, T","8225","1980","02","01","Southern America","Brasil","Goiás","Road from highway BR 153 to Itaporã, 12 Km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feinho. In cracks and shallow gravelly soil depressions on granitic rock outcrop.","-48.616667","-3.416667","400","500",NA,NA,"INPA0122566","INPA0122566 INPA0122566_e","Gibertoni, TB; Gomes-Silva, AC","Presidente Kennedy","2012",NA,"-48.616667","-3.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-11-24 14:12:02-02","UFLA","ESAL","612","S","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Black","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Brejo das Almas","-46.7181015014648","-20.8491992950439",NA,NA,NA,"; ; ;",NA,NA,"T.Canto-Dorow","Fortaleza de Minas",NA,NA,NA,NA,"16122","auto",NA,NA,NA,NA,NA,NA,NA
"124","2021-02-04 10:29:49-03","UFRPE","HST","9202","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda","3495","1999","06","10",NA,"Brasil","Pernambuco","próximo ao IBAMA",NA,NA,NA,NA,NA,"Erva estolonífera; segmentos vegetativos e reprodutivos verdes.","HST009202",NA,"M.B.Costa e Silva et A.M.Miranda","Ilha de Fernando de Noronha","2006","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-04 10:29:49-03","UFRPE","HST","8791","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda","3275","1999","04","14",NA,"Brasil","Pernambuco","Açude do Xaréu",NA,NA,NA,NA,NA,"Erva estolonífera; segmentos vegetativos e reprodutivos verdes. frequente.","HST008791",NA,"M.B.Costa e Silva","llha de Fernando de Noronha","2006","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-04 10:29:49-03","UFRPE","HST","8794","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda","3235","1999","04","09",NA,"Brasil","Pernambuco","Morro Branco",NA,NA,NA,NA,NA,"Erva ereta; segmentos vegetativos e reprodutivos verdes.","HST008794",NA,"M.B.Costa e Silva","llha de Fernando de Noronha","2006","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-04 10:29:49-03","UFRPE","HST","9667","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","880","1993","06","01",NA,"Brasil","Pernambuco","Ilha da Rata","-32.416667","-3.166667",NA,NA,NA,"Erva protumbente; segmentos vegetativos verdes; espiguetas verdes, depois amareladas.","HST009667",NA,"H.Longhi-Wagner","Arquipélago de Fernando de Noronha","2004","08","32W25'","03S10'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-04 10:29:49-03","UFRPE","HST","9708","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","941","1993","06","02",NA,"Brasil","Pernambuco","Morro do Frances","-32.416667","-3.166667",NA,NA,NA,"Erva decumbente; segmentos vegetativos e reprodutivos verdes. frequente.","HST009708",NA,"H.Longhi-Wagner","Ilha de Fernando de Noronha","2004","08","32W25'","03S10'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-04 10:29:49-03","UFRPE","HST","11062","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","849","1993","06","01",NA,"Brasil","Pernambuco","Ilha da Rata",NA,NA,NA,NA,NA,"Erva decumbente; inflorescência verde.","HST011062",NA,"A.M.Miranda","Arquipélago de Fernando de Noronha","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-04 10:29:49-03","UFRPE","HST","8790","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda","3186","1999","04","07",NA,"Brasil","Pernambuco","Baia do Sueste",NA,NA,NA,NA,NA,"Erva ereta; segmentos vegetativos e reprodutivos verdes.","HST008790",NA,"M.B.Costa e Silva","llha de Fernando de Noronha","2006","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-04 10:29:49-03","UFRPE","HST","7217","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda; L.P.Félix, M.Grillo et L.Guedes","1007","1993","05","04",NA,"Brasil","Pernambuco","Praia do Atalaia","-32.416667","-3.833333",NA,NA,NA,"Segmentos vegetativos verdes; segmentos reprodutivos marrons.","HST007217",NA,"M.B.Costa e Silva","Ilha de Fernando de Noronha","2006","05","32W25'","3S50'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-04 10:29:49-03","UFRPE","HST","7099","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","798","1993","05","31",NA,"Brasil","Pernambuco",NA,"-32.416667","-3.833333",NA,NA,NA,"Erva rizomatosa, decumbente; caule velho marron-claro, quando jovens verdes; inflorescência esverdeadas. Frequente.","HST007099",NA,"H.Longhi-Wagner","Ilha de Fernando de Noronha","2004","08","32W25'","03S50'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-01 11:50:42-03","UFPE","UFP","52883","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Araújo, D; Santos, L; Rodrigues, LG","219","2007","04","16",NA,"Brasil","Pernambuco",NA,"-38.716667","-8.133333","495","495",NA,"Substrato areno-argiloso. Fisionomia arbustiva.; Substrato areno-argiloso. Fisionomia arbustiva.","UFP052883",NA,"Silva, MB; Costa","Mirandiba",NA,NA,"-38.716667","-8.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 11:50:42-03","UFPE","UFP","53136","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Araújo, D; Santos, L; Pessoa, MC","229","2007","04","17",NA,"Brasil","Pernambuco",NA,"-38.716667","-8.05","489","489",NA,"Erva.; Erva.; Substrato cristalino. Fisionomia arbóreo-arbustiva.","UFP053136",NA,"Maciel, JR","Mirandiba","2008","05","-38.716667","-8.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 11:50:42-03","UFPE","UFP","54309","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Araújo, D; Alves-Araújo, A","531","2007","12","19",NA,"Brasil","Pernambuco",NA,"-35.002778","-7.8375","95","95",NA,"Erva cespitosa.; Mata Atlântica.","UFP054309",NA,"Maciel, JR","Igarassu","2008","06","-35.002778","-7.8375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 11:50:42-03","UFPE","UFP","56323","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Araújo, D; Alves-Araújo, A","531","2007","12","19",NA,"Brasil","Pernambuco",NA,"-35.002778","-7.8375","95","95",NA,"Erva cespitosa.; Erva cespitosa.","UFP056323",NA,"Maciel, JR","Igarassu","2008","06","-35.002778","-7.8375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 11:50:44-03","UFPE","UFP","66027","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Araújo, D; Albuquerque, N; Alves-Araújo, A; Nunes, TS","300","2008","01","11",NA,"Brasil","Pernambuco",NA,"-35.020833","-7.785556","130","130",NA,"Erva.; Mata Atlântica.","UFP066027",NA,"Maciel, JR","Igarassu","2008","05","-35.020833","-7.785556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 11:50:42-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Araújo, D; Santos, L; Pessoa, MC","229","2007","04","17",NA,"Brasil","Pernambuco",NA,"-38.716667","-8.05","489","489",NA,"Erva.; Erva.; Substrato cristalino. Fisionomia arbóreo-arbustiva.",NA,NA,"Maciel, JR","Mirandiba","2008","05","-38.716667","-8.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 11:50:42-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Araújo, D; Alves-Araújo, A","531","2007","12","19",NA,"Brasil","Pernambuco",NA,"-35.002778","-7.8375","95","95",NA,"Erva cespitosa.; Erva cespitosa.",NA,NA,"Maciel, JR","Igarassu","2008","06","-35.002778","-7.8375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 11:50:42-03","UFPE","UFP","52795","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Maciel, JR","187","2006","05","30",NA,"Brasil","Pernambuco",NA,"-38.7294006347656","-8.12028026580811",NA,NA,NA,"Caatinga arbustiva densa.","UFP052795",NA,"Maciel, JR","Mirandiba","2008","06",NA,NA,"26988","auto",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 11:50:42-03","UFPE","UFP","3847","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach","Marco Aurélio Pinto Florêncio","UFP3847",NA,NA,NA,NA,"Brasil","Pernambuco",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP003847",NA,"Marccus, Alves","Recife","1995","08",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-07-31 14:33:13-03","CPATSA","HTSA","1354","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Lima, J.L.S.","182","1982","03","14",NA,"Brasil","Pernambuco","Serra do Catolé, Fazenda Barrinha.","-40.183333","-8.205556",NA,NA,NA,NA,NA,NA,"Costa e Silva, M.B.","Ouricuri","2011","06","-40.183333","-8.205556",NA,NA,NA,NA,"01",NA,NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","1069817","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","W. E. Broadway","588","1921","6","28","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","3159159","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","J. Hoock","1435 a","1956","8","5","South America - Neotropics","Guyana","Demerara-Mahaica","Route d' Atkinson","-58.25","6.48",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","3158647","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","J. Hoock","847","1957","3","10","South America - Neotropics","French Guiana",NA,"Camopi","-52.28","3.33",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","3159163","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","J. Hoock","1438 a","1956","8","12","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi, Pirara Ranch","-59.66","3.61",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"147","2020-09-12 05:00:02-03","US","US","3159158","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","J. Hoock","1438 b","1956","8","12","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi, Pirara Ranch","-59.66","3.61",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"148","2020-09-02 16:36:30-03","Cenargen","CEN","4660","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Lídio Coradin","3092","1980","07","21",NA,"Brasil","AL","Br 101, 20km Sul de Maceió","-35.7352981567383","-9.6658296585083","200","200","Unicata",NA,"CEN00004660",NA,"T. S. Canto-Dorow","MACEIO","2001","07",NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-09-02 16:36:30-03","Cenargen","CEN","7743","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","A. Fernandes",NA,"1980","04","16",NA,"Brasil","CE","Entre Santa Quitéria e Tamboril.","-40.1567001342773","-4.33194017410278",NA,NA,"Exsicatas","Doação Univ. Fed. Ceará - Herbário Prisco Bezerra. nº 8373.","CEN00007743",NA,"T. S. Canto-Dorow","SANTA QUITERIA","2001","07",NA,NA,"62463","auto",NA,NA,NA,NA,"1",NA,NA
"150","2020-09-02 16:36:30-03","Cenargen","CEN","107310","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","José Francisco Montenegro Valls","8841","1985","05","22",NA,"Brasil","RO","Ao longo da estrada de terra que dá acesso a uma fazenda no km 179,7 da BR - 364.","-61.071388","-12.78","200","200","Unicata","Poucos afilhos. Restrita aos locais mais perturbados ao longo da estrada de terra.","CEN00107310","CEN00107310","T. S. Canto-Dorow","PIMENTA BUENO","2001",NA,"-61.071388","-12.78",NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2020-09-02 16:36:30-03","Cenargen","CEN","4215","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Lídio Coradin","1225","1978","10","03",NA,"Brasil","BA","BR-242, Brasília - Fortaleza, beira de estrada.","-40.3069000244141","-12.5275001525879",NA,NA,"Exsicatas","Comportamento independente. Planta com 50cm.","CEN00004215",NA,"T. S. Canto-Dorow","ITABERABA","2001","07",NA,NA,"39857","auto",NA,NA,NA,NA,"1",NA,NA
"152","2020-09-02 16:36:30-03","Cenargen","CEN","7761","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","E. Nunes - EAC",NA,"1982","06","06",NA,"Brasil","CE","Fazenda Iracema.","-39.0153007507324","-4.97138977050781",NA,NA,"Exsicatas","Doação do Herbário Prisco Bezerra - EAC. Cat.Geral: 11609.","CEN00007761",NA,"T. S. Canto-Dorow","QUIXADA","2001","07",NA,NA,"41968","auto",NA,NA,NA,NA,"1",NA,NA
"153","2020-09-02 16:36:30-03","Cenargen","CEN","2364","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Antônio Costa Allem","2160","1978","10","25",NA,"Brasil","MS","Faz. Bodoquena, Seção Guaicurus.","-56.3782997131348","-20.2406005859375",NA,NA,"Exsicatas","Ocasional em manchas entre a vegetação mais alta à beira do aterro, no solo compactado e nos declives laterais.","CEN00002364",NA,"T. S. Canto-Dorow","MIRANDA","2001","07",NA,NA,"92112","auto",NA,NA,NA,NA,"1",NA,NA
"154","2020-09-02 16:36:30-03","Cenargen","CEN","8573","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","C. Ramalho Campelo","2323","1984","06","24",NA,"Brasil","PE","Fazenda Serra Grande","-35.5647010803223","-8.20110988616943",NA,NA,"Exsicatas","Doação da Universidade federal de Alagoas - Área de Botânica.","CEN00008573",NA,"T. S. Canto-Dorow","GRAVATA","2001","07",NA,NA,"19146","auto",NA,NA,NA,NA,"1",NA,NA
"155","2020-09-02 16:36:30-03","Cenargen","CEN","5663","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","nuda","Digitaria nuda","Schumach.","Lídio Coradin","1282","1979","04","05",NA,"Brasil","PE","Rodovia Petrolina - Santa Maria da Boa Vista, Km 53.","-40.5008010864258","-9.39861011505127",NA,NA,"Exsicatas","Filotaxia: alternas. Interessado: bovinos. Comportamento: independente.","CEN00005663",NA,"T. S. Canto-Dorow","PETROLINA","2001","07",NA,NA,"90462","auto",NA,NA,NA,NA,"1",NA,NA
