"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"48","2020-12-21 16:37:25-03","IAP","PACA-AGP","110455","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","A.A. de Oliveira","Korte & Rigon","5450","2010","12","07",NA,"Brasil",NA,NA,"FURB 33461 Fenofase: flor branca Hábito: arbustiva Ecossistema: floresta ombrófila densa","PACA110455",NA,"SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,"19353","auto","2011","01",NA,NA,"Magnoliatae",NA,"17",NA,NA
"49","2019-08-27 13:31:06-03","IAP","PACA-AGP","68585","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","M. Leonor de Souza","M. Leonor Souza","856","1985","12","04",NA,"Brasil","Estrada para canasvieiras, Norte da Ilha de Santa Catarina.",NA,"Habitat: borda de capão","PACA068585",NA,"SC","Florianópolis","-48.5491981506348","-27.596700668335","25","25","27000","auto","1985",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"50","2019-08-27 13:31:06-03","IAP","PACA-AGP","71775.1","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","J.J. Wurdack","Klein & Bresolin","8506","1969","12","17",NA,"Brasil","Santo Antônio.",NA,"Habitat: terreno brejoso","PACA071775-1",NA,"SC","Florianópolis","-48.5491981506348","-27.596700668335","22","22","27000","auto","1971",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"51","2019-08-27 13:31:06-03","IAP","PACA-AGP","70025","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","J.J. Wurdack","Klein & Bresolin","8509","1969","12","17",NA,"Brasil","Vargen do Bom Jesus.",NA,"Habitat: banhado Fenofase: fl. Hábito: arvoreta","PACA070025",NA,"SC","Florianópolis","-48.5491981506348","-27.596700668335","2","2","27000","auto","1971",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"52","2020-12-20 21:18:19-03","UFV","VIC","037920","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Tinti, B.V.","s.n.","2010","04","23",NA,"Brasil","Parque Estadual da Serra do Brigadeiro, Pedra do pato.",NA,"Arvoreta de 3 m, pétalas alvas, escrube de encosta.","VIC037920","VIC037920","Minas Gerais","Fervedouro","-42.2789001464844","-20.7255992889404",NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:39:22-03","UFJF","CESJ","33650","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","B. Chiavegatto","F.S. Araújo; L.C.S. Assis","76","2001","06","26","América do Sul","Brasil","arredores do Parque Estadual de Ibitipoca, Estrada para o distrtito de Moreiras.",NA,"Arbusto com 1,5m, folhas cartáceas e glabras. Frutos verdes avermelhados, comum na área que é uma transição de campo rupestre para cerrado.","CESJ033650",NA,"Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto","2001","08",NA,NA,NA,NA,NA,NA,NA
"54","2020-06-30 18:32:26-03","UFJF","CESJ","35287","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","B. Chiavegatto","B. Chiavegatto; V.R. Scalon; F.R.G. Salimena; P.H. Nobre","27","2001","12","02","América do Sul","Brasil","Parque Estadual do Ibitipoca",NA,"Árvore 8m, na estrada próxima à entrada do Parque. Flores com pétalas alvas, estames amarelos tornando-se castanhos após a antese, cálice esverdeado. Forte cheiro adocicado.","CESJ035287",NA,"Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto","2001","12",NA,NA,NA,NA,"11",NA,NA
"55","2019-11-21 14:39:22-03","UFJF","CESJ","28","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"L. Krieger","CESJ28","1941","12","20","América do Sul","Brasil","Santo Amaro",NA,"Árvore, flores miúdas, brancas, sementes, bagos negros, capoeira.","CESJ000028",NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-07 11:46:05-03","UFMS","CGMS","66470","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","G. Hatschbach","A.C. Cervi",NA,"1988","11","19",NA,"Brasil",NA,NA,"Flores brancas, estames amarelos. Habitat: Locais úmidos, sujeitos à inundação. Habito: Arvoreta, 3,00 m de altura. Abundante.","CGMS1099431",NA,"Santa Catarina","Balneário Camboriú","-48.6347007751465","-26.9906005859375",NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:33:58-03","UNICAMP","UEC","32942","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","A.DC.","Chiea, SAC","Teixeira, BC","146","1966","11","04",NA,"Brazil","Chácara Flora, na mata.",NA,"Flores brancas. Arbusto.","UEC079602","UEC079602","São Paulo","Santo Amaro",NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:33:58-03","UNICAMP","UEC","39942","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","A.DC.","Baumgratz, JFA","Leitão Filho, HF; Tamashiro, JY","18037","1985","12","05",NA,"Brazil",NA,NA,"Arbusto até 4m, flores brancas anteras amarelas.; Mata em restinga.","UEC079607","UEC079607","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:33:58-03","UNICAMP","UEC","70912","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","A.DC.","Hatschbach, G","Silva, JM","1286","1993","12","12",NA,"Brazil","Rio da Praia.",NA,"Arvoreta,3m, flor alva.; Restinga arbórea. Alt.: 3m.","UEC079603","UEC079603","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:33:58-03","UNICAMP","UEC","10361","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","A.DC.","Hatschbach, G","Hatschbach, G; Kasper, A","41708","1978","11","10",NA,"Brazil",NA,NA,"Arvoreta 4 m,pétlas alvas, estames e anteras amarelas.; Planície litorânea, solo úmido.","UEC079605","UEC079605","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto","1978","12",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:33:58-03","UNICAMP","UEC","87847","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","A.DC.","Shimizu, GH","Garcia, RJF; et al.","1017","1996","12","20",NA,"Brazil","Distrito de Marsilac, Estrada da Ponte Alta, capoeirinha, próximo ao canal Capivari - Guarapiranga.",NA,"Arvoreta,2m alt., flores brancas, estames amarelos.","UEC079601","UEC079601","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2007","10",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:33:58-03","UNICAMP","UEC","136803","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","A.DC.","Baumgratz, JFA","Hoehne, FC","s.n.","1932","12","01",NA,"Brazil","Nativa no Jardim Botânico. Planta viva nº 305.",NA,"Árvore de lugares úmidos, flores alvas.","UEC079606","UEC079606","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1998","04",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:33:58-03","UNICAMP","UEC","82057","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","A.DC.","Shimizu, GH","Simão-Bianchini, R; Garcia, RJF; Godoy, SAP; Sordi, SJ","923","1996","01","18",NA,"Brazil","Parque Estadual da Serra do Mar, Núcleo Curucutu.",NA,"Arvoreta. 2,0m alt. Pétalas alvas. Estmes jovens amarelo-ouro, tornando-se avermelhados.; Campo.","UEC079604","UEC079604","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","2007","10",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:33:58-03","UNICAMP","UEC","32943","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","A.DC.","Chiea, SAC","Siqueira, OP","20","1966","11","23",NA,"Brazil","Território do Hospital psiquiátrico. Beira da estrada em frente a entrada nova do Instituto de Botânica.",NA,"Arbusto. Flores brancas.","UEC079608","UEC079608","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 10:02:45-03","FURB","FURB","33461","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Oliveira, AA de","Korte, A.; Rigon-Junior, M.J.","5450","2010","12","07",NA,"Brasil",NA,NA,"Florística IFFSC 27 (Arbusto) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: arbusto; flor branca e estames amarelos","FURB02207","FURB02207","Santa Catarina","Araranguá","-49.3208334","-28.8902777","8","8",NA,NA,"2011","01","-49.3208334","-28.8902777",NA,NA,"17",NA,NA
"66","2021-03-16 17:53:41-03","UCS","HUCS","8793","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Souza, M.L.","Souza, M.L.","856","1985","12","04",NA,"Brasil","estrada",NA,"arbusto flor branca - 25cm; borda do capão",NA,NA,"Santa Catarina","Canasvieiras",NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-16 17:53:41-03","UCS","HUCS","6675","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Wurdack, J.J.","Klein","8509","1969","12","17",NA,"Brasil","Cachoeira do Bom Jesus",NA,"arvoreta flor branca; banhado",NA,NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","2","2","27000","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-16 17:53:41-03","UCS","HUCS","6680","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Wurdack, J.J.","Klein","8506","1969","12","17",NA,"Brasil","Santo Antônio",NA,"arvoreta; terreno brejoso",NA,NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","2","2","27000","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-04-27 16:10:32-03","UFES","VIES","46638","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Barboza, E.","Silva, J.M.","9707","2016","12","22",NA,"Brasil","Balneário Nereidas.",NA,NA,"VIES046638","VIES046638","Paraná","Guaratuba","-48.598889","-25.925556","15","15",NA,NA,"2017","03","48º35'56''W","25º55'32''S",NA,NA,"31",NA,NA
"70","2019-08-16 08:40:02-03","UTFPR","HCF","19970","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","J. Cordeiro","J. Cordeiro","4000","2010","12","01",NA,"Brasil","Estrada para Estaleiro Vila da Glória",NA,"árvore, 6,50 m, flor alvacenta, anteras amarelas. Restinga arbórea.",NA,NA,"SC","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,"18121","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-16 08:40:02-03","UTFPR","HCF","19567","S","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","J. Cordeiro","J. Cordeiro","4059","2010","12","03",NA,"Brasil","Três Barras",NA,"árvore, 5,50 m, flor alvacenta, anteras amarelas. Restinga arbórea.",NA,NA,"SC","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"31105","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"72","2013-04-01 09:17:44-03","IPT","BCTW","644","S","Plantae","Magnoliophyta",NA,NA,"Huberia","semisserrata","Huberia semisserrata","DC.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Parque Nacional das Fontes do Ipiranga (PEFI)",NA,NA,NA,NA,"São Paulo","São Paulo","-46.63","-23.54",NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"73","2020-12-21 16:34:08-03","MBM","MBM","5523","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Hatschbach, G.","18104",NA,NA,NA,"Southern America","Brazil","Morro Grande",NA,NA,"MBM005523","MBM005523","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:34:08-03","MBM","MBM","23961","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Hatschbach, G.","31089",NA,NA,NA,"Southern America","Brazil","Rio do Nunes",NA,NA,"MBM023961","MBM023961","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:34:08-03","MBM","MBM","60735","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Hatschbach, G.; Kasper, A.; Kasper, A.","41708",NA,NA,NA,"Southern America","Brazil","Colônia Maria Luiza",NA,NA,"MBM060735","MBM060735","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:34:08-03","MBM","MBM","224908","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Dombrowski, L.T.; et al.; et al.","1117",NA,NA,NA,"Southern America","Brazil","Sertãozinho",NA,NA,"MBM224908",NA,"Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:34:08-03","MBM","MBM","129249","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Cervi, A.C.","2581",NA,NA,NA,"Southern America","Brazil","Balneário Camboriú",NA,NA,"MBM129249","MBM129249","Santa Catarina","Camboriú","-48.6543998718262","-27.0252990722656",NA,NA,"19854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:34:08-03","MBM","MBM","139807","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Wurdack, J.J.","Klein, R.; et al.; et al.","8506",NA,NA,NA,"Southern America","Brazil","Santo Antônio",NA,NA,"MBM139807","MBM139807","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:34:08-03","MBM","MBM","103671","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Souza, M.L.","Falkenberg, D.B.; Padovani, C.; Padovani, C.","2545",NA,NA,NA,"Southern America","Brazil","Morro do Cambirella",NA,NA,"MBM103671","MBM103671","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:34:08-03","MBM","MBM","299328","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Baumgratz, J.F.A.","Hoehne, F.C.","s.n.","1932","12","01","Southern America","Brazil","Nativa no Jardim Botânico",NA,"Árvore de lugares úmidos, flores alvas.","MBM299328","MBM299328","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1932","04",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:34:08-03","MBM","MBM","282695","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Salimena, F.R.G.","s.n.","2001","12",NA,"Southern America","Brazil","Parque Estadual",NA,NA,"MBM282695","MBM282695","Minas Gerais","Conceição do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:34:08-03","MBM","MBM","408841","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Barboza, E.","Silva, J.M.","9707","2016","12","22","Southern America","Brazil","Balneário Nereidas",NA,"Arbusto com 4 m de altura; anteras amarelas.; Floresta Ombrófila Densa das Terras Baixas.","MBM408841","MBM408841","Paraná","Guaratuba","-48.598889","-25.925556","15","15",NA,NA,"2017","03","-48.598889","-25.925556",NA,NA,"31",NA,NA
"83","2020-12-21 16:34:08-03","MBM","MBM","257941","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Salimena, F.R.","Roth, L.","s.n.","1964","07","20","Southern America","Brazil","Rod. BR-3,km 425",NA,NA,"MBM257941","MBM257941","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:34:08-03","MBM","MBM","5602","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Pereira, E.","Lindeman, J.; Haas, H.; Haas, H.","3808",NA,NA,NA,"Southern America","Brazil","Guaratuba",NA,NA,"MBM005602","MBM005602","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:34:08-03","MBM","MBM","163715","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Silva, J.M.","1286",NA,NA,NA,"Southern America","Brazil","Rio da Praia",NA,"Arvoreta, 3m, flor alva. Restinga arbórea","MBM163715","MBM163715","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596","3","3","41937","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:34:08-03","MBM","MBM","224907","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","11048",NA,NA,NA,"Southern America","Brazil","Morretes",NA,NA,"MBM224907",NA,"Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:34:08-03","MBM","MBM","87810","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Hatschbach, G.; et al.; et al.","47180",NA,NA,NA,"Southern America","Brazil","Colônia Pereira",NA,NA,"MBM087810","MBM087810","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:34:08-03","MBM","MBM","2870","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Hatschbach, G.","15608",NA,NA,NA,"Southern America","Brazil","Pontal do Sul",NA,NA,"MBM002870",NA,"Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:34:08-03","MBM","MBM","224906","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Dombrowski, L.T.","Dombrowski, L.T.","14328",NA,NA,NA,"Southern America","Brazil","Pontal do Sul",NA,NA,"MBM224906",NA,"Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:34:08-03","MBM","MBM","199767","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Falkenberg, D.B.","Jarenkow, J.A.","2243",NA,NA,NA,"Southern America","Brazil","Lajeadinho",NA,"Arbusto ca. 1,3 alt., em borda de Mata Atlântica de planície. Flores com pétalas brancas; estames de dourados a vinosos","MBM199767","MBM199767","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"20837","auto","1993","01",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:34:08-03","MBM","MBM","139810","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Wurdack, J.J.","Klein, R.; et al.; et al.","8509",NA,NA,NA,"Southern America","Brazil","Vargem do Bom Jesus, Cachoeira do Bom Jesus",NA,"Arvoreta, 3-5m de altura. Frequente no banhado. Flor branca","MBM139810","MBM139810","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","2","2","27000","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:34:08-03","MBM","MBM","259864","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Pickel","Cunha, M.A.","s.n.","1953","11","10","Southern America","Brazil","Serra da Cantareira, fazenda do Seminário, próximo da carpintaria",NA,"Arbusto, flores alvas.","MBM259864","MBM259864","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1958","01",NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:34:08-03","MBM","MBM","279233","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Romero, R.","Souza, V.C.; et al.; et al.","23579","2000","02","21","Southern America","Brazil","Parque Nacional do Caparaó",NA,NA,"MBM279233","MBM279233","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:34:08-03","MBM","MBM","257940","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Roth, L.","Brügger, M.C.; et al.; et al.","s.n.","1964","07","20","Southern America","Brazil","Parque Estadual do Ibitipoca",NA,NA,"MBM257940","MBM257940","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:34:08-03","MBM","MBM","4225","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Hatschbach, G.","Hatschbach, G.","17918",NA,NA,NA,"Southern America","Brazil","Barra do Saí",NA,NA,"MBM004225","MBM004225","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:34:08-03","MBM","MBM","40818","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Wurdack, J.J.","Hatschbach, G.","3631",NA,NA,NA,"Southern America","Brazil","Cabeceiras do Rio Boguaçu",NA,NA,"MBM040818","MBM040818","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:34:08-03","MBM","MBM","320403","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","Bochorny, T.","Ziller, R.S.; Curcio, G.; Curcio, G.","630","1995","02","07","Southern America","Brazil","Área do BANESTADO",NA,"Restinga.","MBM320403","MBM320403","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto","2016","05",NA,NA,NA,NA,"11",NA,NA
"98","2020-12-21 16:34:08-03","MBM","MBM","109861","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.","et al.; Leonor, M.","Leonor Souza, M.; et al.; et al.","856",NA,NA,NA,"Southern America","Brazil","Estrada para Canasvieiras",NA,NA,"MBM109861","MBM109861","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:34:08-03","MBM","MBM","223284","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil","Campo de Congonhas",NA,NA,"MBM223284","MBM223284","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-09-04 21:03:45-03","MNHN","RECOLNAT_MNHN_P","P05129586","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Saint-Hilaire, A.",NA,"1833","1","1",NA,"Brasil","Brésil. Province de San-Paolo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129586' target='other'> <mi>dwc_moreinfo</mi></a>","P05129586","P05129586_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5724",NA
"101","2015-09-04 21:03:45-03","MNHN","RECOLNAT_MNHN_P","P05129585","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129585' target='other'> <mi>dwc_moreinfo</mi></a>","P05129585","P05129585_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-09-04 21:03:46-03","MNHN","RECOLNAT_MNHN_P","P05129587","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Huberia","semiserrata","Huberia semiserrata","DC.",NA,"Sello",NA,NA,NA,NA,NA,"Brasil","Brésil.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129587' target='other'> <mi>dwc_moreinfo</mi></a>","P05129587","P05129587_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
