"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","recordNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber","sex"
"757","2019-11-21 14:40:26-03","UFJF","CESJ","45692","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2004",NA,NA,"A. Salino; R.C. Mota; N.F.O. Mota; P.H.A. Melo","2003","10","06","Brasil","Minas Gerais","Bandeira","-40.559398651123","-15.8846998214722",NA,NA,"CESJ045692",NA,"Área A ca. de 14 Km da sede de Bandeirante, na divisa com a Bahia; Floresta Ombrófila Densa Submontana, 500-550 m de altitude. Floresta razoavelmente alterada, com trechos com bastante bambu.",NA,NA,"Árvore de 10 m de altura, na mata; frutos imaturos verdes e frutos maduros caídos azulados.","América do Sul",NA,NA,NA,"9106","Angiosperma",NA,NA,"20058","auto",NA,NA,NA,NA,NA,NA
"758","2019-11-21 14:40:26-03","UFJF","CESJ","44755","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2004",NA,NA,"E. Tameirão-Neto","2001","02","13","Brasil","Minas Gerais","Berilo","-42.4655990600586","-16.9517002105713",NA,NA,"CESJ044755",NA,"UHE - Irapé",NA,NA,NA,"América do Sul",NA,NA,NA,"3193","Angiosperma",NA,NA,"31142","auto",NA,NA,NA,NA,NA,NA
"759","2019-11-21 14:40:26-03","UFJF","CESJ","44878","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2004",NA,NA,"G.S. França; J.R. Stehmann","2001","02","01","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"CESJ044878",NA,"Mata do Altair",NA,NA,"Arbóreo, botões florais, cambuí.","América do Sul",NA,NA,NA,"224","Angiosperma",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"760","2019-11-21 14:40:26-03","UFJF","CESJ","38598","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2002","04",NA,"J.V.Gomes","2001","12","10","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"CESJ038598",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"s.n.","Angiosperma",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"761","2019-11-21 14:40:26-03","UFJF","CESJ","24536","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","1997",NA,NA,"L. Krieger","1987","03","03","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,"CESJ024536",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"CESJ24536","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2019-11-21 14:40:26-03","UFJF","CESJ","24633","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","1997",NA,NA,"M.C. Brügger; et al.","1991","03","23","Brasil","Minas Gerais","São Francisco do Prata",NA,NA,NA,NA,"CESJ024633",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"s.n.","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2020-06-30 18:32:37-03","UFJF","CESJ","66961","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","K. Antunes","2015","02","10","B. Moreira; L.C.D.Dias","2015","01","20","Brasil","Minas Gerais","Lima Duarte","-42.91","-21.700556","-42.91","-21.700556","CESJ066961",NA,"Parque Estadual do Ibitipoca, Nanofloresta nebular, próxima ao lago dos espelhos","1400","1400","Árvore, ca. 7m, flores em botões verdes. Interior de mata","América do Sul",NA,NA,NA,"130","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-11-21 14:40:26-03","UFJF","CESJ","68032","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","K. Antunes","2019",NA,NA,"K. Antunes; J.H.C. Ribeiro","2016","08","13","Brasil","MInas Gerais","Baependi","-45.240228","-22.222922","-45.240228","-22.222922","CESJ068032",NA,"Parque Estadual da Serra do Papagaio, Chapadão","194","194","Árvore, 6 m de alt., interior de Floresta Nebular, abundante. Caule esfoliante branco e avermelhado. Frutos imaturos de coloração verde.","América do Sul",NA,NA,NA,"600","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-11-21 14:40:26-03","UFJF","CESJ","70285","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","K. Antunes","2017",NA,NA,"J.H.C. Ribeiro","2015","07","24","Brasil","MInas Gerais","Baependi","-44.744444","-22.124722","-44.744444","-22.124722","CESJ070285",NA,"Parque Estadual da Serra do Papagaio, Chapadão","1936","1936","Árvore, 12 m, no interior de floresta nebular. Frutos imaturos verdes passando a avermelhados. Indivíduo 1954 da fitossociologia","América do Sul",NA,NA,NA,"583","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-11-21 14:40:26-03","UFJF","CESJ","49158","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","P.O. Garcia",NA,NA,NA,"P.O. Garcia; P.C.L. Faria",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ049158",NA,"Reserva Biológica de Santa Cândida",NA,NA,"Árvore, 4,5 m de altura, individuo n° 378 na parcela 15 da fitossociologia no trecho de interior.","América do Sul",NA,NA,NA,"378","Angiosperma",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"767","2019-11-21 14:40:26-03","UFJF","CESJ","36736","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2004",NA,NA,"A.S.M. Valente","2002","02","23","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ036736",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"s.n.","Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"768","2019-11-21 14:40:26-03","UFJF","CESJ","53379","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2010","07",NA,"L. Menini Neto; J.H.C. Ribeiro; P.H. Nobre; F.R.G. Salimena","2009","04","20","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ053379",NA,"RPPN Serra Negra",NA,NA,"Arbusto, ca. 1,8m alt., no campo rupestre, folhas discolores, flores alvas.","América do Sul",NA,NA,NA,"676","Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"769","2019-11-21 14:40:26-03","UFJF","CESJ","53268","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2010","07",NA,"S.A. Roman; F.S. Souza; J..H.C. Ribeiro; J. Miloski; J.A. Oliveira","2009","04","05","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ053268",NA,"Serra Negra, RPPN Fazenda Serra Negra; pasto próximo à Cachoeira da Borboleta Azul",NA,NA,"Arvoreta 2m em área antropizada. Flores brancas.","América do Sul",NA,NA,NA,"88","Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"770","2019-11-21 14:40:26-03","UFJF","CESJ","50103","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2010",NA,NA,"L.B.V. Matta; L. Menini Neto","2008","04","18","Brasil","Minas Gerais","Matias Barbosa","-43.3194007873535","-21.8691997528076",NA,NA,"CESJ050103",NA,"Área Verde",NA,NA,"Arbusto ca. 2,0m. Botão verde.","América do Sul",NA,NA,NA,"101","Angiosperma",NA,NA,"10884","auto",NA,NA,NA,NA,NA,NA
"771","2019-11-21 14:40:26-03","UFJF","CESJ","50727","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2008","09",NA,"F.S. Souza; O.J. Bastos Neto","2008","06","26","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ050727",NA,"Serra Negra, Cachoeira da Água Vermelha",NA,NA,"Arbusto ca 2,5m em interior de mata. Frutos imaturos verdes e maduros avermelhados.","América do Sul",NA,NA,NA,"485","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"772","2019-11-21 14:40:26-03","UFJF","CESJ","42187","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2004",NA,NA,"K. Antunes; J.F.S. Pessôa; O.J. Bastos Neto; F.R.G. Salimena; P.H. Nobre","2004","04","24","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ042187",NA,"Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.",NA,NA,"Arbusto, ca. 2m alt., campo rupestre. Frutos roxos quando maduros e verdes imaturos.","América do Sul",NA,NA,NA,"92","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"773","2019-11-21 14:40:26-03","UFJF","CESJ","61301","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","K. Antunes","2019",NA,NA,"K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","2012","10","19","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ061301",NA,"Serra Negra, Trilha para Cachoeira Amarela",NA,NA,"Arvoreta 3,0 m alt., campo quartizítico. Fruto imaturo verde","América do Sul",NA,NA,NA,"318","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"774","2019-11-21 14:40:26-03","UFJF","CESJ","40416","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2003",NA,NA,"R.M. Castro; et al.","2003","02","12","Brasil","Minas Gerais","São João Nepomuceno","-43.0106010437012","-21.5400009155273",NA,NA,"CESJ040416",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"s.n.","Angiosperma",NA,NA,"20981","auto",NA,NA,NA,NA,NA,NA
"775","2019-11-21 14:40:26-03","UFJF","CESJ","62524","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2013","05",NA,"D.S. Santiago","2013","03","30","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ062524",NA,"Parque Estadual da Serra do Papagaio, Borda da Mata de Araucária localizada a 1.800 - 2.000 m de altitude.",NA,NA,"Árvore, ca. 4 m, botão verde.","América do Sul",NA,NA,NA,"501","Angiosperma",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"776","2019-11-21 14:40:26-03","UFJF","CESJ","68033","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","K. Antunes","2019",NA,NA,"K. Antunes; J.H.C. Ribeiro","2016","08","13","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ068033",NA,"Parque Estadual da Serra do Papagaio, Chapadão",NA,NA,"Árvore, 6 m de alt., borda de Floresta Nebular. Frutos imaturos verde e amadurecendo avermelhados","América do Sul",NA,NA,NA,"601","Angiosperma",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"777","2019-11-21 14:40:26-03","UFJF","CESJ","68821","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","1992",NA,NA,"M. Sobral; A. Gianotti","1992","05",NA,"Brasil","São Paulo","Peruibe","-46.9900016784668","-24.3199996948242",NA,NA,"CESJ068821",NA,"Estação Ecológica da Juréia",NA,NA,"Mata Atlântica. Arvoreta 4m, em interior de mata junto ao rio Guilherme; flores brancas.","América do Sul",NA,NA,NA,"7363","Angiosperma",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"778","2019-11-21 14:40:26-03","UFJF","CESJ","52135","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2009","12",NA,"M.G. Rezende; F.S. Souza; T.M. Machado","2008","09","14","Brasil","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"CESJ052135",NA,"Pocinhos do Rio Verde, Serra da Pedra Branca",NA,NA,"Arvoreta ca. 2,5m no interior da mata. Frutos imaturos verdes e frutos maduros vináceos. 21° 58' 42,2 S 46° 22' 15,7 W DATUM SAD 69","América do Sul",NA,NA,NA,"192","Angiosperma",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA
"779","2019-11-21 14:40:26-03","UFJF","CESJ","50683","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2008","09",NA,"L. Menini Neto; N.L. Abreu","2008","05","09","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ050683",NA,"Fazenda Serra Negra, 21º56'38,7S, 43º50'20,3W",NA,NA,"Arvoreta, ca. 2,5m alt., no campo rupestre arbustivo, frequente, frutos negros.","América do Sul",NA,NA,NA,"582","Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"780","2019-11-21 14:40:26-03","UFJF","CESJ","62451","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","K. Antunes","2019",NA,NA,"K. Antunes; R.T.da Silva","2013","03","02","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"CESJ062451",NA,"Serra Negra, RPPN Serra Negra",NA,NA,"Arbusto, 2,0m alt, escrube em solo quartizítico, três indivíduos esparsos. Botões esverdeados jovens","América do Sul",NA,NA,NA,"393","Angiosperma",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"781","2019-11-21 14:40:26-03","UFJF","CESJ","64682","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2019",NA,NA,"F.R.G. Salimena; L.L. Justino; P.H. Nobre","2014","06","06","Brasil","Minas Gerais","Olaria","-43.937198638916","-21.8607997894287",NA,NA,"CESJ064682",NA,"Serrinha do Degredo",NA,NA,"Arvoreta ca. 1m, no afloramento quartizíaco, flores alvas.","América do Sul",NA,NA,NA,"3749","Angiosperma",NA,NA,"15222","auto",NA,NA,NA,NA,NA,NA
"782","2019-11-21 14:40:26-03","UFJF","CESJ","30582","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2003",NA,NA,"F.R.G. Salimena; et al.",NA,NA,NA,"Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ030582",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"s.n.","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"783","2019-11-21 14:40:26-03","UFJF","CESJ","51972","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2010","07",NA,"J.H.C. Ribeiro; S.M. Dutra; L.M.Rocha; E.Toledo","2008","09","01","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ051972",NA,"Serra Negra, Cânion do funil.",NA,NA,"Arvoreta, 3m. Frutos imaturos verde-escuros. Em ambiente úmido.","América do Sul",NA,NA,NA,"19","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"784","2019-11-21 14:40:26-03","UFJF","CESJ","30891","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral","2003",NA,NA,"R.G. Silveira; F.R.G. Salimena; L.G. Canani; K. Oliveira; C.A.N. Ribeiro","1996","10","06","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ030891",NA,"UHE de Mello, próximo a parcela 06 (ce 90)",NA,NA,"Arvoreta com 3,5 m de altura, frutos maduros vináceos.","América do Sul",NA,NA,NA,"s.n.","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"785","2019-11-21 14:40:26-03","UFJF","CESJ","63091","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","K. Antunes","2013","08",NA,"D.S. Santiago; J.H.C. Ribeiro","2013","06","14","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ063091",NA,"Parque Estadual da Serra do Papagaio, Interior de Mata de Araucária localizada a aproximadamente 1.800 - 2.000 m de altitude.",NA,NA,"Árvore, ca. 9 m, frutos imaturos verdes","América do Sul",NA,NA,NA,"596","Angiosperma",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA
"786","2021-04-07 11:46:37-03","UFMS","CGMS","23319","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg",NA,NA,NA,NA,"W.M. Ramos; A. L. B. Sartori","2007","04","29","Brasil","Mato Grosso do Sul","Aquidauana","-55.4902777","-20.4608333","-55,4902777","-20,4608333","CGMS1052726",NA,"Acampamento Batista, Distrito de Piraputanga.",NA,NA,NA,NA,NA,NA,NA,"483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-04-07 11:46:37-03","UFMS","CGMS","7837","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","D. Villarroel","2013","02","18","U.M. Resende","1998","08","31","Brasil","Mato Grosso do Sul","Rio Negro","-53.3697223","-18.2958333","-53,3697223","-18,2958333","CGMS1015664",NA,"Margem do rio do peixe.",NA,NA,"Árvore de pequeno porte ou arbusto. Indivíduos juntos formam uma pequena população. Habitat: Margem do rio. Frequente. Habito: Árvore.",NA,NA,NA,NA,"1528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-04-07 11:46:37-03","UFMS","CGMS","27155","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral",NA,NA,NA,"J.P. Ramos","2009","08","25","Brasil","Mato Grosso do Sul","Itaquiraí","-54.1841666","-23.4877777","-54,1841666","-23,4877777","CGMS1056591",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-04-07 11:46:37-03","UFMS","CGMS","31320","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","D. Villarroel","2013","02","18","S.R. Zacharias; W.S. Arruda; T.H.D. Leandro","2010","11","27","Brasil","Mato Grosso do Sul","Corumbá","-57.55","-17.8772223","-57,55","-17,8772223","CGMS1060751",NA,"RPPN Acurizal: Fundão - Reserva Ecotrópica.",NA,NA,"Flor amarela. Habitat: Floresta estacional semidecídua. Habito: Árvore. 6,00m de altura.",NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-04-07 11:46:37-03","UFMS","CGMS","13100","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","D. Villarroel","2013","02","18","G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","2001","11","21","Brasil","Mato Grosso do Sul","Corumbá","-57.5141667","-17.8747223","-57,5141667","-17,8747223","CGMS1042490",NA,"Rancho Itapuã (antigo Zé Dias).","90","90","Flor creme. Habitat: Mata semidecídua, margem de um córrego seco temporário. Solo arenoso. Relevo morro. Habito: Arbusto. 3,00m de altura.",NA,NA,NA,NA,"2970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-04-07 11:46:37-03","UFMS","CGMS","37631","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral",NA,NA,NA,"N.C. Bueno; M. Pereira.","1990","09","25","Brasil","Mato Grosso do Sul","Corumbá","-57.6333333","-19.2","-57,6333333","-19,2","CGMS1067048",NA,"Base do morro do Urucum - Mina Laiz SB1.","450","450","Planta coletada para o relatório de impacto ambiental (Rima). Habitat: Mata. Solo minério de ferro e manganes. Relevo inclinado. Habito: Árvore. Frequente. 5,00m de altura.",NA,NA,NA,NA,"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-04-07 11:46:37-03","UFMS","CGMS","23318","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg",NA,NA,NA,NA,"W.M. Ramos; A. L. B. Sartori","2007","04","29","Brasil","Mato Grosso do Sul","Aquidauana","-55.4902777","-20.4608333","-55,4902777","-20,4608333","CGMS1052725",NA,"Acampamento Batista, Distrito de Piraputanga.",NA,NA,NA,NA,NA,NA,NA,"482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-04-07 11:46:37-03","UFMS","CGMS","23323","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg",NA,NA,NA,NA,"W.M. Ramos; E. W. B. Bakarji","2007","06","23","Brasil","Mato Grosso do Sul","Aquidauana","-55.4902777","-20.4608333","-55,4902777","-20,4608333","CGMS1052730",NA,"Acampamento Batista, Distrito de Piraputanga.",NA,NA,"Cálice esverdeado e persistente. Habitat: Encrave entre cerrado e floresta estacional semidecidual. Morro Coração de Mãe. Habito: Arboreo",NA,NA,NA,NA,"487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2021-04-07 11:46:37-03","UFMS","CGMS","12196","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","D. Villarroel","2013","02","18","S. Aragaki; U.M. Resende","2002","05","23","Brasil","Mato Grosso do Sul","Bodoquena","-56.8616667","-20.7011111","-56,8616667","-20,7011111","CGMS1041593",NA,"Fazenda Califórnia.",NA,NA,"Flor alva. Frutos verdes. Estado de conservação regular. Habitat: Heliófito. Habito: Árvore.",NA,NA,NA,NA,"973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-04-07 11:46:37-03","UFMS","CGMS","18192","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","D. Villarroel","2013","02","18","M.L. Bueno; C. Lehn","2007","07","09","Brasil","Mato Grosso do Sul","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"CGMS1047486",NA,"Piraputanga. Acampamento Batista, Vale das Bruxas.",NA,NA,"Flor branca. Habitat: Mata de Galeria. Relevo ondulado. Habito: Árvore. 2,50m de altura.",NA,NA,NA,NA,"448",NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"796","2021-04-07 11:46:37-03","UFMS","CGMS","9058","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","M. Sobral",NA,NA,NA,"S. Aragaki; U.M. Resende","2002","05","23","Brasil","Mato Grosso do Sul","Bodoquena","-56.7150001525879","-20.5386009216309",NA,NA,"CGMS1015663",NA,"Fazenda Califórnia.",NA,NA,"Botões florais esverdeados a castanhos. Estado de conservação regular. Habitat: Ciófito. Habito: Árvore.",NA,NA,NA,NA,"947",NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA
"797","2021-04-07 11:46:37-03","UFMS","CGMS","56275","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(H.West ex Willd.) O.Berg","F. Macedo Alves","2012","06","12","F. Macedo Alves","2012","06","12","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1086230",NA,"Mata ciliar próxima ao viveiro da Mineradora MMX.",NA,NA,"Flores amarelas Caule esfoliante,Planta encontrada no sub-bosque daFloresta Estacional Semidecidual da região,Folha coletada em sílica para extração de DNA. Habitat: Floresta Estacional Semiecidual Aluvial Habito: Árvore, 4 m de altu",NA,NA,NA,NA,"561",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"798","2019-11-27 13:51:03-03","UFS","ASE","11801","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(West. ex Willd.) O.Berg","Proença, C","2013",NA,NA,"Santos, CS","2008","07","03","Brasil","Sergipe","Pirambu","-36.855833","-10.737778","-36.855833","-10.737778","ASE0020269","ASE0020269","Lagamar",NA,NA,"Fruto maduro cor de laranja.&nf;; Fruto maduro cor de laranja.","Southern America",NA,NA,NA,"153","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2019-11-27 13:51:03-03","UFS","ASE","14519","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(West. ex Willd.) O.Berg","Proença, C","2012","11",NA,"Calazans, C; Mello, D; Santos, E","2008","07","14","Brasil","Sergipe","Pirambu","-36.855833","-10.737778","-36.855833","-10.737778","ASE0023020","ASE0023020",NA,NA,NA,"Com frutos.; Com frutos.","Southern America",NA,NA,NA,"54","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2019-11-27 13:51:03-03","UFS","ASE","14520","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(West. ex Willd.) O.Berg","Proença, C","2012","11",NA,"Calazans, C; Mello, D; Santos, E","2008","07","14","Brasil","Sergipe","Pirambu","-36.855833","-10.737778","-36.855833","-10.737778","ASE0023022","ASE0023022",NA,NA,NA,"Com frutos.; Com frutos.","Southern America",NA,NA,NA,"55","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
