"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","locality","phylum","order","scientificNameAuthorship","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1624","2020-05-08 11:11:34-03","UEFS","HUEFS","229501","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Novaes, M.S.","2005","09","02","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"HUEFS0229501",NA,"BHZB1794",NA,NA,"Cerrado.","FZB-BH.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"17082","auto",NA,"Rosanae",NA,NA,NA,NA
"1625","2020-05-08 11:11:34-03","UEFS","HUEFS","64779","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Hatschbach, G.","1996","11","09","Brasil","Mato Grosso","Pontes e Lacerda","-59.3353004455566","-15.2260999679565",NA,NA,"HUEFS0064779",NA,"65442",NA,NA,NA,"Gleba Lacerda.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"110136","auto",NA,"Rosanae",NA,NA,NA,NA
"1626","2020-05-08 11:11:34-03","UEFS","HUEFS","161586","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Landim, M.","1997","08","25","Brasil","Sergipe","Indiaroba","-37.5116996765137","-11.5192003250122",NA,NA,"HUEFS0161586","HUEFS0161586","1363",NA,NA,NA,"Indiaroba.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"17052","auto",NA,"Rosanae",NA,NA,NA,NA
"1627","2020-05-08 11:11:34-03","UEFS","HUEFS","42886","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa","L.P.de Queiroz","2011","12",NA,"Guedes, M.L.S.","1997","10","04","Brasil","Bahia","Entre Rios","-38.084400177002","-11.9419002532959",NA,NA,"HUEFS0042886","HUEFS0042886","253",NA,NA,NA,"Litoral Norte, RPPN Fazenda Lontra/Saudade.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"52418","auto",NA,"Rosanae",NA,NA,NA,NA
"1628","2020-05-08 11:11:34-03","UEFS","HUEFS","65597","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Lima, D.P.","1971","09","15","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"HUEFS0065597","HUEFS0065597","12736",NA,NA,NA,"Mata do Leão.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"36070","auto",NA,"Rosanae",NA,NA,NA,NA
"1629","2020-05-08 11:11:34-03","UEFS","HUEFS","27129","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Bernacci, L.C.","1995","09","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0027129","HUEFS0027129","2018",NA,NA,"Floresta em espigão.","Núbia, Fazenda Oroitê (Suiços).","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"53584","auto",NA,"Rosanae",NA,NA,NA,NA
"1630","2020-05-08 11:11:34-03","UEFS","HUEFS","210954","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Silva, L.R.","2013","11","26","Brasil","Pernambuco","Goiana","-35.002498626709","-7.56056022644043",NA,NA,"HUEFS0210954",NA,"416",NA,NA,"Mata de restinga.","Ponta de Pedras.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"22853","auto",NA,"Rosanae",NA,NA,NA,NA
"1631","2020-05-08 11:11:34-03","UEFS","HUEFS","159175","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa","L.P.de Queiroz","2010","04",NA,"Alcântara, G.D.","2008","02","12","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"HUEFS0159175","HUEFS0159175","9",NA,NA,"Caatinga.","Vale do Catimbau.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"38964","auto",NA,"Rosanae",NA,NA,NA,NA
"1632","2021-03-04 11:16:48-03","UEFS","HUEFS","153280","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa","D.P.Souza","2013","07",NA,"Oliveira, H.B.","2008","02","14","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"HUEFS0153280","HUEFS0153280","26",NA,NA,"Caatinga.","Vale do Catimbau, Serra do Jerusalém.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,NA,"38964","auto",NA,"Rosanae",NA,NA,NA,NA
"1633","2020-05-08 11:11:34-03","UEFS","HUEFS","195856","PreservedSpecimen","Plantae","Leguminosae Subfam. Dialioideae","Apuleia","leiocarpa","Apuleia leiocarpa var. molaris",NA,NA,NA,NA,"Lima, H.C.de","2012","10","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.227778","-22.966667","43W13'40''","22S57'60''","HUEFS0195856","HUEFS0195856","7609","20","20",NA,"Jardim Botânico, canteiro 32D.","Angiospermae","Fabales","(Vogel) J.F.Macbr.",NA,NA,"var. molaris",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1634","2019-06-11 12:32:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"R. B. Foster","1986","10","12","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"11811",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1635","2017-04-20 14:13:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","RRC ID Flag",NA,NA,NA,"S. G. Beck","1990","5","30","Bolivia","La Paz",NA,"-68","-15.5",NA,NA,NA,NA,"18323",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"18323",NA
"1636","2018-05-14 16:26:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","RRC ID Flag",NA,NA,NA,"R. Guillén","1994","5","16","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"1293",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1293",NA
"1637","2019-06-11 12:34:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","RRC ID Flag",NA,NA,NA,"R. B. Foster","1988","12","25","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"12775",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"12775",NA
"1638","2018-04-04 16:36:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","RRC ID Flag",NA,NA,NA,"T. Plowman",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"8601",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8601",NA
"1639","2017-09-29 16:32:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","RRC ID Flag",NA,NA,NA,"R. B. Foster","1986","11","5","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"12112",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"12112",NA
"1640","2020-03-15 15:18:45-03","F","FMNH-SEEDPLANTS","V0100001F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Mello Barreto","1935","9","5","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100001F","V0100001F_01","1975",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1641","2018-01-25 11:38:43-02","F","FMNH-SEEDPLANTS","V0100002F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"B. Maguire & et al.","1963","8","12","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100002F","V0100002F_01","56115",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1642","2018-01-25 11:39:27-02","F","FMNH-SEEDPLANTS","V0100003F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"U. N. Maciel & M. R. Cordeiro","1978","12","9","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100003F","V0100003F_01","226",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1643","2018-01-25 11:42:25-02","F","FMNH-SEEDPLANTS","V0100004F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"G. T. Prance & N. T. da Silva","1964","10","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100004F","V0100004F_01","59572",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1644","2018-01-25 11:43:31-02","F","FMNH-SEEDPLANTS","V0100005F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"G. T. Prance & N. T. da Silva","1964","10","9","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100005F","V0100005F_01","59339",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1645","2018-01-25 11:45:27-02","F","FMNH-SEEDPLANTS","V0100006F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"G. T. Prance & N. T. da Silva","1964","10","9","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100006F","V0100006F_01","59319",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1646","2018-01-25 11:57:35-02","F","FMNH-SEEDPLANTS","V0100007F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"G. T. Prance & N. T. da Silva","1964","8","9","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100007F","V0100007F_01","58618",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1647","2018-01-25 12:10:32-02","F","FMNH-SEEDPLANTS","V0100008F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"G. T. Prance et al.","1968","10","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100008F","V0100008F_01","776",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1648","2018-01-25 16:22:38-02","F","FMNH-SEEDPLANTS","V0100009F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,NA,"1976","11","19","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100009F","V0100009F_01","1095",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1649","2018-01-25 16:26:07-02","F","FMNH-SEEDPLANTS","V0100010F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,NA,"1914","7",NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0100010F","V0100010F_01","715",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1650","2018-01-25 16:23:33-02","F","FMNH-SEEDPLANTS","V0100011F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,NA,"1933","8","15","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100011F","V0100011F_01","5542",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1651","2018-01-25 16:24:38-02","F","FMNH-SEEDPLANTS","V0100012F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"C. A. Cid Ferreira","1987","4","24","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100012F","V0100012F_01","8916",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1652","2018-01-25 16:28:08-02","F","FMNH-SEEDPLANTS","V0100013F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"A. Ducke","1922","9","15","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100013F","V0100013F_01","17015",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1653","2018-01-25 16:29:56-02","F","FMNH-SEEDPLANTS","V0100014F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"A. Ducke","1944","9","30","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100014F","V0100014F_01","1638",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1654","2018-01-25 16:32:14-02","F","FMNH-SEEDPLANTS","V0100015F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"F. Cardona P.","1949","8",NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0100015F","V0100015F_01","4018",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1655","2020-04-02 16:03:16-03","F","FMNH-SEEDPLANTS","V0100016F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"T. Plowman","1980","2","9","Brazil","Pará",NA,"-53","-4",NA,NA,"V0100016F","V0100016F_01","8601",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1656","2018-01-25 16:36:58-02","F","FMNH-SEEDPLANTS","V0100017F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"N. T. da Silva","1949","9","7","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100017F","V0100017F_01","316",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1657","2018-01-25 16:40:26-02","F","FMNH-SEEDPLANTS","V0100018F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Ll. Williams","1929","10",NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0100018F","V0100018F_01","4034",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1658","2020-03-18 12:02:43-03","F","FMNH-SEEDPLANTS","V0100019F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"P. Capucho","1932","9","16","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100019F","V0100019F_01","443",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1659","2020-03-18 16:38:31-03","F","FMNH-SEEDPLANTS","V0100020F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"W. A. Archer","1942","12","18","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100020F","V0100020F_01","8000",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1660","2020-03-18 16:39:45-03","F","FMNH-SEEDPLANTS","V0100021F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"W. A. Archer","1942","12","16","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100021F","V0100021F_01","7984",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1661","2020-03-18 16:41:06-03","F","FMNH-SEEDPLANTS","V0100022F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Y. Mexía","1930","10","16","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100022F","V0100022F_01","5186",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1662","2020-03-18 16:44:12-03","F","FMNH-SEEDPLANTS","V0100023F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"A. Ducke","1933","7","19","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100023F","V0100023F_01","192",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1663","2020-03-18 16:46:22-03","F","FMNH-SEEDPLANTS","V0100024F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"E. Tameirão Neto & M. S. Werneck","1994","11","22","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100024F","V0100024F_01","1.442",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1664","2020-03-19 14:37:54-03","F","FMNH-SEEDPLANTS","V0100025F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"C. Mendonça Filho","1991","3","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100025F","V0100025F_01","159",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1665","2018-01-25 16:41:30-02","F","FMNH-SEEDPLANTS","V0100026F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"E. P. Heringer","1965","3","18","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100026F","V0100026F_01","10099",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1666","2018-01-25 16:45:51-02","F","FMNH-SEEDPLANTS","V0100027F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"A. A. Vargas","1963","6","28","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0100027F","V0100027F_01","108",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1667","2018-01-25 16:47:52-02","F","FMNH-SEEDPLANTS","V0100028F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"A. Gutiérrez R.","1965","8","27","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0100028F","V0100028F_01","217",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1668","2018-01-25 16:50:21-02","F","FMNH-SEEDPLANTS","V0100029F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"Ll. Williams","1940","6","11","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0100029F","V0100029F_01","13281",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1669","2020-03-25 14:03:34-03","F","FMNH-SEEDPLANTS","V0100030F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"R. Guillén & R. Choré","1995","4","29","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0100030F","V0100030F_01","3400",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1670","2020-03-25 14:03:38-03","F","FMNH-SEEDPLANTS","V0100031F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"M. Saldías et al.","1993","6","27","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0100031F","V0100031F_01","2749",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1671","2020-03-25 14:03:42-03","F","FMNH-SEEDPLANTS","V0100032F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"M. Saldías et al.","1993","6","27","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0100032F","V0100032F_01","2747",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1672","2020-03-25 14:03:45-03","F","FMNH-SEEDPLANTS","V0100033F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"L. Arroyo & J. Wellens","1994","6","13","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0100033F","V0100033F_01","802",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1673","2020-03-25 14:03:48-03","F","FMNH-SEEDPLANTS","V0100034F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"A. Jardim","1994","5","2","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0100034F","V0100034F_01","624",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1674","2020-03-31 15:18:57-03","F","FMNH-SEEDPLANTS","V0100035F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"J. R. Juanisque","1981","10","20","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0100035F","V0100035F_01","s.n.",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1675","2020-03-19 14:39:13-03","F","FMNH-SEEDPLANTS","V0100036F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"E. P. Heringer","1964","9","28","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100036F","V0100036F_01","10115",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1676","2020-03-25 14:03:52-03","F","FMNH-SEEDPLANTS","V0100037F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"R. Guillén & R. Choré","1995","5","12","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0100037F","V0100037F_01","3619",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1677","2020-03-19 14:41:32-03","F","FMNH-SEEDPLANTS","V0100038F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"S. J. Silva Neto","2001","9","14","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0100038F","V0100038F_01","1475",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1678","2020-03-25 14:03:56-03","F","FMNH-SEEDPLANTS","V0100039F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"S. G. Beck et al.","1991","10","11","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0100039F","V0100039F_01","20393",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1679","2019-06-11 12:43:45-03","F","FMNH-SEEDPLANTS","V0359259F","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","RRC ID Flag",NA,NA,NA,"A. Gutiérrez R.","1965","8","27","Peru","Loreto",NA,"-75","-4",NA,NA,"V0359259F","V0359259F_01","216",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"216",NA
