"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","infraspecificEpithet","class","relatedCatalogItem"
"48","2017-10-27 13:02:46-02","MNHN","RECOLNAT_MNHN_P","P02120287","PreservedSpecimen",NA,NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Mart.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02120287' target='other'> <mi>dwc_moreinfo</mi></a>","P02120287","P02120287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 126",NA,NA,NA,NA
"49","2017-07-19 11:39:19-03","MNHN","RECOLNAT_MNHN_P","P02131758","PreservedSpecimen",NA,NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Couto","Gaudichaud",NA,"1831","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02131758' target='other'> <mi>dwc_moreinfo</mi></a>","P02131758","P02131758_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"916",NA,NA,NA,NA
"50","2015-09-03 19:17:27-03","MNHN","RECOLNAT_MNHN_P","P02120269","PreservedSpecimen",NA,NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Mart.",NA,"Glaziou, A.|Schwacke|Netto, M.M.",NA,"1880","8","28",NA,"Brasil",NA,NA,"Entre Campo Grande e Mendanha",NA,NA,"hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02120269' target='other'> <mi>dwc_moreinfo</mi></a>","P02120269","P02120269_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12240",NA,NA,NA,NA
"51","2015-09-03 19:17:27-03","MNHN","RECOLNAT_MNHN_P","P02120270","PreservedSpecimen",NA,NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Mart.",NA,"Glaziou, A.",NA,"1880","8","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Entre campo Grande et Mendanha","-43.2075004577637","-22.9027996063232","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02120270' target='other'> <mi>dwc_moreinfo</mi></a>","P02120270","P02120270_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"12240",NA,NA,NA,NA
"52","2015-09-03 19:17:27-03","MNHN","RECOLNAT_MNHN_P","P02120268","PreservedSpecimen",NA,NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Mart.",NA,"Glaziou, A.",NA,"1870","6","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca, Grande cascata","-43.2075004577637","-22.9027996063232","hb","donné par Mme Simart, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02120268' target='other'> <mi>dwc_moreinfo</mi></a>","P02120268","P02120268_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"5467",NA,NA,NA,NA
"53","2020-12-11 11:43:56-03","UFMG","BHCB","61551","PreservedSpecimen","Plantae","Monocotyledon",NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-10 04:40:00-03","MO","MOBOT","101023391","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Mart.","D.A. do Araújo","José R. Pirani|Jacquelyn A. Kallunki|I. Cordeiro|Pedro L. R. de Moraes","Pirani 3027","1994","2","19","South America","Brazil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande (IBAMA), a 31 km de Pedro Canário (na Avenida Aracruz) e 6 km da Base do IBAMA. Floresta de Tabuleiro, muito perturbada.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"55","2009-11-04 15:52:00-02","MO","MOBOT","3038143","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Mart.",NA,"J.B.E. Pohl","Pohl 1",NA,NA,NA,"South America","Brazil",NA,NA,"Matto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","3320158","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Mart.","G. Pedralli","Gert G. Hatschbach","Hatschbach 37332","1975","11","14","South America","Brazil","Mato Grosso",NA,"Ribeirão da Salgadeira (Mun. Cuiabá).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-05-30 04:37:00-03","MO","MOBOT","2456578","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis pachycarpa","Uline","Knuth, R. G. P.","Ernst Üle","Üle 4060","1898",NA,NA,"South America","Brazil","Santa Catarina",NA,"in der Restinga an der Lagoa de Freitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pachycarpa",NA,NA
"58","2020-05-30 04:37:00-03","MO","MOBOT","2456578","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis pachycarpa","Uline","Knuth, R. G. P.","Ernst Üle","Üle 4060","1898",NA,NA,"South America","Brazil","Santa Catarina",NA,"in der Restinga an der Lagoa de Freitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pachycarpa",NA,NA
"59","2020-08-31 09:20:02-03","INPA","INPA","43774","S","Plantae","Monocotyledon","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Barroso, GM; Guimarães, EF","Duarte, AP","5874","1961","06","27","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Restinga de Jacarépagua.","-43.2075004577637","-22.9027996063232",NA,NA,"INPA0043774","INPA0043774 INPA0043774_e","57442","auto","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-10 09:45:42-03","MBML","MBML-HERBARIO","52500",NA,"Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Barroso, Guimarães & Sucre/01-VII-1971","D. Sucre","7590","1971","07","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara. Ligação da estrada Rio-Santos com a litorânea. Restinga de Jacarépagua","-43.2075004577637","-22.9027996063232",NA,"Destrígera-dioica. Caule até 15 metros de comprimento; crescendo em mata de restinga alagadiça em solo turfo-arenoso; lâmina verde discolor com a face ventral lúcida com a nervura primária em ambas as faces verde pálido; rachis da infl","MBML052500","MBML052500_1 MBML052500_2 MBML052500_3","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-01-30 12:40:15-03","UFES","SAMES-CARPOTECA","90074","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Fraga, F.R.M.","Ribeiro, M.; Rozario, E.M.","1463","2019","07","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha da Lagoa, área de ecótono entre as Floresta de Mussununga e a F. Alta, solo arenoso. Reserva Biológica de Córrego Grande","-39.819167","-18.239722",NA,"planta armada, caule com 1,7 cm diamento próximo ao chão. Caule, pecíolo e nervuras secundarias (face abaxial) de cor verde-claros; laminas discolores: a superfície adaxial verde-escura e nítida. Frutos imaturos verdes e imaturos castanho-acinzentado (seco). Ocasional, ocorrendo no sub-bosque. Habito: Liana","SAMEScarpo90074",NA,NA,NA,"2019","07","08","39º49'9''W","18º14'23''S",NA,"65","65",NA,NA,NA,NA,NA
"62","2020-06-15 15:30:14-03","UNESP-RC","HRCB","65785","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth.","Folli, D.A.","Folli",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Dente de gato",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-03 13:56:12-03","UFF","NIT","NIT1027","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"R.S. Couto; J.M.A Braga, L.J.T. Cardoso","223","2009","08","27",NA,"Brasil","Rio de Janeiro","Porciúncula",NA,"-42.0407981872559","-20.9627990722656",NA,NA,"NIT00001036",NA,"31888","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-03 13:56:12-03","UFF","NIT","NIT1026","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"R.S. Couto; J.M.A Braga, L.J.T. Cardoso","218","2009","08","26",NA,"Brasil","Rio de Janeiro","Porciúncula",NA,"-42.0407981872559","-20.9627990722656",NA,NA,"NIT00001035",NA,"31888","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-03 13:56:12-03","UFF","NIT","NIT1025","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"R.S. Couto","253","2009","10","02",NA,"Brasil","Rio de Janeiro","Silva Jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,"NIT00001034",NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-25 10:11:30-03","CVRD","CVRD","15074","PreservedSpecimen","Plantae","Magnoliophyta","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","D. Araújo","Araújo, D.","2294","2012","12","06","América do Sul","BRASIL","ES","Jaguaré",NA,"-40.144278","-18.908528",NA,"Trepadeira alcançando o dossel, 15 m alt., tricomas ferrugineos. Tépalas verdes. Estígma trífido, estaminódios 6, epipetalos <ll>dwc_commonname:</ll> Dente de gato","CVRD015074","CVRD015074",NA,NA,"2014","09","12","40°08'39,4W","18°54'30,7S",NA,"89","89",NA,NA,NA,"Liliopsida",NA
"67","2021-02-25 10:11:30-03","CVRD","CVRD","9063","PreservedSpecimen","Plantae","Magnoliophyta","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Domingos A. Folli","Folli, D.A.","5008","2004","12","14","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Dente de gato","CVRD009063","CVRD009063","48094","auto","2004","12","14",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"68","2021-02-25 10:11:30-03","CVRD","CVRD","4867","PreservedSpecimen","Plantae","Magnoliophyta","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Domingos A. Folli","Folli, D.A.","2243","1994","03","09","América do Sul","BRASIL","ES","Linhares","Ao lado do aceiro.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Dente de gato","CVRD004867",NA,"48094","auto","1994","03","09",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"69","2021-02-25 10:11:30-03","CVRD","CVRD","2270","PreservedSpecimen","Plantae","Magnoliophyta","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Marcos de Souza Menandro","Silva, B.C.","771","1989","05","24","América do Sul","BRASIL","ES","Linhares","Erva próximo ao entroncamento da estrada do FLAMENGO e est. da GÁVEA. À beira da estrada em local ensolarado.","-40.0722007751465","-19.3910999298096",NA,"Volúvel, vigorosa, pouco frequente. <ll>dwc_commonname:</ll> Dente de gato","CVRD002270",NA,"48094","auto","1989","09","26",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"70","2021-02-25 10:11:30-03","CVRD","CVRD","1960","PreservedSpecimen","Plantae","Magnoliophyta","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Graziela M. Barroso","Menandro, M.S.","113","1988","06","27","América do Sul","BRASIL","ES","Linhares","Localizada no Projeto do MME, próximo ao ensaio RFL 07484.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Dente de gato","CVRD001960",NA,"48094","auto","1989","07","02",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"71","2021-02-25 10:11:30-03","CVRD","CVRD","5353","PreservedSpecimen","Plantae","Magnoliophyta","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Geovane S. Siqueira","Folli, D.A.","2688","1996","02","22","América do Sul","BRASIL","ES","Linhares","No final da estrada.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Dente de gato","CVRD005353","CVRD005353","48094","auto","2004","04","26",NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"72","2020-09-12 05:00:02-03","US","US","2627791","PreservedSpecimen","Plantae",NA,"Liliales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"A. P. Duarte","5874","1961","6","27","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,"US01329522","US01329522_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Monocotyledonae",NA
"73","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Liliales","Dioscoreaceae","Dioscorea","pachycarpa","Dioscorea pachycarpa","Kunth","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. A. Mori, S. Heald & C. Perry","24509","1997","3","21","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari, 20 mi. SW on Karupukari/Annai Road, transect to mt. peak","-58.8167","4.425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,"1",NA,"Monocotyledonae",NA
"74","2020-09-02 16:24:03-03","Cenargen","CEN","11509","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","M. Kirizawa","Gilberto Pedralli","2646","1986","07","21",NA,"Brasil","ES","RIO BANANAL","49 km apos Linhares em direção a São Rafael a direita beira de riacho.","-40.3333015441895","-19.2649993896484","Exsicatas","Planta espinhosa; tubérculos amarelados pequenos muitas raízes; caules avermelhados (córtex); restos de inflorescência; folhas cordiformes.","CEN00011509","CEN00011509","22148","auto","1999",NA,NA,"-4051667.0","-1921667.0",NA,"100","100",NA,"6",NA,NA,NA
"75","2020-09-02 16:24:03-03","Cenargen","CEN","48480","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"Glocimar Pereira-Silva","6980","2002","11","09",NA,"Brasil","GO","LUZIANIA","Fazenda Elias Pena.","-47.9502983093262","-16.2525005340576","Exsicatas",NA,"CEN00048480","CEN00048480","83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"76","2019-11-13 11:19:01-03","USP","SPF","89994","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Araújo, D","Pirani, JR","3027","1994","02","19",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande, A 31 km de Pedro Canário (na Avenida Aracruz) e 6 km da base do IBAMA.","-39.7322006225586","-18.5932998657227",NA,NA,"SPF00089994",NA,"41644","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-07 09:20:23-03","UEFS","HUEFS","64875","PreservedSpecimen","Plantae","Angiospermae","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"Hatschbach, G.","37332","1975","11","14",NA,"Brasil","Mato Grosso","Cuiabá","Ribeirão da Salgadeira.","-56.0966987609863","-15.5960998535156",NA,"Campo cerrado. Solo rochoso.","HUEFS0064875","HUEFS0064875","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA
"78","2019-10-07 09:20:23-03","UEFS","HUEFS","64761","PreservedSpecimen","Plantae","Angiospermae","Dioscoreales","Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"Hatschbach, G.","37332","1975","11","14",NA,"Brasil","Mato Grosso","Cuiabá","Ribeirão da Salgadeira.","-56.0966987609863","-15.5960998535156",NA,"Campo cerrado; solo rochoso.","HUEFS0064761","HUEFS0064761","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA
"79","2019-09-04 19:29:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis pachycarpa","Uline",NA,"J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,"pachycarpa","Monocotyledoneae",NA
"80","2019-09-04 19:29:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis pachycarpa","Uline",NA,"J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,"pachycarpa","Monocotyledoneae",NA
"81","2020-07-23 12:05:00-03","CEPLAC","CEPEC","6379","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis",NA,"D. Araújo","T. S. dos Santos","1313","1971","01","13",NA,"Brasil","Bahia","AURELINO LEAL","Rio do Meio.","-39.3272018432617","-14.3166999816895",NA,NA,NA,NA,"38772","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/09/2012"
"82","2020-07-23 12:05:00-03","CEPLAC","CEPEC","8576","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis",NA,"D. Araújo","T. S. dos Santos","2239","1972","02","09",NA,"Brasil","Bahia","EUNÁPOLIS","Eunapolis/Colonia KM 3 ao N da Colônia.","-39.5802993774414","-16.3775005340576",NA,NA,NA,NA,"37596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/09/2012"
"83","2020-07-23 12:05:00-03","CEPLAC","CEPEC","83679","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis",NA,"D. Araújo","A. M. de Carvalho","6744","2006","08","07",NA,"Brasil","Bahia","MARAÚ","Ca. 6Km de Saquaíra em direção a Maraú. Margem da estrada.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/09/2012"
"84","2020-07-23 12:05:00-03","CEPLAC","CEPEC","45390","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis",NA,"D. Araújo","A. M. de Carvalho","2490","1994","10","08",NA,"Brasil","Bahia","NOVA VIÇOSA","Ca. 12Km na estrada do Boi para Nova Viçosa.","-39.371898651123","-17.8918991088867",NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/09/2012"
"85","2020-07-23 12:05:00-03","CEPLAC","CEPEC","80638","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis",NA,"D. Araújo","L. A. Mattos-Silva","3879","1998","10","29",NA,"Brasil","Bahia","UNA","Fazenda São Rafael. Ramal à esquerda da Rodovia Núcleo Colonial de /São José da Vitória, com entrada junto a cabeceira da ponte sobre o Rio Aliança, aprox. a 2Km a Oeste da entrada principal da Faz. Coleta na zona do Gonçalo.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Inhame-bravo, inhame-de-espinho",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/09/2012"
"86","2020-07-23 12:05:00-03","CEPLAC","CEPEC","1173","PreservedSpecimen","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis",NA,"G. M. Barroso","R. P. Belém","1509","1965","08","09",NA,"Brasil","Espírito Santo","LINHARES","Res. Florestal de Sooretama.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1971"
"87","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Araújo, D","Belém, RP","1509","1965","08","09","Southern America","Brasil","Espírito Santo","Sooretama","Reserva Florestal de Sooretama","-40.0978012084961","-19.1968994140625",NA,"Cipó sobre árvores 15m. Frutos triangulares, verdes com pilosidade marrom; Mata virgem","UB0007323","UB0007323","33715","auto","2015","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Araújo, D","Belém, RP","1509","1965","08","09","Southern America","Brasil","Espírito Santo","Sooretama","Reserva Florestal de Sooretama","-40.0978012084961","-19.1968994140625",NA,"Cipó sobre árvores 15m. Frutos triangulares, verdes com pilosidade marrom; Mata virgem","UB0007320","UB0007320","33715","auto","2015","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth","Barroso, GM","Duarte, AP","5874","1961","06","27","Southern America","Brasil","Rio de Janeiro",NA,"Município de Guanabara: restinga de Jacarepaguá",NA,NA,NA,"Planta crescendo sobre rocha",NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-01 15:14:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"Gates; Estabrook","177","1979","02","14","Southern America","Brasil","Goiás","Alto Paraíso","Chapada dos Veadeiros, 5km E. of Alto Paraíso","-47","-14",NA,"Vine, green-purple, vine of several meter's length climbing over trees and shrubs in rochy outcrop near stream; Rocky outcrop, sandy soil","UB0110447","UB0110447",NA,NA,NA,NA,NA,"-47","-14",NA,NA,"1500",NA,NA,NA,NA,NA
"91","2020-07-02 08:40:07-03","IBt","SP","279617","S","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"Kim, AC","30036","1993","11","11",NA,"Brasil","São Paulo","Ubatuba",NA,"-44.966667","-23.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.966667","-23.35",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-08 08:53:10-03","IBt","SP","333960","S","Plantae",NA,NA,"Dioscoreaceae","Dioscorea","mollis","Dioscorea mollis","Kunth",NA,"Pedralli, G","2646","1986","07","21",NA,"Brasil","Espírito Santo","Rio Bananal",NA,"-40.3333015441895","-19.2649993896484",NA,NA,NA,NA,"22148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
