"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2216","2010-01-15 16:12:00-02","MO","MOBOT","3263351","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1976","5","15","Colombia","Vaupés",NA,"-70.218","1.261",NA,NA,NA,NA,"R. Barneby","James L. Zarucchi","Zarucchi 1571","South America",NA,NA,NA,"Mitú and vicinity; along road from town.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2217","2008-05-27 22:02:00-03","MO","MOBOT","3263357","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1931","9",NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Boris A. Krukoff","Krukoff 1111","South America",NA,NA,NA,"Upper Cupary River, plateau between the Xingu and Tapajos Rivers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","2008-05-27 22:02:00-03","MO","MOBOT","3263437","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1931","9",NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Boris A. Krukoff","Krukoff 1111","South America",NA,NA,NA,"Upper Cupary River, plateau between the Xingu and Tapajos River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","2009-11-14 06:49:00-02","MO","MOBOT","3263456","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1982","1",NA,"Venezuela","Amazonas",NA,"-65.75","3.66666",NA,NA,NA,NA,"R. Barneby","Julian A. Steyermark|Mario Guariglia|Noel H. Holmgren|James L. Luteyn|Scott A. Mori","Steyermark 125663","South America",NA,NA,NA,"Dept. Atabapo: Rio Cunucunuma. Entre las Comunidades de Culebra y Huachamacari, entre el Cerro Duida y Huachamacari, selva alta bordeando al río.","180.00000000","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","2013-08-23 04:12:00-03","MO","MOBOT","3263464","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1976","9","11","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Milton G. da Silva","Silva 2775","South America",NA,NA,NA,"Território, Porto Platon capoejra, terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","2008-05-27 22:02:00-03","MO","MOBOT","3263553","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Émile Hassler","Hassler 10953","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","2009-09-01 06:32:00-03","MO","MOBOT","3263610","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1970","3","20","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,"J.L. Zarucchi","Richard E. Schultes|Isidoro Cabrera","Schultes 26051","South America",NA,NA,NA,"Río Vaupes, Mitú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223","2014-01-07 05:45:00-02","MO","MOBOT","3263724","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1978","10",NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","O.C. do Nascimento","Nascimento 581","South America",NA,NA,NA,"São Gabriel, margem esquerda do Ri Negro, lago Ataana. Mata alta. Solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224","2008-05-27 22:02:00-03","MO","MOBOT","3264101","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1983","4","21","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","M.N. Silva","Silva 48","South America",NA,NA,NA,"Mpio de Colider, Serra do Cachimbo, estrada Santarém-Cuiabá, Br 163, km 763 a 30km da cidade de Guarantã. Cerrado, solo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225","2008-08-07 03:32:00-03","MO","MOBOT","3264102","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","10","23","Bolivia","Santa Cruz","Velasco","-60.86666","-14.6",NA,NA,NA,NA,"R. Guillen","Timothy J. Killeen|E. Gutiérrez|M. Menacho","Killeen 5912","South America",NA,NA,NA,"Parque Nacional Noel Kempff M. Pampa de transicion. Entre pampa humedo y cerrado. Recien quemado.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226","2009-11-16 09:35:00-02","MO","MOBOT","3271678","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1985","4","10","Brazil",NA,NA,"-63","-7.66666",NA,NA,NA,NA,"R. Barneby","C.A. Cid Ferreira","Cid Ferreira 5399","South America",NA,NA,NA,"Estado do Amazonas, Br 319, Rod. Manaus-Porto Velho, a 15 km de Humaita, Mun. de Humaita. Campo natural, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227","2011-10-24 04:58:00-02","MO","MOBOT","3272033","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1982","6","10","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner","L.O. Adão Teixeira","Teixeira 1051","South America",NA,NA,NA,"Municipio de Humaita, estrada Humaita-Labrea, km 17. Campo natural, latossolo amarelo, solo mal drenado nessa epoca do ano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228","2008-05-27 22:02:00-03","MO","MOBOT","3272666","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1987","4","10","Brazil",NA,NA,"-65.25","-10.73333",NA,NA,NA,NA,"R. Barneby","Michael H. Nee","Nee 34715","South America",NA,NA,NA,"Rocky tops and slopes of westmost hill of Serra Pacaas Novos (with Embratel antennas), on pre-Cambrian sandstone. Scattered short to medium trees, mostly grassy, disturbed and burned, appearing natural campo, but artificially maintained from scrubby forest, most of the species seem native to hill. Mun. Guajara Mirim, 5 km. NE of Guajara Mirim.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229","2016-11-15 05:15:00-02","MO","MOBOT","3273001","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1980","4","17","Bolivia","Santa Cruz",NA,"-58.43333","-16.35",NA,NA,NA,NA,NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 36188","South America",NA,NA,NA,"Prov. Sandoval. San Matias, 170 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230","2009-10-25 07:14:00-02","MO","MOBOT","3273105","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"2000","11","27","Brazil","Minas Gerais",NA,"-46.06666","-16.16666",NA,NA,NA,NA,"B. Marazzi (ARIZ)","PROENCA","PROENCA 2327","South America",NA,NA,NA,"Entre Sagarana e Riachinho do /rio Urucuia. sudeste. Beira de estrada proximo ao brejo.","544.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231","2009-10-25 07:15:00-02","MO","MOBOT","3273246","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1984","2","16","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"B. Marazzi (ARIZ)","I","I 162","South America",NA,NA,NA,"Município do Rio de Janeiro, Jardim Botanico do Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232","2016-11-15 05:15:00-02","MO","MOBOT","3273291","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1980","4","17","Bolivia","Santa Cruz",NA,"-58.43333","-16.35",NA,NA,NA,NA,"Barneby","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 36188","South America",NA,NA,NA,"Prov. Sandoval. San Matias, 170 sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233","2009-07-17 07:39:00-03","MO","MOBOT","3273601","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Émile Hassler","Hassler 8017","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234","2009-07-17 07:39:00-03","MO","MOBOT","3273717","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"R.Barneby","Émile Hassler","Hassler 8017a","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235","2008-05-27 22:02:00-03","MO","MOBOT","3273944","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1933","4","16","Brazil","Maranhão",NA,NA,NA,NA,NA,NA,NA,"R. Barneby","Boris A. Krukoff","Krukoff 2059","South America",NA,NA,NA,"Tree 20 feet high. On chapada, border of the creek. Locality Carolina. Along the upper Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236","2008-05-27 22:02:00-03","MO","MOBOT","3274141","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1968","3","18","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Howard S. Irwin","Irwin 21326","South America",NA,NA,NA,"Frequent in cerrado. Gallery forest and adjacent cerrado 10 km S. of Guara.","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237","2008-05-27 22:02:00-03","MO","MOBOT","3274278","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1966","4","12","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"H.S. Irwin & R.C.Barneby","Howard S. Irwin","Irwin 14670","South America",NA,NA,NA,"Frequent. Cerrado, Rio Piau, ca 225 km. S.W. of Barreiras on road to Posse.","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2238","2009-10-25 07:15:00-02","MO","MOBOT","3280768","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1994","3","30","Brazil","Acre",NA,NA,NA,NA,NA,NA,NA,"B. Marazzi (ARIZ)","C.S. Figueiredo","Figueiredo 375","South America",NA,NA,NA,"Mun. Porto Acre. Reserva Florestal do Humaitá-UFAC. Terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239","2009-10-25 07:13:00-02","MO","MOBOT","3313548","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","2","15","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"B. Marazzi (ARIZ)","M.R. Silva","Silva 701","South America",NA,NA,NA,"Munic. Nova Aliança, estrada de terra José Bonifácio-Nova Aliança, Ca. 7 km de Nova Aliança.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","2009-12-22 18:02:00-02","MO","MOBOT","3333320","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"2005","10","22","Peru","Pasco","Oxapampa","-75.07166","-10.37666",NA,NA,NA,NA,"G.P. Lewis (K)","Abel Monteagudo|Antonio Peña|Rolando Francis","Monteagudo Mendoza 10996","South America",NA,NA,NA,"Dist. Palcazú. Comunidad Nativa Lomalinda-Laguna. Sector Nueva Aldea.","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"2241","2009-10-25 07:17:00-02","MO","MOBOT","3414440","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1992","2",NA,"Venezuela","Amazonas",NA,"-65.33333","4.96666",NA,NA,NA,NA,"B. Marazzi (ARIZ)","Alfredo Chaviel","Chaviel 153","South America",NA,NA,NA,"25 Km de la influencia del Rio Ventuari. Saabanas de Cacuri.","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2242","2011-02-23 16:43:00-03","MO","MOBOT","3420750","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1985","4","16","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,"B. Marazzi (ARIZ)","Basil Stergios|et al.","Stergios 8206","South America",NA,NA,NA,"Rio Negro. Selvas pluviales en lso alrededores de las orillas del rio Siapa, entre su boca y la boca del rio Emoni.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2243","2011-02-23 16:43:00-03","MO","MOBOT","3420837","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1985","4","16","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,"B. Marazzi (ARIZ)","Basil Stergios|et al.","Stergios 8206","South America",NA,NA,NA,"Rio Negro. Selvas pluviales en lso alrededores de las orillas del rio Siapa, entre su boca y la boca del rio Emoni.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244","2008-11-19 09:59:00-02","MO","MOBOT","73064","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1986","6","4","Peru","Loreto","Maynas","-73.4175","-3.9694445",NA,NA,NA,NA,"J. Pipoly (MO)","Franklin Ayala|Manuel Rimachi Y.","Ayala Flores 4516","South America",NA,NA,NA,"Allpahuayo, Iquitos, lado derecho, Km 10. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","4",NA
"2245","2008-05-27 22:02:00-03","MO","MOBOT","73530","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1982","4","23","Peru","Loreto","Maynas","-70.51638","-3.90583",NA,NA,NA,NA,NA,"Franklin Ayala|et al.","Ayala Flores 3240","South America",NA,NA,NA,"Caballo Cocha. Bosque de Purma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","4",NA
"2246","2015-05-05 07:21:00-03","MO","MOBOT","77706","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1978","4","17","Venezuela","Amazonas","Atures","-67.4833333","5.85",NA,NA,NA,NA,"R. Barneby","Gerrit Davidse|Otto Huber","Davidse 15258","South America",NA,NA,NA,"23 km NE of Puerto Ayacucho along the road to El Burro.","80.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78-30","1",NA
"2247","2008-05-27 22:02:00-03","MO","MOBOT","83445","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1983","4","24","Peru","Pasco","Oxapampa","-75.21666","-10.16666",NA,NA,NA,NA,"J.L. Zarucchi (MO)","David N. Smith","Smith 3915","South America",NA,NA,NA,"Palcazu valley, on the Rio Palcazu between Iscosacin and San Juan de Chuchurras. Riverside vegetation.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-79","5",NA
"2248","2008-05-27 22:02:00-03","MO","MOBOT","83897","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1982","6","15","Peru","Pasco","Oxapampa","-75.21666","-10.2",NA,NA,NA,NA,"R. Barneby (NY)","David N. Smith","Smith 1867","South America",NA,NA,NA,"Iscozacin, near confluence of Rio Palcazu and Iscozacin (Juan Franzen property) Brush at pasture edge.","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-86","6",NA
"2249","2008-05-27 22:02:00-03","MO","MOBOT","932433","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1972","11","23","Peru","Amazonas","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,"Brent Berlin","Berlin 340","South America",NA,NA,NA,"Rio Cenepa region. 10 km from mouth of Quebrada Huampami. Near Rio Cenepa.","213.36000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42",NA,NA
"2250","2011-10-13 11:22:00-03","MO","MOBOT","934172","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1994","5","4","Bolivia","Santa Cruz","Velasco","-60.8833333","-14.5833333",NA,NA,NA,NA,"R. Guillén (USZ)","E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|Héctor Cabrera|G. Gonzáles","Gutiérrez Crespo 750","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Los Fierros 5 km Camino al aserradero El Tarbo. Pampa inundada. Suelo arcilloso, poco húmedo.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2251","2013-02-13 05:33:00-02","MO","MOBOT","934358","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","10","17","Bolivia","Santa Cruz","Velasco","-60.39583","-14.81138",NA,NA,NA,NA,"R. Guillén (USZ)","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5597","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Pampa Los Fierros. Campo Cerrado con arboles hasta 18 m de alto; recien quemado (90 dias), estrato graminoide denso.","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252","2008-05-27 22:02:00-03","MO","MOBOT","934581","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","3","26","Bolivia","Santa Cruz","Velasco","-60.39583","-14.81138",NA,NA,NA,NA,"L. Arroyo (USZ)","Luzmila Arroyo P.|K. Keil","Arroyo Padilla 156","South America",NA,NA,NA,"Parque Nacional Noel Kempff M; Campamento las Gamas; Bosque de galeria; borde de bosque.","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253","2008-05-27 22:02:00-03","MO","MOBOT","934830","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1994","5","19","Bolivia","Santa Cruz","Velasco","-60.81444","-13.90611",NA,NA,NA,NA,"R. Guillén (USZ)","Bonifacio Mostacedo C.|S. Cabrera","Mostacedo C. 1998","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Parcela permanente en cerrado a 500 m de la pista de aterrizaje. Cerrado denso.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","2008-05-27 22:02:00-03","MO","MOBOT","935124","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","10","23","Bolivia","Santa Cruz","Velasco","-60.86666","-14.6",NA,NA,NA,NA,"R. Guillén (USZ)","Timothy J. Killeen|E. Gutiérrez|M. Menacho","Killeen 5912","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Pampa de transición. Entre pampa húmedo y cerrado. Recien quemado.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2255","2013-02-13 05:33:00-02","MO","MOBOT","936567","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","10","6","Bolivia","Santa Cruz","Velasco","-60.76666","-14.66666",NA,NA,NA,NA,"R. Guillén (USZ)","Mario Saldias P.|Luzmila Arroyo P.|René Guillén V.","Saldias Paz 3471","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Las Gamas, campo rupestre, con afloraciones rocosas y arbolitos intercalando a sabanas.","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256","2008-05-27 22:02:00-03","MO","MOBOT","937080","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","3","27","Bolivia","Santa Cruz","Velasco","-60.38333","-14.81666",NA,NA,NA,NA,"R. Guillén (USZ)","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 4790","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Mosaico de cerrado, campo rupestre, pampas húmedas y bosque de galeria.","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2257","2008-05-27 22:02:00-03","MO","MOBOT","937513","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","11","15","Bolivia","Santa Cruz","Velasco","-60.76138","-14.55833",NA,NA,NA,NA,"R. Guillén (USZ)","Antony Jardim|G. Chamos","Jardim 118","South America",NA,NA,NA,"Arriba en la meseta cerca los Fierros. Pampa húmeda con Carex y Poaceae. Alado un arroyo.","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2258","2009-11-23 12:38:00-02","MO","MOBOT","942254","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1993","4","14","Bolivia","Santa Cruz","Velasco","-60.38333","-14.8",NA,NA,NA,NA,"B. Marazzi ((ARIZ)","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 5243","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Sector Sur. Campamento Las Gamas. Bosque húmedo con muchas epífitas; arboles hasta 45 m de alto. Margen de bosque.","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259","2008-05-27 22:02:00-03","MO","MOBOT","978776","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1995","10","27","Bolivia","Santa Cruz","Velasco","-60.3925","-14.80305",NA,NA,NA,NA,"L. Arroyo (USZ)","Timothy J. Killeen","Killeen 7752","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. En campo limpo.","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"2260","2011-06-09 17:24:00-03","MO","MOBOT","98531","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1986","8","15","Peru","Madre de Dios","Manu","-71","-11.75",NA,NA,NA,NA,"J.L. Zarucchi","Percy Núñez V.","Núñez Vargas 5708","South America",NA,NA,NA,"Manu Park, Cocha cashu uplands.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-71","4",NA
"2261","2008-05-27 22:02:00-03","MO","MOBOT","993567","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1994","10","13","Peru","Madre de Dios","Manu","-70.68333","-12.45",NA,NA,NA,NA,NA,"Percy Núñez V.|et al.","Núñez Vargas 16453","South America",NA,NA,NA,"Plot at Collpa de Blanquillo, Río Madre de Dios, SE quebrada.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129","2",NA
"2262","2010-04-13 13:52:00-03","MO","MOBOT","3262559","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,"1997","12","9","Paraguay","Amambay",NA,"-55.8","-22.33333",NA,NA,NA,NA,"R. Vanni","Aurelio Schinini|Massimiliano Dematteis","Schinini Cacace 33588","South America",NA,NA,NA,"2-3 km SE de Colonia Estrella. En cerrado con palmeras acaules y Mirtaceas.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263","2015-12-14 21:23:00-02","MO","MOBOT","2218017","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S. Irwin & Barneby",NA,NA,NA,NA,"Paraguay","Canindeyú",NA,"-55.33333","-23.98333",NA,NA,NA,NA,NA,"Belén Jiménez","Jiménez 1983","South America",NA,NA,NA,"Reserva Natural del Bosque Mbaracayu. Nandurokai. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264","2015-09-26 06:12:00-03","MO","MOBOT","1151094","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S. Irwin & Barneby",NA,"1997","1","5","Bolivia","Santa Cruz","Velasco","-60.8127778","-13.8947222",NA,NA,NA,NA,"Carolina Romero (MO)","Ademar Soto|S.N. Panfil|Moore|Soliz","Soto 492","South America",NA,NA,NA,"Parque Nacional Noel Kempff Mercado colectas generales de Huanchaca I","500.00000000",NA,NA,NA,"bifaria",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
