"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","county","class","dayIdentified","coordinatePrecision","individualCount","geoFlag"
"43","2021-03-15 16:37:00-03","NY","NYBG","01074349","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"S. A. Mori","19294","1988","10","South America","Brazil","Amazonas","Distrito Agropecuário, Reserva 1501 (km 41) of the WWF/INPA MCS Project. Non-flooded moist forest.","-59.7278","-2.4072","packeted","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1512605' target='other'> <mi>dwc_moreinfo</mi></a>","NY01074349","NY01074349_01",NA,"21","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-30 12:39:34-03","EAO","IAN","185367","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Nascimento, JR; Pereira, EC; Silva, CF da","644","1994","11","Southern America","Brasil","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, Km26.&nf;Próximo a estação meteorológica. Floresta de Platô. Solo argiloso. Planta Fichada: 2203-01","-59.966667","-2.883333",NA,"Árvore. 30m x 85cm DAP. Copa grande, aberta. Fuste cilíndrico. Casca fissurada, interna vermelho-claro; alburno amarelo.&nf;Flores: pétalas amarelas com manchas violáceas no ápice.","IAN185367",NA,"Mori, SA","15",NA,NA,"1995","07","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"45","2019-02-20 13:41:38-03","INPA","INPA-CARPOTECA","258902","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Gaui, TD","238","2012","06","Southern America","Brasil","Amazonas","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174","-60.0901","-2.3836",NA,NA,"INPA0258902",NA,NA,NA,"100","125","2013","01","-60.0901","-2.3836","Manaus",NA,NA,NA,NA,NA
"46","2020-02-08 09:02:23-03","NBC","NL-BOTANY","U.1418604","PreservedSpecimen","Plantae",NA,"Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Boom B; Pacheco M; Palheta E; Souza S",NA,"1988","11","Southern America","Brazil",NA,"Amazonas: Distrito Agropecuario Reserva 1501 ('Km 41') of the WWF/INPA MCS Project.","-59.740833","-2.413083",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1418604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1418604","NL-U1418604",NA,"21",NA,NA,NA,NA,"-59.740833","-2.413083",NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 09:02:23-03","NBC","NL-BOTANY","U.1418605","PreservedSpecimen","Plantae",NA,"Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Nascimento JR; Silva JR da",NA,"1994","11","Southern America","Brazil",NA,"Reserva FLorestal Ducke, Manaus-Itacoatiara, Km 26.","-59.966667","-2.883333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1418605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1418605","NL-U1418605",NA,"09",NA,NA,NA,NA,"-59.966667","-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 09:02:23-03","NBC","NL-BOTANY","U.1418606","PreservedSpecimen","Plantae",NA,"Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Nascimento JR; Silva JR da",NA,"1994","11","Southern America","Brazil",NA,"Reserva FLorestal Ducke, Manaus-Itacoatiara, Km 26.","-59.966667","-2.883333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1418606 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1418606","NL-U1418606",NA,"09",NA,NA,NA,NA,"-59.966667","-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 09:02:23-03","NBC","NL-BOTANY","U.1418607","PreservedSpecimen","Plantae",NA,"Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Nascimento JR; Pereira EC; Silva CF da",NA,"1994","11","Southern America","Brazil",NA,"Reserva Ducke Amazonas, Brasil. Reserva Florestal Ducke, manaus-Itacoatiara, Km 26.","-59.966667","-2.883333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1418607 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1418607","NL-U1418607",NA,"15",NA,NA,NA,NA,"-59.966667","-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2014-04-05 06:07:00-03","MO","MOBOT","3310388","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A. Mori",NA,"Scott A. Mori|Carol A. Gracie|P. A. Costa Lima Assunção","Mori 19294","1988","10","South America","Brazil","Amazonas","Distrito Agropecuário, Reserva 1501 (km 41) of the WWF/INPA MCS Project. Non-flooded moist forest.","-59.72777","-2.40722",NA,NA,NA,NA,NA,"21","50.00000000","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2014-04-05 06:07:00-03","MO","MOBOT","3164110","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A. Mori",NA,"J.R. Nascimento|C. Fernandes da Silva","Nascimento 629","1994","11","South America","Brazil","Amazonas","Próximo a estação meterológica. Floresta de Platô. Árvore. Solo argiloso. 30 m de altura, 50 cm DAP. Fuste cilíndrico; copa média.","-59.96666","-2.88333",NA,NA,NA,NA,"Mori, S.M. 7/95","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2014-04-05 06:07:00-03","MO","MOBOT","3164080","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A. Mori",NA,"J.R. Nascimento|E. Pereira da C.|C. Fernandes da Silva","Nascimento 644","1994","11","South America","Brazil","Amazonas","Próximo a estação meterológica. Floresta de Platô. Árvore. Solo argiloso. 30 m x 85 cm DAP. Copa grande, aberta. Fuste cilíndrico. Casca fissurada, imterna vermelho-claro; alburno amarelo.","-59.96666","-2.88333",NA,NA,NA,NA,"Mori, S.M. 7/95","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-08-31 08:53:48-03","INPA","INPA","25934","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Coêlho, DF","INPA25934","1968","11","Southern America","Brasil","Amazonas","AM 010, km 108, Estrada Manaus-Itacoatiara, Km 108.","-59.4","-2.8",NA,NA,"INPA0025934","INPA0025934 INPA0025934_e INPA0025934_e1","Mori, SA","26",NA,NA,"1986","06","-59.4","-2.8","Manaus",NA,NA,NA,NA,NA
"54","2020-08-31 08:53:48-03","INPA","INPA","28366","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Rodrigues, WA","8980","1970","10","Southern America","Brasil","Amazonas","AM 010, Km 69., Estrada Manaus-Itacoatiara, Km 69, varadouro do lado direito.","-59.6","-2.661017",NA,NA,"INPA0028366","INPA0028366 INPA0028366_e","Mori, SA","23",NA,NA,"1986","06","-59.6","-2.661017","Manaus",NA,NA,NA,NA,NA
"55","2020-08-31 08:53:48-03","INPA","INPA","235659","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Boom, BM","8575","1988","11","Southern America","Brasil","Amazonas","Distrito Agropecuário da SUFRAMA, Distrito Agropecuário, Reserva No. 1501 (Km 41) of the WWF/INPA MCS.","-59.727778","-2.407222",NA,NA,"INPA0235659","INPA0235659 INPA0235659_e",NA,"21","50","125",NA,NA,"-59.727778","-2.407222","Manaus",NA,NA,NA,NA,NA
"56","2020-08-31 08:53:48-03","INPA","INPA","170270","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","20258","1989","03","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA .","-59.716667","-2.4",NA,NA,"INPA0170270","INPA0170270 INPA0170270_e",NA,"11","50","50",NA,NA,"-59.716667","-2.4","Manaus",NA,NA,NA,NA,NA
"57","2020-08-31 08:53:48-03","INPA","INPA","170277","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","20279","1989","04","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA.","-59.716667","-2.4",NA,NA,"INPA0170277","INPA0170277 INPA0170277_e",NA,"10","50","50",NA,NA,"-59.716667","-2.4","Manaus",NA,NA,NA,NA,NA
"58","2021-01-10 20:42:50-03","INPA","INPA","239545","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Santos, BA","GPP80","2004","04","Southern America","Brasil","Amazonas","Reserva PDBFF BR 174 km 64-Colosso, Reserva PDBFF BR 174 Km 64 - Colosso","-59.79","-2.24",NA,NA,"INPA0239545",NA,NA,"14",NA,NA,NA,NA,"-59.79","-2.24","Manaus",NA,NA,NA,NA,NA
"59","2020-08-31 08:53:48-03","INPA","INPA","170696","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","21939","1991","08","Southern America","Brasil","Amazonas","Rio Negro, Rio Cuieias near Igarapé Tucunaré.","-60.316667","-2.566667",NA,NA,"INPA0170696","INPA0170696 INPA0170696_e","Mori, SA","05",NA,NA,"1991",NA,"-60.316667","-2.566667",NA,NA,NA,NA,NA,NA
"60","2021-01-10 20:42:50-03","INPA","INPA","180070","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Nascimento, JR do","629","1994","11","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Próximo a estação meteorológica.","-59.966667","-2.883333",NA,NA,"INPA0180070","INPA0180070 INPA0180070_e","Mori, SA","09",NA,NA,"1995","07","-59.966667","-2.883333","Manaus",NA,NA,NA,NA,NA
"61","2021-01-10 20:42:50-03","INPA","INPA","180072","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Nascimento, JR do","644","1994","11","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Próximo a estação meteorológica.","-59.966667","-2.883333",NA,NA,"INPA0180072","INPA0180072 INPA0180072_e","Mori, SA","15",NA,NA,"1995",NA,"-59.966667","-2.883333","Manaus",NA,NA,NA,NA,NA
"62","2020-08-31 08:53:48-03","INPA","INPA","230254","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Zartman, CE","6073","2006","10","Southern America","Brasil","Amazonas","Projeto Dinâmica Biológica de Fragmentos Florestais, Km 37","-60.316667","-2.75",NA,NA,"INPA0230254",NA,"Mori, SA","20",NA,NA,"2006",NA,"-60.316667","-2.75","Manaus",NA,NA,NA,NA,NA
"63","2020-08-31 08:53:48-03","INPA","INPA","251140","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Pereira-Silva, G da","16232","2012","04","Southern America","Brasil","Rondônia","Margem direita do Rio São Lourenço, Margem Esquerda do Rio Madeira.","-64.866944","-9.373333",NA,NA,"INPA0251140","INPA0251140 INPA0251140_e","Santos, AJB dos","26","90","90","2012","04","-64.866944","-9.373333","Porto Velho",NA,NA,NA,NA,NA
"64","2020-08-31 08:53:48-03","INPA","INPA","258902","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Gaui, TD","238","2012","06","Southern America","Brasil","Amazonas","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174","-60.0901","-2.3836",NA,NA,"INPA0258902",NA,NA,NA,"100","125","2013","01","-60.0901","-2.3836","Manaus",NA,NA,NA,NA,NA
"65","2021-01-10 20:42:50-03","INPA","INPA","258902","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Gaui, TD","238","2012","06","Southern America","Brasil","Amazonas","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174","-60.0901","-2.3836",NA,NA,"INPA0258902",NA,NA,NA,"100","125","2013","01","-60.0901","-2.3836","Manaus",NA,NA,NA,NA,NA
"66","2020-08-31 08:53:48-03","INPA","INPA","259752","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Pereira-Silva, G da","16254","2012","04","Southern America","Brasil","Rondônia","Rio São Lourenço., Márgem do rio.","-64.853611","-9.369167",NA,NA,"INPA0259752",NA,"Santos, AJB dos","27","90","90","2012",NA,"-64.853611","-9.369167","Porto Velho",NA,NA,NA,NA,NA
"67","2020-08-31 08:53:48-03","INPA","INPA","260573","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Nascimento, JR do","1302.4024","1981","12","Southern America","Brasil","Amazonas","ARIE-PDBFF, ARIE-PDBFF - Estrada ZF-3 - Fazenda Esteio - Sítio amostral Km 34 - Reserva 1302 - Parcela 1302-3 - Quadrante 164","-60.025","-3.102",NA,NA,"INPA0260573",NA,"Andrade, AG da S.","21",NA,NA,"2007",NA,"-60.025","-3.102","Manaus",NA,NA,NA,NA,NA
"68","2020-08-31 08:53:48-03","INPA","INPA","272973","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Saraiva, DP","668","2015","09","Southern America","Brasil","Amazonas","Rebio Uatumã, Base Waba.","-59.787176","-1.487261",NA,NA,"INPA0272973",NA,"Vicentini, A","16","58","58","2016","02","-59.787176","-1.487261","Presidente Figueiredo",NA,"17",NA,NA,NA
"69","2021-01-10 20:42:50-03","INPA","INPA","35604","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Coêlho, LF","72-161","1972","05","Southern America","Brasil","Amazonas","Estrada Manaus-Itacoatiara, Km 178.",NA,NA,NA,NA,"INPA0035604","INPA0035604 INPA0035604_e INPA0035604_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-08-31 08:53:48-03","INPA","INPA","40739","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Prance, GT","17543","1973","09","Southern America","Brasil","Amazonas","AM 010, km 69-70, Manaus-Itacoatiara Road, Km 69-70.","-59.648332","-2.656966",NA,NA,"INPA0040739","INPA0040739 INPA0040739_e INPA0040739_e1","Mori, SA","05",NA,NA,"1984",NA,"-59.648332","-2.656966",NA,NA,NA,NA,NA,NA
"71","2021-01-10 20:42:50-03","INPA","INPA","61698","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Albuquerque, VF de","INPA61698","1976","08","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke.","-59.966667","-2.883333",NA,NA,"INPA0061698","INPA0061698 INPA0061698_e INPA0061698_e1","Mori, SA","06",NA,NA,"1986","06","-59.966667","-2.883333","Manaus",NA,NA,NA,NA,NA
"72","2020-08-31 08:53:48-03","INPA","INPA","94171","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Santos, JL dos","542","1980","06","Southern America","Brasil","Amazonas","Distrito Agropecuário da SUFRAMA, Estrada ZF3 Km 24, Reserva n. 1202.","-59.79","-2.45",NA,NA,"INPA0094171","INPA0094171 INPA0094171_e INPA0094171_e1","Mori, SA","27",NA,NA,"1986",NA,"-59.79","-2.45",NA,NA,NA,NA,NA,NA
"73","2021-01-10 20:42:50-03","INPA","INPA","73199","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Nascimento, JR do","152a","1977","09","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada Manaus-Caracaraí Km 39, Reserva Experimental de Sivicultura Tropical.","-59.966667","-2.883333",NA,NA,"INPA0073199","INPA0073199 INPA0073199_e INPA0073199_e1","Mori, SA","11",NA,NA,"1986",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"74","2020-08-31 08:53:48-03","INPA","INPA","92257","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Rankin, JM","81","1979","11","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Fazenda Esteio, ZF-3, Distrito Agropecuário da Suframa.","-59.79","-2.45",NA,NA,"INPA0092257","INPA0092257 INPA0092257_e INPA0092257_e1","Mori, SA",NA,NA,NA,"1986","06","-59.79","-2.45","Manaus",NA,NA,NA,NA,NA
"75","2020-08-31 08:53:48-03","INPA","INPA","267761","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Terra-Araujo, MH","1088","2014","06","Southern America","Brasil","Amazonas","ARIE-PDBFF, Estrada ZF-3Sítio amostral Km 37Parcela CTFS-25haQuadrat 400X320","-59.785556","-2.441667",NA,NA,"INPA0267761",NA,"Silva, JBD da","10",NA,NA,"2014","12","-59.785556","-2.441667","Manaus",NA,"01",NA,NA,NA
"76","2020-08-31 08:53:48-03","INPA","INPA","224545","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","27270","2008","08","Southern America","Brasil","Amazonas","Distrito Agropecuário, Reserva 1501 (Km 41) da WWF/INPA Projeto Dinâmica Biológica de Fragmentos Florestais. Non-flooded moist forest.","-59.763889","-2.407222",NA,NA,"INPA0224545",NA,"Mori, SA","25",NA,NA,"2008","08","-59.763889","-2.407222","Manaus",NA,"25",NA,NA,NA
"77","2020-08-31 08:53:48-03","INPA","INPA","224496","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","27244","2008","08","Southern America","Brasil","Amazonas","Distrito Agropecuário, Reserva 1501 (Km 41) da WWF/INPA Projeto Dinâmica Biológica dos Fragmentos Florestais. Non-flooded, lowland forest. Bark more-or-less smooth, somenting cracked, the outer bark thin, the inner bark thicker, yellowish.","-59.763889","-2.407222",NA,NA,"INPA0224496",NA,"Mori, SA","22","164","492","2008","08","-59.763889","-2.407222","Manaus",NA,"22",NA,NA,NA
"78","2020-08-31 08:53:48-03","INPA","INPA","170273","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","20267","1989","04","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA .","-59.716667","-2.4",NA,NA,"INPA0170273","INPA0170273 INPA0170273_e",NA,"07","50","50",NA,NA,"-59.716667","-2.4","Manaus",NA,NA,NA,NA,NA
"79","2020-08-31 08:53:48-03","INPA","INPA","170246","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","20232","1989","02","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA.","-59.716667","-2.4",NA,NA,"INPA0170246","INPA0170246 INPA0170246_e",NA,"23",NA,NA,NA,NA,"-59.716667","-2.4","Manaus",NA,NA,NA,NA,NA
"80","2021-01-10 20:42:50-03","INPA","INPA","170255","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","20241","1989","03","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA.","-59.716667","-2.4",NA,NA,"INPA0170255","INPA0170255 INPA0170255_e",NA,"25","50","50",NA,NA,"-59.716667","-2.4","Manaus",NA,NA,NA,NA,NA
"81","2020-08-31 08:53:48-03","INPA","INPA","170258","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","20245","1989","03","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA.","-59.716667","-2.4",NA,NA,"INPA0170258","INPA0170258 INPA0170258_e",NA,"27","50","50",NA,NA,"-59.716667","-2.4","Manaus",NA,NA,NA,NA,NA
"82","2020-08-31 08:53:48-03","INPA","INPA","170275","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Mori, SA","20272","1989","04","Southern America","Brasil","Amazonas","Distrito Agropecuário, ZF3., Distrito Agropecuário, Reserva 1501 (Km 41) of the WWF/INPA.","-59.716667","-2.4",NA,NA,"INPA0170275","INPA0170275 INPA0170275_e",NA,"07","50","50",NA,NA,"-59.716667","-2.4","Manaus",NA,NA,NA,NA,NA
"83","2019-07-31 14:32:54-03","CPATSA","HTSA","4110","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A. Mori",NA,"Albuquerque, V.F. de","s.n.","1976","08",NA,"Brasil","Amazonas","Estrada Manaus-Itacoatiara km 26, Reserva Florestal Ducke.",NA,NA,NA,"Árvore de 23,06 cm de D.A.P.; terra firme I; solo arenoso; textura média. Estudo de Associação B03; U01; A02.",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","3146753","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A. Mori",NA,"S. A. Mori, C. A. Gracie & P. A. Assunçao","19294","1988","10","South America - Neotropics","Brazil","Amazonas","Distrito Agropecuário, Reserva 1501 (km 41) of WWF/INPA MCS Project","-60.0250015258789","-3.10193991661072",NA,NA,"US01883707","US01883707_01 US01883707_02",NA,"21","50","125",NA,NA,NA,NA,"Manaus","Dicotyledonae",NA,"138090","1","auto"
"85","2020-09-12 05:00:02-03","US","US","3215874","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A. Mori",NA,"S. A. Mori, C. A. Gracie & P. A. Assunçao","19303","1988","10","South America - Neotropics","Brazil","Amazonas","Distrito Agropecuário, Reserva 1501 (km 41) of the WWF/INPA MCS Project","-60.0250015258789","-3.10193991661072",NA,NA,"US01883706","US01883706_01 US01883706_02",NA,"21","50","125",NA,NA,NA,NA,"Manaus","Dicotyledonae",NA,"138090","1","auto"
"86","2020-09-12 05:00:02-03","US","US","3283187","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A. Mori",NA,"B. M. Boom, B. K. Boom, M. Pacheco & E. Palheta","8575","1988","11","South America - Neotropics","Brazil","Amazonas","Distrito Agropecuário , Reserva 1501 (km 41) of the WWF/Inpa MCS Project","-60.0250015258789","-3.10193991661072",NA,NA,"US01883705","US01883705_01 US01883705_02",NA,"21","50","125",NA,NA,NA,NA,"Manaus","Dicotyledonae",NA,"138090","1","auto"
"87","2014-04-30 11:08:24-03","FSL","HFSL","5865","S","Plantae",NA,NA,"Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Coelho, D.F.","s.n.","1968","11","Southern America","Brasil","Amazonas","Estrada Manaus - Itacoatiara, km 108, Estrada Manaus - Itacoatiara, km 108","-60.025","-3.10194",NA,"Frutos ainda verdes; mata de terra firme, solo argiloso. ; DE",NA,NA,"Mori, S.A.","26",NA,NA,"1986","06",NA,NA,"Manaus",NA,NA,"138090",NA,"auto"
"88","2019-10-07 09:12:44-03","UEFS","HUEFS","199393","PreservedSpecimen","Plantae","Angiospermae","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Pereira-Silva, G.","16232","2012","04",NA,"Brasil","Rondônia","Margem direita do Rio São Lourenço, margem esquerda do Rio Madeira.","-64.866944","-9.373333",NA,"Floresta de várzea.","HUEFS0199393","HUEFS0199393",NA,"26","90","90",NA,NA,"64W52'1''","9S22'24''","Porto Velho","Asteranae",NA,NA,NA,NA
"89","2019-10-07 09:12:44-03","UEFS","HUEFS","199412","PreservedSpecimen","Plantae","Angiospermae","Ericales","Lecythidaceae","Eschweilera","amazoniciformis","Eschweilera amazoniciformis","S.A.Mori",NA,"Pereira-Silva, G.","16254","2012","04",NA,"Brasil","Rondônia","Margens do Rio São Lourenço.","-64.853611","-9.369167",NA,"Floresta de várzea.","HUEFS0199412","HUEFS0199412",NA,"27","90","90",NA,NA,"64W51'13''","9S22'9''","Porto Velho","Asteranae",NA,NA,NA,NA
