"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"41","2020-12-20 21:17:44-03","UFV","VIC","35960","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Terra, V.","470",NA,"Brasil","Parque Estadual Serra do Brigadeiro (PESB), Beira da estrada.",NA,"Estéril.","VIC035960","VIC035960","Terra, V.","2009","01","14","Minas Gerais",NA,"-42.461194","-20.729639",NA,NA,"2009","01",NA,NA,"14","-42.461194","-20.729639",NA,NA,NA,NA,NA
"42","2020-12-20 21:17:44-03","UFV","VIC","46342","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Souza, V.C.; et al.","26796",NA,"Brasil","Estrada entre Caracol e Porto Murtinho, Ca. 84 km de Caracol.",NA,"Arbusto, ca. 3 m alt.; flores creme.; Arbusto, ca. 3 m alt.; flores creme.","VIC046342","VIC046342","Terra, V.","2001","08","11","Mato Grosso do Sul","Porto Murtinho","-57","-21","190","190","2014","03",NA,NA,NA,"-57","-21",NA,NA,NA,NA,NA
"43","2020-12-20 21:17:44-03","UFV","VIC","24865","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Bortoluzzi, R.L.C.; et al.","215",NA,"Brasil","Parque Estadual do Rio Doce (PERD), Estrada do Anibal. Trilha de acesso a Lagoa do Anibal.",NA,"Planta trepadeira sobre copa ca. 3 a 15m de altura, heliófila; muitos frutos cor verde-amarronzados. Ocorrência muito frequente em toda a trilha do Anibal.","VIC024865","VIC024865","Terra, V.","1998","08","13","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"2011","09","28215","auto","16",NA,NA,NA,NA,NA,NA,NA
"44","2020-12-20 21:17:44-03","UFV","VIC","27045","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Nunes, SRDFS da; et al.","137",NA,"Brasil","Parque Estadual do Rio Doce (PERD), Estrada do Salão Dourado.",NA,"Trepadeira sobre árvore de ca. 10m de altura, com flores globosas de filetes brancos e anteras amarelas. Cálice e corola verdes.","VIC027045","VIC027045","Terra, V.","2002","02","05","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"2011","09","28215","auto","18",NA,NA,NA,NA,NA,NA,NA
"45","2021-04-07 11:44:42-03","UFMS","CGMS","3673","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"C.A. Conceição","1226",NA,"Brasil","Band#?#alta. Solo seco ferroso e calcáreo.",NA,"Mimosoideae. Habitat: Solo seco ferroso e calcáreo. Habito: Arbusto. 2,00-3,00m de altura","CGMS1015209",NA,"P.G. Ribeiro","1983","02","27","Mato Grosso do Sul","Corumbá","-57.6533333","-19.0091667","118","118","2013","05",NA,NA,"15","-57,6533333","-19,0091667",NA,NA,NA,NA,NA
"46","2021-04-07 11:44:42-03","UFMS","CGMS","67741","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"R. Borges; N. Pougy; T. Serrano","1050",NA,"Brasil","Povoado do Amolar. Lagoa Saquarema.",NA,"Mimosoideae. Fruto verde-acastanhado. Folhas ferrugíneas. Habitat: Floresta estacional semidecídua com afloramentos, destacando-se grandes populações de jatobá (Hymenaea) e bromélia (Bromelia). Habito: Arbusto escandente.","CGMS1100700",NA,"M. Barros","2010","09","29","Mato Grosso do Sul","Corumbá","-57.5008333","-18.0255556",NA,NA,"2015","04",NA,NA,"27","-57,5008333","-18,0255556",NA,NA,NA,NA,NA
"47","2021-04-07 11:44:42-03","UFMS","CGMS","24316","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"F. Matos-Alves; A.L.B. Sartori; W. Vargas","464",NA,"Brasil","Fazenda Agro Comercial Aubi (Ex-São Roque).",NA,"Mimosoideae. Fruto castanho maduro. Tronco espinescente. Habitat: Chaco (Savana Estépica). Solo argiloso ou siltoso branco. Planície inundável. Habito: Árvore de 3,00m de altura.","CGMS1053733",NA,"Barros & Sartori","2007","08","28","Mato Grosso do Sul","Porto Murtinho","-57.6880555","-21.7011111",NA,NA,NA,NA,NA,NA,NA,"-57,6880555","-21,7011111",NA,NA,NA,NA,NA
"48","2021-04-07 11:44:42-03","UFMS","CGMS","35855","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"V.F. Mansano; A.L.B. Sartori","971",NA,"Brasil","Estrada da Serra da Alegria.",NA,"Mimosoideae. Flores com cálice e corola verdes, estames brancos. Habitat: Em cerrado aberto. Habito: Árvore. 5,00m de altura.","CGMS1065260",NA,"P.G. Ribeiro","2012","11","02","Mato Grosso do Sul","Rio Verde de Mato Grosso","-55.2833333","-18.6391666","172","172","2013","05",NA,NA,"15","-55,2833333","-18,6391666",NA,NA,NA,NA,NA
"49","2021-04-07 11:44:42-03","UFMS","CGMS","39173","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"A. Pott; V.J. Pott; A. Arantes","4948",NA,"Brasil","Fazenda Sagrado, Abobral, Pantanal.",NA,"Mimosoideae. Flor branca. Fruto castanho escuro. Frequência relativa: Abundante. Habitat: Caapão (ilha de mata semidecídua), não alágavel. Solo calcimórfico (petrocálcico). Relevo plano convexo. Habito: Árvore. 3,00-8,00m de altura.","CGMS1068555",NA,"P.G. Ribeiro","2013","09","15","Mato Grosso do Sul","Corumbá","-57.3833333","-19.2333333","85","85","2013","05",NA,NA,"15","-57,3833333","-19,2333333",NA,NA,NA,NA,NA
"50","2019-08-20 10:11:49-03","UNICAMP","UEC","61931","S","Plantae","Magnoliopsida",NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Almeida, RJ","209",NA,"Brazil","Parque Rawitscher - Faz. Pedra Vermelha.",NA,"flor, NV: arranha-gato. Beira de mata. Arbusto. Flor creme.",NA,NA,"Leitão Filho, HF","1990","01","27","São Paulo","Analândia","-47.707167","-22.177361",NA,NA,"1992","10",NA,NA,"22","-47.707167","-22.177361",NA,NA,NA,NA,NA
"51","2019-08-20 10:11:49-03","UNICAMP","UEC","52210","S","Plantae","Magnoliopsida",NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Oliveira, A","335",NA,"Brazil","Cerrado.",NA,"Árvore, ca. 6,0 m de altura. Flores brancas.",NA,NA,"Tamashiro, JY","1984","08","06","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"1990","05","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-20 10:11:49-03","UNICAMP","UEC","52210","S","Plantae","Magnoliopsida",NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Oliveira Filho, AT","335",NA,"Brazil","km 14 rod. Cuiabá-Chapada.",NA,"flor, Cerrado. Árvore ca. 6m alt., flores brancas.",NA,NA,"Tamashiro, JY","1984","08","06","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"1990","05","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:39:30-03","UTFPR","HCF","5573","S","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"A.R. Silva","392",NA,"Brasil","Passo do Lontra - Fazenda São Bento",NA,"árvore ca. 6 m. Frutos marrons. Solo: arenoso.",NA,NA,"V. Terra","2007","07","29","MS","Corumbá","-57.004306","-19.482694","97","97","2013",NA,NA,NA,NA,"57°00'15,5 W","19°28'57,7 S",NA,NA,NA,NA,NA
"54","2020-12-21 16:27:59-03","MBM","MBM","300754","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78385","Southern America","Brazil","Rodovia BR-385",NA,"Arbusto,2 m, flor creme.; Cerrado.","MBM300754","MBM300754","Terra, V.","2004","11","21","Minas Gerais","Jequitaí","-44.4455986022949","-17.2355995178223",NA,NA,"2014","03","34090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-11-04 08:24:25-02","MNHN","RECOLNAT_MNHN_P","P02142724","PreservedSpecimen",NA,NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.","isotype","Martius",NA,NA,"Brésil","s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02142724' target='other'> <mi>dwc_moreinfo</mi></a>","P02142724","P02142724_01","Seigler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1106",NA,NA,NA
"56","2015-09-04 02:36:48-03","MNHN","RECOLNAT_MNHN_P","P03103254","PreservedSpecimen",NA,NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Burchell",NA,NA,"Brésil","Brasilae Tropicae","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03103254' target='other'> <mi>dwc_moreinfo</mi></a>","P03103254","P03103254_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8162",NA,NA,NA
"57","2015-09-04 02:36:48-03","MNHN","RECOLNAT_MNHN_P","P03103255","PreservedSpecimen",NA,NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Saint-Hilaire|de, A.",NA,NA,"Brésil","Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03103255' target='other'> <mi>dwc_moreinfo</mi></a>","P03103255","P03103255_01",NA,"1816","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-04 02:36:48-03","MNHN","RECOLNAT_MNHN_P","P03103260","PreservedSpecimen",NA,NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,NA,NA,NA,"Brésil","Brésil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03103260' target='other'> <mi>dwc_moreinfo</mi></a>","P03103260","P03103260_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:36:25-03","UFMG","BHCB","39101","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Lombardi, JA","2098","Southern America","Brasil","Distrito de Fabião.",NA,"Árvore, ca. 15m. Folhas novas, inflorescências creme; Carrasco","BHCB034779",NA,NA,"1997","10","26","Minas Gerais","Januária","-44.255556","-15.121111",NA,NA,"2013",NA,NA,NA,NA,"-44.255556","-15.121111",NA,NA,NA,NA,NA
"60","2020-12-11 11:36:25-03","UFMG","BHCB","19179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Mendonça Filho, CV; Lima, HC de; Andrade, PM de","142","Southern America","Brasil","Fazenda Montes Claros, Estrada do Rafael",NA,"Escandente; Mata atlântica","BHCB034776",NA,NA,"1991","01","05","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"2014","03","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:36:25-03","UFMG","BHCB","19178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Mendonça Filho, CV; Lima, HC de; Andrade, PM de","141","Southern America","Brasil","Fazenda Montes Claros. Mata do Jaó",NA,"Escandente; Mata atlântica","BHCB034777",NA,NA,"1991","01","05","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"2013",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:36:25-03","UFMG","BHCB","23989","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Mendonça, CV","289","Southern America","Brasil","Parque Estadual do Rio Doce",NA,"Escandente, flores creme; Mata atlântica","BHCB034778",NA,NA,"1992","02","15","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"2013",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-02-19 04:30:00-03","MO","MOBOT","100811624","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"C.F.P. Martius","Martius 1106","South America","Brazil",NA,NA,NA,NA,NA,"J.E. Ebinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2015-08-10 05:49:00-03","MO","MOBOT","2877747","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Amaro Macedo","Macedo 2030","South America","Brazil","Mpio. Ituiutaba. S. Terezinla",NA,NA,NA,NA,NA,"1949","11","20","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-08-10 05:49:00-03","MO","MOBOT","2877754","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Amaro Macedo","Macedo 2027","South America","Brazil","S. Terezinla.",NA,NA,NA,NA,"R.W. Schery","1949","11","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-06-07 10:51:00-03","MO","MOBOT","100912740","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Joseph H. Kirkbride, Jr.|Eduardo Lleras","Kirkbride, Jr. 3071","South America","Brazil","Cerradão at km 134 along the road from Caceres to S of Serra do Agauapei.",NA,NA,NA,NA,"D.S. Seigler & J.E. Ebinger","1977","3","4","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"67","2016-06-07 11:01:00-03","MO","MOBOT","100912745","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15707","South America","Brazil","Gallery forest, Rio Contagem, ca. 35 km N of Brasília.",NA,NA,NA,NA,"D.S. Seigler & J.E. Ebinger","1966","5","8","Goiás",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2016-05-18 16:57:00-03","MO","MOBOT","1090190","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Michael H. Nee","Nee 41558","South America","Bolivia","Cerro Puquio Sur, 7 km ENE of San Ramón. Dry forest of Hymenaea, Anadenanthera, Dilodendron bipinnatum.",NA,NA,NA,NA,"D. S. Seigler & J. E. Ebinger","1991","7","6","Santa Cruz","Nuflo de Chavez","-62.43333","-16.59166","500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2013-09-05 21:40:00-03","MO","MOBOT","1526440","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Michael H. Nee","Nee 48107","South America","Bolivia","Along road from La Mora to San Joaquín, 5.3 km E of La Mora and turnoff from highway from Santa Cruz to Abapó. Chaco forest with Capparis tweediana, C. speciosa, C. salicifolia, Cnidoscolus, Diplokeleba floribunda, Anadenanthera, Caesalpinia pluviosa",NA,NA,NA,NA,"D. Seigler & J. Ebinger (ILL)","1990","1","24","Santa Cruz","Cordillera","-63.1666667","-18.4666667","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"70","2016-05-18 17:00:00-03","MO","MOBOT","941101","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"René Guillén V.|R. Choré","Guillén Villarroel 1305","South America","Bolivia","Campamento EL REFUGIO a 2000 m al noreste de la casa, sobre el Cerro La Pista. En bosque seco.",NA,NA,NA,NA,"D. S. Seigler & J. E. Ebinger","1994","5","17","Santa Cruz","Velasco","-61.03472","-14.75555","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-05-18 16:58:00-03","MO","MOBOT","965559","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Fabiana Mamani M.","Mamani M. 901","South America","Bolivia","Lomerio. A 12 km al N de la comunidad Las Trancas. Parcelas permanente del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies arbóreas muy frecuentes Anadenanthera colubrina, Poeppigia procera, etc. Suelos lateríticos",NA,NA,NA,NA,"D. S. Seigler & J. E. Ebinger","1995","6","19","Santa Cruz","Nuflo de Chavez","-61.84638","-16.52027","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"72","2021-01-10 20:50:04-03","INPA","INPA","154836","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Knowles, OH","MRN1108","Southern America","Brasil","Rio Trombetas, Rio Trombetas, km 18",NA,NA,"INPA0154836","INPA0154836 INPA0154836_e","Terra, V","1987","11","05","Pará","Oriximinã","-56.3","-1.4",NA,NA,"2014","03",NA,NA,NA,"-56.3","-1.4",NA,NA,NA,NA,NA
"73","2020-08-31 09:15:12-03","INPA","INPA","176750","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Macêdo, M","2423","Southern America","Brasil","Cuiabá",NA,NA,"INPA0176750","INPA0176750 INPA0176750_e INPA0176750_nd INPA0176750_nd1 INPA0176750_num","Ribeiro, PG","1989","11","14","Mato Grosso",NA,NA,NA,NA,NA,"2013","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-10 20:50:04-03","INPA","INPA","223646","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Queiróz, LP de","4841","Southern America","Brasil","Ibiraba (=Icatu), caminho para Coxos, lagoa dos Coxos. Mata Ciliar na várzea inundável dos rios São Francisco e Icatu.",NA,NA,"INPA0223646","INPA0223646 INPA0223646_e","Terra, V","1997","02","25","Bahia","Barra","-42.833333","-10.8",NA,NA,"2014","03",NA,NA,NA,"-42.833333","-10.8",NA,NA,NA,NA,NA
"75","2021-03-09 10:46:54-03","ICAUFMG","MCCA","3986","S","Plantae",NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Miranda-Melo, A.A.",NA,NA,"Brasil","Margem do Rio Piedosa.",NA,NA,"MCCA04512",NA,"Tamashiro, J.","2005","02","06","Minas Gerais","Juramento","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-15 15:30:31-03","UNESP-RC","HRCB","15037","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Almeida, R.J.","209",NA,"Brasil","Parque Rawitscher",NA,"Arbusto, flor creme <ll>dwc_commonname:</ll> Arranha gato",NA,NA,NA,"1990","01","27","São Paulo","Analândia","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-15 15:30:31-03","UNESP-RC","HRCB","15477","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","martii","Acacia martii","Benth.",NA,"Almeida, R.J.","s.n.",NA,"Brasil","Parque Rawitscher",NA,"Arbusto, vagens verdes",NA,NA,"Leitão-Filho, H.F.","1992","09","13","São Paulo","Analândia","-47.6599998474121","-22.1200008392334",NA,NA,"1992","10","14271","auto","22",NA,NA,NA,NA,NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","2826572","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"A. Macedo","1318","South America - Neotropics","Brazil","Faz. S. Tengiula, Huituiba [interpreted]",NA,NA,"US02200819","US02200819_01",NA,"1948","11","1","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"79","2020-09-12 05:00:02-03","US","US","2993085","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"J. M. Pires","17161","South America - Neotropics","Brazil","Amazonia, fazenda Miranda perto do Rio Aquidauana, Pantanal",NA,NA,"US02200814","US02200814_01",NA,"1980","9","18","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"80","2020-09-12 05:00:02-03","US","US","3105231","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"J. H. Kirkbride","4926","South America - Neotropics","Brazil","Perto de DF-02 e Ribeirão Palmeira",NA,NA,"US02200813","US02200813_01",NA,"1982","11","1","Distrito Federal",NA,"-47.73","-15.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"81","2020-09-12 05:00:02-03","US","US","388556","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"C. Novaes","236","South America - Neotropics","Brazil","Campinas [unsure placement]",NA,NA,"US02200821","US02200821_01",NA,"1906","12",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"82","2020-09-12 05:00:02-03","US","US","2833708","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"J. H. Kirkbride & E. Lleras","3071","South America - Neotropics","Brazil","Cerradão at Km 134 along the road from Caceres to S of Serra do Agauapei",NA,NA,"US02200815","US02200815_01",NA,"1977","3","4","Mato Grosso",NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"83","2020-09-12 05:00:02-03","US","US","1499201","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Y. Mexia","4115","South America - Neotropics","Brazil","Vicosa, E. side of Agri. Coll. Grounds.",NA,NA,"US02200820","US02200820_01",NA,"1929","12","16","Minas Gerais",NA,NA,NA,"680",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"84","2020-09-12 05:00:02-03","US","US","2196551","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"A. Macedo","1318","South America","Brazil","Arvore da urata e resfuao cour espinhos, Amareladas farouryisas, S. Tengiula, Municipio Thui, [illegible text]",NA,NA,"US02200818","US02200818_01",NA,"1948","11","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"85","2020-09-12 05:00:02-03","US","US","2196773","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Collector unknown","2026","South America","Brazil","Hoore do resfuado c/espiunlos Flores amareladas, S. Tenguila [interpreted]",NA,NA,"US02200817","US02200817_01",NA,"1949","11","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"86","2020-09-12 05:00:02-03","US","US","2743742","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"N. Silva","57762","South America - Neotropics","Brazil","New Brazilian Highways, 732 km de Anapolis para Belem",NA,NA,"US02200816","US02200816_01",NA,"1963","11","10","Goiás",NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"87","2019-11-13 11:23:07-03","USP","SPF","100798","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Oliveira, AA","2525",NA,"Brasil","Faz. Santa Edwiges, várzea do Rio São Lourenço - 3 Km além do Retiro Sinhorinho.",NA,NA,"SPF00100798",NA,"Barros, M","1995","05","07","Mato Grosso",NA,"-55.187778","-16.628611",NA,NA,"2010","08",NA,NA,NA,"-55.187778","-16.628611",NA,NA,NA,NA,NA
"88","2019-11-13 11:23:07-03","USP","SPF","195717","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Lima, HC","1014",NA,"Brasil",NA,NA,NA,"SPF00195717",NA,"Barros, M","1979","05","11","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"2009","10","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-13 11:23:07-03","USP","SPF","193769","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Duarte, AP","7726",NA,"Brasil",NA,NA,NA,"SPF00193769",NA,"Barros, M","1963","04","24","Minas Gerais","Várzea da Palma","-44.7308006286621","-17.5981006622314",NA,NA,"2009","10","60948","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-05-08 11:11:08-03","UEFS","HUEFS","58950","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","martii","Senegalia martii","(Benth.) Seigler & Ebinger",NA,"Groppo Jr., M.","567",NA,"Brasil","Bela Vista para Antônio João, ca. 65km E do trevo com a BR-060.",NA,NA,"HUEFS0058950",NA,"D.S.Seigler & P.G.Ribeiro","2001","01","27","Mato Grosso do Sul","Bela Vista","-56.010833","-22.203333","517","517","2018","02",NA,NA,NA,"56W0'39''","22S12'12''","Rosanae",NA,NA,NA,NA
