"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"88","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1435971","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Gentry AH; Aronson J; Jaramillo N",NA,"1979","02","22","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435971","NL-U1435971","Berg CC",NA,NA,NA,NA,"1980","08",NA,NA,"Magnoliopsidae","01","U 0110310",NA,NA,NA,NA
"89","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1435972","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Gentry AH; et al.",NA,"1979","03","18","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435972","NL-U1435972","Berg CC",NA,NA,NA,NA,"1980","08",NA,NA,"Magnoliopsidae","01","U 0110311",NA,NA,NA,NA
"90","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1435988","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Breteler FJ",NA,"1965","11","25","Southern America","Venezuela","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435988","NL-U1435988",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0110706",NA,NA,NA,NA
"91","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1435989","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Breteler FJ",NA,"1965","11","25","Southern America","Venezuela","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435989 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435989","NL-U1435989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0110707",NA,NA,NA,NA
"92","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1435992","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Maas PJM; Schunke Vigo J; Koek-Noorman J; Heusden ECH van",NA,"1984","11","10","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435992 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435992","NL-U1435992",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0110703",NA,NA,NA,NA
"93","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436040","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Díaz Santibanez C; Jaramillo N",NA,"1979","10","12","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436040 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436040","NL-U1436040","Berg CC",NA,NA,NA,NA,"1981","09",NA,NA,"Magnoliopsidae","01","U 0110293",NA,NA,NA,NA
"94","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436041","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Revilla J",NA,"1976","08","19","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436041","NL-U1436041","Berg CC",NA,NA,NA,NA,"1977","07",NA,NA,"Magnoliopsidae","01","U 0110292",NA,NA,NA,NA
"95","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436042","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Gentry AH; Revilla J",NA,"1976","07","13","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436042 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436042","NL-U1436042","Berg CC",NA,NA,NA,NA,"1977","07",NA,NA,"Magnoliopsidae","01","U 0110291",NA,NA,NA,NA
"96","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436043","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Revilla J",NA,"1976","03","22","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436043","NL-U1436043","Berg CC",NA,NA,NA,NA,"1977","07",NA,NA,"Magnoliopsidae","01","U 0110290",NA,NA,NA,NA
"97","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436044","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Revilla J",NA,"1976","08","09","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436044","NL-U1436044","Berg CC",NA,NA,NA,NA,"1977","07",NA,NA,"Magnoliopsidae","01","U 0110289",NA,NA,NA,NA
"98","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436047","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Steyermark JA",NA,"1967","08","31","Southern America","Venezuela","Zulia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436047","NL-U1436047","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0110287",NA,NA,NA,NA
"99","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436059","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Bruijn J de",NA,"1966","08","19","Southern America","Colombia","Bolívar",NA,NA,"-74.066667","8.25",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436059","NL-U1436059",NA,NA,NA,NA,NA,NA,NA,"-74.066667","8.25","Magnoliopsidae",NA,"U 0110275",NA,NA,NA,NA
"100","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436748","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Irwin HS; Souza R; Reis dos Santos R",NA,"1965","09","23","Southern America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436748","NL-U1436748","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0110152",NA,NA,NA,NA
"101","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436749","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"1966","06","04","Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436749 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436749","NL-U1436749","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0110154",NA,NA,NA,NA
"102","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436750","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Nascimento OC",NA,"1978","10","30","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436750 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436750","NL-U1436750","Berg CC",NA,NA,NA,NA,"1980","06",NA,NA,"Magnoliopsidae","01","U 0110160",NA,NA,NA,NA
"103","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436751","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Rosa NA; Santos MR dos",NA,"1977","06","20","Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436751 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436751","NL-U1436751","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0110161",NA,NA,NA,NA
"104","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436790","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Bernardi L",NA,"1978","12","08","Southern America","Paraguay","Amambay",NA,"Cerro Lorito in Parque Cerro Corá, Amambay.",NA,NA,NA,"In nemore collino.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436790","NL-U1436790","Berg CC",NA,NA,NA,NA,"2006","11",NA,NA,"Magnoliopsidae","07","U 0226647",NA,NA,NA,NA
"105","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436791","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Smith AC",NA,"1938","04","01","Southern America","Guyana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436791 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436791","NL-U1436791",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0110177",NA,NA,NA,NA
"106","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U.1436792","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Jaccoud R",NA,"1954","09","03","Southern America","Brazil","Amazonas",NA,NA,"-60.025278","-3.113333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1436792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1436792","NL-U1436792","Berg CC",NA,NA,NA,NA,NA,NA,"-60.025278","-3.113333","Magnoliopsidae",NA,"U 0110179",NA,NA,NA,NA
"107","2020-02-08 10:25:21-03","NBC","NL-BOTANY","WAG0458534","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Bruijn J de",NA,"1966","08","19","Southern America","Colombia","Bolívar",NA,NA,"-74.066667","8.25",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0458534 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0458534",NA,NA,NA,NA,NA,NA,NA,NA,"-74.066667","8.25","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"108","2020-02-08 10:25:21-03","NBC","NL-BOTANY","WAG.1110531","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Breteler FJ",NA,"1965","11","25","Southern America","Venezuela","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1110531 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1110531","NL-WAG1110531",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"109","2020-02-08 10:25:21-03","NBC","NL-BOTANY","WAG.1110532","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Breteler FJ",NA,"1965","11","25","Southern America","Venezuela","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1110532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1110532","NL-WAG1110532",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"110","2020-02-08 10:25:21-03","NBC","NL-BOTANY","WAG.1110538","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Bruijn J de",NA,"1966","08","19","Southern America","Colombia","Bolívar",NA,NA,"-74.066667","8.25",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1110538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1110538","NL-WAG1110538",NA,NA,NA,NA,NA,NA,NA,"-74.066667","8.25","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"111","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U 0004785","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Ducke A",NA,"1929","09","06","Southern America","Brazil","Amazonas",NA,"Fonteboa, Rio Solimoes (civ. Amazonas)",NA,NA,NA,"silva non inundabili<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004785","NL-U0004785","Berg CC",NA,NA,NA,NA,"1967","10",NA,NA,"Magnoliopsidae","01","41418 A","isolectotype",NA,NA,NA
"112","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1072397","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Krukoff BA",NA,"1934","01","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072397 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072397","NL-L1072397",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw7880",NA,NA,NA,NA
"113","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1072399","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Ducke A",NA,"1940","01","01","Southern America","Brazil","Amazonas",NA,"Rio Solimoes",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072399 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072399","NL-L1072399",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Yw40090",NA,NA,NA,NA
"114","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1072400","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Krukoff BA",NA,"1934","01","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072400 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072400","NL-L1072400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw8096",NA,NA,NA,NA
"115","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1072401","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Krukoff BA",NA,"1934","01","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072401 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072401","NL-L1072401",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw8096",NA,NA,NA,NA
"116","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1072402","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Krukoff BA",NA,"1934","01","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072402 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072402","NL-L1072402",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw8096",NA,NA,NA,NA
"117","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1072403","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Krukoff BA",NA,"1934","01","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1072403 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1072403","NL-L1072403",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw7880",NA,NA,NA,NA
"118","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614775","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Graham JG",NA,"2003","07","28","Southern America","Peru",NA,NA,"Dpto. de Ucayali. Prov: Coronel Portillo. Distr: Calleria. Cuenca del Rio Utinquinia. Quebrada Espjoyacu, afluente de la quebrada Manuela.","-73.8935","-7.9445",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614775 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614775","NL-L1614775",NA,NA,NA,NA,NA,NA,NA,"-73.8935","-7.9445","Magnoliopsidae",NA,"L 0807345",NA,NA,NA,NA
"119","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614776","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Graham JG",NA,"2003","06","29","Southern America","Peru",NA,NA,"Dpto. de Ucayali. Prov. Coronel Portillo. Distr. Calleria. Cuenca del Rio Utinquinia. Quebrada Espjoyacu, afluente de la quebrada Manuela.","-73.8935","-7.9445",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614776 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614776","NL-L1614776",NA,NA,NA,NA,NA,NA,NA,"-73.8935","-7.9445","Magnoliopsidae",NA,"L 0807342",NA,NA,NA,NA
"120","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614777","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Graham JG",NA,"2003","08","02","Southern America","Peru",NA,NA,"Dpto. de Ucayali. Prov: Coronel Portillo. Distr: Calleria. Cuenca del Rio Utiquinia. Quebrada Espjoyacu, afluente de la quebrada Manuela.","-73.8935","-7.9445",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614777 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614777","NL-L1614777",NA,NA,NA,NA,NA,NA,NA,"-73.8935","-7.9445","Magnoliopsidae",NA,"L 0807325",NA,NA,NA,NA
"121","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614778","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Graham JG",NA,"2003","07","01","Southern America","Peru",NA,NA,"Dpto. de Ucayali. Prov: Coronel Portillo. Distr: Calleria. Cuenca del Rio Utiquinia. Quebrada Espjoyacu, afluente de la quebrada Manuela.","-73.8935","-7.9445",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614778 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614778","NL-L1614778",NA,NA,NA,NA,NA,NA,NA,"-73.8935","-7.9445","Magnoliopsidae",NA,"L 0807324",NA,NA,NA,NA
"122","2020-02-08 10:25:20-03","NBC","NL-BOTANY","U 0054519","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Krukoff BA",NA,"1934","01","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054519 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0054519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw 7880",NA,NA,NA,NA
"123","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614779","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Bèrgeron S; Román I",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,"N.Witoto: Tobaroai. arbol ter-restre de, Caquetá r#ío Caquetá, Araracuara.trocha del yari terraza antigua alta.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614779 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614779","NL-L1614779",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"124","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614780","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Bèrgeron S; Román I",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,"N.Witoto: Tobaroai. Arbol terrestre de, Caquetá r#ío Caquetá, Araracuara terraza antigua alta.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614780 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614780","NL-L1614780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"125","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614781","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Bèrgeron S; Román S",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,"N.Witoto: Tobaroai. Arbol terrestre de, Caquetá r#ío Caquetá, Araracuara terraza antigua alta trocha del yari TalpIII.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614781 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614781","NL-L1614781",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"126","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614782","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Bèrgeron S; Román I",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,"N.Witoto: Tobaroai. arbol ter-restre de, Caquetá r#ío Caquetá, Araracuara.trocha del yari terraza antigua alta.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614782 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614782","NL-L1614782",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"127","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614783","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Maguire B; Pires JM; Maguire CK; Silva NT",NA,"1963","10","18","Southern America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"tree 15m high, 10 cm diam, in fruit<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614783 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614783","NL-L1614783","Berg CC",NA,NA,NA,NA,"2007","12",NA,NA,"Magnoliopsidae","13","L 0813998",NA,NA,NA,NA
"128","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.1614784","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Maguire B; Pires JM; Maguire CK; Silva NT",NA,"1963","10","18","Southern America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"tree 15m high, 10 cm diam, in fruit<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614784 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614784","NL-L1614784","Berg CC",NA,NA,NA,NA,"2007","12",NA,NA,"Magnoliopsidae","13","L 0735756",NA,NA,NA,NA
"129","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.3917795","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Sabatier D; Molino J-F",NA,"2006","03","22","Southern America","French Guiana",NA,NA,"Guyana Française. Mont d'Arawa. Parcelle ARW3. NO inv.: ARW3-527.","-53.367778","2.815",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3917795 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3917795","NL-L3917795",NA,NA,NA,NA,NA,NA,NA,"-53.367778","2.815","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"130","2020-02-08 10:25:20-03","NBC","NL-BOTANY","L.3917936","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pseudolmedia","laevigata","Pseudolmedia laevigata","Trécul","Valenzuela Gamarra L; Suclli E; Farfán J",NA,"2007","03","17","Southern America","Peru",NA,NA,"Peru. Cusco: La Convención. Distrito Echarate, Kepashiato. Piguientimari-Pomoreni.","-73.256667","-12.678611",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3917936 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3917936","NL-L3917936",NA,NA,NA,NA,NA,NA,NA,"-73.256667","-12.678611","Magnoliopsidae",NA,NA,NA,NA,NA,NA
