"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"122","2020-12-20 21:17:04-03","UFV","VIC","36336","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","Fernandes, J.M.","Fernandes, J.M.","1011","2009","02","16",NA,"Brasil","Minas Gerais","Matias Cardoso","Margen do Rio São Francisco","-43.9219017028809","-14.854700088501",NA,NA,"Cerrado, árvore 2,5 m alt., frutos secos. Usada para atracar barcos. Planta encontrada nas margens do rio São Francisco, que serve como suporte para os barqueiros amarrarem os barcos.","VIC036336",NA,"(Mart.) Barneby & J.W. Grimes",NA,"2009","02","16",NA,NA,NA,"44859","auto",NA,NA,NA,NA
"123","2020-12-20 21:17:04-03","UFV","VIC","36505","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","Fernandes, J.M.","Fernandes, J.M.","1206","2010","01","15",NA,"Brasil","Minas Gerais","Matias Cardoso","Margens do Rio São Francisco","-43.9219017028809","-14.854700088501",NA,NA,"Árvore, c.a. de 5,0 metros de altura; frutos secos; ás árvores servem como ancora para os brancos se atracarem.","VIC036505","VIC036505","(Mart.) Barneby & J.W. Grimes",NA,"2010","01","15",NA,NA,NA,"44859","auto",NA,NA,NA,NA
"124","2020-10-20 14:17:21-03","UFOPA","HSTM","5298","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"Faria, S.M.; s.c.","1126","1996","03","09",NA,"Brasil","Pará","Oriximiná","Porto Trombetas, Estrada para Perimetral Norte.","-56.046389","-1.0525",NA,NA,NA,"HSTM005298","HSTM005298","(Mart.) Barneby & J.Grimes",NA,NA,NA,NA,"56º2'47''W","1º3'9''S",NA,NA,NA,NA,NA,NA,NA
"125","2020-10-20 14:17:21-03","UFOPA","HSTM","1012","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","Silva, G.S","Almeida, T.E.; Gonçalves, D.J.P.","4137","2015","12","05",NA,"Brasil","Pará","Santarém","Comunidade de Santa Maria do Tapará, às margens do rio Amazonas. Floresta periodicamente inundada (Mata de Várzea).","-54.57","-2.356111","10",NA,NA,"HSTM001012","HSTM001012","(Mart.) Barneby & J.Grimes","10","2020","01","30","54º34'12''W","2º21'22''S",NA,NA,NA,NA,NA,NA,NA
"126","2020-10-20 14:17:21-03","UFOPA","HSTM","1498","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","Rosa, N.","Lucas, C.; Nascimento, C.M.N.","63","2007",NA,NA,NA,"Brasil","Pará","Santarém","Comunidade Santa Maria do Tapará. Floresta de Várzea.","-54.57","-2.356111","10",NA,NA,"HSTM001498",NA,"(Mart.) Barneby & J.Grimes","10","1905","06","21","54º34'12''W","2º21'22''S",NA,NA,NA,NA,NA,NA,NA
"127","2020-10-20 14:17:21-03","UFOPA","HSTM","5299","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"Faria, S.M.; s.c.","2153","2001","08","24",NA,"Brasil","Pará","Oriximiná","Porto Trombetas, Rio Nhamundá, Serra do Matió.","-57.78","-1.486667",NA,NA,NA,"HSTM005299","HSTM005299","(Mart.) Barneby & J.Grimes",NA,NA,NA,NA,"57º46'48''W","1º29'12''S",NA,NA,NA,NA,NA,NA,NA
"128","2021-04-07 11:43:36-03","UFMS","CGMS","5152","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"U.M. Resende; et al.","1031","1991","09","19",NA,"Brasil","Mato Grosso do Sul","Corumbá","Base de Estudos do Pantanal da UFMS. Mata ciliar do rio Miranda. Solo arenoso.","-56.9883333","-18.4230556",NA,NA,"Mimosoideae. Flor amarela. Habitat: Mata ciliar do rio Miranda. Solo arenoso. Habito: Árvore.","CGMS1014904",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,"-56,9883333","-18,4230556",NA,NA,NA,NA,NA,NA,NA
"129","2021-04-07 11:43:36-03","UFMS","CGMS","19416","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"M.L. Bueno; E.O. Rocha-Júnior; A.F. Souza; F. Belan","482","2007","07","30",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada Parque.","-57.0433333","-19.4877777",NA,NA,"Mimosoideae. Marrom Habitat: Cerrado. Comum. Habito: Arbóreo.","CGMS1048727",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2020",NA,NA,"-57,0433333","-19,4877777",NA,NA,NA,NA,NA,NA,NA
"130","2021-04-07 11:43:36-03","UFMS","CGMS","36872","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","R.H. Silva","D.S. Matos; R.H. Silva; R.C.O. Arruda","1","2012","10","26",NA,"Brasil","Mato Grosso do Sul","Corumbá","Beira da estrada Parque do Pantanal.","-57.0166667","-19.6452777","93",NA,"Mimosoideae. Inflorescência branca. Habitat: Encrave entre Cerrado e Floresta Estacional Semidecidual. Habito: Árvore.","CGMS1066283",NA,"(Mart.) Barneby & J.W.Grimes","93","2012","10","25","-57,0166667","-19,6452777",NA,NA,NA,NA,NA,NA,NA
"131","2021-04-07 11:43:36-03","UFMS","CGMS","3923","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A.L.B. Sartori","U.M. Resende","498","1991","07","31",NA,"Brasil","Mato Grosso do Sul","Corumbá","Margem da 'baía' próxima à Base. Solo arenoso.","-57.6533333","-19.0091667","118",NA,"Mimosoideae. Flor branca em pompom Habitat: Solo arenoso. Habito: Árvore.mais de 20,00m de altura.","CGMS1015024",NA,"(Mart.) Barneby & J.W.Grimes","118","2005","10","31","-57,6533333","-19,0091667",NA,NA,NA,NA,NA,NA,NA
"132","2021-04-07 11:43:36-03","UFMS","CGMS","35390","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"S.K.C Ikeda; J.R.C. Fernandes; E.G Alves","24","2009","06","16",NA,"Brasil","Mato Grosso","Cáceres","Ilha margem esquerda do rio Paraguai.","-57.7386111","-16.2230556",NA,NA,"Mimosoideae. Inflorescência axilar, cacho, pedicelos formam umbelas no cacho. Flor com cálice verde e gamossépalo. Folha recomposta, paripenada (6 a 8), alternas. Folíolos opostos a sub-opostos. Foliólulos opostos, curvinérveos, oblí","CGMS1064791",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2020",NA,NA,"-57,7386111","-16,2230556",NA,NA,NA,NA,NA,NA,NA
"133","2021-04-07 11:43:36-03","UFMS","CGMS","66506","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","D.N.S. Machado","G. Martinelli; M.A. Moraes; A. Bevacqua; E. Fernandez","16621","2010","11","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Serra do Amolar, Rio Paraguai.","-57.4336111","-18.2502778",NA,NA,"Mimosoideae. Fruto imaturo verde. Folhas concolores. Habitat: Floresta estacional semidecídua em regeneração. Predomínio de lianas, arbustos espinescentes e grande população de Acrocomia aculeata. Solo pedregoso, com cascalhos e cris","CGMS1099467",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2015","06","15","-57,4336111","-18,2502778",NA,NA,NA,NA,NA,NA,NA
"134","2021-04-07 11:43:36-03","UFMS","CGMS","78553","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"A. Pott","2000","1985","07","17",NA,"Brasil","Mato Grosso do Sul","Corumbá","Passo Da Lontra, Rio Miranda, Pantanal.","-57","-19.6666667","90",NA,"Mimosoideae. Flor roxa. CPAP - 1372. Habitat: Mata riparia alagavel. Solo argiloso. Relevo plano. Habito: Erva ereta 4 m de altura. Frequente.","CGMS1111564",NA,"(Mart.) Barneby & J.W.Grimes","90",NA,NA,NA,"-57","-19,6666667",NA,NA,NA,NA,NA,NA,NA
"135","2021-04-07 11:43:36-03","UFMS","CGMS","27638","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A.L.B. Sartori","E.P. Seleme; A.L.B. Sartori","133","2008","11","19",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda flores.","-57.8975","-21.7175",NA,NA,"Mimosoideae. Fruto verde e marrom. Fruto seco. Habitat: Chaco. Habito: Árvore. 6,0m de altura.","CGMS1057081",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,"-57,8975","-21,7175",NA,NA,NA,NA,NA,NA,NA
"136","2021-04-07 11:43:36-03","UFMS","CGMS","31096","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","G.A. Damasceno-Junior; A.Pott","M. Rocha; C.S. Robles; F. Bao; G.A. Damasceno-Junior; M.L. Bueno","8","2010","11","22",NA,"Brasil","Mato Grosso do Sul","Corumbá","Baía do Castelo.","-57.5333333","-18.6358333","89",NA,"Mimosoideae. Fruto marrom. Habitat: Beira do Rio Paraguai. Solo argiloso. Relevo barranco. Habito: Árvore.","CGMS1060512",NA,"(Mart.) Barneby & J.W.Grimes","89","2010","11","22","-57,5333333","-18,6358333",NA,NA,NA,NA,NA,NA,NA
"137","2021-04-07 11:43:36-03","UFMS","CGMS","33186","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","G.A. Damasceno-Junior","W.S. Covre; W.S. Covre; T.L.B.M. Borine; S.W. Machado; K.J.C. Dias; G.A. Damasceno-Junior","4","2011","06","27",NA,"Brasil","Mato Grosso do Sul","Corumbá","Proximidades da Base de Estudos do Pantanal - UFMS.","-57.0166667","-19.45",NA,NA,"Mimosoideae. Flor branca. Habitat: Trilha da Lagoa da Medalha. Solo arenoso. Habito: Árvore.","CGMS1062578",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2011","06","27","-57,0166667","-19,45",NA,NA,NA,NA,NA,NA,NA
"138","2021-04-07 11:43:36-03","UFMS","CGMS","18758","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","G.A. Damasceno Júnior","G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","2991","2001","11","22",NA,"Brasil","Mato Grosso do Sul","Corumbá","Próximo ao Corixo Moquém.","-57.5141667","-17.8747223","90",NA,"Mimosoideae. Duplicata do COR Habitat: mata ciliar do Rio Paraguai. Solo argiloso. plano. Habito: árvore de 8m.","CGMS1048060",NA,"(Mart.) Barneby & J.W.Grimes","90",NA,NA,NA,"-57,5141667","-17,8747223",NA,NA,NA,NA,NA,NA,NA
"139","2021-04-07 11:43:36-03","UFMS","CGMS","31551","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","D.R.C. Padilha","D.R.C. Padilha; S.M. Onça; B. Silva; S. Ferreira","16","2010","01","14",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Vergínia.","-57.85","-22.0597222",NA,NA,"Mimosoideae. Habitat: Chaco. Chaco Florestado. Solo argiloso. Relevo com elevações. Rara. Habito: Árvore. 5,00m de altura.","CGMS1060984",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2010",NA,NA,"-57,85","-22,0597222",NA,NA,NA,NA,NA,NA,NA
"140","2021-04-07 11:43:36-03","UFMS","CGMS","35405","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"S.K.C Ikeda; J.R.C. Fernandes; E.G Alves","34","2009","10","15",NA,"Brasil","Mato Grosso","Cáceres","Ilha margem esquerda do rio Paraguai.","-57.7641667","-16.2002778",NA,NA,"Mimosoideae. Fruto seco, deiscente, polispérmico. Folha recomposta, paripenada (6 a 8), alternas. Folíolos opostos a sub-opostos. Foliólulos opostos, curvinérveos, oblíquos, glabros. 3 duplicatas (HUFMS; UFSCar; R). Habitat: Ilha de","CGMS1064806",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2020",NA,NA,"-57,7641667","-16,2002778",NA,NA,NA,NA,NA,NA,NA
"141","2021-04-07 11:43:36-03","UFMS","CGMS","78551","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"A. Pott; M. R. Araujo, A. Boock & C.C. de F. Tavares","3112","1987","07","30",NA,"Brasil","Mato Grosso do Sul","Corumbá","Piquete do Jacarate, Retiro Mutum. Fazenda Acurizal, Nabileque, Pantanal.","-57.1666667","-18.6333333","85",NA,"Mimosoideae. Flor azulada. Ponto 15. Estrato arbustivo-herbaceo com Hyptis Cf. mutabilis, Imperata Cf. contacta, Pithecellobium Sp., Terannus volubilis, Paspalum intermedium, P. hydrophilium, Paullinia pinnata, Copernicia australis.","CGMS1111562",NA,"(Mart.) Barneby & J.W.Grimes","85",NA,NA,NA,"-57,1666667","-18,6333333",NA,NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:43:36-03","UFMS","CGMS","63495","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A. Pott","E.A. Silveira; C. Nunes da Cunha; H. Ferreira; E.C. Arruda","1677","2001","09","13",NA,"Brasil","Mato Grosso","Mato Grosso","Baia do Burro, margem do rio.",NA,NA,NA,NA,"Mimosoideae. Fruto vagem. Habitat: Mata ciliar. Habito: Árvore. 15m de altura.","CGMS1096463",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2001","09","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:43:36-03","UFMS","CGMS","19381","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"F. Matos-Alves; Z.H.R. Menegucci","40","2006","07","24",NA,"Brasil","Mato Grosso do Sul","Corumbá","B.E.P.","-57.0186111","-19.5769445","99",NA,"Mimosoideae. Habitat: Solo arenoso.","CGMS1048691",NA,"(Mart.) Barneby & J.W.Grimes","99",NA,NA,NA,"-57,0186111","-19,5769445",NA,NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:43:36-03","UFMS","CGMS","27163","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","L.P. Queiroz","W.M. Ramos; A.M.R. Oliveira; D.R. Neves; C.B. Silva",NA,"2007",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada Parque.","-57.0333333","-19.4252778",NA,NA,"Mimosoideae. Coordenadas originais 19°25#?#31,4'S 57°02#?#80,7'W","CGMS1056599",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,"-57,0333333","-19,4252778",NA,NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:43:36-03","UFMS","CGMS","39907","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","G.A. Damasceno-Junior","D.T. Azevedo; D.B. Borges; A.P.P. Oliveira; L.V. Silva; G.A. Damasceno-Junior","120","2012","10","15",NA,"Brasil","Mato Grosso do Sul","Corumbá","Base de Estudo do Pantanal.","-57","-19.5769445",NA,NA,"Mimosoideae Sem Flor. Com Vagem madura. Habitat: Mata ciliar. Solo arenoso. Habito: Árvore. 5,00m de altura.","CGMS1069286",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2012","10","15","-57","-19,5769445",NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:43:36-03","UFMS","CGMS","77779","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","G.A. Damasceno-Junior","D.M. Pineda; E.B. Souza, G.A. Damasceno-Junior","87","2018","09","14",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada 262 Miranda a Corumbá, Pantanal de Miranda-MS.","-57.0188889","-19.5694445","89",NA,"Flores brancas em capitulo, fruto em legume. Habitat: Savana, Pantanal Habito: Arbusto. 2,00 - 10,00 m de altura.","CGMS1110767",NA,"(Mart.) Barneby & J.W.Grimes","89","2018","12","07","-57,0188889","-19,5694445",NA,NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:43:36-03","UFMS","CGMS","50651","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A. Pott","S.S. Moura; I.P. Araújo","155","2014","01","22",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Bairro Nossa Senhora Aparecida.","-57.8869444","-21.7022222",NA,NA,"Mimosoideae. Frutos secos marrons. Habitat: Chaco. Solo arenoso-argiloso. Relevo plano. Ampla ocorrência. Habito: Árvore. 7,00 de altura.","CGMS1080646",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2014","05","10","-57,8869444","-21,7022222",NA,NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:43:36-03","UFMS","CGMS","56660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A.Pott","V.J. Pott; E. Scremin-Dias; L.C. Rodrigues; J.S. Garcia; S. Rodrigues; C.M. Lino; M.R. Cavallero","6362","2003","06","25",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada do carandazal, próximo ao 13º pontilhão, Pantanal do Nabileque.","-57.065","-19.7163889","100",NA,"Mimosoideae. Flor branca. Habitat: Vegetação secundária em beira de estrada vicinal. Solo argiloso. Relevo plano. Frequente. Habito: Arbusto 1,2-1,5m de altura.","CGMS1086621",NA,"(Mart.) Barneby & J.W.Grimes","100",NA,NA,NA,"-57,065","-19,7163889",NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:43:36-03","UFMS","CGMS","31517","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","G.A. Damasceno-Junior","L.S. Rodrigues; R.H. da Silva","41","2010","08","30",NA,"Brasil","Mato Grosso","Poconé","Parque Nacional do Pantanal Matogrossense.","-57.3666667","-17.8116667",NA,NA,"Mimosoideae. Fruto legume castanho. Habitat: Pantanal. Floresta ripária da Baía do Burro. Habito: Árvore.","CGMS1060951",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,"-57,3666667","-17,8116667",NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:43:36-03","UFMS","CGMS","22212","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"B.G. Fina","276","2003","02","11",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,"Mimosoideae. Flores presentes. Habitat: Cerrado. Habito: Arbóreo. 3,00m de altura.","CGMS1051621",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2020",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"151","2021-04-07 11:43:36-03","UFMS","CGMS","27470","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A.L.B. Sartori","G.A. Amador; W.M. Ramos; A. Oliveira; L.T. Oliveira","199","2004","11","01",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Bodoquena.","-57.6533012390137","-19.0091991424561",NA,NA,"Mimosoideae. Habitat: Carandazal. Habito: Árvore.","CGMS1056912",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"152","2021-04-07 11:43:36-03","UFMS","CGMS","78552","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A. Pott & V. J. Pott","A. Pott; V.J. Pott","4753","1989","05","03",NA,"Brasil","Mato Grosso do Sul","Corumbá","MT-184, 3 Km oeste do entrocamento da BR-262, Fazenda Acurizal, Nabileque, Pantanal.","-57.6533012390137","-19.0091991424561","90",NA,"Mimosoideae. Flor branca. Fruto castanho. Ref. Determ.: 5/89. CPAP - 6068. Habitat: Vegetação secundaria arbustiva viaria, não alagavel. Relevo plano convexo. Habito: Arbusto 1 - 3. 5 m de altura. Abundante.","CGMS1111563",NA,"(Mart.) Barneby & J.W.Grimes","90",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"153","2021-04-07 11:43:36-03","UFMS","CGMS","23109","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","L.P. Queiroz; A.L.B. Sartori","A.L.B. Sartori; A.K.D. Salomão; E.P. Seleme; Andréia; F.M. Alves",NA,"2008","10","26",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Área urbana. Ao lado do MercadoFlorestal.","-57.8824996948242","-21.6989002227783",NA,NA,"Mimosoideae. Fruto castanho. Fruto maduro. Habitat: Área antropizada. Habito: Árvore. 6,00 m de altura.","CGMS1052517",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"154","2021-04-07 11:43:36-03","UFMS","CGMS","27930","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A.L.B. Sartori","E.P. Seleme; R. Centreniore","425","2009","07","04",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Dique.","-57.8824996948242","-21.6989002227783",NA,NA,"Mimosoideae. Fruto marrom. Habitat: Chaco. Habito: Arbóreo. 5m de altura.","CGMS1057376",NA,"(Mart.) Barneby & J.W.Grimes",NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"155","2021-04-07 11:43:36-03","UFMS","CGMS","33947","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","inundata","Albizia inundata","A.L.B. Sartori","A.L.B. Sartori","1107","2011","12","15",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Quebracho-Brasil.","-57.8824996948242","-21.6989002227783",NA,NA,"Mimosoideae.","CGMS1063343",NA,"(Mart.) Barneby & J.W.Grimes",NA,"2012","09","03",NA,NA,NA,"185577","auto",NA,NA,NA,NA
"156","2021-04-07 11:43:36-03","UFMS","CGMS","6231","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","polyantha","Albizia polyantha",NA,"G.A. Damasceno-Junior","415","1994","09","28",NA,"Brasil","Mato Grosso do Sul","Ladário","Rio Paraguai. Próximo ao Poldre. Mata ciliar do rio Paraguai.","-57.6016667","-19.0047222","114",NA,"Mimosoideae. Flor creme Habitat: Mata ciliar do rio Paraguai. Habito: Árvore. 7,00m de altura.","CGMS1014903",NA,"(Spreng.) G.P.Lewis","114",NA,NA,NA,"-57,6016667","-19,0047222",NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:43:36-03","UFMS","CGMS","18749","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Albizia","polyantha","Albizia polyantha",NA,"I.M. Bortolotto; G.A. Damasceno Júnior; I.H. Ishii; E.M. Assis; C. Rosso; V. Magalhães","1490","2004","11","02",NA,"Brasil","Mato Grosso do Sul","Corumbá","Margem do Rio Paraguai, próximo à Comunidade do Amolar.","-57.4936111","-18.0494444",NA,NA,"Mimosoideae. Duplicata do COR Habitat: mata ciliar do Rio Paraguai - Área de inundaçãoplano. Habito: árvore de 20m.","CGMS1048050",NA,"(Spreng.) G.P.Lewis",NA,NA,NA,NA,"-57,4936111","-18,0494444",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-27 13:48:27-03","UFS","ASE","128","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Albizia","inundata","Albizia inundata","Morim, MP","Fonseca, MR","ASE128","1974","10","08","Southern America","Brasil","Sergipe","Propriá","Pov. Telha","-36.840278","-10.211111",NA,NA,"arbusto. 3. m. muito ramificado; folhas compostas com muitos folíolos paripenados; folhas opostas sem estípulas; Flores pouco vistosas, brancas (devido aos estames), flores reunidas em inflçorescências compostas de racemos; flores peq","ASE0005054",NA,"(Mat.) Barneby & J.W. Grimes",NA,"2012","09",NA,"-36.840278","-10.211111",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-27 13:48:27-03","UFS","ASE","14996","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"Prata, AP; Costa, SM; Nascimento - Júnior, JE","1780","2009","11","12","Southern America","Brasil","Bahia","Pilão Arcado","Lagoa do Jatobá, Dourados","-42.504167","-10.003333",NA,NA,"Frutos verdes.; Frutos verdes.","ASE0005061",NA,"(Mat.) Barneby & J.W. Grimes",NA,NA,NA,NA,"-42.504167","-10.003333",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:48:27-03","UFS","ASE","15899","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Albizia","inundata","Albizia inundata","Queiroz, LP de","Silva, ACC; Vasconcelos, JVT","160","2009","12","05","Southern America","Brasil","Sergipe","Poço Redondo","Unid. de Conser. Monumento Natural Grota do Angico","-37.684167","-9.805278",NA,NA,"Árvore, folhas alternas, compostas, folíolos opostos, nervuras saindo de um ponto.; Árvore, folhas alternas, compostas, folíolos opostos, nervuras saindo de um ponto.; Caatinga.","ASE0005062",NA,"(Mat.) Barneby & J.W. Grimes",NA,"2011","04",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-27 13:48:27-03","UFS","ASE","15903","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Albizia","inundata","Albizia inundata","Morim, MP","Silva, ACC; Santos, V","192","2010","01","25","Southern America","Brasil","Sergipe","Poço Redondo","Unid. de Conser. Monumento Natural Grota do Angico","-37.684167","-9.805278",NA,NA,"Árvore, folhas alternas, compostas, folíolos opostos, nervura saindo de um ponto, fruto legume, seco.; Árvore, folhas alternas, compostas, folíolos opostos, nervura saindo de um ponto, fruto legume, seco.; Caatinga.","ASE0005063",NA,"(Mat.) Barneby & J.W. Grimes",NA,"2011","03",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-27 13:48:27-03","UFS","ASE","31048","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"Silva, AS; Araújo, JE; Oliveira, RC; Leal, CCP; Ribeira, ARO","55","2008","02","22","Southern America","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado","Rio Apodi-Mossoró","-37.2762","-5.1912",NA,NA,"Árvore de 6m de altura, coletada em margem do rio; solo argiloso; frequente.","ASE0032677",NA,"(Mat.) Barneby & J.W. Grimes",NA,"2017",NA,NA,"-37.2762","-5.1912",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:29:51-03","UNICAMP","UEC","131115","S","Plantae","Magnoliopsida",NA,"Fabaceae","Albizia","inundata","Albizia inundata",NA,"Queiroz, LP; et al.","6412","2000","10","13",NA,"Brazil","Bahia","Barra","Ibiraba, Ca. 50 km NE de Barra. Mata ciliar na margem do rio Icatu","-42.822222","-10.793889","423",NA,"Árvore de ca. de 7,5 m de altura; copa aberta. Folhas com nectário amarronzado e folíolos cartáceos. Frutos marrons com endocarpo segmentado.",NA,NA,"(Mart.) Barneby & J.W.Grimes","423",NA,NA,NA,"-42.822222","-10.793889",NA,NA,NA,NA,NA,NA,NA
