"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex","infraspecificEpithet"
"231","2018-05-22 14:24:39-03","MNHN","RECOLNAT_MNHN_P","P00080296","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Schwacke, C.A.W.",NA,"1893","11","2","Brésil",NA,NA,"Serra de Saramenha (ad rivulos)",NA,NA,NA,NA,NA,NA,"P00080296","P00080296_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080296' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9583",NA,NA,NA
"232","2015-09-03 18:56:23-03","MNHN","RECOLNAT_MNHN_P","P00080298","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Silveira","Klein, R.M.",NA,"1962","9","13","Brésil",NA,NA,"Santa Catarina, Alto da Serra, Otacilio Costa, Lajes",NA,NA,NA,NA,"900",NA,"P00080298","P00080298_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080298' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2907",NA,NA,NA
"233","2016-01-14 18:50:59-02","MNHN","RECOLNAT_MNHN_P","P00080299","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Hoehne, H.",NA,"1931","11","13","Brésil",NA,NA,"Brazil: Proced Jardim Botanico, 8",NA,NA,NA,NA,NA,NA,"P00080299","P00080299_01",NA,NA,NA,"reçu le 16-2-1938 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080299' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28441",NA,NA,NA
"234","2015-09-05 12:37:46-03","MNHN","RECOLNAT_MNHN_P","P06807580","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Almeida-Scabbia, R.J.|Silva, C.|Santos, M.A.",NA,"2007","10","30","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Jaraguá do Sul","-46.47222","-23.77139",NA,NA,NA,NA,"P06807580","P06807580_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807580' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5081",NA,NA,NA
"235","2015-09-05 12:37:46-03","MNHN","RECOLNAT_MNHN_P","P06807581","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Almeida-Scabbia, R.J.|Dias, R.",NA,"2007","10","17","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Uniflor","-46.46556","-23.76028",NA,NA,NA,NA,"P06807581","P06807581_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06807581' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5030",NA,NA,NA
"236","2016-03-09 17:11:54-03","MNHN","RECOLNAT_MNHN_P","P01052290","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Lirio","Ehrendorfer, F.|Gottsberger, G.",NA,"1973","9","5","Brasil","Rio de Janeiro","Itatiaia","Serra da Mantiqueira, NAtional Park, N of Itatiaia, roads to and enviroments of Maromba waterfalls.","-44.5633010864258","-22.4960994720459",NA,NA,"900","1300","P01052290","P01052290_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01052290' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,"19648","auto",NA,NA,NA,NA,"22 4",NA,NA,NA
"237","2020-12-11 11:38:51-03","UFMG","BHCB","17622","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins",NA,"Costa, LVC; et al.","364",NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB010773",NA,"2013","11","10","Árvore; Mata atlântica","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:38:51-03","UFMG","BHCB","7278","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins",NA,"Andrade, PM de; Lopes, MA","207","1984","05","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Ga Alto","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB010778",NA,"2013","11","10","Árvore, 5m. Frutos avermelhados e verdes; Mata Atlântica","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:38:51-03","UFMG","BHCB","7590","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins",NA,"Andrade, PM de; Lopes, MA","579","1984","11","24","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Sapo.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB010757",NA,"2013","11","10","Árvore, com botões; Mata atlântica","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:38:51-03","UFMG","BHCB","6432","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins",NA,"Andrade, PM de; Lopes, MA","513","1984","11","20","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB010770",NA,"2013","11","10","Árvore, 4m, em botão; Mata atlântica","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:38:51-03","UFMG","BHCB","7298","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins",NA,"Andrade, PM de; Lopes, MA","728","1986","03","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB010763",NA,"2013","11","10","Árvore, 7m. Com frutos verdes, cheiro característico no corte tronco; Mata atlântica","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:38:51-03","UFMG","BHCB","7670","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins",NA,"Andrade, PM de; Lopes, MA","597","1985","01","18","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"BHCB010771",NA,"2013","11","10","Árvore, com frutos verdes e ramos pendentes (galhos pendentes); Mata atlântica","Southern America",NA,NA,"Dicotyledon",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:38:51-03","UFMG","BHCB","134749","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Uller, HF","53","2008","11","01","Brasil","Santa Catarina","Taió","Santo Antônio","-50.034269","-27.046397","-50.034269","-27.046397","380","380",NA,NA,NA,NA,NA,"Sub-bosque. Flor verde. Fruto verde. Caule fissurado. Arbustiva.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-11 11:38:51-03","UFMG","BHCB","56438","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Mota, RC da","260","2000","11","11","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Interior de mata. Árvore. Flores esverdeadas. Plantas do Brasil; Coletada no interior de mata. Flores esverdeadas. Árvore.","Southern America",NA,NA,"Dicotyledon",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-11 17:20:28-03","UFPR","UPCB","65463","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Meyer, F.S.","Meyer, F.S.","784","2008","09","10","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,NA,NA,"2008","10",NA,"Arvoreta 5 m altura, coletada em capoeirão próximo à sede do CEPA Rugendas (região de Floresta Ombrófila Densa Montana)..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-02-11 17:20:28-03","UFPR","UPCB","65491","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Meyer, F.S.","Meyer, F.S.","822","2008","11","08","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,NA,NA,"2008","11",NA,"Arvoreta 4 m altura, coletada no sub-bosque de floresta secundária (região com Floresta Ombrófila Densa Montana)..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:20:28-03","UFPR","UPCB","3312","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Reitz, R.","Reitz, R.","4127","1959","10","22","Brasil","Santa Catarina","Blumenau","Mata da Cia, Hering","-49.0661010742188","-26.9193992614746",NA,NA,"350","350",NA,NA,"1960","01","01","Arvoreta, 4m, flor verde. Mata..",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-11 17:20:28-03","UFPR","UPCB","3313","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Reitz, R.","Reitz, R.","2214","1954","10","28","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"50","50",NA,NA,"1960","01","01","Arvoreta, 4m, flor verde. Mata..",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:20:28-03","UFPR","UPCB","23444","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Peixoto, A.L.","Negrelle, R.R.B.","A8","1991","09","20","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"1993","07","13","Arvoreta, ca. 3m, botão esverdeado..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-11 17:20:28-03","UFPR","UPCB","23443","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Peixoto, A.L.","Negrelle, R.R.B.","A535","1992","11","06","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, com e fruto e botão. Trilha..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-02-11 17:20:28-03","UFPR","UPCB","23442","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Peixoto, A.L.","Negrelle, R.R.B.","A565","1992","11","07","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, ca. 7m, flor e botão esverdeados..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-02-11 17:20:28-03","UFPR","UPCB","22441","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.","Smith, S.F.","Jaster, C.B.","129","1989","10","15","Brasil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,NA,"1993","01","01","Arbusto, flor creme. Mata..",NA,NA,NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-02-11 17:20:28-03","UFPR","UPCB","12830","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.",NA,"Hatschbach, G.","9451","1962","11","03","Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, flor creme. Mata pluvial da planície litorânea..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-07-27 09:32:00-03","MO","MOBOT","3119622","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins",NA,"Auguste F.M. Glaziou","Glaziou 3111","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2010-12-20 22:25:00-02","MO","MOBOT","3122815","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","A. Gentry","F. Sellow","Sellow s.n.","1836",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2012-11-30 13:21:00-02","MO","MOBOT","100547335","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","S.A.C. Chiea","M.M.R.F. Melo|Sigrid L. Jung","Melo 236","1980","11","14","Brazil","São Paulo",NA,"Capital, Reserva Biológica do Parque Estadual das Fontes do Ipiranga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"257","2010-11-13 04:25:00-02","MO","MOBOT","2480373","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Peixoto, A. L.","Roberto M. Klein","Klein 2305","1959","11","19","Brazil","Santa Catarina",NA,"Blumenau. Mata da Companhia Hering, Bom Retiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2009-08-23 08:49:00-03","MO","MOBOT","2480563","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Lyman B. Smith|Roberto M. Klein","Smith 7534","1956","11","12","Brazil","Santa Catarina",NA,"Ibirama. Horto Forestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2011-06-08 12:29:00-03","MO","MOBOT","3122320","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","S. Renner","David J.N. Hind","Hind 50964","1992",NA,NA,"Brazil","Bahia",NA,"Mun. Abaíra: Serra ao Sul do Riacho da Taquara. Mata ciliar ao longo de vale escarpado.","-41.91666","-13.25",NA,NA,"1800.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2010-02-15 15:56:00-02","MO","MOBOT","3122538","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","S.F. Smith","C. B. Jaster|F. Bonatto|G. C. Sessegolo","Jaster 128","1989",NA,NA,"Brazil","Santa Catarina",NA,"Serra do Boi (mun. Jaraguá do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","3122588","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"F.C. Hoehne","Hoehne 31308",NA,NA,NA,"Brazil","São Paulo",NA,"Jardim Botânico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","3122649","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","A.L. Peixoto 81","Gert G. Hatschbach","Hatschbach 22728","1969","10","29","Brazil","Paraná",NA,"Col. S. Andrade (mun. S. José dos Pinhaes).",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","3122721","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","A.L. Peixoto","Gert G. Hatschbach","Hatschbach 40504","1977","11","11","Brazil","Paraná",NA,"Fartura (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2011-06-27 08:43:00-03","MO","MOBOT","3122915","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","Perkins","F. Sellow","Sellow s.n.","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","3220537","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","F.C. Hoehne","F.C. Hoehne","Hoehne 28441","1931","11","11","Brazil","São Paulo",NA,"São Paulo, nativa no Parque do Estado e Jardim Botânico,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2008-07-09 03:32:00-03","MO","MOBOT","3471600","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Ilse S. Gottsberger|Gerhard K. Gottsberger","Gottsberger 32-131090","1990","10","13","Brazil","São Paulo",NA,"Mun. of Pardinho, Sitio Palmeiras, forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","09832","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","Tul.",NA,"L.C. Bernacci",NA,NA,NA,NA,"Brasil","São Paulo","Campinas","Fazenda São Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 4 m, flores estaminadas amarelo-esverdeadas;","América do Sul",NA,NA,"Tracheophyta","Laurales","23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"268","2021-03-04 11:05:49-03","UFRB","HURB","9881","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","R.C.Seubert","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","08","2014","09","08","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí;","-49.196944","-27.101667","49º11'49W","27º06'06S","701","701","HURB000009881",NA,"2014","09","08","Encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-04 11:05:49-03","UFRB","HURB","20055","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Moreira, D.M.; Brandão, C.S; Souza, L. & Fonseca,W.","56","2016","11","15","Brasil","Bahia","São Felipe","Serra da Copioba;","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,"HURB000020055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-06-17 15:25:17-03","UNESP-RC","HRCB","29562","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","corcovadensis","Mollinedia corcovadensis","Perkins ",NA,"Takahasi, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-06-17 15:25:17-03","UNESP-RC","HRCB","29561","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Takahasi, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-06-17 15:25:17-03","UNESP-RC","HRCB","29553","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Takahasi, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2017-11-24 14:11:39-02","UFLA","ESAL","13059","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA
"274","2018-08-31 12:41:49-03","UFLA","ESAL","10234","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","R.M.Santos; H.S.Almeida","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056","-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,"sub-arbusto; 0,40 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-11-24 14:11:39-02","UFLA","ESAL","12689","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arvoreta; 8,0; amarela;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2018-08-31 12:41:49-03","UFLA","ESAL","25515","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Melo, PHA; Torres, DM","3740",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Ponte do Guapiara, margem direita","-44.603333","-21.976111","-44.603333","-21.976111",NA,NA,NA,NA,NA,NA,NA,"arbusto; ; flores verdes; frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2018-08-31 12:41:49-03","UFLA","ESAL","9590","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","R.M.Santos; H.Almeida","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056","-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,"arbusto; 0,70 cm; amarela-esverdeada;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2018-10-09 16:31:52-03","UFLA","ESAL","9772","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Avezum, F F; Almeida, R J","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"arbusto; 1,50; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2018-08-31 12:41:49-03","UFLA","ESAL","9819","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","J. Y. Tamashiro","Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056","-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,"arbusto; 0,4; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2017-11-24 14:11:39-02","UFLA","ESAL","17319","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1",NA,NA,NA,NA,NA,"arvoreta; 4,0m; ;; floresta",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"281","2017-11-24 14:11:39-02","UFLA","ESAL","1317","S","Plantae","Monimiaceae","Mollinedia","triflora","Mollinedia triflora","(Spreng.) Tul.","F. C. Hoehne","Hoehne, FC","28.441",NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
