"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","individualCount","fieldNumber","previousCatalogNumber"
"45","2020-02-08 10:01:17-03","NBC","NL-BOTANY","U.1217116","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","16","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217116 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217116","NL-U1217116","Flora Brasiliae Australis, Hab. Est. Paraná, ca. 10km W. of Cerro Azul, near Casa Branca, forest on ridge.",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 10:01:17-03","NBC","NL-BOTANY","U.1217117","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","12","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217117 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217117","NL-U1217117","Flora Brasiliae Australis, Est. Paraná, ca. 10km W. of Cerro Azul, near Casa Branca, forest in small creek valley.",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 10:01:17-03","NBC","NL-BOTANY","U.1217118","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","09","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217118","NL-U1217118","Flora Brasiliae Australis, Hab. Est. Paraná, forest on ridge above valley of Rio Ponta-grossa S. of Cerro Azul.",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 10:01:17-03","NBC","NL-BOTANY","U.1217119","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","09","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217119 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217119","NL-U1217119","Flora Brasiliae australis, hab. Est. Paraná, S. of Cerro Azul, ridge above valley of Rio Pontagrossa.",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 10:01:17-03","NBC","NL-BOTANY","U.1217120","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","12","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217120 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217120","NL-U1217120","Flora Brasiliae Australis, Near Casa Branca, ca. 10km W. of Cerro Azul, Creek forest in small valley.",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:01:17-03","NBC","NL-BOTANY","U.1217121","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","16","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217121 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217121","NL-U1217121","Flora Brasiliae Australis, Hab. Est. Paraná, ca. 10km W. of Cerro Azul, near Casa Branca, forest on ridge.",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:01:17-03","NBC","NL-BOTANY","U.1223893","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Klein RM",NA,"1954","11","29","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1223893 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1223893","NL-U1223893","Santa Catarina-Brasil. Localidade Cunhas, Itajai. Habitat Orla da mata. Habito Arvoreto.",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:01:17-03","NBC","NL-BOTANY","WAG.1308543","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Kummrow R; Silva JM",NA,"1994","01","20","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1308543 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1308543","NL-WAG1308543","Castelhanos (mun. Guaratuba) Paraná.",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-11-04 11:04:58-03","ESALQ","ESA","28779","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","700.0","1996","02","24","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA028779","ESA028779",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:04:58-03","ESALQ","ESA","102146","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,"Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","5021.0","2004","01","16","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA102146","ESA102146",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:04:58-03","ESALQ","ESA","71309","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Hatschbach, G. et al.","70563.0","2000","03","17","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,"ESA071309","ESA071309",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:04:58-03","ESALQ","ESA","16423","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.",NA,NA,NA,"Kummrow, R. ; Silva, J.M.","3343.0","1994","01","20","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"ESA016423","ESA016423",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:04:58-03","ESALQ","ESA","104239","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,"Aguiar, O.T.","2002","03","18","Aguiar, O.T.","869.0","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA104239","ESA104239",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:04:58-03","ESALQ","ESA","109547","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30030.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA109547","ESA109547","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:31:02-03","IAP","PACA-AGP","65971","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","A. W. Exell","1956",NA,NA,"Reitz, R.","2568","1956","02","04","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"HBR 14228 Habitat: pasto","PACA065971",NA,"Horto Florestal INP",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"60","2019-08-27 13:31:02-03","IAP","PACA-AGP","65966","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","R. Reitz","1957",NA,NA,"R. M. Klein","2158","1957","01","11","Brasil","SC","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"HBR 14237 Habitat: mata Ecossistema: Mata Atlântica","PACA065966",NA,"Piloes",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"61","2019-08-27 13:31:02-03","IAP","PACA-AGP","58178","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","A. W. Exell",NA,NA,NA,NA,NA,"1951","01","03","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"HBR 6602 Habitat: in silva","PACA058178",NA,"Mata do Hoffmann",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"62","2019-08-27 13:31:02-03","IAP","PACA-AGP","58179","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","A. W. Exell",NA,NA,NA,NA,NA,"1950","01","27","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"HBR 6603 Habitat: in silva Fenofase: flor","PACA058179",NA,"Mata do Hoffmann",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:31:02-03","IAP","PACA-AGP","65970","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","A. W. Exell","1956",NA,NA,"R. M. Klein","940","1954","12","27","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"HBR 14230 Habitat: mata Ecossistema: Mata Atlântica","PACA065970",NA,"Horto Florestal INP",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:31:02-03","IAP","PACA-AGP","65969","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","A. W. Exell","1956",NA,NA,"R. M. Klein","870","1954","11","29","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"HBR 15231 Habitat: orla da mata Ecossistema: Mata Atlântica","PACA065969",NA,"Cunhas",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:31:02-03","IAP","PACA-AGP","65968","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","A. W. Exell","1956",NA,NA,"R. M. Klein","1075","1955","01","13","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"HBR 14232 Habitat: mata Ecossistema: Mata Atlântica","PACA065968",NA,"Luiz Alves - Braco Joaquim",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"66","2019-08-27 13:31:02-03","IAP","PACA-AGP","65967","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","A. W. Exell","1956",NA,NA,"R. M. Klein","1232","1955","03","17","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"HBR 14234 Ecossistema: Mata Atlântica","PACA065967",NA,"Morro da Fazenda",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"67","2019-08-27 13:31:02-03","IAP","PACA-AGP","65375","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","A. W. Exell","1960",NA,NA,"Reitz, R.","6126","1960","12","30","Brasil","SC","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"HBR 23318 Ecossistema: Mata Atlântica","PACA065375",NA,"Alto Matador",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"15163","auto","Magnoliatae",NA,NA,NA,NA,NA
"68","2021-03-24 17:08:56-03","UFES","SAMES","7300","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Korte,A.","2010","05","28","Korte,A.; Kniess,A.","3252","2010","05","14","Brasil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566","-492308334.0","-270000000.0","Fruto amarela Habitat: Floresta Ombrófila Densa Habito: Arbusto","SAMES07300",NA,"Indaial: Waenow Alto",NA,NA,NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:33:25-03","UFJF","CESJ","66899","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","J.L. Schmitt","2010","03","10","J.L. Schimitt; E. Caglioni; S. Andrade; C. Cristofolini","1593","2010","03","10","Brasil","Santa Catarina","Florianópolis","-48.535","-27.724167","-48.535","-27.724167","Florística IFFSC e8003a. Floresta Ombrófila Densa em estádio sucessional primário. àrvore ca. 25m alt.; fruto verde.","CESJ066899",NA,"Parque Municipal da Lagoa do Peri","317","317","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:33:25-03","UFJF","CESJ","31751","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","G. Hatschbach","2000",NA,NA,"G. Hatschbach; J.M. Silva; E. Barbosa","70563","2000","03","17","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore, 12 m, fruto amarelo. Floresta Atlântica, encosta do morro. Alt.: 50-100 m.","CESJ031751",NA,"Serrinha",NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:10:03-03","UNICAMP","UEC","147800","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Campos, MCR","2007","09",NA,"Campos, MCR; Gomes, JAMA; Benedetti, FJ","983","2006","04","12","Brazil","São Paulo","Picinguaba",NA,NA,NA,NA,"indivíduo E0664, altura 25m",NA,NA,"Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:10:03-03","UNICAMP","UEC","149014","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Aguirre, GH; et al.","39","2005","05","15","Brazil","São Paulo","São Luiz do Paraitinga",NA,NA,NA,NA,NA,"UEC098588","UEC098588","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:28:25-03","UNICAMP","UEC","161047","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Stefani, EJF",NA,NA,NA,"Stefani, EJF; Belinello, R; Galvão, J","178","2010","05","25","Brazil","São Paulo","Caraguatatuba","-45.502778","-23.621944","-45.502778","-23.621944","Árvore com 13 m","UEC035866","UEC035866","Parque Est. da Serra do Mar, Mata Atlântica, 50-90 msm",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:28:25-03","UNICAMP","UEC","166873","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Stefani, EJF",NA,NA,NA,"Stefani, EJF; Belinello, R; Galvão, J","178","2010","05","25","Brazil","São Paulo","Caraguatatuba","-45.502778","-23.621944","-45.502778","-23.621944","Árvore com 13 m","UEC098591","UEC098591","Parque Est. da Serra do Mar, Mata Atlântica, 50-90 msm",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:28:25-03","UNICAMP","UEC","169973","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Rochelle, ALC","2007","07",NA,"Rochelle, ALC","J1638",NA,NA,NA,"Brazil","São Paulo","Ubatuba","-45.084167","-23.366667","-45.084167","-23.366667","Indivíduo J1638 da Parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041746","UEC041746","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","450","450","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:28:25-03","UNICAMP","UEC","182536","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Rochelle, ALC","2007","07",NA,"Rochelle, ALC","J1638",NA,NA,NA,"Brazil","São Paulo","Ubatuba","-45.084167","-23.366667","-45.084167","-23.366667","Indivíduo J1638 da Parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC033166","UEC033166","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","450","450","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:28:25-03","UNICAMP","UEC","188401","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Korte, A","2010","05","28","Korte, A; Kniess, A","3252","2010","05","14","Brazil","Santa Catarina","Indaial","-49.230833","-27","-49.230833","-27","Arbóreo, Fruto amarela.; Floresta Ombrófila Densa, Estágio Avançado.","UEC118524","UEC118524","Warnow Alto.","357","357","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:28:25-03","UNICAMP","UEC","73087","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Sartori, A; et al.","32653","1995","02","08","Brazil","São Paulo","Barra do Turvo","-48.466944","-24.79375","-48.466944","-24.79375","árvore 15m, estames amarelos esverdeados; beira da estrada","UEC127829","UEC127829","entrada para o Bairro dos Barreiros, beira da estrada",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:28:25-03","UNICAMP","UEC","75927","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G","1994",NA,NA,"Kummrow, R; Silva, JM","3343","1994","01","20","Brazil","Paraná","Castelhanos",NA,NA,NA,NA,"Árvore 5m, flor creme esverdeada. Mata pluvial.","UEC098592","UEC098592",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:28:25-03","UNICAMP","UEC","89814","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Marquete, N","2001","10",NA,"Leitão Filho, HF; et al.","32653","1995","02","08","Brazil","São Paulo","Barra do Turvo","-48.471389","-24.793611","-48.471389","-24.793611","árvore 15m, estames amarelo-esverdeados, corola amarelo esbranquiçada; mata atlântica de morretes","UEC106015","UEC106015","estrada para Bairro dos Barreiros",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:28:25-03","UNICAMP","UEC","95718","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Ivanauskas, NM",NA,NA,NA,"?","700","1996","04","24","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.675833","-47.876944","-24.675833","Árvore de 22m. Flores verdes.","UEC098590","UEC098590","Prop. Antônio Povinski, Floresta Atlântica.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:28:25-03","UNICAMP","UEC","1427","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G",NA,NA,NA,"Hatschbach, G","s.n.","1968","01","30","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 25 m, tronco 50 cm, flor creme. Mata pluvial encosta de morro. Alt. 50-100 m s/mar.","UEC098585","UEC098585","Rio do Cedro",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:28:25-03","UNICAMP","UEC","87474","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Marquete, N","2001","10",NA,"Handro, O","s.n.","1936","01","20","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"árvore com flores esverdeadas","UEC106011","UEC106011","nativa no Jardim Botânico",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:28:25-03","UNICAMP","UEC","80709","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Marquete, N","2001","10",NA,"Handro, O","s.n.","1936","01","20","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"árvore com flores esverdeadas (planta viva nº 465)","UEC106014","UEC106014","nativa no Jardim Botânico",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:28:25-03","UNICAMP","UEC","87468","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Marcondes-Ferreira, W","2001","10",NA,"Hoehne, W","s.n.","1944","12","19","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"árvore do cerrado, nativa; cerrado","UEC106010","UEC106010","Parque do Estado",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:10:03-03","UNICAMP","UEC","1434","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Marquete, N","2001","10",NA,"s/ coletor","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"UEC106012","UEC106012","Parque Siqueira Campos",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:28:25-03","UNICAMP","UEC","1425","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Marquete, N","2001","10",NA,"Leitão Filho, HF; Yamamoto, K; Silva, AF","10249","1979","08","07","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"árvore com 30m, frutos drupáceos escuros","UEC106013","UEC106013","Estação Experimental",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:28:25-03","UNICAMP","UEC","117100","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Pedroni, F; et al.","31195","1993","05","22","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore de 40 m de altura, material vegetativo.","UEC098589","UEC098589","Núcleo Picinguaba, margens do Rio da Fazenda.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:28:25-03","UNICAMP","UEC","66112","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Pedroni, F; et al.","31195","1993","05","22","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore de 40 m de altura, material vegetativo.","UEC106008","UEC106008","Núcleo Picinguaba, margens do Rio da Fazenda.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:28:25-03","UNICAMP","UEC","66111","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Pedroni, F; et al.","31196","1993","05","21","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore de 25 m de altura, material vegetativo.","UEC127522","UEC127522","Núcleo Picinguaba, Margens do Rio da Fazenda.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:28:25-03","UNICAMP","UEC","117094","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Pedroni, F; et al.","31196","1993","05","21","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Árvore de 25 m de altura, material vegetativo.","UEC098586","UEC098586","Núcleo Picinguaba, Margens do Rio da Fazenda.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:28:25-03","UNICAMP","UEC","147800","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Campos, MCR; Gomes, JAMA; Benedetti, FJ","s.n.","2007","12","04","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Indivíduo E0664, altura 25m, com botões.","UEC098587","UEC098587","Trilha da Casa da Farinha, Núcleo Picinguaba/PESM, parcela E, subparcela 51.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"93","2020-09-12 12:25:16-03","UFPB","JPB","1325","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Ribeiro, R; Soares Neto",NA,NA,NA,"Xavier, LP","JPB1325","1946","12","28","Brasil","Paraíba","Areia","-35.691389","-6.963333","-35.691389","-6.963333",NA,NA,NA,NA,"618","618","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
