"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","777888","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","A. G. da Silva","I. M. M. Sá e Silva","3","2002","09","12","South America","Brazil","Pernambuco","Igarassu","Igarassu. Mata dos Macacos","-35.0028","-7.8389","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=338771' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777888","NY00777888_01","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","929463","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","B. G. S. Ribeiro","1277","1976","02","02","South America","Brazil","Maranhão","Maracaçumé",NA,"-45.9592","-2.0431","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1049603' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929463","NY00929463_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1275127","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.",NA,"A. Vicentini","724","1994","09","22","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Igarapé do Acará, a montante do acampamento",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523643' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275127","NY01275127_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2218616","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.",NA,"M. J. P. Pires-O'Brien","1848","1987","11","13","South America","Brazil","Pará","Almeirim","M. Dourado, Água Azul, gleba Quaruba.","-52.85","-0.45","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2358089' target='other'> <mi>dwc_moreinfo</mi></a>","NY02218616","NY02218616_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1275165","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly","D. C. Daly","B. V. Rabelo","3660","1987","10","29","South America","Brazil","Pará",NA,"Rio Anajás. Fronteira. Ilha do Marajó","-50.18","-0.7","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1524749' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275165","NY01275165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1275160","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly","D. C. Daly","B. G. Bordenave","482","1992","11","17","South America","French Guiana",NA,NA,"Piste de Saint-Elie - Piste de Saint-Elie ler chemin latéral gauche de la piste latérale du PK20.","-53","5.33","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1524177' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275160","NY01275160_01","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1275149","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","D. C. Daly","1091","1981","10","30","South America","Brazil","Pará",NA,"Approx.25km S of Tucuruí, just off old BR 422 at junction with old railroad bed","-49.6735668","-3.9906516","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523940' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275149","NY01275149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-30 03:56:00-03","NY","NYBG","1275143","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","P. L. B. Lisboa","1414","1980","02","05","South America","Brazil","Pará","Tucuruí","Margem esquerda do Rio Tocantins; km 20; BR-442.","-49.6725","-3.76611","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523918' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275143","NY01275143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1275134","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","J. M. Pires","10296","1966","10","20","South America","Brazil","Pará","Belém","IPEAN, Reserva Mocambo","-48.417263","-1.4402643","sheet","L.7-11; árvore n.119. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523850' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275134","NY01275134_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1275138","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","W. A. Ducke","s.n.","1914","11","26","South America","Brazil","Pará","Belém","Água Preta.","-48.5044","-1.45583","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523897' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275138","NY01275138_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-30 03:56:00-03","NY","NYBG","1275146","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","M. R. dos Santos","280","1978","11","11","South America","Brazil","Pará","Almeirim","Monte Dourado, estrada de Água Azul.","-52.5817","-1.52333","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523931' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275146","NY01275146_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1275152","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","A. S. Tavares","282","1987","10","29","South America","Brazil","Pará",NA,"Ilha de Marajó; rio Anajás.","-50.5","-0.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523950' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275152","NY01275152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-27 05:50:00-03","NY","NYBG","1275158","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly","D. C. Daly","J. Lanjouw","812","1948","10","13","South America","Suriname",NA,NA,"Via secta ab Moengo tapoe ad Grote Zwiebelzwamp.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1524153' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275158","NY01275158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1275131","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","A. Vicentini","1008","1995","09","04","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Estrada alojamento torre, km 0.9.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523686' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275131","NY01275131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-27 05:50:00-03","NY","NYBG","1275162","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly",NA,"D. R. L. Sabatier","1203","1986","02","20","South America","French Guiana",NA,NA,"Piste de Saint-Elie - Interfluve Sinnamary/Counamana","-53","5.33","sheet","Arbre 2D-33. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1524199' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275162","NY01275162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1275136","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","J. M. Pires","11238","1967","10","27","South America","Brazil","Pará",NA,"Estrada Belém-Mosqueiro (SUDAM).",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523859' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275136","NY01275136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1275157","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly","D. C. Daly","S. A. Mori","8851","1976","12","30","South America","French Guiana",NA,NA,"Route de l'Est. By bridge over the Compté River. 45 km S of Cayenne",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1524076' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275157","NY01275157_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1275153","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","G. Dos Santos","498","1992","01","05","South America","Brazil","Pará",NA,"Parauapebas. Reserva Biologica da Serra dos Carajas. Companhia Vale do Rio Doce. Area 4 do Igarape Bahia, proximo aos tanques de rejeito.","-50.330637","-6.166621","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523980' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275153","NY01275153_01","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1275125","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","D. C. Daly","C. A. Mackenzie","s.n.","1982","09","01","South America","Brazil","Amazonas","Manaus","Distrito Agropecuario da SUFRAMA, Rodovia BR-174, km 72, Fazenda Dimona. Reserva No. º 2206 do projeto Dinamica Biologica de Fragmentos Florestais.","-60.0917441","-2.326638","sheet","Arvore no. 433. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523633' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275125","NY01275125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1275151","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","A. S. Tavares","174","1987","10","09","South America","Brazil","Pará","Almeirim","Monte Dourado, reserva florestal de Sao Melitao.","-52.5","-0.008","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523945' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275151","NY01275151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00778242","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","N. M. Lepsch da Cunha","431","1989","10","19","South America","Brazil","Amazonas",NA,"Distrito Agropecuário, Reserva 1501 (km 41) da WWF/INPA Projeto da Dinâmica Biológica dos Fragmentos Florestais.","-59.73056","-2.41625","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402760' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778242","NY00778242_01","50","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1275147","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","N. T. da Silva","1509","1968","12","05","South America","Brazil","Pará",NA,"Rio Jarí, estrada entre Monte Dourado e Munguba.","-52.4926543","-0.8920989","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523933' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275147","NY01275147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1275128","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","M. J. P. Pires-O'Brien","1885","1987","12","15","South America","Brazil","Amapá","Mazagão","Gleba Felipe da Reserva Genética.","-52.366667","-0.866667","sheet","Árv. 912. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1523650' target='other'> <mi>dwc_moreinfo</mi></a>","NY01275128","NY01275128_01","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","929468","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.",NA,"W. L. Balée","340","1985","02","04","South America","Brazil","Maranhão","Monção","Basin of the Rio Turiaçu; Ka'apor Indian Reserve; 4km NW of settlement of Urutawy.","-45.9635328","-3.1404534","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1049632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929468","NY00929468_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","929466","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","W. L. Balée","1061","1985","09","23","South America","Brazil","Maranhão","Monção","Basin of the Rio Turiaçu; Ka'apor Indian Reserve; within 7 km of the settlement of Urutawy.","-45.938086","-3.166032","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1049618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","778243","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","D. C. Daly","D. C. Daly","D356","1980","09","29","South America","Brazil","Maranhão","Codó","Km 447 - Km 430 of BR 316, Codó to Perítoró","-44.093","-4.40833","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402761' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778243","NY00778243_01","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:36:06-03","EAO","IAN","115469","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Oliveira, E","2686","1963","10","16","Southern America","Brasil","Amazonas",NA,"Km 75-79 da Rod. Manaus-Itacoatíara.Árvore de 12m,flores claras ainda em botões,mata t.f. ,beira da estrada.Amostra de madeira.",NA,NA,NA,NA,"IAN115469",NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:36:06-03","EAO","IAN","124204","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Oliveira, E","3964","1968","01","23","Southern America","Brasil","Pará",NA,"Rio Jarí,Planalto Monte Dourado,mata alta,terra firme.",NA,NA,NA,"árvore de 18m.","IAN124204",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:36:06-03","EAO","IAN","101794","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Pires, JM","Pires, JM","7433",NA,NA,NA,"Southern America","Brasil","Pará",NA,NA,NA,NA,NA,"árvore n97 UUTT; 550 Sul ; 383 RRSS; 209 F6 ; 264 UUTT.","IAN101794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:36:06-03","EAO","IAN","101796","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Pires, JM","7435",NA,NA,NA,"Southern America","Brasil","Pará",NA,"FAO.",NA,NA,NA,"árvores: 91 UUTT,329 RRSS, 325 RRSS, 344 RRSS, 358 RRSS, 334 RRSS, 359 RRSS, 332 RRSS, 422 RRSS, 304 RRSS, 330 RRSS, 36 FD 11, 54 F8, 340 RRSS, 37 FD 11, 418 RRSS, 435 RRSS, 264 L5 L9, 296 P L9,297 P. L9 116 F14,132 F3,104 F1;","IAN101796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:36:06-03","EAO","IAN","117065","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Prance, GT; Pennington, TD","1475","1965","09","27","Southern America","Brasil","Pará",NA,"Km 7 - 8.5 line S.W. os Ilha de Breu,várzea forest.",NA,NA,NA,"Tree 15m x 12 cm diameter. Flowers green.","IAN117065",NA,NA,NA,NA,NA,"1972","01",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:36:06-03","EAO","IAN","151936","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, DC","Ribeiro, BGS; Pinheiro, GS","1277","1976","02","02","Southern America","Brasil","Maranhão",NA,"Maracaçmé.",NA,NA,NA,"árvore de 10m.Frutos verdes.ol. madeira.","IAN151936",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:36:06-03","EAO","IAN","16649","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Fróes, RL","21244","1945","10","22","Southern America","Brasil","Amazonas",NA,"Jauareté,Vaupés, Rio Negro,mata caatingada,terreno silicoso.",NA,NA,NA,"árvore de 15m,25cms.","IAN016649","IAN016649 IAN016649_1 IAN016649_e",NA,NA,NA,NA,"1966","10",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:36:06-03","EAO","IAN","174282","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Pires, JM; Fróes, RL","5295","1956","08","30","Southern America","Brasil","Pará",NA,"Breves, transecto para inventário florestal.",NA,NA,NA,NA,"IAN174282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:36:06-03","EAO","IAN","175191","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Cordeiro, MR","Ferreira, AM; Nascimento, MP do","159","2002","02","26","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental. Km 30 a 34 da PA 150.","-48.793056","-2.175278",NA,"Árvore de 19m x 17cm de DAP. Base com raiz escora de 1m. Fuste torto com 9m de altura. Ritidoma cinza; casca morta marrom-claro, casca viva avermelhada. Alburno amarelo-creme. Cheiro de manga verde. Frutos glabros arredondado de cor ve","IAN175191",NA,NA,NA,NA,NA,"2002","03","-48.793056","-2.175278",NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:36:06-03","EAO","IAN","176428","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Cordeiro, MR","Cordeiro, MR","MC-15-06100428","2002","01","08","Southern America","Brasil","Pará","Bujaru","Santa Tereza Icurapá, Solo argiloso, mata secundária de terra firme, luminosidade média, freqüência comum.","-48.026111","-1.553056",NA,"Árvore aprox. 26 m de altura por 82 cm de CAP. Frutos verdes.","IAN176428",NA,"28","28",NA,NA,"2002",NA,"-48.026111","-1.553056",NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:36:06-03","EAO","IAN","185568","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Ribeiro, JELS","Vicentini, A; Pereira, EC","724","1994","09","22","Southern America","Brasil","Amazonas",NA,"Margem do Igarapé do Acará, Manaus-Itacoatiara, a montante do Acampamento. Floresta de Baixio.","-59.966667","-2.883333",NA,"Árvore. Solo arenoso, dossel, 20cm DAP. Tronco com sapopemas escoras na base (aresta convexa, Côcava, altura=comprimento (60 cm), ramificadas, tabulares). Ritidoma esbranquiçado, marcado por sulcos transversais e lenticelas brancas (el","IAN185568",NA,NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:36:06-03","EAO","IAN","29005","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, DC","Pires, JM; Black, GA","1660","1947","06","03","Southern America","Brasil","Pará",NA,"IAn , Rio Guamá.",NA,NA,NA,"árvore 5-6, flor peq. verde-branca.","IAN029005","IAN029005 IAN029005_1 IAN029005_e",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-08 17:37:38-03","EAO","IAN","XILO623","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Pires, JM","Pires, JM","7433",NA,NA,NA,"Southern America","Brasil","Pará",NA,NA,NA,NA,NA,"árvore n97 UUTT; 550 Sul ; 383 RRSS; 209 F6 ; 264 UUTT.","IANXILO623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-08 17:37:38-03","EAO","IAN","XILO624","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Pires, JM","7435",NA,NA,NA,"Southern America","Brasil","Pará",NA,"FAO.",NA,NA,NA,"árvores: 91 UUTT,329 RRSS, 325 RRSS, 344 RRSS, 358 RRSS, 334 RRSS, 359 RRSS, 332 RRSS, 422 RRSS, 304 RRSS, 330 RRSS, 36 FD 11, 54 F8, 340 RRSS, 37 FD 11, 418 RRSS, 435 RRSS, 264 L5 L9, 296 P L9,297 P. L9 116 F14,132 F3,104 F1;","IANXILO624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-08 17:37:38-03","EAO","IAN","XILO625","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Oliveira, E","2686","1963","10","16","Southern America","Brasil","Amazonas",NA,"Km 75-79 da Rod. Manaus-Itacoatíara.Árvore de 12m,flores claras ainda em botões,mata t.f. ,beira da estrada.Amostra de madeira.",NA,NA,NA,NA,"IANXILO625",NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-08 17:37:38-03","EAO","IAN","XILO676","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly, DC","Ribeiro, BGS; Pinheiro, GS","1277","1976","02","02","Southern America","Brasil","Maranhão",NA,"Maracaçmé.",NA,NA,NA,"árvore de 10m.Frutos verdes.ol. madeira.","IANXILO676",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:36:06-03","EAO","IAN","132311","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","Engl.","Daly, DC","Pena, BS da","261","1971","09","19","Southern America","Brasil","Pará",NA,"S.Sebastião da Boa Vista, margem do Rio Umarituba, Ilha do Marajó.",NA,NA,NA,"árvore de 8m, flor amarela.","IAN132311",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:36:06-03","EAO","IAN","102948","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Oliveira, E","239","1959","12","06","Southern America","Brasil",NA,NA,"Rod. Belém-Brasília.",NA,NA,NA,"árvore de 15m,flores brancas,frutos ,terreno alagado,madeira.","IAN102948",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-30 12:36:06-03","EAO","IAN","117216","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Prance, GT; Pennington, TD","1714","1965","10","27","Southern America","Brasil",NA,NA,"Vicinity of Cachoeira,km 96.Forest on terra firme.",NA,NA,NA,"Tree,20m x 45 cm diameter,flowers green.","IAN117216",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-30 12:36:06-03","EAO","IAN","170101","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","Engl.","Daly, DC","Portugal, RR","44","1996","03","21","Southern America","Brasil","Amapá",NA,"Pracuúba. Projeto Cenaqua/Ibama.","-52.916667","-0.916667",NA,NA,"IAN170101",NA,NA,NA,NA,NA,"2003",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA
