"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount"
"336","2020-12-11 11:40:47-03","UFMG","BHCB","72123","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Barreto, HLM","3487",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-43.8513984680176","-19.7696990966797",NA,NA,"Santa Luzia","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-11 11:40:47-03","UFMG","BHCB","72124","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Barreto, HLM","3482",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-43.8513984680176","-19.7696990966797",NA,NA,"Santa Luzia","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-11 11:40:47-03","UFMG","BHCB","40327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Gouvêa.",NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-11 11:40:47-03","UFMG","BHCB","39583","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Gouvêa.",NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807",NA,NA,"Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-11 11:40:47-03","UFMG","BHCB","4613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Grandi, TSM; et al.","1236","1982","12","01","Southern America","Brasil","Minas Gerais","Morro do Chapéu",NA,"Campo;herbáceo;",NA,NA,"-43.8466987609863","-19.9855995178223",NA,NA,"Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-11 11:40:47-03","UFMG","BHCB","53250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Mota, RC da","43",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Nacional da Serra da Canastra.",NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688",NA,NA,"São Roque de Minas","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-11 11:40:47-03","UFMG","BHCB","25254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,NA,NA,NA,"-43.801399230957","-20.2532997131348",NA,NA,"Itabirito","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:40:47-03","UFMG","BHCB","25254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,NA,NA,NA,"-43.801399230957","-20.2532997131348",NA,NA,"Itabirito","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-11 11:40:47-03","UFMG","BHCB","25126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,NA,NA,NA,"-43.801399230957","-20.2532997131348",NA,NA,"Itabirito","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:40:47-03","UFMG","BHCB","25126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,NA,NA,NA,"-43.801399230957","-20.2532997131348",NA,NA,"Itabirito","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-11 11:40:47-03","UFMG","BHCB","18263","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Atalla, NC; et al.","131","1989","11",NA,"Southern America","Brasil","Minas Gerais","Reserva da Mutuca - COPASA.",NA,NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-11 11:40:47-03","UFMG","BHCB","2302","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Grandi, TSM","492","1980","11","18","Southern America","Brasil","Minas Gerais","São Sebastião das Águas Claras (Macacos).",NA,"Campo;herbáceo;flores roxas;",NA,NA,"-43.8466987609863","-19.9855995178223",NA,NA,"Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-11 11:40:47-03","UFMG","BHCB","11386","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Carvalho, EB","s.n.","1987","11","15","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-11 11:40:47-03","UFMG","BHCB","12847","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Pelli, A; Santos, JA","s.n.","1987","11","28","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-11 11:40:47-03","UFMG","BHCB","17025","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Grandi, TSM; Porto, L","s.n.","1989","12","19","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-11 11:40:47-03","UFMG","BHCB","17025","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Grandi, TSM; Porto, L","s.n.","1989","12","19","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-12-11 11:40:47-03","UFMG","BHCB","17089","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Pequeno, PHA; et al.","176","1989","10","04","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-11 11:40:47-03","UFMG","BHCB","17475","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Wykrota, JLM; Faria, JMPC","75","1987","11","28","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-11 11:40:47-03","UFMG","BHCB","39187","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,NA,NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:40:47-03","UFMG","BHCB","9254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Paula, JA; et al.","s.n.","1986","11","29","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,"Campo rupestre;",NA,NA,"-44.0527992248535","-20.3330993652344",NA,NA,"Moeda","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:40:47-03","UFMG","BHCB","11699","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Mendes, KVM","s.n.","1987","11","14","Southern America","Brasil","Minas Gerais","Serra de Itabirito.",NA,NA,NA,NA,"-43.801399230957","-20.2532997131348",NA,NA,"Itabirito","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:40:47-03","UFMG","BHCB","11584","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Carvalho, QO","s.n.","1987","10","25","Southern America","Brasil","Minas Gerais","Serra de Itabirito.",NA,NA,NA,NA,"-43.801399230957","-20.2532997131348",NA,NA,"Itabirito","20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:40:47-03","UFMG","BHCB","12902","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Pereira, LA; et al.","s.n.","1988","05","15","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco",NA,NA,NA,NA,"-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:40:47-03","UFMG","BHCB","14040","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Campos, EDG","s.n.","1988","10","02","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco",NA,NA,NA,NA,"-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-12-11 11:40:47-03","UFMG","BHCB","15889","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Braga, MMN; et al.","277","1988","10","21","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco",NA,NA,NA,NA,"-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-12-11 11:40:47-03","UFMG","BHCB","1565","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Schwacke, CAW","9994","1904",NA,NA,"Southern America","Brasil","Minas Gerais","Tripuí.",NA,"Emenagoga",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-12-11 11:40:47-03","UFMG","BHCB","8782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.",NA,"Lopes, MA","s.n.","1985","02","22","Southern America","Brasil","Minas Gerais","Usina Coronel Américo Teixeira (UCAT).",NA,"Campo;herbáceo;flores roxas;",NA,NA,"-43.7144012451172","-19.1688995361328","1000","1000","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:21:32-03","UFPR","UPCB","42258","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","var. cordigera","Declieuxia cordigera var. cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Oliveira, J.A.","Vieira, M.F.","692","1991","10","29",NA,"Brasil","Minas Gerais","Cidade a 100km de Juiz de Fora, sentido Caxambú",NA,"Erva de flores lilases, vegetação de cerrado após queimada. Beira da estrada..","UPCB0036220","UPCB0036220","-44.1911010742188","-21.9472007751465",NA,NA,"Bom Jardim de Minas","20996","auto","2019",NA,NA,"02",NA,NA,NA,NA,NA
"364","2021-02-11 17:21:32-03","UFPR","UPCB","41642","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","var. cordigera","Declieuxia cordigera var. cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Oliveira, J.A.","Hatschbach, G.","69688","1999","10","24",NA,"Brasil","Minas Gerais","Serra do Espinhaço, rodovia para Barão do Guaçuí",NA,"Ereta, flor violeta. Campo limpo de altitude, recém queimado. Alt. 1300m..","UPCB0036209","UPCB0036209","-43.7407989501953","-18.4543991088867",NA,NA,"Gouveia","37970","auto","2019",NA,NA,"02",NA,NA,NA,NA,NA
"365","2017-11-10 12:14:00-02","MO","MOBOT","3103502","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll. Arg.","S.F. Smith","Gert G. Hatschbach","Hatschbach 22929","1969","11","18","South America","Brazil","Paraná","Serra dos Mulatos.",NA,NA,NA,NA,"-50.9494018554688","-24.2082996368408",NA,NA,"Ortigueira","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"366","2017-11-10 12:16:00-02","MO","MOBOT","3104418","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera",NA,NA,"T. Yano|O. Yano","Yano 59","1985","11","16","South America","Brazil","São Paulo","Estrada para Bairro dos Gabriel, km 63 da SP-250",NA,NA,NA,NA,"-47.2200012207031","-23.6499996185303",NA,NA,"Ibiúna","43112","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"367","2013-01-28 05:13:00-02","MO","MOBOT","1396925","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","C.M. Taylor (MO)","René Guillén V.|Lupita Sánchez A.|S. Ortiz|L. Surubí","Guillén Villarroel 4793","1999","11","26","South America","Bolivia","Santa Cruz","Serranía Santiago, sobre la meseta con afloramientos de roca.",NA,NA,NA,NA,"-59.5716667","-18.3280556","650.00000000",NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"368","2013-07-16 09:31:00-03","MO","MOBOT","1952281","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.",NA,"Timothy J. Killeen","Killeen 2803","1987","10","15","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"-59.6666667","-18.3333333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"369","2009-12-24 06:40:00-02","MO","MOBOT","3100461","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.",NA,"Shunsuke Tsugaru|Yasuo Otsuka","Tsugaru B-2222","1987","2","12","South America","Brazil","São Paulo","Bairro Caete, Sao Roque, 50km W from Sao Paolo",NA,NA,NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2016-11-15 05:15:00-02","MO","MOBOT","3100505","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.",NA,"Antonio C. Krapovickas","Krapovickas 33357","1978","1","30","South America","Brazil","Minas Gerais","Alto Paranaiba; 14km NW de Araxa, camino a Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","3101063","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride","Ezechias P. Heringer","Heringer 2093","1979","9","27","South America","Brazil","Distrito Federal","Bacia do Rio Sao Bartolemeu;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2014-09-05 21:05:00-03","MO","MOBOT","3103676","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","C.M. Taylor","E. Tameirão Neto","Tameirão Neto 1856","1994","9","13","South America","Brazil","Minas Gerais","Paracatu;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2015-08-10 22:31:00-03","MO","MOBOT","3104139","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","C.M. Taylor","P.H.A. Pequeno","Pequeno 176","1989","10","4","South America","Brazil","Minas Gerais","Serra da Moeda;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","3104454","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride, Jr.","* HOEEHNE","HOEEHNE s.n.","1936",NA,NA,"South America","Brazil","São Paulo","Ipero;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","3104729","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Kirkbride, Jr.","Howard S. Irwin","Irwin 8561","1965","9","22","South America","Brazil","Distrito Federal","Brasillia, on road to Paranoa; cerrado;",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2012-07-28 05:08:00-03","MO","MOBOT","3105123","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","C.M. Taylor","* SILVA","SILVA 2121","1985","10","5","South America","Brazil","Minas Gerais","Serra da Moeda; Moeda; Campo Rupestre",NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2013-01-28 05:13:00-02","MO","MOBOT","936974","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","C. Taylor (MO)","René Guillén V.|T. Ruiz de Centurión","Guillén Villarroel 848","1993","11","6","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas, campu rupestre dominado por Vellozia, suelos arenosos con afloramiento de roca madre.",NA,NA,NA,NA,"-60.3861111","-14.8233334","920.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"378","2008-05-27 22:02:00-03","MO","MOBOT","969304","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.",NA,"Timothy J. Killeen|T. Grinwood","Killeen 7696","1995","10","26","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff M; campamento Las Gamas, paisaje variado con campo limpo, campo cerrado y campo húmedo. Suelos arenosos hasta franco arenosos, casi siempre superficial de 10 hasta 50 cm de profundidad. Todo recién quemado.",NA,NA,NA,NA,"-60.36666","-14.8","350.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"379","2008-05-27 22:02:00-03","MO","MOBOT","3104224","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.",NA,"Carvalho","Carvalho 11386","1987","11","15","South America","Brazil","Minas Gerais","Serra da Moeda; Moeda; campo rupestre;",NA,NA,NA,NA,"-43.96666","-20.3","1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2018-05-03 11:33:00-03","MO","MOBOT","101043501","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Sobrado & Salas","P.L. Viana|R. M. Salas|S.V. Sobrado|N.F.O. Mota","Viana 5914","2012","4","19","South America","Brazil","Minas Gerais","MG-451, km 59-60. Estada Bocaiúva-Diamantina, Planalto de Diamantina.",NA,NA,NA,NA,"-43.5677778","-17.465","794.00000000",NA,"Olhos d'Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"381","2010-04-13 13:20:00-03","MO","MOBOT","100266949","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll. Arg.","J.H. Kirkbride","A.B. Joly","Joly 242","1946","11","27","South America","Brazil","São Paulo","Mun. São Paulo, Butantã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"382","2017-11-10 12:17:00-02","MO","MOBOT","100166656","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera",NA,"J.H. Kirkbride, Jr.","J.R.I. Wood","Wood 20707","2004","4","15","South America","Bolivia","Santa Cruz","Santiago de Chiquitos, on hill with El Arco and La Cueva to the east of Santiago de Chiquitos. Serrania of pre-cambrian hills with vertical north facing escarpment.",NA,NA,NA,NA,"-59.55","-18.3333333","750.00000000",NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"383","2015-08-10 05:49:00-03","MO","MOBOT","3100905","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","cordigera","Declieuxia cordigera cordigera",NA,"J.H. Kirkbride Jr.","Amaro Macedo","Macedo 2757","1950","12","27","South America","Brazil","Minas Gerais","Lavras Novas, Mun. O. Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-11-10 12:18:00-02","MO","MOBOT","3100757","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera","divergentiflora","Declieuxia cordigera divergentiflora","(Pohl ex DC.) J.H. Kirkbr.","J.H. Kirkbride, Jr.","Howard S. Irwin|Eunice Onishi|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 25928","1970","2","3","South America","Brazil","Minas Gerais","Serra da Anta. Rocky hillside, ca. 2km N of Paracatú.",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"385","2016-04-04 17:00:34-03","UNIOESTE","UNOP","8023","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Guimarães, O.A.","Vieira, M.F.","692","1991","10","29",NA,"Brasil","Minas Gerais","Bom Jardim de Minas, cidade a 100 km de Juiz de fora, sentido Caxambú , na beira da estrada.",NA,"Erva de flores lilases, vegetação de cerrado após queimada.",NA,NA,"-44.1911010742188","-21.9472007751465",NA,NA,"Bom Jardim de Minas","20996","auto","2000",NA,NA,"06",NA,NA,NA,NA,NA
"386","2016-04-04 17:00:34-03","UNIOESTE","UNOP","8024","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Valente, G.E.","Valente, G.E.; Azevedo, A.A.; Alves Meira, R.M.S.; Azevedo, A.A.; Alves Meira, R.M.S.","1241","2003","04","26",NA,"Brasil","Minas Gerais","Serra de Ouro Branco, Campo rupestre.",NA,"Erva variando de 10,0 a 25,0 cm de altura, crescendo em solo pedregoso, a pleno sol. Flores azuis.",NA,NA,"-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco","13809","auto","2003",NA,NA,"04","26",NA,NA,NA,NA
"387","2016-04-04 17:00:34-03","UNIOESTE","UNOP","8026","S","Plantae",NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult. f.","Valente, G.E.","Valente, G.E.; Azevedo, A.A.; Azevedo, A.A.","1819","2006","10","06",NA,"Brasil","Minas Gerais","Serra do Ouro Branco, campo rupestre.",NA,"Planta com cerca de 18,0 cm de altura, em solo arenoso. Flores roxas.",NA,NA,"-43.6918983459473","-20.5207996368408",NA,NA,"Ouro Branco","13809","auto","2006",NA,NA,"10","06",NA,NA,NA,NA
