"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","previousCatalogNumber","typeStatus","fieldNumber"
"88","2019-08-20 10:08:46-03","UNICAMP","UEC","137450","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Breier, TB","2003","11",NA,"Breier, TB; Budke, JC","0467","2002","08","18","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,NA,"UEC090975","UEC090975","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:08:46-03","UNICAMP","UEC","137451","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Breier, TB","2003","11",NA,"Breier, TB; Andrade, MAR","0160","2002","05","28","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, parcelas permanentes.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,NA,"UEC090978","UEC090978","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:27:17-03","UNICAMP","UEC","144333","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"Meireles, JE; Firetti, F; Kubota, U; Ávila-Jr, R; Obando, S; Furtado, AG; Ikemoto, E","261","2005","03","26","Brazil","São Paulo","Cananéia","Distrito de Itapitangui. Parque Estadual de Jacupiranga, Núcleo do Cedro. Trilha do Rio das Minas, Sítio Paraíso das Minas.","-48.127222","-24.991944","-48.127222","-24.991944",NA,NA,"Epífita a cinco metros do solo. Cladódeos rígidos. Flores cor creme.; Floresta Ombrófila Densa Baixo Montana muito degradada.","UEC090971","UEC090971","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:27:17-03","UNICAMP","UEC","180725","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Mello, FNA","2013","04","16","Polisel, RT; Diogo, IJS; Oliveira Neto, M; Campos-Rocha, A; Souza, VC","1205","2013","03","30","Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça.","-47.378889","-24.038889","-47.378889","-24.038889","324","324","Epífita. Flores avermelhadas.; Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","UEC074481","UEC074481","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:27:17-03","UNICAMP","UEC","188513","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Rigon-Junior, MJ","2010","08","24","Stival-Santos, A; Legal, E; Silveira, S","2131","2010","03","17","Brazil","Santa Catarina","São José","Forquilhas.","-48.689444","-27.540278","-48.689444","-27.540278","135","135","Epífita, fruto amarelo.; Floresta Ombrófila Densa Montana, Estágio Avançado: interior de fragmento.","UEC118637","UEC118637","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:27:17-03","UNICAMP","UEC","90220","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Gonzaga, DR","2015","09","15","Leitão Filho, HF; et al.","32904","1995","02","09","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, próximo à Caverna do Diabo.","-48.392083","-24.646639","-48.392083","-24.646639",NA,NA,"Epífita. Frutos imaturos verdes.","UEC090980","UEC090980","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:27:17-03","UNICAMP","UEC","48230","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Taylor, NP","1993","12","06","Sucre, D","7052","1970","08","17","Brazil","Rio de Janeiro",NA,"Vertente NW da Serra da Piaba.",NA,NA,NA,NA,"40","80","Saxícola, extensa formação ombrófila, crescendo na mata, flores amarelas.","UEC090977","UEC090977","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:27:17-03","UNICAMP","UEC","67880","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"Barros, F; et al.","29472","1993","11","09","Brazil","São Paulo","Ubatuba","Trilha do Corisco.","-44.816667","-23.333333","-44.816667","-23.333333",NA,NA,"Epífita, com frutos carnosos roxos e flores creme.; Mata de encosta.","UEC090986","UEC090986","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:27:17-03","UNICAMP","UEC","83989","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"Goldenberg, R; Macias, L; Koch, L; Árbocz, GF; Belinello, R","185","1996","05","23","Brazil","São Paulo","Queluz","Margens do Rio das Cruzes.","-44.781667","-22.455556","-44.781667","-22.455556",NA,NA,"Mata ciliar, Epífita; botões amarelados e frutos imaturos verdes.","UEC090990","UEC090990","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:27:17-03","UNICAMP","UEC","85798","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Zappi, DC","1999","12",NA,"Godoi, JV; Romaniuc; Melo, MRF; Muniz, CFS","401","1994","05","03","Brazil","São Paulo",NA,"Entre os municípios de Mongaguá e Praia Grande, Mata de Encosta.",NA,NA,NA,NA,NA,NA,"Epífita sobre árvore a ca. 7,0m de altura. Flores amarelo esverdeadas, estames alvos.","UEC090989","UEC090989","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:27:17-03","UNICAMP","UEC","91578","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Lombardi, JA","1996","08","21","Ivanauskas, NM; Mazine, FF","804","1996","05","31","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski.","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Epífita. Flores brancas.; Floresta Atlântica.","UEC090987","UEC090987","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-08-20 10:08:43-03","UNICAMP","UEC",NA,"S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Breier, TB","2003","11",NA,"Breier, TB; Budke, JC","540","2002","08","22","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Núcleo Sete Barras.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:27:17-03","UNICAMP","UEC","41829","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Lombardi, JA","1989",NA,NA,"Hatschbach, G","49349","1985","05","08","Brazil","Paraná","Guaraqueçaba","Tagaçaba.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita, pendente, flores alvas. Mata pluvial.","UEC090973","UEC090973","Magnoliopsida",NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:27:17-03","UNICAMP","UEC","53959","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Silva, SM","1987","11","26","Britez, RM","1381","1987","03","06","Brazil","Paraná","Paranaguá","Ilha do Mel - Morro do Meio.","-48.5092010498047","-25.5200004577637",NA,NA,"10","10","Erva epífita de flores brancas. Floresta.","UEC090972","UEC090972","Magnoliopsida",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:27:17-03","UNICAMP","UEC","53960","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Gonzaga, DR","2015","09","15","Britez, RM","s.n.","1986","05","10","Brazil","Paraná","Paranaguá","Ilha do Mel - Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva epífita de flores alvacentas; floresta.","UEC090970","UEC090970","Magnoliopsida",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:27:17-03","UNICAMP","UEC","53958","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Silva, SM","1987","11","26","Silva, SM; Souza, WS","s.n.","1985","05","05","Brazil","Paraná","Paranaguá","Ilha do Mel - Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva epífita de flores alvacenta.","UEC090969","UEC090969","Magnoliopsida",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:27:17-03","UNICAMP","UEC","48229","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Gonzaga, DR","2015","09","15","Martinelli, G","4672","1978","06","23","Brazil","São Paulo","Bananal","Parque Nacional da Serra da Bocaína, próximo ao Marco 22.","-44.3199996948242","-22.6800003051758",NA,NA,"1100","1100","Epífita, esciófila, crescendo na mata, folhas verdes com nuances vinosos, flores com calice avermelhado, corola róseo-amarelado, estames creme, botões florais amarelos com cálice róseo, frutos imaturos de cor vinoso escuro.","UEC090879","UEC090879","Magnoliopsida",NA,"26795",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:27:17-03","UNICAMP","UEC","43375","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Lombardi, JA","1989",NA,NA,"Taroda, N; Gouvêa, LSK; Yamamoto, K","18601","1986","04","30","Brazil","São Paulo","Campinas","Distrito de Cabras, mata próxima ao Observatório Capricórnio.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Epífita, caule arroxeado tendendo para o vermelho. Flores brancas creme.","UEC090992","UEC090992","Magnoliopsida",NA,"23900",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:08:46-03","UNICAMP","UEC","132671","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Aona, LYS","2003","11",NA,"Costa, IR; Urbanetz, K; Kinoshita, LS","s.n.","2003","11",NA,"Brazil","São Paulo","Cananéia","Floresta.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"UEC090988","UEC090988","Magnoliopsida",NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:27:17-03","UNICAMP","UEC","137504","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Arzolla, FARDP","2004","10","04","Arzolla, FARDP; Paula, GCR; Condez, TH","634","2004","09","23","Brazil","São Paulo","São Paulo","Parque Estadual da Cantareira, região da Chapada.","-46.6300010681152","-23.5400009155273",NA,NA,"1070","1070","Epífita, frutos vináceos.; Floresta Ombrófila Densa.","UEC090979","UEC090979","Magnoliopsida",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:27:17-03","UNICAMP","UEC","65120","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Lombardi, JA",NA,NA,NA,"Lombardi, JA","151","1993","07","26","Brazil","São Paulo","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Epífita. Coletada estéril e cultivada em Piracicaba - SP e Belo Horizonte - MG, colhida para herborização. Flores Alvas.; Mata Atlântica.","UEC090991","UEC090991","Magnoliopsida",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-03-12 10:29:05-03","UFOP","OUPR","34300","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Pedrosa, L.G.","2019","07","21","Pedrosa, L.G.","1776","2019","07","21","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Carrasco.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Epífita pendente. Flores alvas. Mata seca rupestre.",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-04 13:19:03-03","UDESC","LUSC","8538","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, M.F.","2011","04","04","Cadorin, T.J.; Oliveira, C.P.L. & Boing E.","1782","2010","03","30","Brasil","Santa Catarina","Biguaçu",NA,"-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,NA,"LUSC001444","LUSC001444",NA,NA,"20442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:00:24-03","FURB","FURB","14971","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","200","2009","10","09","Brasil","Santa Catarina","Taió","Passo Manso, Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","812","812","Epífita IFFSC e625a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB21425","FURB21425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:00:24-03","FURB","FURB","15148","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","220","2009","10","13","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","Epífita IFFSC e466a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto arroxeado;","FURB21424","FURB21424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:00:24-03","FURB","FURB","15313","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, MF","2010","04","08","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","404","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","Epífita IFFSC e518a (Abaixo de 4m), forófito 3. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto roxa;","FURB21423","FURB21423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:00:24-03","FURB","FURB","16025","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, MF","2010","04","08","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.P.L.","420","2009","11","04","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB21422","FURB21422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:00:24-03","FURB","FURB","17693","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Dreveck, S.; Carneiro, F.E.","1539","2009","12","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca - SC-301.","-49.0477777","-26.1925","-49.0477777","-26.1925000","27","27","Florística IFFSC 1048 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita; Fruto rosado;","FURB21421","FURB21421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:00:24-03","FURB","FURB","17903","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, MF","2010","07","01","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","754","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","Epífita IFFSC e578a (Acima de 4m). Sobre forófito 3 Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita; Fruto rosado;","FURB21420","FURB21420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-08 08:50:58-03","FURB","FURB","18012","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, MF","2010","07","01","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","843","2009","12","10","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB21419","FURB21419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-14 10:00:24-03","FURB","FURB","20542","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, MF","2010","07","29","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1007","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.5852777","-26.7275","-49.5852777","-26.7275000","785","785","Epífita IFFSC e801a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto rosa;","FURB21418","FURB21418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 10:00:24-03","FURB","FURB","20576","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, MF","2010","07","29","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1153","2010","01","28","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Epífita IFFSC e148a (Acima de 4m). Forófito 2. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB21417","FURB21417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:00:24-03","FURB","FURB","21396","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1444","2010","02","17","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Florística IFFSC e573a (Rupícola) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; entorno do fragmento Habito: rupícola; Fruto rosa;","FURB21416","FURB21416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:00:24-03","FURB","FURB","21625","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1314","2010","02","16","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Morro do Spitzkopf.","-49.1180556","-27.0069444","-49.1180556","-27.0069444","249","249","Epífita IFFSC e8001b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita em galho caido; Fruto rosa;","FURB21415","FURB21415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:00:24-03","FURB","FURB","22690","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Korte, A.; Kniess, A.","2226","2010","03","17","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","Florística IFFSC 516 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor botão","FURB21414","FURB21414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:00:24-03","FURB","FURB","22915","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Stival-Santos, A.; Legal, E. & Silveira, S.","2131","2010","03","17","Brasil","Santa Catarina","São José","Forquilhas.","-48.6894444","-27.5402777","-48.6894444","-27.5402777","135","135","Florística IFFSC 352 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto amarela;","FURB21413","FURB21413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:00:24-03","FURB","FURB","23672","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, MF","2011","01","19","Cadorin, T.J.; Oliveira, C.P.L. & Boing, E.","1782","2010","03","30","Brasil","Santa Catarina","Biguaçu",NA,"-48.78","-27.36","-48.7800000","-27.3600000","440","440",NA,"FURB21412","FURB21412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:00:24-03","FURB","FURB","23840","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Freitas, MF","2011","01","19","Stival-Santos, A.; Legal, E. & Silveira, S.","2370","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","718","718","Florística IFFSC 349 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor branca","FURB21411","FURB21411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:00:24-03","FURB","FURB","23846","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Korte, A.; Kniess, A.","2693","2010","04","14","Brasil","Santa Catarina","José Boiteux","Rio Laeisz.","-49.5886111","-26.9119444","-49.5886111","-26.9119444","823","823","Florística IFFSC 688 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","FURB21410","FURB21410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:00:24-03","FURB","FURB","25625","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Korte, A.; Kniess, A.","3205","2010","05","14","Brasil","Santa Catarina","Indaial","Warnow Alto.","-49.2308334","-27","-49.2308334","-27.0000000","357","357","Florística IFFSC 635 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor botão floral","FURB21409","FURB21409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:00:24-03","FURB","FURB","25837","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2243","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Epífita IFFSC e993b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto rosado;","FURB21408","FURB21408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:00:24-03","FURB","FURB","25914","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","1982","2010","05","06","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","Forófito 1. Epífita IFFSC e1048b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de tronco caído; Fruto verde claro;","FURB21407","FURB21407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:00:24-03","FURB","FURB","26006","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Dreveck, S.","2188","2010","05","04","Brasil","Santa Catarina","Doutor Pedrinho","Ribeirão Rigo.","-49.4997222","-26.73","-49.4997222","-26.7300000","600","600","Florística IFFSC 801 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: epífita; Fruto vermelho;","FURB21406","FURB21406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 10:00:24-03","FURB","FURB","26015","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2718","2010","05","05","Brasil","Santa Catarina","Balneário Camboriú","Entorno do Parque Interpraias.","-48.6","-27","-48.6000000","-27.0000000","140","140","Florística IFFSC 642 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor botão floral amarelo","FURB21405","FURB21405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:00:24-03","FURB","FURB","26171","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Rigon-Junior, MJ","2010","08","24","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2437","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785","Epífita IFFSC e801b (Acima de 4m) - sobre forófito 1 Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado Habito: epífita; Fruto verde;","FURB21404","FURB21404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
