"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","coordinatePrecision","preparationType","geoFlag","class","individualCount"
"52","2020-09-12 05:00:02-03","US","US","2580050","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"J. Fontella","1961","12","10","Brazil","São Paulo","Caraguatatuba","Caraguatatuba forest reserve, 5 km of rio santo antonio, perto do rio da mantegueira and rio do ouro","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"US00313888","US00313888_01",NA,"Violales",NA,"124","South America - Neotropics","30093",NA,"auto","Dicotyledonae","1"
"53","2020-09-12 05:00:02-03","US","US","2775550","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"J. P. P. Carauta","1974","10","27","Brazil","São Paulo",NA,"Ubatubam, na serra",NA,NA,NA,NA,"400","500",NA,"US00313887","US00313887_01",NA,"Violales",NA,"1748","South America - Neotropics",NA,NA,NA,"Dicotyledonae","1"
"54","2021-03-16 18:32:00-03","USP","SPF","83022","PreservedSpecimen","Plantae","Begoniaceae","Begonia","adiantiformis","Begonia adiantiformis","Toledo","Handro, O","1957","06",NA,"Gehrt, A","1943","10","22","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo, Cultivada proveniente de Ubatuba, São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Planta arbustiforme. Flores alvas.","SPF00083022","SPF00083022",NA,NA,"isotype","s.n.",NA,"53584",NA,"auto",NA,NA
"55","2019-10-07 09:24:03-03","UEFS","HUEFS","208134","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade",NA,NA,NA,NA,"Cervi, A.C.","2013","11","05","Brasil","Santa Catarina","Urubici","Estrada para Serra do Corvo.","-49.366667","-28.054444","49W22'0''","28S3'16''","1764","1764",NA,"HUEFS0208134","HUEFS0208134","Angiospermae","Cucurbitales",NA,"10208",NA,NA,NA,NA,"Rosanae",NA
"56","2019-10-07 09:24:03-03","UEFS","HUEFS","50512","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade",NA,NA,NA,NA,"Souza, J.P.de","2000","04","20","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Trilhas das Cachoeiras do Ribeirão Itu.","-23.75","-45.6","23W45'","45S36'",NA,NA,"Floresta Ombrófila Densa.","HUEFS0050512","HUEFS0050512","Angiospermae","Cucurbitales",NA,"3349",NA,NA,NA,NA,"Rosanae",NA
"57","2019-10-07 09:24:03-03","UEFS","HUEFS","189724","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade",NA,NA,NA,NA,"Silva, S.J.G.da","1991","12","28","Brasil","São Paulo","Salesópolis","Km 31,5 da estrada da Petrobrás, sentido Caraguatatuba, margem do rio Pardo.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"HUEFS0189724","HUEFS0189724","Angiospermae","Cucurbitales",NA,"294",NA,"18032",NA,"auto","Rosanae",NA
"58","2019-10-07 09:24:03-03","UEFS","HUEFS","57670","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade",NA,NA,NA,NA,"Silva, J.M.","2008","11","15","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco.","-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,NA,"HUEFS0057670","HUEFS0057670","Angiospermae","Cucurbitales",NA,"7188",NA,"24844",NA,"auto","Rosanae",NA
"59","2019-10-07 09:24:03-03","UEFS","HUEFS","191242","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade",NA,NA,NA,NA,"Pirani, J.R.","1983","07","29","Brasil","São Paulo","Ubatuba","Subindo a Serra do Mar, rumo a Taubaté. Muito frequente no interio da mata pluvial tropical.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"HUEFS0191242","HUEFS0191242","Angiospermae","Cucurbitales",NA,"805",NA,"34265",NA,"auto","Rosanae",NA
"60","2019-11-01 14:54:56-03","UnB","UB","118083","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Handro, O",NA,NA,NA,"Fontella, J","1961","12","10","Brasil","São Paulo","Caraguatatuba","Reserva Florestal de Caraguatatuba, 5km do Rio Santo Antonio, perto do Rio da Mantegueira e Rio do Ouro","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"124","Southern America","30093",NA,"auto",NA,NA
"61","2021-02-23 13:21:57-03","MN","R-TIPOS","22092","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Brade, A.C.","1943",NA,NA,"Brade, A.C.","1924","03",NA,"Brasil","São Paulo","Iguape","Serra do Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"R000022092","R000022092_001",NA,NA,"Isotypus","8327",NA,"55628",NA,"auto",NA,NA
"62","2020-08-20 14:55:41-03","UFSC","FLOR","47889","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade",NA,NA,NA,NA,"Trevisan, R.; Venturi, S.","2012","12","04","Brasil","Santa Catarina","Grão Pará","Rodovia SC 439, descida da Serra do Corvo Branco, atrás da proteção do mirante, divisa entre os municípios de Urubici e Grão Pará.","-49.366667","-28.056111","49º22'0''W","28º3'22''S","1144","1144","flores brancas. Planta faz parte do Projeto Reflora","FLOR0047889",NA,NA,"Cucurbitales",NA,"1364",NA,NA,NA,NA,NA,NA
"63","2020-08-20 14:55:41-03","UFSC","FLOR","54882","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Barboza, E.","2013","12","03","Cervi, A.C.; Barboza, E. & Cordeiro, J.","2013","11","05","Brasil","Santa Catarina","Urubici","estrada para a Serra do Corvo.","-49.366667","-28.054444","49º22'0''W","28º3'16''S","1164","1164","flores alvas","FLOR0054882",NA,NA,"Cucurbitales",NA,"10208",NA,NA,NA,NA,NA,NA
"64","2020-08-20 14:55:41-03","UFSC","FLOR","57113","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jaramillo, J.C.V.","2016","10","26","Heiden, G.; Oliveira, C.T.","2011","11","12","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco. Rodovia SC 439, próximo da divisa Grão Pará/Urubici.","-49.366944","-28.056389","49º22'1''W","28º3'23''S","1249","1249","arbusto rupícola em vertentes. Ramos castanho-avermelhados, pendentes. Folhas verdes, levemente discolores. Corola alva. Estames amarelos Habitat: Floresta Ombrófila Densa (Mata Atlântica), vegetação rupícola nas escarpas de arenito","FLOR0057113","FLOR0057113",NA,"Cucurbitales",NA,"1780",NA,NA,NA,NA,NA,NA
"65","2020-08-20 14:55:41-03","UFSC","FLOR","63048","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jaramillo, J.",NA,NA,NA,"Jaramillo, J.C.; Cabral, F.S.; Ostroski, P.","2016","04","20","Brasil","Santa Catarina","Treviso","Nova Brasilia.","-49.499444","-28.461111","49º29'58''W","28º27'40''S",NA,NA,"Erva, crescendo no borde do mato, em rochas húmidas, flores brancas","FLOR0063048","FLOR0063048",NA,"Cucurbitales",NA,"227",NA,NA,NA,NA,NA,NA
"66","2020-08-20 14:55:41-03","UFSC","FLOR","66666","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Colares, R.; Guislon, A.V.","2018","08","01","Oliveira, L.; Elias, G.A.; Padilha, P.T.; Santos, R. dos","2016","12","15","Brasil","Santa Catarina","Treviso","Morro dos Dois Dedos.","-49.525","-28.511111","49º31'30''W","28º30'40''S","743","743","Herbácea terrestre Habitat: Encontrada em local rochoso","FLOR0066666","FLOR0066666",NA,"Cucurbitales",NA,"s/n.",NA,NA,NA,NA,NA,NA
"67","2020-08-20 14:55:41-03","UFSC","FLOR","66667","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jaramillo, J.C.","2017","04","11","Santos, R. dos; Santos, I.A. dos; Klein, A.S.","2009","07","21","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco. (Coordenadas em UTM na ficha original: 22 J 661582.00 m E, 6895413.00 m S)","-49.355833","-28.056944","49º21'21''W","28º3'25''S","1160","1160","Duplicata de CRI 10281","FLOR0066667","FLOR0066667",NA,"Cucurbitales",NA,"s/n.",NA,NA,NA,NA,NA,NA
"68","2020-08-20 20:38:29-03","UFSC","FLOR","27355","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Sobral, M.","1995",NA,NA,"Jarenkow, J.A.; Sobral, M.","1995","12","17","Brasil","Rio Grande do Sul","Morrinhos do Sul","Morro do Forno, trilha de acesso ao planalto.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"arbusto, flor masculina branca, estames amarelos, 1,5m altura","FLOR0027355",NA,NA,"Cucurbitales",NA,"2937",NA,"12766",NA,"auto",NA,NA
"69","2021-03-04 15:46:54-03","IF","SPSF","23773","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"M.C.H.Mmede & L.Rossi","1991","11","29","Brasil","SP","Iguape","E.Ecol.Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da fgueira&nf;;",NA,NA,"Magnoliophyta","Violales",NA,"506","América do Sul","55628",NA,"auto","Magnoliopsida",NA
"70","2021-03-04 15:46:54-03","IF","SPSF","28894","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"L.Rossi","2000","09","20","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,"Magnoliophyta","Violales",NA,"2159","América do Sul","30093",NA,"auto","Magnoliopsida",NA
"71","2021-03-04 15:46:54-03","IF","SPSF","28821","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"F.O. Souza","2000","07","18","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata Ombrofila Densa&nf;;",NA,NA,"Magnoliophyta","Violales",NA,"36","América do Sul","30093",NA,"auto","Magnoliopsida",NA
"72","2021-03-04 15:46:54-03","IF","SPSF","28583","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"R.S.Bianchini","2000","09","10","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila&nf;;",NA,NA,"Magnoliophyta","Violales",NA,"1468","América do Sul","30093",NA,"auto","Magnoliopsida",NA
"73","2021-03-04 15:46:54-03","IF","SPSF","23774","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"S.J.Gomes","1990","09","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"Magnoliophyta","Violales",NA,"41","América do Sul","55628",NA,"auto","Magnoliopsida",NA
"74","2021-03-04 15:46:54-03","IF","SPSF","23775","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"L.Rossi & E.A.Anunciaçao","1994","01","13","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"Magnoliophyta","Violales",NA,"1380","América do Sul","55628",NA,"auto","Magnoliopsida",NA
"75","2021-03-04 15:46:54-03","IF","SPSF","23772","PreservedSpecimen","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis",NA,NA,NA,NA,NA,"D.F.Pereira","1991","08","15","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da figueira&nf;;",NA,NA,"Magnoliophyta","Violales",NA,"60","América do Sul","55628",NA,"auto","Magnoliopsida",NA
"76","2021-02-08 12:38:47-03","UFRGS","ICN","181644","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jaramillo V., JC","2017","06","26","Cervi, AC; Barboza, E; Cordeiro, J","2013","11","05","Brasil","SC","Urubici","Estrada para Serra do Corvo.","-49.366667","-28.054444","-49.366667","-28.054444","1164","1164","Doação Herbário MBM; Flores alvas. Paredão.",NA,NA,"Dicotyledon",NA,NA,"10208","América do Sul",NA,NA,NA,NA,NA
"77","2021-02-08 12:38:47-03","UFRGS","ICN","145696","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jaramillo V., JC","2017","06","29","Schneider, AA","2006","10","18","Brasil","SC","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,"900","900",NA,NA,NA,"Dicotyledon",NA,NA,"1337","América do Sul","30102",NA,"auto",NA,NA
"78","2021-02-08 12:38:47-03","UFRGS","ICN","197471","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Külkamp, J",NA,NA,NA,"Külkamp, J; Valduga, E; Gonzatti, F; Nogueira, L","2016","12","13","Brasil","SC","Urubici","Serra do Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Erva 50 cm, flores rosas.; Em encostra úmida e sombreada",NA,NA,"Dicotyledon",NA,NA,"196","América do Sul","30102",NA,"auto",NA,NA
"79","2021-02-08 12:38:47-03","UFRGS","ICN","120555","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jaramillo V., JC","2017","06","26","Jarenkow, JA; Sobral, M","1995","12","17","Brasil","RS","Morrinhos do Sul","Morro do Forno trilha de acesso ao planalto","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Arbusto com ca. 1,5m alt..Flores masculinas brancas; estames amarelos.; em Mata Atlântica de Encosta.",NA,NA,"Dicotyledon",NA,NA,"2937","América do Sul","12766",NA,"auto",NA,NA
"80","2021-02-08 12:38:47-03","UFRGS","ICN","157914","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jaramillo V., JC","2017","06","26","Buzatto, CR","2008","10","28","Brasil","SC","Urubici","SC 439 Serra do Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"407","América do Sul","30102",NA,"auto",NA,NA
"81","2021-02-08 12:38:47-03","UFRGS","ICN","090709","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Sobral, M","1991",NA,NA,"Sobral, M; Attili, D","1991","01",NA,"Brasil","SP","Peruíbe","Parque Nacional da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Erva ereta até 1m altura; flores brancas; frutos imaturos.; Região de mata atlântica; interior de mata; ocorre em grande densidade no local.",NA,NA,"Dicotyledon",NA,NA,"6664","América do Sul","21922",NA,"auto",NA,NA
"82","2019-11-21 10:01:40-03","IBt","SP","48967","S","Plantae","Begoniaceae","Begonia","adiantiformis","Begonia adiantiformis","Toledo","Toledo, JF","1946",NA,NA,"Gehrt, A","1943","10","22","Brasil","São Paulo","Ubatuba","cult. Jardim Botânico de São Paulo","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Planta arbustiforme. Flores alvas","SP000007","SP000007",NA,NA,"Holotype","s.n.",NA,"34265",NA,"auto",NA,NA
"83","2019-11-21 10:01:49-03","IBt","SP","272082","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Gomes da Silva, SJ","1997","04",NA,"Rossi, L; Anunciação, EA","1994","01","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra dos Itatins, picada entre o alojamento do Núcleo Despraiado e o alto da Serra, mata de encosta bem preservada","-47.333333","-24.366667","-47.333333","-24.366667",NA,NA,"Herbácea, folhas com face abaxial vinácea, corola e ovário alvo, estames alvos, sombreada, no interior da mata",NA,NA,NA,NA,NA,"1380",NA,NA,NA,NA,NA,NA
"84","2019-11-21 10:01:49-03","IBt","SP","290458","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jacques, EL","1997","04","28","Parra, LR; et al.","1995","06","03","Brasil","Rio de Janeiro","Engenheiro Passos","Margem do rio do Salto. Limite entre os estados de São Paulo e Rio de Janeiro. Subindo o rio, margem esquerda",NA,NA,NA,NA,NA,NA,"Erva muito delicada no barranco da mata ciliar. Botão alvo. Frutos velhos castanhos. Folhas discolores, face superior verde e inferior rósea. Toda a planta com tricomas róseos exceto a face superior das folhas",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"85","2019-11-21 10:01:49-03","IBt","SP","299593","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jacques, EL","1997","04","29","Goldenberg, R; et al.","1996","06","13","Brasil","São Paulo","Lavrinhas","12 km ao norte do município, vale do Ribeirão do Braço","-44.881667","-22.462778","-44.881667","-22.462778",NA,NA,"Vegetação rupícola, herbácea, flores com tépalas brancas e estames amarelos",NA,NA,NA,NA,NA,"331",NA,NA,NA,NA,NA,NA
"86","2019-11-21 10:01:49-03","IBt","SP","350468","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Cordeiro, I","2000","07",NA,"Souza, FO; Cordeiro, I; Rossi, L; Oliveira, RJ; Sugiyama, M; Bonfim, F","2000","07","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Nova Trilha dos Tropeiros. Mata ombrófila densa","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Herbácea ca. 70 cm alt., ramos e râmulos vináceos",NA,NA,NA,NA,NA,"36",NA,"30093",NA,"auto",NA,NA
"87","2019-11-21 10:01:49-03","IBt","SP","350469","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Jacques, EL","2000","11",NA,"Simão Bianchini, R; Bianchini, S; Rosário, RPG","2000","09","10","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Lagoa. Mata ombrófila","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Subarbusto ca. 80 cm alt., ramos e pecíolos avermelhados, flor feminina alva com estigma amarelo; alas do ovário verde-hialino; flores masculinas alvas, anteras amarelas",NA,NA,NA,NA,NA,"1468",NA,"30093",NA,"auto",NA,NA
"88","2019-11-21 10:01:49-03","IBt","SP","350470","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Rossi, L","2000","09",NA,"Rossi, L; Kawasaki, ML; Bopp, L","2000","09","20","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros. Mata ombrófila densa de encosta","-45.4099998474121","-23.6200008392334",NA,NA,"100","240","Erva, 70 cm alt., flores esverdeadas",NA,NA,NA,NA,NA,"2159",NA,"30093",NA,"auto",NA,NA
"89","2019-11-21 10:01:49-03","IBt","SP","65353","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Handro, O","1962","03",NA,"Fontella, JP","1961","12","10","Brasil","São Paulo","Caraguatatuba","Reserva Florestal de Caraguatatuba, a 5km do rio Santo Antônio, perto do rio da Mantegueira e do rio Ouro. Mata sub-primária (sub-clímax), solo humoso, perto de um riacho","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Subarbusto de fl. branca",NA,NA,NA,NA,NA,"124",NA,"30093",NA,"auto",NA,NA
"90","2019-11-21 10:01:49-03","IBt","SP","254483","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Gomes da Silva, SJ","1992","11",NA,"Mamede, MCH; Rossi, L","1991","11","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Terrestre crescendo entre rochas, botões alvos, flores masculinas com tépalas alvas, anteras amarelo ovo, flores femininas com tépalas alvas hipanto e alas do ovario alvos, estigmas amarelo claro",NA,NA,NA,NA,NA,"506",NA,"55628",NA,"auto",NA,NA
"91","2019-11-21 10:01:49-03","IBt","SP","245819","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Gomes da Silva, SJ","1991","08",NA,"Nagatami, Y; Piacentin, EP","1990","09","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arbusto sobre rochas, próximo a cursos d#?#água, ca. 0,80m alt., frutos castanhos",NA,NA,NA,NA,NA,"41",NA,"55628",NA,"auto",NA,NA
"92","2019-11-21 10:01:49-03","IBt","SP","251449","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Gomes da Silva, SJ","1992","03",NA,"Pereira, DF; et al.","1991","08","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Frutos secos, na sombra da mata, entre rochas, local úmido",NA,NA,NA,NA,NA,"60",NA,"55628",NA,"auto",NA,NA
"93","2019-11-21 10:01:49-03","IBt","SP","248334","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Gomes da Silva, SJ","1991","08",NA,"Costa, MP; et al.","1990","12","13","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Erva ereta, ramos avermelhados e óvarios alvos, estames e estigmas amarelos",NA,NA,NA,NA,NA,"24",NA,"55628",NA,"auto",NA,NA
"94","2019-11-21 10:01:49-03","IBt","SP","252556","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Smith, SF","1997","06","20","Gomes da Silva, SJ; Piacentin, EP","1991","12","28","Brasil","São Paulo","Salesópolis","km 31,5 da Estrada de Petrobrás, sentido Caraguatatuba, margem do Rio Pardo","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Subarbusto escandente 0,4-1,2m alt., caules e ramos avermelhados quando jovens, depois pardacentos. Folhas verdes levemente discolores; estípulas verdes; brácteas hialinas, pedicelos e tépalas alvas, estigmas amarelos. Frutos jovens verdes passando a",NA,NA,NA,NA,NA,"294",NA,"18032",NA,"auto",NA,NA
"95","2019-11-21 10:01:49-03","IBt","SP","336950","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Gomes da Silva, SJ","1999","04",NA,"Martins, SE; Pompéia, SL","1999","04","02","Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, núcleo Santa Virgínia, trilha do rio Paraibuna","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"Subarbusto 1m alt.,frutos secos castanhos",NA,NA,NA,NA,NA,"424",NA,"27362",NA,"auto",NA,NA
"96","2019-11-21 10:01:49-03","IBt","SP","192436","S","Plantae","Begoniaceae","Begonia","itatinensis","Begonia itatinensis","Irmsch. ex Brade","Smith, SF","1997",NA,NA,"Pirani, JR; Yano, O","1983","07","29","Brasil","São Paulo","Ubatuba","Serra do Mar, subindo a serra, rumo a Taubaté","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Erva 50-120cm alt., muito frequente no interior da mata pluvial tropicla. Extremidade do eixo principal recurvado, frutos secos",NA,NA,NA,NA,NA,"805",NA,"34265",NA,"auto",NA,NA
