"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"95","2020-07-09 10:04:59-03","UFS","ASE","40380","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Farias, DM","2018","02","28","Kassner-Filho, A; Santos, D; Bollman, G; Silva, DA","2056","2018","02","16","Brasil","Santa Catarina","José Boiteux",NA,"-49.4048","-26.4912","-49.4048","-26.4912","394","394","Rupicola.; Interior de unidade amostral.","ASE0041897",NA,"Monilophyta","Polypodiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:43:48-03","UNICAMP","UEC","177136","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","Salino, A","2013","03","28","Salino, A; Almeida, TE; Bettinardi, ML; Mello, FNA; Flores, TB; Braga, DPP","15631","2013","03","28","Brazil","São Paulo","Juquiá","Reserva Votorantim, Complexo Juquiá, Trilha da Casa de Pedra.","-47.552222","-24.168056","-47.552222","-24.168056","95","95","Erva rupícola a beira de trilha no interior de floresta. Prensado em álcool.; Floresta Ombrófila Densa","UEC065532","UEC065532","Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:43:48-03","UNICAMP","UEC","163748","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","Nóbrega, GA","2009",NA,NA,"Nóbrega, GA","473","2008","06","03","Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, fazenda Capricórnio, parcela J.","-45.0699996948242","-23.4300003051758",NA,NA,"390","390","Planta encontrada na área como rupícola.","UEC028377","UEC028377","Pteridophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"98","2021-03-01 16:43:53-03","UNICAMP","UEC","57448","S","Plantae","Polypodiaceae","Polypodium","decurrens","Polypodium decurrens","Raddi","Krieger, L","1979","09",NA,"Salimena-Pires, FR","13","1979","09","06","Brazil","Minas Gerais","São Francisco da Prata","Serra das Flores, Olaria. BR 162, Km 163.",NA,NA,NA,NA,"1500","1500","Frondes de até 1,5m de altura. Rizoma grosso de 2-3cm.; Sobre arenito na mata rala.","UEC067489","UEC067489","Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-06 09:57:12-03","UFOP","OUPR","11648","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Mynssen, C.M.","2002","09","20","Damazio, L.B.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"100","2019-11-06 09:57:12-03","UFOP","OUPR","11395","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Souza, F.S.","2012","02",NA,"Badini, J.","s.n.","1978","11","07","Brasil","Minas Gerais","Ouro Preto","Jardim Botânico","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva. Mata",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"101","2019-11-06 09:57:12-03","UFOP","OUPR","11396","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Souza, F.S.","2012","02",NA,"Badini, J.","s.n.","1977","10","26","Brasil","Minas Gerais","Ouro Preto","Jardim Botânico","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva. Mata, sobre quartzito",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"102","2019-11-06 09:57:12-03","UFOP","OUPR","11394","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Souza, F.S.","2012","02",NA,"Badini, J.","s.n.","1936",NA,NA,"Brasil","Minas Gerais","Ponte Nova",NA,"-42.9085998535156","-20.4164009094238",NA,NA,NA,NA,"Erva. Terreno úmido",NA,NA,NA,NA,NA,NA,"16921","auto",NA,NA,NA,NA,NA
"103","2020-10-14 10:05:13-03","FURB","FURB","17277","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Gasper, AL de","2010","06","11","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","628","2009","11","21","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Coleta Extra IFFSC (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: rupícola;","FURB12620","FURB12620 FURB12620_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:05:13-03","FURB","FURB","21703","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Gasper, AL de","2010","03","23","Dreveck, S.; Carneiro, F.E.","1796","2010","02","20","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.0516667","-26.4622222","-49.0516667","-26.4622222","219","219","Florística IFFSC 955 (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: rupícola;","FURB12619","FURB12619",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:05:13-03","FURB","FURB","25543","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Gasper, AL de","2010","05","31","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2255","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Florística IFFSC e993b (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: rupícola;","FURB12618","FURB12618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:05:13-03","FURB","FURB","27061","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Gasper, AL de","2010","08","10","Korte, A.; Kniess, A.","3925","2010","06","29","Brasil","Santa Catarina","José Boiteux","Rio Platê.","-49.6805556","-26.8202778","-49.6805556","-26.8202778","394","394","Florística IFFSC 743 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB00207","FURB00207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:05:13-03","FURB","FURB","43700","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Gasper, AL de","2016","03","30","Funez, L.A.; Zermiani, A.E.","2441","2014","01","25","Brasil","Santa Catarina","Ilhota","Lago de captação às margens da BR-470.","-48.7827778","-26.8375","-48.7827778","-26.8375000","28","28",NA,"FURB12338","FURB12338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:05:13-03","FURB","FURB","57159","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Farias, D.M.","2018","02","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2056","2018","02","16","Brasil","Santa Catarina","José Boiteux",NA,"-49.68","-26.82","-49.6800000","-26.8200000","394","394","Habitat: interior da unidade amostral Habito: rupícola","FURB57159","FURB57159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-16 17:56:42-03","UCS","HUCS","48885","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Gonzatti, F.","2018","11",NA,"Gonzatti, F.","3912","2017","11","13","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-41.837111","-20.409917","-41.837111","-20.409917","1350","1350","Erva rizomatosa sobre rochas úmidas em interior de vale com regato, mata de encosta","HUCS002706","HUCS002706","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-16 17:56:42-03","UCS","HUCS","49090","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Dittrich, V.A.O.","2017","10",NA,"Dittrich, V.A.O.","2230","2017","10","14","Brasil","São Paulo","Arapeí","Serra da Bocaina, Rio do Capitão-Mor","-44.488333","-22.730556","-44.488333","-22.730556","1025","1025","Doação Herbário CESJ 70486&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;; Terrícola ou epífita a poucos cm do solo em Floresta Ombrófila Densa Montana","HUCS002700","HUCS002700","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-04-27 16:11:16-03","UFES","VIES","20242","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","N.T.L. Pena","2020","01","07","Couto, D.R.; Cortes, A.L.A.; Machado, A.F.P. & Ferreira, F.M.","1255","2009","10","05","Brasil","Espírito Santo","Alegre","Monte Cristo.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,NA,"VIES020242","VIES020242",NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA
"112","2019-06-27 10:26:25-03","UFES","VIES","2817","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Sylvestre, L.","2002",NA,NA,"Pereira, O.J.; Fabris, L.C. & Thomaz, L.D.","1580","1988","07","09","Brasil","Espírito Santo","Marechal Floriano",NA,"-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,NA,"VIES002817","VIES002817",NA,NA,NA,NA,"23038","auto",NA,NA,NA,NA,NA
"113","2019-09-27 18:06:02-03","UFES","VIES","39049","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Pena, N.T.L.","2016","10","10","Pena, N.T.L.; Alves-Araújo, A. & Sossai, B.G.","543","2015","12","06","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"VIES039049","VIES039049",NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA
"114","2020-06-29 09:31:49-03","UFRRJ","RBR","29434","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"A.O. Merlim","s.n.","2000","08","08","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00029434",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"115","2020-06-29 09:31:49-03","UFRRJ","RBR","10841","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"G.L.M. Silva","s/n°s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00010841",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"116","2020-06-29 09:31:49-03","UFRRJ","RBR","10842","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"L.S. Lago; C.D.R. Moreira","s/n°s.n.","1999","07","25","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00010842",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"117","2020-06-29 09:31:49-03","UFRRJ","RBR","17050","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"L.S. Sylvestre","249",NA,NA,NA,"Brasil","Rio de Janeiro","Petrópolis","Moinho Preto","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"RBR00017050",NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA
"118","2020-06-29 09:31:49-03","UFRRJ","RBR","10843","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"A.N. Martins; F.C. Lopes, R.L. Luca, G.M. Araújo","s/n°s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00010843",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"119","2020-06-29 09:31:49-03","UFRRJ","RBR","29454","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","L.S. Sylvestre","2007",NA,NA,"A.O. Merlim","s.n.","2000","08","08","Brasil","Rio de Janeiro","Rio de Janeiro","Horto florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00029454",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"120","2020-06-29 09:31:49-03","UFRRJ","RBR","4568","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"L.C. Molinaro","s.n.","2000","09","08","Brasil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, estrada D. Castorina, mata às margens do córrego.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00004568",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"121","2020-06-29 09:31:49-03","UFRRJ","RBR","4569","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl",NA,NA,NA,NA,"D. Fonseca; G. Porto","s.n.","2000","09","08","Brasil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, Estrada D. Castorina, mata às margens do córrego","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00004569",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"122","2021-03-04 11:33:28-03","UFRRJ","RBR","25316","S","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","L.S. Sylvestre","2006",NA,NA,"F.B. Matos; A. Lobão, J. Paixão, J. Jardim, S. Santana","808","2005","07","27","Brasil","Bahia","Jussari","Serra do Teimoso, Rodovia Jussari - Palmira. Fazenda Teimoso, entrada à esquerda cerca de 7,5 Km de Jussari. Trilha para o topo da serra. 15°09}37'S, 39°32}10'W.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,"RBR00025316",NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:41:34-03","MBM","MBM","351442","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","et al.; Souza, F.S.","2006","04","19","Souza, F.S.; et al.; et al.","207","2006","04","19","Brazil","Minas Gerais","Rio Preto","Serra Negra, Serra do Funil","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Rupícola em interior de mata","MBM351442","MBM351442",NA,NA,"Southern America",NA,"20815","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:41:34-03","MBM","MBM","15142","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Brade, A.C.","1968",NA,NA,"Pabst, G.","9018","1967","10","22","Brazil","Rio de Janeiro","Rio de Janeiro","Serra do Quilombo, Represa do Camorim","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rupicola","MBM015142","MBM015142",NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:41:34-03","MBM","MBM","393718","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Canestraro, B.K.","2013","04","12","Canestraro, B.K.; Canestraro, I.F.; Canestraro, M.C.K.; Canestraro, I.F.; Canestraro, M.C.K.","619","2013","03","27","Brazil","Rio de Janeiro","Paraty","Estrada para Trindade","-44.714278","-23.323417","-44.714278","-23.323417","253","253","Escandente, ciófila.; Floresta Ombrófila Densa, local úmido, interior de floresta.","MBM393718","MBM393718",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:41:34-03","MBM","MBM","394682","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Canestraro, B.K.","2012","10","04","Canestraro, B.K.; Mynssen, C.; Mynssen, C.","471","2012","10","04","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Estrada do Açude","-43.286944","-22.959556","-43.286944","-22.959556","443","443","Rupícola, margem da estrada, ciófila.; Floresta Ombrófila Densa Submontana.","MBM394682","MBM394682",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:41:34-03","MBM","MBM","405423","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Canestraro, B.K.","2016",NA,NA,"Lozano, E.D.; Bochorny, T.; Bochorny, T.","3128","2015","12","13","Brazil","Rio de Janeiro","Guapimirim","PARNA Serra dos Órgãos, Trilha do Poço Verde","-43.001417","-22.493194","-43.001417","-22.493194",NA,NA,"Terrícola, 70 cm, local úmido, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405423","MBM405423",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:41:34-03","MBM","MBM","178527","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Salino, A.",NA,NA,NA,"Salino, A.","696","1969","05","25","Brazil","Minas Gerais","Carangola","Fazenda Santa Rita","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,"MBM178527","MBM178527",NA,NA,"Southern America",NA,"21913","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:41:34-03","MBM","MBM","351415","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Souza, F.S.","2008","10",NA,"Mezzonato, A.C.; et al.; et al.","13","2008","10","25","Brazil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Terrestre, interior de mata","MBM351415","MBM351415",NA,NA,"Southern America",NA,"30417","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:41:34-03","MBM","MBM","333107","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Matos, F.B.","2006",NA,NA,"Matos, F.B.; et al.; et al.","1269","2006","10","28","Brazil","Paraná","Antonina","Reserva Natural do Rio cachoeira (SPVS). Trilha da Rede.","-48.7118988037109","-25.4286003112793",NA,NA,"400","400","Rupícula no interior da mata. Frondes ereto-arqueadas. Floresta Ombrófila Densa.","MBM333107","MBM333107",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:41:34-03","MBM","MBM","326501","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Kerling, M.","2004",NA,NA,"Kerling, M.","s.n.","2004","05","31","Brazil","Santa Catarina","São Francisco do Sul","Trilha preta do CEPA Vila da Glória","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Rupícola. Em mata primitiva","MBM326501","MBM326501",NA,NA,"Southern America",NA,"23627","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:41:34-03","MBM","MBM","233046","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Dittrich, VA de O",NA,NA,NA,"Dittrich, VA de O; et al.; et al.","474","1998","09","07","Brazil","São Paulo","Ubatuba","Região sul de Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"MBM233046","MBM233046",NA,NA,"Southern America",NA,"34265","auto",NA,NA,NA,NA,NA
"133","2019-11-01 15:33:15-03","PUC-RIO","FCAB","7957","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","E.R. Damasceno",NA,NA,NA,"E.R. Damasceno; N.G. Wenderroschy","510","2013","10","22","Brasil","Rio de Janeiro","Cachoeira de Macacu","Parque Estadual dos Três Picos, Sede Jequitibá do PETP. Floresta ao redor da sede. Área conhecida como Baixadão, próximo ao riacho.","-42.598611","-22.421944","-42.598611","-22.421944","686","686",NA,"FCAB007957",NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-01 15:33:15-03","PUC-RIO","FCAB","7956","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","E.R. Damasceno",NA,NA,NA,"E.R. Damasceno; N.G. Wenderroschy","528","2013","02","23","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos, Trilha do antigo Leito Ferroviário. Acesso à floresta após o segundo rio.","-42.574278","-22.378333","-42.574278","-22.378333","840","840",NA,"FCAB007956",NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-01 15:28:48-03","PUC-RIO","FCAB","5494","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","C.E. Jascone","2008","11","19","P.E. Leite S.J.","s.n.","1947","09","22","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"005494",NA,NA,"Pteridophyta",NA,NA,"33190","auto",NA,NA,NA,NA,NA
"136","2015-09-03 16:58:20-03","MNHN","RECOLNAT_MNHN_P","P01336218","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Gardner, G.",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336218' target='other'> <mi>dwc_moreinfo</mi></a>","P01336218","P01336218_01",NA,NA,NA,"hb",NA,NA,NA,NA,"5292",NA,NA
"137","2016-12-09 14:59:49-02","MNHN","RECOLNAT_MNHN_P","P00637539","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00637539' target='other'> <mi>dwc_moreinfo</mi></a>","P00637539","P00637539_01",NA,NA,NA,"hb",NA,NA,NA,NA,"404",NA,NA
"138","2015-09-25 21:38:52-03","MNHN","RECOLNAT_MNHN_P","P00637540","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","4","8","Brésil",NA,NA,"Serra d'Estrella",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00637540' target='other'> <mi>dwc_moreinfo</mi></a>","P00637540","P00637540_01",NA,NA,NA,"hb",NA,NA,NA,NA,"969",NA,NA
"139","2015-09-26 07:41:05-03","MNHN","RECOLNAT_MNHN_P","P00637541","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","4","8","Brésil",NA,NA,"Serra d'Estrella",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00637541' target='other'> <mi>dwc_moreinfo</mi></a>","P00637541","P00637541_01",NA,NA,NA,"hb",NA,NA,NA,NA,"969",NA,NA
"140","2016-03-09 17:11:56-03","MNHN","RECOLNAT_MNHN_P","P00846406","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Salino, A.|Arruda, A.J.|Viveros, R.S.|Megale, M.",NA,"2008","12","6","Brasil","Espírito Santo","Domingos Martins","São Paulo do Aracê; Entorno do Parque Estadual da Pedra Azul.","-41.02222","-20.43528",NA,NA,"1085",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846406' target='other'> <mi>dwc_moreinfo</mi></a>","P00846406","P00846406_01",NA,NA,NA,"hb",NA,NA,NA,NA,"14150",NA,NA
"141","1996-04-03 09:57:43-03","MNHN","RECOLNAT_MNHN_P","P01325345","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","Myssen",NA,NA,NA,"Wagner, M.E.R.",NA,NA,NA,NA,"Brésil","Rio de Janeiro",NA,"Montagnes des Orgues",NA,NA,NA,NA,NA,"600","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01325345' target='other'> <mi>dwc_moreinfo</mi></a>","P01325345",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"142","2015-09-04 17:49:10-03","MNHN","RECOLNAT_MNHN_P","P01336202","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"Brésil",NA,NA,"Organ Mts.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336202' target='other'> <mi>dwc_moreinfo</mi></a>","P01336202","P01336202_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"143","2015-09-04 17:49:10-03","MNHN","RECOLNAT_MNHN_P","P01336204","PreservedSpecimen",NA,"Pteridophyta","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brésil",NA,NA,"Rio Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01336204' target='other'> <mi>dwc_moreinfo</mi></a>","P01336204","P01336204_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
