"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1149","2020-11-12 17:00:44-03","UEL","FUEL","2463","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1999","10","14","Rodas, LAC; et al.","63","1986","05","29","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL004292",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA
"1150","2020-11-12 17:00:44-03","UEL","FUEL","8960","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Soares-Silva, LH","218","1989","07","07","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL004322",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA
"1151","2020-11-12 17:00:44-03","UEL","FUEL","34995","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Bianchini, E; Papolo, RS","s.n.","2000","05","29","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL004250",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA
"1152","2020-11-12 17:00:44-03","UEL","FUEL","13191","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Soares-Silva, LH",NA,NA,NA,"Kawakita, K","15","1994","04","07","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA
"1153","2020-11-12 17:00:44-03","UEL","FUEL","15065","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","K.L.V.R. de Sá; et al.","42","2001","03","20","Brasil","Paraná","Londrina","Sitio Agua Boa - Dist. Sao Luis, Dist. Sao Luis","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL004326",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"63728","auto",NA,NA,NA,NA,NA
"1154","2020-11-12 17:00:44-03","UEL","FUEL","6996","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Hatschbach, G","47829","1984","04","26","Brasil","Paraná","Morretes","Barro Branco","-48.834400177002","-25.476900100708",NA,NA,"900","900",NA,"FUEL004331",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"30514","auto",NA,NA,NA,NA,NA
"1155","2020-11-12 17:00:44-03","UEL","FUEL","26846","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Paiva, MRC; et al.","s.n.","2000","05","03","Brasil","Paraná","Ortigueira","Sítio do Basílio","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"FUEL004318",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"46016","auto",NA,NA,NA,NA,NA
"1156","2020-11-12 17:00:44-03","UEL","FUEL","10560","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Soares-Silva, LH","1993",NA,NA,"Hatschbach, G","714","1947","05","11","Brasil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"12577","auto",NA,NA,NA,NA,NA
"1157","2020-11-12 17:00:44-03","UEL","FUEL","12533","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Pimenta, JA; et al.","s.n.","1990","12","17","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"21990","auto",NA,NA,NA,NA,NA
"1158","2020-11-12 17:00:44-03","UEL","FUEL","12534","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1999","10","14","Francisco das Chagas e Silva; et al.","s.n.","1990","12","17","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso, area de estudo.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"FUEL004268",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"21990","auto",NA,NA,NA,NA,NA
"1159","2020-11-12 17:00:44-03","UEL","FUEL","20247","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","C.A. da Silva; et al.","s.n.","1992","10","30","Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,"FUEL004319",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"19992","auto",NA,NA,NA,NA,NA
"1160","2020-11-12 17:00:44-03","UEL","FUEL","11377","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","15","Francisco das Chagas e Silva; et al.","1580","1991","10","19","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"FUEL004162",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"35037","auto",NA,NA,NA,NA,NA
"1161","2020-11-12 17:00:44-03","UEL","FUEL","12413","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Silva, SM; et al.","s.n.","1990","08","17","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"FUEL004323",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"35037","auto",NA,NA,NA,NA,NA
"1162","2020-11-12 17:00:44-03","UEL","FUEL","12414","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Medri, ME; et al.","s.n.","1990","08","26","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"FUEL004312",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"35037","auto",NA,NA,NA,NA,NA
"1163","2019-10-16 14:13:02-03","UEL","FUEL","13068","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"s.coletor",NA,NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"35037","auto",NA,NA,NA,NA,NA
"1164","2020-11-12 17:00:44-03","UEL","FUEL","12410","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1999","10","14","Silva, SM; et al.","s.n.","1990","08","26","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, area de estudo","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"FUEL004289",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"35037","auto",NA,NA,NA,NA,NA
"1165","2020-11-12 17:00:44-03","UEL","FUEL","11757","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1999","10","14","Francisco das Chagas e Silva; et al.","s.n.","1990","04","15","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, area de estudo","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL004271",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"56988","auto",NA,NA,NA,NA,NA
"1166","2020-11-12 17:00:44-03","UEL","FUEL","11870","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1999","10","14","Francisco das Chagas e Silva; et al.","s.n.","1990","04","28","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL004267",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"56988","auto",NA,NA,NA,NA,NA
"1167","2020-11-12 17:00:44-03","UEL","FUEL","11869","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, JB","1999","10","14","Silva, SM; et al.","s.n.","1990","05","24","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, area de estudo da Floresta Ciliar","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"FUEL004290",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"56988","auto",NA,NA,NA,NA,NA
"1168","2020-11-12 17:00:44-03","UEL","FUEL","53169","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Miranda, AM","2010",NA,NA,"Silva, LR","s.n.","2010","01","18","Brasil","Pernambuco","Itamaracá","Praia do Sossego, às margens da estrada de acesso, após o presídio.","-34.8255996704102","-7.74777984619141",NA,NA,NA,NA,NA,"FUEL004287",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"9347","auto",NA,NA,NA,NA,NA
"1169","2020-11-12 17:00:44-03","UEL","FUEL","51239","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Dreveck, S","2169","2010","05","04","Brasil","Santa Catarina","Doutor Pedrinho","Ribeirão Rigo, 26.434800 S 49.295900 W","-49.4832992553711","-26.7143993377686",NA,NA,"600","600",NA,"FUEL004333",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"18739","auto",NA,NA,NA,NA,NA
"1170","2020-11-12 17:00:44-03","UEL","FUEL","51212","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Korte, A; Kniess, A","3391","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, 27.052400 S 49.135100 W","-49.2317008972168","-26.8978004455566",NA,NA,"601","601",NA,"FUEL004335",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"29534","auto",NA,NA,NA,NA,NA
"1171","2020-11-12 17:00:44-03","UEL","FUEL","51067","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Cadorin, TJ; Uller, HF","850","2009","12","12","Brasil","Santa Catarina","Joinville","Parque Municipal Zoobotânico de Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"FUEL004334",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"37150","auto",NA,NA,NA,NA,NA
"1172","2020-11-12 17:00:44-03","UEL","FUEL","33994","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Torezan, JMD","1991",NA,NA,"Torezan, JMD","117","1991","11","11","Brasil","São Paulo","Araçatuba","Campo-escola Grupo Escoteiro Dom Bosco","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,NA,"FUEL004261",NA,NA,NA,NA,NA,"Tracheophyta","Laurales",NA,"59490","auto",NA,NA,NA,NA,NA
"1173","2019-11-01 15:02:00-03","UnB","UB","150184","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, HVD","1985",NA,NA,"Hatschbach, G","47829","1984","04","26","Brasil","Paraná ","Morretes","Barro Branco","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Alt. 900m; Árvore de 8m, flores alvas levemente perfumadas; Mata na encosta de morro",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"1174","2019-11-01 15:02:00-03","UnB","UB","172776","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Baitello, JB","1998","06",NA,"Souza, LRM; Pereira, JA; Francisco, EM","FUEL21279","1997","12","12","Brasil","Paraná ","Rancho Alegre","Rio Congonhas.","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"Árvore 6m alt; frutos imaturos verdes.; Mata ciliar.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"11419","auto",NA,NA,NA,NA,NA
"1175","2019-11-01 15:02:00-03","UnB","UB","150181","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","815","1996","06","01","Brasil","São Paulo","Pariquera-Açu","Propriedade do Antonio Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Árvore de 17m, flores brancas, aromáticas; Floresta Atlântica",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"17990","auto",NA,NA,NA,NA,NA
"1176","2019-11-01 15:02:00-03","UnB","UB","150182","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, HVD","1991",NA,NA,"Hatschbach, G","52135","1988","06","08","Brasil","Paraná ","Bocaiúva do Sul","Serra São Miguel","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore de 8m, flores alvas; Mata pluvial, transição para araucarieto",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"1177","2019-11-01 15:02:00-03","UnB","UB","150183","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Baitello, JB","1999",NA,NA,"Francisco, EM","s.n.","1997","10","21","Brasil","Paraná ","Jaguapitã",NA,"-51.5318984985352","-23.1128005981445",NA,NA,NA,NA,"Árvore 4m, frutos verdes; Mata ciliar",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,"25330","auto",NA,NA,NA,NA,NA
"1178","2019-10-03 10:03:49-03","UFSCar","SORO","3780","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,NA,"143","2009","04","06","Brasil","São Paulo","Sorocaba","campus UFSCar","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA
"1179","2019-10-03 10:03:49-03","UFSCar","SORO","1351","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,NA,"139","2009","04","06","Brasil","São Paulo","Sorocaba","campus UFSCar Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA
"1180","2019-10-03 10:03:49-03","UFSCar","SORO","5684","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","P.H. Barbosa Jr.",NA,NA,NA,"Barbosa Jr., P.H.; Nascimento, N.S.","29","2016","04","15","Brasil","São Paulo","Sorocaba","UFSCar, fragmento 3.","-47.4500007629395","-23.5",NA,NA,NA,NA,"Árvore de 11 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA
"1181","2019-05-06 11:58:24-03","UFU","HUFU","60362","S","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez",NA,NA,NA,NA,"Silva, F.A.; et al.","4","1995","10","27","Brasil","Paraná","Tibagi","Capão do Salto de Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbórea, ca. 6 m alt. Fruto imaturo verde, frutos maduro preto.","HUFU00012102","HUFU00012102",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"1182","2019-11-28 15:45:16-03","UFU","HUFU","78921","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,"2017","08","18","Maria, J.; Julie","s.n.","1982","05","27","Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Área 4 do Projeto Flora.","-51.968611","-23.434722","-51.968611","-23.434722",NA,NA,"Árvore, 8 m de alt. Flores abundantes e esbranquiçadas.","HUFU00075976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-05-06 11:58:24-03","UFU","HUFU","25392","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, J.B.","1999",NA,NA,"Dias, M.C.; Mansano, V.F.","s.n.","1995","03","02","Brasil","Paraná","Ibiporã","Fazenda Doralice, Beira da estrada que corta a mata próxima.","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore, ca. 7 m. Flores creme-esverdeadas.","HUFU00012106","HUFU00012106",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1184","2019-05-06 11:58:24-03","UFU","HUFU","25391","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Silva, L.H.S.","1999",NA,NA,"Silva, F.C. e","1473","1991","12","10","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore, ca. 15 m. Botões florais esverdeados, flores creme.","HUFU00012107","HUFU00012107",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"1185","2019-05-06 11:58:24-03","UFU","HUFU","25390","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Baitello, J.B.","1999","01","18","Soares, L.H.; et al.","1985","1996","09","23","Brasil","Paraná","São Sebastião da Amoreira","Córrego Lambari","-50.761100769043","-23.4652996063232",NA,NA,NA,NA,"Árvore, ca. 6 m. Frutos imaturos verdes.","HUFU00012108","HUFU00012108",NA,NA,NA,NA,NA,NA,NA,"13345","auto",NA,NA,NA,NA,NA
"1186","2020-08-20 14:57:02-03","UFSC","FLOR","40789","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","19","Stival-Santos, A.; Verdi, M. & Sevegnani, L.","137","2008","08","27","Brasil","Santa Catarina","Gaspar","Gaspar Grande.","-48.984444","-26.956667","48º59'4''W","26º57'24''S","50","50","arbórea, Fruto Maduro, preto, 8m altura. Laudo em área de supressão irregular.","FLOR0040789",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-08-20 14:57:02-03","UFSC","FLOR","44524","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Verdi, M.; Dreveck, S. & Stival-Santos, A.","2496","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí- Trilha da Chuva.","-49.081667","-27.0575","49º4'54''W","27º3'27''S","350","350","arbórea, flor branca, 12m altura. Odor adocicado. Coleta Extra IFFSC (Arbórea). Floresta Ombrófila Densa, estágio sucessional avançado.","FLOR0044524",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"1188","2020-08-20 14:57:02-03","UFSC","FLOR","44564","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2433","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chave.","-48.96","-27.54","48º57'36''W","27º32'24''S","718","718","arbórea, flor branco - amarelada, 10m altura. Florística IFFSC 349 (Arbórea). Floresta Ombrófila Densa, Estádio Successional avançado.","FLOR0044564",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"1189","2020-08-20 14:57:02-03","UFSC","FLOR","45001","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2272","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","49º8'24''W","27º16'12''S","639","639","arbórea, flor branca, 8m altura. Florística IFFSC 467 (Arbórea). Floresta Ombrófita Densa.","FLOR0045001",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"1190","2020-08-20 14:57:02-03","UFSC","FLOR","51444","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2011","07","16","Brotto, M.L.; Marinero, F.","740","2011","07","16","Brasil","Paraná","Guaratuba","Rio Cubatão, área da COPEL (Companhia Paranaense de Energia).","-48.8075","-25.828333","48º48'27''W","25º49'42''S","158","158","árvore, flor branca, 16m altura. odor acentuado e agradável.","FLOR0051444",NA,NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"1191","2020-08-20 14:57:02-03","UFSC","FLOR","67220","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Martins, R.; Citadini-Zanette, V.","2007","12","21","Krug, C.","s.n.","2005","11","05","Brasil","Santa Catarina","Porto União",NA,"-51.078611","-26.238611","51º4'43''W","26º14'19''S","750","750","Planta n. 06/Abelha n. 07 e 11","FLOR0067220","FLOR0067220",NA,NA,NA,NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"1192","2020-08-20 14:57:02-03","UFSC","FLOR","15639","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Hatschbach, G.","43919","1981","06","01","Brasil","Paraná","Balsa Nova","São Luiz do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"árvore, flor creme, 6m altura","FLOR0015639",NA,NA,NA,NA,NA,NA,"Laurales",NA,"27346","auto",NA,NA,NA,NA,NA
"1193","2020-08-20 14:57:02-03","UFSC","FLOR","24001","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Hatschbach, G.; Cordeiro, J.","52135","1988","06","08","Brasil","Paraná","Bocaiúva do Sul","Serra São Miguel.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"árvore, flor alva, 8m altura","FLOR0024001",NA,NA,NA,NA,NA,NA,"Laurales",NA,"61623","auto",NA,NA,NA,NA,NA
"1194","2020-08-20 14:57:02-03","UFSC","FLOR","64303","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2016","11","16","Roher, D.A.; Silva, M.","100","2013","04","29","Brasil","Paraná","Guaratuba","APA de Guaratuba, Resgate de flora LT 230 kv Joinville Norte - Curitiba C2.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore de 14m de altura, 6m de PIM e 131cm de CAP.","FLOR0064303","FLOR0064303",NA,NA,NA,NA,NA,"Laurales",NA,"41937","auto",NA,NA,NA,NA,NA
"1195","2020-08-20 14:57:02-03","UFSC","FLOR","15645","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Hatschbach, G.","19423","1968","06","25","Brasil","Paraná","Guaratuba","Serra da Araraquara.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"árvore, flor creme, 10m altura","FLOR0015645",NA,NA,NA,NA,NA,NA,"Laurales",NA,"41937","auto",NA,NA,NA,NA,NA
"1196","2020-08-20 14:57:02-03","UFSC","FLOR","19724","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","15","Hatschbach, G.","47829","1984","04","26","Brasil","Paraná","Morretes","Barro Branco.","-48.834400177002","-25.476900100708",NA,NA,"900","900","árvore, flor alva, levemente perfumada, 8m altura","FLOR0019724",NA,NA,NA,NA,NA,NA,"Laurales",NA,"30514","auto",NA,NA,NA,NA,NA
"1197","2020-08-20 14:57:02-03","UFSC","FLOR","18975","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Hatschbach, G.","43004","1980","05","27","Brasil","Paraná","Morretes","Estr. da Graciosa, Alto da Serra.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"árvore, flor alva, 10m altura","FLOR0018975",NA,NA,NA,NA,NA,NA,"Laurales",NA,"30514","auto",NA,NA,NA,NA,NA
"1198","2020-08-20 14:57:02-03","UFSC","FLOR","22117","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Silva, J.M.; Hatschbach, G.","837","1990","03","27","Brasil","Paraná","Tijucas do Sul","Ambrosio.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"árvore, flor alvacenta, 5m altura","FLOR0022117",NA,NA,NA,NA,NA,NA,"Laurales",NA,"25228","auto",NA,NA,NA,NA,NA
"1199","2020-08-20 14:57:02-03","UFSC","FLOR","26410","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Jarenkow, J.A.","2117","1992","05","21","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"árvore, flor verde-amarelada, aromática, 12m altura","FLOR0026410",NA,NA,NA,NA,NA,NA,"Laurales",NA,"20837","auto",NA,NA,NA,NA,NA
"1200","2020-08-20 14:57:02-03","UFSC","FLOR","16940","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2013","12","18","Santos, M.","s.n.","1983","01","05","Brasil","Rio Grande do Sul","Viamão","Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"flor material estéril","FLOR0016940",NA,NA,NA,NA,NA,NA,"Laurales",NA,"41667","auto",NA,NA,NA,NA,NA
