"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"367","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654388","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Glaziou, A.",NA,"1868","11","14","Brasil","Rio de Janeiro",NA,"Hauts des Orgues",NA,NA,NA,NA,NA,NA,"P01654388","P01654388_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654388' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17778",NA,NA
"368","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654389","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Glaziou, A.",NA,"1868","11","14","Brasil","Rio de Janeiro",NA,"Hauts des Orgues",NA,NA,NA,NA,NA,NA,"P01654389","P01654389_01",NA,NA,NA,"Prélèvement de 10 cônes mâles effectué le 30/10 2018, demande 125790, pour Pascale Talamond, Montpellier, France. Prélèvt de cônes pour Talamond P., 02/2020, demande 144277 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654389' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17778",NA,NA
"369","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654391","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,NA,NA,"1839","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P01654391","P01654391_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654391' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654394","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P01654394","P01654394_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654394' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"999",NA,NA
"371","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654395","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Province de San-Paolo.",NA,NA,NA,NA,NA,NA,"P01654395","P01654395_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654395' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1004",NA,NA
"372","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654396","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P01654396","P01654396_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654396' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123",NA,NA
"373","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654397","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Ule",NA,"1892","9","1","Brasil",NA,NA,"Tocantins superior.",NA,NA,NA,NA,NA,NA,"P01654397","P01654397_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654397' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57",NA,NA
"374","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654398","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Glaziou, A.",NA,"1868","11","14","Brasil","Rio de Janeiro",NA,"Hauts des Orgues",NA,NA,NA,NA,NA,NA,"P01654398","P01654398_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654398' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17778",NA,NA
"375","2015-09-03 18:31:35-03","MNHN","RECOLNAT_MNHN_P","P01654399","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01654399","P01654399_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654399' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2015-09-03 18:31:35-03","MNHN","RECOLNAT_MNHN_P","P01654401","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Rodrigues, W.|Et, al.",NA,"1976","8","1","Brasil","Rondônia",NA,"Região do rio Pacaas Novos, serra dos Pacaas Novos, ponto 76, Projeto RADAM/BRASIL.","-63.81667","-10.86667",NA,NA,"1000",NA,"P01654401","P01654401_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654401' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9649",NA,NA
"377","2015-09-03 18:31:35-03","MNHN","RECOLNAT_MNHN_P","P01654402","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Prance, G.T.|Silva, N.T.",NA,"1964","7","19","Brasil",NA,NA,"Goiás. 5 - 10 km. north of Veadeiros;.",NA,NA,NA,NA,NA,NA,"P01654402","P01654402_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654402' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58243",NA,NA
"378","2015-09-03 18:31:36-03","MNHN","RECOLNAT_MNHN_P","P01654404","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Schnell, R.",NA,"1958","8","25","Brasil","São Paulo",NA,"Forêt de l´Institut Botanique de São Paulo.",NA,NA,NA,NA,NA,NA,"P01654404","P01654404_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654404' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8485",NA,NA
"379","2015-09-03 18:31:36-03","MNHN","RECOLNAT_MNHN_P","P01654405","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Schnell, R.",NA,"1958","8","25","Brasil","São Paulo",NA,"L´Institut Botanique de São Paulo.",NA,NA,NA,NA,NA,NA,"P01654405","P01654405_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654405' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8485",NA,NA
"380","2017-01-03 11:20:09-02","MNHN","RECOLNAT_MNHN_P","P01654406","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Schnell, R.",NA,"1958","8","25","Brasil","São Paulo",NA,"L´Institut Botanique de São Paulo.",NA,NA,NA,NA,NA,NA,"P01654406","P01654406_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654406' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8485",NA,NA
"381","2015-09-03 18:38:48-03","MNHN","RECOLNAT_MNHN_P","P01654382","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Glaziou, A.",NA,"1874","1","21","Brasil","Rio de Janeiro","Nova Friburgo","Alto Macahe.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"P01654382","P01654382_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654382' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,"211",NA,NA
"382","2015-09-03 18:38:48-03","MNHN","RECOLNAT_MNHN_P","P01654384","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Glaziou, A.",NA,"1877","6","7","Brasil","Rio de Janeiro","Nova Iguaçu","Brésil, RJ. Sommet du Tingua.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"P01654384","P01654384_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654384' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,"8957",NA,NA
"383","2015-09-03 18:31:35-03","MNHN","RECOLNAT_MNHN_P","P01654403","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Hatschbach, G.",NA,"1967","2","3","Brasil","Paraná","São José dos Pinhais","Col. S. Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"P01654403","P01654403_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654403' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,"15932",NA,NA
"384","2015-09-03 18:31:16-03","MNHN","RECOLNAT_MNHN_P","P01654390","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Glaziou, A.",NA,"1867","6","10","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P01654390","P01654390_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654390' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"6913",NA,NA
"385","2015-09-03 18:31:35-03","MNHN","RECOLNAT_MNHN_P","P01654400","PreservedSpecimen",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Hatschbach, G.",NA,"1977","4","14","Brasil","Paraná","Piraquara","Santa Maria.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"P01654400","P01654400_01",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01654400' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,"39877",NA,NA
"386","2020-10-01 14:14:49-03","JBB","HEPH","1353","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Heringer, EP","Heringer, EP","89471141","1962","05","05","Brasil","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"Cupressales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-10-01 14:14:49-03","JBB","HEPH","33256","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Rosa, PO","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","1985","2017","10","04","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha das Cachoeiras, 6ª cachoeira","-48.961389","-15.707778","-48.961389","-15.707778","942","942",NA,NA,"2017","10",NA,NA,"Southern America",NA,NA,NA,NA,"Cupressales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-10-01 14:14:49-03","JBB","HEPH","5149","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Filgueiras, TS","Heringer, EP","15393","1975","12","28","Brasil","Distrito Federal","Guará","Parque do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Em populacao com varias, estando em decadencia","Southern America",NA,NA,NA,NA,"Cupressales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-10-01 14:14:49-03","JBB","HEPH","2154","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Duarte, AP","Duarte, AP","11293","1968","06","25","Brasil","Minas Gerais","Diamantina","Alto da Serra dos Cristais","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,"De formacao ciliar em areniito","Southern America",NA,NA,NA,NA,"Cupressales",NA,NA,"101169","auto",NA,NA,NA,NA,NA
"390","2020-10-01 14:14:49-03","JBB","HEPH","17526","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G","Silva, JM da","2018","1997","10","01","Brasil","Paraná","Piraquara","Serra de Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"transicao para o araucarieto","Southern America",NA,NA,NA,NA,"Cupressales",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"391","2020-12-11 11:43:09-03","UFMG","BHCB","32375","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gimnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-12-11 11:43:09-03","UFMG","BHCB","1316","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Barreto, HLM; et al.","1145","1935","04","16","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nas fendas das pedras;arbusto;freq.regular;","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-12-11 11:43:09-03","UFMG","BHCB","13242","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Barreto, HLM; et al.","1145","1935","04","16","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nas fendas das pedras;arbusto;freq.regular;","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-12-11 11:43:09-03","UFMG","BHCB","32375","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gimnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-12-11 11:43:09-03","UFMG","BHCB","53812","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Lombardi, JA","4094","2000","10","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.340833","-18.0125","-43.340833","-18.0125",NA,NA,NA,NA,NA,NA,NA,"Vegetação ripária, beira d'água. Árvore, ca. 10 m, folhas coriáceas, estróbilos masculinos velhos","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-12-11 11:43:09-03","UFMG","BHCB","53875","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Lombardi, JA","4157","2000","10","19","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.369444","-18.011944","-43.369444","-18.011944",NA,NA,NA,NA,NA,NA,NA,"Vegetação ripária, beira d'água. Árvore, ca. 10 m, folhas coriáceas, estróbilos femininos verdes","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-12-11 11:43:09-03","UFMG","BHCB","91096","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Stehmann, JR; Lombardi, JA; Mota, RC da","4005","2005","02","21","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, trilha do Pequizeiro","-40.056083","-16.405194","-40.056083","-16.405194","770","770",NA,NA,NA,NA,NA,"Árvore, cerca de 12m de altura; epimatio verde; sementes esverdeadas; nome vulgar alecrim. Coordenadas originais: 16°24'18,7-23'59S; 40°03'21,9-42,5W","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-11 11:43:09-03","UFMG","BHCB","61026","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Stannard, BL","s.n.",NA,NA,NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA
"399","2020-12-11 11:43:09-03","UFMG","BHCB","61633","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"400","2020-12-11 11:43:09-03","UFMG","BHCB","41401","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Stehmann, JR","2333","1997","12","31","Brasil","Minas Gerais","Rio Acima","Condomínio do Tangara., Ca. 4km após o condomínio.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"BHCB056334",NA,"2020","06","15","Árvore, muito ramificada, sermente verde, com pedúnculo acinzentado.; Na baira de córrego e cachoeiras.","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"13827","auto",NA,NA,NA,NA,NA
"401","2020-12-11 11:43:09-03","UFMG","BHCB","97578","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Tameirão Neto, E","3875","2005","06","23","Brasil","Minas Gerais","Três Marias","Fazenda Araras.","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta ciliar, arbóreo","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA
"402","2020-12-11 11:43:09-03","UFMG","BHCB","15722","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Andrade, PM de; et al.","1055","1987","09","27","Brasil","Minas Gerais","Carrancas","Fazenda Cachoeira.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA
"403","2020-12-11 11:43:09-03","UFMG","BHCB","15720","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Andrade, PM de; et al.","1054","1987","09","27","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"404","2020-12-11 11:43:09-03","UFMG","BHCB","15721","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Andrade, PM de; et al.","907","1987","02","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"405","2020-12-11 11:43:09-03","UFMG","BHCB","16046","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Andrade, PM de; et al.","907","1987","02","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"406","2020-12-11 11:43:09-03","UFMG","BHCB","16160","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Andrade, P; et al.","1051","1987","10","08","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"407","2020-12-11 11:43:09-03","UFMG","BHCB","25017","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"408","2020-12-11 11:43:09-03","UFMG","BHCB","25017","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"409","2020-12-11 11:43:09-03","UFMG","BHCB","134536","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Dreveck, S; Verdi, M; Godoy, MB","130","2007","11","08","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho., FOM.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coleta extra IFFSC.","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"410","2020-12-11 11:43:09-03","UFMG","BHCB","67390","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Mota, RC da","1207","2001","02","17","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta coletada em campo rupestre; subarbóreo.","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"411","2020-12-11 11:43:09-03","UFMG","BHCB","72353","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Barreto, HLM; Brade, AC","1145","1935","04","16","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, km. 140 da estrada de Conceição.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"BHCB044401",NA,"1935",NA,NA,"Arbusto; 1,00 metros; frequência regular; Nas fendas de pedras","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"412","2020-12-11 11:43:09-03","UFMG","BHCB","72354","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Barreto, HLM; Brade, AC","1146","1935","04","16","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó km. 142, estrada de Conceição.","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"BHCB044402",NA,"1935",NA,NA,"Indivíduo masculino; Arbusto; 1,00 metros; frequência regular; Nas fendas de pedras","Southern America",NA,NA,NA,"Gimnosperm",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA
"413","2021-02-11 17:21:21-03","UFPR","UPCB","10003","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Duarte, A.P.","5303","1960","09","20","Brasil","Rio de Janeiro",NA,"Guanabara, Morro Queimado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 8-12m x 25-30cm..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-11 17:21:21-03","UFPR","UPCB","2231","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hoehne, F.C.","Handro, O.H.",NA,"1932","12","04","Brasil","São Paulo",NA,"Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nativa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
