"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"48","2020-12-21 16:30:13-03","MBM","MBM","210927","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Dombrowski, L.T.","6736",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM210927",NA,"Harley, R.M.",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:30:13-03","MBM","MBM","210926","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Dombrowski, L.T.; et al.; et al.","8957",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM210926",NA,"Harley, R.M.",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2015-09-04 08:55:52-03","MNHN","RECOLNAT_MNHN_P","P03011419","PreservedSpecimen",NA,NA,NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Hatschbach, G.",NA,"1967","9","7",NA,"Brasil","Paraná","Ponta Grossa","Piriquitos.","-50.1618995666504","-25.0949993133545","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03011419' target='other'> <mi>dwc_moreinfo</mi></a>","P03011419","P03011419_01",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,"17113",NA,NA
"51","2020-10-01 14:21:49-03","JBB","HEPH","16943","S","Plantae","Dicotyledon","Lamiales","Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Poliquesi, CB","673","1999","11","24","Southern America","Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Hatschbach, G","2000","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-11 17:19:15-03","UFPR","UPCB","15439","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Hatschbach, G.","50761","1986","10","26",NA,"Brasil","Paraná","Ponta Grossa","BR 376, km 134","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, intenso cheiro desagradável. Flor lilás. Campo limpo, seco..","UPCB0036462","UPCB0036462","Buchoski, M.G.","2018","46557","auto","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-11 17:19:15-03","UFPR","UPCB","18933","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Cordeiro, J.","664","1989","11","16",NA,"Brasil","Paraná","Ponta Grossa","Caminho para o Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, flor azul. Campo limpo, seco..","UPCB0036461","UPCB0036461","Buchoski, M.G.","2018","46557","auto","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-11 17:19:15-03","UFPR","UPCB","47231","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Cervi, A.C.","6015","1995","09","04",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Sublenhosa do campo, flores azuis..","UPCB0036529","UPCB0036529","Buchoski, M.G.","2018","46557","auto","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-11 17:19:15-03","UFPR","UPCB","7045","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Hatschbach, G.","17113","1967","09","07",NA,"Brasil","Paraná","Ponta Grossa","Piriquito","-50.1618995666504","-25.0949993133545",NA,NA,"UPCB0036528","UPCB0036528","Buchoski, M.G.","2018","46557","auto","08","31",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-11 17:19:16-03","UFPR","UPCB","4709","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Hatschbach, G.","10630","1963","11","18",NA,"Brasil","Paraná","Ponta Grossa","Piriquito","-50.1618995666504","-25.0949993133545",NA,"Planta ereta, flor violácea. Campo..",NA,NA,"Hatschbach, G.",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:19:16-03","UFPR","UPCB","91106","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Silva, J.M. et al.","5146","2006","10","19",NA,"Brasil","Paraná","Teixeira Soares","Rodovia Ponta Grossa-Palmeira, próximo do trevo para Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,"Ereta, flor lilás. Campo Limpo..","UPCB0028789","UPCB0028789","Hatschbach, G.","2006","31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-11-27 11:29:00-02","MO","MOBOT","2905735","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","J. Cordeiro","Cordeiro 664","1989","11","16","South America","Brazil","Pará",NA,"Caminho para o Buraco do padre (mun. Ponta Grossa)",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2016-11-27 11:30:00-02","MO","MOBOT","2906516","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Gert G. Hatschbach","Hatschbach 35478","1974","12","14","South America","Brazil","Paraná",NA,"Castro. Carambei.",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2016-11-27 11:28:00-02","MO","MOBOT","2906558","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Per Dusén","Dusén 10842","1910",NA,NA,"South America","Brazil","Paraná",NA,"Ponta Grosso, in campo.",NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2010-08-24 09:46:00-03","MO","MOBOT","2456598","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","F. Sellow","Sellow 4708","1814",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2009-07-21 23:34:00-03","MO","MOBOT","2456612","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Per Dusén","Dusén 3820",NA,NA,NA,"South America","Brazil","Paraná",NA,"Curitiba. Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-22 14:18:26-03","UNESP-IBILCE","SJRP","17462","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Ponta Grossa","Rod. BR 376, km 134","-50.1618995666504","-25.0949993133545",NA,"Xilopodifera, intenso cheiro desagradável, flor lilas.;",NA,NA,"G. Hatschbach",NA,"46557","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"64","2018-09-12 14:48:14-03","UNIOESTE","UNOP","5236","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Caxambu, M.G.","1759","2007","11","02",NA,"Brasil","Paraná","Ponta Grossa","Buraco do padre.","-49.972778","-25.18525",NA,"Erva heliófita, ereta, ca. 0,80 m. Flores roxas. Relevo: ondulado. Vegetação: Estepe (campos gerais).",NA,NA,"Schinemann, D.A.","2016",NA,NA,"06","27","-49.972778","-25.18525",NA,"883","883",NA,NA,NA
"65","2016-09-15 10:17:27-03","UNIOESTE","UNOP","5045","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Silva, J.M.; Marinero, F.; Marinero, F.","5425","2006","12","12",NA,"Brasil","Paraná","Ponta Grossa","Buraco do padre ponta grossa .","-50.1618995666504","-25.0949993133545",NA,"Erva, flor lilás. Campo limpo.",NA,NA,"Schinemann, D.A.","2016","46557","auto","06","27",NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-15 10:17:27-03","UNIOESTE","UNOP","5935","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","6203","2007","11","24",NA,"Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha.","-50.1618995666504","-25.0949993133545",NA,"Ereta, flor lilás. Campo limpo.",NA,NA,"Schinemann, D.A.","2016","46557","auto","06","27",NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-15 10:17:27-03","UNIOESTE","UNOP","4936","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","6203","2007","11","24",NA,"Brasil","Paraná","Ponta Grossa","Cachoeira da mariquinha municipio de ponta grossa parana.","-50.1618995666504","-25.0949993133545",NA,"Ereta, flor lilás. Campo limpo.",NA,NA,"Schinemann, D.A.","2016","46557","auto","06","27",NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-15 10:17:27-03","UNIOESTE","UNOP","7896","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Silva, J.M.; Poliquesi, C.B.; Maranho, L.T.; Ristow, R.; Poliquesi, C.B.; Maranho, L.T.; Ristow, R.","8230","2012","03","21",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Subarbusto 80 cm, flor lilás. Campo recém queimado.",NA,NA,"Schinemann, D.A.","2016","46557","auto","06","27",NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-15 10:17:27-03","UNIOESTE","UNOP","4988","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Silva, J.M.; Lucas, E.; Mazine, F.F.; Sakuragui, C.M.; Lucas, E.; Mazine, F.F.; Sakuragui, C.M.","3874","2003","11","04",NA,"Brasil","Paraná","Ponta Grossa","Recanto Botuquara.","-50.1618995666504","-25.0949993133545",NA,"Ereta, flor lilás. Campo limpo, seco.",NA,NA,"Schinemann, D.A.","2016","46557","auto","06","27",NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-15 10:17:27-03","UNIOESTE","UNOP","5040","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Silva, J.M.; Sampaio, D.; Coutinho, A.P.S.; Sampaio, D.; Coutinho, A.P.S.","5146","2006","10","19",NA,"Brasil","Paraná","Teixeira Soares","Rodovia Ponta Grossa-Palmeira, próximo do trevo para Teixeira Soares.","-50.4606018066406","-25.3682994842529",NA,"Ereta, flor lilás. Campo limpo.",NA,NA,"Schinemann, D.A.","2016","31767","auto","06","27",NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-04-19 15:15:12-03","UNIOESTE","UNOP","3889","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Silva, J.M.; Sampaio, D.; Sampaio, D.","5146","2006","10","19",NA,"Brasil","Paraná","Teixeira Soares","Rod. Ponta Grossa - Palmeira, prox. Ao trevo para Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,"Ereta, flor lilás. Campo limpo.",NA,NA,"Schinemann, D.A.","2016","31767","auto","10","19",NA,NA,NA,NA,NA,NA,NA,NA
"72","2018-04-19 15:15:12-03","UNIOESTE","UNOP","4004","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","Silva, J.M.; Sampaio, D.; Coutinho, A.P.S.; Sampaio, D.; Coutinho, A.P.S.","5146","2006","10","19",NA,"Brasil","Paraná","Teixeira Soares","Rod. Ponta Grossa - Palmeira, prox. Ao trevo para Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,"Ereta, flor lilás. Campo limpo.",NA,NA,"Hatschbach, G.","2006","31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","3146114","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","G. Hatschbach & J. M. Silva","50761","1986","10","26","South America","Brazil","Paraná",NA,"Rod. BR-376, km 134 (mun. Ponta Grossa).",NA,NA,NA,NA,"US02887790","US02887790_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","3176681","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","J. Cordeiro & G. Hatschbach","664","1989","11","16","South America","Brazil","Paraná",NA,"Caminho para o Buraco do Padre (mun. Ponta Grossa).",NA,NA,NA,NA,"US02887791","US02887791_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","1470459","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","S. Jonsson","1211a","1914","10","19","South America","Brazil","Paraná",NA,"Brasilienses. Desvio Ribas, 23 Turma, in campo.",NA,NA,NA,NA,"US02887792","US02887792_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","800",NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","2536525","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B. Pastore","G. Hatschbach","17113","1967","9","7","South America","Brazil","Paraná",NA,"Piriquitos (Mun. Ponta Grossa).",NA,NA,NA,NA,"US02887789","US02887789_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"77","2020-10-15 09:53:52-03","UFPR","EFC","8813","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","Hatschbach, G.; Ziller, S.R.","68946","1999","02","04",NA,"Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.0028","-25.2414",NA,"Ereta, odorífera, pequeno xilopódio, flores lilases. Campo limpo, seco.","EFC008813",NA,"Hatschbach, G.","1999",NA,NA,"03","01","-50.0028","-25.2414",NA,NA,NA,NA,NA,NA
"78","2019-11-13 11:20:36-03","USP","SPF","64870","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","Krieger, L","11327","1971","12","21",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"SPF00064870","SPF00064870","Buchoski, MG","2019","46557","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2014-04-04 18:27:33-03","PNFM","IRAI","2639","S","Plantae","Magnoliophyta",NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Cordeiro, J.","3661","2009","11","19",NA,"Brasil","Paraná","Ponta Grossa","Itaiacoca",NA,NA,NA,"Subarbusto, 1.3 m, flor lilás. Campo limpo seco","IRAI00002639",NA,"Cordeiro, J.","2010",NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"80","2014-04-04 18:27:33-03","PNFM","IRAI","5259","S","Plantae","Magnoliophyta",NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Ristow, R.","2046","2011","12","29",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.000694","-25.240944",NA,"Herbácea, 60 cm, flor roxa. Campo limpo seco","IRAI00005259",NA,"Cordeiro, J.; Santos, E.L. dos","2012",NA,NA,"05",NA,"-50.000694","-25.240944",NA,"925","925",NA,NA,NA
"81","2014-04-04 18:27:33-03","PNFM","IRAI","5744","S","Plantae","Magnoliophyta",NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Silva, J.M.","8230","2012","03","19",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.995472","-25.240389",NA,"Subarbusto, 80 cm, flor lilás. Campo recém queimado","IRAI00005744",NA,"Cordeiro, J.; Barbosa, E.","2012",NA,NA,"04",NA,"-49.995472","-25.240389",NA,"950","950",NA,NA,NA
"82","2021-03-25 13:52:21-03","UNIVILLE","JOI","7060","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","J.M. Silva","5146","2006","10","19",NA,"Brasil","Paraná","Teixeira Soares","Rodovia Ponta Grossa - Palemeira, próximo do trevo para Teixeira Soares.","-50.4606018066406","-25.3682994842529",NA,"; HABITAT: campo limpo; HABITO: ereta","JOI007060",NA,"G. Hatschbach","2006","31767","auto","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-07 09:16:12-03","UEFS","HUEFS","11746","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Poliquesi, G.B.","84","1991","10","23",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0011746","HUEFS0011746",NA,NA,"46557","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"84","2019-10-07 09:16:12-03","UEFS","HUEFS","27062","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Krieger, L.","8161","1970","02",NA,NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0027062","HUEFS0027062",NA,NA,"46557","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"85","2019-10-07 09:16:12-03","UEFS","HUEFS","83117","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Silva, J.M.","3874","2003","11","04",NA,"Brasil","Paraná","Ponta Grossa","Recanto Botuquara","-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0083117","HUEFS0083117",NA,NA,"46557","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"86","2019-10-07 09:16:12-03","UEFS","HUEFS","173791","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Silva, J.M.","7645","2010","12","15",NA,"Brasil","Paraná","Ponta Grossa","Recanto Botuquara.","-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0173791","HUEFS0173791",NA,NA,"46557","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"87","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143808F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0143808F","V0143808F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"88","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143809F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0143809F","V0143809F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"89","2020-07-23 12:09:09-03","CEPLAC","CEPEC","132549","PreservedSpecimen","Plantae",NA,NA,"Labiatae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus",NA,"J. M. Silva","5425","2006","12","12",NA,"Brasil","Paraná","ponta grossa","Buraco do Padre.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"A. S. Soares",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007"
"90","2020-07-23 12:09:20-03","CEPLAC","CEPEC","132617","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus",NA,"J. M. Silva","6203","2007","11","24",NA,"Brasil","Paraná","ponta grossa","Cachoeira da Mariquinha.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"A. S. Soares",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007"
"91","2020-11-12 17:00:27-03","UEL","FUEL","41382","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","Silva, JM; Carneiro, J","4737","2006","03","13",NA,"Brasil","Paraná","Palmeira","Fazenda Santo Antônio do Tesourão","-50.0064010620117","-25.4293994903564",NA,NA,"FUEL013524",NA,"Buchoski, MG","2018","35166","auto","08","21",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-12 17:00:27-03","UEL","FUEL","51819","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","Silva, JM; Poliquesi, CB; Maranho, LT; Ristow, R","8230","2012","03","21",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, campo recém queimado","-50.1618995666504","-25.0949993133545",NA,NA,"FUEL013518",NA,"Buchoski, MG","2018","46557","auto","08","21",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-05-06 11:58:16-03","UFU","HUFU","50994","S","Plantae",NA,NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Silva, J.M.; Sampaio, D. & Coutinho, A.P.S.","5146","2006","10","19",NA,"Brasil","Paraná","Teixeira Soares","Rodovia Ponta Grossa - Palmeira, Próximo a trevo para Teixeira Soares.","-50.4606018066406","-25.3682994842529",NA,"Ereta com flor lilás.","HUFU00011320","HUFU00011320","Hatschbach, G.","2006","31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-20 14:56:45-03","UFSC","FLOR","21607","PreservedSpecimen","Plantae",NA,"Lamiales","Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","Silva, J.M.; Nicolack, V.; Cordeiro, J.","734","1989","11","24",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,"xilopodífera, odorífera, ereta, flor lilás Habitat: campo limpo, seco","FLOR0021607",NA,"Buchoski, M.G.","2018","46557","auto","08","13",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-08 12:42:48-03","UFRGS","ICN","156883","S","Plantae","Dicotyledon",NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Silva, JM; Sampaio, D; Coutinho, APS","5146","2006","10","19","América do Sul","Brasil","PR","Teixeira Soares","Rodovia Ponta Grossa - Palmeira próximo ao trevo para Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,"Doação do Herbário MBM.; Ereta, flor lilás.; Campo limpo.",NA,NA,"Hatschbach, G",NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-08 12:42:48-03","UFRGS","ICN","153299","S","Plantae","Dicotyledon",NA,"Lamiaceae","Hyptis","apertiflora","Hyptis apertiflora","Epling","Silva, JM; Marinero, F","5425","2006","12","12","América do Sul","Brasil","PR","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,"Doação do Herbário MBM.; Erva, flor lilás.; Campo limpo.",NA,NA,"Hatschbach, G",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-07-23 10:20:40-03","IBt","SP","152014","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","Hatschbach, G","35478","1974","12","14",NA,"Brasil","Paraná","Castro","Carambei","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Buchoski, MG","2019","50779","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-07-23 10:20:40-03","IBt","SP","23250","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","Hoehne, FC","s.n.","1928","11","01",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Buchoski, MG","2019","46557","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-07-23 10:20:40-03","IBt","SP","250241","S","Plantae",NA,NA,"Lamiaceae","Cyanocephalus","apertiflorus","Cyanocephalus apertiflorus","(Epling) Harley & J.F.B.Pastore","Cordeiro, J; Hatschbach, G","664","1989","11","16",NA,"Brasil","Paraná","Ponta Grossa","Caminho para o Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Buchoski, MG","2019","46557","auto","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
