"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"99","2019-10-08 10:08:00-03","MO","MOBOT","224330","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Gert G. Hatschbach","Hatschbach 18717","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"(Hack.) Clayton","1968","3","14","Tamanduá.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Balsa Nova","Gerald F. Guala II (FLAS)",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,"1",NA
"100","2019-10-08 10:32:00-03","MO","MOBOT","2816117","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Jason R. Swallen","Swallen 8903","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"(Hack.) Clayton","1946","3","20","Fazenda Capao Redondo.","-51.4580993652344","-25.395299911499",NA,NA,NA,"Guarapuava",NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,"1",NA
"101","2019-10-08 10:22:00-03","MO","MOBOT","2816275","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Jason R. Swallen","Swallen 8619","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"(Hack.) Clayton","1946","2","18","Lapa.","-49.7158012390137","-25.7696990966797",NA,NA,NA,"Lapa","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,"1",NA
"102","2019-10-08 10:05:00-03","MO","MOBOT","2816326","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Jason R. Swallen","Swallen 8396","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"(Hack.) Clayton","1946","2","2","Estacao Experimental.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,"1",NA
"103","2019-10-08 10:04:00-03","MO","MOBOT","2816661","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Jason R. Swallen","Swallen 8333","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"(Hack.) Clayton","1946","1","28","Estacao Experimental.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,"1",NA
"104","2009-07-27 09:38:00-03","MO","MOBOT","234248","PreservedSpecimen","Plantae","Poaceae","Andropogon","goyazensis","Andropogon goyazensis",NA,"Auguste F.M. Glaziou","Glaziou 22571","South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"Hack.","1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-06-08 17:15:00-03","MO","MOBOT","2832673","PreservedSpecimen","Plantae","Poaceae","Andropogon","leptocladus","Andropogon leptocladus",NA,"José Steinbach","Steinbach G. 7939","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Hack.","1928","3","20",NA,NA,NA,"400.00000000",NA,NA,"Sara","Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-05-20 10:36:18-03","UFERSA","MOSS","11341","S","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Paiva, V.F.","481","América do Sul","Brasil","Distrito Federal",NA,NA,"Espiguetas verdes vináceas, aristas amarelas.",NA,NA,NA,"(Hack.) Clayton","2008","04","08","Estação Ecológica do Jardim Botânico de Brasília - área do Cristo Redentor no poço da Aeronáutica.","-47.9297","-15.7797",NA,NA,NA,"Brasília","Chacon, R.G.; Oliveira, R.C.","2008","02","10",NA,NA,NA,NA,"70570","auto",NA,NA,NA
"107","2020-08-31 09:21:04-03","INPA","INPA","139489","S","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Heringer, EP","6827","Southern America","Brasil","Distrito Federal",NA,NA,NA,"INPA0139489","Monocotyledon","Poales","(Hack.) Clayton","1981","04","22","Bacia do Rio São Bartolomeu, cerca de 2 Km afastado da margem esquerda do Rio Paranoá. Cerrado, solo cinza, arenoso.","-47.9296989440918","-15.7797002792358",NA,NA,"INPA0139489 INPA0139489_e","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"108","2017-11-24 14:11:59-02","UFLA","ESAL","9384","S","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Heringer, EP","4.792",NA,"Brasil","Distrito Federal",NA,NA,"; 1.0; inflorescência pilosa, tricomas brancos; espiguetas roxas e verdes; cerrado",NA,NA,NA,"(Hack) Clayton",NA,NA,NA,"Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","T.S.Filgueiras",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"109","2017-11-24 14:11:59-02","UFLA","ESAL","9364","S","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"T. S. Filgueiras","639",NA,"Brasil","Distrito Federal",NA,NA,"; ; espiguetas cor palha;; cerrado",NA,NA,NA,"(Hack) Clayton",NA,NA,NA,"Lago Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","T. S. Filgueiras",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"110","2017-11-24 14:11:59-02","UFLA","ESAL","9373","S","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"T. S. Filgueiras","1.381",NA,"Brasil","Distrito Federal",NA,NA,"; ; ;; cerrado",NA,NA,NA,"(Hack) Clayton",NA,NA,NA,"Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília","T. S. Filgueiras",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","76469","PreservedSpecimen","Plantae","Poaceae","Andropogon","goyazensis","Andropogon goyazensis","Type fragment","A. F. M. Glaziou","22571","South America - Neotropics","Brazil","Goiás",NA,NA,NA,"US00156640",NA,"Cyperales","Hack.",NA,NA,NA,"Inter Porto Imperial et Lunie, ad flum Tocantins",NA,NA,NA,NA,"US00156640_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","76579","PreservedSpecimen","Plantae","Poaceae","Andropogon","leptocladus","Andropogon leptocladus","Type fragment","B. Balansa","222","South America","Paraguay",NA,NA,NA,NA,"US00156676",NA,"Cyperales","Hack.",NA,NA,NA,"In Pascuis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"113","2020-09-02 16:35:59-03","Cenargen","CEN","101985","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Desirée Marques Ramos","28",NA,"Brasil","DF","Unicata",NA,NA,"CEN00101985",NA,NA,"(Hack.) Clayton","2009","04","25","Reserva do CPAC.","-47.729166","-15.6825","1113","1113","CEN00101985","BRASILIA","D. M. Ramos","2009","06",NA,"-47.729166","-15.6825",NA,NA,NA,NA,NA,"1",NA
"114","2020-09-02 16:35:59-03","Cenargen","CEN","69936","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Cássia Beatriz Rodrigues Munhoz","3293",NA,"Brasil","GO","Exsicatas",NA,"Planta coletada entre vereda, mata de galeria e cerrado rupreste. Doação","CEN00069936",NA,NA,"(Hack.) Clayton","2007","05","01","Fazenda Água Fria","-47.509166","-14.068888","1482","1482","CEN00069936","ALTO PARAISO DE GOIAS","C. U. O. Eugênio","2007","07",NA,"-47.509166","-14.068888",NA,NA,NA,NA,NA,"1",NA
"115","2020-09-02 16:35:59-03","Cenargen","CEN","74569","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Eduarda Barreto Andrade Dias","56",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00074569",NA,NA,"(Hack.) Clayton","2006","08","24","Parque Nacional de Brasília.","-48.072222","-15.683888","1224","1224","CEN00074569","BRASILIA","G. H. Rua",NA,NA,NA,"-48.072222","-15.683888",NA,NA,NA,NA,NA,"6",NA
"116","2020-09-02 16:35:59-03","Cenargen","CEN","74570","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Eduarda Barreto Andrade Dias","57",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00074570",NA,NA,"(Hack.) Clayton","2006","08","24","Parque Nacional de Brasília.","-48.072222","-15.683888","1224","1224","CEN00074570","BRASILIA","G. H. Rua",NA,NA,NA,"-48.072222","-15.683888",NA,NA,NA,NA,NA,"7",NA
"117","2020-09-02 16:35:59-03","Cenargen","CEN","90692","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Priscila Alves Reis - UB","6",NA,"Brasil","DF","Exsicatas",NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090692",NA,NA,"(Hack.) Clayton","2012","03","28","Parque Nacional de Brasília.","-47.999166","-15.710277","1085","1085","CEN00090692","BRASILIA",NA,NA,NA,NA,"-47.999166","-15.710277",NA,NA,NA,NA,NA,"1",NA
"118","2020-09-02 16:35:59-03","Cenargen","CEN","90815","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Priscila Alves Reis - UB","260",NA,"Brasil","DF","Exsicatas",NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090815",NA,NA,"(Hack.) Clayton","2013","05","02","Parque Nacional de Brasília, Chapada Imperial, após a 1ª cachoeira da trilha leve.","-48.105555","-15.556388",NA,NA,"CEN00090815","BRASILIA",NA,NA,NA,NA,"-48.105555","-15.556388",NA,NA,NA,NA,NA,"1",NA
"119","2020-09-02 16:35:59-03","Cenargen","CEN","90821","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Priscila Alves Reis - UB","281",NA,"Brasil","DF","Exsicatas",NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090821",NA,NA,"(Hack.) Clayton","2013","05","08","Parque Nacional de Brasília, 20km do portão da CAESB.","-47.953055","-15.6675",NA,NA,"CEN00090821","BRASILIA",NA,NA,NA,NA,"-47.953055","-15.6675",NA,NA,NA,NA,NA,"1",NA
"120","2020-09-02 16:35:59-03","Cenargen","CEN","90823","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Priscila Alves Reis - UB","290",NA,"Brasil","DF","Exsicatas",NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090823",NA,NA,"(Hack.) Clayton","2013","05","08","Parque Nacional de Brasília, 20km do portão da CAESB.","-47.953055","-15.6675",NA,NA,"CEN00090823","BRASILIA",NA,NA,NA,NA,"-47.953055","-15.6675",NA,NA,NA,NA,NA,"1",NA
"121","2020-09-02 16:35:59-03","Cenargen","CEN","90827","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Priscila Alves Reis - UB","324",NA,"Brasil","DF","Exsicatas",NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090827",NA,NA,"(Hack.) Clayton","2013","05","27","Parque Nacional de Brasília, próximo a cascalheira do exército.","-47.973333","-15.7375",NA,NA,"CEN00090827","BRASILIA","P. A. Reis","2013","05",NA,"-47.973333","-15.7375",NA,NA,NA,NA,NA,"1",NA
"122","2020-09-02 16:35:59-03","Cenargen","CEN","17738","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"R. D. Lopes","62",NA,"Brasil","DF","Exsicatas",NA,"Doação - Fundação Instituto Brasileiro de Geografia e Estatística - Herbário da Reserva Ecológica do IBGE.","CEN00017738",NA,NA,"(Hack.) Clayton","1992","03","26","Área do Capetinga (Arnical).","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00017738","BRASILIA","P. A. Reis","2013","07",NA,NA,NA,NA,NA,"70570","auto",NA,"1",NA
"123","2020-09-02 16:35:59-03","Cenargen","CEN","29891","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Maria do Socorro Gonçalves Ferreira","67",NA,"Brasil","DF","Exsicatas",NA,"Solo bem drenado. Inflorescência amarelada. Doação da EMBRAPA CPAC.","CEN00029891",NA,NA,"(Hack.) Clayton","1979","08","15","Bloco C.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00029891","BRASILIA","R. G. Chacon","2009","02",NA,NA,NA,NA,NA,"70570","auto",NA,"1",NA
"124","2020-09-02 16:35:59-03","Cenargen","CEN","13950","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"José Antônio da Silva","318",NA,"Brasil","DF","Exsicatas",NA,"Doação da Embrapa CPAC.","CEN00013950",NA,NA,"(Hack.) Clayton","1981","04","22","CPAC, Chapada (Planaltina-DF).","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013950","BRASILIA","P. A. Reis","2013","07",NA,NA,NA,NA,NA,"70570","auto",NA,"1",NA
"125","2020-09-02 16:35:59-03","Cenargen","CEN","13906","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"José Antônio da Silva","312",NA,"Brasil","DF","Exsicatas",NA,"Doação da Embrapa CPAC.","CEN00013906",NA,NA,"(Hack.) Clayton","1981","04","22","CPAC, Chapada (Planaltina-DF).","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013906","BRASILIA","P. A. Reis","2013","07",NA,NA,NA,NA,NA,"70570","auto",NA,"1",NA
"126","2020-09-02 16:35:59-03","Cenargen","CEN","13905","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"José Antônio da Silva","312",NA,"Brasil","DF","Exsicatas",NA,"Doação da Embrapa CPAC.","CEN00013905",NA,NA,"(Hack.) Clayton","1981","04","22","CPAC, Chapada (Planaltina-DF).","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013905","BRASILIA","P. A. Reis","2013","07",NA,NA,NA,NA,NA,"70570","auto",NA,"1",NA
"127","2020-09-02 16:35:59-03","Cenargen","CEN","13928","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"José Antônio da Silva","209",NA,"Brasil","DF","Exsicatas",NA,"Pastagem nativa. Doação da Embrapa CPAC.","CEN00013928",NA,NA,"(Hack.) Clayton","1981","04","22","Embrapa CPAC - Planaltina","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013928","BRASILIA","P. A. Reis","2013","07",NA,NA,NA,NA,NA,"70570","auto",NA,"1",NA
"128","2020-09-02 16:35:59-03","Cenargen","CEN","13941","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"José Antônio da Silva","328",NA,"Brasil","DF","Exsicatas",NA,"Pastagem nativa. Doação do CPAC - Embrapa.","CEN00013941",NA,NA,"(Hack.) Clayton","1981","04","22","Planaltina. CPAC-EMBRAPA -","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013941","BRASILIA","P. A. Reis","2013","07",NA,NA,NA,NA,NA,"70570","auto",NA,"1",NA
"129","2020-09-02 16:35:59-03","Cenargen","CEN","2268","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Antônio Costa Allem","2068",NA,"Brasil","MS","Exsicatas",NA,"Erva cespitosa 30-60 cm de alt. Dominante em campo limpo e úmido. Estéril, apenas com restos de brácteas nas inflorescências.","CEN00002268",NA,NA,"(Hack.) Clayton","1978","05","27","Faz. Modelo (IPEAO)","-54.8602981567383","-20.4421997070312",NA,NA,"CEN00002268","TERENOS","G. Davidse","1979",NA,NA,NA,NA,NA,NA,"52758","auto",NA,"1",NA
"130","2020-09-02 16:35:59-03","Cenargen","CEN","56734","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Hilda Maria Longhi Wagner","9466",NA,"Brasil","PR","Exsicatas",NA,"Pedente sobre a vegetação. Folha longa. Doação - Herb. UFRGS - Porto Alegre ICN:136760. Duplicatas: CEN, SI.","CEN00056734",NA,NA,"(Hack.) Clayton","2005","03","08","Parque Estadual do Cerrado, pedras junto do rio.","-49.7057991027832","-24.2511005401611",NA,NA,"CEN00056734","JAGUARIAIVA","G. H. Rua","2006","07",NA,NA,NA,NA,NA,"44368","auto",NA,"1",NA
"131","2019-11-13 11:28:35-03","USP","SPF","188278","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Viana, PL","3876",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00188278",NA,NA,"(Hack.) Clayton","2008","03","11","Parque Estadual da Serra do Papagaio, Campo Retiro dos Pedros.","-44.666667","-22.05","1900","1900","SPF00188278","Aiuruoca","Viana, PL","2008","12",NA,"-44.666667","-22.05",NA,NA,NA,NA,NA,NA,NA
"132","2019-10-07 09:21:33-03","UEFS","HUEFS","237079","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Chagas, D.B.das","63",NA,"Brasil","Tocantins",NA,NA,"Cerrado stricto sensu","HUEFS0237079","Angiospermae","Poales","(Hack.) Clayton","2016","05","09","Faz. São Judas - Porto Nacional - TO","-48.416667","-10.8","274","274","HUEFS0237079","Porto Nacional",NA,NA,NA,NA,"48W25'","10S48'","Lilianae",NA,NA,NA,NA,NA,NA
"133","2019-10-07 09:21:33-03","UEFS","HUEFS","245519","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Davidse, G.","11395",NA,"Brasil","Paraná",NA,NA,NA,"HUEFS0245519","Angiospermae","Poales","(Hack.) Clayton","1976","03","15","17 Km N of Castro along highway PR-11.",NA,NA,"960","960","HUEFS0245519",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"134","2020-01-31 09:53:52-03","UEFS","HUEFS","254124","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Munhoz, C.B.R.","14",NA,"Brasil","Goiás",NA,NA,"Campo limpo úmido.","HUEFS0254124","Angiospermae","Poales","(Hack.) Clayton","2009","04","24","Fazenda Água Fria.","-47.509167","-14.083056","1482","1482",NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,"47W30'33''","14S4'59''","Lilianae",NA,NA,NA,NA,NA,NA
"135","2020-01-31 09:53:52-03","UEFS","HUEFS","254130","PreservedSpecimen","Plantae","Poaceae","Agenium","leptocladum","Agenium leptocladum",NA,"Munhoz, C.B.R.","14",NA,"Brasil","Goiás",NA,NA,"Campo limpo úmido.","HUEFS0254130","Angiospermae","Poales","(Hack.) Clayton","2009","04","24","Fazenda Água Fria.","-47.509167","-14.083056","1482","1482",NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,"47W30'33''","14S4'59''","Lilianae",NA,NA,NA,NA,NA,NA
"136","2020-07-23 12:18:19-03","CEPLAC","CEPEC","62616","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"T. S. Filgueiras","1381",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"1988","04","25","Reserva Ecológica do IBGE.","-47.876389","-15.959722",NA,NA,NA,"BRASÍLIA","T. S. Filgueiras",NA,NA,NA,"47W52'35","15S57'35",NA,"05/06/1988",NA,NA,NA,NA,NA
"137","2019-11-01 15:15:42-03","UnB","UB","76466","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Almeida, SP","689","Southern America","Brasil","Distrito Federal",NA,NA,"Herbáceo; Cerrado. Solo arenoso","UB0025104","Monocotyledonae",NA,"(Hack.) Clayton","1983","03","25","CPAC","-47.423","-15.353",NA,NA,"UB0025104","Planaltina","Oliveira, RC; Reis, PA","2014","09",NA,"-47.423","-15.353",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-01 15:15:42-03","UnB","UB","109893","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Amaral, AG; Matos, MQ; Haidar, RF","2395","Southern America","Brasil","Distrito Federal",NA,NA,"Erva; Cerrado sensu stricto.","UB0031954","Monocotyledonae",NA,"(Hack.) Clayton","2007","07",NA,"Reserva Biológica Chapada da Contagem","-47.999167","-15.727778","1200","1200","UB0031954","Sobradinho","Oliveira, RC","2014","09",NA,"-47.999167","-15.727778",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:15:42-03","UnB","UB","75367","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Irwin, HS","15945","Southern America","Brasil","Mato Grosso",NA,NA,NA,"UB0029949","Monocotyledonae",NA,"(Hack.) Clayton","1966","05","24","60km ao N de Noxa Xavantina",NA,NA,NA,NA,"UB0029949",NA,"Oliveira, RC; Reis, PA","2014","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-01 15:15:42-03","UnB","UB","109846","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Amaral, AG; Eugênio, CUO","2348","Southern America","Brasil","Distrito Federal",NA,NA,"Coleta de inventário na linha (L) 04, unidade amostral (UA) 38, apelidada em campo como Capim caule flexinha; Erva; Campo Sujo.","UB0031952","Monocotyledonae",NA,"(Hack.) Clayton","2007","04",NA,"Fazenda Água Limpa (FAL)","-47.905556","-15.593056","1050","1050","UB0031952","Brasília","Oliveira, RC; Reis, PA","2014","09",NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 15:15:42-03","UnB","UB","109851","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Amaral, AG; Eugênio, CUO","2353","Southern America","Brasil","Distrito Federal",NA,NA,"Coleta de inventário na linha (L) 01, unidade amostral (UA) 20, apelidada em campo como Capim grande caule flexinha; Erva; Campo Sujo.","UB0031953","Monocotyledonae",NA,"(Hack.) Clayton","2007","12",NA,"Fazenda Água Limpa (FAL)","-47.905556","-15.593056","1050","1050","UB0031953","Brasília","Oliveira, RC","2014","09",NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-01 15:15:42-03","UnB","UB","14817","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Martins, CR","381","Southern America","Brasil","Distrito Federal",NA,NA,"Erva.; Campo sujo antropizado com 40-50% de capim-gordura. Solo: Solo latossolo.","UB0025107","Monocotyledonae",NA,"(Hack.) Clayton","2004","04","30","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultraleve próxima à administração, submetida a uma queimada controlada no mês de setembro de 2003.","-47.926667","-15.731389",NA,NA,"UB0025107","Brasília","Oliveira, RC; Reis, PA","2014","09",NA,"-47.926667","-15.731389",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:15:42-03","UnB","UB","183008","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Munhoz, CBR; Silva, MA; Eugênio, CUO; Corrêa, ACG; Emmert, P","3935","Southern America","Brasil","Distrito Federal",NA,NA,"Erva ca. 0,7m; Vereda","UB0025103","Monocotyledonae",NA,"(Hack.) Clayton","2008","05","09","Reserva Ecológica do IBGE","-47.9","-15.930833",NA,NA,"UB0025103","Brasília","Oliveira, RC; Reis, PA","2014","09",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-01 15:15:42-03","UnB","UB","187208","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Munhoz, CBR; et al.","3649","Southern America","Brasil","Distrito Federal",NA,NA,"Erva 0,5m. Inflorescência.; Vereda","UB0025100","Monocotyledonae",NA,"(Hack.) Clayton","2008","04","09","Reserva Ecológica do IBGE","-47.9","-15.930833","1100","1100","UB0025100","Brasília","Oliveira, RC; Reis, PA","2014","09",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-01 15:15:42-03","UnB","UB","203075","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Ratter, JA; Bertolda, J; Castro, RA; Santos, RR; Souza, R","949","Southern America","Brasil","Mato Grosso",NA,NA,"Growing in grasay Cerrado with scattered treed to 5m tall; Inflorescences to 80cm tall; Cerrado","UB0025105","Monocotyledonae",NA,"(Hack.) Clayton","1968","04","10","8km NE of the Base Camp of the Expedition. (Base Camp at 12º54'S - 51º52'W Close to the Xavantina-São Felix road",NA,NA,NA,NA,"UB0025105",NA,"Oliveira, RC; Reis, PA","2014","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-01 15:15:42-03","UnB","UB","203134","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Munhoz, CBR","4618B","Southern America","Brasil","Distrito Federal",NA,NA,"Erva. Influrescência; Vereda","UB0031955","Monocotyledonae",NA,"(Hack.) Clayton","2008","07","29","Reserva Ecológica do IBGE (RECOR)","-47.9","-15.930833",NA,NA,"UB0031955","Brasília","Oliveira, RC","2014","09",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-01 15:15:42-03","UnB","UB","203135","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Cesar, HL","608","Southern America","Brasil","Distrito Federal",NA,NA,"Latossolo vermelho0amarelo, não encharcado; declive suave; área de experimentação sobre os efeitos do fogo na vegetação; Herbácia subarbustiva; Campo sujo","UB0025108","Monocotyledonae",NA,"(Hack.) Clayton","1980","05","22","Fazenda Água Limpa","-47.933333","-15.95",NA,NA,"UB0025108","Brasília","Oliveira, RC","2014","09",NA,"-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-01 15:15:42-03","UnB","UB","205017","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Oliveira, RC; Moura, CO; Siracusa, P","2965","Southern America","Brasil","Distrito Federal",NA,NA,"Cerrado na borda da rodovia","UB0036496","Monocotyledonae",NA,"(Hack.) Clayton","2014","06","17","Estrada para o Lago Oeste, à 3 km do trevo do posto Colorado",NA,NA,NA,NA,"UB0036496","Sobradinho","Oliveira, RC; Moura, CO","2015","02","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-01 15:15:42-03","UnB","UB","75362","PreservedSpecimen","Plantae","Poaceae","Agenium","goyazense","Agenium goyazense",NA,"Irwin, HS","13520","Southern America","Brasil","Goiás",NA,NA,NA,"UB0019918","Monocotyledonae",NA,"(Hack.) Clayton","1966","03",NA,"10km ao W de Cristalina","-47.6136","-16.7686",NA,NA,"UB0019918","Cristalina","Oliveira, RC; Reis, PA","2014","09",NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA
