"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"46","2019-11-21 14:37:21-03","UFJF","CESJ","47465","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","F.R.G. Salimena; M.G.L. Wanderley; P.L. Viana; T.U.P. Konno","1367","2006","06","02","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha da ponte em direção ao Serrote de São Gabriel.","-43.8278007507324","-22.0891990661621","20815",NA,"Planta epífita em mata ciliar. Flor vermelha.","CESJ047465",NA,"auto","(Schott) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-11-21 14:37:21-03","UFJF","CESJ","24295","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","B. Cosenza; Bellitic","s.n.","1988","08","02","América do Sul","Brasil","Minas Gerais","Carangola","Fazenda Neblina, Minas Gerais, Carangola - Faz. Neblina - Serra da Grama.","-42.0293998718262","-20.7331008911133","21913",NA,"Epífita. Flores bonina. Àrvore seguindo o leito do rio. Altitude de 1500 metros.","CESJ024295",NA,"auto","(Schott) Wiehler","S.M.S. Verardo","1991","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-21 14:37:21-03","UFJF","CESJ","31571","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","R.C. Forzza; R.M. Castro; L.F.A. Fazza; L. S. Fernandes","1738","2001","01","23","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama, Minas Gerais, Descoberto - Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373","11991",NA,"Cipó. Cálice e corola vermelhos.","CESJ031571",NA,"auto","(Schott) Wiehler","R.M. Castro","2001","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-21 14:37:21-03","UFJF","CESJ","34354","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","R.C. Forzza; R.M. Castro; V. R. Almeida; F. A. Fazza","1855","2001","09","01","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama, Minas Gerais, Descoberto. Reserva da Represa do Descoberto.","-42.9674987792969","-21.4596996307373","11991",NA,"Erva epífita. Folhas discolores. Flores com cálice vermelho e corola rósea.","CESJ034354",NA,"auto","(Schott) Wiehler","R.C. Forzza","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-21 14:37:21-03","UFJF","CESJ","31193","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","F.R.G. Salimena; L. D. Zampa; F. Magalhães; P.O. Costa; L.F.A. Fazza","181","2000","06","10","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama, Minas Gerais, Descoberto - Reserva da Represa do Grama.","-42.9674987792969","-21.4596996307373","11991",NA,"Epífita, na beira do curso d' água, flores vermelhas.","CESJ031193",NA,"auto","(Schott) Wiehler","L. D. Meirelis","2000","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-21 14:37:21-03","UFJF","CESJ","23249","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","L. Krieger; et al..","CESJ23249","1988","11","19","América do Sul","Brasil","Minas Gerais","P. N. Caparaó","Vale Verde, Minas Gerais, P. N. Caparaó - Vale Verde - 1.200 m.",NA,NA,NA,NA,"Erva sobre pedras e serrapilheira. Flores vermelhas, na mata à beira de curso d' água.","CESJ023249","CESJ023249",NA,"(Schott) Wiehler","A. Chautems","1991","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:37:21-03","UFJF","CESJ","60711","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","D.E.F. Barbosa; L. Menini Neto; F.R. Silva","113","2012","07","28","América do Sul","Brasil","Minas Gerais","Chácara","Fazenda Fortaleza de Santana, Interior de Floresta Estacional Semidecidual, próximo ao curso d'água.","-43.182222","-21.655833",NA,NA,"Interior de floresta, próximo ao curso d'água. Epífita, folhas discolores com face abaxial rosa, adaxial verde escura, cálice e corola vináceos, estilete alvo.","CESJ060711",NA,NA,"(Schott) Wiehler","L. Menini Neto","2012","07","28","750","800","-43.182222","-21.655833",NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:37:21-03","UFJF","CESJ","20589","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Bacharelandos","s.n.","1989","02","10","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Fazenda São Mateus, Minas Gerais, Juiz de Fora - Fazenda São Mateus.","-43.3502998352051","-21.7642002105713","36144",NA,"Epífita, com ramos longos (1,5m). Flores de cor vermelho vivo.","CESJ020589",NA,"auto","(Schott) Wiehler","A. Chautems",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:37:21-03","UFJF","CESJ","24261","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","L. Krieger; M.C. Brügger","CESJ24261","1989","10","11","América do Sul","Brasil","Minas Gerais","Lima Duarte","Nascentes de Pirapitinga., Minas Gerais, Lima Duarte - Nascentes do Pirapitinga.","-43.793098449707","-21.8425006866455","30417",NA,"Na mata de encosta, arenito, epífita, folhas e caule suculentos, flores vermelho vivo.","CESJ024261",NA,"auto","(Schott) Wiehler","M. Eiterer","1991","05","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:37:21-03","UFJF","CESJ","49572","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","S.A. Roman; F.S. Souza; L.A.S.Abade; O.J. Bastos Neto; G.A.Ferreira; F.K.Jesus","12","2007","10","12","América do Sul","Brasil","Minas Gerais","Lima Duarte","Serra Negra, Mata da Dona Lúcia","-43.793098449707","-21.8425006866455","30417",NA,"arbustinho em interior de mata; sépalas verdes; flores vermelhas com extremidades roxas; estames brancos","CESJ049572",NA,"auto","(Schott) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:37:21-03","UFJF","CESJ","23471","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","R.C. Oliveira","s.n.","1988","10","23","América do Sul","Brasil","Minas Gerais","Rio Preto","Gruta do Funil, Minas Gerais, Rio Preto - Gruta do Funil.","-43.8278007507324","-22.0891990661621","20815",NA,"Cipó, sobre pau podre, flores vermelhas, à margem do rio.","CESJ023471",NA,"auto","(Schott) Wiehler","M. Eiterer","1991","04","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:37:21-03","UFJF","CESJ","49513","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","F.R.G. Salimena; P.H. Nobre","2495","2007","10","06","América do Sul","Brasil","Minas Gerais","Rio Preto","RPPN Mato Limpo, Mata da Cachoeira.","-43.8278007507324","-22.0891990661621","20815",NA,"Epífita, flores vermelhas, no interior de mata.","CESJ049513",NA,"auto","(Schott) Wiehler","L. Menini Neto","2008","07","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:37:21-03","UFJF","CESJ","21628","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","F.R.G. Salimena; M.C. Brügger","s.n.","1987","10","03","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra do Funil","-43.8278007507324","-22.0891990661621","20815",NA,"Epífita, flores vermelhas, frequente na mata úmida.","CESJ021628",NA,"auto","(Schott) Wiehler","A. Chautems","1989","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:37:21-03","UFJF","CESJ","50726","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","F.S. Souza; O.J. Bastos Neto","484","2008","06","26","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Cachoeira da Água Vermelha","-43.8278007507324","-22.0891990661621","20815",NA,"Folhas discolores e flor vermelha. Apresenta látex","CESJ050726",NA,"auto","(Schott) Wiehler","J.H.C. Ribeiro","2008","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:37:21-03","UFJF","CESJ","47646","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","P.L. Viana; N.F.O. Mota","1933","2006","02","26","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Cachoeira do Ninho da Égua.","-43.8278007507324","-22.0891990661621","20815",NA,"Planta epífita, em beira de riacho. Flor vermelha.","CESJ047646",NA,"auto","(Schott) Wiehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:37:21-03","UFJF","CESJ","51143","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","N.L. Abreu; L.C.Pinheiro; P.C.C.Ribeiro","259","2008","07","13","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha para a cachoeira do Marciano.","-43.8278007507324","-22.0891990661621","20815",NA,"Erva terrestre em campo rupestre. Cálice verde, corola vermelha, folhas verdes lustrosas.","CESJ051143",NA,"auto","(Schott) Wiehler","C.N. Matozinhos","2008","07","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:37:21-03","UFJF","CESJ","42325","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","F.R.G. Salimena; K. Antunes; C.N. Matozinhos; O.J. Bastos Neto; P.H. Nobre","1338","2004","05","21","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621","20815",NA,"Epífita, no interior de mata com pouca luminosidade e muita umidade (cânion do Funil). Cálice verde. Frutos em formação.","CESJ042325",NA,"auto","(Schott) Wiehler","C.N. Matozinhos","2004","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:37:21-03","UFJF","CESJ","42740","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","1","2004","08","20","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621","20815",NA,"Arbusto rupícola, no interior do cânion, cálice verde, corola púrpura, estames alvos, estigma alvo, folhas discolores.","CESJ042740",NA,"auto","(Schott) Wiehler","I.SanMartin-Gajardo","2004","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:37:21-03","UFJF","CESJ","30039","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","M.C. Brügger; R. Tostes","s.n.","1998","01","27","América do Sul","Brasil","Minas Gerais","Rio Preto","Vale do Ribeirão Santana, Minas Gerais, Rio Preto, Vale do Ribeirão Santana, V. H. E. de Mello.","-43.8278007507324","-22.0891990661621","20815",NA,"Planta epífita em geral sobre os troncos horizontais, sempre junto aos riachos no interior das matas. Flores vermelhas intenso. Cultivada na UFJF.","CESJ030039",NA,"auto","(Schott) Wiehler","T. Lopes","2004","07","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:37:21-03","UFJF","CESJ","63575","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","F.R.G. Salimena; M. Silva; M.C.A. Mota; P.H. Nobre","3631","2013","09","14","América do Sul","Brasil","Minas Gerais","Rio Preto","Vila do Funil, RPPN São Lourenço Do Funil e RPPN Serrinha","-43.8278007507324","-22.0891990661621","20815",NA,"Epífita, flores vermlhas. Interior de mata próx ao córrego das Andorihas","CESJ063575",NA,"auto","(Schott) Wiehler","L.C. Pereira","2017","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:37:21-03","UFJF","CESJ","16626","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","L. Krieger","CESJ16626","1952","05","28","América do Sul","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Rio de Janeiro - Parque Nacional de Itatiaia.","-44.5633010864258","-22.4960994720459","19648",NA,"Erva, epífita, flores vermelhas, ornamentais (raras).","CESJ016626",NA,"auto","(Schott) Wiehler","A. Chautems","1989","02","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:37:21-03","UFJF","CESJ","47714","PreservedSpecimen","Plantae","Angiosperma",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","A. Quinet","22/76","2001","03","04","América do Sul","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá, Brasil, Estado do Rio de Janeiro, Distrito de Piabetá, Estrada do Matão. Coletas organizadas pela Extracta Moléculas Naturais LTDA, Projeto de Bioprosperação.","-43.040599822998","-22.6527996063232","20531",NA,"Epífita, comum no local, folhas verde discolor, flor com corola vermelha e cálice roseo, mata ciliar sobre solo argiloso/arenoso, luminosidade média.","CESJ047714",NA,"auto","(Schott) Wiehler","T.U.P. Konno","2001","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:31:42-03","UNICAMP","UEC","200377","S","Plantae","Magnoliopsida",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Monge, M; Leoni, BS; Scatigna, AV","1249","2012","09","20",NA,"Brazil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde, Rio Caparaó","-41.883333","-20.433333",NA,NA,"Erva, apoiate, com calice verde, corola vermelha.; Floresta Estacional Montana","UEC172134","UEC172134",NA,"(Schott) Wiehler","Monge, M",NA,NA,NA,NA,NA,"-41.883333","-20.433333",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:15:39-03","UNICAMP","UEC","73718","S","Plantae","Magnoliopsida",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Koch, I; Belinello, R","233","1995","04","07",NA,"Brazil","São Paulo","Queluz","Beira do Rio das Cruzes","-44.781667","-22.455556",NA,NA,"flor, Erva epífita, flores vermelhas. Mata.","UEC134994","UEC134994",NA,"(Schott) Wiehler","Chautems, A","1996","01",NA,NA,NA,"-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:15:39-03","UNICAMP","UEC","83981","S","Plantae","Magnoliopsida",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Árbocz, GF; Belinello, R; Koch, I; Macias, L; Goldenberg, R","2726","1996","05","23",NA,"Brazil","São Paulo","Queluz","Margens do Rio das Cruzes","-44.781667","-22.455556",NA,NA,"flor, Epífita; flores vermelhas internamente amareladas. Mata ciliar.","UEC134996","UEC134996",NA,"(Schott) Wiehler","Chautems, A","1998","01",NA,NA,NA,"-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:31:42-03","UNICAMP","UEC","113865","S","Plantae","Magnoliopsida",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","San Martin-Gajardo, I","010","2000","07","13",NA,"Brazil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863","48150",NA,"Epífita a 1,5m do solo. Flores vermelho cereja.; Mata Ombrófila.","UEC076667","UEC076667","auto","(Schott) Wiehler","San Martin-Gajardo, I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:15:39-03","UNICAMP","UEC","109338","S","Plantae","Magnoliopsida",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Freitas, L","731","1999","10","18",NA,"Brazil","Minas Gerais","São Roque de Minas","São José do Barreiro, Beira do Rio Mambucaba na Fazenda Marian","-46.3657989501953","-20.2453002929688","57119",NA,"flor, Erva epífita com cerca de 50 cm, flores de corola vermelho-alaranjado. Floresta ombrófila mista altomontana.","UEC134995","UEC134995","auto","(Schott) Wiehler","Chautems, A","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:15:39-03","UNICAMP","UEC","75802","S","Plantae","Magnoliopsida",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Sugiyama, M; Catharino, ELM; Proença, SL; Kiyama, CY","1346","1995","05","09",NA,"Brazil","São Paulo","Bananal","Serra da Bocaina, Sede da Fundação Pró-Bocaina.","-44.3199996948242","-22.6800003051758","26795",NA,"flor, epífita, cerca de 2,0 m de altura. Corola vermelha.","UEC134992","UEC134992","auto","(Schott) Wiehler","Chautems, A","1996","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:15:39-03","UNICAMP","UEC","109340","S","Plantae","Magnoliopsida",NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Freitas, L","719","1999","09","27",NA,"Brazil","São Paulo","São José do Barreiro","Trilha do Ouro, Cerca de 4 km da Guarita do IBAMA. Localidade Boqueirão.","-44.5699996948242","-22.6399993896484","30784",NA,"flor, Erva epífita com cerca de 80 cm. Flores horizontais, pedúnculo pendente; porção superior do tubo (giba) constringida; estilete-estigma localizado na porção inferior do tubo; corola vermelho alaranjado. Folhas carnosas. Floresta","UEC134993","UEC134993","auto","(Schott) Wiehler","Chautems, A","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2014-10-14 15:56:40-03","BS","M","M-0185840","S","Plantae","Magnoliophyta","Lamiales","Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius ssp. chloronema","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Prov. R. et Janairo.",NA,NA,NA,NA,NA,"M0185840",NA,NA,"(Mart.) Chautems",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","ssp. chloronema",NA,"NOTATYPE",NA,NA,NA
"76","2014-10-14 15:56:40-03","BS","M","M-0185842","S","Plantae","Magnoliophyta","Lamiales","Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius ssp. chloronema","Martius, C.F.P. von",NA,"1816","12","31",NA,"Brasil",NA,NA,"Crescit in Brasiliae prov. Sebast. ad praed. comitis de Cuestas, retro Tijuca.",NA,NA,NA,NA,NA,"M0185842",NA,NA,"(Mart.) Chautems",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","ssp. chloronema",NA,"NOTATYPE","21:00",NA,NA
"77","2014-10-14 15:56:40-03","BS","M","M-0185843","S","Plantae","Magnoliophyta","Lamiales","Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius ssp. chloronema","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis primaevis, loci humidis umbr. saxosis. Provinciae R. d. J. e.g. prope Mandioca.",NA,NA,NA,NA,NA,"M0185843",NA,NA,"(Mart.) Chautems",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","ssp. chloronema",NA,"NOTATYPE",NA,NA,NA
"78","2020-04-27 16:10:06-03","UFES","VIES","35457","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Manhães, V.C.","465","2014","01","04",NA,"Brasil","Espírito Santo","Divino de São Lourenço",NA,"-41.6857986450195","-20.6200008392334","16004",NA,NA,"VIES035457","VIES035457","auto","(Schott) Wiehler","Manhães, V.C.","2014","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-04-27 16:10:06-03","UFES","VIES","21531","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Couto, D.R.; Dutra, G.J.A.","1489","2010","04","04",NA,"Brasil","Espírito Santo","Divino de São Lourenço","Vale da Jacutinga.","-41.6857986450195","-20.6200008392334","16004",NA,NA,"VIES021531","VIES021531","auto","(Schott) Wiehler","Couto, D.R.","2010","04","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-09-27 18:05:00-03","UFES","VIES","31878","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Zorzanelli, J.P.F.","821","2013","09","14",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238","22282",NA,NA,"VIES031878","VIES031878","auto","(Schott) Wiehler","Zorzanelli, J.P.F.","2013","12","18","1325","1325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-04-27 16:10:06-03","UFES","VIES","33029","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Zorzanelli, J.P.F.; Bacci, L.","739","2013","06","15",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238","22282",NA,NA,"VIES033029","VIES033029","auto","(Schott) Wiehler","Zorzanelli, J.P.F.","2013","06","15","1406","1406",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-04-27 16:10:06-03","UFES","VIES","19006","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Lorencini, T.S.; Siqueira, V.B. & Braun, A.","292","2009","06","06",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão.","-40.7461013793945","-20.040599822998","31867",NA,NA,"VIES019006","VIES019006","auto","(Schott) Wiehler","Kollmann, L.J.C.","2009","09","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-09-27 18:05:00-03","UFES","VIES","30536","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Manhães, V.C.","260","2012","07","28",NA,"Brasil","Espírito Santo","Divino de São Lourenço",NA,"-41.6857986450195","-20.6200008392334","16004",NA,NA,"VIES030536","VIES030536","auto","(Schott) Wiehler","Zorzanelli, J.P.F.","2014","11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-04-27 16:10:06-03","UFES","VIES","31371","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Dias, H.M.; Silva, A.E.; et al.","836","2012","11","27",NA,"Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó.","-41.6671981811523","-20.5414009094238","22282",NA,NA,"VIES031371","VIES031371","auto","(Schott) Wiehler","Zorzanelli, J.P.F.","2013","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-09-27 18:05:00-03","UFES","VIES","21914","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Dias, H.M.; Silva, A.E.; Castro, K.C.; Kunz, S.H. & Bruno, N.","748","2012","06","12",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238","22282",NA,NA,"VIES021914","VIES021914","auto","(Schott) Wiehler","Zorzanelli, J.P.F.","2013","12","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-04-27 16:10:06-03","UFES","VIES","21549","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Zorzanelli, J.P.F.","112","2011","09","11",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803","32198",NA,NA,"VIES021549","VIES021549","auto","(Schott) Wiehler","Chautems, A.","2012","05","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-04-27 16:10:06-03","UFES","VIES","33787","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Couto, D.R.; Dias, H.M. & Silva, C.","1974","2011","06","09",NA,"Brasil","Espírito Santo","Mimoso do Sul","Conceição do Muqui.","-41.3664016723633","-21.0641994476318","29430",NA,NA,"VIES033787","VIES033787","auto","(Schott) Wiehler","Couto, D.R.","2011","06","09","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-04-27 16:10:06-03","UFES","VIES","21553","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Couto, D.R.; Fontana, A.P.; Leme, E. & Kollmann, L.J.C.","910","2008","09","05",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões.","-41.3664016723633","-21.0641994476318","29430",NA,NA,"VIES021553","VIES021553","auto","(Schott) Wiehler","Fontana, A.P.","2008","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-06-27 10:25:18-03","UFES","VIES","26568","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Perret, M.; Chautems, A.; Peixoto, M. & Rossini, J.","60","2012","05","07",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Santa Lúcia.","-40.6002998352051","-19.9356002807617","23813",NA,NA,"VIES026568","VIES026568","auto","(Schott) Wiehler",NA,NA,NA,NA,"789","789",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-06-27 10:25:18-03","UFES","VIES","10338","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Cardoso, W.C.","22","2011","09","03",NA,"Brasil","Espírito Santo","Serra","Área de proteção ambiental do Mestre Álvaro.","-40.3078002929688","-20.1285991668701","16451",NA,NA,"VIES010338","VIES010338","auto","(Schott) Wiehler","Chautems, A.","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-09-13 18:15:00-03","UFES","VIES","45113","S","Plantae",NA,NA,"Gesneriaceae","Nematanthus","crassifolius","Nematanthus crassifolius","Assis, A.M.; Cribari, R.S.; Santos, R.","4682","2018","10","01",NA,"Brasil","Espírito Santo","Vargem Alta","RPPN Águia Branca.","-41.0069007873535","-20.6714000701904","27188",NA,NA,"VIES045113","VIES045113","auto","(Schott) Wiehler",NA,NA,NA,NA,"1020","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA
