"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","dayIdentified","individualCount","class"
"51","2020-09-12 05:00:02-03","US","US","3336464","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"J. N. Nakajima, R. Romero, E. Zanini & D. Simão","1495","1995","11","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Procedência: Base do morro próximo ao alojamento, São Roque de Minas.",NA,NA,NA,NA,"US02928729","US02928729_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"52","2020-09-12 05:00:02-03","US","US","3336463","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"J. N. Nakajima, R. Romero, V. L. G. Klein & M. Alcantara","1453","1995","9","28","South America - Neotropics","Brazil","Minas Gerais",NA,"Procedência: Serra Brava, próximo ao mirante, São Roque de Minas.",NA,NA,NA,NA,"US02928726","US02928726_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"53","2020-09-12 05:00:02-03","US","US","2429038","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"E. Pereira","7152",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Á 35 Km. de Lambarí.",NA,NA,NA,NA,"US02928730","US02928730_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"54","2019-11-13 11:25:22-03","USP","SPF","183723","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R","Romero, R","6415","2002","10","11",NA,"Brasil","Minas Gerais","Delfinópolis",NA,"-46.653333","-20.434444",NA,NA,"SPF00183723",NA,"841","841",NA,NA,"2006","01","-46.653333","-20.434444",NA,NA,NA,NA,NA
"55","2021-03-15 18:28:43-03","USP","SPF","197369","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Reginato, M","Zappi, DC; Ordones, J; Fernandes, FM; Ferreira Jr, CA","2393","2009","11","16",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Acesso pela Faz. Inhame. Subida do João Carrinho, alto da serra","-43.737131","-19.047693",NA,"Arbusto 60 cm alt, folhas pilosas amareladas, corola alvo-rosada.; Campo de Vellozia.","SPF00197369","SPF00197369","1137","1137",NA,NA,"2014","05","-43.737131","-19.047693",NA,NA,NA,NA,NA
"56","2019-11-13 11:25:22-03","USP","SPF","79737","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Goldenberg, R; Reginato, M","Pirani, JR","CFSC12834","1991","12","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00079737","SPF00079737",NA,NA,"26557","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"57","2018-05-14 16:09:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea",NA,"RRC ID Flag","R. Romero","2916","1995","9","27","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2916",NA,NA,"Dicotyledoneae"
"58","2019-09-04 19:07:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea",NA,NA,"A. Glaziou","16846",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,"Dicotyledoneae"
"59","2015-03-07 09:06:19-03","F","FMNH-SEEDPLANTS","V0181916F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0181916F","V0181916F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"60","2019-07-16 10:36:10-03","UFSJ","HUFSJ","9083","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Costa, MTR","Costa, MTR; Lombello, J","653","2016","10","31",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, perto das antenas de transmissão.","-44.525261","-21.272817",NA,"Arbusto de 1 m de altura, frutos.","HUFSJ009083",NA,"112","112",NA,NA,"2017",NA,"-44.525261","-21.272817",NA,NA,NA,NA,NA
"61","2019-11-13 16:04:50-03","UNISANTA","HUSC","10968","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Sampaio, P.S.P.","1240","2015","10","09",NA,"Brasil","Minas Gerais","São Thomé das Letras","Trilha na borda do Parque Municipal Antonio Rosa.","-44.982678","-21.724942",NA,"Arbusto com 1m de altura, botões florais verdes, flores com pétalas brancas e anteras lilases.; Campo Rupestre.",NA,NA,"1400","1400",NA,NA,"2016","08","-44.982678","-21.724942",NA,NA,NA,NA,NA
"62","2019-11-01 15:04:00-03","UnB","UB","190395","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Reginato, M","Eiten, G; Eiten, LT","6859","1965","11","24","Southern America","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó. Along road at km 127","-43.55","-19.283333",NA,"Shrub 1 3/4 tall with decumbent stems. Petals and style white; anthers pale purplish-pink; Edge of gallery forest of the stream, Rib. Andrequicé",NA,NA,"1200","1200",NA,NA,"2013","01","-43.55","-19.283333",NA,NA,NA,NA,NA
"63","2019-05-06 11:59:26-03","UFU","HUFU","38303","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Sartori, M.A.; Guarçoni, E. & Martins, E.C.","561","2003","08","31",NA,"Brasil","Minas Gerais","Congonhas","Serra do Espinhaço, RPPN da FERTECO Compania Vale do Rio Doce.","-43.8577995300293","-20.4997005462646",NA,"Cerrado.","HUFU00061264","HUFU00061264",NA,NA,"16368","auto","2004","06",NA,NA,NA,NA,NA,NA,NA
"64","2019-05-06 11:59:26-03","UFU","HUFU","49887","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Rosa, P.O.; Santos, A.P.M. & Mello, F.N.A.","4594","2007","10","16",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Estrada para o morro do Gabriel.","-43.6918983459473","-20.5207996368408",NA,"Arbusto, ca. 0,6 m. Cálice verde, corola alva e anteras lilás.; Campo rupestre.","HUFU00062120","HUFU00062120",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-05-06 11:59:26-03","UFU","HUFU","10458","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1495","1995","11","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Base do morro atrás do capão do alojamento.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,6 m. Corola branca, estames róseos e frutos imaturos verdes.; Campo rupestre.","HUFU00037561",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"66","2019-05-06 11:59:26-03","UFU","HUFU","10015","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2825","1995","09","26",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para Cachoeira dos Rolinhos","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,8 m. Cálice e o estilete brancos, anteras vinho.; Campo rupestre.","HUFU00037580",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"67","2019-05-06 11:59:26-03","UFU","HUFU","10106","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2916","1995","09","27",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para Sacramento, 2km antes do Posto de Observação.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1 m. Corola branca e estames róseos.; Campo limpo.","HUFU00037570",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"68","2019-05-06 11:59:26-03","UFU","HUFU","10355","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3062","1995","11","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,5 m. Corola branca e estames vinosos.; Campo limpo associado a afloramento rochoso.","HUFU00037581",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"69","2019-05-06 11:59:26-03","UFU","HUFU","30597","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","362","2002","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 1 m. Hipanto esverdeado, cálice e corola creme.; Campo rupestre.","HUFU00037579",NA,NA,NA,"57119","auto","2002","11",NA,NA,NA,NA,NA,NA,NA
"70","2019-05-06 11:59:26-03","UFU","HUFU","23688","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.","2079","1996","09","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos. Parte de cima da cachoeira.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,6 m. Hipanto verde, corola branca e estames róseos.; Campo rupestre.","HUFU00037576",NA,NA,NA,"57119","auto","1996","09",NA,NA,NA,NA,NA,NA,NA
"71","2019-05-06 11:59:26-03","UFU","HUFU","30030","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Farias, Y.","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6596","2002","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedra.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,5 m. Corola branca, cálice verde claro, antera rosa claro com listra rosa escuro, fruto verde.; Campo rupestre.","HUFU00037577",NA,NA,NA,"57119","auto","2003","01",NA,NA,NA,NA,"30",NA,NA
"72","2019-05-06 11:59:26-03","UFU","HUFU","9785","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2707","1995","09","24",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Corola branca, estames e estilete vinosos.; Campo limpo associado a afloramento rochoso.","HUFU00037571",NA,NA,NA,"57119","auto","1998","09",NA,NA,NA,NA,NA,NA,NA
"73","2019-05-06 11:59:26-03","UFU","HUFU","9789","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2711","1995","09","24",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,8 m. Hipanto verde, corola alva e estames róseos.; Campo limpo associado a afloramento rochoso.","HUFU00037569",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"74","2019-05-06 11:59:26-03","UFU","HUFU","9942","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1369","1995","09","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro atrás do centro de visitantes.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1 m. COrola branca e estames vináceos.; Campo rupestre.","HUFU00037562",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"75","2019-05-06 11:59:26-03","UFU","HUFU","24732","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Romero, R.; Nakajima, J.N.","1021","1994","06","26",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Arbusto ca. de 0,5 m. Corola branca, estames estiletes róseos.; Campo rupestre.","HUFU00061262","HUFU00061262",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-05-06 11:59:26-03","UFU","HUFU","7056","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.","654","1994","12","07",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Na base do morro próximo a sede administrativa, próximo a estrada.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,8 m. Frutos imaturos verdes.; Campo rupestre.","HUFU00037566",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"77","2019-05-06 11:59:26-03","UFU","HUFU","30291","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","91","2002","11","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo ao retiro Jaguaré.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1,6 m. Cálice verde, corola branca, gineceu branco e androceu rosa.","HUFU00037565",NA,NA,NA,"57119","auto","2002","11",NA,NA,NA,NA,NA,NA,NA
"78","2019-05-06 11:59:26-03","UFU","HUFU","10278","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1453","1995","09","28",NA,"Brasil","Minas Gerais","São Roque de Minas","Serra Brava, Próximo ao Mirante.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 1 m. Corola e estames vinho.; Campo rupestre.","HUFU00037568",NA,NA,NA,"57119","auto","1997","09",NA,NA,NA,NA,NA,NA,NA
"79","2019-05-06 11:59:26-03","UFU","HUFU","28552","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6374","2002","10","07",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Guarita.","-46.871111","-20.281111",NA,"Arbusto, ca. 1 m. Cálice esverdeado, corola e filetes alvos, anteras avermelhadas.; Cerrado rupestre.","HUFU00037597",NA,"816","816",NA,NA,"2003","11","-46.871111","-20.281111",NA,NA,NA,NA,NA
"80","2019-05-06 11:59:26-03","UFU","HUFU","26872","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Volpi, R.L. & Pacheco, R.A.","6306","2002","09","10",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casa Branca, Fazenda Paraíso.","-46.7575","-20.369444",NA,"Subarbusto, ca. 1 m. Frutos esverdeados.; Campo rupestre.","HUFU00037596",NA,"1153","1153",NA,NA,"2003","11","-46.7575","-20.369444",NA,NA,NA,NA,NA
"81","2019-05-06 11:59:26-03","UFU","HUFU","28809","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6415","2002","10","11",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha Escada de Pedras.","-46.653333","-20.434444",NA,"Subarbusto, ca. 0,8 m. Hipanto vermelho, corola alva e anteras avermelhadas.; Campo rupestre.","HUFU00037599",NA,"841","841",NA,NA,"2003","11","-46.653333","-20.434444",NA,NA,NA,NA,NA
"82","2019-05-06 11:59:26-03","UFU","HUFU","29562","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Volpi, R.L.; Pacheco, R.A.; Nakajima, J.N. & Silva, S.M.","390","2002","12","05",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha para Escada de Pedras","-46.653333","-20.434444",NA,"Subarbusto, ca. 0,6 m. Hipanto verde, corola e filetes creme, anteras avermelhadas.; Cerrado rupestre.","HUFU00037647",NA,"841","841",NA,NA,"2003","11","-46.653333","-20.434444",NA,NA,NA,NA,NA
"83","2019-05-06 11:59:26-03","UFU","HUFU","29565","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Volpi, R.L.; Pacheco, R.A.; Nakajima, J.N. & Silva, S.M.","395","2002","12","05",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha para Escada de Pedras","-46.653333","-20.434444",NA,"Subarbusto, ca. 0,6 m. Hipanto esverdeado, corola alva e anteras avermelhadas.; Cerrado rupestre.","HUFU00037648",NA,"841","841",NA,NA,"2003","11","-46.653333","-20.434444",NA,NA,NA,NA,NA
"84","2019-05-06 11:59:26-03","UFU","HUFU","29584","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Volpi, R.L.; Pacheco, R.A.; Nakajima, J.N. & Silva, S.M.","356","2002","12","05",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha para Escada de Pedras","-46.653333","-20.434444",NA,"Subarbusto, ca. 0,6 m. Hipanto verde-creme, corola creme e anteras avermelhadas.; Cerrado rupestre.","HUFU00037646",NA,"841","841",NA,NA,"2003","11","-46.653333","-20.434444",NA,NA,NA,NA,NA
"85","2019-05-06 11:59:26-03","UFU","HUFU","34751","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3656","2003","10","25",NA,"Brasil","Minas Gerais","Delfinópolis","Casinha Branca","-46.653333","-20.434444",NA,"Arvoreta, ca. 1,5 m. Hipanto verde claro, corola alva e estames róseos.; Campo rupestre.","HUFU00037649",NA,"841","841",NA,NA,NA,NA,"-46.653333","-20.434444",NA,NA,NA,NA,NA
"86","2019-05-06 11:59:26-03","UFU","HUFU","34862","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3691","2003","10","25",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Condominio de Pedras.","-46.756389","-20.367778",NA,"Subarbusto, ca. 0,6 m. Hipanto verde, corola e filetes alvos, anteras vinho.; Campo rupestre.","HUFU00037654",NA,"1178","1178",NA,NA,"2005","02","-46.756389","-20.367778",NA,NA,"01",NA,NA
"87","2019-05-06 11:59:26-03","UFU","HUFU","34897","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3592","2003","10","23",NA,"Brasil","Minas Gerais","Delfinópolis","Paraíso Perdido, Trilha das cachoeiras.Fazenda Zé Antunes.","-46.767222","-20.4425",NA,"Arbusto, ca. 1,5 m. Hipanto esverdeado, corola alva e estames avermelhados.; Borda de mata.","HUFU00037650",NA,"996","996",NA,NA,NA,NA,"-46.767222","-20.4425",NA,NA,NA,NA,NA
"88","2019-05-06 11:59:26-03","UFU","HUFU","34923","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Volpi, R.L.; Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R. & Rosa, P.O.","742","2003","10","23",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha das Cachoeiras, Fazenda Zé Antunes.","-46.767222","-20.4425",NA,"Arbusto, ca. 1 m. Hipanto e cáloce verde, corola alva e estames róseos.; Campo rupestre.","HUFU00037653",NA,"996","996",NA,NA,"2005","02","-46.767222","-20.4425",NA,NA,"01",NA,NA
"89","2019-05-06 11:59:26-03","UFU","HUFU","34964","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3554","2003","10","22",NA,"Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha para a mata do Canyon.","-46.653611","-20.434444",NA,"Arbusto, ca. 1 m. Hipanto verde, corola alva, filetes alvos e anteras avermelhadas.; Campo rupestre.","HUFU00037651",NA,"845","845",NA,NA,"2005","02","-46.653611","-20.434444",NA,NA,"01",NA,NA
"90","2019-05-06 11:59:26-03","UFU","HUFU","34967","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3545","2003","10","22",NA,"Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha para a mata do Canyon.","-46.653611","-20.434444",NA,"Arbusto, ca. 0,5 m. Hipanto esverdeado e corola alva.; Campo rupestre.","HUFU00037652",NA,"845","845",NA,NA,"2005","02","-46.653611","-20.434444",NA,NA,"01",NA,NA
"91","2019-05-06 11:59:26-03","UFU","HUFU","37989","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Casarotti, S.N.","Nakajima, J.N.; Romero, R.; Andrade, T.; Cassarotti, S.N.; Machado, A.B. & Rocha, F.A.","3817","2004","09","14",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.7925","-20.331389",NA,"Subarbusto, ca. 1 m. Cálice verde, corola alva, antera roxa e filetes roxos.; Campo rupestre.","HUFU00037645",NA,"841","841",NA,NA,"2005","02","-46.7925","-20.331389",NA,NA,"01",NA,NA
"92","2019-05-06 11:59:26-03","UFU","HUFU","38053","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Machado, A.B.","Hattori, E.K.O.; et al.","357","2004","09","13",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para a Gurita","-46.871111","-20.281111",NA,"Subarbusto, ca. 0,5 m. Cálice e hipanto verde, corola alva e estames roxos.; Cerrado rupestre.","HUFU00037595",NA,NA,NA,NA,NA,"2005","02","-46.871111","-20.281111",NA,NA,"01",NA,NA
"93","2019-05-06 11:59:26-03","UFU","HUFU","38068","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Santos, C.P.","Faria, C.A.; Silva, M.C.; Ferreira, A.F.; Santos, C.P. & Lima, M.O.","36","2004","09","14",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedra","-46.7925","-20.331389",NA,"Arbusto, ca. 2 m. Hipanto verde, corola branca e estilete vináceo.; Campo rupestre.","HUFU00037593",NA,"841","841",NA,NA,"2004","10","-46.7925","-20.331389",NA,NA,"20",NA,NA
"94","2019-05-06 11:59:26-03","UFU","HUFU","38176","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Faria, C.A.","Hattori, E.K.O.; Faria, C.A. & Magalhães, C.C.","409","2004","09","14",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.7925","-20.331389",NA,"Arbusto, ca. 2 m. Hipanto verde e corola alva.; Campo rupestre.","HUFU00037594",NA,NA,NA,NA,NA,"2004","11","-46.7925","-20.331389",NA,NA,"10",NA,NA
"95","2020-08-04 12:48:25-03","UFU","HUFU","42656","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Romero, R.; Nakajima, J.N.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","7189","2005","09","28",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Cachoeira Feixo da Serra, Rio Turvo.",NA,NA,NA,"Arbusto ca. de 0,8 m. Hipanto verde, corola alva, estames vináceos.; Campo rupestre.","HUFU00037582","HUFU00037582",NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"96","2020-08-04 12:48:25-03","UFU","HUFU","42881","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.","Romero, R.","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3918","2005","09","29",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas., Paraíso Perdido, Córrego Quebra-Anzol, 4,5 km da rodovia MG 050.",NA,NA,NA,"Arbusto ca. de 0,50 m. Hipanto verde, corola alva, anteras róseas, filetes alvos.; Campo rupestre.","HUFU00037584","HUFU00037584",NA,NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA
"97","2019-05-06 11:59:26-03","UFU","HUFU","43678","S","Plantae",NA,NA,"Melastomataceae","Leandra","coriacea","Leandra coriacea","Cogn.",NA,"Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4055","2005","12","07",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. de 2 km da MG 050.",NA,NA,NA,"Subarbusto, ca. 0,5 m. Hipanto esverdeado, corola alva, anteras avermelhadas.; Campo rupestre.","HUFU00037590","HUFU00037590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
