"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount","sex"
"194","2021-03-31 13:40:32-03","MN","R","204461","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, J.P.P.","Sucre Benjamin, D.","7847","1971","10","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Grumari","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-31 13:40:32-03","MN","R","217867","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Pederneiras, L.C.","Lisbôa, R.M.","21","1999","08","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Grumari","-43.2075004577637","-22.9027996063232",NA,NA,"R010023660,R010023661,R010023662",NA,NA,NA,"57442","auto",NA,NA,"2007","12","11",NA,NA,NA,NA,NA,NA,NA
"196","2021-03-31 13:40:32-03","MN","R","197433","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Pederneiras, L.C.","Mello Filho, L.E.","6414","1999","04","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Grumari","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"2007","11","30",NA,NA,NA,NA,NA,NA,NA
"197","2021-03-31 13:40:32-03","MN","R","217972","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Pederneiras, L.C. & Lacerda, R.W.","Pederneiras, L.C.",NA,"2008","11","01",NA,"Brasil","Rio de Janeiro","São João da Barra","Grussaí","-41.0511016845703","-21.6403007507324",NA,NA,"R010023746","R010023746",NA,NA,"31235","auto",NA,NA,"2008","11","01",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-31 13:40:32-03","MN","R","169031","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"Alves, M.","160","1988","09","26",NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-31 13:40:32-03","MN","R","194573","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Berg, C.C.","Andreata, R.","927","1989","09","20",NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"250","250","20726","auto",NA,NA,"1995","10","30",NA,NA,NA,NA,NA,NA,NA
"200","2021-03-31 13:40:32-03","MN","R","169032","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"Souza, A.","2289","1988","11","05",NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-31 13:40:32-03","MN","R","139559","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, J.P.P.","Sucre Benjamin, D.","9595","1972","09","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"15","15","57442","auto",NA,NA,"1973","09","18",NA,NA,NA,NA,NA,NA,NA
"202","2021-03-31 13:40:32-03","MN","R","201722","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, J.P.P.","Pereira Pinto, G.C.","s.n.","1995","10",NA,NA,"Brasil","Bahia","Salvador","Parque Senhor Bartolomeu","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,"2002","03",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-31 13:40:32-03","MN","R","39216","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, J.P.P.","Glaziou, A.F.M.",NA,"1892","04","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Realengo","-43.2075004577637","-22.9027996063232",NA,NA,"R000039216","R000039216_001",NA,NA,"57442","auto",NA,NA,"1973","03","03",NA,NA,NA,NA,NA,NA,NA
"204","2021-03-31 13:40:32-03","MN","R","41546","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Berg, C.C.","Velloso, H.P.","917","1944","05",NA,NA,"Brasil","Bahia","Ilhéus","São Pedro","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-31 13:40:32-03","MN","R","139558","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, J.P.P.","Sucre Benjamin, D.","1881","1967","11","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Sepetiba","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"1973","05","01",NA,NA,NA,NA,NA,NA,NA
"206","2021-03-31 13:40:32-03","MN","R","201556","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"Mello Filho, L.E.","6160","1997","01","31",NA,"Brasil","Rio de Janeiro","Cabo Frio","Tucuns","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-31 13:40:32-03","MN","R","201557","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"Mello Filho, L.E.","5826","1994","01","20",NA,"Brasil","Rio de Janeiro","Cabo Frio","Tucuns","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-31 13:40:32-03","MN","R","217866","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Pederneiras, L.C.","Pederneiras, L.C.","248","2006","09","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Urca","-43.2075004577637","-22.9027996063232",NA,NA,"R010023663,R010023664,R010023665",NA,NA,NA,"57442","auto",NA,NA,"2008","06","20",NA,NA,NA,NA,NA,NA,NA
"209","2021-03-31 13:40:32-03","MN","R","41920","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","uriamem","Sorocea uriamem","Mart. ex Miq.","Velloso, H.P.","Velloso, H.P.","1140","1944","10","18",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Herbário H. Velloso",NA,NA,NA,NA,"61245","auto",NA,NA,"1944","11","07",NA,NA,NA,NA,NA,NA,NA
"210","2021-03-12 01:35:51-03","UFPI","TEPB","22742","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudichaud","M. F. A. Lucena","Ana Dú Bocage",NA,"1993","03","10",NA,"Brasil","Pernambuco","Recife","Jardim Botânico","-34.8810997009277","-8.05389022827148",NA,"Erva de 5cm, flores branco-esverdiadas. Ambiente: Mata do Curado",NA,NA,NA,NA,"18865","auto",NA,NA,"2007","04","30",NA,NA,NA,NA,NA,NA,NA
"211","2015-07-02 14:42:44-03","JBP","HPL","12385","S","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","V.C. Souza","T.B. Flores, H. Lorenzi & K. Soares","401","2010","01","26",NA,"Brasil","RJ","Silva Jardim","Propriedade Particular - Fazenda da Gil (Contato Lorenzi). Material coletado em álcool 70%.","-42.442056","-22.661694",NA,NA,NA,NA,NA,NA,NA,NA,"42° 26' 31,4 W","22° 39' 42,1 S","2012","06","18",NA,NA,NA,NA,NA,NA,NA
"212","2015-07-02 14:42:44-03","JBP","HPL","13664","S","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii",NA,NA,"J.G. Jardim; A. Jardim","5453","2209","01","31",NA,"Brasil","BA","Una","Rod. Una/Arataca; 16 km após o povoado de Colônia de Una. CEPLAC-126233.","-39.250556","-15.246389",NA,NA,NA,NA,"155","155",NA,NA,"39° 15' 2 W","15° 14' 47 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2016-02-02 14:38:37-02","BGBM","B","B 10 0244707","S","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"C. Gaudichaud",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,"Gaudichaud misit 1835 <a href=http://herbarium.bgbm.org/object/B100244707 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244707","B100244707 B100244707_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2016-02-02 14:38:37-02","BGBM","B","B 10 0244708","S","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"C. Gaudichaud",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Rio Janeiro.",NA,NA,NA,"type determination J. Lanjouw & J.G. Wessels Boer, 1961: isotype?; Gaudichaud misit 1835 <a href=http://herbarium.bgbm.org/object/B100244708 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244708","B100244708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA
"215","2016-02-02 14:38:37-02","BGBM","B","B 10 0244709","S","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"C. Gaudichaud","1088",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"see annot. by Lanjouw & Wessels Boer, 1961 <a href=http://herbarium.bgbm.org/object/B100244709 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100244709","B100244709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"216","2016-02-02 14:38:37-02","BGBM","B","B 10 0248426","S","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii subsp. hilarii","Gaudich.",NA,"C. F. P. Martius",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Prov. Bahia; in sylvis.",NA,NA,NA,"type material: two leaves; Sorocea uriamen <a href=http://herbarium.bgbm.org/object/B100248426 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248426","B100248426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","subsp. hilarii",NA,NA,NA
"217","2014-09-04 12:55:59-03","UNICAP","HUCPE","1012","S","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","L. V. Cunha","Cunha, L. .V.","D431","2009","02","13",NA,"Brasil","Pernambuco","Igarassu","Mata Córrego do Pinto","-34.87481","-7.832298",NA,NA,NA,NA,NA,NA,NA,NA,"-34.87481","-7.832298","2010","01","14",NA,NA,NA,NA,NA,NA,NA
"218","2014-09-04 12:55:59-03","UNICAP","HUCPE","1013","S","Plantae",NA,NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","IPA","Cunha, L. .V.","D435","2009","02","13",NA,"Brasil","Pernambuco","Igarassu","Mata Córrego do Pinto","-34.87481","-7.832298",NA,NA,NA,NA,NA,NA,NA,NA,"-34.87481","-7.832298","2010","01","14",NA,NA,NA,NA,NA,NA,NA
"219","2019-02-15 11:46:07-02","IPA","IPA","79263","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Alves-Araújo, A.","Alves-Araújo, A.; Melo, A.; Marques, J.S.; Melo, A.; Marques, J.S.","213","2007","04","10","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Piedade, interior da mata.","-38.1375","-8.256944",NA,"Árvore ca. 6 m de altura, frutos vermelhos. Látex incolor.; Mata Atlântica.","IPA0079263",NA,"178","178",NA,NA,"-38.1375","-8.256944","2007","06","20",NA,NA,NA,NA,NA,NA,NA
"220","2019-02-15 11:46:07-02","IPA","IPA","60108","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Almeida, K.","Almeida, K.","143","2001","06","13","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica de Tapacurá, na trilha. Solo areno-argiloso.","-34.950278","-8.012778",NA,"Arbusto ca. 2m. Presença de látex branco. Folhas discolores; frutos imaturos alaranjados e maduros pretos.","IPA0060108",NA,NA,NA,NA,NA,"-34.950278","-8.012778","2001","07","22",NA,NA,NA,NA,NA,NA,NA
"221","2019-02-15 11:46:07-02","IPA","IPA","84429","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Almeida, K.","Almeida, K.; Silva, E.S.; Silva, E.S.","111","2001","01","24","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,"Arbusto ca. 2m de altura. Frutos maduros pretos.; Solo areno-argiloso.","IPA0084429",NA,NA,NA,NA,NA,"-34.950278","-8.012778","2001","05","09",NA,NA,NA,NA,NA,NA,NA
"222","2019-02-15 11:46:07-02","IPA","IPA","85117","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Marquinho","Cunha, L.V.","305","2008","10","23","Southern America","Brasil","Pernambuco","Igarassu","Mata Jarapiá, Usina São José.","-34.936667","-7.771944",NA,"ca. 5m de altura e 18cm de CAP.; Mata Atlântica.","IPA0085117",NA,NA,NA,NA,NA,"-34.936667","-7.771944","2008","12","23",NA,NA,NA,NA,NA,NA,NA
"223","2019-02-15 11:46:07-02","IPA","IPA","84428","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Almeida, K.","Almeida, K.; Lima, A.L.A.; Lima, A.L.A.","238","2002","01","21","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá, Trilha.","-34.950278","-8.012778",NA,"Arbusto ca. 3m de altura. Presença de látex. Inflorescência verde.; Solo areno-argiloso.","IPA0084428",NA,NA,NA,NA,NA,"-34.950278","-8.012778","2002","01","29",NA,NA,NA,NA,NA,NA,NA
"224","2019-02-15 11:46:07-02","IPA","IPA","16237","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, P.","Andrade-Lima","67-5046","1967","06","23","Southern America","Brasil","Pernambuco","Escada","Engenho Conceição, borda da mata.","-35.2235984802246","-8.35916996002197",NA,"Arboreta 5-6 m; flor amarelo-claro; fruto vermelho passando a negro no total amadurecimento.","IPA0016237",NA,NA,NA,"16695","auto",NA,NA,"1973","03","08",NA,NA,NA,NA,NA,NA,NA
"225","2019-02-15 11:46:07-02","IPA","IPA","14362","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, P.","Ferreira, P.","28","1967","09","06","Southern America","Brasil","Pernambuco","Ipojuca","Porto de Galinhas, Estação Experimental do litoral.","-35.0638999938965","-8.39888954162598",NA,"Arbusto. flores femininas alvas.","IPA0014362",NA,NA,NA,"22847","auto",NA,NA,"1973","08","03",NA,NA,NA,NA,NA,NA,NA
"226","2019-02-15 11:46:07-02","IPA","IPA","88383","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.","Tarcila Nadia","s.n.","2013","07",NA,"Southern America","Brasil","Pernambuco","Primavera","Cachoeira do Urubu","-35.3541984558105","-8.33139038085938",NA,"Mata seca.","IPA0088383",NA,NA,NA,"12920","auto",NA,NA,"2013","07","10",NA,NA,NA,NA,NA,NA,NA
"227","2019-02-15 11:46:07-02","IPA","IPA","12102","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, P.","França, P. de","s.n.","1960","04",NA,"Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, mata.","-34.8810997009277","-8.05389022827148",NA,"Planta masculina.","IPA0012102",NA,NA,NA,"18865","auto",NA,NA,"1973","03","08",NA,NA,NA,NA,NA,NA,NA
"228","2019-02-15 11:46:07-02","IPA","IPA","56902","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"Bocage, A.","297","1993",NA,NA,"Southern America","Brasil","Pernambuco","Recife","Jardim Botânico, Curado.","-34.8810997009277","-8.05389022827148",NA,"Arbusto.","IPA0056902",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-02-15 11:46:07-02","IPA","IPA","52996","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Guedes, M.L.","Guedes, M.L.","2425","1990","05","29","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Árvore ca. 5m de altura. Folhas discolores cartáceas; flores singelas amareladas.","IPA0052996",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-02-15 11:46:07-02","IPA","IPA","1217","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Carauta, P.","Andrade-Lima","49-221","1949","05","19","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, mata.","-34.8810997009277","-8.05389022827148",NA,"Arbusto latescente. Dióico.","IPA0001217",NA,NA,NA,"18865","auto",NA,NA,"1973","03","08",NA,NA,NA,NA,NA,NA,NA
"231","2019-02-15 11:46:07-02","IPA","IPA","52699","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Rita Pereira","Rita Pereira; et al.; et al.","773","1992","02","06","Southern America","Brasil","Pernambuco","Recife","Jardim Botânico, Curado.","-34.8810997009277","-8.05389022827148",NA,"Arbusto ca. 2m, com ramos pendentes, latescente. Flores masculinas alvas.; Mata costeira.","IPA0052699",NA,NA,NA,"18865","auto",NA,NA,"1992","04",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-02-15 11:46:07-02","IPA","IPA","56907","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.","Rita Pereira; et al.; et al.","s.n.","1995","02","22","Southern America","Brasil","Pernambuco","Recife","Jardim Botânico, Curado.","-34.8810997009277","-8.05389022827148",NA,"Arbusto; flores de cor amarelas-esverdeadas.; Mata Atlântica.","IPA0056907",NA,NA,NA,"18865","auto",NA,NA,"1996","07",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-02-15 11:46:07-02","IPA","IPA","79252","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Alves-Araújo, A.","Alves-Araújo, A.; Melo, A.; Albuquerque, N.A.; Melo, A.; Albuquerque, N.A.","225","2007","04","24","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Piedade, borda da mata.","-38.1375","-8.256944",NA,"Árvore ca. 15m de altura, frutos roxos. Látex alvo.; Mata Atlântica.","IPA0079252",NA,"178","178",NA,NA,"-38.1375","-8.256944","2007","06","20",NA,NA,NA,NA,NA,NA,NA
"234","2019-02-15 11:46:07-02","IPA","IPA","60188","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"Almeida, K.; Andrade, M.; Andrade, M.","84","2000","12","28","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica de Tapacurá","-34.950278","-8.012778",NA,"Árvore ca. 4,5 m; pétalas cremes, filetes cremes e anteras brancas.; solo areno-argilosos.","IPA0060188",NA,NA,NA,NA,NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-02-15 11:46:07-02","IPA","IPA","84427","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"Rodal, M.J.N.; Silva, A.M.; Silva, A.M.","759","2000","01","04","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá, Trilha da mata.","-34.950278","-8.012778",NA,"Árvore ca. 4m de altura. Folhas novas. Flores com botões esverdeados.; Solo areno-argiloso.","IPA0084427",NA,NA,NA,NA,NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-02-15 11:46:07-02","IPA","IPA","83492","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.; Silva, R.K.S.; Barbosa, J.I.S.","Silva, R.K.S.; Lima, R.B.A.; Lima, R.B.A.","19","2009","01","25","Southern America","Brasil","Pernambuco","Sirinhaém","Engenho Buranhém, Usina Trapiche, Coleta em mata ciliar.","-35.1825","-8.576278",NA,"Árvore ca. 8m de altura, CAP: 29cm. Flor vermelho escuro. Presença de láter branco.; Floresta Ombrófila Densa de Terras Baixas.","IPA0083492",NA,"49","49",NA,NA,"-35.1825","-8.576278","2009","07","13",NA,NA,NA,NA,NA,NA,NA
"237","2019-02-15 11:46:07-02","IPA","IPA","84705","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.","Lyra-Lemos, R.P.","2727","1993","04","25","Southern America","Brasil","Alagoas","Murici","Trilha da Grota da Russa","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 6m de altura; frutos esverdeados, látex branco.; Mata Atlântica em encosta.","IPA0084705",NA,NA,NA,"22851","auto",NA,NA,"2010","06","09",NA,NA,NA,NA,NA,NA,NA
"238","2019-02-15 11:46:07-02","IPA","IPA","78072","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.","Marques, J.S.; Alves-Araújo, A.; Melo, A.; Alves-Araújo, A.; Melo, A.","25","2007","04","10","Southern America","Brasil","Pernambuco","Igarassu","Mata de Piedade, Usina São José. Interior plano.","-34.9063987731934","-7.83416986465454",NA,"Frutos verdes com ponta vermelha. Folhas alternas.","IPA0078072",NA,NA,NA,"24709","auto",NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-02-15 11:46:07-02","IPA","IPA","78187","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Marques, J.S.","Marques, J.S.; Albuquerque, N.A.; Alves-Araújo, A.; Albuquerque, N.A.; Alves-Araújo, A.","118","2007","05","23","Southern America","Brasil","Pernambuco","Igarassu","Mata do Pezinho, Usina São José. Borda com canavial.","-34.9063987731934","-7.83416986465454",NA,"Frutos vermelho-roxo.","IPA0078187",NA,NA,NA,"24709","auto",NA,NA,"2008","06","04",NA,NA,NA,NA,NA,NA,NA
"240","2019-07-26 11:40:46-03","IPA","IPA","63082","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.; Laurênio, A.","Ferreira, C.; et al.; et al.","FRC-83","2003","04","24","Southern America","Brasil","Pernambuco","Moreno","Reserva Ecológica de Carnijó.","-35.0922012329102","-8.11861038208008",NA,"Frutos pretos de pedicelo vermelho.","IPA0063082",NA,NA,NA,"15458","auto",NA,NA,"2004","06",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-02-15 11:46:07-02","IPA","IPA","56487","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.","Bocage, A.","s.n.","1993","03","10","Southern America","Brasil","Pernambuco","Recife","Jardim Botânico, Curado.","-34.8810997009277","-8.05389022827148",NA,"Árvore ca. 5m; flores branco-esverdeadas.","IPA0056487",NA,NA,NA,"18865","auto",NA,NA,"1996","09","22",NA,NA,NA,NA,NA,NA,NA
"242","2019-02-15 11:46:07-02","IPA","IPA","57920","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.","Bocage, A.; Cano, O.; Cano, O.","s.n.","1995","02","14","Southern America","Brasil","Pernambuco","Recife","Jardim Botânico, Curado.","-34.8810997009277","-8.05389022827148",NA,"Árvore 14-15m; inflorescência tipo espiga; botões pequenos verde-claro.","IPA0057920",NA,NA,NA,"18865","auto",NA,NA,"1995","04",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-02-15 11:46:07-02","IPA","IPA","90633","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.","Barbosa, U do N","s.n.","2015","09","14","Southern America","Brasil","Pernambuco","Recife","Jardim Botânico do Recife, Curado.","-34.8810997009277","-8.05389022827148",NA,"Projeto: Ecologia e Influência de Artocarpus heterophyllus Lam. na fitossociologia do componemte árboreo do Jardim Botânico do Recife PE. Dissertação de Mestrado/Curso de Engenharia Florestal/ UFRPE, do aluno Uilian do Nascimento Barb","IPA0090633",NA,NA,NA,"18865","auto",NA,NA,"2015","10","16",NA,NA,NA,NA,NA,NA,NA
"244","2019-02-15 11:46:07-02","IPA","IPA","46107","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.",NA,"Andrade-Lima","78-9083","1978","03","22","Southern America","Brasil","Pernambuco","Cabo de Santo Agostinho","Projeto Suape, mata do paiva.","-35.0349998474121","-8.28666973114014",NA,NA,"IPA0046107",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-07-26 11:40:46-03","IPA","IPA","63079","S","Plantae","Plantae",NA,"Moraceae","Sorocea","hilarii","Sorocea hilarii","Gaudich.","Cano, O.; Laurênio, A.","Ferreira, C.; et al.; et al.","FRC-80","2003","04","24","Southern America","Brasil","Pernambuco","Moreno","Reserva Ecológica de Carnijó. Dentro da mata.","-35.0922012329102","-8.11861038208008",NA,"Frutos verdes quando novos e pretos maduros.","IPA0063079",NA,NA,NA,"15458","auto",NA,NA,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA
