"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"100","2019-10-07 09:19:56-03","UEFS","HUEFS","220057","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.",NA,NA,NA,NA,"Brito, A.L.T.","1999","11","19","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"HUEFS0220057","HUEFS0220057 HUEFS0220057_01","Angiospermae","Asparagales",NA,NA,NA,"52493","auto","Lilianae",NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:19:56-03","UEFS","HUEFS","69597","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.",NA,NA,NA,NA,"Azevedo, C.","2002","09","20","Brasil","Bahia","Mucugê","Parque Municipal de Mucugê, próximo a sede.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Campo rupestre","HUEFS0069597","HUEFS0069597","Angiospermae","Asparagales","156",NA,NA,"52493","auto","Lilianae",NA,NA,NA,NA,NA,NA
"102","2019-09-05 15:38:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum",NA,NA,NA,NA,NA,"H. Ruíz L. & J. A. Pavón","1778",NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Apr-77","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"103","2019-07-09 12:42:43-03","F","FMNH-SEEDPLANTS","V0040722F","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum",NA,NA,NA,NA,NA,"H. Ruíz L. & J. A. Pavón","1778",NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0040722F","V0040722F_01","Spermatophyta",NA,"4/77","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,"Isotype",NA,NA,NA
"104","2019-07-09 12:47:03-03","F","FMNH-SEEDPLANTS","V0436595F","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum",NA,"RRC ID Flag",NA,NA,NA,"J. A. Steyermark","1945","2","21","Venezuela","Anzoátegui",NA,NA,"-64.5","9",NA,NA,NA,NA,NA,"V0436595F","V0436595F_01 V0436595F_02","Spermatophyta",NA,"61068","South America",NA,NA,NA,"Monocotyledoneae","61068",NA,NA,NA,NA,NA
"105","2019-07-09 12:43:42-03","F","FMNH-SEEDPLANTS","V0436596F","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum",NA,NA,NA,NA,NA,"P. Dusén","1914","2","20","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0436596F","V0436596F_01","Spermatophyta",NA,"14558","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"106","2019-07-09 12:42:15-03","F","FMNH-SEEDPLANTS","V0041506F","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","validum","Epidendrum validum",NA,NA,NA,NA,NA,"A. Weberbauer","1909",NA,NA,"Peru","Cajamarca","Jaen","In valley of Río Tabaconas",NA,NA,NA,NA,"900","1000",NA,"V0041506F","V0041506F_01","Spermatophyta",NA,"6155","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,"Isotype",NA,NA,NA
"107","2020-04-29 16:30:32-03","UFVJM","HDJF","7072","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Menezes, ELF","2020","04",NA,"Menezes, ELF; Giordani, SCO","2020","03","31","Brasil","Minas Gerais","Diamantina","UFVJM - Campus JK.","-43.548694","-18.208639","-43.548694","-18.208639","1218","1218",NA,"HDJF007072",NA,"Monocotyledonae",NA,"205","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-23 12:17:15-03","CEPLAC","CEPEC","84741","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum",NA,"D. N. Carvalho",NA,NA,NA,"A. M. Amorim","1999","04","08","Brasil","Bahia","ITIRUÇÚ","Rod. Itiruçu/Maracás, ca. 10Km de Maracás. Ramal que dá acesso a formações rochosas de granito.","-40.1502990722656","-13.5317001342773",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2757",NA,NA,"22271","auto",NA,NA,NA,NA,"10/11/2014",NA,NA
"109","2020-07-23 12:17:15-03","CEPLAC","CEPEC","116493","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum",NA,"Sem Informação",NA,NA,NA,"Fontana, A. P.","2007","01","17","Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8km ao sw de Coaraci na estrada para Almadina. Fazenda São José.","-39.602222","-14.703056","39W36'8","14S42'11","470","470","UNICATA.",NA,NA,NA,NA,"2628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-23 12:17:15-03","CEPLAC","CEPEC","81448","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum",NA,"D. T. da Cruz",NA,NA,NA,"A. M. Amorim","1998","02","23","Brasil","Bahia","JUSSARÍ","Rod. Jussarí/Palmira. Entrada ca. 7,5Km de Jussarí. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056","39W31'43","15S9'29",NA,NA,NA,NA,NA,NA,NA,"2335",NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA
"111","2019-11-13 16:04:56-03","UNISANTA","HUSC","1829","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.",NA,NA,NA,NA,"Martins, S.E.; et al.","1999","04","29","Brasil","São Paulo","Bertioga","São Lourenço, Rod, SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Epífita sobre árvore. Frutos imaturos verdes. Beira de rio.; Floresta de Restinga Paludosa sobre solo turfoso.",NA,NA,"Magnoliophyta",NA,"457",NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"112","2015-02-26 09:30:04-03","NHMLondon","NHM-LONDON-BOT","BM000091955","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.",NA,NA,NA,NA,"A.F. Regnell",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"1149",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4639503",NA
"113","2019-10-16 14:11:00-03","UEL","FUEL","52862","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Molina, JMP","2013","07",NA,"Bastos, R","2012","12","13","Brasil","Paraná","Londrina","Orquidário do CCA (UEL)","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales","20",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"114","2020-11-12 16:58:07-03","UEL","FUEL","52799","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Molina, JMP","2012","03",NA,"Molina, JMP","2013","02","01","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales","36",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"115","2020-11-12 16:58:07-03","UEL","FUEL","52827","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Molina, JMP","2013","12",NA,"Molina, JMP","2013","12","05","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asparagales","99",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-01 15:15:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.",NA,NA,NA,NA,"Heringer, EP","1958","01","26","Brasil","Minas Gerais","Cordisburgo","Gruta do Maquiné","-44.32080078125","-19.125",NA,NA,NA,NA,"Planta terrestre possuindo hastes com mais de dois metros de altura, flores em cachos terminais densos, manchados de marrom; Mata secundária","UB0018380","UB0018380","Monocotyledonae",NA,"5882","Southern America",NA,"32963","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:15:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Pessoa, E","2017","05","22","Rosa, NA; Nascimento, OC","1979","09","14","Brasil","Amazonas",NA,"Cordilheira de Paracaima morro Guaramaseu-município de Stª Helena Venezuela",NA,NA,NA,NA,NA,NA,"Planta em touceira no chão sobre camada orgânica 90cm, flores em botões frutos imaturos verdes","UB0018211","UB0018211","Monocotyledonae",NA,"3425","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-08-20 14:54:45-03","UFSC","FLOR","2418","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Pabst, G.","1971","06","20","Klein, R.M.; Souza Sobrinho, R.J. de & Bresolin, A.","1970","04","01","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","flor verde - creme malhada de roxo","FLOR0002418",NA,NA,"Asparagales","8665",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"119","2020-08-20 20:37:53-03","UFSC","FLOR","2553","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Pabst, G.","1971",NA,NA,"Bresolin, A.","1971","01","20","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","epífito e rupestre, flor verde salpicada de marrom, labelo branco salpicado de roxo. Trazidas da Tapera, floresceu no Horto Botânico.","FLOR0002553",NA,NA,"Asparagales","129",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-04 15:42:04-03","IF","SPSF","38488","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz et Pav.","T.B.Breier","2004","09","30","T.B.Breier & A.C.B.Breier","2002","12","08","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: Sobre árvore 8238 a 8 metros do solo.; GEOGRAFIA: Parcelas permanentes.;",NA,NA,"Magnoliophyta","Orchidales","731","América do Sul",NA,"37574","auto","Liliopsida",NA,NA,NA,NA,NA,NA
"121","2017-09-11 17:11:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","calliferum","Epidendrum calliferum","Lem.",NA,NA,NA,NA,"Incógnit",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S. Catharina ex Lemaire, loc. cit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2017-09-11 17:11:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","calliferum","Epidendrum calliferum","Lem.",NA,NA,NA,NA,"Incógnit",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in insula S. Catharina ex Lemaire, loc. cit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-09-11 17:11:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","longovarium","Epidendrum longovarium","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in rupibus ad Pico do Frade in Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0028",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:11:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","longovarium","Epidendrum longovarium","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in rupibus ad Pico do Frade in Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0028",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-09-11 17:11:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","longovarium","Epidendrum longovarium","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Aprili - Maio",NA,"P03P5N0028",NA,NA,"2019?","Southern America",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"126","2017-09-11 17:11:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","longovarium","Epidendrum longovarium","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,"Floret Aprili - Maio",NA,"P03P5N0028",NA,NA,"2019","Southern America",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"?",NA,NA,"Ad Entre-Rios",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Wagener, H",NA,NA,NA,"Venezuela",NA,NA,"Etiam in Venezuela prope Caracas",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Hart, JH",NA,NA,NA,"Trinidad and Tobago",NA,NA,"in insul. Trinitatis",NA,NA,NA,NA,NA,NA,"Floret Janurario",NA,"P03P5N0006 P03P5N0029",NA,NA,"3669?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Schomburgk, ?",NA,NA,NA,"Guyana",NA,NA,"In Guiana anglica supra arbores ad Demerara",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"424?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Wagener, H",NA,NA,NA,"Venezuela",NA,NA,"Etiam in Venezuela prope Caracas",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Linden, JJ",NA,NA,NA,"Mexico",NA,NA,"in prov. Chiapas",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"1229?","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"?",NA,NA,"Ad Entre-Rios",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Weir, JR",NA,NA,NA,"Brazil",NA,NA,"in prov. S. Paulo et Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"195","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Comm. Geogr.Geol.",NA,NA,NA,"Brazil","São Paulo",NA,"In sylvis supra arbores prope S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Comm. Geogr.Geol.",NA,NA,NA,"Brazil","São Paulo",NA,"In sylvis supra arbores prope S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Hahn, WJ",NA,NA,NA,"Mexico",NA,NA,"prope Orizaba",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"2580?","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraes prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"1149","Southern America",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Weir, J",NA,NA,NA,"Brazil",NA,NA,"in prov. S. Paulo et Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"195?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Herb. Boissier",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in prov. S. Catharina",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"Herb. Boiss.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Herb. Boissier",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in prov. S. Catharina",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"Herb. Boiss.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraes prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"1149?","Southern America",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Hahn, WJ",NA,NA,NA,"Mexico",NA,NA,"prope Orizaba",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"2580","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Pavon, JA",NA,NA,NA,"Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Pavon, JA",NA,NA,NA,"Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Linden, JJ",NA,NA,NA,"Mexico",NA,NA,"in prov. Chiapas",NA,NA,NA,NA,NA,NA,NA,NA,"P03P5N0006 P03P5N0029",NA,NA,"1229","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:11:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Epidendrum","raniferum","Epidendrum raniferum","Lindl.",NA,NA,NA,NA,"Hart, JH",NA,NA,NA,"Trinidad and Tobago",NA,NA,"in insul. Trinitatis",NA,NA,NA,NA,NA,NA,"Floret Janurario",NA,"P03P5N0006 P03P5N0029",NA,NA,"3669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:52:13-03","UFRGS","ICN","014910","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Waechter, JL","1978","10","10","Dutra, J","1927","02",NA,"Brasil","RS","Torres","Capão","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Flores albi-atropurpúreo.","ICN00039706",NA,"Monocotyledon",NA,"910","América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:52:13-03","UFRGS","ICN","133967","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Pabst, G",NA,NA,NA,"Bresolin, A","1971","01","20","Brasil","SC","Florianópolis","Ilha de Santa Catarina Ribeirão Tapera","-48.5491981506348","-27.596700668335",NA,NA,"200","200","Doação do Herbário do Centro de Pesquisas e Estudos Botânicos.; Flor verde, salpicada de marron; labelo brancol.; Epífito da mata e rupestre.","ICN00039708",NA,"Monocotyledon",NA,"129","América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"150","2021-02-08 12:52:13-03","UFRGS","ICN","050315","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Waechter, JL","1981",NA,NA,"Waechter, JL","1981","07","31","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Planta cespitosa com hastes de até 2 m de comprimento, cápsulas imaturas. Epifítico.; Em interior de mata","ICN00039707",NA,"Monocotyledon",NA,"1834","América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"151","2019-11-21 10:13:10-03","IBt","SP","52180","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Buono, FA","1995","05","08","Handro, O","1953","01","20","Brasil","São Paulo",NA,"Piassaguéra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:13:10-03","IBt","SP","22399","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Buono, FA","1995","05","22","Hoehne, FC","1928","03","23","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:13:10-03","IBt","SP","23025","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Buono, FA","1995","05","22","Marques, W","1928","10","18","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-21 10:13:10-03","IBt","SP","37420","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Mamede, MCH","2011","03",NA,"Mazzini, E","1937","01","12","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-21 10:13:10-03","IBt","SP","25564","S","Plantae","Orchidaceae","Epidendrum","cristatum","Epidendrum cristatum","Ruiz & Pav.","Mancinelli, WS","2010","07","21","Spannagel, C","1929","01",NA,"Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,"210",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
