"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"111","2021-03-15 16:37:00-03","NY","NYBG","2647472","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"J. L. Clark","1994","10","11","Ecuador","Esmeraldas","Quinindé","The Mache-Chindul Ecological Reserve. Bilsa Biological Station. Mache Mountains, 35 km W of Quinindé, 5 km W of Santa Isabel. Along old road to Mono.","-79.73","0.35",NA,NA,"400","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2918208' target='other'> <mi>dwc_moreinfo</mi></a>","NY02647472","NY02647472_01","176",NA,NA,"Magnoliophyta","Gentianales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 16:37:00-03","NY","NYBG","879089","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"S. J. da Silva Neto","2003","11","05","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Visconde de Maúa, trilha para Cachoeira do Cristais.","-44.65833","-22.35833",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2536055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00879089","NY00879089_01","1889",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","02728929","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"A. J. Henderson","1986","07","14","Brazil","Roraima","Alto Alegre","Ilha de Maracá, Estação Ecológica de Maracá, along edge of Rio Maracá","-61.43","3.4",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3020878' target='other'> <mi>dwc_moreinfo</mi></a>","NY02728929","NY02728929_01","602",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","01063410","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"G. Davidse","1980","04","06","Brazil","Pará","Maracanã","Ca. 73 airline km NE of Castanhal; savanna adjoining the village of Martins Pinheiro; Campo Martins Pinheiro.","-47.583333","-0.866667",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270684' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063410","NY01063410_01","17934",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"115","2016-09-29 22:40:00-03","NY","NYBG","1005120","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia gracilis","(Rudge) Steyerm.",NA,NA,NA,NA,"N. A. Rosa","1978","12","16","Brazil","Maranhão","Santa Luzia","margem direita da Rod. BR-222, a altura do km 124, que liga Santa Inês a Açailândia na Belém-Brasília.","-45.6581","-3.9633",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075985' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005120","NY01005120_01","3016",NA,NA,"Magnoliophyta","Gentianales","South America","sheet","gracilis",NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","1006285","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia latifolia","(Rudge) Schult.","J. A. Steyermark",NA,NA,NA,"H. S. Irwin","1969","03","16","Brazil","Goiás","Cavalcante","Chapada dos Veadeiros, ca. 30 km north of Alto Paraíso de Goiás (formerly Veadeiros).","-47.5167","-13.84555",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109224' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006285","NY01006285_01","24494",NA,NA,"Magnoliophyta","Gentianales","South America","separate fruit","latifolia",NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","01063389","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"R. de Lemos Fróes",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063389","NY01063389_01","20432",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 16:37:00-03","NY","NYBG","1006287","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","J. H. Kirkbride Jr.",NA,NA,NA,"W. R. Anderson","1972","02","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço, eastern slopes of Pico do Itambé","-43.3919444","-18.43185",NA,NA,"1310","1310","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109234' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006287","NY01006287_01","35954",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 16:37:00-03","NY","NYBG","1005107","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"J. A. Ratter","1968","04","21","Brazil","Mato Grosso",NA,"9 km E. of the Base Camp of the Expedition. (c. 270 km N. of Xavantina).","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075953' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005107","NY01005107_01","R.1125",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 16:37:00-03","NY","NYBG","03123417","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","C. M. Taylor",NA,NA,NA,"C. A. Cid Ferreira","1991","11","13","Brazil","Acre","Mâncio Lima","Estrada do Isac, 14 km de Mâncio Lima","-72.8956","-7.6144",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=297471' target='other'> <mi>dwc_moreinfo</mi></a>","NY03123417","NY03123417_01","10736",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 16:37:00-03","NY","NYBG","398013","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","E. Pereira",NA,NA,NA,"G. F. J. Pabst","1962","10","23","Brazil","São Paulo",NA,"Km 351 viae BR-2, pr. Paratí",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00398013","NY00398013_01","7136",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 16:37:00-03","NY","NYBG","1005109","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","L. Macias",NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil","Minas Gerais",NA,"ad S. Rito",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075959' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005109","NY01005109_01","s.n.",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 16:37:00-03","NY","NYBG","01063384","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"G. T. Prance","1968","11","20","Brazil","Rondônia",NA,"E. bank of Rio Madeira between Abunã and Penha Colorada",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270664' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063384","NY01063384_01","8721",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 16:37:00-03","NY","NYBG","1551045","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","C. M. Taylor",NA,NA,NA,"E. L. Sette Silva","1985","07","03","Brazil","Amazonas","Barcelos","Margem do Rio Aracá","-63.236779","0.2457325",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478483' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551045","NY01551045_01","230",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 16:37:00-03","NY","NYBG","777309","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","M. Borgo",NA,NA,NA,"M. Borgo","1999","11","22","Brazil","Paraná","Antonina","Rio Cachoeira","-48.72","-25.42",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239331' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777309","NY00777309_01","503",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 16:37:00-03","NY","NYBG","583155","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","P. G. Delprete",NA,NA,NA,"C. A. Cid Ferreira","1992","03","16","Brazil","Acre","Marechal Thaumaturgo","Upper Rio Juruá, left bank, Volta Grande","-72.87","-8.83",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00583155","NY00583155_01","10834",NA,NA,"Magnoliophyta","Gentianales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 16:37:00-03","NY","NYBG","01063381","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"P. B. Cavalcante",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270662' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063381","NY01063381_01","2521",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 16:37:00-03","NY","NYBG","02713754","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"G. Davidse","1980","04","06","Brazil","Pará","Maracanã","Ca. 73 airline km NE of Castanhal; savanna adjoining the village of Martins Pinheiro; Campo Martins Pinheiro.","-47.583333","-0.866667",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3027992' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713754","NY02713754_01","17934",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 16:37:00-03","NY","NYBG","01063405","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","L. Macias",NA,NA,NA,"S. A. Mori","1977","02","28","Brazil","Amazonas","São Paulo de Olivença","Rio Solimões. Terra firme.","-68.93558","-3.4590837",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267977' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063405","NY01063405_01","9185",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","01067889","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","P. G. Delprete",NA,NA,NA,"H. S. Irwin","1965","09","29","Brazil","Distrito Federal","Brasília","Vicinity of Planaltina","-47.67","-15.62",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1217340' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067889","NY01067889_01","8784",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","1005112","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","C. T. Rizzini",NA,NA,NA,"G. M. Magalhaes","1962","11",NA,"Brazil","Minas Gerais","Divisópolis","Divisópolis, 15 km. da Divisa Minas-Bahia.","-41","-15.7258",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075962' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005112","NY01005112_01","17413",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","01067892","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","P. G. Delprete",NA,NA,NA,"E. P. Heringer","1975","10","26","Brazil","Distrito Federal","Brasília","Catetinho","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1217355' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067892","NY01067892_01","14877",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","1005108","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","J. Badini",NA,NA,NA,"A. Macedo","1950","12","28","Brazil","Minas Gerais","Ouro Preto","Itacolomí","-43.5081","-20.2878",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075955' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005108","NY01005108_01","2766",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","398006","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","L. B. Smith",NA,NA,NA,"R. Reitz","1957","11","07","Brazil","Santa Catarina","Joinville","Rio Bonito","-48.8456","-26.3044",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239355' target='other'> <mi>dwc_moreinfo</mi></a>","NY00398006","NY00398006_01","5617",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","00191234","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","S. Tiwari",NA,NA,NA,"S. Tiwari","1992","09","19","Guyana",NA,NA,"Essequibo. Essequibo: Groete creek, 27 km from Bartica","-57.75","6.6",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=218703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00191234",NA,"978",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","398030","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","L. Macias",NA,NA,NA,"R. de Lemos Fróes","1942","11","24","Brazil","Bahia","Ilhéus","Estrada de Bom Gosto a Olivença","-40.0808689","-13.5615656",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239364' target='other'> <mi>dwc_moreinfo</mi></a>","NY00398030","NY00398030_01","20081",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","02728930","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"M. G. da Silva","1980","07","25","Brazil","Maranhão","São Luís","São Luiz, arredores da estiva. Sítio Andiroba. Igarapé do Jordão","-44.3067","-2.5306",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3020880' target='other'> <mi>dwc_moreinfo</mi></a>","NY02728930","NY02728930_01","5558",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","1519690","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","C. M. Taylor",NA,NA,NA,"M. M. M. Lopes","2006","06","05","Brazil","Bahia","Camacan","RPPN Serra Bonita, 9,7 km W de Camacá na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Beira da estrada","-39.5653","-15.3917",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1777785' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519690","NY01519690_01","776",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","398016","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","B. M. Boom",NA,NA,NA,"S. A. Mori","1978","09","14","Brazil","Bahia","Mucuri","A 7 km a NW de Mucuri. Folha SE - 24 (18-40d)","-39.5919608","-18.034268",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239335' target='other'> <mi>dwc_moreinfo</mi></a>","NY00398016","NY00398016_01","10490",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","1738142","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","L.A. Gomes",NA,NA,NA,"L.A. Gomes","2012","04","20","Brazil","Sergipe",NA,"Capela. RVS Mata do Junco.","-37.0514","-10.5194",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1966057' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738142","NY01738142_01","469",NA,NA,"Magnoliophyta","Gentianales","South America","separate fruit",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","01091719","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"S. A. Nicolau","1993","11","10","Brazil","São Paulo","Mogi das Cruzes","Parque Municipal da SErra do Itapety.","-46.1881","-23.5231",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251204' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091719","NY01091719_01","180",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","01063394","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"J. M. Pires",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270670' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063394","NY01063394_01","50655",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","01063407","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"J. M. Pires",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270681' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063407","NY01063407_01","48904",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"144","2016-11-02 15:13:00-02","NY","NYBG","01055242","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia gracilis","(Rudge) Steyerm.",NA,NA,NA,NA,"N. A. Rosa","1978","12","06","Brazil","Maranhão","Turiaçu","Astonas.","-45.3717","-1.6633",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1180493' target='other'> <mi>dwc_moreinfo</mi></a>","NY01055242","NY01055242_01","2849",NA,NA,"Magnoliophyta","Gentianales","South America","sheet","gracilis",NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","501338","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"P. G. Delprete","1998","12","05","Brazil","Santa Catarina","Lauro Muller","Novo Horizonte, estz. SC-403, km 12, propietade Olavo Mariotti.","-49.47","-28.38",NA,NA,"420","420","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00501338","NY00501338_01","6988",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","398017","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","B. M. Boom",NA,NA,NA,"S. A. Mori","1978","09","17","Brazil","Bahia","Alcobaça","Rodovia BR 255, ca. 6 km a NW de Alcobaça. Folha SE - 24 (18-39a)","-39.2338528","-17.4883585",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239336' target='other'> <mi>dwc_moreinfo</mi></a>","NY00398017","NY00398017_01","10620",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","398036","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","P. G. Delprete",NA,NA,NA,"S. A. Mori","1982","11","21","French Guiana",NA,NA,"Saul: Monts La Fumée","-53.2","3.62",NA,NA,"200","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00398036",NA,"15228",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","01063409","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.",NA,NA,NA,NA,"G. T. Prance","1965","11","01","Brazil","Pará",NA,"Road BR 22, Capanema to Maranhão, km. 94","-46.551918","-1.754794",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270683' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063409","NY01063409_01","1891",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","1005115","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","L. Macias",NA,NA,NA,"H. S. Irwin","1968","02","20","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. km 125 (ca. 150 km. N. of Belo Horizonte).","-43.38","-18.82",NA,NA,"1450","1450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075969' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005115","NY01005115_01","20550",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","01067884","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","P. G. Delprete",NA,NA,NA,"H. S. Irwin","1969","03","16","Brazil","Goiás","Cavalcante","Chapada dos Veadeiros, ca. 30 km north of Alto Paraíso de Goiás (formerly Veadeiros).","-47.5167","-13.84555",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1217274' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067884","NY01067884_01","24494",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","00042784","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","S. Tiwari",NA,NA,NA,"S. Tiwari","1992","09","19","Guyana",NA,NA,"Essequibo. Essequibo: Groete creek, 27 km from Bartica","-57.75","6.6",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2951614' target='other'> <mi>dwc_moreinfo</mi></a>","NY00042784","NY00042784_01","978",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","398015","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","B. M. Boom",NA,NA,NA,"S. A. Mori","1978","03","02","Brazil","Bahia","Itapé","Rodovia BR-415, 19 km a Oeste de Itabuna","-39.4255221","-14.8640373",NA,NA,"0.0","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239334' target='other'> <mi>dwc_moreinfo</mi></a>","NY00398015","NY00398015_01","9353",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","1005116","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Schult.","L. Macias",NA,NA,NA,"H. S. Irwin","1968","02","20","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. km 125 (ca. 150 km. N. of Belo Horizonte).","-43.38","-18.82",NA,NA,"1450","1450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1075971' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005116","NY01005116_01","20550",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
