"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber"
"108","2021-02-04 10:30:25-03","UFRPE","HST","1952","PreservedSpecimen","Plantae",NA,NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","A.M.Miranda","G.Teixeira","2840","1965","08","26",NA,"Brasil","Pernambuco","Paudalho","Km 33 da PE-5","-35.1796989440918","-7.89666986465454",NA,NA,NA,"Arbusto; flores alvas e diminutas. Produz embiras.","HST001952",NA,"17062","auto","2010","07","22",NA,NA,NA,NA,NA
"109","2021-02-04 10:30:25-03","UFRPE","HST","795","PreservedSpecimen","Plantae",NA,NA,"Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","L.B.Smith","S.Tavares","795","1961","09","14",NA,"Brasil","Pernambuco","Paulista","Pedreira de São Bento","-34.8731002807617","-7.94083023071289",NA,NA,NA,"Arbusto; flores amarelas.","HST000795",NA,"17375","auto","1963","02",NA,NA,NA,NA,NA,NA
"110","2021-03-01 11:48:58-03","UFPE","UFP","68440","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Amorim, BS","Amorim, BS; Araújo, D; Maciel, JR; Araújo, C; Chagas, MA","1116","2011","10","06",NA,"Brasil","Pernambuco","Paudalho",NA,"-35.1796989440918","-7.89666986465454",NA,NA,NA,"Arbusto 1,7m alt., flores amarelas, frutos verdes.; Floresta Atlântica.","UFP068440",NA,"17062","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-09-12 05:00:02-03","US","US","2167397","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Wurdack, J. J., (US), US (UNITED STATES)","W. H. Camp","E-3024","1945","5","7","South America - Neotropics","Ecuador","Chimborazo",NA,"Cañon of the Río Chanchan near Huigra",NA,NA,"1219","1372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"112","2020-09-12 05:00:02-03","US","US","1594502","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Bro. Daniel","412","1934","7",NA,"South America - Neotropics","Colombia","Antioquia",NA,"Hatillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"113","2020-09-12 05:00:02-03","US","US","1380944","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"H. F. A. von Eggers","14998",NA,NA,NA,"South America - Neotropics","Ecuador","Manabí",NA,"El Recreo (lat/long recorded as: lat=00:30:0:S long=:::)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"114","2020-09-12 05:00:02-03","US","US","3319295","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"G. Hatschbach","33683","1974","1","19","South America","Brazil","Paraná",NA,"Lapa, Johanisdorf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"115","2020-09-12 05:00:02-03","US","US","1021945","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Lay, K. K., (US), NMNH","J. N. Rose & G. Rose","22277","1918","8","21","South America - Neotropics","Ecuador",NA,NA,"Vicinity of Huigra, mostly on the Hacienda de Licay",NA,NA,"1524","1676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"116","2020-09-12 05:00:02-03","US","US","2812432","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Mocquerys, --","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Barquisirusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"117","2020-09-12 05:00:02-03","US","US","1795176","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"J. Cuatrecasas","7794","1939","11","19","South America - Neotropics","Colombia",NA,NA,"La Serrania, between los Rios Ariari and Meta, Las Gualas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"118","2020-09-12 05:00:02-03","US","US","1069073","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"L. H. Bailey & E. Z. Bailey","286","1920","12","19","South America - Neotropics","Venezuela","Federal District",NA,"Caracas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"119","2020-09-12 05:00:02-03","US","US","3555146","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"W. Meier & N. Flauger","14068A","2006","12","28","South America - Neotropics","Venezuela","Carabobo","Bejuma","Cordillera de la Costa: vertiente N: N de Bejuma: Via Palmichal: Posada ecológica Casa María: alrededores.","-68.25","10.2917","700","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"120","2020-09-12 05:00:02-03","US","US","3458881","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. J. Dorr & I. A. Valdespino","6499","1989","7","6","South America - Neotropics","Ecuador","Loja",NA,"Valley of the Río Puyanga, small quebrada ca. 20 km SE of Balsas (El Oro).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"121","2020-09-12 05:00:02-03","US","US","1067160","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"B. Heriberto","479","1920","11",NA,"South America - Neotropics","Colombia","Bolívar",NA,"Turbaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"122","2020-09-12 05:00:02-03","US","US","2843366","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"H. García Barriga","21040","1976","7","4","South America - Neotropics","Colombia","Cundinamarca",NA,"Fusagasugá, San Bernardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"123","2020-09-12 05:00:02-03","US","US","1420342","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"F. C. Lehmann","5522",NA,NA,NA,"South America - Neotropics","Colombia","Cauca",NA,"Popayán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"124","2020-09-12 05:00:02-03","US","US","3439140","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Fernández, F. W. Stauffer, R. Riina & K. Walter-Weisbeck","9819","1996","11",NA,"South America - Neotropics","Venezuela","Carabobo","Mpio. Bejuma","Hacienda La Calceta, 5 km al N de Bejuma.","-68.23","10.225","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"125","2020-09-12 05:00:02-03","US","US","2429182","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Mocquerys, --","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"126","2020-09-12 05:00:02-03","US","US","1542204","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"W. A. Archer","730","1930","12","4","South America - Neotropics","Colombia","Antioquia",NA,"Medellin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"127","2020-09-12 05:00:02-03","US","US","1380976","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"F. C. Lehmann","5522",NA,NA,NA,"South America - Neotropics","Colombia","Cauca",NA,"Popayán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"128","2020-09-12 05:00:02-03","US","US","3411782","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. M. Zardini & L. Guerrero","48496","1998","3","13","South America","Paraguay","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site).","-56.1497","-23.7983","152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"129","2020-09-12 05:00:02-03","US","US","2457932","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"H. Daniel","5664","1911","12","25","South America - Neotropics","Colombia","San Andrés y Providencia ?",NA,"[San Andrés y Providencia Arch.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"130","2020-09-12 05:00:02-03","US","US","1594305","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Bro. Elias","1353","1935","12",NA,"South America - Neotropics","Colombia","Atlántico",NA,"Barranquilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"131","2020-09-12 05:00:02-03","US","US","1022809","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Lay, K. K., (US), NMNH","J. N. Rose, A. Pachano & G. Rose","23302","1918","9","28","South America - Neotropics","Ecuador",NA,NA,"Vicinity of Las Juntas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"132","2020-09-12 05:00:02-03","US","US","2816264","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"J. Cuatrecasas","18544","1944","11","4","South America - Neotropics","Colombia","Valle del Cauca",NA,"Hoya del Rio Cali, Pichinde, between La Marina and La Margarita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"133","2020-09-12 05:00:02-03","US","US","1068785","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"W. E. Broadway","559","1921","6","24","South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"134","2020-09-12 05:00:02-03","US","US","2223728","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"E. Asplund","5696","1939","4","13","South America - Neotropics","Ecuador","Guayas",NA,"Guayaquil, near the cement mill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"135","2020-09-12 05:00:02-03","US","US","1799315","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"A. Dugand & R. Jaramillo M.","3058","1941","8","17","South America - Neotropics","Colombia",NA,NA,"Between El Valle and Intendencia del Choco, N of Alban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"136","2020-09-12 05:00:02-03","US","US","1779973","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"C. Vargas Calderón","795","1938",NA,NA,"South America - Neotropics","Peru","Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"137","2020-09-12 05:00:02-03","US","US","3474106","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"X. F. Cornejo & C. Bonitáz","5058","1996","4","14","South America - Neotropics","Ecuador","El Oro",NA,"Bosque Petrificado Puyango, Puyango.","-80.07","-3.87","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"138","2020-09-12 05:00:02-03","US","US","2812433","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"Mocquerys, --","s.n.","1893",NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Puerto Cabello",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"139","2020-09-12 05:00:02-03","US","US","3352735","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Meijer, W.","T. B. Croat","73659","1992","4","7","South America - Neotropics","Ecuador","Cotopaxi",NA,"Pujili Cantón, along road between El Corozon and AnGamarca, along side road to Yasaucho, 0.3-0.4 km of f main road, 3.1 km above main square in El Corozon","-79.05","-1.1333","1780","1780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"140","2020-09-12 05:00:02-03","US","US","3458884","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. J. Dorr & I. A. Valdespino","6427","1989","6","23","South America - Neotropics","Ecuador","Chimborazo",NA,"Huigra and vicinity.","-78.98","-2.28","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"141","2020-09-12 05:00:02-03","US","US","3539073","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","I. Huamantupa, J. Farfán & G. Huallparimachi","3121","2003","5","16","South America - Neotropics","Peru","Cusco","Urubamba","Dist. Machu Picchu, Alcamayo, nacientes del río.","-72.5","-13.15","2800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"142","2020-09-12 05:00:02-03","US","US","2108471","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"F. R. Fosberg","20031","1943","2","8","South America - Neotropics","Colombia","Huila",NA,"Pitalito, on Rio Guarapas","-76.0333","1.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"143","2020-09-12 05:00:02-03","US","US","2143375","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"E. L. Core","1409","1944","9","30","South America - Neotropics","Colombia","Cauca",NA,"Along Rio San Juan below Argelia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"144","2020-09-12 05:00:02-03","US","US","1482474","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"A. Lawrance","157","1932","6","2","South America - Neotropics","Colombia","Boyacá",NA,"Mt. Chapon, NW of Bogota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"145","2020-09-12 05:00:02-03","US","US","3501828","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","J. Cuatrecasas","23100","1946","11","22","South America - Neotropics","Colombia","Caldas",NA,"Chinchiná, terrenos de la granja del Centro Nacional de Investigaciones del Café, y cercanías de la localidad.",NA,NA,"1350","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"146","2020-09-12 05:00:02-03","US","US","3496501","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"P. A. Silverstone-Sopkin & et al.","9986","2003","8","8","South America - Neotropics","Ecuador","Cotopaxi","Pujilí","Reserva Ecológica Los Ilinizas, Sector II (Sector Sur), sector Chuspitambo, al occidente de Choasillí, Cordillera Occidental, vertiente occidental.","-79.1147","-0.9792","1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"147","2020-09-12 05:00:02-03","US","US","1986001","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"E. Robledo & E. Yeps Y.","24","1942","1","15","South America - Neotropics","Colombia","Antioquia","Medellín","Medellín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"148","2020-09-12 05:00:02-03","US","US","3293861","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Meijer, W.","R. Callejas, O. D. Escobar & I. Castaño","8717","1989","11","16","South America - Neotropics","Colombia","Antioquia","Anorí","Sitios El Río y Bramadero, kms 1-9 Sobre la vía de Anorí-Dos Bocas, NEdel Pueblo de Anorí","-75.1667","7.0833","1290","1510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"149","2020-09-12 05:00:02-03","US","US","2834964","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"J. H. Kirkbride","2672","1972","11","4","South America - Neotropics","Colombia","Magdalena",NA,"San Pablo to San Pedro de La Sierra","-74.15","10.8833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"150","2020-09-12 05:00:02-03","US","US","3352732","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","G. Tipaz, J. Zuleta & L. Consuegra","889","1992","5","6","South America - Neotropics","Ecuador","Guayas",NA,"Guayaquil Cantón. Bosque protector Cerro Blanco, Carretera Guayaquil-Salinas, km 15","-79.8333","-2.1667","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"151","2020-09-12 05:00:02-03","US","US","3359281","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Meijer, W.","J. D. Boeke","2299","1978","6","30","South America - Neotropics","Ecuador","El Oro",NA,"Pasaje-Cuenca road. San Sebastian",NA,NA,NA,NA,NA,"Common name: Abrojo K, US",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"152","2020-09-12 05:00:02-03","US","US","1380975","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"F. C. Lehmann","3553","1884","2",NA,"South America - Neotropics","Colombia","Cauca",NA,"Near Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"153","2020-09-12 05:00:02-03","US","US","3474104","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"X. F. Cornejo & C. Bonitáz","2178","1994","3","22","South America - Neotropics","Ecuador","Loja",NA,"Vía Catamayo-Loja.","-79.35","-4","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"154","2020-09-12 05:00:02-03","US","US","1986000","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"A. Gartner N.","8","1946","9","15","South America - Neotropics","Colombia","Antioquia",NA,"Caldas, Tablaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"155","2020-09-12 05:00:02-03","US","US","1065173","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"H. F. Pittier","8677","1919","12","8","South America - Neotropics","Venezuela","Carabobo",NA,"Valencia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"156","2020-09-12 05:00:02-03","US","US","1800727","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"A. Dugand & H. García Barriga","2408","1940","1","11","South America - Neotropics","Colombia","Atlántico",NA,"Piojo, Los Mameyales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"157","2020-09-12 05:00:02-03","US","US","1797879","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"J. Cuatrecasas","4682","1938","11","11","South America - Neotropics","Colombia","Meta",NA,"Villa Vicencia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"158","2020-09-12 05:00:02-03","US","US","1022105","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Lay, K. K., (US), NMNH","J. N. Rose & G. Rose","22453","1918","8","30","South America - Neotropics","Ecuador",NA,NA,"Vicinity of Guayaquil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"159","2020-09-12 05:00:02-03","US","US","1187960","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"W. E. Broadway","402","1923","1","5","South America - Neotropics","Venezuela",NA,NA,"Cristobal Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"160","2020-09-12 05:00:02-03","US","US","1422829","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"L. Mille","198","1926","4",NA,"South America - Neotropics","Ecuador",NA,NA,"Near Guayayuil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"161","2020-09-12 05:00:02-03","US","US","3463210","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","C. Maldonada, R. Seidel, H. Cabrera, M. Seidel, H. Pariamo, M. Villanueva, R. Alvarez & J. Tito","2462","2002","8","1","South America - Neotropics","Bolivia","La Paz","Iturralde","Parque Nacional Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchupiamonas, a 1 km subeindo el río Mamacona.","-68.195","-14.4514","1578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"162","2020-09-12 05:00:02-03","US","US","987618","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.",NA,"H. F. Pittier","7535","1917","10","27","South America - Neotropics","Venezuela",NA,NA,"Lower Catuche, above Caracas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"163","2020-09-12 05:00:02-03","US","US","3525423","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. B. Croat & L. Hannon","93292A","2004","8","10","South America - Neotropics","Ecuador","Bolivar",NA,"Along road between El Chical and Tulcán, 58.9 km E of El Chical, 28.2 km W of Tufiño.","-78.0083","0.8956","3500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"164","2020-09-12 05:00:02-03","US","US","3525424","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. B. Croat","92205","2004","7","25","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"Along road from Loja to Vilcabamba, 7.1 km S of entrance to Podocarpus National Park, 3 km N of Rumishitaria, 10.3 km N of Landanqui, 25 km N of Vilcabamba.","-79.2075","-4.1297","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"165","2020-09-12 05:00:02-03","US","US","3233561","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","bogotensis","Triumfetta bogotensis","DC.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Barfod","41385","1983","1","13","South America - Neotropics","Ecuador","Carchi",NA,"Along Trail from Chical to Quinyul","-78.2167","1.0333","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
