"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","imagecode","relationshipType","relatedCatalogItem","continentOcean","fieldNumber","preparationType","typeStatus","individualCount","previousCatalogNumber","sex"
"50","2020-12-11 11:44:52-03","UFMG","BHCB","154168","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.",NA,"2015","06","29","Walter, BMT","2000","08","03","Brasil","Distrito Federal","Brasília","Fazenda Sucupira, Trecho de mata abaixo da churrasqueira, margem direita do Riacho Fundo. Coleta na mata de Galeria inundável (trecho entre os Córregos Riacho Fundo e Sem Nome)","-47.970556","-15.851111","-47.970556","-15.851111","Erva terrestre. Flor verde-alva. Labelo alvo; pétalas e sépalas verdes.; Mata de galeria inundável","BHCB026933","Monocotyledon",NA,NA,"4457",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:44:52-03","UFMG","BHCB","186855","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.",NA,"2016","01","11","Batista, JAN; Proite, K; Lombardi, CP","2011","08","10","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A partir de material em cultivo no Museu de História Natural e Jardim Botânico da UFMG, sem número, de origem desconhecida, mas é possível que corresponda a uma planta coletada no Retiro das Pedras, Nova Lima, Minas Gerais.; Erva ter","BHCB186855","Monocotyledon",NA,NA,"3363",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:44:52-03","UFMG","BHCB","201185","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.",NA,"2017","11",NA,"Melo, PHA de","2017","06","26","Brasil","São Paulo","Apiaí","PETAR, Parque Estadual Turístico do Alto Ribeira, Núcleo Caboclos, km 24.","-48.585833","-24.441806","-48.585833","-24.441806","Prensada em álcool 70%, amostra preservada em sílica.; Erva, terrícola, labelo e pétalas brancas.; Morro com alforamentos de calcário em vertentes, paredões, blocos abatidos, grandes fendas e no topo. Floresta ombrófila densa e mata c","BHCB201185","Monocotyledon",NA,NA,"7041",NA,"623","623",NA,"BHCB201185",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"53","2021-02-11 17:21:02-03","UFPR","UPCB","86810","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Santos, T.F.","2016","08","10","Santos, T.F | Machnicki-Reis, M.","2016","08","10","Brasil","São Paulo","Apiaí","Vale do Ribeira","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,NA,"163","37738",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-09-23 17:54:00-03","MO","MOBOT","101223881","PreservedSpecimen","Plantae","Orchidaceae","Cyclopogon","procerus","Cyclopogon procerus","Barb. Rodr.",NA,NA,NA,NA,"Anders F. Regnell","1869","8","10","Brazil","Minas Gerais","Caldas","dans les capões (1) sur les rochers et sur l'humus de la Serra de Caldas croissant à l'ombre des arbres.","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,"Regnell III1724","25710",NA,NA,"auto",NA,NA,NA,"South America",NA,NA,"Lectotype","1",NA,NA
"55","2017-08-17 15:41:00-03","MO","MOBOT","2767295","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","I. Jimenez (LPB)",NA,NA,NA,"Alfredo F. Fuentes|Evert Cuevas|Ramiro Cuevas|Victor Cuili","2005",NA,NA,"Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre el inicio de senda a inciensal de Sumpulo subiendo del rio Mojos hasta mitad de camino antes de llegar al inciensal. Bosques de yungas subandinos estacionales transicionando a pluviales. Plantas alcoholizadas.","-68.76","-14.59",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 9617",NA,"1200.00000000","1700.00000000",NA,NA,NA,NA,"South America","05-109",NA,NA,"1",NA,NA
"56","2013-12-02 10:06:00-02","MO","MOBOT","656465","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.H. Dodson",NA,NA,NA,"Calaway H. Dodson|P.M. Dodson|David Dodson|T.A. Dodson","1986","7","27","Ecuador","Napo",NA,"Km 72 on road Quito to Baeza at Cuyuja.","-78.026","-0.405",NA,NA,NA,NA,NA,NA,NA,"Dodson 16566",NA,"2450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"57","2013-12-02 10:10:00-02","MO","MOBOT","666940","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.H. Dodson",NA,NA,NA,"Alexander Hirtz","1984","5",NA,"Ecuador","Bolívar","Chillanes","Chillanes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirtz 1745",NA,"2300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"58","2013-12-02 10:09:00-02","MO","MOBOT","667036","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.H. Dodson",NA,NA,NA,"Alexander Hirtz","1984","5",NA,"Ecuador","Bolívar","Chillanes","Chillanes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirtz 1745A",NA,"2300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"59","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","13678",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"L. Kollmann; et al","2000","10","13","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","Terrestre no sol. Crescendo em moita de bromelia. Folhas verdes, sépalas e pétalas verdes, labelo branco.","MBML013678",NA,NA,NA,"3226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","17096",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"R.R. Vervloet; et al","2002","08","01","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Terrestre, topo de morro, local ensolarado, vegetação esparsa, folhas verde clara, brácteas, botões e frutos de cor verde.","MBML017096",NA,NA,NA,"648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","17915",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"R.R. Vervloet; et al","2002","08","28","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Terrestre, topo de morro, dossel 8m, flor de cor verde, labelo branco, altitude 900m.","MBML017915",NA,NA,NA,"777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","18077",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"C. N. de Fraga","2002","10","19","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Terrestre, próximo a diversas bromélias.","MBML018077",NA,NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","18358",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"M. V. S. Berger; et al","2002","10","02","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944","40W55'27","20S10'37","Terrestre exposta à sombra, em mata de topo do afloramento rochoso, umidade alta, 1.300 m.a.m. Em cultivo.","MBML018358",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","18679",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"A. P. Fontana; et al","2002","08","31","Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111","40W37'14","19S55'52","Terrestre, inflorescência verde e pétalas, sépalas e labelo esbranquiçado.","MBML018679",NA,NA,NA,"376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","21421",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"R.R. Vervloet; et al","2003","08","16","Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111","40W37'14","19S55'52","Terrestre, topo de morro, dossel 10m, área semi aberta, flores de cor verde, labelo branco.","MBML021421",NA,NA,NA,"2554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","23394",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"L. Kollmann; et al","2004","10","30","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","Rupícola ao sol. Flores verdes.","MBML023394",NA,NA,NA,"7152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","23680",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"A. P. Fontana; et al","2004","08","01","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49","Terrestre, flores verdes com labelo branco.","MBML023680",NA,NA,NA,"899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","24080",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"A. P. Fontana; et al","2004","11","01","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","Rupestre, heliófila, flores verdes, labelo branco.","MBML024080",NA,NA,NA,"999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","27313",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","A. P. Fontana/Março-2007",NA,NA,NA,"V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2006","08","23","Brasil","Espírito Santo","Governador Lindenberg","Pedra de Santa Luzia, prop.: Firmino Sottele","-40.463333","-19.275833","40W27'48","19S16'33","Terrestre, botões florais, flores verdes, labelo branco. Vegetação secundária.","MBML027313",NA,NA,NA,"2715",NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","30912",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen","2007","08","02","Brasil","Espírito Santo","Governador Lindenberg","Santa Luzia. Firmino","-40.463333","-19.275833","40W27'48","19S16'33","Terrestre, tépalas de cor verde, labelo de cor branca. Botões de cor verde.","MBML030912",NA,NA,NA,"3120",NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","37358",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"C. N. de Fraga; R.C.Forzza & P.Labiak","2008","10","14","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha para a base do Fornão. Inselbergues.","-41.100556","-20.520556","41W6'2","20S31'14","Rupícola, herbácea, heliófila. Folhas verde, brilhosas, flores e botões verdes.","MBML037358",NA,NA,NA,"2241",NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","37709",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"C. N. de Fraga; R.C.Forzza & P.Labiak","2008","10","16","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Estrada entre Balança e Rio Manso, vale da Comunidade de Pedregulho. Floresta Ombrófila Densa Altomontana.","-41.098611","-20.5375","41W5'55","20S32'15","Herbácea, ciófila. Folhas verde, brilhosas, flores de botóes verdes.","MBML037709",NA,NA,NA,"2267",NA,"1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","6260",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"Edson V. R. Mota","1991","11","07","Brasil","Espírito Santo","Castelo","Reserva Florestal Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","Flores esverdeadas. Altitude 2000m.","MBML006260",NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","7775",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1998","09","15","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51","Terrestre. Mata baixa de pedreira. Flores verdes e amarelas.","MBML007775",NA,NA,NA,"552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","42457",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","S.A. Adachi/02-IX-2016",NA,NA,NA,"Chiron","2009",NA,NA,"Brasil","Espírito Santo","Domingos Martins","Pedra do Tamanco, Aracê","-40.6591987609863","-20.3633003234863",NA,NA,NA,"MBML042457",NA,NA,NA,"9056","48150",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:48:34-03","MBML","MBML-HERBARIO","38776",NA,"Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","C.R. Buzatto/Março-2014",NA,NA,NA,"D.R. Couto","2004","08","21","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"Terrestre. Aprox. 50 flores por haste, com antese acontecendo por sucessão. Flores verdes; labelo branco. Fragmento do Toti.","MBML038776",NA,NA,NA,"171","29430","700","700","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-04 11:06:03-03","UFRB","HURB","2300","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","D.N.Carvalho","2015","05",NA,"Conceição, S.F.; Jesus, D.S.; Matos Filho, A.P.; Ramos, M.A.V.","2010","12","14","Brasil","Bahia","Planaltina","Fazenda Loura, propriedade da FERBASA;",NA,NA,NA,NA,NA,"HURB000002300",NA,NA,NA,"738",NA,NA,NA,NA,"HURB000002300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-15 15:31:06-03","UNESP-RC","HRCB","64958","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Marcusso, G.M.",NA,NA,NA,"Grupo Verde",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha da Cachoeira Véu da Noiva.","-44.619833","-22.42875","044°37'11.4W","22°25'43,5S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-15 15:31:06-03","UNESP-RC","HRCB","64875","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Marcusso, G.M.",NA,NA,NA,"Grupo Verde",NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha do Centro de Visitantes para a Oficina.","-44.6075","-22.455694","044°36'27W","22°27'20,5S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-26 14:12:45-03","CPACT","ECT","1741","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","T.Perleberg","2007","10","24","T.Perleberg","2007","10","24","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz, Morro Quilongongo. Altitude obtida a partir das coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S",NA,"ECT0001741","Embryophyta",NA,NA,"201",NA,"223","223",NA,"ECT0001741",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-26 14:12:45-03","CPACT","ECT","1742","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","T.Perleberg","2008","09","28","T.Perleberg","2008","09","28","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S",NA,"ECT0001742","Embryophyta",NA,NA,"294",NA,"223","223",NA,"ECT0001742",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","2755946","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum",NA,NA,NA,NA,NA,"O. Handro","1974","9","2","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"US00013434",NA,"Monocotyledonae","Orchidales","2261","53584",NA,NA,"auto","US00013434_01",NA,NA,"South America - Neotropics",NA,NA,NA,"1",NA,NA
"83","2020-09-02 16:35:22-03","Cenargen","CEN","58608","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","J. A. N. Batista","2015","06",NA,"Bruno Machado Teles Walter","2000","08","03","Brasil","DF","BRASILIA","Fazenda Sucupira. Trecho de Mata abaixo da churrasqueira, margem direita do Riacho Fundo. Coleta na Mata de Galeria inundável (trecho entre os Córregos Riacho Fundo e Sem Nome).","-47.9296989440918","-15.7797002792358",NA,NA,"Labelo alvo; pétalas e sépalas verdes.","CEN00058608",NA,NA,NA,"4457","70570","1070","1070","auto","CEN00058608",NA,NA,NA,NA,"Exsicatas",NA,"3",NA,NA
"84","2020-09-02 16:35:22-03","Cenargen","CEN","15164","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","J. A. N. Batista","2017","12",NA,"João Aguiar Nogueira Batista","1990","07","22","Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358",NA,NA,"Sépala dorsal verde. Sépalas laterais de base verdea e extremidade branca. Pétalas laterais branco esverdeado. Labelo branco com a região mais dilatada levemente amarelada no interior.","CEN00015164",NA,NA,NA,"89","70570",NA,NA,"auto","CEN00015164",NA,NA,NA,NA,"Exsicatas",NA,"1",NA,NA
"85","2019-12-09 17:30:35-03","UFPR","EFC","16643","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Engels, M. E.","2009","09",NA,"Engels, M. E.","2008","07","29","Brasil","Paraná","Carambeí","Catanduvas de Fora","-50.0971984863281","-24.9178009033203",NA,NA,"Humícola","EFC016643",NA,NA,NA,"14","26641",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-15 09:54:00-03","UFPR","EFC","18738","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Souza, I.","2019","09","10","Cruz, K.B.","2019","08","29","Brasil","Paraná","Quatro Barras","Jardim Pinheiros","-49.045566","-25.367232","-49.045566","-25.367232","Herbácea de 0,7 m em interior de floresta em estágio inicial a médio de conservação, flores creme","EFC018738",NA,NA,NA,"131",NA,"908","908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-07-23 12:17:28-03","CEPLAC","CEPEC","110400","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum",NA,"SpeciesLink/lacunas",NA,NA,NA,"Amorim, A. M.","2005","10","12","Brasil","Bahia","arataca","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras. Trilha para o pico, após casa do Sr. Mormaço.","-39.341667","-15.173611","39W20'30","15S10'25","UNICATA.",NA,NA,NA,NA,"5356",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-07-23 12:17:28-03","CEPLAC","CEPEC","130753","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum",NA,"SpeciesLink/lacunas",NA,NA,NA,"C.N. Fraga",NA,NA,NA,"Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"2241","23588",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-13 16:04:59-03","UNISANTA","HUSC","10328","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Caetano, J.","2015","04",NA,"Sampaio, P.S.P.","2015","04","17","Brasil","Minas Gerais","São Thomé das Letras","APA São Thomé, Vale do Canta Galo, nascente próxima a cachoeira das panelas.","-44.961889","-21.728389","-44.961889","-21.728389","Erva terrestre estéril, subosque, beira de curso dágua.; Mata de Galeria",NA,"Magnoliophyta",NA,NA,"1059",NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 16:04:59-03","UNISANTA","HUSC","11383","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Caetano, J.","2016","08",NA,"P.S.P. Sampaio","2016","07","12","Brasil","Minas Gerais","São Thomé das Letras","APA São Thomé, Canta Galo, Sítio Sebastião Trindade, nascente próxima a cachoeira das Panelas.","-44.956528","-21.733467","-44.956528","-21.733467","Erva terrestre com inflorescência e botões florais esverdeados.; Mata ciliar.",NA,"Magnoliophyta",NA,NA,"1530",NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 17:30:12-03","UEM","HUEM","33160","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Milaneze-Gutierre, MA","2017","10",NA,"Milaneze-Gutierre, MA","2017","10","17","Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,"Humícola. Flores marrons; folhas pintalgadas de prateada.","HUEM000015653",NA,NA,NA,"1098","19250",NA,NA,"auto","HUEM000015653",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2016-08-23 09:45:46-03","NHMLondon","NHM-LONDON-BOT","BM000077236","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.",NA,NA,NA,NA,"John Miers; b.1789; d.1879; Miers",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4633984",NA
"93","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000077237","S","Plantae","Orchidaceae","Sauroglossum","organense","Sauroglossum organense","Szlach.","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","1993","07",NA,"Hb.Gardner","1841","03",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109","<a href=http://www.nhm.ac.uk/services/media-store/asset/bf279af95f649be19f521ca96fce9aac52812df2/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"5883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"NHMUK:ecatalogue:4633985",NA
"94","2019-05-06 12:01:23-03","UFU","HUFU","4598","S","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum",NA,"Buzatto, C.R.","2014","03",NA,"CCJ","1993","09","09","Brasil","São Paulo","Jundiaí","Serra do Japí, Trilha do Paraíso III.","-46.8800010681152","-23.1800003051758",NA,NA,"Inflorescência creme e amarelada.; Floresta.","HUFU00030632",NA,NA,NA,"50","17840",NA,NA,"auto","HUFU00030632",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-20 20:37:56-03","UFSC","FLOR","3908","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Pabst, G.","1976",NA,NA,"Bresolin, A.","1973","10","18","Brasil","Santa Catarina","Imaruí","Alto Rio D#?#Una.","-48.8199996948242","-28.3414001464844",NA,NA,"terrícola, flor branco-creme","FLOR0003908",NA,NA,"Asparagales","902","29971","350","350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-20 20:37:56-03","UFSC","FLOR","2587","PreservedSpecimen","Plantae","Orchidaceae","Sauroglossum","elatum","Sauroglossum elatum","Lindl.","Pabst, G.","1974",NA,NA,"Bresolin, A.","1971","08","20","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"terrícola, flor verde, labelo branco. Exemplar unicum.","FLOR0002587",NA,NA,"Asparagales","341","31105","950","950","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
