"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","decimalLongitude","decimalLatitude","imagecode","class","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","infraspecificEpithet"
"53","2020-09-12 05:00:02-03","US","US","2828384","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","A. Lourteig","2135b","South America","Brazil","Santa Catarina",NA,"Mun. Sao Joaquim, Serra do Oratório, campo.","1400",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1967","12","14",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2020-09-12 05:00:02-03","US","US","556485","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","ex. herb. R.A. Philippi","205","South America","Chile","Coquimbo (IV)",NA,"Aira. Cord. Coquimbo.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2020-09-12 05:00:02-03","US","US","2011930","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","-- Reitz","2966","South America","Brazil","Santa Catarina",NA,"Morro da Igreja.","1860",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2020-09-12 05:00:02-03","US","US","2618852","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. Smith & R. M. Klein","13371","South America","Brazil","Santa Catarina",NA,"Mun. Caçador: Pastured forest, Madeireira Rio Verde, 48 km west of Caçador.","1000","1200",NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1964","12","2","-51.37","-26.75",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"57","2020-09-12 05:00:02-03","US","US","3502169","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","P. M. Peterson, R. J. Soreng, D. Salariato & A. Panizza","19187","South America","Argentina","Mendoza","Malargue","Andes, Rio Salado headwaters, Valle de Las Lenas, ca. 36 km NW of Las Lenas on Hwy 222, NW of Malargue 65 km","2740",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"2006","3","5","-70.1363","-35.0949",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"58","2020-09-12 05:00:02-03","US","US","1423581","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Bro. Claude-Joseph","4229","South America","Chile",NA,NA,"Yumbel.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1928","1",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2020-09-12 05:00:02-03","US","US","3502182","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","P. M. Peterson, R. J. Soreng, D. Salariato & A. Panizza","19204","South America","Argentina","Mendoza","Malargue","Andes, Rio Salado headwaters, lago on NW flank Cero Torrecillas, ca. 6 air km NW of Las Lenas, NW of Malargue 64 km","3075",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"2006","3","6","-70.1277","-35.1122",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2020-09-12 05:00:02-03","US","US","2380649","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","-- Reitz & Klein, --","7657","South America","Brazil","Santa Catarina",NA,"Serra do Oratório, Bom Jardim, S. Joaquim.","1400",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1958","12","9",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2020-09-12 05:00:02-03","US","US","2383916","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","-- Reitz & Klein, --","13482","South America","Brazil","Santa Catarina",NA,"Campo Alto, Santa Cecilia.","1200",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1962","10","25",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2020-09-12 05:00:02-03","US","US","3446822","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","P. M. Peterson, R. J. Soreng & E. J. Judziewicz","15478","South America","Chile","Region III (Atacoma)","Copiapó","15 km NNE of CONAF Refugio on Laguna de Negro Francisco.","4230",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"2001","3","13","-69.1061","-27.5006",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","3446821","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","P. M. Peterson, R. J. Soreng & E. J. Judziewicz","15474","South America","Chile","Region III (Atacama)","Copiapó","4 km East of CONAF Refugio, Laguna Negra Francisco, P.N. Nevado de Tres Cruces.","4293",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"2001","3","12","-69.2894","-27.5025",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","3446823","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","P. M. Peterson, R. J. Soreng & E. J. Judziewicz","15492","South America","Chile","Region III (Atacama)",NA,"Crossing Rio Leoncito on road from Salar de Maricunga to Diego Almagro, 37 km N of the customs checkpoint.","3660",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"2001","3","14","-69.0392","-26.5308",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"65","2020-09-12 05:00:02-03","US","US","3446819","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","P. M. Peterson, R. J. Soreng, V. Finot & E. J. Judziewicz","15463","South America","Chile","Region III (Atacama)","Copiapó","Km 42 on road from La Guardia to Minas Refugio.","3525",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"2001","3","11","-69.3703","-27.6214",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"66","2020-09-12 05:00:02-03","US","US","1099512","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","P. K. Dusén","s.n.","South America","Argentina","Santa Cruz",NA,"Lago Viedma in paludosis.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1905","2","22",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","2433881","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. Smith & R. M. Klein","7822","South America","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: Campo between Fazenda Campo dos Padres and Fazenda Santo Antônio, Campo dos Padres.","1400","1650",NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1956","11","21",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","1910077","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","E. Barros","5959","South America","Chile","Aisén (XI)",NA,"Aysén, Coyhaique.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1946","1","13",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2433880","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. Smith & R. M. Klein","8525","South America","Brazil","Santa Catarina",NA,"Above general tree line. Mun. Campo Alegre: slopes of Morro Iquererim.","1300","1500",NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1956","12","10",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","530366","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","G. Hastings","417*","South America","Chile",NA,NA,"From the vicinity of Santiago. Laguna Negra.","3048",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1902","2","6",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","2383876","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","R. M. Klein","3615","South America","Brazil","Santa Catarina",NA,"Matos Costa.","1200",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1962","12","9",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","2643713","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. Smith, R. M. Klein & G. Hatschbach","15713","South America","Brazil","Paraná",NA,"Mun. General Carneiro: 20 km north of Iratim, brook bank.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1971","12","7",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","2643709","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. Smith & R. M. Klein","15884","South America","Brazil","Santa Catarina",NA,"Mun. São Joaquim: 19 km northeast of São Joaquim and 3 km north of Cruzeiro.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1971","12","18",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","2011893","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","-- Reitz","2363","South America","Brazil","Santa Catarina",NA,"Bom Retiro: Campo dos Padres.","1900",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","2433883","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. Smith & R. Reitz","10310","South America","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: Bog and pasture, by Fazenda Santo Antônio, Campo dos Padres.","1650",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1957","1","23",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","2150673","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","B. Rambo S. J.","54554","South America","Brazil","Rio Grande do Sul",NA,"Brasiliae australis. Brasilia, RGS, Taimbesinho p.S.Fr. de Paula.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1953","11","13",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","1721278","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. R. Parodi","11847","South America","Argentina","Rio Negro",NA,"Bariloche. Gobernación del Río Negro. Región Montañosa cercana al Lago Nahuel Huapí. Cerro Otto.","900",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1934","2","10",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","2379518","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","-- Reitz & Klein, --","7980","South America","Brazil","Santa Catarina",NA,"Bom Jardim, S. Joaquim.","1300",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1958","12","15",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","1385119","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","E. Werdermann","582","South America","Chile",NA,NA,"Cord. Volcán Peteroa. Prov. Curicó.","2500",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1925","1",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","1128614","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. R. Parodi","3156","South America","Argentina","Neuquen",NA,"Pino Hachado (Cord. Neuquen).","1400",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1920","2",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","1191971","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Bro. Claude-Joseph","3000","South America","Chile",NA,NA,"Aira. Maipo.","3600",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1924","2","1",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","3658956","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","H. M. Longhi-Wagner","3590","South America","Brazil",NA,NA,"Brasil SC. Ubirici - Morro da Igreja.","1832",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1997","1","22",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","556410","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","F. Philippi","212","South America","Chile",NA,NA,"Cord. de Talca.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1888","2",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","2643712","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. Smith & R. M. Klein","15797","South America","Brazil","Santa Catarina",NA,"Mun. Bom Jardim da Serra: 2 km south of Bom Jardim.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1971","12","15",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","2640946","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","J. Valls, J. Lindeman & A. Girardi","1881","South America","Brazil",NA,NA,"Cambará do Sul, ER. Serra da Rocinha, campo alto.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","2643711","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. Smith & R. M. Klein","15803","South America","Brazil","Santa Catarina",NA,"On rocks in river, Mun. Bom Jardim da Serra: 10 km south of Bom Jardim at Rio Capivari.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1971","12","15",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","1910074","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","E. Barros","5956","South America","Chile",NA,NA,"Natales, Cerro Darotea.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1946","2","12",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","1964037","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Rossi","24","South America","Argentina","Mendoza",NA,"Dep. San Rafael. Los Morros Rio Salados.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1946","2","8",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","1297382","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","I.M. Johnston","6096","South America","Argentina","San Juan",NA,"Northern Argentina. Andes of Northwestern San Juan. Arroyo Tambillos; along trail from Paso de Valeriano.","4000",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1926","1","10","-69.85","-29.17",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","2079912","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","N. Canulaf H.","16874","South America","Chile",NA,NA,"Prov. Cautin: Curarrehue.","950",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1946","12","29",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","2554915","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","A. E. Burkart & N. Troncoso","s.n.","South America","Argentina","Rio Negro",NA,"Dep. Pilcaniyeu, - 25 km NE lago Nahuel Huapi estancia San Ramón.",NA,NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"1966","2","24",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","3446820","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","P. M. Peterson, R. J. Soreng, V. Finot & E. J. Judziewicz","15471","South America","Chile","Region III (Atacama)","Copiapó","Km 52 on road from La Guardia to Minas Refugio.","3900",NA,NA,NA,NA,NA,NA,"Cyperales","(L.) P. Beauv.",NA,"2001","3","12","-69.3006","-27.6072",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"93","2017-09-29 16:28:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","L. B. Smith","10115","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"J. R. Swallen","1957","1","16","-50","-27",NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-20 14:59:39-03","UFSC","FLOR","61393","PreservedSpecimen","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa cespitosa","Reis, A.; Langa, R.","2326a",NA,"Brasil","Santa Catarina","Corupá","Salto Grande, RPPN Emilio Battistella.","760","760",NA,NA,"Erva. Diferenças entre as coordenadas referidas na ficha HBR e aqui incluídas se deve a autilização de unidades diferentes.","FLOR0061393",NA,"Poales",NA,"Zannin, A.","2016","12","01","-49.355556","-26.392778",NA,NA,"2017","02",NA,NA,"13","49º21'20''W","26º23'34''S",NA,"cespitosa"
"95","2019-11-21 10:15:13-03","IBt","SP","245130","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Ininteligível","66",NA,"URSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1970","08","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:15:13-03","IBt","SP","98972","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Hubbard, CE","9717",NA,"Inglaterra",NA,NA,"Lanarkshire: near Symington, between Biggar Lanark",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1939","08","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 10:15:13-03","IBt","SP","98973","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Hubbard, CE","86",NA,"Inglaterra","Berkshire",NA,"Frogmore, near Windsor",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1934","07","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-07-23 10:21:37-03","IBt","SP","224151","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Ininteligível","s.n.",NA,"URSS",NA,NA,NA,NA,NA,NA,NA,NA,"SP042951",NA,NA,"(L.) P.Beauv.",NA,"1914","04","06",NA,NA,"SP042951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:15:13-03","IBt","SP","101320","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Osmaston, HA","1803","Africa","Congo",NA,NA,"Roccati Pass, Kioa",NA,NA,NA,NA,NA,"SP042949",NA,NA,"(L.) P.Beauv.",NA,"1952","07","31",NA,NA,"SP042949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 10:15:13-03","IBt","SP","120896","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Ininteligível","s.n.",NA,"URSS",NA,NA,NA,NA,NA,NA,NA,NA,"SP042947",NA,NA,"(L.) P.Beauv.",NA,"1966","08","15",NA,NA,"SP042947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-21 10:15:13-03","IBt","SP","138454","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Throne, AL","s.n.",NA,"Estados Unidos","Colorado","Mineral","Wolf Creek Pass on Hwy 160","3307","3307",NA,NA,NA,"SP042948",NA,NA,"(L.) P.Beauv.","Adney, M","1962","08","20",NA,NA,"SP042948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-21 10:15:13-03","IBt","SP","163460","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Ahles, HE","87145",NA,"Estados Unidos","Massachusetts","Franklin","Greenfield along Connecticut River",NA,NA,NA,NA,NA,"SP042953",NA,NA,"(L.) P.Beauv.",NA,"1979","07","26",NA,NA,"SP042953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-21 10:15:13-03","IBt","SP","166320","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Kiener, W","418",NA,"Estados Unidos","Colorado",NA,"bordering streamlet on Boulderfield on Longs Peak",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1932","08","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:15:13-03","IBt","SP","169759","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","s.col.","s.n.",NA,"URSS",NA,NA,"região de Leningrado",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-21 10:15:13-03","IBt","SP","170222","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Ininteligível","1740",NA,"URSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1947","07","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-21 10:15:13-03","IBt","SP","210320","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Naustdal, F","s.n.",NA,"Noruega","Hordaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1942","07","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-21 10:15:13-03","IBt","SP","223766","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Cummins, GB","76",NA,"Estados Unidos","Montana",NA,"6 mi. e of East Glacier",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1955","07","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-21 10:15:13-03","IBt","SP","223768","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Cummins, GB","75",NA,"Estados Unidos","Montana",NA,"Glacier Park, Hidden Lake Trail, Logan Pass",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1955","08","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-21 10:15:13-03","IBt","SP","223770","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Cummins, GB","74",NA,"Estados Unidos","Montana",NA,"Glacier Park, Ledges along Baring Creek, n.e. of Logan Pass",NA,NA,NA,NA,NA,"SP042952",NA,NA,"(L.) P.Beauv.",NA,"1955","08","04",NA,NA,"SP042952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 10:15:13-03","IBt","SP","224144","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Ininteligível","s.n.",NA,"URSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1920","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-21 10:15:13-03","IBt","SP","66887","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Taylor, TMC; Szczawinski, AF","230","Northern America","Canada","British Columbia","Kyuquot","Markale",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1958","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-21 10:15:13-03","IBt","SP","66919","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Taylor, TMC; Szczawinski, AF","94","Northern America","Canada","British Columbia","Kyuquot","Walters Is.",NA,NA,NA,NA,NA,"SP042954",NA,NA,"(L.) P.Beauv.",NA,"1958","05","27",NA,NA,"SP042954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-21 10:15:13-03","IBt","SP","67871","S","Plantae","Poaceae","Deschampsia","cespitosa","Deschampsia cespitosa","Railonsala, A","s.n.",NA,"Finlândia","South-Pohjanmaa",NA,"Meadow, Lappfjärd",NA,NA,NA,NA,NA,NA,NA,NA,"(L.) P.Beauv.",NA,"1928","07","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
