"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"468","2015-09-03 22:24:18-03","MNHN","RECOLNAT_MNHN_P","P01705427","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Tostain, O.|Pelletier, V.",NA,"2009","2","9",NA,"Guyane française",NA,"Mangrove du Marais Leblond, Cayenne. Guiana Francesa",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01705427' target='other'> <mi>dwc_moreinfo</mi></a>","P01705427","(Lam.) R.Br.","-52.33333","4.925","P01705427_01",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2551",NA,NA
"469","2015-09-03 22:30:43-03","MNHN","RECOLNAT_MNHN_P","P00223666","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Cremers, G.",NA,"1985","2","21",NA,"Guyane française",NA,"Iles du Salut : Ile Royale",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223666' target='other'> <mi>dwc_moreinfo</mi></a>","P00223666","(Roth.) Koyama",NA,NA,"P00223666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"8470",NA,NA
"470","2015-09-03 22:30:43-03","MNHN","RECOLNAT_MNHN_P","P00223668","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Granville, J.J. de",NA,"1973","9","6",NA,"Guyane française",NA,"Mana",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223668' target='other'> <mi>dwc_moreinfo</mi></a>","P00223668","(Roth.) Koyama",NA,NA,"P00223668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"1955",NA,NA
"471","2015-09-03 22:31:48-03","MNHN","RECOLNAT_MNHN_P","P00223671","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Alexandre, D.Y.",NA,"1983","6","9",NA,"Guyane française",NA,"SW Sinnamary, bassin I",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223671' target='other'> <mi>dwc_moreinfo</mi></a>","P00223671","(Roth.) Koyama",NA,NA,"P00223671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"51",NA,NA
"472","2015-09-03 22:31:48-03","MNHN","RECOLNAT_MNHN_P","P00223672","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Smith, H.H.",NA,NA,"9",NA,NA,"Colombie",NA,"Santa Marta",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223672' target='other'> <mi>dwc_moreinfo</mi></a>","P00223672","(Roth.) Koyama",NA,NA,"P00223672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"498",NA,NA
"473","2015-09-03 22:31:48-03","MNHN","RECOLNAT_MNHN_P","P00223673","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Smith, H.H.",NA,NA,"9",NA,NA,"Colombie",NA,"Santa Marta",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223673' target='other'> <mi>dwc_moreinfo</mi></a>","P00223673","(Roth.) Koyama",NA,NA,"P00223673_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"498",NA,NA
"474","2015-09-03 22:31:49-03","MNHN","RECOLNAT_MNHN_P","P00223674","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Pittier, H.",NA,"1922","11","10",NA,"Vénézuéla",NA,"Bella Vista near Maracaibo",NA,"hb","reçu le 21 juin 1923 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223674' target='other'> <mi>dwc_moreinfo</mi></a>","P00223674","(Roth.) Koyama",NA,NA,"P00223674_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"10684",NA,NA
"475","2015-09-03 22:31:49-03","MNHN","RECOLNAT_MNHN_P","P00223675","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Pittier, H.",NA,"1922","11","10",NA,"Vénézuéla",NA,"Bella Vista near Maracaibo",NA,"hb","reçu le 21 juin 1923 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223675' target='other'> <mi>dwc_moreinfo</mi></a>","P00223675","(Roth.) Koyama",NA,NA,"P00223675_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"10684",NA,NA
"476","2015-09-03 22:30:43-03","MNHN","RECOLNAT_MNHN_P","P00223666","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Cremers, G.",NA,"1985","2","21",NA,"Guyane française",NA,"Iles du Salut : Ile Royale",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223666' target='other'> <mi>dwc_moreinfo</mi></a>","P00223666","(Roth.) Koyama",NA,NA,"P00223666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"8470",NA,NA
"477","2015-09-03 22:30:43-03","MNHN","RECOLNAT_MNHN_P","P00223668","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Granville, J.J. de",NA,"1973","9","6",NA,"Guyane française",NA,"Mana",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223668' target='other'> <mi>dwc_moreinfo</mi></a>","P00223668","(Roth.) Koyama",NA,NA,"P00223668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"1955",NA,NA
"478","2015-09-03 22:31:48-03","MNHN","RECOLNAT_MNHN_P","P00223671","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Alexandre, D.Y.",NA,"1983","6","9",NA,"Guyane française",NA,"SW Sinnamary, bassin I",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223671' target='other'> <mi>dwc_moreinfo</mi></a>","P00223671","(Roth.) Koyama",NA,NA,"P00223671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"51",NA,NA
"479","2015-09-03 22:31:48-03","MNHN","RECOLNAT_MNHN_P","P00223672","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Smith, H.H.",NA,NA,"9",NA,NA,"Colombie",NA,"Santa Marta",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223672' target='other'> <mi>dwc_moreinfo</mi></a>","P00223672","(Roth.) Koyama",NA,NA,"P00223672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"498",NA,NA
"480","2015-09-03 22:31:48-03","MNHN","RECOLNAT_MNHN_P","P00223673","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Smith, H.H.",NA,NA,"9",NA,NA,"Colombie",NA,"Santa Marta",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223673' target='other'> <mi>dwc_moreinfo</mi></a>","P00223673","(Roth.) Koyama",NA,NA,"P00223673_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"498",NA,NA
"481","2015-09-03 22:31:49-03","MNHN","RECOLNAT_MNHN_P","P00223674","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Pittier, H.",NA,"1922","11","10",NA,"Vénézuéla",NA,"Bella Vista near Maracaibo",NA,"hb","reçu le 21 juin 1923 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223674' target='other'> <mi>dwc_moreinfo</mi></a>","P00223674","(Roth.) Koyama",NA,NA,"P00223674_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"10684",NA,NA
"482","2015-09-03 22:31:49-03","MNHN","RECOLNAT_MNHN_P","P00223675","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spathacea",NA,"Pittier, H.",NA,"1922","11","10",NA,"Vénézuéla",NA,"Bella Vista near Maracaibo",NA,"hb","reçu le 21 juin 1923 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00223675' target='other'> <mi>dwc_moreinfo</mi></a>","P00223675","(Roth.) Koyama",NA,NA,"P00223675_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathacea",NA,"10684",NA,NA
"483","2020-12-11 11:43:47-03","UFMG","BHCB","40569","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Maranhão","Aterro do Bacanga",NA,NA,NA,NA,"R.Br.","-44.3027992248535","-2.52972006797791",NA,"São Luís",NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA
"484","2021-02-12 12:24:47-03","UFMA","MAR","8034","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Lima, G.P.","Castelo, A.J; Brenlla, C.",NA,"2014","04","20",NA,"Brasil","Maranhão","Praia da Ponta d'Areia, vegetação halófila-psamófila",NA,NA,"Erva; folhas lineares em roseta",NA,"R.Br.","-44.315083","-2.505528",NA,"São Luís",NA,"2015","08","44º18'54.3W","02º30'19.9S",NA,NA,NA,"14",NA,NA,NA,NA,NA
"485","2021-02-12 12:24:47-03","UFMA","MAR","10755","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"GUTERRES, A.V.F.","290","2016","02","27",NA,"Brasil","Maranhão","Praia do Caúra",NA,NA,"Erva, folhas lineares, inflorescência terminal",NA,"R.Br.","-44.047278","-2.554222",NA,"São José de Ribamar",NA,NA,NA,"44º02'50.2W","2º33'15.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-02-12 12:24:47-03","UFMA","MAR","2596","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","LIMA, G.P.","Cristina Cabral Marques","15","1986","11","14",NA,"Brasil","Maranhão","Praia de Ponta Verde",NA,NA,"Região de dunas",NA,"R.Br.","-44.025556","-2.513611",NA,"São José de Ribamar",NA,"2018","09","44º01'32W","02º30'49S",NA,NA,NA,"11",NA,NA,NA,NA,NA
"487","2021-02-12 12:24:47-03","UFMA","MAR","10754","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"GUTERRES, A.V.F.","292","2016","02","27",NA,"Brasil","Maranhão","Praia do Caúra",NA,NA,"Erva, folhas lineares, inflorescência terminal",NA,"R.Br.","-44.047278","-2.554222",NA,"São José de Ribamar",NA,NA,NA,"44º02'50.2W","2º33'15.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-02-12 12:24:47-03","UFMA","MAR","9831","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"CORREIA, B. E. F.","199","2014","06","14",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga",NA,NA,"Caméfito, inflorescência marrom.",NA,"R.Br.","-44.400472","-2.412944",NA,"Alcântara",NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-02-12 12:24:47-03","UFMA","MAR","4348","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"AMORIM, I. F. F","87","2014","04","26",NA,"Brasil","Maranhão","Praia do Araçagy",NA,NA,NA,NA,"R.Br.","-44.181944","-2.465556",NA,"Paço do Lumiar",NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-02-12 12:24:47-03","UFMA","MAR","9340","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"AMORIM, I. F. F","(384) T7P5","2016","02","27",NA,"Brasil","Maranhão","Praia do Caúra",NA,NA,"Erva trígono, paralelínervea, Inflorescência corimbo composto, terminal, Fruto aquênio.",NA,"R.Br.","-44.047278","-2.554222",NA,"São José de Ribamar",NA,NA,NA,"44º02'50.2W","02º33'15.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-02-12 12:24:47-03","UFMA","MAR","6896","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"ALMEIDA Jr, E. B","1076","2014","01","23",NA,"Brasil","Maranhão","Praia de Panaquatira",NA,NA,"Herbacea com cerca de 40cm de alt.,presente em formações campestre inundáveis",NA,"R.Br.","-44.037778","-2.488333",NA,"Paço do Lumiar",NA,NA,NA,"44º02'16W","02º29'18S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-02-12 12:24:47-03","UFMA","MAR","9829","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"CORREIA, B. E. F.","149","2014","06","14",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga",NA,NA,"Caméfito, inflorescência marrom.",NA,"R.Br.","-44.400472","-2.412944",NA,"Alcântara",NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-02-12 12:24:47-03","UFMA","MAR","6760","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"ARAÚJO, A.C.M","58","2014","08","21",NA,"Brasil","Maranhão",NA,NA,NA,"Erva com cerca de 50cm de alt.",NA,"R.Br.","-44.852861","-1.659806",NA,"Serrano do Maranhão",NA,NA,NA,"44º51'10.3W","01º39'35.3S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-02-12 12:24:47-03","UFMA","MAR","3187","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","LIMA, G.P.",NA,NA,NA,NA,NA,NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,"R.Br.","-44.303056","-2.530278",NA,"São Luís",NA,"2018","09","44º18'11W","02º31'49S",NA,NA,NA,"11",NA,NA,NA,NA,NA
"495","2021-02-12 12:24:47-03","UFMA","MAR","10314","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"GUTERRES, A.V.F","451","2016","08","10",NA,"Brasil","Maranhão","Praia da Guia",NA,NA,"Erva ereta, inflorescência terminal",NA,"R.Br.","-44.4025","-2.531833",NA,"São Luís",NA,NA,NA,"44º24'9W","2º31'54.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-02-12 12:24:47-03","UFMA","MAR","10427","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"AMORIM, I. F. F","428","2015","06","05",NA,"Brasil","Maranhão","Ilha de Curupu",NA,NA,"Erva, colmo trígono, paralelinérvea, inflorescência corimbo composto, terminal, fruto aquênio",NA,"R.Br.","-44.021944","-2.4025",NA,"Raposa",NA,NA,NA,"44º1'19W","2º24'9S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-02-12 12:24:47-03","UFMA","MAR","8150","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"LIMA, G. P.","400","2014","08","02",NA,"Brasil","Maranhão","Praia de Panaquatira",NA,NA,"Erva ereta; folhas em roseta",NA,"R.Br.","-44.053833","-2.473056",NA,"Paço do Lumiar",NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-02-12 12:24:47-03","UFMA","MAR","9827","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"CORREIA, B. E. F.","25","2014","03","21",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga",NA,NA,"Caméfito, inflorescência marrom.",NA,"R.Br.","-44.400472","-2.412944",NA,"Alcântara",NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-02-12 12:24:47-03","UFMA","MAR","6895","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"ALMEIDA Jr, E. B","1081","2014","01","23",NA,"Brasil","Maranhão","Praia de Panaquatira",NA,NA,"Herbácea com cerca de 30cm de alt., espiguetas castanhas",NA,"R.Br.","-44.037778","-2.488333",NA,"Paço do Lumiar",NA,NA,NA,"44º02'16W","02º29'18S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2021-02-12 12:24:47-03","UFMA","MAR","9830","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"CORREIA, B. E. F.","150","2014","06","14",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga",NA,NA,"Caméfito, inflorescência marrom.",NA,"R.Br.","-44.400472","-2.412944",NA,"Alcântara",NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2021-02-12 12:24:47-03","UFMA","MAR","8844","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"AMORIM, G. S","11","2015","01","24",NA,"Brasil","Maranhão","Praia do Araçagy",NA,NA,"Erva com inflorescência marrom",NA,"R.Br.","-44.183694","-2.46375",NA,"Paço do Lumiar",NA,NA,NA,"44º11'01.3W","02º27'49.5S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-02-12 12:24:47-03","UFMA","MAR","9828","S","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"CORREIA, B. E. F.","148","2014","06","14",NA,"Brasil","Maranhão","Restinga da Praia de Itatinga",NA,NA,"Caméfito, inflorescência marrom.",NA,"R.Br.","-44.400472","-2.412944",NA,"Alcântara",NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-03-11 09:00:43-03","URCA","HCDAL","4983","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Miranda, A.M.","Miranda, A.M.","2063","1995","01","27",NA,"Brasil","Alagoas","Distrito de Ipioca, 100m do mar.",NA,NA,"Erva.",NA,"(Lam.) R.Br.","-35.7352981567383","-9.6658296585083",NA,"Maceió",NA,"2009","09",NA,NA,"34538","auto",NA,"04",NA,NA,NA,NA,NA
"504","2020-03-11 09:00:43-03","URCA","HCDAL","5444","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Amado, R.","Amado, R.","201","2000","03","12",NA,"Brasil","Ceará","CE 085, km 11; litorâneo.",NA,NA,"Erva.",NA,"(Lam.) R.Br.","-38.6530990600586","-3.73610997200012",NA,"Caucaia",NA,"2000","06",NA,NA,"40484","auto",NA,"10",NA,NA,NA,NA,NA
"505","2021-02-11 17:18:41-03","UFPR","UPCB","9513","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Willcox, C.","248","1972","05","10",NA,"Emirados Árabes",NA,"Abu Dhabi",NA,NA,"In date gardens..",NA,"R.Br.",NA,NA,NA,"Abu Dhabi",NA,"2008","09",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA
"506","2021-02-11 17:18:41-03","UFPR","UPCB","43914","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Kozera, C.","1057","1999","04","15",NA,"Brasil","Paraná","Balneário Pontal do Sul",NA,NA,"Herbácea em solo arenoso.Formação pioneira com influência marinha..",NA,"R.Br.","-48.511100769043","-25.6735992431641",NA,"Pontal do Paraná",NA,"2008","09",NA,NA,"19508","auto",NA,"09",NA,NA,NA,NA,NA
"507","2021-02-11 17:18:41-03","UFPR","UPCB","30759","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Reitz, R.","477","1953","04","08",NA,"Brasil","Santa Catarina","Barra do Sul","1",NA,"Erva. Praia..",NA,"R.Br.","-48.7221984863281","-26.3700008392334",NA,"Araquari","1","2008","09",NA,NA,"25329","auto",NA,"09",NA,NA,NA,NA,NA
"508","2021-02-11 17:18:41-03","UFPR","UPCB","30758","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Reitz, R.","490","1953","04","08",NA,"Brasil","Santa Catarina","Barra do Sul","1",NA,"Erva. Praia..",NA,"R.Br.","-48.7221984863281","-26.3700008392334",NA,"Araquari","1","2008","09",NA,NA,"25329","auto",NA,"09",NA,NA,NA,NA,NA
"509","2021-02-11 17:18:41-03","UFPR","UPCB","1673","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Reitz, R.","477","1953","04","08",NA,"Brasil","Santa Catarina","Barra do Sul","1",NA,"Erva. Praia..",NA,"R.Br.","-48.7221984863281","-26.3700008392334",NA,"Araquari","1","2008","09",NA,NA,"25329","auto",NA,"09",NA,NA,NA,NA,NA
"510","2021-02-11 17:18:41-03","UFPR","UPCB","1672","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Reitz, R.","490","1953","04","08",NA,"Brasil","Santa Catarina","Barra do Sul","1",NA,"Erva. Praia..",NA,"R.Br.","-48.7221984863281","-26.3700008392334",NA,"Araquari","1","2008","09",NA,NA,"25329","auto",NA,"09",NA,NA,NA,NA,NA
"511","2021-02-11 17:18:41-03","UFPR","UPCB","1675","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Reitz, R.","1220","1953","11","05",NA,"Brasil","Santa Catarina","Campo de Massiambu","2",NA,"Restinga.",NA,"R.Br.","-48.6678009033203","-27.645299911499",NA,"Palhoça","2","2008","09",NA,NA,"31105","auto",NA,"09",NA,NA,NA,NA,NA
"512","2021-02-11 17:18:41-03","UFPR","UPCB","30762","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Reitz, R.","1220","1953","11","05",NA,"Brasil","Santa Catarina","Campo de Massiambu","2",NA,"Restinga.",NA,"R.Br.","-48.6678009033203","-27.645299911499",NA,"Palhoça","2","2008","09",NA,NA,"31105","auto",NA,"09",NA,NA,NA,NA,NA
"513","2021-02-11 17:18:41-03","UFPR","UPCB","31270","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Silva, S.M.","33","1997","04","12",NA,"Brasil","Paraná","Ilha do Mel, Praia do Farol",NA,NA,"Herbácea cespitosa. Vegetação praia..",NA,"R.Br.","-48.5092010498047","-25.5200004577637",NA,"Paranaguá",NA,"2008","09",NA,NA,"24916","auto",NA,"09",NA,NA,NA,NA,NA
"514","2021-02-11 17:18:41-03","UFPR","UPCB","24152","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Silva, S.M.",NA,"1995","05","10",NA,"Brasil","Paraná","Ilha do Mel, Praia do Farol",NA,NA,"Herbácea, cespitosa, freqüente. Locais úmidos, vegetação praia..",NA,"R.Br.","-48.5092010498047","-25.5200004577637",NA,"Paranaguá",NA,"2008","09",NA,NA,"24916","auto",NA,"09",NA,NA,NA,NA,NA
"515","2021-02-11 17:18:41-03","UFPR","UPCB","31331","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Cavassin, F.",NA,"1997","05","17",NA,"Brasil","Paraná","Ilha do Mel, Praia Grande",NA,NA,"Herbácea, ca. 25cm, fértil. Dunas fixas recentes..",NA,"R.Br.","-48.5092010498047","-25.5200004577637",NA,"Paranaguá",NA,"2008","09",NA,NA,"24916","auto",NA,"09",NA,NA,NA,NA,NA
"516","2021-02-11 17:18:41-03","UFPR","UPCB","86508","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Strong, M.T.","Hatschbach, G. et al.","75549","2003","06","20",NA,"Brasil","Bahia","Fazendinha",NA,NA,"Restinga arbustiva; solo arenoso..",NA,"R. Br.","-37.6105995178223","-11.8135995864868",NA,"Conde",NA,"2003",NA,NA,NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA
"517","2021-02-11 17:18:41-03","UFPR","UPCB","24150","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Trevisan, R.","Silva, S.M.",NA,"1995","05","08",NA,"Brasil","Paraná","Ilha do Mel, Praia Grande",NA,NA,"Herbácea, cespitosa. Locais úmidos, praia..",NA,"R.Br.","-48.5092010498047","-25.5200004577637",NA,"Paranaguá",NA,"2008","09",NA,NA,"24916","auto",NA,"09",NA,NA,NA,NA,NA
"518","2009-06-25 21:30:00-03","MO","MOBOT","3074157","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","G. Davidse","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"R. Br.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2015-10-08 15:34:00-03","MO","MOBOT","100867096","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","A. Fernández","Ángel Fernández","Fernández 30143","2012","3","20","South America","Venezuela","Dependencias Federales","Archipiélago Los Roques. Parque Nacional Los Roques. Cayo de Agua.","2.00000000",NA,NA,NA,"R. Br.","-66.9316667","11.8222223",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
