"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"245","2020-12-11 11:33:50-03","UFMG","BHCB","58260","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Barreto, HLM","1841",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711","17082",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:33:50-03","UFMG","BHCB","21352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Stehmann, JR","s.n.","1991","07","07","Brasil","Minas Gerais","Prados",NA,NA,NA,NA,NA,NA,"-44.0797004699707","-21.0575008392334","21382",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"247","2020-12-11 11:33:50-03","UFMG","BHCB","21352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Stehmann, JR","s.n.","1991","07","07","Brasil","Minas Gerais","Prados",NA,NA,NA,NA,NA,NA,"-44.0797004699707","-21.0575008392334","21382",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"248","2020-12-11 11:33:50-03","UFMG","BHCB","58263","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Mendes Magalhães","2881","1994","02","03","Brasil","Minas Gerais","Santa Bárbara",NA,NA,NA,NA,NA,"Nas pedras; muito frequente; flor rosea; herbácea 0,6m","-43.4152984619141","-19.959400177002","33136",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-11 11:33:50-03","UFMG","BHCB","59671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Cordeiro, I; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Thomé das Letras",NA,NA,NA,NA,NA,NA,"-44.9852981567383","-21.7222003936768","16076",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-11 11:33:50-03","UFMG","BHCB","3586","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Grandi, TSM","881","1982","03","06","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas.",NA,NA,NA,NA,"campo;herbáceo;flores róseas;","-43.5080986022949","-20.2875003814697","44599",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-11 11:33:50-03","UFMG","BHCB","63885","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Mota, RC da; Viana, L","603","2001","01","29","Brasil","Minas Gerais","Mariana","Mina da Samitri.",NA,NA,NA,NA,"Planta coletada em campo rupestre; erbusto; flores rosadas.","-43.4160995483398","-20.377799987793","33524",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-11 11:33:50-03","UFMG","BHCB","107381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Mendes, MS; Brina, AE","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Congonhas","Mineração Casa de Pedra, Corpo Norte - CSN",NA,NA,NA,NA,"Hábito: herbáceo","-43.8577995300293","-20.4997005462646","16368",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-11 11:33:50-03","UFMG","BHCB","4002","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Grandi, TSM; et al.","1049","1982","06","02","Brasil","Minas Gerais","Nova Lima","Morro do Chapéu",NA,NA,NA,NA,"Campo úmido de encosta;arbusto;","-43.8466987609863","-19.9855995178223","29211",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-11 11:33:50-03","UFMG","BHCB","3984","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Grandi, TSM; et al.","1049","1982","06","02","Brasil","Minas Gerais","Nova Lima","Morro do Chapéu",NA,NA,NA,NA,"Campo úmido de encosta;arbusto;","-43.8466987609863","-19.9855995178223","29211",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-11 11:33:50-03","UFMG","BHCB","13450","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Andrade, PM de; et al.","795","1986","10","15","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,"-43.793098449707","-21.8425006866455","30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-11 11:33:50-03","UFMG","BHCB","41513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"257","2020-12-11 11:33:50-03","UFMG","BHCB","38039","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra.",NA,NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"258","2020-12-11 11:33:50-03","UFMG","BHCB","37959","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra.",NA,NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-11 11:33:50-03","UFMG","BHCB","75365","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Mota, RC da; Silva, CR; Viana, PL; Carvalho, A","1633","2002","08","01","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.",NA,NA,NA,NA,"Planta coletada em mata semidecídua; arbusto terrestre; face abaxial das folhas arroxeada; flores rosadas.","-43.4249992370605","-19.0372009277344","60318",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"260","2020-12-11 11:33:50-03","UFMG","BHCB","25049","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito",NA,NA,NA,NA,NA,"-43.801399230957","-20.2532997131348","20553",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-11 11:33:50-03","UFMG","BHCB","28381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Stehmann, JR; Zappi, DC; et al.","s.n.","1990","09","11","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça",NA,NA,NA,NA,"Campo rupestre, em fenda na rocha; Herbáceo; Flores rosadas","-43.4152984619141","-19.959400177002","33136",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-11 11:33:50-03","UFMG","BHCB","28381","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça",NA,NA,NA,NA,NA,"-43.4152984619141","-19.959400177002","33136",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-11 11:33:50-03","UFMG","BHCB","80295","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Alves, TMA; Sobral, M","113","2002","06","20","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.",NA,NA,NA,NA,NA,"-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"264","2020-12-11 11:33:50-03","UFMG","BHCB","75368","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Mota, RC da","1636","2002","08","07","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.",NA,NA,NA,NA,"Planta coletada em borda de mata nebular; arbusto terrestre; flores brancas.","-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"265","2020-12-11 11:33:50-03","UFMG","BHCB","75366","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Mota, RC da","1634","2002","05","27","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.",NA,NA,NA,NA,"Planta coletada em campo rupestre; arbusto rupestre; perianto e ovário rosa claro.","-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"266","2020-12-11 11:33:50-03","UFMG","BHCB","66953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Mota, RC da","755","2000","04","02","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.",NA,NA,NA,NA,"Planta coletada em mata de encosta; erva; flores rosa-claras com estamens amarelos; face abaxial da folha roxa.","-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"267","2020-12-11 11:33:50-03","UFMG","BHCB","52690","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","2000","01","09","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Pico do Inficionado",NA,NA,"2020","2020","Campo de altitude. Arbustivo. Pétalas brancas, flores comestíveis e azedas.; Campo de altitude. Arbustivo. Pétalas brancas, flores comestíveis e azedas.","-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"268","2020-12-11 11:33:50-03","UFMG","BHCB","10489","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Horta, MB; et al.","227","1987","05","24","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Próximo à Gruta do Padre Caio",NA,NA,NA,NA,"Campo rupestre; sub-arbustivo","-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"269","2020-12-11 11:33:50-03","UFMG","BHCB","42312","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Rapini, A; Kawasaki, ML; Mello-Silva, R de","300","1997","05","23","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Trilha do Pico da Carapuça",NA,NA,NA,NA,"Planta ca. 1m alt; folhas abaxialmente verde-claras; raque da inflorescência avermelhado; perianto branco com base vermelha; estames amarelos.","-43.4152984619141","-19.959400177002","33136",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"270","2020-12-11 11:33:50-03","UFMG","BHCB","42700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","1998","06","11","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Trilha para o Pico da Carapuça",NA,NA,"1750","1750","Begônia; Borda de mata; herbáceo","-43.4075012207031","-20.0746994018555","11966",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"271","2020-12-11 11:33:50-03","UFMG","BHCB","37482","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral",NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711","17082",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"272","2020-12-11 11:33:50-03","UFMG","BHCB","59668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Simão-Bianchini, R; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"273","2020-12-11 11:33:50-03","UFMG","BHCB","115718","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2008","01","29","Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C; Pena, F; Ribeiro, R; Trancoso","4885","2007","10","13","Brasil","Minas Gerais","Ouro Preto","Floresta Estadual do Uaimii","-43.578594","-20.255586","1105","1105","Herbácea de 1,0 m de altura; em local úmido junto a afloramento rochosa no interior da Floresta Estacional Semidecidual","-43.578594","-20.255586",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"274","2020-12-11 11:33:50-03","UFMG","BHCB","197327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2019","02",NA,"Castro, RM; Vasconcelos, FB","2","2019","02","05","Brasil","Minas Gerais","Mariana",NA,"-43.501889","-20.153028",NA,NA,"Herbácea; Floresta estacional semidecidual","-43.501889","-20.153028",NA,NA,NA,"Southern America",NA,"BHCB197327",NA,NA,NA,NA,NA
"275","2020-12-11 11:33:50-03","UFMG","BHCB","165914","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2014","04",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1934","2013","02","19","Brasil","Minas Gerais","Barão de Cocais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","-43.579722","-20.023889","1286","1286","Arbusto no Campo Rupestre Ferruginoso Arbustivo, flores róseas com estames amarelos. Projeto Lacunas do Conhecimento.","-43.579722","-20.023889",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"276","2020-12-11 11:33:50-03","UFMG","BHCB","147555","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2012","11","30","Gasper, AL de; Bueno, ML; Kamino, LHY; Leal, BSS; Rezende, VL","2735","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Estrada entre a Fazenda Boa Esperança e a Fazenda, Floresta Atlântica","-45.324444","-22.576944","1443","1443","beira da estrada em local úmido, erva terrícola, flor cor: branca","-45.324444","-22.576944",NA,NA,NA,"Southern America",NA,"BHCB003943",NA,NA,NA,NA,NA
"277","2020-12-11 11:33:50-03","UFMG","BHCB","147604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2012","11","30","Giacomin, LL; Stehmann, JR; Bohs, LA; Agra, MF; Rodrigues, IMC","1138","2010","04","26","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Trilha para o Tanque Grande.","-43.4925","-20.100556","1281","1281","Arbusto ereto, 3 m. Em subsque de floresta estacional. Flores brancas. Prensado em álcool","-43.4925","-20.100556",NA,NA,NA,"Southern America",NA,"BHCB003954",NA,NA,NA,NA,NA
"278","2020-12-11 11:33:50-03","UFMG","BHCB","177363","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","11",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2205","2015","05","06","Brasil","Minas Gerais","Congonhas","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica","-43.905833","-20.445833",NA,NA,"Erva saxícola; face abaxial das folhas vermelhas; flores brancas; frutos castanhos.; Afloramento Rochoso Quartzítico interior de Floresta Estacional Semidecidual","-43.905833","-20.445833",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"279","2020-12-11 11:33:50-03","UFMG","BHCB","177490","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","06",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2342","2015","05","14","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611",NA,NA,"Prensado em álcool; Erva escandete; flores bracas/creme.; Capão com Afloramento Quartzítico","-43.436667","-20.153611",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"280","2020-12-11 11:33:50-03","UFMG","BHCB","178904","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","11",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","903","2015","09","29","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222",NA,NA,"Erva saxícola; frutos maduros castanhos.; Campo Rupestre Quartzítico","-43.605","-20.197222",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"281","2020-12-11 11:33:50-03","UFMG","BHCB","178954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","11",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","953","2015","09","30","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222",NA,NA,"Prensada em álcool; Erva escandente saxícola; ca. 1,5m alt; nervuras na face abaxial das folhas vermelhas; frutos imaturos vermelhos e quando maduros castanhos.; Campo Rupestre Quartzítico","-43.605","-20.197222",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"282","2020-12-11 11:33:50-03","UFMG","BHCB","179353","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","10","21","Carmo, FF","3074","2008","06","18","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.867222","-20.240556","1570","1570","Coletada em capão de canga.","-43.867222","-20.240556",NA,NA,NA,"Southern America",NA,"BHCB035834",NA,NA,NA,NA,NA
"283","2020-12-11 11:33:50-03","UFMG","BHCB","179354","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","10","21","Carmo, FF","3038","2008","05","10","Brasil","Minas Gerais","Igarapé","Pico do Itatiaiuçu","-44.362167","-20.121389","1340","1340","Coletada em capão de canga.","-44.362167","-20.121389",NA,NA,NA,"Southern America",NA,"BHCB037174",NA,NA,NA,NA,NA
"284","2020-12-11 11:33:50-03","UFMG","BHCB","179355","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","10","21","Carmo, FF; Ribeiro, LC","3528","2008","11","26","Brasil","Minas Gerais","Santa Bárbara","Serra da Gandarela","-43.691278","-20.056667","1637","1637","Coletada em fendas e depressões de afloramento de canga.","-43.691278","-20.056667",NA,NA,NA,"Southern America",NA,"BHCB035833",NA,NA,NA,NA,NA
"285","2020-12-11 11:33:50-03","UFMG","BHCB","179622","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","11","11","Carmo, FF","5156","2010","08","02","Brasil","Minas Gerais","Riacho dos Machados","Peixe Bravo","-42.751","-16.075722","960","960","Coletada em afloramento de canga","-42.751","-16.075722",NA,NA,NA,"Southern America",NA,"BHCB036236",NA,NA,NA,NA,NA
"286","2020-12-11 11:33:50-03","UFMG","BHCB","179623","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2015","11","11","Carmo, FF","5161","2010","08","02","Brasil","Minas Gerais","Riacho dos Machados","Peixe Bravo","-42.751","-16.075722","960","960","Coletada em afloramento de canga","-42.751","-16.075722",NA,NA,NA,"Southern America",NA,"BHCB036235",NA,NA,NA,NA,NA
"287","2020-12-11 11:33:50-03","UFMG","BHCB","181499","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Tameirão Neto, E; Mansur, T","5299","2013","07","04","Brasil","Minas Gerais","Rio Acima",NA,"-43.689106","-20.097125",NA,NA,"Herbáceo; floração; Campo rupestre sobre canga","-43.689106","-20.097125",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"288","2020-12-11 11:33:50-03","UFMG","BHCB","197746","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Rezende, SG; Justo, AG","6822","2018","05","17","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.6575","-20.112222","1383","1383","Erva terrícula; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","-43.6575","-20.112222",NA,NA,NA,"Southern America",NA,"BHCB197746",NA,NA,NA,NA,NA
"289","2020-12-11 11:33:50-03","UFMG","BHCB","60107","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2009","01",NA,"Lombardi, JA","4381","2001","06","01","Brasil","Minas Gerais","Camanducaia","Mata do Vaga.","-46.150833","-22.74475","1160","1160","Interior de mata secundária de altitude. Erva, folhas papiráceas, frutos imaturos verdes","-46.150833","-22.74475",NA,NA,NA,"Southern America",NA,"BHCB047730",NA,NA,NA,NA,NA
"290","2020-12-11 11:33:50-03","UFMG","BHCB","58262","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2009","01",NA,"Barreto, HLM","1837","1933","02","06","Brasil","Minas Gerais","Belo Horizonte","Jardim Botânico.",NA,NA,NA,NA,"Herbacea, 2m.; Sujo.","-43.937801361084","-19.9207992553711","17082",NA,"auto","Southern America",NA,"BHCB047731",NA,NA,NA,NA,NA
"291","2020-12-11 11:33:50-03","UFMG","BHCB","160371","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2008","11",NA,"Delfini Feliciano, C; Tsuji, R","51","2008","01","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca",NA,NA,NA,NA,"Erva, ca. 60cm, folhas face adaxial verde, face abaxial avermelhada, indumento alvo, frutos maduros castanhos.","-43.793098449707","-21.8425006866455","30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"292","2020-12-11 11:33:50-03","UFMG","BHCB","160368","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2008","11",NA,"Delfini-Feliciano, C; Tsuji, R","52","2008","01","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata entre a gruta do viajante e a cantina.",NA,NA,NA,NA,"Erva, ca. 60cm, folhas face adaxial verde, face abaxial avermelhada, indumento alvo, flores róseas.","-43.793098449707","-21.8425006866455","30417",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"293","2020-12-11 11:33:50-03","UFMG","BHCB","118662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Carmo, FF","3301","2008","07","26","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:33:50-03","UFMG","BHCB","41518","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2009","01",NA,"Temponi, LG","s.n.","1998","05","13","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi.",NA,NA,"1600","1600","Folhas mais ou menos carnosas, cálice rosa, corola branca, estigma amarelo, frutos jovens rosados. Erva.; Campo rupestre.","-43.5080986022949","-20.2875003814697","44599",NA,"auto","Southern America",NA,"BHCB047727",NA,NA,NA,NA,NA
"295","2020-12-11 11:33:50-03","UFMG","BHCB","118539","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2067","2008","01","17","Brasil","Minas Gerais","Nova Lima","Parque Estadual do Rola-Moça.",NA,NA,NA,NA,NA,"-43.8466987609863","-19.9855995178223","29211",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"296","2020-12-11 11:33:50-03","UFMG","BHCB","118542","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Carmo, FF","2802","2008","04","01","Brasil","Minas Gerais","Nova Lima","Parque Estadual do Rola-Moça.",NA,NA,NA,NA,NA,"-43.8466987609863","-19.9855995178223","29211",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"297","2020-12-11 11:33:50-03","UFMG","BHCB","160375","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,"2008","11",NA,"Delfini Feliciano, C; Romão, GO","31","2007","10","02","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Acesso pela portaria Casca D#?#anta. Trilha para a cachoeira Casca D#?#anta.",NA,NA,NA,NA,"Erva, aprox. 30cm alt.","-46.3657989501953","-20.2453002929688","57119",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
