"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"924","2020-08-31 08:55:54-03","INPA","INPA","260688","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Costa, SM","1181","Southern America","Brasil","Amazonas","Rio Cuieiras, afluente do Rio Aracá, [campinarana #1]",NA,NA,NA,"INPA0260688","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","2014","08","26","Barcelos","-63.354167","0.371111",NA,"Ramos, JF","39","39",NA,NA,NA,"2015","09",NA,"-63.354167","0.371111",NA,NA,NA,NA,NA
"925","2020-08-31 08:55:54-03","INPA","INPA","268856","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Householder, JE","1464","Southern America","Brasil","Amazonas","Barcelos, Headwaters of Igarapé Maranhão, feeding Rio Cuiuni from north about 20km west of Rio Negro.",NA,NA,NA,"INPA0268856","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","2012","05","15","Barcelos","-63.337027","-0.840224",NA,NA,"20","60",NA,NA,NA,NA,NA,NA,"-63.337027","-0.840224",NA,NA,NA,NA,NA
"926","2020-08-31 08:55:54-03","INPA","INPA","45014","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Prance, GT","21038","Southern America","Brasil","Amazonas","BR 174, km 130, Igarapé das Lages, Manaus-Caracaraí Road, Km 130, Igarapé Lages.",NA,NA,NA,"INPA0045014","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1974","05","09",NA,"-60.081962","-1.942406","INPA0045014 INPA0045014_e INPA0045014_e1","EG; Maas, PJM",NA,NA,NA,NA,NA,"1982",NA,NA,"-60.081962","-1.942406",NA,NA,NA,NA,NA
"927","2020-08-31 08:55:54-03","INPA","INPA","95431","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Janssen, AS","208","Southern America","Brasil","Amazonas","Humaitá, Campo I, BR 230, BR 319, em todos os campos úmidos.",NA,NA,NA,"INPA0095431","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1980","02","21","Humaitá","-63.166667","-7.516667","INPA0095431 INPA0095431_e INPA0095431_e1","Janssen, AS",NA,NA,NA,NA,NA,"1981","09",NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA
"928","2020-08-31 08:55:54-03","INPA","INPA","274145","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Demarchi, LO","516","Southern America","Brasil","Amazonas","Campina Socoró",NA,NA,NA,"INPA0274145","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","2015","08","07","Maués","-58.577722","-4.283833",NA,"Ramos, JF",NA,NA,NA,NA,NA,"2018","10",NA,"-58.577722","-4.283833",NA,NA,NA,NA,NA
"929","2020-08-31 08:55:54-03","INPA","INPA","187395","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Miranda, IS","884","Southern America","Brasil","Roraima","Lago Caracaranã, Lago Caracaranã",NA,NA,NA,"INPA0187395","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1995","10","06","Boa Vista","-59.8","3.3","INPA0187395 INPA0187395_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.8","3.3",NA,NA,NA,NA,NA
"930","2020-08-31 08:55:54-03","INPA","INPA","26312","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Prance, GT","9178","Southern America","Brasil","Roraima","Serra da Lua, Dormida, foothills of Serra da Lua.",NA,NA,NA,"INPA0026312","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1969","01","10","Cantá","-60.183333","2.416667","INPA0026312 INPA0026312_e","Maas, PJM",NA,NA,NA,NA,NA,"1990",NA,NA,"-60.183333","2.416667",NA,NA,NA,NA,NA
"931","2020-08-31 08:55:54-03","INPA","INPA","207058","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Kinupp, VF","1529","Southern America","Brasil","Roraima","Cachoeira Sete Quedas, Cachoeira Sete Quedas.",NA,NA,NA,"INPA0207058","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","2000","12","28","Uiramutã","-61.2","3.1","INPA0207058 INPA0207058_e INPA0207058_nd INPA0207058_num","Ramos, JF",NA,NA,NA,NA,NA,"2001","03",NA,"-61.2","3.1",NA,NA,NA,NA,NA
"932","2020-08-31 08:55:54-03","INPA","INPA","79999","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenella",NA,"Miranda, VC de","3195","Southern America","Brasil","Pará","Marajó, Rio Camará, Jutuba, Marajó, Rio Camará, Jutuba.",NA,NA,NA,"INPA0079999","Dicotyledon Asterids","Gentianales","(Mart.) Grothe & Maas","1902","09",NA,NA,"-48.7","-0.8","INPA0079999 INPA0079999_e INPA0079999_e1","Maas, PJM",NA,NA,NA,NA,"tenella","1987",NA,NA,"-48.7","-0.8",NA,NA,NA,NA,NA
"933","2020-08-31 08:55:54-03","INPA","INPA","105022","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Teixeira, LOA","1285","Southern America","Brasil","Amazonas","Humaitá-Jacarecanga, km 150, a 62 km ao Sul, Estrada Humaitá-Jacarecanga, Km 150, a 60 Km ao Sul.",NA,NA,NA,"INPA0105022","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1982","06","21","Humaitá","-63.035403","-7.850297","INPA0105022 INPA0105022_e INPA0105022_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63.035403","-7.850297",NA,NA,NA,NA,NA
"934","2020-08-31 08:55:54-03","INPA","INPA","126853","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Ferreira, CAC","5389","Southern America","Brasil","Amazonas","BR 319, 15 km de Humaitá, BR-319, Manaus-Porto Velho, a 15 km de Humaita.",NA,NA,NA,"INPA0126853","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1985","04","10","Humaitá","-63","-7.666667","INPA0126853 INPA0126853_e INPA0126853_e1","Maas, PJM",NA,NA,NA,NA,"tenuifolia","1987",NA,NA,"-63","-7.666667",NA,NA,NA,NA,NA
"935","2020-08-31 08:55:54-03","INPA","INPA","126875","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Ferreira, CAC","5411","Southern America","Brasil","Amazonas","BR 319, 15 km de Humaitá, BR-319, Manaus-Porto Velho, a 15 km de Humaita.",NA,NA,NA,"INPA0126875","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1985","04","10","Humaitá","-63","-7.666667","INPA0126875 INPA0126875_e INPA0126875_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63","-7.666667",NA,NA,NA,NA,NA
"936","2020-08-31 08:55:54-03","INPA","INPA","135232","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Silva, MG da","5208","Southern America","Brasil","Pará","Rio Tocantins, Margem direita do Rio Tocantins.",NA,NA,NA,"INPA0135232","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1980","05","28","Tucuruí","-49.7","-3.9","INPA0135232 INPA0135232_e INPA0135232_e1","Maas, PJM",NA,NA,NA,NA,"tenuifolia","1987",NA,NA,"-49.7","-3.9",NA,NA,NA,NA,NA
"937","2020-08-31 08:55:54-03","INPA","INPA","146609","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Henderson, AJ","223","Southern America","Brasil","Amazonas","BR 319, 20 km N of Humaitá, BR 319 Porto Velho-Manaus, 20 Km N of Humaitá.",NA,NA,NA,"INPA0146609","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1985","04","09","Humaitá","-63.166667","-7.5","INPA0146609 INPA0146609_e INPA0146609_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63.166667","-7.5",NA,NA,NA,NA,NA
"938","2020-08-31 08:55:54-03","INPA","INPA","31981","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Prance, GT","13765","Southern America","Brasil","Amazonas","Fortaleza Savanna, Rio Puciari, Rio Puciari, tributary of Rio Ituxi, 20 Km above mouth. Fortaleza Savanna.",NA,NA,NA,"INPA0031981","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1971","06","29",NA,"-64.806343","-7.28065","INPA0031981 INPA0031981_e INPA0031981_e1","Maas, PJM; Grothe, EHM",NA,NA,NA,NA,"tenuifolia","1982",NA,NA,"-64.806343","-7.28065",NA,NA,NA,NA,NA
"939","2020-08-31 08:55:54-03","INPA","INPA","112340","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Amaral, IL do","949","Southern America","Brasil","Pará","Estrada Santarém-Cuiabá, BR 163, Km 794, Serra do Cachimbo, Base Aérea.",NA,NA,NA,"INPA0112340","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1983","04","25","Itaituba","-54.9","-9.366667","INPA0112340 INPA0112340_e INPA0112340_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-54.9","-9.366667",NA,NA,NA,NA,NA
"940","2020-08-31 08:55:54-03","INPA","INPA","104800","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Teixeira, LOA","1064","Southern America","Brasil","Amazonas","Humaitá-Lábrea, km 17, Estrada Humaitá-Lábrea, Km 17.",NA,NA,NA,"INPA0104800","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1982","06","10","Humaitá","-63.280547","-7.986806","INPA0104800 INPA0104800_e INPA0104800_e1","Maas, PJM",NA,NA,NA,NA,"tenuifolia","1987",NA,NA,"-63.280547","-7.986806",NA,NA,NA,NA,NA
"941","2020-08-31 08:55:54-03","INPA","INPA","56824","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Estrela, MR","85-5476","Southern America","Brasil","Amazonas","Estrada Porto Velho-Humaitá, (BR 319 ao 675).",NA,NA,NA,"INPA0056824","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1976","04","05","Humaitá","-63.166667","-7.516667","INPA0056824 INPA0056824_e INPA0056824_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA
"942","2020-08-31 08:55:54-03","INPA","INPA","76051","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Coradin, L","541","Southern America","Brasil","Roraima","BR174, Km 25, Murupu region, along Boa Vista-BV 8 road (BR 174) Km 25.",NA,NA,NA,"INPA0076051","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1977","10","08","Boa Vista","-60.67","2.82","INPA0076051 INPA0076051_e INPA0076051_e1","Maas, H; Maas, PJM","107","107",NA,NA,"tenuifolia","1990",NA,NA,"-60.67","2.82",NA,NA,NA,NA,NA
"943","2020-08-31 08:55:54-03","INPA","INPA","99262","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Coêlho, LF","1861","Southern America","Brasil","Pará","Estrada de Ferro Santa Rosa, Estrada de Ferro Santa Rosa.",NA,NA,NA,"INPA0099262","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1981","06","20","Tucuruí","-50.123611","-4.283639","INPA0099262 INPA0099262_e INPA0099262_e1","Maas, PJM",NA,NA,NA,NA,"tenuifolia","1987",NA,NA,"-50.123611","-4.283639",NA,NA,NA,NA,NA
"944","2020-08-31 08:55:54-03","INPA","INPA","80366","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Souza, JL de","308","Southern America","Brasil","Roraima","Ilha de Maracá, Estação Ecológica de Maracá.",NA,NA,NA,"INPA0080366","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1978","11","23","Boa Vista","-61.7","3.4","INPA0080366 INPA0080366_1 INPA0080366_1e INPA0080366_1e1 INPA0080366_e INPA0080366_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-61.7","3.4",NA,NA,NA,NA,NA
"945","2020-08-31 08:55:54-03","INPA","INPA","258267","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Ferreira, CAC","12807","Southern America","Brasil","Pará","Base Aérea Brigad. Velloso da Serra do Cachimbo, Campina a 3Km da base.",NA,NA,NA,"INPA0258267","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","2007","05","07","Novo Progresso","-54.54","-9.73","INPA0258267 INPA0258267_e",NA,"450","450",NA,NA,"tenuifolia",NA,NA,NA,"-54.54","-9.73",NA,NA,NA,NA,NA
"946","2020-08-31 08:55:54-03","INPA","INPA","258284","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Ferreira, CAC","12819","Southern America","Brasil","Pará","Base Aérea Brigad. Velloso da Serra do Cachimbo, Campina, a 3 Km da base.",NA,NA,NA,"INPA0258284","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","2007","05","05","Novo Progresso","-54.54","-9.73","INPA0258284 INPA0258284_e",NA,"450","450",NA,NA,"tenuifolia",NA,NA,NA,"-54.54","-9.73",NA,NA,NA,NA,NA
"947","2020-08-31 08:55:54-03","INPA","INPA","104012","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Teixeira, LOA","275","Southern America","Brasil","Amazonas","Estrada Humaitá-Porto Velho, Km 38.",NA,NA,NA,"INPA0104012","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1982","05","06","Humaitá","-63","-8","INPA0104012 INPA0104012_e INPA0104012_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63","-8",NA,NA,NA,NA,NA
"948","2020-08-31 08:55:54-03","INPA","INPA","105022","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Teixeira, LOA","1285","Southern America","Brasil","Amazonas","Humaitá-Jacarecanga, km 150, a 62 km ao Sul, Estrada Humaitá-Jacarecanga, Km 150, a 60 Km ao Sul.",NA,NA,NA,"INPA0105022","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1982","06","21","Humaitá","-63.035403","-7.850297","INPA0105022 INPA0105022_e INPA0105022_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63.035403","-7.850297",NA,NA,NA,NA,NA
"949","2020-08-31 08:55:54-03","INPA","INPA","126853","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Ferreira, CAC","5389","Southern America","Brasil","Amazonas","BR 319, 15 km de Humaitá, BR-319, Manaus-Porto Velho, a 15 km de Humaita.",NA,NA,NA,"INPA0126853","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1985","04","10","Humaitá","-63","-7.666667","INPA0126853 INPA0126853_e INPA0126853_e1","Maas, PJM",NA,NA,NA,NA,"tenuifolia","1987",NA,NA,"-63","-7.666667",NA,NA,NA,NA,NA
"950","2020-08-31 08:55:54-03","INPA","INPA","126875","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Ferreira, CAC","5411","Southern America","Brasil","Amazonas","BR 319, 15 km de Humaitá, BR-319, Manaus-Porto Velho, a 15 km de Humaita.",NA,NA,NA,"INPA0126875","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1985","04","10","Humaitá","-63","-7.666667","INPA0126875 INPA0126875_e INPA0126875_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63","-7.666667",NA,NA,NA,NA,NA
"951","2020-08-31 08:55:54-03","INPA","INPA","135232","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Silva, MG da","5208","Southern America","Brasil","Pará","Rio Tocantins, Margem direita do Rio Tocantins.",NA,NA,NA,"INPA0135232","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1980","05","28","Tucuruí","-49.7","-3.9","INPA0135232 INPA0135232_e INPA0135232_e1","Maas, PJM",NA,NA,NA,NA,"tenuifolia","1987",NA,NA,"-49.7","-3.9",NA,NA,NA,NA,NA
"952","2020-08-31 08:55:54-03","INPA","INPA","146609","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Henderson, AJ","223","Southern America","Brasil","Amazonas","BR 319, 20 km N of Humaitá, BR 319 Porto Velho-Manaus, 20 Km N of Humaitá.",NA,NA,NA,"INPA0146609","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1985","04","09","Humaitá","-63.166667","-7.5","INPA0146609 INPA0146609_e INPA0146609_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63.166667","-7.5",NA,NA,NA,NA,NA
"953","2020-08-31 08:55:54-03","INPA","INPA","31981","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Prance, GT","13765","Southern America","Brasil","Amazonas","Fortaleza Savanna, Rio Puciari, Rio Puciari, tributary of Rio Ituxi, 20 Km above mouth. Fortaleza Savanna.",NA,NA,NA,"INPA0031981","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1971","06","29",NA,"-64.806343","-7.28065","INPA0031981 INPA0031981_e INPA0031981_e1","Maas, PJM; Grothe, EHM",NA,NA,NA,NA,"tenuifolia","1982",NA,NA,"-64.806343","-7.28065",NA,NA,NA,NA,NA
"954","2020-08-31 08:55:54-03","INPA","INPA","112340","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Amaral, IL do","949","Southern America","Brasil","Pará","Estrada Santarém-Cuiabá, BR 163, Km 794, Serra do Cachimbo, Base Aérea.",NA,NA,NA,"INPA0112340","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1983","04","25","Itaituba","-54.9","-9.366667","INPA0112340 INPA0112340_e INPA0112340_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-54.9","-9.366667",NA,NA,NA,NA,NA
"955","2020-08-31 08:55:54-03","INPA","INPA","104800","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Teixeira, LOA","1064","Southern America","Brasil","Amazonas","Humaitá-Lábrea, km 17, Estrada Humaitá-Lábrea, Km 17.",NA,NA,NA,"INPA0104800","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1982","06","10","Humaitá","-63.280547","-7.986806","INPA0104800 INPA0104800_e INPA0104800_e1","Maas, PJM",NA,NA,NA,NA,"tenuifolia","1987",NA,NA,"-63.280547","-7.986806",NA,NA,NA,NA,NA
"956","2020-08-31 08:55:54-03","INPA","INPA","56824","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Estrela, MR","85-5476","Southern America","Brasil","Amazonas","Estrada Porto Velho-Humaitá, (BR 319 ao 675).",NA,NA,NA,"INPA0056824","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1976","04","05","Humaitá","-63.166667","-7.516667","INPA0056824 INPA0056824_e INPA0056824_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA
"957","2020-08-31 08:55:54-03","INPA","INPA","76051","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Coradin, L","541","Southern America","Brasil","Roraima","BR174, Km 25, Murupu region, along Boa Vista-BV 8 road (BR 174) Km 25.",NA,NA,NA,"INPA0076051","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1977","10","08","Boa Vista","-60.67","2.82","INPA0076051 INPA0076051_e INPA0076051_e1","Maas, H; Maas, PJM","107","107",NA,NA,"tenuifolia","1990",NA,NA,"-60.67","2.82",NA,NA,NA,NA,NA
"958","2020-08-31 08:55:54-03","INPA","INPA","99262","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Coêlho, LF","1861","Southern America","Brasil","Pará","Estrada de Ferro Santa Rosa, Estrada de Ferro Santa Rosa.",NA,NA,NA,"INPA0099262","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1981","06","20","Tucuruí","-50.123611","-4.283639","INPA0099262 INPA0099262_e INPA0099262_e1","Maas, PJM",NA,NA,NA,NA,"tenuifolia","1987",NA,NA,"-50.123611","-4.283639",NA,NA,NA,NA,NA
"959","2020-08-31 08:55:54-03","INPA","INPA","80366","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Souza, JL de","308","Southern America","Brasil","Roraima","Ilha de Maracá, Estação Ecológica de Maracá.",NA,NA,NA,"INPA0080366","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1978","11","23","Boa Vista","-61.7","3.4","INPA0080366 INPA0080366_1 INPA0080366_1e INPA0080366_1e1 INPA0080366_e INPA0080366_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-61.7","3.4",NA,NA,NA,NA,NA
"960","2020-08-31 08:55:54-03","INPA","INPA","258267","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Ferreira, CAC","12807","Southern America","Brasil","Pará","Base Aérea Brigad. Velloso da Serra do Cachimbo, Campina a 3Km da base.",NA,NA,NA,"INPA0258267","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","2007","05","07","Novo Progresso","-54.54","-9.73","INPA0258267 INPA0258267_e",NA,"450","450",NA,NA,"tenuifolia",NA,NA,NA,"-54.54","-9.73",NA,NA,NA,NA,NA
"961","2020-08-31 08:55:54-03","INPA","INPA","258284","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Ferreira, CAC","12819","Southern America","Brasil","Pará","Base Aérea Brigad. Velloso da Serra do Cachimbo, Campina, a 3 Km da base.",NA,NA,NA,"INPA0258284","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","2007","05","05","Novo Progresso","-54.54","-9.73","INPA0258284 INPA0258284_e",NA,"450","450",NA,NA,"tenuifolia",NA,NA,NA,"-54.54","-9.73",NA,NA,NA,NA,NA
"962","2020-08-31 08:55:54-03","INPA","INPA","104012","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia tenuifolia",NA,"Teixeira, LOA","275","Southern America","Brasil","Amazonas","Estrada Humaitá-Porto Velho, Km 38.",NA,NA,NA,"INPA0104012","Dicotyledon Asterids","Gentianales","(Aubl.) Knobl.","1982","05","06","Humaitá","-63","-8","INPA0104012 INPA0104012_e INPA0104012_e1","Maas, H; Maas, PJM",NA,NA,NA,NA,"tenuifolia","1990",NA,NA,"-63","-8",NA,NA,NA,NA,NA
"963","2020-06-15 15:30:45-03","UNESP-RC","HRCB","23116","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Kirkbride, J.H.","s/n",NA,"Brasil","Distrito Federal",NA,NA,NA,"Erva até 40cm; corolas roxas a roxas claras.",NA,NA,NA,"Aubl","1983","04","25","Cabeceira comprida","-48.066667","-15.616667",NA,"Rosa, M.M.",NA,NA,NA,NA,NA,"2000","03",NA,"48°04'W","15°37'S",NA,NA,NA,NA,NA
"964","2020-06-15 15:30:45-03","UNESP-RC","HRCB","63133","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Lombardi",NA,NA,"Brasil","Tocantins",NA,NA,NA,NA,NA,NA,NA,"(Aubl.) Knobl.",NA,NA,NA,"Mateiros, Parque Estadual do Jalapão, margens da TO-110","-46.457194","-10.448611",NA,"G.M. Antar & C.T. Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,"46º27'25.9W","10º26'55.0S",NA,NA,NA,NA,NA
"965","2020-06-15 15:30:45-03","UNESP-RC","HRCB","6897","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Cid Ferreira, C.A.","5389",NA,"Brasil","Amazonas","BR 319",NA,NA,"Sub-arbusto, flores brancas, botões de cor lilás.",NA,NA,NA,"Aubl","1985","04","10","Humaitá","-63","-7.666667",NA,"Rosa, M.M.",NA,NA,NA,NA,NA,"2000","04",NA,"63° 00' W","7° 40'S",NA,NA,NA,NA,NA
"966","2020-06-15 15:30:45-03","UNESP-RC","HRCB","5596","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Cesar, O.","510",NA,"Brasil","São Paulo",NA,NA,NA,"Erva, inflorescencia, róseas.",NA,NA,NA,"Aubl","1985","04","25","Itirapina","-47.8199996948242","-22.25",NA,"Tannus, J.L.S.",NA,NA,"22843","auto",NA,"2004","03",NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-06-15 15:30:45-03","UNESP-RC","HRCB","1154","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Cesar, O.","s/n",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"Frequente em locais úmidos, flores amarelas.",NA,NA,NA,"Aubl","1979","06","01","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,"Miranda, A.M.; Rosa, M.M.",NA,NA,"31264","auto",NA,"2000","04",NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-06-15 15:30:45-03","UNESP-RC","HRCB","28995","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Farinaccio, M.A.","66",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"Herbácea, flores lilazes, cálice verde, estrias roxas.",NA,NA,NA,"Aubl","1997","06","07","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Rosa, M.M.",NA,NA,"26557","auto",NA,"2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-06-15 15:30:45-03","UNESP-RC","HRCB","32566","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Farinaccio, M.A.","311",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,"Erva, caule verde-amarelado. Flores de cálice verde e avermelhado. Corola lilás de tubo amarelo na base e alvo na fauce.",NA,NA,NA,"Aubl","1999","05","15","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,"Farinaccio, M.A.",NA,NA,"57119","auto",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
