"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"241","2020-09-12 05:00:02-03","US","US","2049905","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","T. Meyer","15982","1950","12","10","South America","Paraguay",NA,"Departamento Pilar. Paso de la Patria.",NA,NA,NA,"US03054978",NA,NA,"Myrtales","O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","3676509","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","E. Zardini & S. Velázquez","16564","1989","11","18","South America","Paraguay","Cordillera","Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros.",NA,NA,NA,"US03054968",NA,NA,"Myrtales","O. Berg",NA,NA,"-57.3","-25.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","2917493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","T. Meyer & A. Vaca","s.n.","1972","3","28","South America","Argentina","Jujuy","Salida de Jujuy, camino a Yute desde ruta San Pedro-orán.",NA,NA,NA,"US03054972",NA,NA,"Myrtales","O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","3676507","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","E. Zardini & R. Velázquez","16835","1989","12","14","South America","Paraguay","Paraguari","Northern part of Lake Ypoá basin, 12.6 km SE of Nueva Italia, southern border of Bañado on Arroyo Cañabe basin.",NA,NA,NA,"US03054970",NA,NA,"Myrtales","O. Berg",NA,"US03054970_01","-57.38","-25.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","920400","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","H. M. Curran","11","1913","11","12","South America","Argentina","Chaco","Vicinity of Barranqueras, Gobernacion de Chaco.",NA,NA,NA,"US03054980",NA,NA,"Myrtales","O. Berg",NA,NA,NA,NA,"35","40",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","3713791","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","G. Martinelli, M. Moraes, E. Fernandez & N. Pougy","16850",NA,NA,NA,"South America - Neotropics","Brazil","Mato Grosso do Sul","Porto Murtinho. Fazenda Alto Salobra, próximo aos limites do PARNA da Serra da Bodoquena, estrada p/ Fazenda Califórnia.",NA,NA,NA,"US03055312",NA,NA,"Myrtales","O. Berg",NA,"US03055312_01","-56.6758","-20.9208",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","2283386","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","T. Pederson","4438","1957","1","19","South America","Argentina","Corrientes","Estancia Tuyutí. Dep. Itatí.",NA,NA,NA,"US03054976",NA,NA,"Myrtales","O. Berg",NA,"US03054976_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","3676616","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","E. Zardini & A. Aguayo","9802","1989","1","26","South America","Paraguay","Paraguari","Cerro Palacios, 5 kms N of Paraguarí. Forest on south western slope.",NA,NA,NA,"US03054966",NA,NA,"Myrtales","O. Berg",NA,NA,"-57.17","-25.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","1177689","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","K. Fiebrig","5852","1909",NA,NA,"South America","Paraguay","Alto Parana","In regione fluminis Alto Paraná.",NA,NA,NA,"US03054981",NA,NA,"Myrtales","O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"250","2020-09-02 16:33:53-03","Cenargen","CEN","62277","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Agnes Elisete Luchi","101","1991","12","09",NA,"Brasil","SP","Estação Ecológica de Moji-Guaçu, Mata do Português, mata ciliar do Rio Moji-Guaçu.","Exsicatas",NA,"Árvore 4 m alt., diâmetro 7,5 cm, n° SPW 1403, ramos floridos. Doação do Instituto de Botânica de São Paulo-SP.","CEN00062277","MOJI-GUACU",NA,NA,"O.Berg","M. L. Kawasaki","CEN00062277",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"251","2020-09-02 16:33:53-03","Cenargen","CEN","14455","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Arturo Burkart","21308","1960","01","20",NA,"Argentina",NA,"Entre Ríos, Dep. La Paz distrito Tacuaras, isla Curuzú-chalí.","Exsicatas",NA,"Frutos rojo oscuro. Doação do Instituto de Botanica Darwinion. Flora de La Provincia de Entre Rios (Rep. Argentina). Plan de Cooperación con el I.N.T.A..","CEN00014455",NA,NA,NA,"O.Berg","D. Legrand","CEN00014455",NA,NA,NA,NA,"1960","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"252","2019-11-13 11:26:50-03","USP","SPF","164430","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Melo, PHA","561","2003","04","15",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00164430","Pains",NA,NA,"O.Berg","Sobral, M",NA,"-45.649722","-20.387222","750","810","2003","06","-45.649722","-20.387222",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-13 11:26:50-03","USP","SPF","200050","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Farney, C","4082","2000","05","04",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"SPF00200050","Armação dos Búzios",NA,NA,"O.Berg","Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-13 11:26:50-03","USP","SPF","49929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Zappi, DC","51",NA,NA,NA,NA,"Brasil","São Paulo","Reserva Estadual de Jataí",NA,NA,NA,"SPF00049929","Luís Antônio",NA,NA,"O.Berg","Sobral, M",NA,"-47.75","-21.5",NA,NA,"1992",NA,"-47.75","-21.5",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-13 11:26:50-03","USP","SPF","49997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Zappi, DC","38","1987","12","19",NA,"Brasil","São Paulo","Reserva Estadual de Jataí",NA,NA,NA,"SPF00049997","Luís Antônio",NA,NA,"O.Berg","Sobral, M",NA,"-47.75","-21.5",NA,NA,"1992",NA,"-47.75","-21.5",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-13 11:26:50-03","USP","SPF","223769","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Folli, DA","7291","2014","11","03",NA,"Brasil","Espírito Santo","Reserva Natural Vale",NA,NA,NA,"SPF00223769","Linhares",NA,NA,"O.Berg","Giaretta, A",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"2016","06",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"257","2019-11-13 11:26:50-03","USP","SPF","206460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Farney, C","3964","2000","01","12",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"SPF00206460","Arraial do Cabo",NA,NA,"O.Berg","Souza, M",NA,"-42.0278015136719","-22.966100692749",NA,NA,"2010","10",NA,NA,"20","25964","auto",NA,NA,NA,NA,NA
"258","2019-11-13 11:26:50-03","USP","SPF","200051","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Farney, C","3958","2000","01","12",NA,"Brasil","Rio de Janeiro","Morro do Miranda",NA,NA,NA,"SPF00200051","Arraial do Cabo",NA,NA,"O.Berg","Anônimo",NA,"-42.0278015136719","-22.966100692749",NA,NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA
"259","2019-11-13 11:26:50-03","USP","SPF","178039","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Lima, HC","2861","1987","05","05",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"SPF00178039","Cabo Frio",NA,NA,"O.Berg","Sobral, M",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"2006",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"260","2019-11-13 11:26:50-03","USP","SPF","200048","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Farney, C","3593","1997","09","30",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"SPF00200048","Cabo Frio",NA,NA,"O.Berg","Anônimo",NA,"-42.0186004638672","-22.8794002532959","50","50",NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"261","2019-11-13 11:26:50-03","USP","SPF","200052","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Farney, C","4477","2002","06","06",NA,"Brasil","Rio de Janeiro","Morro da Piaçava",NA,NA,NA,"SPF00200052","Cabo Frio",NA,NA,"O.Berg","Anônimo",NA,"-42.0186004638672","-22.8794002532959","80","80",NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"262","2019-11-13 11:26:50-03","USP","SPF","37306","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Sobral, M","4527","1985","12",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"SPF00037306","São Vicente do Sul",NA,NA,"O.Berg","Sobral, M",NA,"-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA
"263","2021-03-25 13:52:50-03","UNIVILLE","JOI","18141","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Vieira, F.C.S.","2894","2018","12","03",NA,"Brasil","Santa Catarina","Estrada Laranjeiras.",NA,NA,"Habitat: Floresta Ombrófila Mista Habito: Arbusto","JOI018141","Joinville",NA,NA,"O.Berg","Vieira, F.C.S.","JOI018141","-49.171389","-26.180278","920","920","2019","01","49º10'17''W","26º10'49''S","15",NA,NA,NA,NA,NA,NA,NA
"264","2019-10-07 09:35:20-03","UEFS","HUEFS","87438","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","oxyoentophylla","Eugenia oxyoentophylla","Warming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087438",NA,"Angiospermae","Myrtales","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,NA
"265","2019-10-07 09:35:23-03","UEFS","HUEFS","114272","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Novais, J.S.de","52","2006","11","21",NA,"Brasil","Bahia","Morro da Fazenda Retiro.",NA,NA,"Orla da mata.","HUEFS0114272","Anguera","Angiospermae","Myrtales","O.Berg","M.Sobral","HUEFS0114272","-39.15","-12.183333",NA,NA,"2012","04","39W9'","12S11'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"266","2019-10-07 09:35:23-03","UEFS","HUEFS","114609","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Cardoso, D.","1447","2006","11","28",NA,"Brasil","Bahia","Morro da Fazenda Retiro.",NA,NA,"Fragmento de floresta estacional com afloramentos de quartzito.","HUEFS0114609","Anguera","Angiospermae","Myrtales","O.Berg","L.R.Landrum","HUEFS0114609","-39.183889","-12.161667","445","445","2008","07","39W11'2''","12S9'42''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"267","2019-10-07 09:35:23-03","UEFS","HUEFS","132751","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Guedes, M.L.S.","14032","2007","11","26",NA,"Brasil","Bahia","Foz do Rio São Francisco, Médio do São Francisco.",NA,NA,"Caatinga.","HUEFS0132751","Carinhanha","Angiospermae","Myrtales","O.Berg","M.Sobral","HUEFS0132751","-43.785","-14.321944","431","431","2019","06","43W47'6''","14S19'19''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"268","2019-10-07 09:35:23-03","UEFS","HUEFS","8185","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Queiroz, L.P.de","1760","1987","07","21",NA,"Brasil","Bahia","11 Km NW de Jaguara. Fazenda Monte Verde.",NA,NA,"Floresta estacional.","HUEFS0008185","Feira de Santana","Angiospermae","Myrtales","O.Berg","M.Sobral","HUEFS0008185","-39.183333","-12.066667","320","320","2004","04","39W11'","12S4'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"269","2019-10-07 09:35:23-03","UEFS","HUEFS","87369","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Schott","5881",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"HUEFS0087369",NA,"Angiospermae","Myrtales","O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,"Tipo",NA,NA
"270","2019-10-07 09:35:23-03","UEFS","HUEFS","100053","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Luchi, A.E.","109","1993","10","25",NA,"Brasil","São Paulo","Estação Ecológica de Mogi Guaçu.",NA,NA,NA,"HUEFS0100053","Mogi Guaçu","Angiospermae","Myrtales","O.Berg",NA,"HUEFS0100053","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,"39309","auto","Rosanae",NA,NA,NA,NA
"271","2019-09-04 19:41:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","H. W. Schott","5881",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Holotype",NA,NA
"272","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109484F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"V0109484F",NA,"Spermatophyta",NA,NA,NA,"V0109484F_01","-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"273","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109485F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"V0109485F",NA,"Spermatophyta",NA,NA,NA,"V0109485F_01","-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"274","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109486F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"V0109486F",NA,"Spermatophyta",NA,NA,NA,"V0109486F_01","-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"275","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109487F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"V0109487F",NA,"Spermatophyta",NA,NA,NA,"V0109487F_01","-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"276","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109488F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"V0109488F",NA,"Spermatophyta",NA,NA,NA,"V0109488F_01","-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"277","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109489F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"V0109489F",NA,"Spermatophyta",NA,NA,NA,"V0109489F_01","-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"278","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109490F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0109490F",NA,"Spermatophyta",NA,NA,NA,"V0109490F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"279","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109491F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0109491F",NA,"Spermatophyta",NA,NA,NA,"V0109491F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"280","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109492F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0109492F",NA,"Spermatophyta",NA,NA,NA,"V0109492F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"281","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109493F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0109493F",NA,"Spermatophyta",NA,NA,NA,"V0109493F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2015-03-07 08:59:40-03","F","FMNH-SEEDPLANTS","V0109494F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0109494F",NA,"Spermatophyta",NA,NA,NA,"V0109494F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"283","2015-03-07 08:59:41-03","F","FMNH-SEEDPLANTS","V0109495F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0109495F",NA,"Spermatophyta",NA,NA,NA,"V0109495F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"284","2020-11-23 11:39:09-03","IAC","IAC","38946","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","repanda","Eugenia repanda","V.F. Kinupp et al.","700","1997","08","01",NA,"Brasil","Paraná","Parque Municipal da Nziger Hof",NA,NA,NA,NA,"Cambé",NA,NA,"O.Berg","F.F. Mazine-Capelo",NA,"-51.2783","-23.2758",NA,NA,"2006","02","-51.2783","-23.2758","01",NA,NA,NA,NA,NA,NA,NA
"285","2020-07-23 12:15:51-03","CEPLAC","CEPEC","16198","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","S. A. Mori","11544","1979","03","14",NA,"Brasil","Bahia","Rod. BA-265, trecho Itapetinga/Caatiba, Faz. Serra Verde a 17Km da Rod. BR-415.",NA,NA,NA,NA,"ITAMBÉ",NA,NA,NA,"M. Sobral",NA,"-40.6244010925293","-15.2449998855591",NA,NA,NA,NA,NA,NA,NA,"56583","auto",NA,"30/12/2003",NA,NA,NA
"286","2020-07-23 12:15:51-03","CEPLAC","CEPEC","130921","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","C. N. Fraga","2453",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"castelo",NA,NA,NA,"C. N. Fraga",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"287","2020-07-23 12:15:51-03","CEPLAC","CEPEC","134844","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","M.M. Coelho","556","2012","02","01",NA,"Brasil","Bahia","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos.",NA,NA,NA,NA,"ALMADINA",NA,NA,NA,"K. S. Valdemarin",NA,"-39.603889","-14.7025",NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-07-23 12:15:51-03","CEPLAC","CEPEC","26787","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Grupo Pedra do Cavalo","416","1980","09","17",NA,"Brasil","Bahia","Barragem de Bananeiras. Vale dos Rios Paraguçu e Jacuipe.",NA,NA,NA,NA,"CACHOEIRA",NA,NA,NA,"M. Sobral",NA,"-39.083333","-12.533333",NA,NA,NA,NA,"39W5'","12S32'",NA,NA,NA,NA,"30/12/2003",NA,NA,NA
"289","2020-07-23 12:15:51-03","CEPLAC","CEPEC","22897","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","A. M. de Carvalho","529","1981","02","16",NA,"Brasil","Bahia","A. L- NE da Barragem de Bananeiras.",NA,NA,NA,NA,"CONCEIÇÃO DE FEIRA",NA,NA,NA,"M. Sobral",NA,"-39.029444","-12.548056",NA,NA,NA,NA,"39W1'46","12S32'53",NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"290","2020-07-23 12:15:51-03","CEPLAC","CEPEC","154623","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","L.K.R. Hinoshita","25",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"Fênix",NA,NA,NA,"C. Ribeiro",NA,"-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"291","2019-02-27 14:02:54-03","UFSJ","HUFSJ","8410","S","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Sobral, M; Costa, MTR; Quedes, D","15793","2016","03","06",NA,"Brasil","Espírito Santo",NA,NA,NA,"Arbusto 2 m, em beira de resto de mata em estrada secundária junto à ES-264; flores em botão, de cor creme.","HUFSJ008410","Garrafão",NA,NA,"O.Berg","Sobral, M",NA,"-40.930278","-20.149333","977","977","2016",NA,"-40.930278","-20.149333",NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-02-27 14:02:54-03","UFSJ","HUFSJ","2302","S","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Siqueira, GS","15","2003","06","24",NA,"Brasil","Espírito Santo","Área experimental da Reserva Natural Vale.",NA,NA,"Porte arbóreo, fruto maduro vermelho, fruto imaturo verde, seiva incolor, descamação em placas, fuste cilindrica, casca áspera.","HUFSJ002302","Linhares",NA,NA,"O.Berg","Souza, MC",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"2005","11",NA,NA,"23","48094","auto",NA,NA,NA,NA,NA
"293","2019-12-20 18:46:42-03","UFSJ","HUFSJ","2497","S","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Damasceno Júnior, GA; Maria, VR; Batilani, J; Pott, A; Velasques, J","4077","2005","12","12",NA,"Brasil","Mato Grosso do Sul","Fazenda Laudejá - Banhado.",NA,NA,"Flor, botão floral verde; Fruto; sub-bosque.","HUFSJ002497","Bonito",NA,NA,"O.Berg","Sobral, M",NA,"-56.784722","-21.119722",NA,NA,"2011",NA,"-56.784722","-21.119722",NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-12-20 18:46:42-03","UFSJ","HUFSJ","6445","S","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Paixão, JL; Backe, D","175","2002","03","29",NA,"Brasil","Bahia","Entrada, ca. 7,5Km de Jussaró. Fazenda Teimoso. RPPN Serra do Teimoso. Mata Messofila.",NA,NA,"Árvore, ca. 8m de altura. Frutos imaturos de cor esverdeados.","HUFSJ006445","Jussari",NA,NA,"O.Berg","Sobral, M",NA,"-39.528611","-16.558333",NA,NA,"2014",NA,"-39.528611","-16.558333",NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-02-27 14:02:54-03","UFSJ","HUFSJ","2303","S","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Folli, DA","3035","1997","06","06",NA,"Brasil","Espírito Santo","Área experimental da Reserva Natural Vale.",NA,NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo verde, seiva incolor, fuste cilindrica, casca áspera.","HUFSJ002303","Linhares",NA,NA,"O.Berg","Souza, MC",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"2005","11",NA,NA,"23","48094","auto",NA,NA,NA,NA,NA
"296","2019-12-20 18:46:42-03","UFSJ","HUFSJ","10432","S","Plantae","Myrtaceae","Eugenia","repanda","Eugenia repanda","Lima, DF; Brotto, ML","129","2011","01","26",NA,"Brasil","Paraná","Reserva Particular Fazenda do Açu.",NA,NA,"Arvoreta 2,5m. Flores brancas.","HUFSJ010432","Palotina",NA,NA,"O.Berg","Sobral, M",NA,"-53.8400001525879","-24.283899307251",NA,NA,"2014",NA,NA,NA,NA,"20826","auto",NA,NA,NA,NA,NA
