"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"231","2014-09-24 13:22:00-03","MO","MOBOT","551537","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Bruce A. Stein","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 7099","1982","2","20","South America","Paraguay","Amambay",NA,NA,NA,NA,NA,"Parque Nacional Cerro Corá. Open campos, south side of Cerro Tujá-og.","-56.05","-22.65","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"278","2",NA
"232","2012-05-24 05:04:00-03","MO","MOBOT","552018","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A. Gentry (MO)","Alwyn H. Gentry|Juan Revilla|Doris Alfaro C.|Douglas C. Daly","Gentry 19587","1977","4","21","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,"Madre de Dios. Road to Tambopata, N of Pureto Maldonado, forest edge.","-69.14305","-12.45888","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1227","6",NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","552256","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R. Wilbur","Alwyn H. Gentry|Franklin Ayala","Gentry 15574","1976","1","4","South America","Peru",NA,NA,NA,NA,NA,NA,"Bank of Río Amazonas along trail from Iquitos to junction with Río Nanay; seasonally inundated forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"812","1",NA
"234","2018-07-09 09:46:00-03","MO","MOBOT","552385","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Gerrit Davidse","Gerrit Davidse|Otto Huber","Davidse 15127","1978","4","16","South America","Venezuela","Amazonas",NA,NA,NA,NA,"Atures","22 km S of Puerto Ayacucho along the road to Samariapo; near Garcitas.","-67.6","5.4666667","85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78-27","1",NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","552533","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B.A. Stein (MO)","Alwyn H. Gentry","Gentry 42331","1983","6","29","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Small island in Río Amazonas below Yanamono Island. Sandy beach, seasonally inundated.","-72.75","-3.45","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-152","4",NA
"236","2008-09-29 15:18:00-03","MO","MOBOT","552534","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ronald L. Liesner (MO)","Thomas B. Croat","Croat 17817","1972","7","8","South America","Peru","Loreto",NA,NA,NA,NA,NA,"Along Río Huallaga in vicinity of Lagunas, ca. one half hour by speedboat up river from Lagunas on E bank.","-75.7230556","-5.2486111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239","1",NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","552594","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ronald L. Liesner (MO)","Thomas B. Croat","Croat 20107","1972","9","13","South America","Peru","Loreto",NA,NA,NA,NA,NA,"Isla Iquitos, across Amazon River at Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"314","19",NA
"238","2014-04-04 05:46:00-03","MO","MOBOT","552663","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ronald L. Liesner (MO)","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 42581","1983","7","5","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo, seasonally inundated weedy area.",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-165","3",NA
"239","2012-05-24 05:04:00-03","MO","MOBOT","552773","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R.L. Wilber","Alwyn H. Gentry|Juan Revilla","Gentry 16330","1976","1","25","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,"Road from Puerto Maldonado to Tambopata, 0-4 km from Puerto Maldonado, premontane moist forest.","-69.21194","-12.60611","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"993","1",NA
"240","2012-05-24 05:04:00-03","MO","MOBOT","556007","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","T.G. Lammers (F)","Juan Revilla","Revilla Cardenas 1267","1976","9","3","South America","Peru","Loreto",NA,NA,NA,NA,"Maynas","Rio Amazonas cerca a Tamishiyacu.","-77.38805","-4.20027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","3",NA
"241","2014-04-04 05:46:00-03","MO","MOBOT","558425","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","B.A. Stein","Rodolfo Vásquez","Vásquez Martínez 3225","1982","8","22","South America","Peru","Loreto",NA,NA,NA,NA,"Requena","Yucuruchi. Bosque secundario inundado (por aguas estancadas).","-73.53333","-4.58333","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-15","2",NA
"242","2014-04-04 05:46:00-03","MO","MOBOT","558470","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R. Vasquez","Rodolfo Vásquez|Peggy Stern","Vásquez Martínez 305","1980","7","29","South America","Peru","Loreto",NA,NA,NA,NA,"Requena","Carretera a Quistococha. Bosque secundario no inundable (purma).","-73.33333","-3.83333","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"338","4",NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","560028","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Luis A. Mille","Mille 997",NA,NA,NA,"South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2013-10-05 06:32:00-03","MO","MOBOT","792850","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","H.v.d. Werff","H. van der Werff|Ángel C. González","van der Werff 4735","1983","7","2","South America","Venezuela","Apure",NA,NA,NA,NA,NA,"Distr. Paéz; Parcela # 3, 2 hrs. = 25 km by car E of El Nula. In evergreen forest and few plants of marshy trail.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-4","5",NA
"245","2011-06-09 17:35:00-03","MO","MOBOT","810070","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","T. Lammers, (F)","Elsa M. Zardini|Tulio Tillería","Zardini 36038","1993","6","10","South America","Paraguay","Central",NA,NA,NA,NA,NA,"Tavarory: Border Tavarory-Acosta Ñu. Paraguay River. Gallery forest on Paraguay River.","-57.55","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"824","4",NA
"246","2012-01-18 05:06:00-02","MO","MOBOT","814979","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","T.G. Lammers (F)","Tatsuyuki Ohba|A. Takehara|et al.","Ohba 655","1990",NA,NA,"South America","Colombia","Meta",NA,NA,NA,NA,"La Macarena","Centro Internacional de Primates La Macarena.","-74.16666","2.66666","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA
"247","2012-04-12 05:10:00-03","MO","MOBOT","968323","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","R. Abbot","Alfredo F. Fuentes","Fuentes Claros 553","1995","3","29","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; Campamento La Pascana WCS. Palmar de Copernicia alba, 2 km al O del campamento, siguiendo el camino al puesto Montana.","-61.78333","-17.08333","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"248","2015-08-01 05:59:00-03","MO","MOBOT","2878211","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A. Gentry","F.R. Fosberg","Fosberg 28914","1947","10","30","South America","Peru","Loreto",NA,NA,NA,NA,NA,"Environs of Pucallpa, on Rio Ucayali, Prov. de Coronel Portillo. In mud and water of swampy stream rain-forest region, course.","-74.6","-8.43333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2016-01-04 13:10:00-02","MO","MOBOT","100887272","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","N. Ritter (NHA)","Nur Ritter|M. Ritter","Ritter 3304","1996","6","16","South America","Bolivia","Beni",NA,NA,NA,NA,"Cercado","The road between Trinidad and Puerto Barador, just east of the Río Ibare.","-64.8894444","-14.8894444","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"250","2020-08-31 09:00:08-03","INPA","INPA","61849","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Rodrigues, WA","Freire, EM de L.","108","1976","11","19","Southern America","Brasil","Amazonas",NA,NA,"INPA0061849","INPA0061849 INPA0061849_1 INPA0061849_e","Careiro","Lago Jacaretinga, Lago Jacaretinga; várzea; solo argilo-arenoso, úmido.","-60.3692016601562","-3.76805996894836",NA,NA,NA,NA,"1980",NA,NA,NA,"91135","auto",NA,NA,NA,NA,NA
"251","2020-08-31 09:00:08-03","INPA","INPA","22028","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Barrett, SC","Prance, GT","5267","1968","06","27","Southern America","Brasil","Rondônia",NA,NA,"INPA0022028","INPA0022028 INPA0022028_e INPA0022028_e1",NA,"Jaci-Paraná, Island in Rio Madeira opposite Jaciparaná.","-64.4","-9.25",NA,NA,"-64.4","-9.25","1974","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-31 09:00:08-03","INPA","INPA","90968","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Kallunki, JA","Prance, GT","24376","1977","02","11","Southern America","Brasil","Amazonas",NA,NA,"INPA0090968","INPA0090968 INPA0090968_e INPA0090968_e1","Manaus","Mouth of Rio Negro at the meating of the waters., Mouth of Rio Negro at the meeting of the waters North bank of the Solimões.","-59.901624","-3.17154",NA,NA,"-59.901624","-3.17154","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-31 09:00:08-03","INPA","INPA","125847","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Plowman, TC","Plowman, T","12098","1982","12","02","Southern America","Brasil","Amazonas",NA,NA,"INPA0125847","INPA0125847 INPA0125847_e","Tefé","Rio Japurá, approx. 6 km above mouth. Varzea forest on island in river.","-64.866667","-2.883333",NA,NA,"-64.866667","-2.883333","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-31 09:00:08-03","INPA","INPA","13800","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Rodrigues, WA","5134","1963","04","06","Southern America","Brasil","Pará",NA,NA,"INPA0013800","INPA0013800 INPA0013800_e",NA,"Região de Santarém Novo, campo do Bem Bom, Região de Santarém Novo, campo do Bem Bom (pH 6,6)","-47","-0.8",NA,NA,"-47","-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-08-31 09:00:08-03","INPA","INPA","11341","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Huber, JE","MG498","1896","09","07","Southern America","Brasil","Pará",NA,NA,"INPA0011341","INPA0011341 INPA0011341_e","Marajó","Ilha do Marajó, Maguari, Pacoval.","-49.1","-0.7",NA,NA,"-49.1","-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-08-31 09:00:08-03","INPA","INPA","11093","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Silva, MF da","Vasconcellos, D","INPA11093","1962","02","22","Southern America","Brasil","Acre",NA,NA,"INPA0011093","INPA0011093 INPA0011093_e","Rio Branco","Aeroporto, Aeroporto. Terra firme; solo argiloso, úmido, campo.","-67.8097","-9.9747",NA,NA,"-67.8097","-9.9747","1962","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-08-31 09:00:08-03","INPA","INPA","11343","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Ducke, A","MG10013","1908","12","17","Southern America","Brasil","Pará",NA,NA,"INPA0011343","INPA0011343 INPA0011343_e","Monte Alegre","Monte Alegre, Várzea junto da cidade.","-54.1","-2",NA,NA,"-54.1","-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-08-31 09:00:08-03","INPA","INPA","124309","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Revilla, J","4468","1980","06","23","Southern America","Brasil","Pará",NA,NA,"INPA0124309","INPA0124309 INPA0124309_e",NA,"Rio Jacarecaia, Rio Tocantins, acima de Cametá, Ilha Jacarecaia, Rio Tocantins, acima de Cametá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-08-31 09:00:08-03","INPA","INPA","128647","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Wurdack, JJ","Hill, SR","13195","1983","07","29","Southern America","Brasil","Amazonas",NA,NA,"INPA0128647","INPA0128647 INPA0128647_e","Maués","Paraná Urariá, rio Maués-Mirim e rio Maués-Açu, Alluvial mudflat, margin of paraná. Paraná Urariá between rio Maués-Açu and rio Maués-Mirim.","-57.7","-3.3",NA,NA,"-57.7","-3.3","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-08-31 09:00:08-03","INPA","INPA","147133","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Schultes, RE","Plowman, T","2312","1969","02","01","Southern America","Colômbia",NA,NA,NA,"INPA0147133","INPA0147133 INPA0147133_e",NA,"Trapecio Amazonico. Rio Amazonas. Isla de Ronda, upriver from Leticia.",NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-08-31 09:00:08-03","INPA","INPA","18124","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Prance, GT","Prance, GT","2591","1966","09","27","Southern America","Brasil","Amazonas",NA,NA,"INPA0018124","INPA0018124 INPA0018124_e","Boca do Acre","Boca do Acre, Sandy beach opposite Boca do Acre, margin of Rio Purus.","-67.402411","-8.751826",NA,NA,"-67.402411","-8.751826","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-08-31 09:00:08-03","INPA","INPA","208200","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Scarda, FM","1","2001","02","05","Southern America","Brasil","Amazonas",NA,NA,"INPA0208200","INPA0208200 INPA0208200_e","Uarini","Praia à beira do Rio Solimões.","-65.166667","-2.75",NA,NA,"-65.166667","-2.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-31 09:00:08-03","INPA","INPA","208200","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Scarda, FM","1","2001","02","05","Southern America","Brasil","Amazonas",NA,NA,"INPA0208200","INPA0208200 INPA0208200_e","Uarini","Praia à beira do Rio Solimões.","-65.166667","-2.75",NA,NA,"-65.166667","-2.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-08-31 09:00:08-03","INPA","INPA","238614","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Prata, EMB","Prata, EMB","300","2010","09","01","Southern America","Brasil","Amazonas",NA,NA,"INPA0238614","INPA0238614 INPA0238614_e","Canutama","Floresta Estadual Canutama., Rio Purus, margem esquerda, beira do lago Paecé.","-64.48385","-6.57642",NA,NA,"-64.48385","-6.57642","2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-31 09:00:08-03","INPA","INPA","244706","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Pereira-Silva, G da","15203","2010","03","25","Southern America","Brasil","Rondônia",NA,NA,"INPA0244706","INPA0244706 INPA0244706_e","Porto Velho","UHE Jirau, Margem direita do rio Madeira, porto Prainha (balsa da mineradora).","-65.011667","-9.571389","87","87","-65.011667","-9.571389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-31 09:00:08-03","INPA","INPA","246172","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ramos, JF","Viana, GP","23","2011","08","14","Southern America","Brasil","Rondônia",NA,NA,"INPA0246172","INPA0246172 INPA0246172_e","Porto Velho","Comunidade Conceição da Galera, Rio Madeira","-63.2966","-8.19523",NA,NA,"-63.2966","-8.19523","2018","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-08-31 09:00:08-03","INPA","INPA","22667","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Barrett, SC","Prance, GT","5912","1968","07","12","Southern America","Brasil","Rondônia",NA,NA,"INPA0022667","INPA0022667 INPA0022667_e INPA0022667_e1",NA,"Rio Madeira at Abunã, E. bank of Rio Madeira at Abunã. Muddey river bank.","-65.45837","-9.668086",NA,NA,"-65.45837","-9.668086","1974","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-31 09:00:08-03","INPA","INPA","272238","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Walter, BMT","Rocha, GPE da","299","2014","08","26","Southern America","Brasil","Rondônia",NA,NA,"INPA0272238",NA,"Porto Velho","Área de Preservação Permanente do reservatório da UHE Jirau, margem direita do Rio Madeira. Áreas degradadas.","-64.975833","-9.587778","90","90","-64.975833","-9.587778","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-08-31 09:00:08-03","INPA","INPA","282839","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Almeida, C","190","2018","11","04","Southern America","Brasil","Amazonas",NA,NA,"INPA0282839",NA,"Manicoré","Orla de Manicoré, Margem do Rio Madeira","-61.301944","-5.813333","20","20","-61.301944","-5.813333","2018","11","25",NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-01-10 20:44:50-03","INPA","INPA","47858","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Luteyn, JL","Prance, GT","23280","1975","02","21","Southern America","Brasil","Amazonas",NA,NA,"INPA0047858","INPA0047858 INPA0047858_e",NA,"Fazenda santa Terezibha, Costa de Terra Nova, Fazenda Santa Terezinha, Costa Terra Nova, Ilha do Careiro, Rio Amazonas. Rain flooded pond.","-59.719153","-3.177116",NA,NA,"-59.719153","-3.177116","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-31 09:00:08-03","INPA","INPA","58108","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Porto, ML","Porto, ML","2072","1976","01","15","Southern America","Brasil","Amazonas",NA,NA,"INPA0058108","INPA0058108 INPA0058108_e",NA,"Rio Solimões, Rio Solimões - Mata de várzea.","-59.833333","-3.1",NA,NA,"-59.833333","-3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-08-31 09:00:08-03","INPA","INPA","64092","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ramos, JF","Prance, GT","24213","1976","10","31","Southern America","Brasil","Amazonas",NA,NA,"INPA0064092","INPA0064092 INPA0064092_e INPA0064092_e1","Tabatinga","Rio Solimões, Bank of Rio Solimões.","-69.9383","-4.2558",NA,NA,"-69.9383","-4.2558","1989","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-08-31 09:00:08-03","INPA","INPA","64145","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ramos, JF","Prance, GT","24341","1976","12","02","Southern America","Brasil","Amazonas",NA,NA,"INPA0064145","INPA0064145 INPA0064145_e INPA0064145_e1",NA,"Rio Solimões above confluence of Rio Negro, Rio Solimões above confluence of Rio Negro.","-59.901624","-3.17154",NA,NA,"-59.901624","-3.17154","1989","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-01-10 20:44:50-03","INPA","INPA","64213","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Falcão Junior, MJ de A.","176","1976","12","19","Southern America","Brasil","Amazonas",NA,NA,"INPA0064213","INPA0064213 INPA0064213_e","Careiro","Lago do Jacaretinga, Lago Jacaretinga","-60.183381","-3.705856",NA,NA,"-60.183381","-3.705856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-08-31 09:00:08-03","INPA","INPA","64240","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ramos, JF","Braga, PIS","3129","1976","10","14","Southern America","Brasil","Amazonas",NA,NA,"INPA0064240","INPA0064240 INPA0064240_e INPA0064240_e1","Tabatinga","Rio Solimões, abaixo de Tabatinga, Rio Solimões, na margem esquerda, abaixo de Tabatinga.","-69.9","-4.3",NA,NA,"-69.9","-4.3","1989","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-08-31 09:00:08-03","INPA","INPA","75724","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Silva, MF da","Assumpção, SP","634","1977","07","12","Southern America","Brasil","Mato Grosso",NA,NA,"INPA0075724","INPA0075724 INPA0075724_e","Cuiabá","Barão de Melgaço, Baia do Açonzal, Estrada do Barão de Melgaço-Açorizal, próximo à Baia. Solo argilo-arenoso-inundável.","-56","-15.6",NA,NA,"-56","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-08-31 09:00:08-03","INPA","INPA","90847","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ramos, JF","Prance, GT","24472","1977","02","18","Southern America","Brasil","Amazonas",NA,NA,"INPA0090847","INPA0090847 INPA0090847_e INPA0090847_e1",NA,"Ilha das Piranhas., Ilha das Piranhas, Rio Solimões; sandy river bank.","-65.635306","-2.790358",NA,NA,"-65.635306","-2.790358","1989","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-08-31 09:00:08-03","INPA","INPA","97893","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Ramos, JF","Ferreira, CAC","2693","1980","10","03","Southern America","Brasil","Amazonas",NA,NA,"INPA0097893","INPA0097893 INPA0097893_e INPA0097893_e1","Boca do Acre","Divisa do Acre e Amazonas, proximo ao rio Iaco, Divisão do Acre e Amazonas, próximo ao rio Iaco.","-68.642415","-9.051572",NA,NA,"-68.642415","-9.051572","1987","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-08-31 09:00:08-03","INPA","INPA","47034","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Rodrigues, WA","Junk, WJ","150","1974","11","08","Southern America","Brasil","Amazonas",NA,NA,"INPA0047034","INPA0047034 INPA0047034_e","Careiro","Terra Nova, Terra Nova, Careiro.","-60.333333","-3.333333",NA,NA,"-60.333333","-3.333333","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-08-31 09:00:08-03","INPA","INPA","40824","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Albuquerque, BWP de","Berg, CC","P17627","1973","11","07","Southern America","Brasil","Amazonas",NA,NA,"INPA0040824","INPA0040824 INPA0040824_e INPA0040824_e1","Careiro","BR-319, Km 5, Manaus-Porto Velho Road.","-59.916667","-3.25",NA,NA,"-59.916667","-3.25","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
