"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"98","2020-12-21 16:31:53-03","MBM","MBM","139970","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Sobral, M.","4458",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Alegrete","Reserva Biológica do Ibirapuitã","-55.7919006347656","-29.7831001281738",NA,"=106250","MBM139970","MBM139970",NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:31:53-03","MBM","MBM","106250","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Sobral, M.","4458",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Alegrete","Reserva Biológica do Ibirapuitã","-55.7919006347656","-29.7831001281738",NA,"=139970","MBM106250","MBM106250",NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:31:53-03","MBM","MBM","178208","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Jarenkow, J.A.","Jarenkow, J.A.; et al.; et al.","2420",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Santana da Boa Vista","Cerro do Diogo","-53.1152992248535","-30.8719005584717",NA,NA,"MBM178208","MBM178208",NA,NA,NA,NA,NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:31:53-03","MBM","MBM","51221","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Rizzini, C.T.","Reitz, R.; Klein, R.M.; Klein, R.M.","16183","1963","09","13","Southern America","Brazil","Santa Catarina","Campos Novos","Caxambú, Tupitinga","-51.2249984741211","-27.4016990661621",NA,NA,"MBM051221","MBM051221",NA,NA,NA,NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA,NA
"102","2015-09-04 17:57:33-03","MNHN","RECOLNAT_MNHN_P","P05443793","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Smith, L.B.|Reitz, R.",NA,"1961","10","25",NA,"Brasil","Santa Catarina","Concórdia",NA,"-51.96667","-27.23333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443793' target='other'> <mi>dwc_moreinfo</mi></a>","P05443793","P05443793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12954"
"103","2015-09-04 17:57:33-03","MNHN","RECOLNAT_MNHN_P","P05443796","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443796' target='other'> <mi>dwc_moreinfo</mi></a>","P05443796","P05443796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-09-04 17:57:13-03","MNHN","RECOLNAT_MNHN_P","P05443785","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","arnottii","Eubrachion arnottii","Hook.f.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443785' target='other'> <mi>dwc_moreinfo</mi></a>","P05443785","P05443785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-04 17:57:13-03","MNHN","RECOLNAT_MNHN_P","P05443786","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","arnottii","Eubrachion arnottii","Hook.f.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443786' target='other'> <mi>dwc_moreinfo</mi></a>","P05443786","P05443786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-04 17:57:13-03","MNHN","RECOLNAT_MNHN_P","P05443780","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443780' target='other'> <mi>dwc_moreinfo</mi></a>","P05443780","P05443780_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4014"
"107","2015-09-04 17:57:13-03","MNHN","RECOLNAT_MNHN_P","P05443776","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443776' target='other'> <mi>dwc_moreinfo</mi></a>","P05443776","P05443776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4929"
"108","2015-09-04 17:57:13-03","MNHN","RECOLNAT_MNHN_P","P05443777","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler",NA,"Glaziou, A.",NA,"1870","4","3",NA,"Brasil","Rio de Janeiro",NA,"Au sudoest du Rio Soberbo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443777' target='other'> <mi>dwc_moreinfo</mi></a>","P05443777","P05443777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4014"
"109","2015-09-04 17:57:13-03","MNHN","RECOLNAT_MNHN_P","P05443781","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler",NA,"Glaziou, A.",NA,"1872","10","22",NA,"Brasil","Rio de Janeiro",NA,"Valléi de la source du Rio Soberba.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443781' target='other'> <mi>dwc_moreinfo</mi></a>","P05443781","P05443781_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6075"
"110","2015-09-04 17:57:13-03","MNHN","RECOLNAT_MNHN_P","P05443782","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler",NA,"Glaziou, A.",NA,"1872","10","22",NA,"Brasil","Rio de Janeiro",NA,"Valle de la source du Rio Soberbo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443782' target='other'> <mi>dwc_moreinfo</mi></a>","P05443782","P05443782_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6075"
"111","2015-09-04 17:57:13-03","MNHN","RECOLNAT_MNHN_P","P05443783","PreservedSpecimen",NA,NA,NA,"Santalaceae","Eubrachion","brasiliense","Eubrachion brasiliense","Eichler",NA,"Ule, E.",NA,"1890","2","1",NA,"Brasil","Santa Catarina",NA,"Serra geral.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05443783' target='other'> <mi>dwc_moreinfo</mi></a>","P05443783","P05443783_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1485"
"112","2020-12-11 11:41:16-03","UFMG","BHCB","66786","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Archer, WA","4151",NA,NA,NA,"Southern America","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:41:16-03","UFMG","BHCB","89508","PreservedSpecimen","Plantae","Dicotyledon",NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Alves, T; Sobral, M","240","2003","11","01","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:19:25-03","UFPR","UPCB","46878","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Sosa, M.M.","Seijo, G.","2437","2001","12","25",NA,"Uruguai",NA,NA,"Artigas, ruta de acceso a Tomás Gomensoro, en la entrada al pueblo",NA,NA,NA,NA,NA,NA,NA,NA,"2001","01",NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"115","2021-02-11 17:19:25-03","UFPR","UPCB","1443","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Rambo, P.B.","Rambo, P.B.",NA,"1948","08","11",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Semper ad Myrtaceas (Stenocalyx, semel atiam ad Feijaam sellowianam Berg.).","UPCB0044421",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:19:25-03","UFPR","UPCB","8754","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Smith, L.B.","Hatschbach, G.","17698","1967","11","05",NA,"Brasil","Paraná","Palmeira","Fazenda Santa Amélia","-50.0064010620117","-25.4293994903564",NA,"Parasitando Eugenia pyriformis, borda do capão..",NA,NA,NA,NA,"1971","01",NA,NA,"35166","auto",NA,NA,"01",NA,NA,NA,NA
"117","2021-02-11 17:19:25-03","UFPR","UPCB","8825","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Hatschbach, G.","Hatschbach, G.","24395","1970","06","05",NA,"Brasil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895",NA,"Hemiparasita, sobre Myrtaceae. Matinha nebular..",NA,NA,"1200","1200","1971","04",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"118","2011-06-21 05:21:00-03","MO","MOBOT","2194845","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Subils, R.","Luis Ariza Espinar","Ariza Espinar 1407","1962","5","5","South America","Argentina","Córdoba","Tulumba","Cerro Colorado","-63.93333","-30.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-05-15 11:31:00-03","MO","MOBOT","2229382","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Pedro Jörgensen","Jörgensen 1546","1915",NA,NA,"South America","Argentina","Catamarca","Andalgalá","Andalgalá","-66.3166667","-27.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2010-06-18 17:08:00-03","MO","MOBOT","2246763","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Kuijt, J.","Arturo E. Burkart|et al.","Burkart 23308","1962","3","16","South America","Argentina","Entre Ríos","Villaguay","Ayo. El Tigre, al N de Villaguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2010-06-18 17:37:00-03","MO","MOBOT","2296768","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Job Kuijt","Arturo E. Burkart|Nélida S. Troncoso|Nélida M. Bacigalupo|Rosa Guaglianone|A.D. Rotman|Emilio A. Ulibarri","Burkart 30437","1974","11","10","South America","Argentina","Salta",NA,"camino de cornisa Jujuy a Salta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","2402922","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Giangualani, R. A., VIII-","Maevia N. Correa|Osvaldo Boelcke","Correa 5195","1973","10","31","South America","Argentina","Corrientes","Curuzú Cuatiá","RN 126, a pocos km de Curuzú-Cuatiá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-08-21 06:32:00-03","MO","MOBOT","2457214","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Rambo, B.","Balduino Rambo","Rambo 37494","1948","8","2","South America","Brazil","Rio Grande do Sul",NA,"Porto Alegre. Vila Manresca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","2457229","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Job Kuijt","Per Dusén","Dusén 8953","1909","11","18","South America","Brazil","Paraná",NA,"Carvalho, in silva primaeva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2011-04-15 20:43:00-03","MO","MOBOT","3089576","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Camilo L. Quarín|Aurelio Schinini|J.M. González","Quarín 2688","1974","12","7","South America","Argentina","Corrientes","Santo Tomé","Río Aguapey y Ruta 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2011-07-27 12:50:00-03","MO","MOBOT","3089578","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Juan P. Gallinal H.","Gallinal H. PE-4420","1940","9",NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","3089579","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 19946","1968","10","8","South America","Brazil","Paraná",NA,"Mun. 4-Barras. Loc. Rio Taquari",NA,NA,NA,NA,NA,NA,"1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-03-01 10:04:00-03","MO","MOBOT","3089580","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Balduino Rambo","Rambo 48775","1950","9","11","South America","Brazil","Rio Grande do Sul",NA,"Prope Osorio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2018-06-22 05:25:00-03","MO","MOBOT","3089581","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Job Kuijt","Lyman B. Smith|Pe. Raulino Reitz","Smith 12954","1964","10","25","South America","Brazil","Santa Catarina",NA,"Mun. Concordia: Forest. Planalto.","-51.96666","-27.23333",NA,NA,NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2018-02-24 05:31:00-03","MO","MOBOT","2517754","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"G.J. Seijo|V.G. Solís Neffa|Myriam C. Peichoto|M. M. Sosa","Seijo 2665a","2001","12","2","South America","Uruguay","San José",NA,"Ruta 23 km 131","-56.00527","-34.10166",NA,NA,NA,NA,"212.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","3089582","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Job Kuijt","Julian A. Steyermark","Steyermark 104946","1971","2","28","South America","Venezuela","Lara",NA,"Bosque enano siempreverde en los cerros con afloramientos expuestos y suelos rocosos, entre La Peña y Barbacoas, 7-25 Kms. de Barbacoas",NA,NA,NA,NA,NA,NA,"1400.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","3089583","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Stephen F. Smith","Ronaldo Wasum","Wasum 12015","1997","1","15","South America","Brazil","Rio Grande do Sul",NA,"Mun. de Bom Jesus-Fazenda Caraúno",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-03-27 11:51:00-03","MO","MOBOT","3089584","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Aurelio Schinini|et al.","Schinini Cacace 11709","1975","10","17","South America","Argentina","Corrientes","Mercedes","75 Km N de Mercedes, Laguna Trin, Ea. Culantrillar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","721043","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Baltasar Trujillo|M. Ponce","Trujillo 18564","1983","8","12","South America","Venezuela","Lara",NA,"Distrito Morán, Municipio Barbacoas. Alrededores de Hato Arriba.",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","80-137"
"135","2016-08-26 09:16:58-03","UFSM","HDCF","2365","S","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Marchiori, J. N. C.","Marchiori, J. N. C.","402","1986","07","03","América","Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,"Hemipasita frequente em Myrcianthes cisplatensis e Myrrhinium loranthoides",NA,NA,NA,NA,"1986","07",NA,NA,"70026","auto",NA,NA,"03",NA,NA,NA,NA
"136","2019-03-29 10:41:41-03","UFSM","HDCF","602","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","Dettke, G. A.","Longhi, S. J.; Marchiori, J. N. C.",NA,"1982","07","02","América","Brasil","Rio Grande do Sul","Barra do Quaraí","Parque do Espinilho","-57.5546989440918","-30.2071990966797",NA,"Epífita parasita sobre Aspidosperma quebracho-blanco",NA,NA,NA,NA,"2009",NA,NA,NA,"42332","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-03-29 10:41:41-03","UFSM","HDCF","4581","S","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Longhi, S. J.",NA,"1991","10","30",NA,"Uruguai",NA,"Artigas","Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-15 15:30:16-03","UNESP-RC","HRCB","45921","PreservedSpecimen","Plantae",NA,NA,"Eremolepidaceae","Eubrachion","ambiguum","Eubrachion ambiguum","J.D. Hooker","Rambo","Pivetta","533","1954","06","16",NA,"Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,"erva parasita, flor amarela",NA,NA,"500","500",NA,NA,NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-06-25 16:06:28-03","FUVATES","HVAT","4503","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.","E. Freitas","E. Freitas","1074","2016","10","15",NA,"Brasil","Rio Grande do Sul","Nova Petrópolis","Linha Brasil, propriedade de Pascoal Grings.","-51.026111","-29.349444",NA,"Hemiparasita; Coletada sobre um exemplar de pitangueira.","HVAT00004503",NA,NA,NA,"2016","10","-51º1'34''W","-29º20'58''S",NA,NA,NA,NA,"15",NA,NA,NA,NA
"140","2021-03-01 11:48:34-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook et Arn.) Engl.","Schlindwein, C","Schlindwein, C","1351","1992","03","21",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,"Hospedeira: Eugenia uniflora.; Rocha de arenito-conglomerado. Vegetação aberta, campo sujo, pastagem, solo arenoso e raso. Seco.",NA,NA,"250","350",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 11:48:34-03","UFPE","UFP","24601","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook et Arn.) Engl.","Schlindwein, C","Schlindwein, C","1351","1992","03","21",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,"Hospedeira: Eugenia uniflora.; Rocha de arenito-conglomerado. Vegetação aberta, campo sujo, pastagem, solo arenoso e raso. Seco.","UFP024601",NA,"250","350",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","1546045","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"S. Venturi","3506","1924","7","15","South America","Argentina","Tucuman",NA,"Departamento de Trancas. Sierra de la Candelaria.",NA,NA,NA,NA,"US03656173",NA,"1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2706920","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"G. Hatschbach","24395","1970","6","5","South America","Brazil","Paraná","Piraquara","Serra do Emboque","-49.0633010864258","-25.4416999816895",NA,NA,"US01335689","US01335689_01","1200",NA,NA,NA,NA,NA,"12577","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","1233710","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"P. G. Lorentz","1741","1878","11","28","South America","Uruguay",NA,NA,"Entreriana. Concepcion del Uruguay. Am Arroyo Cüpalen. Barena weiss. [interpreted]",NA,NA,NA,NA,"US03656178",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","1344186","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"G. Herter","981","1927","11",NA,"South America","Uruguay","Artigas",NA,"Dep. de Arigas. Sta. Rosa d. Cuareim.",NA,NA,NA,NA,"US03656179",NA,"50","100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","3631780","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"B. Trujillo & M. Ponce","18564","1983","8","12","South America - Neotropics","Venezuela","Lara","Morán","Municipio Barbacoas, Alrededores de Hato Arriba",NA,NA,NA,NA,"US01950740",NA,"1800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","2047071","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"Castellanos, --","s.n.","1948","3","28","South America","Uruguay","Salto",NA,"Dep. Salto. Arroyo Toro de Jesus.",NA,NA,NA,NA,"US03656181",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","1778176","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"G. H. H.Tate","1105","1937","12",NA,"South America - Neotropics","Venezuela",NA,NA,"Mount Auyan-Tepui.",NA,NA,NA,NA,"US03656183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","1483353","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Eubrachion","ambiguum","Eubrachion ambiguum","(Hook. & Arn.) Engl.",NA,"P. K. Dusén","8953","1909","11","18","South America","Brazil","Paraná",NA,"Carvalho",NA,NA,NA,NA,"US01335699","US01335699_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
