"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","individualCount"
"88","2020-02-08 10:02:44-03","NBC","NL-BOTANY","WAG.1092712","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Steyermark JA",NA,"1966","10","08","Southern America","Venezuela",NA,NA,"Distrito Federal: Cerro Naiguata, laderas pendientes del lado del mar que miran hacia el Norte, arriba del pueblo de Naiguata: Bosque humedo denso, Lomas de Las Delicias, entre Quebrada de Basenilla y Quebrada Guayoyo, 9-12 Km. Suroeste de Hacienda Cocuizal.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1092712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1092712","NL-WAG1092712",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"89","2020-11-04 11:13:21-03","ESALQ","ESA","70292","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naud.","Goldenberg, R.","Hatschbach, G. et al.","65567.0","1996","11","14",NA,"Brasil","Mato Grosso","Vila Bela da Santíssima Trindade",NA,"-59.9505996704102","-15.0080995559692",NA,NA,NA,"ESA070292","ESA070292",NA,"149105","auto","1998","01",NA,NA,NA,NA,"01",NA,NA,NA
"90","2020-11-04 11:13:21-03","ESALQ","ESA","132184","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Paula-Souza, J.","11516.0","2013","02","11",NA,"Brasil","Mato Grosso","Alto Araguaia","Arredores do rio Ariranha, propriedade do Sr. Valdir. Campo úmido","-53.2153015136719","-17.3146991729736","540",NA,"Arbusto, 1m alt. Pétalas alvas, anteras amarelas","ESA132184",NA,"540","100273","auto","2013","03",NA,NA,NA,NA,"01",NA,NA,NA
"91","2020-11-19 10:24:18-03","CPAP","CPAP","23103","PreserverdSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V. J. Pott","Pott, A.","9594","2002","03","02",NA,"Brasil","MS","Alcinópolis","Rio Mangue, fazenda Olhos Verdes.","-53.545278","-18.301111",NA,NA,"Arbusto, 2m de altura. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Mata ciliar de córrego de Cerrado. SUBSTRATO: solo arenoso. RELEVO: vale..",NA,NA,NA,NA,NA,"2008","12","53°32'43'' W","18°18'04'' S",NA,NA,"06",NA,NA,NA
"92","2019-02-15 11:45:35-02","IPA","IPA","44456","S","Plantae","Plantae",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Lima, L.","Rosa, N.A.; Lira, S.B.; Lira, S.B.",NA,"1978","11","01","Southern America","Brasil","Amazonas",NA,"margens de um riacho da serra Aracá.",NA,NA,NA,NA,"Arbusto de 1m; frutos verdes, imaturos.","IPA0044456",NA,NA,NA,NA,"2014","07",NA,NA,NA,NA,"14",NA,NA,NA
"93","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0064940","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R. Goldenberg","G. Hatschbach; O. S. Ribas, F. Deodato","65540","1996","11","12",NA,"Brazil","Mato Grosso",NA,"Serra de Santa Bárbara (Mun. Porto Esperidião).","-58.526348","-15.839397",NA,NA,"Arbusto, 1.50 m, pétalas alvas, anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0064939","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R. Goldenberg","G. Hatschbach; J. M. Silva, F. Deodato","65567","1996","11","14",NA,"Brazil","Mato Grosso",NA,"Serra Ricardo Franco, Córrego Cachoeira (Mun. Vila Bela da Sma. Trindade).","-59.947887","-15.004191",NA,NA,"Arbusto, 2 m, pétalas alvas, anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-04-07 11:46:05-03","UFMS","CGMS","65014","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","S.M.L. de Souza, L.C. Peinado; V.J. Pott","S.M.L. de Souza; G.C. Andrella; L.C. Peinado; V.J. Pott","107","2017","10","23",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari, fazenda particular, 23 Km da Sede Cuitelo.","-53.5155556","-18.175","426",NA,"Flor branca. Habitat: Vereda antropizada com buriti por estrada de terra. Habito: Subarbusto emergente. 1,50-1,70 m de altura.","CGMS1097975",NA,"426",NA,NA,"2017","10","-53,5155556","-18,175",NA,NA,"17",NA,NA,NA
"96","2021-04-07 11:46:05-03","UFMS","CGMS","66131","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V.J. Pott","V.J. Pott; A. Pott","12201","2016","07","01",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari (PENT). Próximo ao Mirante, da vereda com buriti.","-53.3761111","-18.1075","528",NA,"Flor branca. Habitat: Campo limpo úmido de Vereda com buriti (Mauritia flexuosa). Solo hidromórfico orgânico com veios d#?#água. Relevo íngrime (slope wetland). Habito: Arbusto anfíbio. 2,0-3,0 m de altura. Mancha ocasional.","CGMS1099092",NA,"528",NA,NA,"2016","07","-53,3761111","-18,1075",NA,NA,"01",NA,NA,NA
"97","2021-04-07 11:46:05-03","UFMS","CGMS","65313","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V.J. Pott","R.C. Oliveira; V.J. Pott; L.K. Reis; P.T.A. Ojeda; D.M. Pineda","3","2017","10","25",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Vereda íngreme.","-53.3752778","-18.1075","529",NA,"Flor esverdeada. Habitat: Vereda íngreme. Habito: Erva anfíbia. 30 cm de altura.","CGMS1098274",NA,"529",NA,NA,"2017","10","-53,3752778","-18,1075",NA,NA,"25",NA,NA,NA
"98","2021-04-07 11:46:05-03","UFMS","CGMS","35839","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V.J. Pott","R.F. Monteiro; B. Toncic, F. Bonadeu, A. Pitol","596","2012","11","04",NA,"Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Estância Paraíso.","-54.9333333","-18.9530556","421",NA,"Flores brancas e estames amarelos. Folhas verdes discolores. Habitat: Cerrado em beira de rio. Cerrado areno-pedregoso com áreas graminosas alagáveis. Habito: Arvoreta. 0,80 m altura.","CGMS1065244",NA,"421",NA,NA,"2018","06","-54,9333333","-18,9530556",NA,NA,"03",NA,NA,NA
"99","2021-04-07 11:46:05-03","UFMS","CGMS","13648","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R. Romero","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6991","2004","04","05",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Fazenda Potreiro do Sucuriú, próx. à ponte da cachoeira, lado esquerdo do Rio Sucuriú.","-53.1647222","-18.9819445","495",NA,"Flor branca. Fruto castanho. Frutos rugosos longitudinalmente. Habitat: Campo graminoso úmido em vereda de terreno inclinado. Solo hidromórfico argiloso. Relevo inclinado. Frequente. Habito: Subarbusto 1-1,70 m de altura.","CGMS1043100",NA,"495",NA,NA,NA,NA,"-53,1647222","-18,9819445",NA,NA,NA,NA,NA,NA
"100","2021-04-07 11:46:05-03","UFMS","CGMS","67305","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","J.M. Torres; G.M. Miranda; D.R. Bambil; J.J. Baungartner.","G.M. Miranda; V.J. Pott; J.M. Torres; D.R. Bambil; J.J. Baungartner","74","2015","11","19",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Borda do Chapadão dos Baús.","-53.3747223","-18.1077778","519",NA,"Flor branca. Habitat: Vereda em declive com buriti. Habito: Subarbusto anfíbio, 1,60 m de altura.","CGMS1100266",NA,"519",NA,NA,"2015","11","-53,3747223","-18,1077778",NA,NA,"18",NA,NA,NA
"101","2021-04-07 11:46:05-03","UFMS","CGMS","68723","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V.J. Pott","V.J. Pott; S.N. Moreira; A. Pott","11478","2012","10","10",NA,"Brasil","Mato Grosso do Sul","Paraíso das Águas","Fazenda Potreiro do Sucuriú, ao longo do Rio Sucuriú, próximo às curvas das 2 pontes com cachoeiras, na estrada vicinal entre Costa Rica e Paraíso das Águas (15 Km de Paraíso e 61 Km de Costa Rica), a 20 Km da estrada MS-316.","-53.1625","-18.9838889","507",NA,"Flor branca. Fruto verde imaturo. Habitat: Campo úmido com arbustos, vereda com buriti na mata de galeria. Solo areno-orgânico. Relevo íngreme. Habito: Arbusto. 1,00 - 1,20 m de altura. Esparso.","CGMS1101681",NA,"507",NA,NA,"2012","10","-53,1625","-18,9838889",NA,NA,"16",NA,NA,NA
"102","2021-04-07 11:46:05-03","UFMS","CGMS","51159","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V.J. Pott","A. Pott; V.J. Pott, J.S.V. Silva, M. Abdon, R. Santos","9594","2002","03","02",NA,"Brasil","Mato Grosso do Sul","Alcinópolis","Rio Mangue, Fazenda Olhos Verdes.","-53.5452777","-18.3011111",NA,NA,"Flor branca. Estames amarelos. Habitat: Mata ciliar de córrego de cerrado. Solo arenoso. Relevo vale. Habito: Arbusto. 2m de altura.","CGMS1081146",NA,NA,NA,NA,"2008","12","-53,5452777","-18,3011111",NA,NA,"06",NA,NA,NA
"103","2021-04-07 11:46:05-03","UFMS","CGMS","65130","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V.J. Pott","A.C. Rodrigues; A. Pott; K.C.B.S. Santos; A.C. Rodrigues","58","2017","10","25",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual das Nascentes do Rio Taquari.","-53.3758334","-18.1083333","546",NA,"Flor branca. Habitat: Borda de Vereda com degraus areníticos. Habito: Erva. 1,20 m de altura.","CGMS1098091",NA,"546",NA,NA,"2018","02","-53,3758334","-18,1083333",NA,NA,"20",NA,NA,NA
"104","2021-04-07 11:46:05-03","UFMS","CGMS","59343","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V.J. Pott","S. Torrecilha; J.L.C.S. Almeida; G.P. Freitas; M.G.G. Carrijo","66","2015","11","16",NA,"Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Taquari. Próximo a nascente do Córrego Engano.","-53.3044444","-18.2308334","792",NA,"Inflorescência branca, com estames amarelos. Habitat: Borda de Canyon,Campo Úmido de Vereda, sem buriti Habito: Arbusto, de 1 a 1.30 m.","CGMS1089260",NA,"792",NA,NA,"2015","06","-53,3044444","-18,2308334",NA,NA,"25",NA,NA,NA
"105","2021-04-07 11:46:05-03","UFMS","CGMS","39889","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V.J. Pott","F.N. Cabral; J. Kuntz-Galvão; T.C. Barros","615","2012","11","04",NA,"Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Fazenda Paraíso.","-54.8442001342773","-18.9181003570557",NA,NA,"Pétalas alvas e estames amarelos. Coordenadas: 18.95.261S, 54.93.666W, 427 m.","CGMS1069268",NA,NA,"87429","auto","2018","06",NA,NA,NA,NA,"03",NA,NA,NA
"106","2020-02-10 17:54:00-03","UNICAMP","UEC","10826","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Prance, GT; Silva, AS; Bahia, RP; Berg, CC; Henderson, AJ; Nelson, BW; Balick, MJ","P24935","1977","11","06",NA,"Brazil","Pará",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém . Km 872",NA,NA,NA,NA,"Low schub forest on sandy soil. Shrub 2m, petals white, stamens yellow.","UEC161185","UEC161185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-08-20 10:18:19-03","UNICAMP","UEC","175480","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Michelangeli, FA","Cabral, FN; Kuntz-Galvão, J; Barros, TC","615","2012","11","04",NA,"Brazil","Mato Grosso do Sul","Rio Verde",NA,NA,NA,NA,NA,NA,"UEC026012","UEC026012",NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:33:58-03","UNICAMP","UEC","193222","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Azevedo, DT; et al.","92","2012","11","04",NA,"Brazil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Estância Paraíso. Margem de rio.","-54.585278","-18.862694","300",NA,"Árvore 3,0m de altura. Flor branca, fruto marrom. Estames amarelos.; Área úmida.","UEC132135","UEC132135","300",NA,NA,NA,NA,"-54.585278","-18.862694",NA,NA,NA,NA,NA,NA
"109","2021-03-01 16:33:58-03","UNICAMP","UEC","143906","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Caddah, MK","Duarte, WMG","71","2001","11","08",NA,"Brazil","Mato Grosso","Nova Xavantina","Nascente do córrego Antartico.","-52.353099822998","-14.6732997894287",NA,NA,"Arbusto com 80 cm de altura. Corola branca, solo úmido.","UEC050928","UEC050928",NA,"79739","auto","2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-03-16 17:04:17-03","UNEMAT","HERBAM","13009","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudei","R. Goldenberg","Engels, M.E.; Dias, D.C. & Abdo, M.","65784105Copel6","2015","12","11",NA,"Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Estrada de acesso","-55.2764015197754","-11.0616998672485",NA,NA,NA,"HERBAM013009",NA,NA,"111180","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:34:06-03","MBM","MBM","203266","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65567",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Vila Bela da SS. Trindade","Serra Ricardo Franco, Córrego Cachoeira",NA,NA,NA,NA,NA,"MBM203266","MBM203266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:34:06-03","MBM","MBM","26168","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Hatschbach, G.","32400","1973","08","27","Southern America","Brazil","Mato Grosso","Rio Verde","Sete Quedas",NA,NA,NA,NA,NA,"MBM026168","MBM026168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:34:06-03","MBM","MBM","28682","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Wurdack, J.J.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","33089",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Rio Verde","Sete Quedas",NA,NA,NA,NA,NA,"MBM028682","MBM028682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:34:06-03","MBM","MBM","413630","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Engels, M.E.; Dias, D.C.; Abdo, M.S.A.; Dias, D.C.; Abdo, M.S.A.","4105","2015","12","11","Southern America","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, Estrada de acesso ao lote G de supressão.","-55.421944","-10.948889","406",NA,"Arbusto, cerca de 2m de altura, as margens de riacho, local aberto e ensolarado. FOlhas verdes discolores. Flores alvas com anteras amarelas.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM413630","MBM413630","406",NA,NA,"2018",NA,"-55.421944","-10.948889",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:34:06-03","MBM","MBM","413631","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Engels, M.E.","Engels, M.E.; Thomé, R.S.; Silva, L.S.; Thomé, R.S.; Silva, L.S.","5374","2017","04","27","Southern America","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder","-55.421944","-10.95","402",NA,"Arbusto, cerca de 1,5m, em campinarana, as margens de riacho. Caule verde. Folhas verdes, discolores, com nervuras levemente acastanhadas. Flores com ovário e sépalas verde claras, pétalas alvas, estames amarelo pálido.; Floresta do","MBM413631","MBM413631","402",NA,NA,"2017","06","-55.421944","-10.95",NA,NA,"11",NA,NA,NA
"116","2020-12-21 16:34:06-03","MBM","MBM","201467","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Silva, M.R.P.; et al.; et al.","2414","1995","09",NA,"Southern America","Brazil","Goiás","Aporé","Rodovia para Itajaí","-51.926399230957","-18.9652996063232",NA,NA,NA,"MBM201467","MBM201467",NA,"65990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:34:06-03","MBM","MBM","31697","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Wurdack, J.J.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","35032",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Alto Araguaia","Córrego do Sapo","-53.2153015136719","-17.3146991729736",NA,NA,NA,"MBM031697","MBM031697",NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:34:06-03","MBM","MBM","30415","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Wurdack, J.J.","Hatschbach, G.","34687",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Alto Araguaia","Córrego Rancho","-53.2153015136719","-17.3146991729736",NA,NA,NA,"MBM030415","MBM030415",NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:34:06-03","MBM","MBM","214977","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66987","1997","08","16","Southern America","Brazil","Mato Grosso","Pontes e Lacerda","Estrada para Bela Vita do Guaporé, 5-7km L do trevo com a Rod. BR-174","-59.3353004455566","-15.2260999679565",NA,NA,NA,"MBM214977","MBM214977",NA,"110136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:34:06-03","MBM","MBM","203281","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R.","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65540",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Porto Esperidião","Serra de Santa Bárbara","-58.4603004455566","-15.8528003692627",NA,NA,NA,"MBM203281","MBM203281",NA,"113725","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-09-05 07:31:21-03","MNHN","RECOLNAT_MNHN_P","P04801994","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Sastre, C.",NA,"1973","9","8",NA,"Colômbia",NA,NA,"Comm. Amazonas, rio Igara-Parana, Bella Vista.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04801994' target='other'> <mi>dwc_moreinfo</mi></a>","P04801994","P04801994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2146",NA,NA
"122","2015-09-05 07:31:21-03","MNHN","RECOLNAT_MNHN_P","P04801995","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Sastre, C.",NA,"1974","5","30",NA,"Colômbia",NA,NA,"Com.; Amazonas, rio Igara-Parana, La chorrera Occidente, piste menant au fleuve, avant derniére butte; sol siliceux.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04801995' target='other'> <mi>dwc_moreinfo</mi></a>","P04801995","P04801995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3042",NA,NA
"123","2015-09-05 07:31:21-03","MNHN","RECOLNAT_MNHN_P","P04801996","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Sastre, C.",NA,"1973","9","8",NA,"Colômbia",NA,NA,"Comm. Amazonas, rio Igara-Parana, Bella Vista, ancien abattis.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04801996' target='other'> <mi>dwc_moreinfo</mi></a>","P04801996","P04801996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2141",NA,NA
"124","2015-09-05 07:31:21-03","MNHN","RECOLNAT_MNHN_P","P04801997","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,NA,NA,"1973","9","12",NA,"Colômbia",NA,NA,"Comm. Amazonas, rio Igara-Parana, La Chorrera.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04801997' target='other'> <mi>dwc_moreinfo</mi></a>","P04801997","P04801997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2175",NA,NA
"125","2015-09-05 07:31:21-03","MNHN","RECOLNAT_MNHN_P","P04801993","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,NA,NA,"1973","9","26",NA,"Colômbia",NA,NA,"Com. Amazonas, Rio Caqueta, Rio Cahuinari, La Sabana.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04801993' target='other'> <mi>dwc_moreinfo</mi></a>","P04801993","P04801993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2306",NA,NA
"126","2015-12-16 14:41:30-02","MNHN","RECOLNAT_MNHN_P","P02274684","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Martin & Cremers","Weddell, H.A.",NA,"1844","12",NA,NA,"Brésil occidt.",NA,NA,"Prov. de Matto-Grosso, sources du Paraguay (envir. de Diamantino).",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274684' target='other'> <mi>dwc_moreinfo</mi></a>","P02274684","P02274684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3050","holotype",NA
"127","2015-10-20 18:18:58-02","MNHN","RECOLNAT_MNHN_P","P02274685","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Martin & Cremers","Weddell, H.A.",NA,"1844","12",NA,NA,"Brésil occidt.",NA,NA,"Prov. de Matto-Grosso, sources du Paraguay (envir. de Diamantino).",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274685' target='other'> <mi>dwc_moreinfo</mi></a>","P02274685","P02274685_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3050","isotype",NA
"128","2015-12-07 16:20:10-02","MNHN","RECOLNAT_MNHN_P","P02274686","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Schomburgk, R.H.",NA,"1842",NA,NA,NA,"Guyane",NA,NA,"Brit. Guiana, Roraima (Guyane Anglaise)",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274686' target='other'> <mi>dwc_moreinfo</mi></a>","P02274686","P02274686_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"568",NA,NA
"129","2015-09-05 07:31:21-03","MNHN","RECOLNAT_MNHN_P","P04801998","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Sastre, C.",NA,"1974","7","8",NA,"Colômbia",NA,NA,"Com. Amazonas, Rio Igara-Parana (affl. Rio Putumayo), corr. La Chorrera San Antonio.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04801998' target='other'> <mi>dwc_moreinfo</mi></a>","P04801998","P04801998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3588",NA,NA
"130","2015-09-04 21:02:35-03","MNHN","RECOLNAT_MNHN_P","P05129533","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Tate, G.H.H.",NA,"1928","8","1",NA,"Venezuela",NA,NA,"Slopes of Mount Duida.",NA,NA,"945","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129533' target='other'> <mi>dwc_moreinfo</mi></a>","P05129533","P05129533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"931",NA,NA
"131","2015-09-04 21:02:35-03","MNHN","RECOLNAT_MNHN_P","P05129534","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Wurdack, J.J.|Adderley, L.S.",NA,"1959","7","10",NA,"Venezuela",NA,NA,"Rio casiquiare - Territorio Amazonas.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05129534' target='other'> <mi>dwc_moreinfo</mi></a>","P05129534","P05129534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43375",NA,NA
