"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","individualCount","typeStatus"
"51","2020-12-04 13:19:00-03","UDESC","LUSC","3928","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Pompeo, P.N.","Pompeo, P.N.",NA,"2009","10","31","Brasil","Santa Catarina","Balneário Camboriú","Morro do careca.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"LUSC000583","LUSC000583",NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA
"52","2019-01-17 11:24:45-02","PUCRS","MPUC","9211","S","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","N.I. Matzenbacher",NA,NA,"1996","05","03","Brasil","SC","Florianópolis","Ponta das Canas","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"27000","auto","Magnoliopsida","1",NA
"53","2020-10-14 09:59:13-03","FURB","FURB","27658","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Hattori, EKO","Stival-Santos, A.; Legal, E. & Silveira, S.","1984","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri.","-48.5275","-27.7175","-48.5275000","-27.7175000","226","226","Florística IFFSC 8003 (Erva Terrícola) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; entorno do fragmento Habito: erva terrícola; flor branca","FURB17945","FURB17945","2012","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-10-14 09:59:13-03","FURB","FURB","27659","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Hattori, EKO","Verdi, M.; Klettenberg, D.H. & Klemz, G.","4028","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.8702778","-28.1694445","-48.8702778","-28.1694445","604","604","Florística IFFSC 148 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor branca","FURB00826","FURB00826","2012","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 09:59:13-03","FURB","FURB","27661","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Hattori, EKO","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4494","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada.","-48.69","-28.08","-48.6900000","-28.0800000","147","147","Florística IFFSC 175 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; entorno do fragmento Habito: arbusto;","FURB09135","FURB09135","2012","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 09:59:13-03","FURB","FURB","28419","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Sobral, M","Stival-Santos, A.; Legal, E. & Silveira, S.","2022","2010","03","13","Brasil","Santa Catarina","Florianópolis","Rua: Servidão Marcelino Antônio Nunes, Bairro Vargem do Bom Jesus.","-48.4197223","-27.4513889","-48.4197223","-27.4513889","147","147","Florística IFFSC 392 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial; borda do fragmento Habito: arbusto; flor rosa claro","FURB17949","FURB17949","2010","05","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 09:59:13-03","FURB","FURB","30091","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Sobral, M","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5697","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal.","-48.78","-28.08","-48.7800000","-28.0800000","126","126","Florística IFFSC 174 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; local aberto Habito: arbustiva; flor creme","FURB17948","FURB17948","2010","08","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 09:59:13-03","FURB","FURB","31960","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Hattori, EKO","Dreveck, S.","2315","2010","07","08","Brasil","Santa Catarina","Antônio Carlos","Rua Nossa Senhora de Fátima.","-48.78","-27.54","-48.7800000","-27.5400000","230","230","Florística IFFSC 351 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; entorno do fragmento Habito: erva terrícola; flor branca","FURB17947","FURB17947","2012","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-10-14 09:59:13-03","FURB","FURB","40726","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Funez, L.A.","Funez, L.A.","1928","2013","03","08","Brasil","Santa Catarina","Itajaí",NA,"-48.6666667","-26.9191667","-48.6666667","-26.9191667","35","35",NA,"FURB09134","FURB09134","2014","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-10-14 09:59:13-03","FURB","FURB","43225","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Marques, D","Funez, L.A.; Zermiani, A.E.","2594","2014","01","13","Brasil","Santa Catarina","Itajaí","Canto do Morcego.","-48.6255556","-26.9294445","-48.6255556","-26.9294445","30","30",NA,"FURB17950","FURB17950","2015","05","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 09:59:13-03","FURB","FURB","47061","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Funez, L.A.","Funez, L.A.","4129","2015","03","21","Brasil","Santa Catarina","Palhoça","Guarda do Embaú.","-48.5880555","-27.9036111","-48.5880555","-27.9036111","36","36",NA,"FURB17951","FURB17951","2015","03","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 09:59:13-03","FURB","FURB","48224","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Funez, L.A.","Funez, L.A.","4485","2015","08","14","Brasil","Santa Catarina","Florianópolis",NA,"-48.5225","-27.4425","-48.5225000","-27.4425000","33","33",NA,"FURB48224","FURB48224","2015","08","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 09:59:13-03","FURB","FURB","52712","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","L.A. Funez","Funez, L.A.; A.L. de Gasper, F.F. Pastório","6040","2017","02","14","Brasil","Santa Catarina","Penha","Estrada da Praia Vermelha.","-48.5919444","-26.7947222","-48.5919444","-26.7947222","72","72","Flores lilases Habitat: borda da floresta Habito: Arbusto","FURB52712","FURB52712","2017","02","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-10-14 09:59:13-03","FURB","FURB","54415","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Funez, L.A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","821","2017","08","14","Brasil","Santa Catarina","Biguaçu",NA,"-48.6902777","-27.3613889","-48.6902777","-27.3613889","75","75","Habitat: Borda da U.A. Habito: erva","FURB54415","FURB54415","2017","08","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 09:59:13-03","FURB","FURB","59562","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Funez, L.A.","Kassner-Filho, A.","3037","2018","07","07","Brasil","Santa Catarina","Garopaba","Ouvidor - Praia Vermelha.","-48.6338889","-28.1116667","-48.6338889","-28.1116667","23","23","frutos brancos Habitat: beira de trilha Habito: erva terrícola","FURB59562","FURB59562","2020","02","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-24 16:38:34-03","FURB","FURB","67190","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Funez, L.A.; Zuchiuschi, E.","9697","2020","01","17","Brasil","Santa Catarina","Florianópolis","Área das nascentes do Rio Vermelho. Parque Estadual do Rio Vermelho","-48.4022222","-27.4969444","-48.4022222","-27.4969444","14","14","Flores lilases Habitat: Restinga arbórea, na borda da trilha Habito: Erva","FURB67190","FURB67190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 09:59:13-03","FURB","FURB","53788","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Martins, B.G.","Martins, J.",NA,"2006","03","14","Brasil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,"FURB53788","FURB53788","2006","09","12",NA,NA,NA,NA,"28572","auto",NA,NA,NA
"68","2020-10-14 09:59:13-03","FURB","FURB","4660","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.",NA,"Hering-Rinnert, C.","308","2002","02","27","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"FURB17952","FURB17952",NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA
"69","2019-11-08 08:49:56-03","FURB","FURB","1218","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Hattori, EKO","Sevegnani, L.",NA,"1999","05","29","Brasil","Santa Catarina","Praia Grande","Parque Nacional dos Aparados da Serra.","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,NA,"FURB17946","FURB17946","2012","03","05",NA,NA,NA,NA,"21549","auto",NA,NA,NA
"70","2020-10-14 09:59:13-03","FURB","FURB","56567","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Funez, L.A.","Kassner-Filho, A.","1988","2017","12","03","Brasil","Santa Catarina","São José","Pedra Branca.","-48.627498626709","-27.6152992248535",NA,NA,NA,NA,NA,"FURB56567","FURB56567","2018","03","16",NA,NA,NA,NA,"12814","auto",NA,NA,NA
"71","2021-03-16 17:50:54-03","UCS","HUCS","50204","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H.Rob.","Sobral, M.","Verdi, M.","5697","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal","-48.78","-28.08","-48.78","-28.08","126","126","Florística IFFSC 174 (Arbusto); arbustiva; flor creme; Floresta Ombrófila Densa; Estágio Médio; local aberto",NA,NA,"2010","08","15","Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA
"72","2019-08-16 08:38:33-03","UTFPR","HCF","10702","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","J. Cordeiro","M.G. Caxambu","4131","2012","04","30","Brasil","SP","Cananéia","Fazenda Aroeira - Arredores","-47.838028","-24.887389","47°50'16,9 W","24°53'14,6 S","49","49","erva heliófita, ca. 1,80 m. Capítulos lilases.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-16 08:38:33-03","UTFPR","HCF","4926","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","M.G. Caxambu","A.R. Silva","275","2007","03","03","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.312361","-24.106806","52°18'44,5 W","24°06'24,5 S","605","605","erva decumbente, semi-ciófila. Flores de cor branca. Comum.",NA,NA,"2007","03","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-16 08:38:33-03","UTFPR","HCF","1284","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","M.G. Caxambu","C.W. Santos","1","2004","08","04","Brasil","PR","Campo Mourão","Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"subarbusto, pouco ramificado, com presença de sementes aladas.",NA,NA,"2004","08","14",NA,NA,NA,NA,"28572","auto",NA,NA,NA
"75","2019-08-16 08:38:33-03","UTFPR","HCF","969","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","G. Hatschbach","M.G. Caxambu","408","2004","03","18","Brasil","PR","Campo Mourão","Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"planta herbácea, ereta, pouco ramificada, com flores claras. Folhas pilosas, discolores.",NA,NA,"2004","04","16",NA,NA,NA,NA,"28572","auto",NA,NA,NA
"76","2019-08-16 08:38:33-03","UTFPR","HCF","2036","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","M.G. Caxambu","E.A. Maieski","97","2005","04","03","Brasil","PR","Campo Mourão","Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"subarbusto, pouco ramificado, com presença de sementes aladas.",NA,NA,"2005","04","12",NA,NA,NA,NA,"28572","auto",NA,NA,NA
"77","2019-08-16 08:38:33-03","UTFPR","HCF","776","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","G. Hatschbach","A. Favro","13","2004","01","29","Brasil","PR","Campo Mourão","Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"planta herbácea, ereta, com 80 cm de altura. Presença de flores branco-amareladas. Ramos finamente pubescentes. Folhas glabras.",NA,NA,"2004","04","16",NA,NA,NA,NA,"28572","auto",NA,NA,NA
"78","2019-08-16 08:38:33-03","UTFPR","HCF","1154","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","M.G. Caxambu","M.G. Caxambu","502","2004","06","18","Brasil","PR","Campo Mourão","Estação Ecológica do Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"planta herbácea, ereta, lenhosa, com presença de sementes aladas.",NA,NA,"2004","08","14",NA,NA,NA,NA,"28572","auto",NA,NA,NA
"79","2019-08-16 08:38:33-03","UTFPR","HCF","1372","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","M.G. Caxambu","E.A. Maieski","34","2004","08","24","Brasil","PR","Campo Mourão","Estação Ecológica do Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"subarbusto, pouco ramificado, com presença de sementes aladas.",NA,NA,"2004","09","14",NA,NA,NA,NA,"28572","auto",NA,NA,NA
"80","2019-08-16 08:38:33-03","UTFPR","HCF","3966","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","B.G. Martins","J. Martins",NA,"2006","03","14","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,"2006","09","12",NA,NA,NA,NA,"28572","auto",NA,NA,NA
"81","2019-08-16 08:38:33-03","UTFPR","HCF","3436","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","M.G. Caxambu","H.C.L. Geraldino","232","2006","02","11","Brasil","SC","Bombinhas","Praia de Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"arbusto com flores de cor rosa, em restinga alterada.",NA,NA,"2006","09","12",NA,NA,NA,NA,"11943","auto",NA,NA,NA
"82","2019-08-16 08:38:33-03","UTFPR","HCF","614","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Robinson","G. Hatschbach","A.E. Bianek","150","2003","12","10","Brasil","SC","Itajai",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"planta herbácea, c/ 60 cm de altura, folhas pubescentes. Flores de coloração arroxeada.",NA,NA,"2004","05","05",NA,NA,NA,NA,"27253","auto",NA,NA,NA
"83","2021-02-11 16:52:55-03","UFSM","SMDB","6708","S","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Masques, D","Záchia, R.A","027820","1998","01","24","Brasil","Santa Catarina","Porto Belo",NA,"-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,NA,"SMDB006708",NA,"2014","05",NA,NA,NA,NA,NA,"13032","auto",NA,NA,NA
"84","2020-12-21 16:16:19-03","MBM","MBM","283401","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Dematteis, M.","Carneiro, J.","1432","2003","04","02","Brazil","Paraná","Jundiaí do Sul","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,"MBM283401","MBM283401",NA,NA,NA,NA,NA,"Southern America",NA,"17300","auto",NA,NA,NA
"85","2020-12-21 16:16:19-03","MBM","MBM","339947","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Nakajima, J.","Ribas, O.S.; Silva, J.M.; Vaz, J.; Silva, J.M.; Vaz, J.","7987","2008","02","09","Brazil","Paraná","Terra Rica","Três Morrinhos","-52.6169013977051","-22.709400177002",NA,NA,"268","268","Erva, 1,50, capítulo lilás-pálido. Alto do morro","MBM339947","MBM339947","2009","09",NA,NA,NA,"Southern America",NA,"23948","auto",NA,NA,NA
"86","2020-12-21 16:16:19-03","MBM","MBM","182792","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Dematteis, M.","Imaguire, N.","984","1973","04","23","Brazil","Santa Catarina","Camboriú","Camboriú","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,NA,"MBM182792","MBM182792",NA,NA,NA,NA,NA,"Southern America",NA,"19854","auto",NA,NA,NA
"87","2020-12-21 16:16:19-03","MBM","MBM","292694","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Cordeiro, J.; Barboza, E.","Bianek, A.E.","150","2003","12","10","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM292694","MBM292694",NA,NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA
"88","2020-12-21 16:16:19-03","MBM","MBM","382968","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Cordeiro, J.","Caxambu, M.G.","4131","2012","04","30","Brazil","São Paulo","Cananéia","Fazenda Aroiera","-47.838028","-24.887389","-47.838028","-24.887389","49","49","Erva heliófita, ca. 1,8m. Capítulos lilases.; Floresta Ombrófila Densa Submontana. Relevo ondulado.","MBM382968","MBM382968","2013",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:16:19-03","MBM","MBM","427029","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Hattori, E.K.O.","Verdi, M.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.","4494","2010","04","28","Brazil","Santa Catarina","Garopaba","Morro da Ressacada","-48.69","-28.08","-48.69","-28.08","147","147","Arbusto; Floresta Ombrófila Densa. Estágio médio de regeneração. Entorno do fragmento.","MBM427029",NA,"2012","03","05",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:16:19-03","MBM","MBM","58316","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"Schinini, A.","15251","1978","05","08","Argentina",NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,"= 59662","MBM058316","MBM058316",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:16:19-03","MBM","MBM","59662","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.",NA,"Schinini, A.","15251","1978","05","08","Argentina",NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,"= 58316","MBM059662","MBM059662",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:16:19-03","MBM","MBM","199047","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Nakajima, J.","Tomé, M.V.F.","874","1996","06","26","Brazil","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"Arbusto 2m, flores cor caramelo","MBM199047","MBM199047","2009","09",NA,NA,NA,"Southern America",NA,"41852","auto",NA,NA,NA
"93","2020-12-21 16:16:19-03","MBM","MBM","292695","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Cordeiro, J.; Costa, E.F.","Favro, A.","13","2004","01","29","Brazil","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,"MBM292695","MBM292695",NA,NA,NA,NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA
"94","2020-12-21 16:16:19-03","MBM","MBM","53271","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Dematteis, M.","Hatschbach, G.","7528","1960","12","09","Brazil","Paraná","Campo Mourão","Campo Mourão, arredores","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,"MBM053271","MBM053271",NA,NA,NA,NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA
"95","2020-12-21 16:16:19-03","MBM","MBM","409300","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Cordeiro, J.","Tanaka, F.Y.","s.n.","2014","02","07","Brasil","Paraná","Moreira Sales","RPPN Moreira Sales, Em beira de estrada","-53.0069007873535","-24.0622005462646",NA,NA,NA,NA,"Erva ereta, heliófita, ca. 1,70 m. Capítulos roxos.; Solo: Argissolo. Relevo: suave-ondulado.Vegetação: Floresta Estacional Semidecidual Submontana.","MBM409300","MBM409300","2015",NA,NA,NA,NA,NA,NA,"17288","auto",NA,NA,NA
"96","2020-12-21 16:16:19-03","MBM","MBM","253228","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","chamissonis","Lepidaploa chamissonis","(Less.) H. Rob.","Robinson, H.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71841","2000","12","12","Brazil","Santa Catarina","Laguna","Praia da Galheta","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"MBM253228","MBM253228",NA,NA,NA,NA,NA,"Southern America",NA,"21199","auto",NA,NA,NA
"97","2020-12-21 16:17:45-03","MBM","MBM","44683","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Barroso, G.M.","Hatschbach, G.","5448","1959","01","31","Brazil","Paraná","Tibagi","Conceição","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM044683","MBM044683",NA,NA,NA,NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA
"98","2020-12-21 16:17:45-03","MBM","MBM","104478","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.",NA,"Vanni, R.","445","1984","01","16","Brazil","Santa Catarina","Camboriú","Camboriú, Rio Camboriú, Rod. BR-101","-48.6543998718262","-27.0252990722656",NA,NA,NA,NA,NA,"MBM104478","MBM104478",NA,NA,NA,NA,NA,"Southern America",NA,"19854","auto",NA,NA,NA
"99","2020-12-21 16:17:45-03","MBM","MBM","95122","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Cabrera, A.L.","Klein, R.M.; et al.; et al.","6639","1966","02","15","Brazil","Santa Catarina","Florianópolis","Canasvieiras, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM095122","MBM095122",NA,NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA
"100","2020-12-21 16:17:45-03","MBM","MBM","202748","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","6127","1993","02","26","Brazil","Santa Catarina","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM202748","MBM202748",NA,NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA
"101","2020-12-21 16:17:45-03","MBM","MBM","164945","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Oliveira, J.S.","Oliveira, J.S.; et al.; et al.","17","1984","08","24","Brazil","Santa Catarina","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM164945","MBM164945",NA,NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA
"102","2020-12-21 16:17:45-03","MBM","MBM","26869","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","29372","1972","03","31","Brazil","Santa Catarina","Laguna","Mar Grosso","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"MBM026869","MBM026869",NA,NA,NA,NA,NA,"Southern America",NA,"21199","auto",NA,NA,NA
"103","2020-12-21 16:17:45-03","MBM","MBM","191382","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Barroso, G.M.","Hertel, R.","2468","1946","04",NA,"Brazil","Paraná","Londrina","Sabáudia","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM191382","MBM191382",NA,NA,NA,NA,NA,"Southern America",NA,"63728","auto",NA,NA,NA
"104","2020-12-21 16:17:45-03","MBM","MBM","121575","PreservedSpecimen","Plantae","Asteraceae","Vernonia","chamissonis","Vernonia chamissonis","Less.","Hatschbach, G.","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51930",NA,NA,NA,"Brazil","Paraná","Tomazina","Rio das Cinzas, Corredeiras","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,"MBM121575","MBM121575",NA,NA,NA,NA,NA,"Southern America",NA,"29630","auto",NA,NA,NA
