"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","sex"
"150","2020-08-31 09:05:31-03","INPA","INPA","66427","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Carreira, LMM","180","1977","05","17","Southern America","Brasil","Amazonas","Lago do Janauarí, Lago do Janauari, Rio Solimoes","-60.333333","-3.333333",NA,NA,"INPA0066427","INPA0066427 INPA0066427_e","Carreira, LMM","Iranduba",NA,NA,NA,NA,"-60.333333","-3.333333","1977",NA,NA,NA,NA,NA,NA,NA
"151","2019-12-19 11:19:33-03","UFG","UFG","4736","S","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","L.","Rizzo, J.A.; Peixoto, A.B.F.","902","1968","05","18",NA,"Brasil","Goiás","Às margens do Ribeirão João Leite, que à 400 metros desagua no Rio Meia Ponte. Mata e zonas alagadas.","-49.2538986206055","-16.6786003112793",NA,NA,"UFG004736",NA,"Krapovickas, A.","Goiânia","25250","auto",NA,NA,NA,NA,"1987","11","11",NA,NA,NA,NA,NA
"152","2021-01-26 13:55:59-03","IMA","MAC","10173","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","I.A.Bayma","204","1999","04","12",NA,"Brasil","Alagoas","área urbana da cidade, às margens do rio São Miguel, área antrópica a ser utilizada em projeto urbanístico. Área de pastagem.","-36.0936012268066","-9.78110980987549",NA,"Erva ca. de 40cm de alt., re3vestida por tricomas. Flores cor de rosa em antese. Frutos marrons","MAC0010173","MAC0010173","E.C.O.Chagas","São Miguel dos Campos","30539","auto",NA,NA,NA,NA,"2009","03","16",NA,NA,NA,NA,NA
"153","2021-01-26 13:55:59-03","IMA","MAC","17513","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","M.N.Rodrigues","1688","2001","12","28",NA,"Brasil","Alagoas","Caborja, capoeira de mata estacional semi-decidual.","-36.663958","-9.755569",NA,"Arbusto ca. de 1,5m de alt. Botões creme.; Agreste.","MAC0017513","MAC0017513","E.C.O.Chagas","Arapiraca",NA,NA,NA,NA,"-36.663958","-9.755569","2009","03","16",NA,NA,NA,NA,NA
"154","2021-01-26 13:55:59-03","IMA","MAC","3425","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","M.Silva","912","1967","04","18",NA,"Brasil","Amazonas","arredores da cidade, lago Puraquequara, vázea alagável.","-60.048056","-3.1925",NA,"Arbusto ca. de 2m de alt. Flores róseas.; Floresta Amazônica","MAC0003425","MAC0003425","M.G.A.Lobo","Manaus",NA,NA,NA,NA,"-60.048056","-3.1925","1977","05",NA,NA,NA,NA,NA,NA
"155","2021-01-26 13:55:59-03","IMA","MAC","3412","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","M.G.Silva","912","1967","04","18",NA,"Brasil","Amazonas","arredores da cidade, lago Puraquequara, vázea alagável.","-60.048056","-3.1925",NA,"Arbusto ca. de 2m de alt. Flores róseas.; Floresta Amazônica","MAC0003412","MAC0003412","M.G.A.Lobo","Manaus",NA,NA,NA,NA,"-60.048056","-3.1925","1977","05",NA,NA,NA,NA,NA,NA
"156","2020-09-12 05:00:02-03","US","US","537937","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","J. A. Samuels","s.n.","1916","6","7","South America - Neotropics","Suriname",NA,"Parimaribo, way to Kwatta",NA,NA,NA,NA,NA,NA,"Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","1471299","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","B. E. Dahlgren & E. Sella","66","1929","5",NA,"South America - Neotropics","Brazil","Pará","Boa Vista on the Tapajos River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","3236076","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","M. Rimachi Y.","8356","1987","10","7","South America - Neotropics","Peru","Loreto","Maynas, Dtto. Iquitos. Carretera de la Marina, km 5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2706744","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","G. Hatschbach","29572","1972","4","17","South America - Neotropics","Brazil","Mato Grosso","Rod. BR-262, prox. ao rio Miranda",NA,NA,NA,NA,NA,NA,NA,"Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","3032187","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","S. R. Hill & et al.","12896","1983","6","28","South America - Neotropics","Brazil","Amazonas","Canumã, E bank of Rio Canumã.","-59.0667","-4.0333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","1518167","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","B. J. Pickel","2599","1931","4","6","South America - Neotropics","Brazil","Pernambuco","Tapera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","3065833","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","R. Rondeau","365","1983","7",NA,"South America - Neotropics","Venezuela","Guarico","Ca 39 km SSW of Calabozo on Hato Masaguaral.","-67.6","8.5",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","2103500","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","A. Molina R. & F. A. Barkley","19","1949","1","8","South America - Neotropics","Colombia","Bolívar","rio Sinu alotro lado de Moneteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","2252867","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","R. L. Fróes & G. A. Black","27236","1951","7","5","South America - Neotropics","Brazil","Amapá","Rio Macacoari; minicipio de Macapa.","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,"Macapá","225229","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","3480359","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","L. Chacon","818","1998","3","27","South America - Neotropics","Venezuela","Bolívar","Panta cultivada en Jardin Botanico del Orinoco.","-63.25","8.33",NA,NA,NA,NA,NA,"Heres",NA,NA,"16",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","1065006","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","H. F. Pittier","8953","1920","7","6","South America - Neotropics","Venezuela","Carabobo","Barbula, on the road from Valencia to Puerto Cabello.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","1198449","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","L. H. Bailey & E. Z. Bailey","1604","1921","3","3","South America - Neotropics","Venezuela","Bolívar","Ciudad Bolívar and vicinity, Orinoco R.","-63.55","8.11",NA,NA,NA,NA,NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","3505528","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","C. Delnatte & F. Crozier","1101","2007","1","25","South America - Neotropics","French Guiana",NA,"Pripris Maillard, commune de Macouria","-52.43","4.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","1986635","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","R. E. Schultes","6864","1945","11",NA,"South America - Neotropics","Colombia","Amazônas","Boiauassu River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","1777324","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","A. C. Smith","3472","1938","3","31","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kanuku Mts., NW slopes, in drainage of Moku-moku Creek (Takutu tributary)","-59.8","3.35",NA,NA,NA,NA,"van der Wollenberg, L. J. W.",NA,NA,NA,"150","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","1057452","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","E. Hassler","12586","1913","4",NA,"South America","Paraguay",NA,"Cordillera de Altos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","2196676","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","J. Macedo","1692","1949","2","18","South America - Neotropics","Brazil","Minas Gerais","Ituiutaba, S. Terezinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3221831","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","S. G. Beck","3314","1980","4","11","South America - Neotropics","Bolivia","Beni","Area where Espirito and Rio Yacuma meet",NA,NA,NA,NA,NA,NA,NA,"General José Ballivián",NA,NA,"200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","1344510","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","H. F. Pittier","12503","1927","9","11","South America - Neotropics","Venezuela","Guarico","between El Sombrero and Pitara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3032169","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","S. R. Hill","13188","1983","7","29","South America - Neotropics","Brazil","Amazonas","Rio Maues- Mirim","-57.6833","-3.3167",NA,NA,NA,NA,NA,"Maués",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-02 16:32:37-03","Cenargen","CEN","55280","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","L.","Aécio Amaral-Santos","2371","2004","03","14",NA,"Brasil","GO","Fazenda São Domingos, próximo à beira do rio São Mateus.","-46.780555","-13.566111","Exsicatas",NA,"CEN00055280","CEN00055280","J. B. Pereira","SAO DOMINGOS",NA,NA,NA,NA,"-46.780555","-13.566111","2016","06",NA,NA,NA,NA,"2",NA
"177","2019-11-13 11:24:52-03","USP","SPF","40038","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Brito, HS","46","1981","07","17",NA,"Brasil","Bahia","Km 16 de Porto Seguro - Eunápolis. Vale do Rio Buranhem.",NA,NA,NA,NA,"SPF00040038",NA,"Esteves, GL",NA,NA,NA,NA,NA,NA,NA,"1994","07",NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:24:52-03","USP","SPF","132316","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Saar, E","PCD5190","1997","02","06",NA,"Brasil","Bahia","Barragem do Zabumbão. Margem da lagoa próximo a Barragem Zabumbão.","-42.228611","-13.434722",NA,NA,"SPF00132316",NA,"Colli-Silva, M","Paramirim",NA,NA,"660","660","-42.228611","-13.434722","2018","03",NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:24:52-03","USP","SPF","109686","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Bernacci, LC; Bernacci, LC","1846","1995","05","18",NA,"Brasil","São Paulo","Antigo Porto Militão.","-49.9099998474121","-20.0799999237061",NA,NA,"SPF00109686",NA,"Esteves, GL","Cardoso","22486","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-03-05 14:13:11-03","UNEMAT","HPAN","4024.1","PreservedSpecimen","Plantae","Magnoliidae","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Schessl, M; Abdo, MSA; Castrillon, SKI","5714","2002","02","28","América","Brasil","Mato Grosso","Foz do rio Sepotuba, Pantanal Matogrossense, subregion of Cáceres. A few km upstream the Sepotuba river, an affluent of the upper Paraguay river.","-57.641111","-15.889167",NA,"AquaRAP Sepotuba 2002: a Biological Assessment of the Aquatic Ecosystems of the Pantanal. Field collection during 29.02.2002-10.3.2002 organized by Conservation International do Brasil with participants from Ecotropica, Embrapa-C","HPAN000004024.1",NA,"Schessl, M","Cáceres",NA,NA,NA,NA,"-57.641111","-15.889167","2002","05","13",NA,NA,NA,NA,NA
"181","2019-10-07 09:33:19-03","UEFS","HUEFS","28369","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Saar, E.","PCD5190","1997","02","06",NA,"Brasil","Bahia","Barragem do Zabumbão, margem da lagoa próxima a barragem Zabumbão.","-42.228611","-13.434722",NA,"Solo arenoso com afloramentos rochosos.","HUEFS0028369","HUEFS0028369","A.J.Fernandes Jr.","Parnamirim",NA,NA,"660","660","42W13'43''","13S26'5''","2013","12",NA,"Rosanae",NA,NA,NA,NA
"182","2019-10-07 09:33:19-03","UEFS","HUEFS","157402","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Melo, E.","7050","2009","11","01",NA,"Brasil","Bahia","Beira do Rio São Francisco.","-39.076389","-8.729444",NA,"Lacustre com influência fluvial (várzea de rio).","HUEFS0157402","HUEFS0157402",NA,"Abaré",NA,NA,"321","321","39W4'35''","8S43'46''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"183","2020-07-03 15:42:05-03","UEFS","HUEFS","176789","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Santos, A. A.","2371","2004","03","14",NA,"Brasil","Goiás","Fazenda São Domingos, próximo à beira do rio São Mateus.","-46.780556","-13.566111",NA,"Brejo alagado.","HUEFS0176789","HUEFS0176789 HUEFS0176789_e1","J.B.Pereira","São Domingos",NA,NA,NA,NA,"46W46'50''","13S33'58''","2016","06",NA,"Rosanae",NA,NA,NA,NA
"184","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240661F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0240661F","V0240661F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"185","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240662F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0240662F","V0240662F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"186","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240654F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0240654F","V0240654F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"187","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240653F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0240653F","V0240653F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"188","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240655F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0240655F","V0240655F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"189","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240656F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0240656F","V0240656F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"190","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240657F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0240657F","V0240657F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"191","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240658F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0240658F","V0240658F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"192","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240659F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0240659F","V0240659F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"193","2015-03-13 18:50:14-03","F","FMNH-SEEDPLANTS","V0240660F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0240660F","V0240660F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"194","2017-08-01 11:41:59-03","F","FMNH-SEEDPLANTS","V0240663F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,"J. Cuatrecasas","3957","1938","10","19","South America","Colombia","Nariño",NA,"-78","1.5",NA,NA,"V0240663F","V0240663F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"195","2018-05-14 17:37:42-03","F","FMNH-SEEDPLANTS","V0353901F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,"R. C. Monteiro da Costa","135","1931","10",NA,"South America","Brazil","Pará",NA,"-53","-4",NA,NA,"V0353901F","V0353901F_01 V0353901F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"135",NA,NA
"196","2019-06-11 13:50:24-03","F","FMNH-SEEDPLANTS","V0353902F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Malachra","radiata","Malachra radiata",NA,"M. Rimachi Y.","2819","1977","2","16","South America","Peru","Loreto",NA,"-75","-4",NA,NA,"V0353902F","V0353902F_01","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2819",NA,NA
"197","2019-01-25 15:42:22-02","IAC","IAC","30716","S","Plantae",NA,NA,"Malvaceae-8.Malvoideae","Malachra","radiata","Malachra radiata","(L.) L.","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1846","1995","05","18",NA,"Brasil","São Paulo","antigo Porto Militão","-49.9142","-20.0819",NA,NA,NA,NA,"G.L. Esteves","Cardoso",NA,NA,NA,NA,"-49.9142","-20.0819","2004","05","18",NA,NA,NA,NA,NA
"198","2020-11-05 13:53:51-03","UNIRIO","HUNI","482","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","C.P. Bove; W. Costa; B.B. Costa","956","2002","01","22",NA,"Brasil","Minas Gerais","Início da estrada Janaúba-Jaíba.","-43.320556","-15.801667",NA,"Erva emergente com ca. 2 m altura. Flores rosa, sempre fechadas. Habitat: Brejo de alta diversidade, com ca. 1 m de profundidade Habito: Erva emergente","HUNI00000482",NA,"C.P. Bove","Janaúba",NA,NA,NA,NA,"43º19'14''W","15º48'6''S",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 15:03:35-03","UnB","UB","88642","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Malachra","radiata","Malachra radiata","L.","Schessl, M","5714","2002","02","28","Southern America","Brasil","Mato Grosso","Cáceres, Rio Sepotuba","-57.641111","-15.889167",NA,NA,NA,NA,"Schessl, M","Cáceres",NA,NA,NA,NA,"-57.641111","-15.889167",NA,NA,NA,NA,NA,NA,NA,NA
"200","2018-11-12 13:14:39-02","UFMT","UFMT","44049","S","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Campos, M.F.S.; Moraes, A.J.F.; Arruda, E.C.","s.n.","2016","06","04",NA,"Brasil","Mato Grosso","Amostra coletada em nascente da zona urbana de Cuiabá, período de chuvas, amostra HAF-41, nascente 78","-56.805556","-15.574444",NA,"Herbácea rígida com presença de tricomas, folhas superiores simples, ovadas ou triangulares",NA,NA,"Lima, A.S.; Campos, M.F.S.","Cuiabá",NA,NA,NA,NA,"-56.805556","-15.574444","2018","09","17",NA,NA,NA,NA,NA
"201","2020-01-07 15:36:53-03","UFMT","UFMT","23635","S","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Vilhalva, D.A.A.","s.n.","2000","04","14",NA,"Brasil","Mato Grosso","Fazenda Retiro Novo, Pirizal.","-56.6227989196777","-16.2567005157471",NA,"Amostra coletada para atlas polínico.; Subarbusto.; Campo inundável.",NA,NA,NA,"Poconé","200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-01-07 15:36:53-03","UFMT","UFMT","26635","S","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","48","2003","03","28",NA,"Brasil","Mato Grosso do Sul","Fazenda Jaguaribe - Serra do Amolar.","-57.6533012390137","-19.0091991424561",NA,"Amostra coletada para atlas polínico.; Herbácea, aq. emergente.; Baía do Sr Tomáz.",NA,NA,NA,"Corumbá","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-09-11 17:10:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Lévy","177",NA,NA,NA,"Southern America","Nicaragua",NA,"in Nicaragua",NA,NA,NA,NA,NA,"P12P3N0083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-09-11 17:10:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Wullschlaegel, HR","874",NA,NA,NA,NA,"?",NA,"in Guiana Batava prope Paramaribo",NA,NA,NA,NA,NA,"P12P3N0083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-09-11 17:10:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Tamberlik","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia occidentali",NA,NA,NA,NA,NA,"P12P3N0083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-09-11 17:10:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Malachra","radiata","Malachra radiata","(L.) L.","Ruiz, H","s.n.",NA,NA,NA,"Southern America","Ecuador",NA,"in Ecuador prope Guayaquil",NA,NA,NA,NA,NA,"P12P3N0083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
