"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","imagecode","scientificNameAuthorship","year","month","stateProvince","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","day","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"251","2012-03-21 15:09:00-03","MO","MOBOT","100234617","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"James A. Duke","Duke 9819","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1967","2","Chocó","Rio Truando, between Rio Sucio and La Nueva.",NA,NA,NA,"5",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"252","2015-03-03 10:09:00-03","MO","MOBOT","100247750","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Claude Sastre|H. Raichel D.","Sastre 5094","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1977","1","Amazonas","Rio Caqueta, Monochoa (caserio Huitoto-Nipode), 25-30 km en amont de Araracuara; caserio Guerrero (Jecone). Suelo franco-arenoso con afloramientos de arenisca.",NA,NA,NA,"1",NA,NA,NA,"J.F. Morales (UBT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"253","2015-01-21 15:16:00-02","MO","MOBOT","100399772","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis","Isotype","Henry H. Rusby|Roy W. Squires","Rusby 302","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1896","5","Delta Amacuro","Lower Orinoco, Catalina.",NA,NA,NA,NA,NA,NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"254","2015-03-26 13:05:00-03","MO","MOBOT","100405140","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Rocío Rojas|R. Rivera","Rojas Gonzáles 6553","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","2009","3","Pasco","Dist. Palcazú. Comunidad Nativa Nueva Aldea - Sector Santa María.","-75.0666667","-10.3741667",NA,"20","355.00000000",NA,"Oxapampa","J.F. Morales (UBT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","8"
"255","2008-05-27 22:02:00-03","MO","MOBOT","1004405","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Elsa M. Zardini|F. Garcete","Zardini 43433","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1995","8","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Northern boundary. Tall forest.","-56.05083","-23.77888",NA,"23","180.00000000",NA,NA,"B.F. Hansen (USF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1025","4"
"256","2015-03-03 10:40:00-03","MO","MOBOT","100783419","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ellsworth P. Killip","Killip 34468","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1939","3","Meta","Woods along quebrada Cañabrava.","-73.635531","4.157558",NA,"18","500.00000000",NA,"Villavicencio","J.F. Morales (UBT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"257","2015-04-09 16:14:00-03","MO","MOBOT","100807143","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"F. Javier Fernández Casas","Fernández Casas 8092","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1983","1","Pando","Cerca de Cobija en las proximidades del Aeropuerto, malezas y bosquetes muy intervenidos.","-68.77972","-11.03944",NA,"8",NA,NA,"Nicolas Suarez","J. F. Morales (UBT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"258","2016-07-07 11:03:00-03","MO","MOBOT","100916719","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 6883","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1999","3","Chocó","Parque Natural Los Katios, camino a los Saltos El Tendal y La Tigra.",NA,NA,NA,"28",NA,NA,"Riosucio","!F. Morales & S. Liede-Schumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"259","2015-04-13 10:34:00-03","MO","MOBOT","1009955","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"René Guillén V.|V. Roca","Guillén Villarroel 3370","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1995","4","Santa Cruz","Reserva Ecológica El Refugio, al final de la pista del campamento Refugio sector N. Barbecho. Suelos arcillo-arenosos.","-61.0327778","-14.7597222",NA,"27","180.00000000",NA,"Velasco","J.F. Morales (UBT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"260","2012-04-12 05:10:00-03","MO","MOBOT","1154867","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"J. Guillén|Alfredo F. Fuentes|Marisol Garvizu","Guillén 238","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1997","1","Santa Cruz","Camino hacia las Mechitas, a 5 km del aserradero Cerro Pelao sobre el cerro","-61.49777","-14.54305",NA,"22","500.00000000",NA,"Velasco","B.F. Hansen (USF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"261","2009-12-30 14:53:00-02","MO","MOBOT","1209743","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"José Schunke V.","Schunke Vigo 8447","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1975","5","San Martín","Quebrada de Cachiyacu, afluente de la quebrada de Huaquisha, al bosque de la quebrada, em bosque alto, en abundante luz solar.",NA,NA,NA,"9","500.00000000","600.00000000","Mariscal Cáceres","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"105",NA
"262","2010-01-29 10:24:00-02","MO","MOBOT","1230566","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ronald L. Liesner|Gilberto N. Morillo","Liesner 14005","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1982","5","Bolívar","Caño Pablo, tributary of Río Caura, ca. 6 to 9 km E of Río Caura ca. 10 km ESE of Las Pavas (Salto Para). Primary forest and river edge.","-64.3833333","6.2333333",NA,"10","240.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","1"
"263","2014-04-04 05:50:00-03","MO","MOBOT","1254087","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 24296","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1997","7","Amazonas","Distrito Imaza, Comunidad de Yamayakat. Bosque de rivera, Río Marañon.","-78.33805","-5.05666",NA,"14","350.00000000",NA,"Bagua","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"264","2017-02-03 05:18:00-02","MO","MOBOT","1278462","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Dairon Cárdenas L.|et al.","Cárdenas López 4511","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1994","3","Amazonas","Puerto Santander. Trocha Monochoa-Ciudad Perdida-Araracuara. Vegetación sobre roca dura y areniscas. Bosque primario, Bh-T","-72.4333333","-0.6",NA,"30","160.00000000","200.00000000",NA,"!F. Morales & S. Liede-Schumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"265","2013-10-05 06:32:00-03","MO","MOBOT","1306819","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ronald L. Liesner|Ángel C. González","Liesner 11907","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1981","5","Miranda","7 km east of Cúpira: new road 1 km south of main road. Starting at Río Chupaquire south of El Guacuco.","-65.63333","10.15",NA,"16","0E8","150.00000000",NA,"J.F.Morales (INB), 8/",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67",NA
"266","2013-10-05 06:32:00-03","MO","MOBOT","1320498","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ronald L. Liesner|Ángel C. González","Liesner 11191","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1981","4","Bolívar","Represa Guri, large patches of forest near streams surrounded by savanna ca. 55 km NE of Cuidad Piar by twisty road.","-63.1166667","7.5833333",NA,"4","250.00000000","300.00000000",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","1"
"267","2008-05-27 22:02:00-03","MO","MOBOT","1352538","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Robyn J. Burnham","Burnham 1667","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1998","3","Napo","Río Tiputini, about 25 km (via air) east of confluence with Río Tivacuno. About 3 km upstream of station.","-76.13694","-0.65388",NA,"18","200.00000000","300.00000000",NA,"J. Francisco Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2010-01-29 10:41:00-02","MO","MOBOT","1361275","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ronald L. Liesner","Liesner 8695","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1980","1","Amazonas","0-1 km SE of San Carlos de Rio Negro; seasonally flooded forest.","-67.05","1.85",NA,"25","120.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"167","1"
"269","2012-06-21 05:16:00-03","MO","MOBOT","1441196","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Alwyn H. Gentry|James Aronson","Gentry 25777","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1979","3","San Martín","Trail along Río Hullaga N from Tocache, remnant gallery forest.",NA,NA,NA,"15","450.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1787","7"
"270","2008-05-27 22:02:00-03","MO","MOBOT","1585210","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 56551","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","2001","6","San Pedro","Around Antequera. Mosaic of Chaco and Paranense Forest.","-57.20222","-24.08194",NA,"23",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234","4"
"271","2013-02-13 05:33:00-02","MO","MOBOT","1599782","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Mario Saldias P.|Y. Uslar|G. Laberan","Saldias Paz 5205","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1997","5","Santa Cruz","Loc.: Comunidad San Fernando. Ribera del Rio San Fernando. Bosque ribereño con dosel de 15-20m de altura, con: Scheelea princeps, Ficus spp., Rheedia sp., Sapindus saponaria.","-58.63694","-17.25916",NA,"7","108.00000000",NA,"Angel Sandoval","J.F. Morals (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2017-08-03 05:22:00-03","MO","MOBOT","1757757","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 4059","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1988","6","Valle del Cauca","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Río Cauca), bosque secundario (viejo cacaotal) dominado por Anacardium excelsum hasta 40 m de altura.",NA,NA,NA,"11","950.00000000",NA,"Zarzal","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"273","2010-01-29 10:51:00-02","MO","MOBOT","1793050","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Alwyn H. Gentry|Gilberto N. Morillo|Beatriz de Morillo","Gentry 10749","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1974","3","Bolívar","North of Guasipati, 1 km S of Santa Rosa.","-61.95","7.68333",NA,"19","260.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3472","1"
"274","2017-02-03 05:18:00-02","MO","MOBOT","1804373","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Juan Guillermo Ramírez|Dairon Cárdenas L.","Ramírez Arango 1757","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1987","9","Antioquia","Quebrada La Cristalina","-74.75","6",NA,"28","550.00000000","770.00000000","Abejorral","J. F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"275","2013-10-05 06:33:00-03","MO","MOBOT","1827757","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Gerrit Davidse|Ángel C. González","Davidse 13237","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1977","5","Apure","Distrito San Fernando; mouth of the Río Arauca at its intersection with the Río Orinoco. Gallery forest along both banks of the river.","-66.6","7.4",NA,"14","35.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1272","1"
"276","2016-07-07 11:06:00-03","MO","MOBOT","1876941","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Gerrit Davidse|Fany Llanos","Davidse 5442","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1973","12","Meta","10 km W of Puerto Gaitán along road to Puerto López, along the flood plain of the Río Yucao.","-72.159328","4.340771",NA,"31","150.00000000",NA,NA,"F. Morales & S. Liede-Schumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,"918","1"
"277","2008-05-27 22:02:00-03","MO","MOBOT","1913404","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ronald L. Liesner","Liesner 6523","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1979","4","Amazonas","NW edge of San Carlos de Río Negro along stream greatly flooded at this time and river.","-67.06666","1.91666",NA,"11","120.00000000",NA,NA,"J.F.Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"198",NA
"278","2010-01-29 10:23:00-02","MO","MOBOT","1915205","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ronald L. Liesner","Liesner 7002","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1979","4","Amazonas","0.5 to 3 km S of San Carlos de Río Negro. Forested riverbank collected from boat.","-67.0666667","1.9166667",NA,"26","120.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"222","1"
"279","2011-11-08 05:06:00-02","MO","MOBOT","1943894","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Pedro Acevedo-Rodríguez|Ricardo Callejas","Acevedo-Rodríguez 6765","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.",NA,NA,"Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2013-10-05 06:35:00-03","MO","MOBOT","1944008","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ronald L. Liesner|Ángel C. González","Liesner 5452","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1978","7","Bolívar","20 km E of La Paragua. Disturbed primary forest.","-63.25","6.9333333",NA,"23","200.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"482","1"
"281","2020-07-11 22:12:00-03","MO","MOBOT","2697449","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Alejandro Araujo M.|A. Antezana|D. Choque A.|Remberto Jove|Gerardo Jove","Araujo Murakami 1879","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","2005","6","La Paz","Parque Nacional Madidi, Azariamas, Resina.","-68.5597222","-14.3297223",NA,"10","700.00000000",NA,"Franz Tamayo","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-05","6"
"282","2019-01-25 04:35:00-02","MO","MOBOT","2746506","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Luis Valenzuela G.","Valenzuela Gamarra 2529","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","2004","1","Madre de Dios","Dist. Las Piedras, Comunidad Nativa Palma Real. Bosque Secundario.","-68.77638","-12.51083",NA,"11","192.00000000",NA,"Tambopata","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"283","2020-05-13 15:01:00-03","MO","MOBOT","2811866","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"L.C. Stutz","Stutz de Ortega 2013","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1984","12",NA,"bord de lagune, C.F.A.p., Pto Stroessner, Km 12",NA,NA,NA,"7",NA,NA,NA,"JF Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"284","2016-07-07 11:08:00-03","MO","MOBOT","2811948","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Jorge E. Ramos|Philip A. Silverstone-Sopkin","Ramos Pérez 1909","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1989","3","Risaralda","Corregimiento de Calabazas, carretera La Virginia-Cartago, ca. 12km de la vía a Medellín.","-75.916347","4.827649",NA,"20","900.00000000",NA,"La Virginia","!F. Morales & S. Liede-Schumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"285","2009-10-06 18:38:00-03","MO","MOBOT","2812014","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Stephan G. Beck","Beck 8304","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1983","4","La Paz","cerca Coroico. Yolosa 9kms hacia Caranavi, al lado del puente sobre el rio Coroico",NA,NA,NA,"30","1100.00000000",NA,"Nor Yungas","JF Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-07-02 04:35:00-03","MO","MOBOT","2813201","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Pedro Acevedo-Rodríguez|J. Santos Lima|José Guedes","Acevedo-Rodríguez 7987","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1996","8","Amazonas","Alto rio Negro, ca. 10 km N of Barcelos. Boat stationed at; Collecting site ca. 1 km Circumference from coordinates. Habitat: Igapó forest on aislets. River flooded ca. 10 m. over its lowest level.","-62.97027","0.87444",NA,"6","100.00000000",NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","2813324","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"STEEGE","STEEGE 312","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1988",NA,NA,"Mabura Hill. 180 km SSE of Georgetown. Essequibo river, Waraputa Falls.",NA,NA,NA,NA,"0E8","50.00000000",NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2012-07-28 05:08:00-03","MO","MOBOT","2813366","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"* SILVA","SILVA 2469","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1996",NA,"Goiás","Niquelândia, km 8 da Rodovia Niquelándia /Uruacu; morro na Fazenda Trairas; solo com textura pedregosa; relêvo ingreme; cerrado.","-48.55722","-14.48861",NA,NA,NA,NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2012-12-23 21:48:00-02","MO","MOBOT","2813402","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Basil Stergios|H. Martínez|O. Martínez","Stergios 9618","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1986",NA,NA,"Selvas pluviles cerca y en las orillas del Rio Casiquiare, entre Buena Vista y Duruquene.V1 Expedición al T.F. Amazonas con la colaboración del Jardin Botánico de Missouri y el Proyecto Conicit S1-1806.","-66.46666","2.25",NA,NA,"175.00000000",NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2012-11-01 05:08:00-02","MO","MOBOT","2814165","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Basil Stergios|Luz Delgado","Stergios 12923","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1988",NA,"Bolívar","Selvas húmedas riberenas del Rio Caura, a la altura del caño La Ceiba (cano Cumaca). Expedicion Proyecto I.R.N.R.G. a la cuenca alta del Río Caura (Hoja NB-20-10), Edo. Bolivar. Convenio UNELLEZ-C.V.G. (Tecmin, C.A.) Unidad de Vegetación.","-64.21666","5.33333",NA,NA,NA,NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2011-06-22 21:15:00-03","MO","MOBOT","2814502","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Euler Marín","Marín 491","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1989","11","Amazonas","Atabapo. Planicie Inundable Riverina del Caño Yagua.","-66.58333","3.61666",NA,NA,"180.00000000",NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2014-02-05 20:43:00-02","MO","MOBOT","2814600","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Francisco J. Roldán|G. Sylva|L.F. Moreno","Roldán 1498","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1990","10","Córdoba","Municipio Planeta Rica: Corregimiento Marañonal, Cerro Queresa","-75.58333","8.46666",NA,"26","30.00000000",NA,NA,"JF Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2012-11-01 05:08:00-02","MO","MOBOT","2814706","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Basil Stergios|Luz Delgado","Stergios 12923","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1988",NA,"Bolívar","Selvas húmedas riberenas del Río Caura, a la altura del caño La Ceiba (cano Cumaca). Expedicion Proyecto I.R.N.R.G. a la cuenca alta del Río Caura Hoja NB-20-10, Edo. Convenio UNBELLEZ-C.V.G. (Tecmin, C.A.), Unidad de Vegetación.","-64.21666","5.33333",NA,NA,NA,NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2016-07-07 10:59:00-03","MO","MOBOT","2814709","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Pedro Acevedo-Rodríguez|Ricardo Callejas","Acevedo-Rodríguez 6765","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1994","9","Antioquia","Quebrada La Cristalina,SW sector. Along the tail from the electrical tower",NA,NA,NA,"1","700.00000000","780.00000000","San Luis","!F. Morales & S. Liede-Schumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"295","2009-10-06 18:38:00-03","MO","MOBOT","2814816","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Stephan G. Beck","Beck 5839","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1986","9","Beni","Ballivian Espíritu. Zona de influencia del río Yacuma. Sabana húmeda",NA,NA,NA,"5","200.00000000",NA,NA,"JF Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2010-11-22 17:42:00-02","MO","MOBOT","2814872","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Tim McDowell|Doorjoohan Gopaul","McDowell 2285","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1989","4",NA,"Guyana, Berbice-Corentyne Region; Along banks of Corentyne R, above Baba Grant Sawmill, above Cow Falls. Gallery forest, often 11 degrees after loging last 50 years.","-57.66666","5",NA,"17","10.00000000","20.00000000",NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2012-05-14 13:10:00-03","MO","MOBOT","3202486","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"José Schunke V.","Schunke Vigo 12077","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1980","8","San Martín","Dtto. Tocache Nuevo. Desembocadura del rio Tocache, margen izquierda del rio Huallaga.",NA,NA,NA,"8","400.00000000",NA,"Mariscal Cáceres","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
