"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"48","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Kawasaki, M.L.","Magalhães-Gomes, F.M.","s.n.","1897","09",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"São João Del Rei","-44.2616996765137","-21.1355991363525",NA,NA,"1998",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-06-18 10:58:06-03","UFRRJ","RBR","46777","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"M.C. Souza; D.A. Chaves, L.M. Borges","1156","2012","12",NA,"Brasil","Goiás","Rodovia GO-118 (BR-010). Margem esquerda da GO 118 (BR-010) km 101 sentido Alto Paraíso, em frente a Fazenda Olhos d#?#Água.",NA,NA,"RBR00046777","RBR00046777","15","São João d'Aliança","-47.515278","-14.666111","953","953",NA,NA,"47º30'55''W","14º39'58''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:36:34-03","MBM","MBM","227559","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Handro, O.","Handro, O.","s.n.","1943","01","Southern America","Brazil","São Paulo","Mogi Guaçu",NA,NA,"MBM227559","MBM227559","21","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:36:34-03","MBM","MBM","27569","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M.","Hatschbach, G.","31915","1973","05","Southern America","Brazil","Mato Grosso","Rodovia Campo Grande - Cuiabá",NA,NA,"MBM027569","MBM027569","14","Camapuã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:36:34-03","MBM","MBM","287870","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76633","2003","10","Southern America","Paraguay",NA,"Pedro Juan Cabalero, 5-10km O",NA,NA,"MBM287870","MBM287870","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:36:34-03","MBM","MBM","292879","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Rivera, V.L.","Rivera, V.L.","6","2003","10","Southern America","Brazil","Distrito Federal","Jardim Botânico,Brasília",NA,NA,"MBM292879","MBM292879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:36:34-03","MBM","MBM","69676","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M.","Irwin, H.S.; et al.; et al.","8631","1965","09","Southern America","Brazil","Distrito Federal","15km SW of Brasília",NA,NA,"MBM069676","MBM069676","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:36:34-03","MBM","MBM","117682","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51535","1987","10","Southern America","Brazil","Mato Grosso do Sul","Ponta Porã, próximo da Fazenda Modelo",NA,NA,"MBM117682","MBM117682","22","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:36:34-03","MBM","MBM","266294","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Silva, L.H.S.","Cardoso, C.M.V.","s.n.","2001","09","Southern America","Brazil","São Paulo","Estação Ecológica",NA,NA,"MBM266294","MBM266294","10","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:36:34-03","MBM","MBM","230344","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Handro, O.","Handro, O.","s.n.","1943","01","Southern America","Brazil","São Paulo","Jardim Botânico",NA,NA,"MBM230344","MBM230344","21","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"58","2015-11-07 06:34:25-02","MNHN","RECOLNAT_MNHN_P","P01902559","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Widgren",NA,"1845",NA,NA,"Brésil",NA,"Prov. Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902559' target='other'> <mi>dwc_moreinfo</mi></a>","P01902559","P01902559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,"528",NA,NA
"59","2015-09-04 21:56:07-03","MNHN","RECOLNAT_MNHN_P","P05291327","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Claussen",NA,"1841","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291327' target='other'> <mi>dwc_moreinfo</mi></a>","P05291327","P05291327_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1694",NA,NA
"60","2015-09-04 21:56:07-03","MNHN","RECOLNAT_MNHN_P","P05291328","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291328' target='other'> <mi>dwc_moreinfo</mi></a>","P05291328","P05291328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16713",NA,NA
"61","2015-09-04 21:56:07-03","MNHN","RECOLNAT_MNHN_P","P05291329","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Regnell",NA,NA,NA,NA,"Brasil",NA,"Brésil, s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291329' target='other'> <mi>dwc_moreinfo</mi></a>","P05291329","P05291329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03 571",NA,NA
"62","2015-09-04 21:56:07-03","MNHN","RECOLNAT_MNHN_P","P05291330","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou, A.",NA,"1886","1",NA,"Brasil","Minas Gerais","Entre Ayuruoca et Caxambú.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291330' target='other'> <mi>dwc_moreinfo</mi></a>","P05291330","P05291330_01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15855",NA,NA
"63","2015-09-04 21:56:07-03","MNHN","RECOLNAT_MNHN_P","P05291331","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou, A.",NA,"1869","7",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291331' target='other'> <mi>dwc_moreinfo</mi></a>","P05291331","P05291331_01","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3665",NA,NA
"64","2015-09-04 21:56:07-03","MNHN","RECOLNAT_MNHN_P","P05291333","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Claussen, P.",NA,"1941","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291333' target='other'> <mi>dwc_moreinfo</mi></a>","P05291333","P05291333_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1694",NA,NA
"65","2015-09-04 21:56:08-03","MNHN","RECOLNAT_MNHN_P","P05291334","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,"Brésil, s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291334' target='other'> <mi>dwc_moreinfo</mi></a>","P05291334","P05291334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2015-09-04 21:56:08-03","MNHN","RECOLNAT_MNHN_P","P05291335","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291335' target='other'> <mi>dwc_moreinfo</mi></a>","P05291335","P05291335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21199",NA,NA
"67","2015-09-04 21:56:08-03","MNHN","RECOLNAT_MNHN_P","P05291337","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou, A.",NA,"1884","11",NA,"Brasil","Minas Gerais","Entre Barbacena de Sitio.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291337' target='other'> <mi>dwc_moreinfo</mi></a>","P05291337","P05291337_01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-09-04 21:56:08-03","MNHN","RECOLNAT_MNHN_P","P05291338","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou, A.",NA,"1879","6",NA,"Brasil","Minas Gerais","Campos de Barbacena.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291338' target='other'> <mi>dwc_moreinfo</mi></a>","P05291338","P05291338_01","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10343",NA,NA
"69","2015-09-04 21:56:08-03","MNHN","RECOLNAT_MNHN_P","P05291339","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291339' target='other'> <mi>dwc_moreinfo</mi></a>","P05291339","P05291339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15856",NA,NA
"70","2015-09-04 21:56:08-03","MNHN","RECOLNAT_MNHN_P","P05291340","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Sello",NA,NA,NA,NA,"Brasil",NA,"Brasilia., s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291340' target='other'> <mi>dwc_moreinfo</mi></a>","P05291340","P05291340_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-04 21:56:09-03","MNHN","RECOLNAT_MNHN_P","P05291341","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291341' target='other'> <mi>dwc_moreinfo</mi></a>","P05291341","P05291341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"960",NA,NA
"72","2015-09-04 21:56:09-03","MNHN","RECOLNAT_MNHN_P","P05291342","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291342' target='other'> <mi>dwc_moreinfo</mi></a>","P05291342","P05291342_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16713",NA,NA
"73","2015-09-04 21:56:09-03","MNHN","RECOLNAT_MNHN_P","P05291343","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Glaziou",NA,"1895","8",NA,"Brasil","Minas Gerais","Entre Uruhu et Curalinho.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291343' target='other'> <mi>dwc_moreinfo</mi></a>","P05291343","P05291343_01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21199",NA,NA
"74","2015-09-04 21:56:08-03","MNHN","RECOLNAT_MNHN_P","P05291336","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Regnell",NA,"1869","9",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291336' target='other'> <mi>dwc_moreinfo</mi></a>","P05291336","P05291336_01","30","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,"III 571",NA,NA
"75","2015-09-04 21:56:07-03","MNHN","RECOLNAT_MNHN_P","P05291332","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Riedel",NA,"1834","11",NA,"Brasil","Minas Gerais","Brasilia: Prov. Curvellos.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291332' target='other'> <mi>dwc_moreinfo</mi></a>","P05291332","P05291332_01","1","Curvelo","-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,"2573",NA,NA
"76","2020-10-01 14:24:03-03","JBB","HEPH","11608","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Nóbrega, MGG","Nóbrega, MGG","404","1995","12","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília Trilha da Entrada",NA,"Carpoteca n° 1",NA,NA,"15","Brasília","-47.85","-15.866667","1020","1020","1995",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-01 14:24:03-03","JBB","HEPH","13113","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Oliveira, MS","Nóbrega, MGG","806","1997","09","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília próximo a portaria principal",NA,NA,NA,NA,"24","Brasília","-47.85","-15.866667","1020","1020","2004",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-10-01 14:24:03-03","JBB","HEPH","20129","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Rivera, VL","Rivera, VL","6","2003","10","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília",NA,NA,NA,NA,"26","Brasília","-47.833333","-15.866667","1070","1070","2003",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-10-01 14:24:03-03","JBB","HEPH","21415","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Barbosa, J","Barbosa, J","s.n.","2005","01","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília Trilha de saída entre Centro e Alameda",NA,NA,NA,NA,"17","Brasília","-47.85","-15.866667","1020","1020","2005",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-01 14:24:03-03","JBB","HEPH","23244","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Oliveira, MS","Azevedo, INC de","s.n.","2006","12","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,"Fruto na Carpoteca n° 245.",NA,NA,"18","Brasília","-47.85","-15.866667","1020","1020","2006",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-10-01 14:24:03-03","JBB","HEPH","26186","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Bringel Júnior, JBA","Bringel Júnior, JBA; Paiva, VF","456","2009","09","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília - ( Trilha em cerrado denso, próximo a Alameda das Nações)",NA,NA,NA,NA,"02","Brasília","-47.840278","-15.887222",NA,NA,"2009",NA,"-47.840278","-15.887222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-10-01 14:24:03-03","JBB","HEPH","27781","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Paiva, VF","Carvalho, FJ de; Moreira, HJC","435","2010","12","Southern America","Brasil","Distrito Federal","Núcleo Rural Taquara.",NA,NA,NA,NA,"16","Planaltina",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-01 14:24:03-03","JBB","HEPH","34828","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Faria, JEQ","Faria, JEQ; Paz, JRL","8798","2018","08","Southern America","Brasil","Distrito Federal","RECOR - Reserva Ecológica do IBGE",NA,NA,NA,NA,"15","Brasília","-47.878056","-15.92","1145","1145","2018","08","-47.878056","-15.92",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-01 14:24:03-03","JBB","HEPH","35264","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Faria, JEQ","Faria, JEQ; Valdemarim, K","8945","2018","09","Southern America","Brasil","Distrito Federal","Campus UnB Darcy Ribeiro, área atrás do CEBRASPE",NA,NA,NA,NA,"26","Brasília","-47.865556","-15.773611","1042","1042","2018","09","-47.865556","-15.773611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-01 14:24:03-03","JBB","HEPH","35284","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Faria, JEQ","Faria, JEQ; Paz, JRL; Zanatta, MRV","8966","2018","10","Southern America","Brasil","Distrito Federal","Parque Ecológico Dom Bosco",NA,NA,NA,NA,"12","Brasília","-47.807222","-15.796944","1037","1037","2018","10","-47.807222","-15.796944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-01 14:24:03-03","JBB","HEPH","5342","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Proença, CEB","Equipe do Jardim Botânico de Brasília","796","1986","12","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília",NA,NA,NA,NA,"10","Brasília","-47.85","-15.866667","1020","1020","2002",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-10-01 14:24:03-03","JBB","HEPH","6314","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Proença, CEB","Azevedo, MLM","156","1988","09","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília",NA,"folhas vilosas",NA,NA,"26","Brasília","-47.85","-15.866667","1020","1020","1995",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-01 14:24:03-03","JBB","HEPH","8308","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Boaventura, M","Boaventura, M","28","1993","10","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília Trilha de saída",NA,NA,NA,NA,"04","Brasília","-47.85","-15.866667","1020","1020","1993",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-01 14:24:03-03","JBB","HEPH","19598","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Proença, CEB","Rodrigues Silva, R; Milhomens, LC","919","2003","09","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo a captação 3 da CAESB",NA,NA,NA,NA,"30","Brasília","-47.9296989440918","-15.7797002792358","1020","1020","2003",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"90","2020-10-01 14:24:03-03","JBB","HEPH","27565","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Oliveira, MS","Carvalho, FJ de; Moreira, HJC","295","2010","12","Southern America","Brasil","Distrito Federal","Núcleo Rural (Taquara).",NA,NA,NA,NA,"13","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"2010",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"91","2018-10-04 11:42:44-03","JBB","HEPH","1280","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Proença, CEB","Heringer, EP","9098","1963","01","Southern America","Brasil","Distrito Federal","Próximo a sede da FZDF",NA,"Prduz frutos semelhante a uma pera",NA,NA,"30","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"2002",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:39:10-03","UFMG","BHCB","129298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Arruda, LJ; Santos, LM dos","307","2008","01","Southern America","Brasil","Minas Gerais","Mina do Pico, Cava do Sapecado. Campo rupestre laterítico.",NA,NA,"BHCB010335","BHCB010335","22","Itabirito","-43.879764","-20.255969","151","151",NA,NA,"-43.879764","-20.255969",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:39:10-03","UFMG","BHCB","41131","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Lemos Filho, JP","s.n.","1998","02","Southern America","Brasil","Minas Gerais","Gouvêa.",NA,"Arbusto; Campo rupestre","BHCB004179",NA,"28","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"2001",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:39:10-03","UFMG","BHCB","25845","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Tameirão Neto, E; Werneck, MS","1363","1994","11","Southern America","Brasil","Minas Gerais","Unidade de Concervação de Galheiro - CEMIG., Cerrado Céu do Cavalo",NA,"Arbustivo, frutos na carpoteca; Cerrado","BHCB004180",NA,"22","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"1996","12",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:20:40-03","UFPR","UPCB","18502","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M.","Hatschbach, G.","51535","1987","10",NA,"Brasil","Mato Grosso do Sul","prox. Fazenda Modelo",NA,"Xilopodífera, flor alva odorífera. Campo limpo, seco..",NA,NA,"22","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,"1987","01",NA,NA,"102608","auto","01",NA,NA,NA,NA,NA,NA
"96","2020-07-26 09:53:00-03","MO","MOBOT","3201158","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","M. Sobral","Gert G. Hatschbach|J.M. Silva","Hatschbach 51535","1987","10","South America","Brazil","Mato Grosso do Sul","Ponta Porã, próx. Fda. Modelo. Campo limpo, seco.",NA,NA,NA,NA,"22","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,"1",NA
"97","2013-08-19 11:33:00-03","MO","MOBOT","100622094","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","Villarroel & Proenca","J.R.I. Wood|et al.","Wood 27031","2010","12","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado, Meseta de Huanchaca",NA,NA,NA,NA,"3","Velasco","-60.74","-14.5319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2009-08-21 06:34:00-03","MO","MOBOT","3190425","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","F. F. Mazine, May/","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-161","1987","7","South America","Brazil","Goiás","Near Caldas Novas. In shrubby area on dry ground.",NA,NA,NA,NA,"11",NA,NA,NA,"730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2009-07-17 14:12:00-03","MO","MOBOT","3200991","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O. Berg","B.K. Holst","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10807","1965","11","South America","Brazil","Goiás","Cerrado and gallery margin, ca. 15 km. S. of Corumbá de Goiás.",NA,NA,NA,NA,"30",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
