"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"47","2008-05-27 22:02:00-03","MO","MOBOT","500294","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 5772","1988","7","14","South America","Paraguay","Paraguarí","Macizo Acahay. In forest on Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-50","3",NA
"48","2008-05-27 22:02:00-03","MO","MOBOT","500251","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 5739","1988","7","14","South America","Paraguay","Paraguarí","Macizo Acahay. In forest on Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-50","3",NA
"49","2008-05-27 22:02:00-03","MO","MOBOT","500434","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 5882","1988","7","21","South America","Paraguay","Paraguarí","Macizo Acahay. In forest on Western side of Eastern peak.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.15","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-56","2",NA
"50","2008-05-27 22:02:00-03","MO","MOBOT","506494","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|S. Velázquez","Zardini 13143","1989","6","24","South America","Paraguay","Paraguarí","Mbatoví Mountain. Forest on rocks of cerrado type.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"116","2",NA
"51","2013-10-09 05:41:00-03","MO","MOBOT","498744","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 13162","1989","6","24","South America","Paraguay","Paraguarí","Palacios Mountain. Forest on slopes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D.C. Wasshausen (US)","-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"118","4",NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","500140","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"David N. Smith","Smith 13244","1989","5","18","South America","Bolivia","Beni","Serrania del Pilón Lajas, vertiente oriental, 7 m de Yucumo. Bosque secundario y derecho de la carretera. Especimenes preservados en alcohol.","500.00000000",NA,NA,NA,NA,NA,"Gral. Ballivian",NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-67.03333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","6",NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","500430","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"James C. Solomon|Michael J. Balick|Douglas C. Daly","Solomon 8172","1982","7","28","South America","Bolivia","Beni","Estación Experimental Perotó, 97 km ESE of Trinidad on road to Santa Cruz. Annually inundated forest, trees to 15 m, but not forming a closed canopy.","230.00000000",NA,NA,NA,NA,NA,"Marbán",NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra","-64.41666","-15.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-5","4",NA
"54","2014-04-16 10:46:00-03","MO","MOBOT","100209001","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Fátima Mereles|Rosa Degen","Mereles H. 5526","1994","4","8","South America","Paraguay","Cordillera","Eusebio Ayala, cercanías del pueblo. En bosque degradado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2011-04-27 05:38:00-03","MO","MOBOT","100266930","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Cecilia Ezcurra|Rosa Degen|Fátima Mereles","Ezcurra 1849","1995","5","18","South America","Paraguay","Amambay","Ruta 2, ladera Cerro Caacupe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2014-03-20 09:33:00-03","MO","MOBOT","100312828","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"G.A. Parada|V.D. Rojas","Parada-Gutierrez 2592","2010","5","22","South America","Bolivia","Santa Cruz","3 km al sur-este de Loma Larga, herbazal al lado del camino.","1770.00000000",NA,NA,NA,NA,NA,"Vallegrande",NA,NA,"(Morong) C. Ezcurra",NA,"J. R. I. Wood (OXF)","-63.8802778","-18.7819445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-11","1",NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","1003270","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42787","1995","6","19","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Permanent plot. Low forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-56.07222","-23.80833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007","4",NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","1003273","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42789","1995","6","19","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Permanent plot. Low forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-56.07222","-23.80833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007","4",NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","1003638","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|C. Balbuena","Zardini 42931","1995","6","20","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Trail to Río Aguaray. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-55.99361","-23.77111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010","4",NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","1003642","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|C. Balbuena","Zardini 42934","1995","6","20","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Trail to Río Aguaray. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-55.99361","-23.77111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010","4",NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","1003669","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 42958","1995","6","21","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Arroyo Mboi. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-56.12333","-23.80777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1011","4",NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","1004252","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|F. Garcete","Zardini 43333","1995","8","23","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Trail to Río Aguaray. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-55.98833","-23.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1024","4",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1004315","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|F. Garcete","Zardini 43378","1995","8","23","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Trail to Río Aguaray. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-55.98833","-23.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1024","4",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","506372","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini","Zardini 4777","1988","6","11","South America","Paraguay","Paraguarí","Macizo Acahay. In forest within inner valley.","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra","-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-26","1",NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","1004362","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|F. Garcete","Zardini 43412","1995","8","23","South America","Paraguay","San Pedro","Yaguareté forest (Sustainable Forest Systems Site). Trail to Río Aguaray. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-55.98833","-23.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1024","4",NA
"66","2013-04-15 16:05:00-03","MO","MOBOT","100480930","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"G.A. Parada|Y. Inturias|M. Betancur|H. Fernandez|M.T. Martinez","Parada-Gutierrez 4466","2012","5","10","South America","Bolivia","Santa Cruz","Camino entre Mosquera-Petacas.","720.00000000",NA,NA,NA,NA,NA,"Vallegrande",NA,NA,"(Morong) C. Ezcurra",NA,"G. A. Parada (USZ), 2013","-63.6580556","-18.7027778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-9","1",NA
"67","2014-05-29 12:20:00-03","MO","MOBOT","100513319","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Jeaneth Villalobos|Flores, A.","Villalobos 1485","2008","4","16","South America","Bolivia","Chuquisaca","Muncipio Monteagudo. Comunidad Alto Cazadero. Aproximadamente a 200 m. del camino Alto Cazadero y Chapimayu.","1751.00000000",NA,NA,NA,NA,NA,"Hernando Siles",NA,NA,"(Morong) C. Ezcurra",NA,"J. R. I. Wood (OXF)","-64.0997222","-19.8155556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2015-04-21 05:44:00-03","MO","MOBOT","100535456","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"D. Villarroel|Ivan Linneo","Villarroel Segarra 604","2006","5","25","South America","Bolivia","Santa Cruz","Reserva Privada de Patrimonio Natural Arubaí, a 8 km. de la comunidad de Terebinto.",NA,"225.00000000",NA,NA,NA,NA,"Andrés Ibáñez",NA,NA,"(Morong) C. Ezcurra",NA,"J. R. I. Wood (OXF)","-63.4166667","-17.6833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"69","2014-08-21 11:10:00-03","MO","MOBOT","1088717","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa","Isotype","Miguel Bang","Bang 1215","1891",NA,NA,"South America","Bolivia","Cochabamba","Vicinity of Cochabamba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-66.15","-17.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","1088737","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Miguel Bang","Bang 1354B","1892","4",NA,"South America","Bolivia","La Paz","Guanai-Tipuani.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2014-08-21 11:10:00-03","MO","MOBOT","1091715","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Timothy J. Killeen|M. Toledo G.","Killeen 7949","1996","5","3","South America","Bolivia","Santa Cruz","Concesión Don Mario; orilla del aereopuerto; bosque alto deciduo dominado por Calycophyllum, Amburana y Caesalpinia.","300.00000000",NA,NA,NA,NA,NA,"Chiquitos",NA,NA,"(Morong) C. Ezcurra",NA,"M. Toledo (USZ)","-59.68055","-17.33861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","1156570","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 45281","1996","7","30","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site). Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-56.18833","-23.79888",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070","4",NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","1227213","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|S. Zavala","Zardini 46703","1997","5","27","South America","Paraguay","San Pedro","Yaguareté Forest (Sustainable Forest Systems site): Northern boundary. Tall and low forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen (US)","-56.19694","-23.78027",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1100","5",NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","1285288","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48733","1998","6","12","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"Cecilia Ezcurra (SI)","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1145","4",NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","1285376","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48790","1998","6","12","South America","Paraguay","Canindeyú","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"Cecilia Ezcurra (SI)","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1145","4",NA
"76","2014-08-21 11:10:00-03","MO","MOBOT","1525068","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Michael H. Nee","Nee 40891",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"D. Wasshausen, 1992/Wood","-63.6","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-07-24 05:29:00-03","MO","MOBOT","1542351","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Kriste Ericsson","Ericsson 72","1987","5","30","South America","Paraguay","Paraguarí","Along the path near the Arroyo Mina, between the camp grounds and the park musuem, P.N. Ybycui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"78","2018-07-24 05:29:00-03","MO","MOBOT","1542353","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Kriste Ericsson|G.E.K. Marin","Ericsson 88","1987","6","12","South America","Paraguay","Paraguarí","North of campgrounds near Lago Ypoa in gallery forest, on the Estancia Ypoa. Shady, damp sand, some light coming in from direction of lake.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA
"79","2014-08-21 11:10:00-03","MO","MOBOT","1722667","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Bonifacio Mostacedo C.","Mostacedo C. 3691","1998","5","29","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio. Bosque semideciduo pluviestacional.","400.00000000",NA,NA,NA,NA,NA,"Nuflo de Chavez",NA,NA,"(Morong) C. Ezcurra",NA,NA,"-61.84805","-16.52166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2010-11-01 22:59:00-02","MO","MOBOT","1852531","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"M. Kessler","Kessler 11023","1997","4","7","South America","Bolivia","La Paz","río Bilipisa, 10 Km al NW de Apolo. de 13 m de altura con Anadenanthera","1100.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"A. Fuentes (LPB)","-68.45","-14.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-08-20 17:35:00-03","MO","MOBOT","1856315","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"F. Canqui|Hector Cabrera|Narel Paniagua Zambrana|Mario Álvarez|Antonio Álvarez","Canqui Magne 239","2003","3","3","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi, camino Apolo-Azariamas, arroyo Pintata. A 1,5 km al SW del campamento principal sobre el arroyo Pintata. Parcela Temporal de Muestreo 83 (0.05 ha).","938.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"A. Fuentes (LPB)","-68.5489444","-14.4651667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-08","3",NA
"82","2010-01-28 22:33:00-02","MO","MOBOT","1863524","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Stephan G. Beck","Beck 3772","1980","11","28","South America","Bolivia","La Paz","Caranavi 27,8 Kms. hacia Guanay. Ladera, y borde de riachuelo, con bosque relativamente natural","865.00000000",NA,NA,NA,NA,NA,"Larecaja",NA,NA,"(Morong) C. Ezcurra",NA,NA,"-67.71666","-15.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2018-08-14 04:32:00-03","MO","MOBOT","1921853","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Alfredo F. Fuentes|C. Cuevas|Lander Cuevas","Fuentes Claros 5683","2003","11","6","South America","Bolivia","La Paz","Parque Nacional Madidi, Sipicuyo, 1,7 km al N de Virgen del Rosario.","1030.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"J. Wood","-68.6961111","-14.6147222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-05","4",NA
"84","2010-01-29 13:28:00-02","MO","MOBOT","2198276","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Miguel Lillo","Lillo 10520",NA,NA,NA,"South America","Argentina","Misiones","Salto Iguazú",NA,NA,NA,NA,NA,NA,"Iguazú",NA,NA,"(Morong) C. Ezcurra",NA,NA,"-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2011-03-14 22:39:00-03","MO","MOBOT","2294094","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Ricardo O. Vanni|et al.","Vanni 3412","1995","8","9","South America","Argentina","Misiones","Parque Nacional Iguazú, Sendero Jacaratia",NA,NA,NA,NA,NA,NA,"Iguazú",NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2011-03-21 08:59:00-03","MO","MOBOT","2376422","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa","Isotype","Thomas Morong","Morong 706","1888",NA,NA,"South America","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,"C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2010-01-12 21:55:00-02","MO","MOBOT","2429551","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Humberto A. Fabris|Jorge V. Crisci","Fabris 7320",NA,NA,NA,"South America","Argentina","Salta","15 km al W de Aguas Blancas",NA,NA,NA,NA,NA,NA,"Orán",NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2011-12-22 05:01:00-02","MO","MOBOT","2442174","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Teodoro Rojas","Rojas 8070",NA,NA,NA,"South America","Argentina","Misiones","Puerto Aguirre",NA,NA,NA,NA,NA,NA,"Iguazú",NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-09-16 06:16:00-03","MO","MOBOT","2489493","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Benedict (Benjamin) Balansa","Balansa 3296","1881","6",NA,"South America","Paraguay","Paraguarí","Guarapi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2012-06-20 16:16:00-03","MO","MOBOT","2493007","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Guillermo Caballero M.","Caballero Marmori 395","1979","6","28","South America","Paraguay","Alto Paraná","Reserva Itabó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2011-12-22 05:01:00-02","MO","MOBOT","2493020","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Teodoro Rojas","Rojas 10463","1907",NA,NA,"South America","Paraguay","Amambay","In altiplanitie et declivibus Sierra de Amambay, Punta Pora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-07-22 15:08:00-03","MO","MOBOT","2493057","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Émile Hassler","Hassler 2977","1900","1",NA,"South America","Paraguay","Cordillera","Cordillera de Altos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,"-57.1","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"93","2009-10-17 07:00:00-03","MO","MOBOT","2493069","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Nélida Soria","Soria Rey 2670","1988","11","13","South America","Paraguay","Guairá","Propiedad Raul Alvarenga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-07-22 15:07:00-03","MO","MOBOT","2493073","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Émile Hassler","Hassler 1654","1885","12",NA,"South America","Paraguay","Paraguarí","Pr. Sapucái",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","2695720","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Dieter C. Wasshausen|et al.","Wasshausen 2047","1996","5","24","South America","Bolivia","Santa Cruz",NA,"1750.00000000",NA,NA,NA,NA,NA,"Vallegrande",NA,NA,"(Morong) C. Ezcurra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-07-11 22:09:00-03","MO","MOBOT","2697442","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"Alejandro Araujo M.|A. Antezana|D. Choque A.|Remberto Jove|Gerardo Jove","Araujo Murakami 1871","2005","6","10","South America","Bolivia","La Paz","Parque Nacional Madidi, Azariamas, Resina.","700.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"J.R.I. Wood","-68.5597222","-14.3297223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-05","6",NA
"97","2020-08-29 19:15:00-03","MO","MOBOT","2701453","PreservedSpecimen","Plantae","Acanthaceae","Justicia","ramulosa","Justicia ramulosa",NA,"L. Cayola","Cayola Pérez 1645","2005","5","20","South America","Bolivia","La Paz","Parque Nacional y Área Natural de Manejo Integrado Madidi. NW de Apolo, Asariamas, Río Resina.","700.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,"(Morong) C. Ezcurra",NA,"J.R.I. Wood","-68.5597222","-14.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-14","3",NA
