"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","year","month","day","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","fieldNumber","dayIdentified","individualCount","class","previousCatalogNumber","sex"
"47","2020-12-11 11:33:10-03","UFMG","BHCB","83943","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Pirani, JR; Thomas, WW; Mello-Silva, R de; Fernandes, JB","2172","Southern America","Brasil","Minas Gerais",NA,"Arbusto, 0,8-1,5m. Flores lilases, base da corola alva.; Campos rupestres com afloramentos rochosos. Campo limpo.","BHCB025688",NA,NA,NA,"Serra do Cabral, Alto da Serra. 71km L do Rio das Velhas.","-44.3","-17.7","1160","1160","1988","02","12","2015",NA,NA,"-44.3","-17.7","06",NA,NA,NA,NA,NA,NA
"48","2020-12-11 11:33:10-03","UFMG","BHCB","8063","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Grandi, TSM","s.n.","Southern America","Brasil","Minas Gerais",NA,"Herbáceo.; Campo rupestre.","BHCB051820",NA,NA,"Diamantina","Conselheiro Mata, Estrada entre Diamantina e Conselheiro Mata.","-43.6002998352051","-18.2493991851807",NA,NA,"1987","01","10","1995","101169","auto",NA,NA,"10",NA,"25",NA,NA,NA,NA
"49","2020-12-11 11:33:10-03","UFMG","BHCB","168856","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Glaziou","19487","Southern America","Brasil","Minas Gerais",NA,"Arbusto, flor lilás.","BHCB012966",NA,NA,"Diamantina","Curralinho","-43.6002998352051","-18.2493991851807",NA,NA,"1892","04","17","1992","101169","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:33:10-03","UFMG","BHCB","134302","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Hattori, EKO; Viana, PL; Cardoso, D; Salas, R","1020","Southern America","Brasil","Minas Gerais",NA,"Arborescente, ca. 3 m, brácteas involucrais verdes, ápice purpúreos, corola e ramos do estilete róseos, anteras creme.; Campo rupestre com afloramentos rochosos em meio a solo arenoso.","BHCB025604",NA,NA,"Serro","Distrito de Milho Verde","-43.3793983459473","-18.604700088501",NA,NA,"2009","10","31","2015","37754","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:33:10-03","UFMG","BHCB","43711","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Mota, RC da; Stehmann, JR","12","Southern America","Brasil","Minas Gerais",NA,"Plantas do Brasil.; Pétalas roxas. Sem odor aparente; Campo rupestre.","BHCB051821",NA,NA,"Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"1998","10","23","2012","26557","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:33:10-03","UFMG","BHCB","106807","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Teles, AM; Mota, RC da; Batista, JAN; Mota, NFO; Viana, PL","351","Southern America","Brasil","Minas Gerais",NA,"Arbusto ereto, ca. 2m. Capítulos com flores lilás.; Campo rupestre.","BHCB025596",NA,NA,"São Gonçalo do Rio Preto","Trilha entre o alojamento da chapada e a base do Pico Dois Irmãos.","-43.3908004760742","-18.0041999816895",NA,NA,"2007","03","20","2015","26697","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"53","2010-10-13 09:24:00-03","MO","MOBOT","100308081","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch. Bip.",NA,"Gerald L. Smith","Smith 1000A","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"J. Semir",NA,"Serra do Espinhaco. Estrada 36F, 4 km NE of Diamantina.",NA,NA,NA,NA,"1980","10","4",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"54","2020-09-12 05:00:02-03","US","US","1066941","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch. Bip.","Isotype","G. Gardner","4829","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US00147441","US00147441_01",NA,NA,NA,NA,NA,NA,NA,"1840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"55","2020-09-12 05:00:02-03","US","US","3702525","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch. Bip.",NA,"B. Loeuille, C. Siniscalchi & M. Martucci","817","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01925749","US01925749_01","Loeuille, B.","Datas","Morro do Coco. 3 km da cidade.","-43.6786","-18.4302","1340",NA,"2013","3","6",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"56","2020-09-02 16:21:25-03","Cenargen","CEN","46948","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Taciana Barbosa Cavalcanti","3116",NA,"Brasil","MG","Exsicatas","Base e ápice do estilete roxa, o restante lilás.","CEN00046948","CEN00046948","B. Loeuille","SERRO","Estrada Milho Verde - Diamantina, a 11 km de Milho Verde.","-43.3793983459473","-18.604700088501","900","900","2003","01","18","2012","37754","auto","-4351417.0","-1840333.0","11",NA,NA,"4",NA,NA,NA
"57","2021-03-15 18:25:32-03","USP","SPF","216008","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Loeuille, B","817",NA,"Brasil","Minas Gerais",NA,"Arbusto até 1,8 m. Flores roxas.; Campo rupestre.","SPF00216008",NA,"Loeuille, B","Datas","Morro do Coco, 3 km da cidade.","-43.678639","-18.430222","1340","1340","2013","03","06","2013",NA,NA,"-43.678639","-18.430222",NA,NA,NA,NA,NA,NA,NA
"58","2019-11-13 11:16:25-03","USP","SPF","221259","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Verdi, M","6898",NA,"Brasil","Minas Gerais",NA,NA,"SPF00221259",NA,"Loeuille, B","Diamantina","Entrada Real, entre Diamantina e Vau.","-43.549167","-18.375","1057","1057","2014","02","12","2015",NA,NA,"-43.549167","-18.375",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 18:25:32-03","USP","SPF","223249","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Watanabe, MTC","97",NA,"Brasil","Minas Gerais",NA,"Arbusto, ca. 1,5 m alt. Flores lilás.","SPF00223249",NA,"Loeuille, B","Diamantina","Estrada Diamantina - Conselheiro Mata.","-43.6002998352051","-18.2493991851807",NA,NA,"2007","04","23","2017","101169","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"60","2019-09-04 18:14:32-03","F","FMNH-SEEDPLANTS","V0077146F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri",NA,"Isotype","G. Gardner","4829","South America","Brazil",NA,NA,NA,"V0077146F","V0077146F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"61","2020-04-29 16:29:34-03","UFVJM","HDJF","5582","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Chaves, DA","54","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF005582","HDJF005582_01","Chaves, DA",NA,"Cadeia do Espinhaço: Córrego do Soberbo e entorno, Campus II UFVJM","-43.56555","-18.199033","1330","1330","2013","12","16","2014",NA,NA,"-43.56555","-18.199033","07",NA,"27",NA,NA,NA,NA
"62","2020-04-29 16:29:34-03","UFVJM","HDJF","5558","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Chaves, DA; Silva, SR","3","Southern America","Brasil","Minas Gerais",NA,NA,"HDJF005558","HDJF005558_01","Chaves, DA",NA,"Cadeia do Espinhaço: Sopa, 3 km sentido São João da Chapada","-43.706883","-18.21255","1317","1317","2013","05","18","2014",NA,NA,"-43.706883","-18.21255","07",NA,"27",NA,NA,NA,NA
"63","2016-08-23 10:58:50-03","NHMLondon","NHM-LONDON-BOT","BM000939728","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.","Not a type","George Gardner; b.1812; d.1849; Gardner","4829",NA,"Brasil","Minas Gerais",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ca29aafe1cf85aea34427b6789e5831b1675ab06/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"João Semir; b.1937; Semir",NA,NA,"-44.096503","-19.690239",NA,NA,"1840","08",NA,"1992",NA,NA,"-44.096503","-19.690239","11",NA,NA,NA,NA,"NHMUK:ecatalogue:725484",NA
"64","2019-11-01 14:54:12-03","UnB","UB","195007","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"King, LRM; Bishop, LE","8559","Southern America","Brasil","Minas Gerais",NA,"Plant 1-2m. Flowers lavender blue",NA,NA,"Semir, J",NA,"7km from Diamantina, along road to Mendanha",NA,NA,NA,NA,"1981","01","19","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-01 14:54:12-03","UnB","UB","206951","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Chaves, DA; Silva, SR","3","Southern America","Brasil","Minas Gerais",NA,"Complexo Rupestre",NA,NA,"Chaves, DA",NA,"Cadeia do Espinhaço: Sopa, 3 km sentido São João da Chapada","-43.706883","-18.21255","1317","1317","2013","05","18","2014",NA,NA,"-43.706883","-18.21255","07",NA,"27",NA,NA,NA,NA
"66","2019-11-01 14:54:12-03","UnB","UB","207000","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Chaves, DA","54","Southern America","Brasil","Minas Gerais",NA,"Complexo Rupestre",NA,NA,"Chaves, DA",NA,"Cadeia do Espinhaço: Córrego do Soberbo e entorno, Campus II UFVJM","-43.56555","-18.199033","1330","1330","2013","12","16","2014",NA,NA,"-43.56555","-18.199033","07",NA,"27",NA,NA,NA,NA
"67","2019-05-06 11:53:41-03","UFU","HUFU","63899","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Forzza, R.C.; Mello-Silva, R.","1500",NA,"Brasil","Minas Gerais",NA,"Arbusto, ca. 1,5 m alt. folhas glaucas. Brácteas involucrais verdes. Flores com pétalas e filetes alvos, anteras róseas.; Campo.","HUFU00047915","HUFU00047915","Loeuille, B.; Semir, J.","Diamantina","Estrada Diamantina-Medanha, ramal para a torre de transmissão a 4,5 Km do trevo para Biribiri.","-43.6002998352051","-18.2493991851807",NA,NA,"2000","01","30","2008","101169","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA
"68","2019-05-06 11:53:41-03","UFU","HUFU","56707","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Sousa, H.C.","s.n.",NA,"Brasil","Minas Gerais",NA,"Planta, ca. 1 m.; Cerrado.","HUFU00047913","HUFU00047913","Nakajima, J.N.",NA,"Serra do cipó",NA,NA,NA,NA,"2005","10","03","2007",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"69","2019-05-06 11:53:41-03","UFU","HUFU","25009","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Nakajima, J.N.; Romero, R.","3084",NA,"Brasil","Minas Gerais",NA,"Árvore, ca. 1 m. Brácteas involucrais esverdeadas, corola e ramos do estilete lilás, anteras arroxeadas.; Campo rupestre.","HUFU00047917","HUFU00047917",NA,"Diamantina","Estrada para Biribiri","-43.623333","-18.199722","1147","1147","2001","03","30",NA,NA,NA,"-43.623333","-18.199722",NA,NA,NA,NA,NA,NA,NA
"70","2019-08-08 09:59:28-03","UFU","HUFU","56576","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Souza, V.C.; Souza, J.P.; Capellari-Júnior, L.; Elias, S.I. & Foster, W.","21073",NA,"Brasil","Minas Gerais",NA,"Arbusto, ca. 1,5 m. Capítulos creme.; Campo rupestre.","HUFU00072434","HUFU00072434",NA,"Santo Antônio do Itambé","Pico do Itambé","-43.317222","-18.401667","1500","1500","1998","04","07",NA,NA,NA,"-43.317222","-18.401667",NA,NA,NA,NA,NA,NA,NA
"71","2019-05-06 11:53:41-03","UFU","HUFU","56702","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Sousa, H.C.","s.n.",NA,"Brasil","Minas Gerais",NA,"Planta, ca. 2,0 m.; Cerrado.","HUFU00047912","HUFU00047912","Nakajima, J.N.",NA,"Serra do cipó",NA,NA,NA,NA,"2005","10","03","2007",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"72","2019-05-06 11:53:41-03","UFU","HUFU","56708","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Sousa, H.C.","s.n.",NA,"Brasil","Minas Gerais",NA,"Planta, ca. 0,8 m, aromática.; Cerrado.","HUFU00047914","HUFU00047914","Nakajima, J.N.",NA,"Serra do cipó",NA,NA,NA,NA,"2005","10","03","2007",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"73","2020-08-04 12:47:41-03","UFU","HUFU","58159","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Romero, R.; Versiane, A.F.A.; Bacci, L.F. & Castro, N.M.","8328",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. de 2 m de alt. Brácteas involucrais creme-esverdeada, corola lilás, anteras roxas.; Campo Rupestre.","HUFU00047920","HUFU00047920","Marques, D.; Semir, J.","Diamantina","Parque Estadual do Biribiri","-43.623333","-18.219167","1172","1172","2010","09","21","2012",NA,NA,"-43.623333","-18.219167","02",NA,NA,NA,NA,NA,NA
"74","2019-05-06 11:53:41-03","UFU","HUFU","58471a","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Rezende, A.R.; Marques, D.; Pêgo, P.T. & Pádua, K.J.M.","75",NA,"Brasil","Minas Gerais",NA,"Arvoreta, 2 m de alt. Cálice verde, corola roxa.; Campo Rupestre.","HUFU00048026","HUFU00048026","Semir, J.","Diamantina","Parque Estadual do Biribiri","-43.623333","-18.219167","1172","1172","2010","09","21","2012",NA,NA,"-43.623333","-18.219167","02",NA,NA,NA,NA,NA,NA
"75","2019-05-06 11:53:41-03","UFU","HUFU","62024","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Marques, D.; Araújo, I.M. & Franco, I.M.","431",NA,"Brasil","Minas Gerais",NA,"Arbusto candelabriforme, ca. 1,5m. Brácteas involucrais verdes, corola, anteras, estiletes, papus brancos.; Campo Rupestre","HUFU00047918","HUFU00047918",NA,"Diamantina","Parque Estadual Biribiri, Alto da Jacuba","-43.600833","-18.206389","1389","1389","2012","03","14",NA,NA,NA,"-43.600833","-18.206389",NA,NA,NA,NA,NA,NA,NA
"76","2019-05-06 11:53:41-03","UFU","HUFU","63594","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Marques, D.; Franco, I.M. & Silva, K.R.","459",NA,"Brasil","Minas Gerais",NA,"Arbusto candelabriforme, ca. 1,5 m alt. Brácteas involucrais marrons e frutos marrons.; Cerrado.","HUFU00047907","HUFU00047907",NA,"Diamantina","Parque Estadual do Biribiri, Estrada principal do Parque, próximo a ponte João de Barro, lado esquerdo no sentido da entrada do Parque para a vila do Biribiri.","-43.621111","-18.205556","1140","1140","2012","06","26",NA,NA,NA,"-43.621111","-18.205556",NA,NA,NA,NA,NA,NA,NA
"77","2019-05-06 11:53:41-03","UFU","HUFU","63606","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Marques, D.; Franco, I.M. & Silva, K.R.","471",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. 0,7 m alt. Brácteas involucrais verde-alaranjadas, corola lilás, anteras roxos, estielte branco com seu ramos roxos.; Camop rupestre, afloramentos rochoso.","HUFU00047908","HUFU00047908",NA,"Diamantina","Parque Estadual do Biribiri, Estrada para o P.E. do Biribiri-Alto da Mãe Rita atrás da Casa dos Ventos.","-43.6125","-18.185278","1396","1396","2012","06","27",NA,NA,NA,"-43.6125","-18.185278",NA,NA,NA,NA,NA,NA,NA
"78","2019-05-06 11:53:41-03","UFU","HUFU","59841","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Araújo, I.M.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Marques, D.; et al.","61",NA,"Brasil","Minas Gerais",NA,"Arvoreta. Brácteas involucrais verdes, papus ferrugíneo, corola lilás a arroxeada.; Campo rupestre.","HUFU00047919","HUFU00047919","Marques, D.; Semir, J.","Diamantina","ca. de 2 km da entrada principal do Parque Estadual do Biribiri.","-48.303611","-18.990556","1030","1030","2011","05","17","2012",NA,NA,"-48.303611","-18.990556","02",NA,NA,NA,NA,NA,NA
"79","2019-05-06 11:53:41-03","UFU","HUFU","64572","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Marques, D.; Araújo, I.M.; Franco, I.M.; Silva, K.R.; Andrino, C.O. & Costa, L.B.","499",NA,"Brasil","Minas Gerais",NA,"arbusto, ca. 2,5m alt. Brácteas involucrais verdes, flores brancas, estilete roxo, anteras roxas.; Campo rupestre.","HUFU00047911","HUFU00047911",NA,"Diamantina","Parque Estadual do Biribiri, Trilha que vai da entrada do P.E. do Biribiri e vai até a Cachoeira dos Cristais-Varjão.","-43.608889","-18.210833","1231","1231","2012","09","19",NA,NA,NA,"-43.608889","-18.210833",NA,NA,NA,NA,NA,NA,NA
"80","2019-05-06 11:53:41-03","UFU","HUFU","71471","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serrra, A.C.; Silva, L.C. & Rosa, B.B.","8730",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. 1,2m alt. Bracteas involucrais verde-arroxeadas; corola, anteras e estigma arroxeados.; Campo rupestre. Afloramentos rochosos.","HUFU00050727","HUFU00050727",NA,"Diamantina","Km 187, Estrada Diamantina, Conselheiro Mata","-43.706944","-19.066111","1358","1358","2015","10","05",NA,NA,NA,"-43.706944","-19.066111",NA,NA,NA,NA,NA,NA,NA
"81","2019-07-03 15:17:16-03","UFU","HUFU","69535","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Verdi, M.; Pougy, N.; Martinelli, G.; Maurenza, D. & Martins, E.","6898",NA,"Brasil","Minas Gerais",NA,"Arbusto. Folhas Verdes, discolores,glauca abaxial ; flor lilás; frequente.; Campo Rupestre. Encontrado em solo areno-pedregoso às margens da estrada.","HUFU00075904",NA,"Nakajima, J.N.","Diamantina","Entrada Real, Entre Diamantina e Vau.","-43.549167","-18.375","1057","1057","2014","02","12","2019",NA,NA,"-43.549167","-18.375","06",NA,NA,NA,NA,NA,NA
"82","2019-05-10 16:39:37-03","UFU","HUFU","75457","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Martinelli, G.; Baez, C.","18841",NA,"Brasil","Minas Gerais",NA,"Arbusto, 2m, heliófila, saxícola; folhas na face ventral verde, face dorsal alvacenta; capítulos passados castanho-alvacentos; frequente.; Campos rupestres com capões de Cerrado.","HUFU00073541","HUFU00073541","Nakajima, J.N.","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Vale das Estrelas.","-43.379167","-18.130556","1050","1050","2015","10","12","2018",NA,NA,"-43.379167","-18.130556","03",NA,NA,NA,NA,NA,NA
"83","2019-05-06 11:53:41-03","UFU","HUFU","76203","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Costa, F.N.; Sano, P.T.; Trovó, M.; Echternacht, L.; Cota, M.M.T.; Roque, N.; et al.","1681",NA,"Brasil","Minas Gerais",NA,"Arbusto. Flores lilases.; Solo arenoso entre rochas.","HUFU00074012","HUFU00074012",NA,"Buenópolis","Parque Nacional das Sempre vivas. Campos São Domingos, próximo à estrada para Curimataí.","-43.801389","-17.913889","1305","1305","2014","11","28",NA,NA,NA,"-43.801389","-17.913889",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-08 09:59:28-03","UFU","HUFU","78343","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Silva, K.H.; Costa, F.N.; Brant, A.T.C.; Salomé, B.M.C.; Costa, D.A. & Cunha, L.K.G.","27",NA,"Brasil","Minas Gerais",NA,"Arbusto ca. 150 cm.; Sobre afloramento rochoso. Campo rupestre.","HUFU00075500",NA,"Costa, F.N.","Diamantina","Parque Nacional das Sempre Vivas, Próximo a comunidade de Santa Rita estrada para Curimataí.","-43.987778","-17.979444","1163","1163","2016","09","11","2019",NA,NA,"-43.987778","-17.979444","02",NA,"25",NA,NA,NA,NA
"85","2020-11-27 11:33:29-03","UFU","HUFU","75190","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Romero, R.; Versiane, A.F.A.; Brito, R.V.; Souza, L.P. & Silva, K.R.S.","8937",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. 2m. Corola e ramos do estilete lilases.; Campo rupestre.","HUFU00072921","HUFU00072921","Zanuzzo, A.V.","Diamantina","Estrada Diamantina - Conselheiro Mata, entre Km 187 e 186.","-43.6002998352051","-18.2493991851807",NA,NA,"2017","10","17","2017","101169","auto",NA,NA,"11",NA,"01",NA,NA,NA,NA
"86","2019-05-06 11:53:41-03","UFU","HUFU","51325","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","232",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. 1,5 m. Corola lilás, anteras e ramos do estilete roxos.; Campo rupestre.","HUFU00047916","HUFU00047916","Marques, D.; Semir, J.","Diamantina","Estrada para Biribiri, 3 km da entrada.","-43.6002998352051","-18.2493991851807",NA,NA,"2008","05","18","2012","101169","auto",NA,NA,"02",NA,NA,NA,NA,NA,NA
"87","2019-05-06 11:53:41-03","UFU","HUFU","51330","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","233",NA,"Brasil","Minas Gerais",NA,"Arvoreta, ca. 1,5 m. Corola lilás, anteras e ramos do estilete roxos.; Campo rupestre.","HUFU00047909","HUFU00047909","Marques, D.; Semir, J.","Diamantina","Estrada para Biribiri, 3 km da entrada.","-43.6002998352051","-18.2493991851807",NA,NA,"2008","05","18","2012","101169","auto",NA,NA,"02",NA,NA,NA,NA,NA,NA
"88","2019-05-06 11:53:41-03","UFU","HUFU","66489","S","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Sch.Bip.",NA,"Franco, I.M.","1227",NA,"Brasil","Minas Gerais",NA,"Arbusto ca. 80cm, em afloramento rochoso. Flores lilases, anteras roxas.; Campo rupestre.","HUFU00047910","HUFU00047910","Marques, D.","Diamantina","Parque Estadual do Biribiri, Soberbo, próximo à MG 367.","-43.6002998352051","-18.2493991851807",NA,NA,"2013","02","20","2013","101169","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA
"89","2010-08-16 16:36:13-03","GH","HU-HERB","GH 00009907","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","gardneri","Lychnophora gardneri","Schultz Bipontinus","Isotype","George Gardner","4829","South America","Brazil","Minas Gerais","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4829",NA,NA,NA,NA,"undetermined"
