"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet","sex"
"98","2020-12-21 16:31:29-03","MBM","MBM","423983","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Alves, A.","2015","12","27","Southern America","Brazil","Paraná",NA,NA,"Ervas com folhas verdes recobertas por muscilagem transparente. Frutos e hastes florais de cor marrom. Crescendo entre gramíneas em solo orgânico arenoso. Simpátrica com Drosera communis.","MBM423983",NA,NA,"A. St.-Hil.",NA,"81","Balsa Nova","130m da margem do Rio Lajeado ao sul da BR-277, km 145 sentido Palmeira","-49.775083","-25.481278","975","975",NA,NA,"-49.775083","-25.481278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:31:29-03","MBM","MBM","90845","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM090845",NA,NA,"A. St.-Hil.","Campos, G.L.","47513","Mucugê","Córrego Moreira","-41.3708000183105","-13.0052995681763",NA,NA,"MBM090845",NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:31:29-03","MBM","MBM","28955","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM028955",NA,NA,"A. St.-Hil.","Taylor, P.","30160","Datas","Estribo Bandeirinhas","-43.6557998657227","-18.4456005096436",NA,NA,"MBM028955",NA,NA,NA,"23532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:31:29-03","MBM","MBM","272105","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, V.C.; et al.; et al.","2001","07","05","Southern America","Brazil","Minas Gerais",NA,NA,NA,"MBM272105",NA,NA,"A. St.-Hil.","Souza, J.P.","25108","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"MBM272105",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:31:29-03","MBM","MBM","67960","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,"MBM067960",NA,NA,"A. St.-Hil.","Hatschbach, G.","39183","Balsa Nova","Campina da Cascavel","-49.6356010437012","-25.5839004516602",NA,NA,"MBM067960",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:31:29-03","MBM","MBM","231154","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Silva, J.M.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,"MBM231154",NA,NA,"A. St.-Hil.","Hatschbach, G.","2669","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM231154",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:31:29-03","MBM","MBM","255814","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Silav, J.M.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2000","02","25","Southern America","Brazil","Paraná",NA,NA,NA,"MBM255814",NA,NA,"A. St.-Hil.","Hatschbach, G.","3276","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM255814",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:31:29-03","MBM","MBM","66252","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Tessmann, G.",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,"MBM066252",NA,NA,"A. St.-Hil.","Fromm, E.; Trinta","s.n.","Palmeira","Fazenda Padre INácio","-50.0064010620117","-25.4293994903564",NA,NA,"MBM066252",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:31:29-03","MBM","MBM","251295","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Ziller, S.R.; et al.; et al.","1999","10","10","Southern America","Brazil","Paraná",NA,NA,NA,"MBM251295",NA,NA,"A. St.-Hil.","Hatschbach, G.","1921","Ponta Grossa","Rio Tibagi, nascente","-50.1618995666504","-25.0949993133545",NA,NA,"MBM251295",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:31:29-03","MBM","MBM","239168","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Silva, J.M.; O.S. Ribas, O.S.; Barboza, E.; O.S. Ribas, O.S.; Barboza, E.",NA,NA,NA,"Southern America","Brazil","Santa Catarina",NA,NA,NA,"MBM239168",NA,NA,"A. St.-Hil.","Hatschbach, G.","2800","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM239168",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:31:29-03","MBM","MBM","251296","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cordeiro, J.; Silva, J.M.; Ribas, O.S.; Silva, J.M.; Ribas, O.S.","1999","12","28","Southern America","Brazil","Santa Catarina",NA,NA,NA,"MBM251296",NA,NA,"A. St.-Hil.","Hatschbach, G.","1704","Campo Alegre","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM251296",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:31:29-03","MBM","MBM","263919","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","ornata","Genlisea ornata","Tessmann, G.","1947","10","16","Southern America","Brazil","Paraná",NA,NA,NA,"MBM263919",NA,NA,"Mart.",NA,"2510","Palmeira","Fazenda Padre Inácio","-50.0064010620117","-25.4293994903564",NA,NA,"MBM263919",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575358","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire","1833","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575358' target='other'> <mi>dwc_moreinfo</mi></a>","P03575358",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"P03575358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 430",NA,NA,NA,NA
"111","2015-09-19 12:34:06-03","MNHN","RECOLNAT_MNHN_P","P00603402","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603402' target='other'> <mi>dwc_moreinfo</mi></a>","P00603402",NA,NA,"A.St.-Hil.","Taylor",NA,NA,"Prov. Minas Geraes Marais près Mulho Verde dans le district de Diamans et à Contendas dans le Sertao.",NA,NA,NA,NA,"P00603402_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1809","holotype",NA,NA,NA
"112","2015-09-19 12:31:16-03","MNHN","RECOLNAT_MNHN_P","P00603403","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603403' target='other'> <mi>dwc_moreinfo</mi></a>","P00603403",NA,NA,"A.St.-Hil.","Taylor",NA,NA,"Prov. Minas Geraes Marais près Mulho Verde dans le district de Diamans et à Contendas dans le Sertao.",NA,NA,NA,NA,"P00603403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1809",NA,NA,NA,NA
"113","2015-09-04 00:12:24-03","MNHN","RECOLNAT_MNHN_P","P00603404","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603404' target='other'> <mi>dwc_moreinfo</mi></a>","P00603404",NA,NA,"A.St.-Hil.","Taylor",NA,NA,"Prov. Minas Geraes Marais près Mulho Verde dans le district de Diamans et à Contendas dans le Sertao.",NA,NA,NA,NA,"P00603404_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1809",NA,NA,NA,NA
"114","2015-09-19 12:34:16-03","MNHN","RECOLNAT_MNHN_P","P00603405","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603405' target='other'> <mi>dwc_moreinfo</mi></a>","P00603405",NA,NA,"A.St.-Hil.",NA,NA,NA,"Province de [Minas]. Marais des hautes montagnes, dans la Serra de Caraca.",NA,NA,NA,NA,"P00603405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA
"115","2016-07-05 15:35:12-03","MNHN","RECOLNAT_MNHN_P","P00603406","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00603406' target='other'> <mi>dwc_moreinfo</mi></a>","P00603406",NA,NA,"A.St.-Hil.",NA,NA,NA,"Province de [Minas]. Marais des hautes montagnes, dans la Serra de Caraca.",NA,NA,NA,NA,"P00603406_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"116","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575351","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gardner","1842","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575351' target='other'> <mi>dwc_moreinfo</mi></a>","P03575351",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"P03575351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5053",NA,NA,NA,NA
"117","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575352","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire, A.","1816","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575352' target='other'> <mi>dwc_moreinfo</mi></a>","P03575352",NA,NA,"A.St.-Hil.",NA,NA,NA,"Marais dans la Serra da Ibitipoca.",NA,NA,NA,NA,"P03575352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 204",NA,NA,NA,NA
"118","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575353","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gounelle",NA,NA,NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575353' target='other'> <mi>dwc_moreinfo</mi></a>","P03575353",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"P03575353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575354","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Mexia, Y.","1929","11","25",NA,"Brasil","Espírito Santo","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575354' target='other'> <mi>dwc_moreinfo</mi></a>","P03575354",NA,NA,"A.St.-Hil.",NA,NA,NA,"Serra do Caparaó.",NA,NA,"2650",NA,"P03575354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4021",NA,NA,NA,NA
"120","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575355","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire","1833","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575355' target='other'> <mi>dwc_moreinfo</mi></a>","P03575355",NA,NA,"A.St.-Hil.",NA,NA,NA,"Dans la prov. del ? Hautes montagne.",NA,NA,NA,NA,"P03575355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 430",NA,NA,NA,NA
"121","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575356","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Glaziou, A.","1887","1","1",NA,"Brasil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575356' target='other'> <mi>dwc_moreinfo</mi></a>","P03575356",NA,NA,"A.St.-Hil.",NA,NA,NA,"Province de RJ. Haut des Orgaos.",NA,NA,NA,NA,"P03575356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16233",NA,NA,NA,NA
"122","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575359","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Glaziou, A.","1887","1","20",NA,"Brasil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575359' target='other'> <mi>dwc_moreinfo</mi></a>","P03575359",NA,NA,"A.St.-Hil.",NA,NA,NA,"Haut des Orgãos.",NA,NA,NA,NA,"P03575359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16233",NA,NA,NA,NA
"123","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575360","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Glaziou, A.","1876","2","10",NA,"Brasil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575360' target='other'> <mi>dwc_moreinfo</mi></a>","P03575360",NA,NA,"A.St.-Hil.",NA,NA,NA,"Source du Rio Parahyba.",NA,NA,NA,NA,"P03575360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8219",NA,NA,NA,NA
"124","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575361","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Dusén, P.","1908","10","21",NA,"Brasil","Paraná","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575361' target='other'> <mi>dwc_moreinfo</mi></a>","P03575361",NA,NA,"A.St.-Hil.",NA,NA,NA,"Capivari.",NA,NA,NA,NA,"P03575361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6942",NA,NA,NA,NA
"125","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575362","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Weddell, H.A.","1844","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575362' target='other'> <mi>dwc_moreinfo</mi></a>","P03575362",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"P03575362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575363","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Claussen","1841","1","1",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575363' target='other'> <mi>dwc_moreinfo</mi></a>","P03575363",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"P03575363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1463",NA,NA,NA,NA
"127","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575364","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Glaziou, A.",NA,NA,NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575364' target='other'> <mi>dwc_moreinfo</mi></a>","P03575364",NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"P03575364_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575365","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Glaziou, A.","1869","12","11",NA,"Brasil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575365' target='other'> <mi>dwc_moreinfo</mi></a>","P03575365",NA,NA,"A.St.-Hil.",NA,NA,NA,"Haut de Organs.",NA,NA,NA,NA,"P03575365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4150",NA,NA,NA,NA
"129","2015-09-04 08:08:20-03","MNHN","RECOLNAT_MNHN_P","P03575357","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Regnell","1869","9","11",NA,"Brasil","Minas Gerais","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03575357' target='other'> <mi>dwc_moreinfo</mi></a>","P03575357",NA,NA,"A.St.-Hil.",NA,NA,"Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P03575357_01",NA,NA,NA,"25710","auto",NA,NA,NA,NA,"III 847",NA,NA,NA,NA
"130","2020-10-01 14:21:50-03","JBB","HEPH","19091","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Silva, JM","2000","02","25","Southern America","Brasil","Paraná",NA,NA,NA,NA,"Dicotyledon","Lamiales","A.St.-Hil.","Hatschbach, G","327","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:37:09-03","UFMG","BHCB","20132","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Pires, J","1992","05","19","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"s.n.",NA,"Entroncamento Conceição do Mato Dentro/Morro do Pilar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:37:09-03","UFMG","BHCB","71558","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","2002","06","14","Southern America","Brasil","Minas Gerais",NA,NA,"Beira de água, terreno úmido. Erva, flores amarelas",NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"4871","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, do alojamento a Cachoeira dos Criolos e de volta ao alojamento, pelo camping","-43.341111","-18.102222",NA,NA,NA,NA,"-43.341111","-18.102222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:37:09-03","UFMG","BHCB","8085","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Grandi, TSM; et al.","1987","01","10","Southern America","Brasil","Minas Gerais",NA,NA,"Campo;herbáceo;beira d'água;",NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"s.n.","Diamantina","Conselheiro Mata.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:37:09-03","UFMG","BHCB","70291","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, VC de",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"25108","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:19:22-03","UFPR","UPCB","67257","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Völtz, R.R.","2009","03","15",NA,"Brasil","Paraná",NA,NA,"Planta herbácea de aprox. 20 cm de alt. com flores amarelas cujo caule não possui folhas. Haste assentada diretamente sobre o solo. Associação campestre. Refúgios Vegetacionais Altomontanos.",NA,NA,NA,"A.St.-Hil.","Völtz, R.R.","24","Tijucas do Sul","Serra do Araçatuba, Morro do Araçatuba","-48","-25","1300","1300",NA,"2009","-48","-25",NA,NA,"03",NA,"15",NA,NA,NA,NA,NA,NA
"136","2021-02-11 17:19:22-03","UFPR","UPCB","61796","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Kozera, C.","2005","08","04",NA,"Brasil","Paraná",NA,NA,"Herbácea com flores amarelas em campo hidromórfico..",NA,NA,NA,"A.St.-Hil.","Kozera, C.","2347","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"2006",NA,NA,"27346","auto","01",NA,"01",NA,NA,NA,NA,NA,NA
"137","2021-02-11 17:19:22-03","UFPR","UPCB","34173","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Santos, E.P.","1996","11","23",NA,"Brasil","Paraná",NA,NA,"Erva com ca. de 20cm, flores amarelas. Campo de altitude, solo iunundado, 1400m de altitude..",NA,NA,NA,"A.St.-Hil.","Guimarães, O.A. & Santos, E.P.","286","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"1997",NA,NA,"41937","auto","06",NA,"04",NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:19:22-03","UFPR","UPCB","47326","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cervi, A.C.","2003","11","26",NA,"Brasil","Paraná",NA,NA,"Planta com folhas em roseta, escapo ereto com flores amarelas, solo encharcado..",NA,NA,NA,"A.St.-Hil.","Cervi, A.C.","8563","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"2003",NA,NA,"35166","auto","12",NA,"05",NA,NA,NA,NA,NA,NA
"139","2021-02-11 17:19:22-03","UFPR","UPCB","30671","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Santos, E.P.","1996","11","08",NA,"Brasil","Paraná",NA,NA,"Erva, ca. 30cm, flor amarela. Campo limpo úmido..",NA,NA,NA,"A.St.-Hil.","Cervi, A.C.","233","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1997",NA,NA,"35166","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:19:22-03","UFPR","UPCB","47247","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cervi, A.C.","1996","11","20",NA,"Brasil","Paraná",NA,NA,"Erva ereta, flores amarelas, campo limpo e encharcado..",NA,NA,NA,"A.St.-Hil.","Morokawa, R.","6208","Ponta Grossa","Recanto dos Papagaios","-50.1618995666504","-25.0949993133545",NA,NA,NA,"2003",NA,NA,"46557","auto","11",NA,"18",NA,NA,NA,NA,NA,NA
"141","2021-02-11 17:19:22-03","UFPR","UPCB","72383","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Mancinelli, W.S.","2010","11","03",NA,"Brasil","Santa Catarina",NA,NA,"Herbácea, ocorrente em Campos de Altitude..",NA,NA,NA,"A.St.-Hil.","Saridakis, D.P.","1332","Garuva","Serra Quiriri","-48.8549995422363","-26.0266990661621","1100","1100",NA,"2013",NA,NA,"22441","auto","01",NA,"31",NA,NA,NA,NA,NA,NA
"142","2009-08-23 08:48:00-03","MO","MOBOT","2452128","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Lyman B. Smith|Roberto M. Klein","1956",NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"A. St.-Hil.",NA,"Smith 8534",NA,"Campo Alegre. Morro Iquerrerim",NA,NA,"1300.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-07-09 17:05:00-03","MO","MOBOT","3063640","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Gert G. Hatschbach","1976","9","8","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","G. Hatscbach","Hatschbach 39183",NA,"Campina da cascavel (mun. Balsa Nova)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2014-12-01 18:13:00-02","MO","MOBOT","3395568","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","J. Cordeiro|J.M. Silva|E. Barbosa|O.S. Ribas","1999",NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"A. St.-Hil.","G. Hatschbach","Cordeiro 1704",NA,"Subida a Serra Quiriri (Mun. Campo Alegre) Santa Catarina.",NA,NA,"1525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2014-12-25 18:15:00-02","MO","MOBOT","3397497","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","J.M. Silva|E. Barbosa|J.M. Cruz","1998",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"A. St.-Hil.","G. Hatschbach","Silva 2669",NA,"Serra de Aracatuba (Mun . Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
