"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"183","2008-05-27 22:02:00-03","MO","MOBOT","3062485","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Howard S. Irwin","Irwin 12804","1966",NA,NA,"South America","Brazil","Goiás",NA,"Wet campo and gallery margin, ca. 15km W. of Veadeiros",NA,NA,NA,NA,NA,NA,"PT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2011-02-22 15:45:00-03","MO","MOBOT","3062765","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J. Lanjouw|Jan C. Lindeman","Lanjouw 3393","1949",NA,NA,"South America","Suriname","Suriname",NA,"in small marsh on sand, source of a small creek, along railway near km 57",NA,NA,NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-09-24 11:05:00-03","MO","MOBOT","3063144","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Julian A. Steyermark|Ronald L. Liesner","Steyermark 127513","1982","12","2","South America","Venezuela","Bolívar",NA,"Distrito Roscio: sabana pantosa al borde de un morichal seco, al margen de la carretera principal (mano izquierda saliendo al Norte desde Santa Elena de Uairén), 13kms al Noreste de santa Elena de Uairén","-61.08333","4.75","900.00000000",NA,NA,NA,"P.Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2012-08-18 05:19:00-03","MO","MOBOT","3063473","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Bassett Maguire|João Murça Pires|Celia K. Maguire","Maguire 47124","1960","7","23","South America","Brazil","Amapá",NA,"Wet places in campo near Santo Antonio common","-51.8","3.88333",NA,NA,NA,NA,"Peter Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-03-27 19:27:00-03","MO","MOBOT","3063536","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Amaro Macedo","Macedo 2839","1951","1","5","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"P.Taylor 18/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"188","2015-08-08 05:51:00-03","MO","MOBOT","3063800","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Bassett Maguire|D.B. Fanshawe","Maguire 23205","1944","5","4","South America","Guyana",NA,NA,"Occasional to locally frequent",NA,NA,NA,NA,NA,NA,"P. Taylor 18/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2010-11-25 10:52:00-02","MO","MOBOT","3063809","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Carol L. Kelloff|Katheryn Rankin|Doorjoohan Gopaul","Kelloff 881","1993","7","11","South America","Guyana",NA,NA,"Region: Potaro-Siparuni. Kaieteur Falls National Park, around airstrip. Savanna","-59.4833333","5.1666667","300.00000000",NA,NA,NA,"A. Fleischmann (M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"190","2016-09-14 05:18:00-03","MO","MOBOT","3064164","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Paul J. M. Maas|L. Y. T. Westra","Maas 4377","1979","11","13","South America","Guyana",NA,NA,"pakaraima Mts., Kako Amerindian village, Kako R. White sand savanna",NA,NA,NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"191","2016-09-14 05:18:00-03","MO","MOBOT","3064323","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Paul J. M. Maas|L. Y. T. Westra","Maas 4422","1979","11","13","South America","Guyana",NA,NA,"Pakaraima Mts., Kako Amerindian village, Kako R.",NA,NA,NA,NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"192","2009-11-09 21:32:00-02","MO","MOBOT","3064468","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131157","1985","9","2","South America","Venezuela","Bolívar",NA,"Distrito Cedeño; Morichal, 14km. SW of Caicara del Orinoco","-66.25","7.58333","50.00000000",NA,NA,NA,"P.Taylor VI/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","498009","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","RICHARD","RICHARD s.n.",NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2014-09-18 11:15:00-03","MO","MOBOT","498144","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Ronald L. Liesner|Bruce K. Holst","Liesner 20683","1986","5","8","South America","Venezuela","Bolívar","Piar","Piar, Río Aparamán. Kambay-merú rapids. Ca. 3 km SE of SSE corner of Amaruay- tepui.","-62.2166667","5.9166667","500.00000000",NA,NA,NA,"P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-21","3",NA,NA
"195","2015-04-30 12:18:00-03","MO","MOBOT","498271","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Gerrit Davidse|Otto Huber","Davidse 22998","1982","11","30","South America","Venezuela","Bolívar","Piar","Middle part of Río Purpur, affluent of Río Ambutuir, along trail to Urimán. At base of escarpment.","-62.55","5.5333333","850.00000000",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-12","1",NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","498275","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. van der Werff|Bruce K. Holst","van der Werff 7824","1985","11","7","South America","Venezuela","Bolívar",NA,"Distr. Cedeño. In morichal, 14 km S of Caicara de L'Orinoco.","-66.25","7.58333","100.00000000",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-39","7",NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","498284","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. van der Werff|Bruce K. Holst","van der Werff 7825","1985","11","7","South America","Venezuela","Bolívar",NA,"Distr. Cedeño. In morichal, 14 km S of Caicara de L'Orinoco.","-66.25","7.58333","100.00000000",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-39","3",NA,NA
"198","2018-04-02 09:54:00-03","MO","MOBOT","498307","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Alwyn H. Gentry|Percy Núñez V.","Gentry 69770","1990","2","28","South America","Peru","Madre de Dios","Tambopata","Pampas del Heath. Forest near edge of savannah. TRANSECT # 10","-68.9","-12.7666667","200.00000000",NA,NA,NA,"P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"433","4",NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","498329","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Alwyn H. Gentry|Elsa M. Zardini","Gentry 50247","1985","2","21","South America","French Guiana","Cayenne",NA,"REGINA: Cayenne-Regina highway, 33 km N of crossing of Riviere La Comte. Open savannah on sandy soil.",NA,NA,"50.00000000",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-144","3",NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","498343","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Ronald L. Liesner|Germán Carnevali","Liesner 22947","1987","11","9","South America","Venezuela","Amazonas",NA,"CASIQUIARE: Near Chapezon, between Boca de Casiquiare and Solano. Large but flat laja with many depressions with patches of grasses and sedges and patches of shrubs.","-67.05","1.96666","120.00000000",NA,NA,NA,"P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-70","6",NA,NA
"201","2009-05-18 09:14:00-03","MO","MOBOT","498357","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Gerrit Davidse|Otto Huber","Davidse 22629","1982","11","24","South America","Venezuela","Bolívar",NA,"Distrito Piar: Río Ocoine, Pie de la Roca, southeastern base of Auyan-tepui.","-62.5","5.7","500.00000000",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-6","1",NA,NA
"202","2018-06-14 08:35:00-03","MO","MOBOT","498464","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Ronald L. Liesner","Liesner 23965","1988","4","28","South America","Venezuela","Bolívar","Gran Sabana","Ca. 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.3166667","900.00000000",NA,NA,NA,"P. Taylor (K)","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-24","3",NA,NA
"203","2013-09-13 15:28:00-03","MO","MOBOT","498493","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Ronald L. Liesner","Liesner 24151","1988","5","3","South America","Venezuela","Bolívar",NA,"Gran Sabana; San Ignacio de Yuruaní. Morichal (Open wet area in savanna along stream with Mauritia flexuosa).","-61.1666667","5","850.00000000",NA,NA,NA,"P.C. Baleeiro (SPF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-30","2",NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","498612","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Bruce K. Holst|H. van der Werff","Holst 2602","1985","11","4","South America","Venezuela","Bolívar",NA,"CEDENO: 43 km S of Los Pijiguaos; 9 km S of Río Villacoa on road to Pto. Ayacucho. Morichal and surrounding wet savanna; 100 m; 6º20'N, 67º5'W.","-67.08333","6.33333","100.00000000",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-61","3",NA,NA
"205","2013-01-28 05:13:00-02","MO","MOBOT","967965","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","René Guillén V.|F. Mayle|Pablo Solíz|Juan Surubí","Guillén Villarroel 4035","1995","8","19","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado.; Bahía 4 Vientos; entrando 6,7 km del campamento la Poza del Tigre. Yomomal con Mauritiela y Mauritia y gran cantidad de gramíneas y graminoides.","-61.38805","-13.73388","180.00000000",NA,NA,NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"206","2009-08-20 18:19:00-03","MO","MOBOT","3062655","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11427",NA,NA,NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal San Ramón","-67.86666","9.66666","100.00000000",NA,NA,NA,"P.Taylor 6/11/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-08-31 08:59:15-03","INPA","INPA","237693","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Costa, SM","869","2011","01","24","Southern America","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, grade do PPBio, N3/L1-L2.","-61.020167","1.48225","77",NA,NA,"INPA0237693","Costa, SM","77","INPA0237693 INPA0237693_e","2011","-61.020167","1.48225","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-08-31 08:59:15-03","INPA","INPA","237723","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Costa, SM","901","2011","01","26","Southern America","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Mata do Seu Nerí","-60.990083","1.447472","49",NA,NA,"INPA0237723","Costa, SM","49","INPA0237723 INPA0237723_e","2011","-60.990083","1.447472","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-10 20:44:37-03","INPA","INPA","241963","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Lins, J","23","2011","10","17","Southern America","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Grade do PPbio, L3N4.","-61.029361","1.465556",NA,NA,NA,"INPA0241963","Baleeiro-Souza, PC",NA,"INPA0241963 INPA0241963_e INPA0241963_nd","2012","-61.029361","1.465556","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-12-19 11:19:21-03","UFG","UFG","44987","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","609","2008","10","11",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.7925","-17.0175",NA,NA,NA,"UFG0044987","Resende, I.L.M.",NA,"UFG0044987","2010","-48.7925","-17.0175","01",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"211","2019-12-19 11:19:21-03","UFG","UFG","45064","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","217","2008","05","31",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045064","Resende, I.L.M.",NA,"UFG0045064","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"212","2019-12-19 11:19:21-03","UFG","UFG","45045","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","1574","2008","05","02",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045045","Resende, I.L.M.",NA,"UFG0045045","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"213","2019-12-19 11:19:21-03","UFG","UFG","45028","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","1466","2009","04","15",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045028","Resende, I.L.M.",NA,"UFG0045028","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"214","2019-12-19 11:19:21-03","UFG","UFG","45027","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","1441","2009","04","15",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045027","Resende, I.L.M.",NA,"UFG0045027","2010","-48480.8333","-17013.1667","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"215","2019-12-19 11:19:21-03","UFG","UFG","45017","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","1235","2009","02","03",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045017","Resende, I.L.M.",NA,"UFG0045017","2010","-48480.8333","-17013.1667","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"216","2019-12-19 11:19:21-03","UFG","UFG","45014","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","1135","2009","02","03",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045014","Resende, I.L.M.",NA,"UFG0045014","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"217","2019-12-19 11:19:21-03","UFG","UFG","45010","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","1072","2009","01","13",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045010","Resende, I.L.M.",NA,"UFG0045010","2010","-48480.8333","-17013.1667","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"218","2019-12-19 11:19:21-03","UFG","UFG","45007","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","947","2009","01","13",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045007","Resende, I.L.M.",NA,"UFG0045007","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"219","2019-12-19 11:19:21-03","UFG","UFG","45002","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","892","2008","12","15",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0045002","Resende, I.L.M.",NA,"UFG0045002","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"220","2019-12-19 11:19:21-03","UFG","UFG","44999","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","822","2008","12","15",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044999","Resende, I.L.M.",NA,"UFG0044999","2010","-48513.95","-16572.7083","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"221","2019-12-19 11:19:21-03","UFG","UFG","44998","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","782","2008","12","15",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044998","Resende, I.L.M.",NA,"UFG0044998","2010","-48513.95","-16572.7083","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"222","2019-12-19 11:19:21-03","UFG","UFG","44996","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","726","2008","11","04",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044996","Resende, I.L.M.",NA,"UFG0044996","2010","-48513.95","-16572.7083","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"223","2019-12-19 11:19:21-03","UFG","UFG","44994","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","696","2008","11","04",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044994","Resende, I.L.M.",NA,"UFG0044994","2010","-48480.8333","-17013.1667","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"224","2019-12-19 11:19:21-03","UFG","UFG","44984","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","586","2008","10","11",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044984","Resende, I.L.M.",NA,"UFG0044984","2010","-48480.8333","-17013.1667","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"225","2019-12-19 11:19:21-03","UFG","UFG","44976","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","459","2008","09","06",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044976","Resende, I.L.M.",NA,"UFG0044976","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"226","2019-12-19 11:19:21-03","UFG","UFG","44973","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","374","2008","08","05",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044973","Resende, I.L.M.",NA,"UFG0044973","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"227","2019-12-19 11:19:21-03","UFG","UFG","44970","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","325","2008","07","05",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044970","Resende, I.L.M.",NA,"UFG0044970","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"228","2019-12-19 11:19:21-03","UFG","UFG","44969","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","315","2008","07","05",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044969","Resende, I.L.M.",NA,"UFG0044969","2010","-48513.95","-16572.6667","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"229","2019-12-19 11:19:21-03","UFG","UFG","44966","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","295","2008","07","05",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044966","Resende, I.L.M.",NA,"UFG0044966","2010","-48513.95","-16572.7083","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"230","2019-12-19 11:19:21-03","UFG","UFG","44964","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","281",NA,NA,NA,NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044964","Resende, I.L.M.",NA,"UFG0044964","2010","-48513.95","-16572.7083","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"231","2019-12-19 11:19:21-03","UFG","UFG","44962","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","231","2010","01","15",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044962","Resende, I.L.M.",NA,"UFG0044962","2010","-48473.5","-17006.5","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"232","2019-12-19 11:19:21-03","UFG","UFG","44957","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Resende, I.L.M.","178","2008","05","02",NA,"Brasil","Goiás","Bela Vista de Goiás",NA,"-48.9533004760742","-16.9727993011475",NA,NA,NA,"UFG0044957","Resende, I.L.M.",NA,"UFG0044957","2010","-48480.8333","-17013.1667","01","39117","auto","15",NA,NA,NA,NA,NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","1878986","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","baldwinii","Utricularia baldwinii","Steyerm.","J. T. Baldwin","4077","1944","6","3","South America - Neotropics","Brazil","Amapá",NA,"Amapa.",NA,NA,NA,NA,NA,"US00136360",NA,NA,"US00136360_01",NA,NA,NA,NA,NA,NA,NA,"Holotype","Dicotyledonae",NA,NA,"1",NA,NA
"234","2020-09-12 05:00:02-03","US","US","3344513","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4129","1988","4","2","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls National Park. Near airstrip","-59.5","5.18333","500",NA,NA,NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"235","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","P. Acevedo-Rodriguez, J.-J. de Granville, L. Hollenberg, A. Joly & C. Avril","5808","1993","7","31","South America - Neotropics","Suriname",NA,NA,"Tumuc Humac Mts., Talouakem","-54.8","2.45","670",NA,"CAY",NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","2511021","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J. Lanjouw & J. C. Lindeman","51 3393","1951","4","20","South America - Neotropics","Suriname",NA,NA,"Km 57, along railway",NA,NA,NA,NA,NA,NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","2576429","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","B. Maguire, C. K. Maguire & G. Wilson-Browne","46183 A","1961","9","16","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts., Ando Savanna, Sukabi River, affl. Ireng River",NA,NA,"732",NA,NA,NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
