"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"44","2019-11-27 13:51:19-03","UFS","ASE","34967","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Santana Júnior, JA","Santana Júnior, JA; Figueiredo, MAM; Silva, BD","335","2015","09","14","Southern America","Brasil","Sergipe","Divina Pastora","Fazenda São Joaquim, No entorno da Caverna do Urubuzinho e da Caverna do Sobe e Desce","-37.0955","-10.4356",NA,"Herbácea. Aproximadamente 50 cm. Flor branca com estmes amarelos.; Mata Atlântica","ASE0035882","ASE0035882",NA,NA,"-37.0955","-10.4356","2015",NA,NA,NA,"10","20",NA,NA,NA,NA,NA
"45","2019-11-27 13:51:19-03","UFS","ASE","33613","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Andrade, RS","Gomes, C","ASE33613","2008","04","07","Southern America","Brasil","Sergipe","Indiaroba","P.A. SEPÉ-TIARAJU II","-37.344713","-11.304369",NA,"Mata Atlântica","ASE0005970","ASE0005970",NA,NA,"-37.344713","-11.304369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-11-27 13:51:19-03","UFS","ASE","9039","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Costa-Lima, JL","Ibrahim, M","13","2006","09","15","Southern America","Brasil","Sergipe","Itabaiana","Povoado Ribeira, Porções.","-37.0854","-10.4119",NA,"Folhas compostas apicais alternas, flores alvas com detalhes amarelos (int.) inflorescência tipo umbela.; Folhas compostas apicais alternas, flores alvas com detalhes amarelos (int.) inflorescência tipo umbela.; Mata Atlântica devasta","ASE0011440","ASE0011440",NA,NA,"-37.0854","-10.4119","2012",NA,NA,NA,"07","23",NA,NA,NA,NA,NA
"47","2021-03-01 16:37:31-03","UNICAMP","UEC","35064","S","Plantae","Magnoliopsida",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Brito, HS; Vinha, SG","184","1983","03","04",NA,"Brazil","Bahia","Santa Cruz Cabrália","Estação Ecológica do Pau-brasil, cerca de 16km a oeste de Porto Seguro","-39.0247001647949","-16.2780990600586",NA,"Planta herbácea de até 50cm de altura, flores brancas; Região de Mata Higrófila Sil Baiana. Folha SE-24 (16-39c). Leito do rio temporário, atrás do pomar","UEC045735","UEC045735",NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-04-22 16:22:47-03","UFPB","JPB","43447","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Costa-Lima, JL","Thomas, WW; Paixão, JL; Sant'Ana, SC; Gomes, LCJ","14396","2005",NA,NA,"Southern America","Brasil","Bahia","Mascote","Portion of Fazenda Aitães on S side of Rio Pardo; arrival there done by taking road on NE side of Rio Pardo at BR-101, going 5.5 km to Rio Pardo at Fazenda Aitães, then crossing river by canoe and walking ca. 30 minutes.","-39.3725","-15.606667",NA,"; HABITAT: Partially disturbed Southern Bahian moist forest.; DESC: Herb in forest, 0.5 - 1.5 m; corallas white.",NA,NA,"150","150","-39.3725","-15.606667","2013",NA,NA,NA,"10","10",NA,NA,NA,NA,NA
"49","2020-04-22 16:22:47-03","UFPB","JPB","59782","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Costa-Lima, JL","Nusbaumer, L; Studer, A","4278","2014","10","31","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.419439","-9.252571",NA,"; HABITAT: Forêt ombrophile submontagnarde, basdepente à rochers affleurants; DESC: arbuste nain, 0.4 m. fl. blanches campanulées à 5 divisions, cercle jaune à la base des lobes, cor. à poils blancs dressés à la face ext, 5 ét. à file","JPB0059782",NA,"570","570","-36.419439","-9.252571","2014",NA,NA,NA,"11","12",NA,NA,NA,NA,NA
"50","2014-10-14 15:57:03-03","BS","M","M-0172316","S","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0172316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"51","2014-10-14 15:57:03-03","BS","M","M-0172317","S","Plantae","Magnoliophyta","Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"E Brasilia",NA,NA,NA,NA,"M0172317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"52","2021-02-12 18:12:25-03","UFES","VIES","36833","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Gurtler, J.; Dutra, S.C.","JAC 351","2018","02","02",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P3).","-40.441389","-18.785278",NA,NA,"VIES036833","VIES036833",NA,NA,"40º26'29''W","18º47'7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-12 18:12:25-03","UFES","VIES","36900","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Gurtler, J.; Dutra, S.C.","JAC 418","2018","02","16",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P5).","-40.441111","-18.783056",NA,NA,"VIES036900","VIES036900",NA,NA,"40º26'28''W","18º46'59''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-12 18:12:25-03","UFES","VIES","36901","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Gurtler, J.; Dutra, S.C.","JAC 419","2018","02","16",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P5).","-40.441111","-18.783056",NA,NA,"VIES036901","VIES036901",NA,NA,"40º26'28''W","18º46'59''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-04-27 16:11:00-03","UFES","VIES","36536","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","N.T.L. Pena","Pena, N.T.L.; Alves-Araújo, A.; Silva, L.A.; Souza, W.O.; Luber, J.; Sossai, B.G.","120","2015","03","16",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,"VIES036536","VIES036536",NA,NA,NA,NA,"2015","42400","auto",NA,"06","30",NA,NA,NA,NA,NA
"56","2020-04-27 16:11:00-03","UFES","VIES","36537","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","N.T.L. Pena","Pena, N.T.L.; Alves-Araújo, A.; Silva, L.A.; Souza, W.O.; Luber, J.; Sossai, B.G.","121","2015","03","16",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,"VIES036537","VIES036537",NA,NA,NA,NA,"2015","42400","auto",NA,"06","30",NA,NA,NA,NA,NA
"57","2020-04-27 16:11:00-03","UFES","VIES","36538","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","N.T.L. Pena","Pena, N.T.L.; Alves-Araújo, A.; Silva, L.A.; Souza, W.O.; Luber, J.; Sossai, B.G.","122","2015","03","16",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,"VIES036538","VIES036538",NA,NA,NA,NA,"2015","42400","auto",NA,"06","30",NA,NA,NA,NA,NA
"58","2021-01-18 18:18:10-03","UFES","VIES","42767","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","J. Luber","Gurtler, J.; Nepomuceno, A.; Sossai, B. G.; Nichio-Amaral, R.; Mello, B. N.; Miranda, V.S.","635","2019","03","28",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha da Lagoa Seca/Córrego do Arthur. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042767","VIES042767",NA,NA,NA,NA,"2020","41644","auto",NA,"11","16",NA,NA,NA,NA,NA
"59","2020-04-27 16:11:00-03","UFES","VIES","36539","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","N.T.L. Pena","Pena, N.T.L.; Alves-Araújo, A.; Silva, L.A.; Souza, W.O.; Luber, J.; Sossai, B.G.","123","2015","03","16",NA,"Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,"VIES036539","VIES036539",NA,NA,NA,NA,"2015","42400","auto",NA,"06","30",NA,NA,NA,NA,NA
"60","2020-03-21 15:33:03-03","UTFPR","HCF","30930","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","P. Fiaschi","R.C. Forzza","5509","2009","04","14",NA,"Brasil","ES","Nova Venécia","Área de Proteção Ambiental da Pedra do","-40.432778","-18.7825",NA,"erva pouco frequente no interior e borda de mata. Folhas discolores. Flores com cpalice verde e corola e estames amarelos.",NA,NA,"154","154","40°25'58 W","18°46'57 S","2010",NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"61","2019-08-16 08:40:26-03","UTFPR","HCF","16558","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","P. Fiaschi","M.G. Caxambu","5990","2015","03","27",NA,"Brasil","SP","Eldorado","Fazenda Itaipava/ Catre","-48.106694","-24.555",NA,"subarbusto ripário, heliófito, ereto, ca. 0,50 m. Flores com cálice verde e corola amarela.",NA,NA,"49","49","48°06'24,1 W","24°33'18 S","2015",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:39:04-03","MBM","MBM","254877","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Thomas, W.W.","Thomas, W.W.; et al.; et al.","11542",NA,NA,NA,"Southern America","Brazil","Bahia","Pau-Brasil","Rodovia para Água Vermelha",NA,NA,NA,NA,"MBM254877","MBM254877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:39:04-03","MBM","MBM","392891","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Forzza, R.C.; Amorim, A.M.; Fraga, C.N.; Daneu, L.; Amorim, A.M.; Fraga, C.N.; Daneu, L.","5509","2009","04","14","Southern America","Brazil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante, Serra de baixo, mata do fuxico","-40.432778","-18.7825",NA,"Erva pouco frequente no interior e borda da mata. Folhas discolores. Flores com cálice verde; corola e estames amarelos.; Floresta Estacional Semidecidual.","MBM392891","MBM392891","154","154","-40.432778","-18.7825","2010",NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:39:04-03","MBM","MBM","422741","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Barboza, E.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6148","2019","04","04","Southern America","Brazil","Espírito Santo","Linhares","Reserva Natural Vale","-40.002778","-19.148889",NA,"Erva; flores brancas.; Floresta Ombrófila das Terras Baixas (Floresta de Tabuleiro).","MBM422741",NA,"52","52","-40.002778","-19.148889","2019",NA,NA,NA,"06","26",NA,NA,NA,NA,NA
"65","2020-12-21 16:39:04-03","MBM","MBM","422810","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Barboza, E.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3474","2019","04","06","Southern America","Brazil","Espírito Santo","Nova Venécia","Pedra do Elefante","-40.456944","-18.770556",NA,"Erva; flor amarela.; Refúgio Vegetacional Altomontano (campo de altitude e vegetação rupícola).","MBM422810",NA,"557","557","-40.456944","-18.770556","2019",NA,NA,NA,"06","26",NA,NA,NA,NA,NA
"66","2020-12-21 16:39:04-03","MBM","MBM","84405","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A.","Hatschbach, G.","46788",NA,NA,NA,"Southern America","Brazil","Espírito Santo","São Mateus","Rod. BR-101, 10-30km S de São Mateus","-39.8588981628418","-18.716100692749",NA,NA,"MBM084405","MBM084405",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:39:04-03","MBM","MBM","94645","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Hage, J.L.; Mattos Silva, L.A.; Mattos Silva, L.A.","306",NA,NA,NA,"Southern America","Brazil","Bahia","Potiraguá","Km 22 da rodovia Camaçã - Itaimbé Antiga","-39.8767013549805","-15.5946998596191",NA,NA,"MBM094645","MBM094645",NA,NA,NA,NA,NA,"37811","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:39:04-03","MBM","MBM","156899","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A.","Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.","58060",NA,NA,NA,"Southern America","Brazil","Espírito Santo","São Mateus","Rod. BR-101, ligação a Ponta do Ipiranga","-39.8588981628418","-18.716100692749",NA,NA,"MBM156899","MBM156899",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:39:04-03","MBM","MBM","48308","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A.","Hatschbach, G.","38450",NA,NA,NA,"Southern America","Brazil","Paraná","Adrianópolis","Barra do Rio Pardo","-48.9911003112793","-24.6571998596191",NA,NA,"MBM048308","MBM048308",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:39:04-03","MBM","MBM","63470","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourt.","Lourteig, A.","Lourteig, A.; Hatschbach, G.; Hatschbach, G.","3174","1978","01","20","Southern America","Brazil","Paraná","Adrianópolis","Barra do Rio Pardo, 3km Col. Sete Barras.","-48.9911003112793","-24.6571998596191",NA,"Suelo rocoso. Selva rala. Fl. Amatilla. Erguida; Planta ereta, flores amarelas.; Solo rochoso.","MBM063470","MBM063470","350","350",NA,NA,"1994","49901","auto","pardoensis",NA,NA,NA,"ISOTYPE",NA,NA,NA
"71","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525509","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Sucre, D.",NA,"1969","7","17",NA,"Brasil","Espírito Santo",NA,"Mata de Tabuleiro do Macuco, Reserva de Sooretama",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525509' target='other'> <mi>dwc_moreinfo</mi></a>","P05525509","P05525509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5665",NA,NA
"72","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525511","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Pinheiro, R.S.",NA,"1973","7","24",NA,"Brasil","Bahia",NA,"km 10 da rod. Potiragua para Itaimbé",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525511' target='other'> <mi>dwc_moreinfo</mi></a>","P05525511","P05525511_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2197",NA,NA
"73","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525518","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Hatschbach, G.",NA,"1983","8","7",NA,"Brasil","Espírito Santo",NA,"Rod. BR-101. 10-20 km S de S. Mateus",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525518' target='other'> <mi>dwc_moreinfo</mi></a>","P05525518","P05525518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46788",NA,NA
"74","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525522","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Tamandua",NA,NA,"hb","(=3835) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525522' target='other'> <mi>dwc_moreinfo</mi></a>","P05525522","P05525522_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83",NA,NA
"75","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525523","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Blanchet",NA,"1845","1","1",NA,"Brasil","Bahia",NA,"Prov. de Bahia, Jacobine",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525523' target='other'> <mi>dwc_moreinfo</mi></a>","P05525523","P05525523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3835",NA,NA
"76","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525527","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Belém, R.P.",NA,"1965","8","9",NA,"Brasil","Espírito Santo",NA,"Reserva Florestal de Sooretama",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525527' target='other'> <mi>dwc_moreinfo</mi></a>","P05525527","P05525527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1504",NA,NA
"77","2015-11-07 00:43:40-02","MNHN","RECOLNAT_MNHN_P","P02288066","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","Lourteig","Lourteig, A.|Hatschbach, G.",NA,"1978","2","20",NA,"Brésil",NA,NA,"Brasil. Est. Parana. Mun. Adrianopolis. Barra do Rio Pardo, +- 3 km. Col. Sete Barras. Suelo rocoso. Selva rala",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02288066' target='other'> <mi>dwc_moreinfo</mi></a>","P02288066","P02288066_01",NA,"350",NA,NA,NA,NA,NA,"pardoensis",NA,NA,NA,"holotype","3174",NA,NA
"78","2015-11-07 00:43:42-02","MNHN","RECOLNAT_MNHN_P","P02288067","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","Lourteig","Lourteig, A.|Hatschbach, G.",NA,"1978","2","20",NA,"Brésil",NA,NA,"Brasil. Est. Parana. Mun. Adrianopolis. Barra do Rio Pardo, +- 3 km. Col. Sete Barras. Suelo rocoso. Selva rala",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02288067' target='other'> <mi>dwc_moreinfo</mi></a>","P02288067","P02288067_01",NA,"350",NA,NA,NA,NA,NA,"pardoensis",NA,NA,NA,"isotype","3174",NA,NA
"79","2015-11-07 00:43:45-02","MNHN","RECOLNAT_MNHN_P","P02288068","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","Lourteig","Lourteig, A.|Hatschbach, G.",NA,"1978","2","20",NA,"Brésil",NA,NA,"Brasil. Est. Parana. Mun. Adrianopolis. Barra do Rio Pardo, +- 3 km. Col. Sete Barras. Suelo rocoso. Selva rala",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02288068' target='other'> <mi>dwc_moreinfo</mi></a>","P02288068","P02288068_01",NA,"350",NA,NA,NA,NA,NA,"pardoensis",NA,NA,NA,"isotype","3174",NA,NA
"80","2015-11-07 00:53:23-02","MNHN","RECOLNAT_MNHN_P","P02288069","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","Lourteig","Lourteig, A.|Hatschbach, G.",NA,"1978","2","20",NA,"Brésil",NA,NA,"Brasil. Est. Parana. Mun. Adrianopolis. Barra do Rio Pardo, +- 3 km. Col. Sete Barras. Suelo rocoso. Selva rala",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02288069' target='other'> <mi>dwc_moreinfo</mi></a>","P02288069","P02288069_01",NA,"350",NA,NA,NA,NA,NA,"pardoensis",NA,NA,NA,"isotype","3174",NA,NA
"81","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525521","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Hage, J.L.|Silva, L.A.M.",NA,"1979","9","26",NA,"Brasil","Bahia","Potiraguá","Km 22 da antiga Rod. Camacã/Itaimé","-39.5","-15.53333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525521' target='other'> <mi>dwc_moreinfo</mi></a>","P05525521","P05525521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"306",NA,NA
"82","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525519","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Hage, J.L.|Brito, H.S.",NA,"1981","5","13",NA,"Brasil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus-Itabuna (BR-415). Quadra C´.","-39.0494003295898","-14.7889003753662","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525519' target='other'> <mi>dwc_moreinfo</mi></a>","P05525519","P05525519_01",NA,"50",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"685",NA,NA
"83","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525508","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Hatschbach, G.",NA,"1976","4","5",NA,"Brasil","Paraná","Adrianópolis","Barra rio Pardo","-48.9911003112793","-24.6571998596191","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525508' target='other'> <mi>dwc_moreinfo</mi></a>","P05525508","P05525508_01",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,"38540",NA,NA
"84","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525526","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Belém, R.P.|Magalhães, M.",NA,"1965","5","24",NA,"Brasil","Bahia","Ilhéus","Centre de Pesquisa do Cacau (CEPEC). Plantação de cacau","-39.0494003295898","-14.7889003753662","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525526' target='other'> <mi>dwc_moreinfo</mi></a>","P05525526","P05525526_01",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"1107",NA,NA
"85","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525525","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Belém, R.P.|Magalhães, M.",NA,"1965","5","24",NA,"Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau (CEPEC). Plantação de cacau.","-39.0494003295898","-14.7889003753662","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525525' target='other'> <mi>dwc_moreinfo</mi></a>","P05525525","P05525525_01",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"1107",NA,NA
"86","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525524","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Belém, R.P.|Magalhães, M.",NA,"1965","5","24",NA,"Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau(CEPEC), Plantação de Cacau","-39.0494003295898","-14.7889003753662","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525524' target='other'> <mi>dwc_moreinfo</mi></a>","P05525524","P05525524_01",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"1107",NA,NA
"87","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525516","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Emygdio, L.|Emmerich, M.",NA,"1970","11","25",NA,"Brasil","Bahia","Itabuna","Entre Camacan e Itaimbé","-39.2803001403809","-14.7855997085571","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525516' target='other'> <mi>dwc_moreinfo</mi></a>","P05525516","P05525516_01",NA,NA,NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA,"2911",NA,NA
"88","2015-09-05 11:00:58-03","MNHN","RECOLNAT_MNHN_P","P05525520","PreservedSpecimen",NA,NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Silva, L.A.M.|Hage, J.L.|Santos, T.S.",NA,"1978","8","2",NA,"Brasil","Bahia","Macarani","km 18 nda Rod. Maiquinique/Itapetinga. Faz. Lagoa","-40.4230995178223","-15.5683002471924","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525520' target='other'> <mi>dwc_moreinfo</mi></a>","P05525520","P05525520_01",NA,NA,NA,NA,NA,"33617","auto",NA,NA,NA,NA,NA,"183",NA,NA
