"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","class","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"43","2015-09-04 14:18:58-03","MNHN","RECOLNAT_MNHN_P","P04247890","PreservedSpecimen",NA,NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Glaziou, A.",NA,"1865","5","4",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. RJ. Corcovado à Paineiras","-43.2075004577637","-22.9027996063232",NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04247890' target='other'> <mi>dwc_moreinfo</mi></a>","P04247890","P04247890_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"900",NA,NA,NA
"44","2015-09-04 14:18:58-03","MNHN","RECOLNAT_MNHN_P","P04247893","PreservedSpecimen",NA,NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Nadeaud",NA,"1860","12","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Entre Corcovado et Tijuca","-43.2075004577637","-22.9027996063232",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04247893' target='other'> <mi>dwc_moreinfo</mi></a>","P04247893","P04247893_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2015-09-04 14:18:58-03","MNHN","RECOLNAT_MNHN_P","P04247892","PreservedSpecimen",NA,NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Nadeaud",NA,"1862","10","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Fôrets humides du corcovado à Tijuca, versant sud","-43.2075004577637","-22.9027996063232",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04247892' target='other'> <mi>dwc_moreinfo</mi></a>","P04247892","P04247892_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-11 11:36:38-03","UFMG","BHCB","86591","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5867","2004","03","07","Southern America","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras.","-40.049278","-16.413889","820",NA,"Interior e borda de mata hidrófila em encosta e pasto adjacente. Arbusto ca. 3m, folhas cartáceas, frutos imaturos verdes. Prensado em álcool. Iventário Biológico nos Vales dos Rios Jequitinhonha e Mucuri, Estados de Minas e Bahia. No dia 28/09/2010,",NA,NA,NA,"820",NA,NA,NA,NA,NA,NA,NA,"-40.049278","-16.413889",NA,NA,NA,NA
"47","2011-12-03 10:17:00-02","MO","MOBOT","100432472","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Jason R. Grant|et al.","Grant 10-4641","2010","11","22","South America","Brazil","Rio de Janeiro",NA,"Cidade do Rio de Janeiro, Parque Nacional da Tijuca, estrada do Sumaré.","-43.2416666","-12.4547222","677.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"48","2011-12-02 17:48:00-02","MO","MOBOT","100432460","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Jason R. Grant|Louis Zeltner|B.R. Silva|Vincent Trunz","Grant 09-4604","2009","11","20","South America","Brazil","Rio de Janeiro",NA,"Cidade do Rio de Janeiro, estrada do Sumaré, à 1.5 km da estrada Redentor.","-43.2416666","-22.9544444","656.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"49","2011-12-02 17:52:00-02","MO","MOBOT","100432461","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Jason R. Grant|Louis Zeltner|B.R. Silva|Vincent Trunz","Grant 09-4606","2009","11","21","South America","Brazil","Rio de Janeiro","Nova Friburgo","Estrada Fazenda São João, 0.5 km da estrada RJ 116.","-42.5161111","-22.3594444","991.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"50","2015-03-11 20:40:00-03","MO","MOBOT","2790468","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Cláudia M. Vierira","Vieira 78","1989",NA,NA,"South America","Brazil",NA,NA,"Rio de janeiro, Nova Friburgo, Reserva Ecológica Municipal de macaé de Cima, 22:00S, 042:03W",NA,NA,NA,NA,NA,NA,NA,"J. R. Grant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","13241",NA,"Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg.","V. Demuner; et al","1253","2000","07","25",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,NA,"Arbusto 1,5m, botões florais verdes, frutos jovens de cor verde e frutos velhos secos. Borda de mata secundária. Próximo a lagoa.","MBML013241","MBML013241","in dupl.: Elsie F.Guimarães/03",NA,NA,NA,NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA
"52","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","15620",NA,"Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg.","L. Kollmann; et al","5046","2001","11","27",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Planta 1m na sombra. Sépalas verdes. Estigma branco.","MBML015620","MBML015620","H.Q.Boudet Fernandes/Fev.-2004",NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"53","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","20050",NA,"Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg.","R.R. Vervloet; et al","2025","2003","03","20",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Planta de 2m, frutos imaturos de cor verde, meia encosta, dossel 16m.","MBML020050","MBML020050","in dupl.: Elsie F.Guimarães/03",NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"54","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","21475",NA,"Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg.","J. Rossini; et al","539","2003","09","05",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Arbusto 1,6m. Frutos marrons.","MBML021475","MBML021475","V. Demuner/10-02-2006",NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"55","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","2565",NA,"Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg.","W. Boone","311","1984","11","06",NA,"Brasil","Espírito Santo","Santa Teresa","Santa Lúcia","-40.5125","-19.971944",NA,NA,"Arbusto com flores brancas, solo escuro.","MBML002565","MBML002565_1 MBML002565_2","in dupl.: Elsie F.Guimarães/03",NA,NA,NA,NA,NA,NA,NA,NA,"40W30'45","19S58'19",NA,NA,NA,NA
"56","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","34098",NA,"Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","L. Kollmann; et al","10582","2008","02","13",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944",NA,NA,"Erva 2m na sombra, frutos verdes. Material prensado em álcool.","MBML034098","MBML034098","E.F.Guimarães-10/2008",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'6","20S31'37",NA,NA,NA,NA
"57","2020-07-10 09:46:07-03","MBML","MBML-HERBARIO","53137",NA,"Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg.","F. Z. Saiter; D.S. Sylva, J.M. Rodrigues","632","2017","10","15",NA,"Brasil","Espírito Santo","Cariacica","Alto Roda D#?#Água, estrada que margeia a REBIO Duas Bocas.","-40.493056","-20.3125","500",NA,"Arbusto com 2 m de altura com flores amarelo-esverdeadas.","MBML053137","MBML053137_1 MBML053137_2","Fraga/2018","500",NA,NA,NA,NA,NA,NA,NA,"40W29'35","20S18'45",NA,NA,NA,NA
"58","2020-09-12 05:00:02-03","US","US","83236","PreservedSpecimen","Plantae",NA,"Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","C. Wilkes","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Brazil, near Rio Janeiro.",NA,NA,NA,NA,NA,"US03240292","US03240292_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"59","2020-09-12 05:00:02-03","US","US","3713971","PreservedSpecimen","Plantae",NA,"Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","G. Martinelli, D. Maurenza, R. Negrão & M. Moraes","19400",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Nova Friburgo. Área de Proteção Ambiental de Macaé de Cima. Macaé de Cima, nascente do Rio das Flores, acima do Sítio Sophronitis.","-42.5247","-22.4358","1050",NA,NA,"US03240291","US03240291_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"60","2020-09-12 05:00:02-03","US","US","1953812","PreservedSpecimen","Plantae",NA,"Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","E. Pereira","229","1942","11","28","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Proced. Serra dos Orgãos - Castelo D'agua.",NA,NA,NA,NA,NA,"US03240293","US03240293_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"61","2019-11-13 11:20:15-03","USP","SPF","226817","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Grant, JR","094603","2009","11","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.258444","-22.96825","461",NA,NA,"SPF00226817","SPF00226817","Grant, JR","461",NA,NA,NA,NA,"2009","11",NA,"-43.258444","-22.96825",NA,NA,NA,NA
"62","2019-11-13 11:20:15-03","USP","SPF","226818","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Grant, JR","094604","2009","11","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do Sumaré.","-43.241694","-22.954556","656",NA,NA,"SPF00226818","SPF00226818","Grant, JR","656",NA,NA,NA,NA,"2009","11",NA,"-43.241694","-22.954556",NA,NA,NA,NA
"63","2019-11-13 11:20:15-03","USP","SPF","226820","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Grant, JR","094606","2009","11","21",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Estrada Fazenda São João.","-42.516222","-22.359361","116",NA,NA,"SPF00226820","SPF00226820","Grant, JR","116",NA,NA,NA,NA,"2009","11",NA,"-42.516222","-22.359361",NA,NA,NA,NA
"64","2019-11-13 11:20:15-03","USP","SPF","164127","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Rossini, J","539","2003","09","05",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi","-40.6002998352051","-19.9356002807617",NA,NA,NA,"SPF00164127",NA,"Grant, JR",NA,"23813","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-09-04 20:02:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"A. Glaziou","4939","1871",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-07-23 12:08:29-03","CEPLAC","CEPEC","112221","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"Lopes, M. M. M.","807","2006","06","06",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel. Trilha do mirante, até a Torre.","-39.565278","-15.391667","850",NA,NA,NA,NA,"Sem Informação","850",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA
"67","2020-07-23 12:08:29-03","CEPLAC","CEPEC","125777","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"L. Kollmann","10582","2008","02","13",NA,"Brasil","Espírito Santo","castelo","Parque Estadual do Forno Grande Localidade de Bateias.","-41.102222","-20.526944",NA,NA,NA,NA,NA,"J. R. Grant",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'8","20S31'37",NA,NA,"30/11/2010",NA
"68","2020-07-23 12:08:29-03","CEPLAC","CEPEC","139075","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"M. G. Bovini","2214",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"J. R. Grant",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-23 12:08:29-03","CEPLAC","CEPEC","96191","PreservedSpecimen","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"E. Pereira","229","1942","11","28",NA,"Brasil","Rio de Janeiro","TERESÓPOLIS","Serra dos Órgãos - Castelo D'Água.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"A. C. Brade",NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1945",NA
"70","2015-02-26 09:31:19-03","NHMLondon","NHM-LONDON-BOT","BM000583079","S","Plantae","Magnoliophyta","Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Collaboration; J. Bowie & A. Cunningham","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2008","01","01","-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4692544"
"71","2016-08-23 09:46:39-03","NHMLondon","NHM-LONDON-BOT","BM000583100","S","Plantae","Magnoliophyta","Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","H_545; Herb John Miers - Bequeathed 1879","3340",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-43.237642","-22.938617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2008",NA,NA,"-43.237642","-22.938617",NA,NA,NA,"NHMUK:ecatalogue:4692514"
"72","2021-03-04 15:43:34-03","IF","SPSF","24107","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"E.A.Anunciaçao","20","1990","10","17","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem do Rio Verde&nf;;",NA,NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-04 15:43:34-03","IF","SPSF","12325","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"A.Custodio Filho","719","1981","12","08","América do Sul","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-04 15:43:34-03","IF","SPSF","31768","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"R.G.Udulutsch","649","2002","04","22","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.994167","-24.183611","300",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,NA,"300",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-04 15:43:34-03","IF","SPSF","15419","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii",NA,"M.Sugiyama & M. Kirizawa","1000","1992","09","21","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: em barranco umido&nf;;",NA,NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-05-07 17:14:43-03","IBt","SP","263578","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Correia, CMB","134","1990","09","11",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima","-42.05","-22","1100",NA,NA,NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA
"77","2020-03-12 10:23:53-03","IBt","SP","272266","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Rossi, L; Anunciação, EA","1397","1994","01","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Alto da Serra dos Itatins, encosta voltada para o mar","-47.333333","-24.366667","800",NA,"Subarbusto 40cm alt., fruto imaturo verde",NA,NA,"Cordeiro, I","800",NA,NA,NA,NA,"2020","03",NA,"-47.333333","-24.366667",NA,NA,NA,NA
"78","2020-12-30 07:48:25-03","IBt","SP","429504","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Lopes, MMM","807","2006","06","06",NA,"Brasil","Bahia","Camacan",NA,"-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-30 07:48:25-03","IBt","SP","441896","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Grant, JR","09-4606","2009","11","21",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-26 10:00:26-03","IBt","SP","374387","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Ducke, A","199","1939","10","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-30 07:48:25-03","IBt","SP","441886","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Grant, JR","10-4641","2010","10","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-21 15:29:17-03","IBt","SP","491807","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Rosa, P","905","2016","08","08",NA,"Brasil","Rio de Janeiro","Silva Jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 10:06:59-03","IBt","SP","246625","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Barros, F; Ribeiro, JELS","2054","1990","12","05",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo ao Pico do Morro do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-22 10:13:08-03","IBt","SP","350523","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Souza, FO","179","2000","08","11",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-30 07:48:25-03","IBt","SP","444625","S","Plantae",NA,NA,"Gentianaceae","Macrocarpaea","glaziovii","Macrocarpaea glaziovii","Gilg","Hashimoto, G","s.n.","1998","08","27",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
