"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","class","identifiedBy","yearIdentified","monthIdentified","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"102","2020-09-02 16:37:11-03","Cenargen","CEN","35181","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"José Francisco Montenegro Valls","14202","1998","12","12",NA,"Brasil","RS","2 km após o trevo para Porto Alegre ou Carazinho, na saída de Passo Fundo para Soledade.","Exsicatas","Folhagem glauca com colmos achatados","CEN00035181","CEN00035181",NA,"J. F. M. Valls","1998","12","PASSO FUNDO","-52.4067001342773","-28.2628002166748","25060","auto",NA,NA,"-5245194.0","-2828222.0","670","670",NA,"3"
"103","2020-09-02 16:37:11-03","Cenargen","CEN","5333","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"José Francisco Montenegro Valls","4331","1978","12","22",NA,"Brasil","RS","Granja São José. Em campo aliviado.","Exsicatas","Doação - Herbário Depto. Bot. da U.F.R.G.S. - INC (43704). Porto Alegre.","CEN00005333","CEN00005333",NA,"J. F. M. Valls","2018","01","SAO GABRIEL","-54.3199996948242","-30.3363990783691","56206","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"104","2020-09-02 16:37:11-03","Cenargen","CEN","5334","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"José Francisco Montenegro Valls","4328","1978","12","22",NA,"Brasil","RS","Granja São José. Em campo aliviado.","Exsicatas","Doação - Herbário Depto. Bot. da U.F.R.G.S. - INC (43702). Porto Alegre.","CEN00005334","CEN00005334",NA,"J. F. M. Valls","2018","01","SAO GABRIEL","-54.3199996948242","-30.3363990783691","56206","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"105","2020-09-02 16:37:11-03","Cenargen","CEN","89908","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"José Francisco Montenegro Valls","12191","1989","12","02",NA,"Brasil","RS","Proximidades do restaurante no acesso a Soledade, na estrada Porto Alegre - Passo Fundo.","Exsicatas","Colmos fortemente comprimidos.","CEN00089908","CEN00089908",NA,"J. F. M. Valls","1989","12","SOLEDADE","-52.5102996826172","-28.8183002471924","42411","auto",NA,NA,NA,NA,NA,NA,NA,"7"
"106","2020-09-02 16:37:11-03","Cenargen","CEN","35175","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"José Francisco Montenegro Valls","14195","1998","12","10",NA,"Brasil","RS","Coxilha suave cortada pela estrada, a oeste da entrada da vila.","Exsicatas","Bainhas flabeliformes. Freqüente em beira de estrada. Plantas com coloração acinzentada.","CEN00035175","CEN00035175",NA,"J. F. M. Valls","1998","12","VILA FLORES","-51.5332984924316","-28.8628005981445","13182","auto",NA,NA,"-5157528.0","-2883333.0","700","700",NA,"1"
"107","2020-09-02 16:37:11-03","Cenargen","CEN","25921","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Dalvo Mattos Dedecca","260","1953","00","00",NA,"Brasil","SP","Faz. Santa Elisa.Coletada nos campos da Secção de conservação do solo.","Exsicatas","Doação (nº 16043).","CEN00025921","CEN00025921",NA,"J. F. M. Valls","1999","06","CAMPINAS","-47.060001373291","-22.8999996185303","23900","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"108","2019-10-07 09:22:20-03","UEFS","HUEFS","77078","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Occhioni, P.","5381","1972","11","29",NA,"Brasil","Paraná","Estrada para Ponta Grossa",NA,"Campo.","HUEFS0077078","HUEFS0077078","Lilianae","G.H.Rua","2007","05","Ponta Grossa","-50.1618995666504","-25.0949993133545","46557","auto",NA,NA,NA,NA,"1000","1000",NA,NA
"109","2019-01-25 15:36:05-02","IAC","IAC","16258","S","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swollen",NA,"S. Alves","4","1953","05","02",NA,"Brasil","São Paulo","IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,"R.C. Oliveira & J.F.M. Valls","1999","06","Monte Alegre do Sul","-46.668492","-22.694886",NA,NA,NA,"02","-46.668492","-22.694886",NA,NA,NA,NA
"110","2019-01-25 15:36:05-02","IAC","IAC","21433","S","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swollen",NA,"A.J. Roston","s/nº","1971","03","05",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"R.C. Oliveira","1998","06","Araçatuba","-50.4328","-21.2089",NA,NA,NA,"05","-50.4328","-21.2089",NA,NA,NA,NA
"111","2020-11-12 17:02:36-03","UEL","FUEL","4075","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Kummrow, R","2175","1983","01","25",NA,"Brasil","Paraná","Fazenda Santa Rita",NA,NA,NA,NA,NA,"Longhi-Wagner, HM","2008","10","Palmeira","-50.0064010620117","-25.4293994903564","35166","auto",NA,"16",NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:16:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Hatschbach, G","47586","1984","03","08","Southern America","Brasil","Paraná","Rod. BR-227, descida do rio Capivara",NA,"Campo, depressão brejosa","UB0022466","UB0022466",NA,"Oliveira, RC","1999","09","Palmeira","-50.0064010620117","-25.4293994903564","35166","auto",NA,"11",NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:16:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Silva, LN; Balestrin, A","133","2010","11","13","Southern America","Brasil","Rio Grande do Sul","Após a britadeira, seguindo pela estrada de chão",NA,"Em campo pedregoso","UB0022464","UB0022464",NA,"Oliveira, RC","2011","02","Novo Barreiro","-53.1081008911133","-27.909200668335","12582","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-08-20 14:59:51-03","UFSC","FLOR","53546","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","662","2013","11","24",NA,"Brasil","Paraná","Fazenda Nossa Senhora de Fátima, Prorpietários: Alberto Claudemir Reis e Celcio Luiz Reis, Responsável: Junior.",NA,NA,"FLOR0053546",NA,NA,"Campestrini, S.","2013","12","Coronel Domingos Soares","-51.907778","-26.368333",NA,NA,NA,"19","51º54'28''W","26º22'6''S","1092","1092",NA,NA
"115","2020-08-20 20:41:34-03","UFSC","FLOR","58149","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","61","2013","03","03",NA,"Brasil","Santa Catarina","UAP16/UAL1.",NA,NA,"FLOR0058149",NA,NA,"Santos, E.D.","2013",NA,"Lages","-50.519722","-28.152222",NA,NA,NA,NA,"50º31'11''W","28º9'8''S","1083","1083",NA,NA
"116","2020-08-20 20:41:34-03","UFSC","FLOR","58152","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","64","2013","03","03",NA,"Brasil","Santa Catarina","UAP16/UAL1.",NA,NA,"FLOR0058152",NA,NA,"Santos, E.D.","2013",NA,"Lages","-50.519722","-28.152222",NA,NA,NA,NA,"50º31'11''W","28º9'8''S","1083","1083",NA,NA
"117","2020-08-20 20:41:34-03","UFSC","FLOR","58155","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","67","2013","03","03",NA,"Brasil","Santa Catarina","UAP16/UAL1.",NA,NA,"FLOR0058155",NA,NA,"Santos, E.D.","2013",NA,"Lages","-50.519722","-28.152222",NA,NA,NA,NA,"50º31'11''W","28º9'8''S","1083","1083",NA,NA
"118","2020-08-20 20:41:34-03","UFSC","FLOR","58235","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","148","2013","03","07",NA,"Brasil","Santa Catarina","UAP15/UAL3.",NA,NA,"FLOR0058235",NA,NA,"Santos, E.D.","2013",NA,"São Joaquim","-49.943333","-28.114444",NA,NA,NA,NA,"49º56'36''W","28º6'52''S","1114","1114",NA,NA
"119","2021-02-08 12:54:03-03","UFRGS","ICN","136781","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","cf. compressifolium","Paspalum cf. compressifolium","Swallen",NA,"Longhi-Wagner, HM; Zuloaga; Guglieri","9487","2005","03","09","América do Sul","Brasil","PR","Piraí do Sul, PR 151. Lat. 24°20'25 S long. 49°48'08 W",NA,"Dupl. CEN, SI.",NA,NA,NA,NA,NA,NA,"Jaguariaíva","-49.802222","-24.340278",NA,NA,NA,NA,"-49.802222","-24.340278","1100","1100",NA,NA
"120","2021-02-08 12:54:03-03","UFRGS","ICN","024399","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Valls, J; Juliano, JC","1239","1970","10","05","América do Sul","Brasil","RS","Entre Minas do Leão e Pantano Grande (mun. de Butiá ou Rio Pardo) - km 102 da BR-290",NA,"Planta glabra; Muito frequente à beira da estrada",NA,NA,NA,"Oliveira, R","2001","08",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:54:03-03","UFRGS","ICN","082708","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Valls, J","8098","1984","11",NA,"América do Sul","Brasil","SC",NA,NA,NA,NA,NA,NA,"Oliveira, R","2001","08",NA,NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"122","2021-02-08 12:54:03-03","UFRGS","ICN","098986","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Rúgolo, Z; Longhi-Wagner, H; Boechat, SC; Molina, AM","1513","1992","12","07","América do Sul","Brasil","SC","ruta SC-430, 4km pasando Pericó",NA,"Campos abiertos con Araucaria angustifolia. Suelo pedregoso",NA,NA,NA,"Oliveira, R","2001","02","Pericó",NA,NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:54:03-03","UFRGS","ICN","136735","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Longhi-Wagner, HM; Zuloaga; Guglieri","9442","2005","03","07","América do Sul","Brasil","PR","estrada Castro-Tibagi. Lat. 24°44'12 S long. 50°10'55 W",NA,"Dupl. CEN, SI.; Brejo (seco no momento) com predomínio de P. cordatum, com Otachyrium versicolor e Eriochrysis, Danthonia + P. polyphyllum.",NA,NA,NA,NA,NA,NA,"Tibagi","-50.181944","-24.736667",NA,NA,NA,NA,"-50.181944","-24.736667","1200","1200",NA,NA
"124","2021-02-08 12:54:03-03","UFRGS","ICN","136688","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Longhi-Wagner, HM; Zuloaga; Guglieri","9431","2005","03","07","América do Sul","Brasil","PR","junto ao Parque Estadual de Vila Velha BR 376. Lat. 25°14'59 S long. 50°01'07 W",NA,"Dupl. CEN, SI.",NA,NA,NA,NA,NA,NA,"Ponta Grossa","-50.018611","-25.249722",NA,NA,NA,NA,"-50.018611","-25.249722","800","800",NA,NA
"125","2021-02-08 12:54:03-03","UFRGS","ICN","130118","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Ferreira, LF","192","1975","01","28","América do Sul","Brasil","PR","Parque Barigui",NA,"doação MBM",NA,NA,NA,"Longhi-Wagner, HM; Luz, M",NA,NA,"Curitiba","-49.2731018066406","-25.4277992248535","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:54:03-03","UFRGS","ICN","101152","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Rúgolo, Z; Longhi-Wagner, H; Boechat, SC; Molina, AM","1674","1992","12","11","América do Sul","Brasil","PR","de Palmeira a Ponta Grossa, a 9km de Palmeira.",NA,"follaje glauco.; Borde del camino. Suelo lateritico y húmedo.",NA,NA,NA,"Oliveira, R","2001","02","Palmeira","-50.0064010620117","-25.4293994903564","35166","auto",NA,"09",NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:54:03-03","UFRGS","ICN","028701","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Winge","397","1974","12","30","América do Sul","Brasil","RS","início de estrada secundária Seival para P. Machado)",NA,NA,NA,NA,NA,"Oliveira, R","2001","08","Bagé","-54.1068992614746","-31.3313999176025","74087","auto",NA,"09",NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:54:03-03","UFRGS","ICN","101043","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Rúgolo, Z; Longhi-Wagner, H; Boechat, SC; Molina, AM","1566","1992","12","09","América do Sul","Brasil","SC","a 16km hacia Lebón Régis, Río Marombas",NA,"Hoja globar, vainas verde-rojizas.; Suelo pedregoso",NA,NA,NA,"Oliveira, R","2001","02","Curitibanos","-50.584400177002","-27.2828006744385","25987","auto",NA,"09",NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:54:03-03","UFRGS","ICN","101039","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Rúgolo, Z; Longhi-Wagner, H; Boechat, SC; Molina, AM","1562","1992","12","09","América do Sul","Brasil","SC","a 16km hacia Lebón Régis, Río Marombas",NA,"Suelo pedregoso",NA,NA,NA,"Oliveira, R","2001","02","Curitibanos","-50.584400177002","-27.2828006744385","25987","auto",NA,"09",NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:54:03-03","UFRGS","ICN","122952","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Takeda, IJM; et al.","s.n.","1999","10","22","América do Sul","Brasil","PR","Parque Estadual do Guartelá",NA,NA,NA,NA,NA,"Trevisan, R","2016","09","Tibagi","-50.4136009216309","-24.5093994140625","56988","auto",NA,"19",NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:54:03-03","UFRGS","ICN","043620","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Valls, J; et al.","4245","1978","12","18","América do Sul","Brasil","RS","km 58, Br290",NA,"Frequente no local",NA,NA,NA,"Oliveira, R","2001","02","Arroio dos Ratos","-51.7291984558105","-30.0771999359131","29956","auto",NA,"09",NA,NA,NA,NA,NA,NA
"132","2021-02-08 12:54:03-03","UFRGS","ICN","069934","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Arzivenco, L","338","1978","11","05","América do Sul","Brasil","RS",NA,NA,"Banhado W",NA,NA,NA,"Oliveira, R","2001","02","Esmeralda","-51.190299987793","-28.0536003112793","38649","auto",NA,"09",NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:54:03-03","UFRGS","ICN","192696","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Valls, JM; Gonçalves, JON; Marin, VA; Boldrini, II","9543","1985","10","26","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pinheiro Machado","-53.3810997009277","-31.5783004760742","70026","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:54:03-03","UFRGS","ICN","142446","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Longhi-Wagner, HM","9909","2005","11","25","América do Sul","Brasil","RS","para Tainhas (coleta com BOT-59)",NA,NA,NA,NA,NA,NA,NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-08 12:54:03-03","UFRGS","ICN","192708","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Valls, JM; Gonçalves, JON; Marin, VA; Boldrini, II","9603","1985","11","28","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Gabriel","-54.3199996948242","-30.3363990783691","56206","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:54:03-03","UFRGS","ICN","101007","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Rúgolo, Z; Longhi-Wagner, H; Boechat, SC; Molina, AM","1532","1992","12","08","América do Sul","Brasil","SC","ruta BR-282, a 12km direccion São José do Cerrito",NA,"Follaje verdoso, cañas rojizas; Campos abiertos con isletas de selva. Vive junto con P. cf. nicorae",NA,NA,NA,"Oliveira, R","2001","08","Lages","-50.326099395752","-27.8160991668701","70701","auto",NA,"09",NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:54:03-03","UFRGS","ICN","101005","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Rúgolo, Z; Longhi-Wagner, H; Boechat, SC; Molina, AM","1530","1992","12","08","América do Sul","Brasil","SC","ruta BR-282, a 12km direccion São José do Cerrito",NA,"Follaje glauco; Campos abiertos con isletas de selva. En bañado con P. plicotulum",NA,NA,NA,"Oliveira, R","2001","02","Lages","-50.326099395752","-27.8160991668701","70701","auto",NA,"09",NA,NA,NA,NA,NA,NA
"138","2020-05-19 11:39:08-03","FEPAGRO","BLA","5648","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"W. D. Clayton","4300","1965","01","23",NA,"Brasil","Paraná","Atuba",NA,NA,"BLA005648",NA,NA,"R. Oliveira","2001","04","Curitiba","-49.2731018066406","-25.4277992248535","25180","auto",NA,"01",NA,NA,NA,NA,NA,NA
"139","2020-05-19 11:39:08-03","FEPAGRO","BLA","4148","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"Flávio & Homero",NA,"1964","01","28",NA,"Brasil","Rio Grande do Sul","Estrada para Sarandi - Estância das Amoras",NA,"Habitat: Campo nativo da várzea","BLA004148",NA,NA,"R. Oliveira","2001","04","Carazinho","-52.7863998413086","-28.283899307251","35233","auto",NA,"01",NA,NA,NA,NA,NA,NA
"140","2021-02-18 17:09:17-03","FEPAGRO","BLA","12677","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"H. Longhi-Wagner et alii","846","1979","01","03",NA,"Brasil","Rio Grande do Sul","BR 386 - Km 196",NA,NA,"BLA012677",NA,NA,"R. Oliveira","2001","04","Soledade","-52.5102996826172","-28.8183002471924","42411","auto",NA,"01",NA,NA,NA,NA,NA,NA
"141","2021-02-18 17:09:17-03","FEPAGRO","BLA","2613","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen",NA,"A. Kappel & V. Froner",NA,"1962","11","16",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"BLA002613",NA,NA,"R. Oliveira","2001","04","Vacaria","-50.9338989257812","-28.5121994018555","63451","auto",NA,"01",NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:16:22-03","IBt","SP","337154","S","Plantae",NA,NA,"Poaceae","Paspalum","compressifolium","Paspalum compressifolium","Swallen","Isotype","Swallen, JR","7790","1945","12","19",NA,"Brasil","Rio Grande do Sul","Fazenda da Brigada",NA,"Sheaths compresses; foliage light bluish green; culms ascending at base; blades erect, rather stiff","SP002625","SP002625",NA,NA,NA,NA,"Passo Fundo","-52.4067001342773","-28.2628002166748","25060","auto",NA,NA,NA,NA,NA,NA,NA,NA
