"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus"
"263","2015-11-06 23:32:19-02","MNHN","RECOLNAT_MNHN_P","P01900918","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Sable près le lac d'Araruama province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900918' target='other'> <mi>dwc_moreinfo</mi></a>","P01900918","P01900918_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 61","type"
"264","2015-11-06 23:32:24-02","MNHN","RECOLNAT_MNHN_P","P01900919","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Sable près le lac d'Araruama province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900919' target='other'> <mi>dwc_moreinfo</mi></a>","P01900919","P01900919_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 61","isotype"
"265","2015-11-06 23:32:28-02","MNHN","RECOLNAT_MNHN_P","P01900920","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Sable près le lac d'Araruama province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900920' target='other'> <mi>dwc_moreinfo</mi></a>","P01900920","P01900920_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 61","isotype"
"266","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644658","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","4",NA,"Brasil","Santa Catarina","Água Doce","Campo, Campos de Palmas, 10 Km south of Horizonte (Paraná)","-51.61667","-26.66667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644658' target='other'> <mi>dwc_moreinfo</mi></a>","P04644658","P04644658_01","1100","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13534",NA
"267","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644663","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Ule, E.",NA,"1891","1","1",NA,"Brasil","Santa Catarina",NA,"No campo de Capivari acima da Serra Geral",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644663' target='other'> <mi>dwc_moreinfo</mi></a>","P04644663","P04644663_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1712",NA
"268","2015-09-05 05:58:53-03","MNHN","RECOLNAT_MNHN_P","P04644666","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Müller, F.",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,"Brasil. Santa Catharina. Campos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644666' target='other'> <mi>dwc_moreinfo</mi></a>","P04644666","P04644666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644667","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Glaziou, A.",NA,"1894","11","16",NA,"Brasil",NA,NA,"Brésil (Goyaz) Corrego do Brejo (non Chico Lobo), dans le bourbiers.",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644667' target='other'> <mi>dwc_moreinfo</mi></a>","P04644667","P04644667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20739",NA
"270","2015-11-06 23:31:54-02","MNHN","RECOLNAT_MNHN_P","P01900913","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale","glandulosum","Linum littorale glandulosum","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Inter gramina rosa prope Ararangua, ad fine prov. S. Catherina et Rio Grande do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900913' target='other'> <mi>dwc_moreinfo</mi></a>","P01900913","P01900913_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1806","type"
"271","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644668","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","28",NA,"Brasil","Bahia",NA,"Serra do Sincorá. Ca. 6 km N of Barra da Estiva on Ibicoara road.","-41.3","-13.58333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644668' target='other'> <mi>dwc_moreinfo</mi></a>","P04644668","P04644668_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15529",NA
"272","2015-09-05 05:58:53-03","MNHN","RECOLNAT_MNHN_P","P04644665","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644665' target='other'> <mi>dwc_moreinfo</mi></a>","P04644665","P04644665_01",NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,"403",NA
"273","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644664","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Smith, L.B.|Klein, R.M.",NA,"1971","11","30",NA,"Brasil","Santa Catarina","Matos Costa","west of Matos Costa, swamp","-51.1483001708984","-26.4731006622314","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644664' target='other'> <mi>dwc_moreinfo</mi></a>","P04644664","P04644664_01",NA,NA,"17656","auto",NA,NA,NA,NA,NA,NA,NA,NA,"15526",NA
"274","2015-11-06 23:32:01-02","MNHN","RECOLNAT_MNHN_P","P01900914","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Mildner","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Inter gramina rosa prope Ararangua, ad fine prov. S. Catherina et Rio Grande do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900914' target='other'> <mi>dwc_moreinfo</mi></a>","P01900914","P01900914_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1806",NA
"275","2015-11-06 23:32:05-02","MNHN","RECOLNAT_MNHN_P","P01900915","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Bords d'un ruisseau près la farenda de Jose Caetano de Mello à Minas Novas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900915' target='other'> <mi>dwc_moreinfo</mi></a>","P01900915","P01900915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1670",NA
"276","2015-11-06 23:32:09-02","MNHN","RECOLNAT_MNHN_P","P01900916","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Mildner","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Bords d'un ruisseau près la farenda de Jose Caetano de Mello à Minas Novas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900916' target='other'> <mi>dwc_moreinfo</mi></a>","P01900916","P01900916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1670",NA
"277","2015-11-06 23:32:14-02","MNHN","RECOLNAT_MNHN_P","P01900917","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Bords d'un ruisseau près la farenda de Jose Caetano de Mello à Minas Novas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900917' target='other'> <mi>dwc_moreinfo</mi></a>","P01900917","P01900917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1670",NA
"278","2015-11-06 23:32:19-02","MNHN","RECOLNAT_MNHN_P","P01900918","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Sable près le lac d'Araruama province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900918' target='other'> <mi>dwc_moreinfo</mi></a>","P01900918","P01900918_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 61","type"
"279","2015-11-06 23:32:24-02","MNHN","RECOLNAT_MNHN_P","P01900919","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Sable près le lac d'Araruama province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900919' target='other'> <mi>dwc_moreinfo</mi></a>","P01900919","P01900919_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 61","isotype"
"280","2015-11-06 23:32:28-02","MNHN","RECOLNAT_MNHN_P","P01900920","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Sable près le lac d'Araruama province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900920' target='other'> <mi>dwc_moreinfo</mi></a>","P01900920","P01900920_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 61","isotype"
"281","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644658","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","4",NA,"Brasil","Santa Catarina","Água Doce","Campo, Campos de Palmas, 10 Km south of Horizonte (Paraná)","-51.61667","-26.66667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644658' target='other'> <mi>dwc_moreinfo</mi></a>","P04644658","P04644658_01","1100","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13534",NA
"282","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644663","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Ule, E.",NA,"1891","1","1",NA,"Brasil","Santa Catarina",NA,"No campo de Capivari acima da Serra Geral",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644663' target='other'> <mi>dwc_moreinfo</mi></a>","P04644663","P04644663_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1712",NA
"283","2015-09-05 05:58:53-03","MNHN","RECOLNAT_MNHN_P","P04644666","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Müller, F.",NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,"Brasil. Santa Catharina. Campos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644666' target='other'> <mi>dwc_moreinfo</mi></a>","P04644666","P04644666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644667","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Glaziou, A.",NA,"1894","11","16",NA,"Brasil",NA,NA,"Brésil (Goyaz) Corrego do Brejo (non Chico Lobo), dans le bourbiers.",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644667' target='other'> <mi>dwc_moreinfo</mi></a>","P04644667","P04644667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20739",NA
"285","2015-11-06 23:31:54-02","MNHN","RECOLNAT_MNHN_P","P01900913","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale","glandulosum","Linum littorale glandulosum","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Inter gramina rosa prope Ararangua, ad fine prov. S. Catherina et Rio Grande do Sul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900913' target='other'> <mi>dwc_moreinfo</mi></a>","P01900913","P01900913_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1806","type"
"286","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644668","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","28",NA,"Brasil","Bahia",NA,"Serra do Sincorá. Ca. 6 km N of Barra da Estiva on Ibicoara road.","-41.3","-13.58333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644668' target='other'> <mi>dwc_moreinfo</mi></a>","P04644668","P04644668_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15529",NA
"287","2015-09-05 05:58:53-03","MNHN","RECOLNAT_MNHN_P","P04644665","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644665' target='other'> <mi>dwc_moreinfo</mi></a>","P04644665","P04644665_01",NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,"403",NA
"288","2015-09-05 05:53:52-03","MNHN","RECOLNAT_MNHN_P","P04644664","PreservedSpecimen",NA,NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Smith, L.B.|Klein, R.M.",NA,"1971","11","30",NA,"Brasil","Santa Catarina","Matos Costa","west of Matos Costa, swamp","-51.1483001708984","-26.4731006622314","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04644664' target='other'> <mi>dwc_moreinfo</mi></a>","P04644664","P04644664_01",NA,NA,"17656","auto",NA,NA,NA,NA,NA,NA,NA,NA,"15526",NA
"289","2020-12-11 11:37:11-03","UFMG","BHCB","85731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Mota, RC da; Viana, PL","2070","2003","03","19","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirao do Campo","-43.615017","-19.073631",NA,"Erva, corola amarela.; Planta coletada em terreno brejoso.","BHCB046653",NA,NA,NA,NA,NA,"2003",NA,NA,"-43.615017","-19.073631",NA,NA,NA,NA,NA
"290","2020-12-11 11:37:11-03","UFMG","BHCB","48293","PreservedSpecimen","Plantae","Dicotyledon",NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M.Rogers",NA,"Silva, JM; Barbosa, E; Cruz, JM","2667","1998","12","01","Southern America","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,"Ereta, 30 cm, flor amarela.; Campo de altitude.","BHCB046652",NA,NA,NA,"41937","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-11 11:37:11-03","UFMG","BHCB","85731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.",NA,"Mota, RC da; Viana, PL","2070","2003","03","19","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirao do Campo","-43.615017","-19.073631",NA,"Erva, corola amarela.; Planta coletada em terreno brejoso.","BHCB046653",NA,NA,NA,NA,NA,"2003",NA,NA,"-43.615017","-19.073631",NA,NA,NA,NA,NA
"292","2020-12-11 11:37:11-03","UFMG","BHCB","48293","PreservedSpecimen","Plantae","Dicotyledon",NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urb.) C.M.Rogers",NA,"Silva, JM; Barbosa, E; Cruz, JM","2667","1998","12","01","Southern America","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,"Ereta, 30 cm, flor amarela.; Campo de altitude.","BHCB046652",NA,NA,NA,"41937","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-11 17:19:24-03","UFPR","UPCB","65215","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Andrade, B.O.","Andrade, B.O.","240","2009","02","15",NA,"Brasil","Paraná","Ponta Grossa","Nascente do rio Tibagi. Campos hidrófilos sobre Organossolo","-49.824722","-25.273611",NA,"Flores amarelas..",NA,NA,"1096","1096",NA,NA,"2009",NA,NA,"-49.824722","-25.273611","01","01",NA,NA,NA
"294","2021-02-11 17:19:24-03","UFPR","UPCB","7516","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Hatschbach, G.","Hatschbach, G.","18783","1968","03","21",NA,"Brasil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,"Ereta, flor amarela. Do brejo..",NA,NA,NA,NA,"37171","auto","1969",NA,NA,NA,NA,"01",NA,NA,NA,NA
"295","2021-02-11 17:19:24-03","UFPR","UPCB","5542","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Hatschbach, G.","Occhioni, P.",NA,"1966","11","09",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Flor amarela. Campo pedregoso..",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-11 17:19:24-03","UFPR","UPCB","61797","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Hatschbach, G.","Kozera, C.","3305","2006","10","07",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Herbácea com flores amarelas, várzea..",NA,NA,NA,NA,"27346","auto","2006",NA,NA,NA,NA,"01","01",NA,NA,NA
"297","2021-02-11 17:19:24-03","UFPR","UPCB","3331","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Hatschbach, G.","Hatschbach, G.","8727","1961","12","20",NA,"Brasil","Paraná","Jaguariaíva","Rodovia Jaguariaíva-Sengés","-49.7057991027832","-24.2511005401611",NA,"Flor amarela. Do campo limpo..",NA,NA,NA,NA,"44368","auto","1962",NA,NA,NA,NA,"01","01",NA,NA,NA
"298","2021-02-11 17:19:24-03","UFPR","UPCB","85407","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","(Urb.) C.M.Roggers","Santos, E.P.","Santos, E.P. et al.","1112","2003","10","31",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos. 25°45'-25°50'S -49°03'-49°06'W","-49.5","-25.75",NA,"Erva +- 30cm, flores amarelas, campos de altitude (próximo da torre).",NA,NA,"1400","1400",NA,NA,"2010",NA,NA,"-49.500","-25.750","11",NA,NA,NA,NA
"299","2021-02-11 17:19:24-03","UFPR","UPCB","51630","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","A.St.-Hil.","Salvador, G.S.","Salvador, G.S.","22","2004","10","08",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Herbácea ca. 30cm, flor amarela, 5 estiletes. Floresta ombrófila densa altomontana. Alt.: 1200m s.n.m..",NA,NA,NA,NA,"12577","auto","2004",NA,NA,NA,NA,"01","01",NA,NA,NA
"300","2021-02-11 17:19:24-03","UFPR","UPCB","50461","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","A.St.-Hil.","Ribas, O.S.","Stange, E.J.","24","2004","09","18",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Herbácea, 50cm, pétalas amarelas. Refúgio vegetacional..",NA,NA,NA,NA,"12577","auto","2004",NA,NA,NA,NA,"01","01",NA,NA,NA
"301","2021-02-11 17:19:24-03","UFPR","UPCB","34180","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","A.St.-Hil.","Hatschbach, G.","Santos, E.P.","269","1996","11","23",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,"Erva com ca. de 40cm, flores amarelas. Em campo de altitude, solo inundado, 1400m de altitude..",NA,NA,NA,NA,"41937","auto","1998",NA,NA,NA,NA,"07","09",NA,NA,NA
"302","2021-02-11 17:19:24-03","UFPR","UPCB","34582","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","A.St.-Hil.","Hatschbach, G.","Santos, E.P.","474","1998","05","12",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,"Erva com ca. de 40cm, flores amarelas. Campo de altitude, 1200m de altitude..",NA,NA,NA,NA,"41937","auto","1998",NA,NA,NA,NA,"07","09",NA,NA,NA
"303","2021-02-11 17:19:24-03","UFPR","UPCB","40434","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","A.St.-Hil.","Santos, E.P.","Santos, E.P.","820","1999","11","19",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,"Erva de ± 50 cm, flores amarelas. Campo de altitude, 1400 m de altitude..",NA,NA,NA,NA,"41937","auto","2000",NA,NA,NA,NA,"04",NA,NA,NA,NA
"304","2021-02-11 17:19:24-03","UFPR","UPCB","37829","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","var. oblongifolium","Linum littorale var. oblongifolium","A.St.-Hil.","Hatschbach, G.","Silva, J.M.","2667","1998","12","01",NA,"Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,"Ereta 30cm, flor amarela. Campo de altitude..",NA,NA,NA,NA,"41937","auto","1999",NA,NA,NA,NA,"01","01",NA,NA,NA
"305","2021-02-11 17:19:24-03","UFPR","UPCB","65215","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Andrade, B.O.","Andrade, B.O.","240","2009","02","15",NA,"Brasil","Paraná","Ponta Grossa","Nascente do rio Tibagi. Campos hidrófilos sobre Organossolo","-49.824722","-25.273611",NA,"Flores amarelas..",NA,NA,"1096","1096",NA,NA,"2009",NA,NA,"-49.824722","-25.273611","01","01",NA,NA,NA
"306","2021-02-11 17:19:24-03","UFPR","UPCB","7516","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Hatschbach, G.","Hatschbach, G.","18783","1968","03","21",NA,"Brasil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,"Ereta, flor amarela. Do brejo..",NA,NA,NA,NA,"37171","auto","1969",NA,NA,NA,NA,"01",NA,NA,NA,NA
"307","2021-02-11 17:19:24-03","UFPR","UPCB","5542","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Hatschbach, G.","Occhioni, P.",NA,"1966","11","09",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Flor amarela. Campo pedregoso..",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-11 17:19:24-03","UFPR","UPCB","61797","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Hatschbach, G.","Kozera, C.","3305","2006","10","07",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Herbácea com flores amarelas, várzea..",NA,NA,NA,NA,"27346","auto","2006",NA,NA,NA,NA,"01","01",NA,NA,NA
"309","2021-02-11 17:19:24-03","UFPR","UPCB","3331","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A.St.-Hil.","Hatschbach, G.","Hatschbach, G.","8727","1961","12","20",NA,"Brasil","Paraná","Jaguariaíva","Rodovia Jaguariaíva-Sengés","-49.7057991027832","-24.2511005401611",NA,"Flor amarela. Do campo limpo..",NA,NA,NA,NA,"44368","auto","1962",NA,NA,NA,NA,"01","01",NA,NA,NA
