"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","stateProvince","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"90","2018-05-18 11:12:42-03","MNHN","RECOLNAT_MNHN_P","P00148923","PreservedSpecimen",NA,NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Martius, C.F. von",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00148923' target='other'> <mi>dwc_moreinfo</mi></a>","P00148923","P00148923_01",NA,NA,NA,NA,NA,NA,NA,NA,"Esteves",NA,NA,NA,NA,NA,NA,NA,NA,NA,"805",NA,NA
"91","2015-09-04 05:42:48-03","MNHN","RECOLNAT_MNHN_P","P016940","PreservedSpecimen",NA,NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Pignal, M.|Lechat, F.",NA,NA,"Brésil","Mucugé, Criminosa (ou Capapode?)","hb","Projet Pau brasil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016940' target='other'> <mi>dwc_moreinfo</mi></a>","P016940","P016940_01","1993","bahia","9","12","mucugé","-41.3667","-13",NA,"Esteves",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 471",NA,NA
"92","2020-10-01 14:15:31-03","JBB","HEPH","34411","S","Plantae","Dicotyledon","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Vidal, CV","s.n.","Southern America","Brasil","Complexo Germano",NA,NA,NA,NA,"2018","Minas Gerais","04","18","Mariana","-43.520556","-20.198333","1100",NA,"1100",NA,NA,"-43.520556","-20.198333",NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:33:04-03","UFMG","BHCB","123826","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Mendes, MS; Brina, AE; Neves, GS","19","Southern America","Brasil","Mina de Conta História",NA,"Arbusto.; Campo ferruginoso.","BHCB051747",NA,"2007","Minas Gerais","06",NA,"Mariana","-43.527778","-20.265278","990",NA,"1120",NA,NA,"-43.527778","-20.265278",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:33:04-03","UFMG","BHCB","101007","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Salino, A","9660","Southern America","Brasil","RPPN Mata Samuel de Paula, Trilha principal que atravessa a Reserva.",NA,"Arbustivo. Flores esverdeadas.; Floresta Estacional Semidecidual Montana.","BHCB051773",NA,"2004","Minas Gerais","08","18","Nova Lima","-43.279722","-18.135556",NA,NA,NA,"2012","01","-43.279722","-18.135556",NA,NA,NA,"19",NA,NA,NA
"95","2020-12-11 11:33:04-03","UFMG","BHCB","110399","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Carmo, FF","359","Southern America","Brasil","Serra de Capanema, C2.",NA,"Plantas do Brasil.; Fendas e depressões na rocha. Afloramento de canga.","BHCB051755",NA,"2007","Minas Gerais","03","10","Itabirito","-43.581111","-20.218889","1807",NA,"1807","2007","06","-43.581111","-20.218889",NA,NA,NA,"10",NA,NA,NA
"96","2020-12-11 11:33:04-03","UFMG","BHCB","103123","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Stehmann, JR; Vignoli-Silva, M; Kamino, LHY","4489","Southern America","Brasil","Estrada para Andrelândia.",NA,"Plantas do Brasil.; Arbustivo. Flores branco-rosadas.; Cerrado.","BHCB051746",NA,"2006","Minas Gerais","11","21","Santana do Garambéu","-44.13","-21.609167","1069",NA,"1069","2017","11","-44.13","-21.609167",NA,NA,NA,NA,NA,NA,NA
"97","2020-12-11 11:33:04-03","UFMG","BHCB","110546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Carmo, FF","877","Southern America","Brasil","Marinho da Serra, C1.",NA,"Plantas do Brasil.; Capão. Afloramento de canga.","BHCB051756",NA,"2007","Minas Gerais","07","20","Moeda","-43.938056","-20.348333","1544",NA,"1544","2007","08","-43.938056","-20.348333",NA,NA,NA,"23",NA,NA,NA
"98","2020-12-11 11:33:04-03","UFMG","BHCB","118492","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Carmo, FF","1116","Southern America","Brasil","Serra de Gandarela, C1.",NA,"Plantas do Brasil.; Fendas e depressões na rocha. Afloramento de canga.","BHCB051758",NA,"2007","Minas Gerais","10","11","Rio Acima","-43.683056","-20.093889","1624",NA,"1624","2008","04","-43.683056","-20.093889",NA,NA,NA,"10",NA,NA,NA
"99","2020-12-11 11:33:04-03","UFMG","BHCB","118493","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Carmo, FF","1245","Southern America","Brasil","Serra de Gandarela, C2. Coordenadas indicadas na exsicata como: 20.0324°S e 43.4128°W.",NA,"Plantas do Brasil.; Fendas e depressões na rocha. Afloramento de canga.","BHCB051759",NA,"2007","Minas Gerais","10","20","Santa Bárbara","-43.691389","-20.056667","1637",NA,"1637","2008","04","-43.691389","-20.056667",NA,NA,NA,"10",NA,NA,NA
"100","2020-12-11 11:33:04-03","UFMG","BHCB","125638","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Carmo, FF","3368","Southern America","Brasil","Parque Estadual do Itacolomi",NA,"Plantas do Brasil.; Blocos de quartzito.","BHCB051763",NA,"2008","Minas Gerais","07","26","Ouro Preto","-43.482778","-20.417222","1650",NA,"1650","2008","10","-43.482778","-20.417222",NA,NA,NA,"15",NA,NA,NA
"101","2020-12-11 11:33:04-03","UFMG","BHCB","129167","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Arruda, LJ; dos Santos, LMM","128","Southern America","Brasil","Mina do Pico, Cava do Sapecado.",NA,"Campo rupestre laterítico.","BHCB051762",NA,"2007","Minas Gerais","12","26","Itabirito","-43.879764","-20.255969","1515",NA,"1515",NA,NA,"-43.879764","-20.255969",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:33:04-03","UFMG","BHCB","133058","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Carmo, FF","4885","Southern America","Brasil","Serra Água Limpa, QTZ.",NA,"Afloramento de quartzito.","BHCB051497",NA,"2009","Minas Gerais","07","25","Rio Acima","-43.701389","-20.104472","1390",NA,"1390","2011","09","-43.701389","-20.104472",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:33:04-03","UFMG","BHCB","138274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Rezende, SG; Werneck, MS","3530","Southern America","Brasil","Mina de São Luiz - CVRD, Mineração de ferro da Vale.",NA,"Arbustivo.; Campo rupestre.","BHCB051777",NA,"2003","Minas Gerais","11","04","Catas Altas","-43.439167","-20.16","900",NA,"950","2017","05","-43.439167","-20.16",NA,NA,NA,"11",NA,NA,NA
"104","2020-12-11 11:33:04-03","UFMG","BHCB","151520","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Mota, RC da","s.n.","Southern America","Brasil","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova",NA,"Campo Rupestre Ferruginoso; Arbusto",NA,NA,"2011","Minas Gerais","07","05","Mariana","-43.436111","-20.201667",NA,NA,NA,NA,NA,"-43.436111","-20.201667",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:33:04-03","UFMG","BHCB","151755","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Mendes, MS","s.n.","Southern America","Brasil","Rio do Peixe, Região da Mina de Abóboras.",NA,"Arbustivo.; Formação de canga.","BHCB051761",NA,"2010","Minas Gerais","04","16","Rio Acima","-43.868889","-20.165","1407",NA,"1407",NA,NA,"-43.868889","-20.165",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:33:04-03","UFMG","BHCB","159372","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hattori, EKO; Massensini Júnior, A; Lau, BL","1434","Southern America","Brasil","Pico das Almas",NA,"Subarbusto, ca. 1 m de altura, brácteas involucrais creme, corola creme.; Campo rupestre, solo arenoso, próximo a afloramento rochoso.","BHCB051750",NA,"2011","Bahia","09","05","Rio de Contas","-41.938333","-13.520833","1458",NA,"1458","2012","04","-41.938333","-13.520833",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:33:04-03","UFMG","BHCB","160004","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Vidal, CV; Paula-Souza, J","1059","Southern America","Brasil","Serra da Moeda",NA,"Subarbustivo.; Campo limpo.","BHCB051775",NA,"2012","Minas Gerais","04","20","Brumadinho","-43.988261","-20.117611",NA,NA,NA,"2012","05","-43.988261","-20.117611",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:33:04-03","UFMG","BHCB","160200","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Gontijo, FD","s.n.","Southern America","Brasil","Mina de Fábrica Nova",NA,NA,"BHCB051748",NA,"2012","Minas Gerais","05","19","Mariana","-43.433333","-20.198611",NA,NA,NA,"2012","09","-43.433333","-20.198611",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:33:04-03","UFMG","BHCB","164285","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Vidal, CV; Mansur, T; Paula, RL de","1130","Southern America","Brasil","Serra do Baú",NA,"Arbusto com 2,4m.; Transição: campo rupestre sobre formação ferrífera, capão de floresta semidecidual.","BHCB051776",NA,"2011","Minas Gerais","08","09","Santa Bárbara","-43.5925","-20.038333",NA,NA,NA,"2013","04","-43.5925","-20.038333",NA,NA,NA,"24",NA,NA,NA
"110","2020-12-11 11:33:04-03","UFMG","BHCB","125639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Carmo, FF","3621","Southern America","Brasil","Parque Estadual do Rola Moça, C1.",NA,"Plantas do Brasil.; Fendas e depressões na rocha. Afloramento de canga.","BHCB051764",NA,"2008","Minas Gerais","12","03","Nova Lima","-44.033333","-20.066667","1450",NA,"1450","2008","10","-44.033333","-20.066667",NA,NA,NA,"15",NA,NA,NA
"111","2020-12-11 11:33:04-03","UFMG","BHCB","178363","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Augsten, M; Mota, NFO; Souza, PG; Martins, LC; Astigarraga, RG; Jorge, TB","599","Southern America","Brasil","Monumento Natural Várzea do Lageado, Monumento Natural Estadual da Várzea do Lageado e Serra do Raio, Lajeado de Milho Verde.",NA,NA,"BHCB031334",NA,"2010","Minas Gerais","07","16","Serro","-43.4899","-18.469842","1078",NA,"1078",NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:33:04-03","UFMG","BHCB","180304","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Fernandes, AC; Viana, PL; Mota, NFO; Paula, LFA; Jorge, TB","233","Southern America","Brasil","Pico das Almas, Trilha subida para o pico. Alto do pico.",NA,"Arbusto, 60cm alt., flores esbranquiçadas.; Campo rupestre.","BHCB032681",NA,"2010","Bahia","10","13","Rio de Contas","-41.935556","-13.54975","1519",NA,"1519","2016","01","-41.935556","-13.54975",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:33:04-03","UFMG","BHCB","180323","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Fernandes, AC; Viana, PL; Mota, NFO; Paula, LFA; Jorge, TB","207","Southern America","Brasil","Pico das Almas",NA,"Subarbusto, 50cm alt., flores passadas.","BHCB032672",NA,"2010","Bahia","10","12","Rio de Contas","-41.935556","-13.54975","1519",NA,"1519","2016","01","-41.935556","-13.54975",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:33:04-03","UFMG","BHCB","180580","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Fernandes, AC; Viana, PL; Mota, NFO; Paula, LFA; Jorge, TB","181","Southern America","Brasil","Guiné, Gerais do Rio Preto.",NA,"Arbusto glutinoso, 1,5m alt., flores esbranquiçadas.; Campo rupestre.","BHCB032676",NA,"2010","Bahia","10","10","Mucugê","-41.507917","-12.756417","1333",NA,"1333","2016","01","-41.507917","-12.756417",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:33:04-03","UFMG","BHCB","191389","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Vidal, CV","s.n.","Southern America","Brasil",NA,NA,"Campo Rupestre sobre Canga.","BHCB191389",NA,"2018","Minas Gerais","01","30","Santa Bárbara","-43.683889","-20.081944","1600",NA,"1600",NA,NA,"-43.683889","-20.081944",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:33:04-03","UFMG","BHCB","195451","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Quaresma, AS","868","Southern America","Brasil","Serra dos Alves",NA,"Campo rupestre quatzítico.","BHCB195451",NA,"2017","Minas Gerais","06","20","Itabira","-43.460833","-19.461389","985",NA,"1015",NA,NA,"-43.460833","-19.461389",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:33:04-03","UFMG","BHCB","195452","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Quaresma, AS","867","Southern America","Brasil","Serra dos Alves",NA,"Campo rupestre quatzítico.","BHCB195452",NA,"2017","Minas Gerais","06","22","Itabira","-43.478056","-19.469167","1220",NA,"1280",NA,NA,"-43.478056","-19.469167",NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:33:04-03","UFMG","BHCB","195818","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Rezende, SG","6487","Southern America","Brasil","Morro da Água Quente, Mina de Tamanduá.",NA,"Arbusto.; Campo rupestre em quartzito.","BHCB195818",NA,"2019","Minas Gerais","02","19","Catas Altas","-43.414722","-20.117778","905",NA,"980",NA,NA,"-43.414722","-20.117778",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:33:04-03","UFMG","BHCB","6411","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Paula; Siqueira; Braga; Grandi, TSM","1898","Southern America","Brasil","Serra da Piedade",NA,"Subarbustivo.; Campo rupestre.","BHCB051760",NA,"1985","Minas Gerais","08","15","Caeté","-40.716667","-19.816667",NA,NA,NA,"1996","12","-40.716667","-19.816667",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:33:04-03","UFMG","BHCB","185760","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Vidal, CV","1265","Southern America","Brasil",NA,NA,"Arbustivo/Subarbustivo; Floração; Flores rosa, altura 2m; Campo rupestre sobre formação ferruginosa.","BHCB185760",NA,"2014","Minas Gerais","07","29","Conceição do Mato Dentro","-43.392394","-19.577733","977",NA,"977","2015","04","-43.392394","-19.577733",NA,NA,NA,"13",NA,NA,NA
"121","2020-12-11 11:33:04-03","UFMG","BHCB","181507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Tameirão Neto, E; Mansur, T","5307","Southern America","Brasil",NA,NA,"Subarbustivo.; Floresta semidecidual. Pequeno capão.","BHCB038092",NA,"2013","Minas Gerais","07","04","Santa Bárbara","-43.706769","-20.090094",NA,NA,NA,"2015","04","-43.706769","-20.090094",NA,NA,NA,"13",NA,NA,NA
"122","2020-12-11 11:33:04-03","UFMG","BHCB","190881","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Vidal, CV","s.n.","Southern America","Brasil","Complexo Germano",NA,"Campo Rupestre sobre Canga.","BHCB190881",NA,"2018","Minas Gerais","04","18","Mariana","-43.520556","-20.198333","1100",NA,"1100",NA,NA,"-43.520556","-20.198333",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:33:04-03","UFMG","BHCB","56215","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Badini, J","s.n.","Southern America","Brasil",NA,NA,NA,"BHCB051754",NA,NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2000","08",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"124","2020-12-11 11:33:04-03","UFMG","BHCB","304","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Schwacke, CAW","s.n.","Southern America","Brasil",NA,NA,"Herbáceo.; Campo.","BHCB051770",NA,"1904","Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2012","01",NA,NA,"44599","auto",NA,"19",NA,NA,NA
"125","2020-12-11 11:33:04-03","UFMG","BHCB","83856","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Roque, N; Sano, PT; Parra, LR; Artui, JP","202","Southern America","Brasil","À direita da estrada para Conselheiro Mata, km 173,5.",NA,"Arbustivo, ca. 2m. Brácteas involucrais verdes. Corola, estilete e papus alvos, passando a castanho quando maduros. Estames atro-vináceos. Odor adocicado intenso às 15:00h.; Afloramento rochoso.","BHCB051767",NA,"1996","Minas Gerais","07","13","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"1998",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"126","2021-03-19 17:58:27-03","UFMG","BHCB","10909","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Sousa, HC de","s.n.","Southern America","Brasil","Parque Estadual de Ibitipoca",NA,"Arbustivo, 1,8m. Flores amarelo-esverdeadas.; Mata de galeria, margem de estrada.","BHCB051771",NA,"1987","Minas Gerais","08","27","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,"2012","01",NA,NA,"30417","auto",NA,"19",NA,NA,NA
"127","2020-12-11 11:33:04-03","UFMG","BHCB","14528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Stehmann, JR; Oliveira, AR","1005","Southern America","Brasil","Parque Estadual do Ibitipoca",NA,NA,"BHCB051769",NA,"1987","Minas Gerais","08","30","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,"2012","01",NA,NA,"30417","auto",NA,"19",NA,NA,NA
"128","2021-03-19 17:58:27-03","UFMG","BHCB","17852","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Sobral, M","5621","Southern America","Brasil","Parque Estadual do Ibitipoca",NA,"Arbusto, 2m. Capítulos brancos.; Beira de mata.",NA,NA,"1987","Minas Gerais","09",NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,"2012","01",NA,NA,"30417","auto",NA,"19",NA,NA,NA
"129","2020-12-11 11:33:04-03","UFMG","BHCB","90446","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Viana, PL; Mota, NFO","1833","Southern America","Brasil","Parque Estadual do Rio Preto, Subida para o Pico Dois Irmãos.",NA,"Plantas do Brasil.; Pequeno capão de mata.","BHCB051774",NA,"2004","Minas Gerais","08","10","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","1600",NA,"1600","2011","03",NA,NA,"26697","auto",NA,NA,NA,NA,NA
"130","2020-12-11 11:33:04-03","UFMG","BHCB","90432","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Viana, PL; Mota, NFO","1819","Southern America","Brasil","Parque Estadual do Rio Preto, Subida para o Pico Dois Irmãos.",NA,"Plantas do Brasil.; Arbusto. Flores creme com forte odor adocicado.; Borda de capoeira.","BHCB051766",NA,"2004","Minas Gerais","08","10","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895","1650",NA,"1650","2004","11",NA,NA,"26697","auto",NA,NA,NA,NA,NA
"131","2020-12-11 11:33:04-03","UFMG","BHCB","20045","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Pereira, M; Lucca, M","822","Southern America","Brasil","Parque Nacional da Serra do Cipó, A 3km da portaria Alto Palácio do IBAMA. Na região das canelas-de-ema-gigantes.",NA,"Arbusto. Inflorescência branca.; Campo rupestre (afloramento rochoso).","BHCB017706",NA,"1992","Minas Gerais","08","16","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"2012","10",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"132","2020-12-11 11:33:04-03","UFMG","BHCB","98385","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Teixeira, WA","s.n.","Southern America","Brasil","Pico Itabirito, Serra dos Inconfidentes voltada para Cata Branca - MBR.",NA,"Plantas do Brasil.; Arvoreta, 2,5m. Inflorescências perfumadas.; Transição de canga.","BHCB051765",NA,"2004","Minas Gerais","08","06","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"2004","10",NA,NA,"20553","auto",NA,"08",NA,NA,NA
"133","2020-12-11 11:33:04-03","UFMG","BHCB","48315","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, G; Hatschbach, M; Barbosa, E","68261","Southern America","Brasil","Rodovia Guinda - Conselheiro Mata, próximo do km 21.",NA,"Apoiante, até 1,5m. Capítulo alvo.; Campo rupestre, em paredões rochosos.","BHCB051768",NA,"1998","Minas Gerais","07","25","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"1998",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"134","2020-12-11 11:33:04-03","UFMG","BHCB","80285","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Alves, TMA; Sobral, M","87","Southern America","Brasil","RPPN Santuário do Caraça",NA,"Plantas do Brasil.","BHCB051751",NA,"2002","Minas Gerais","06","19","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"135","2020-12-11 11:33:04-03","UFMG","BHCB","110682","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Teles, AM; Carmo, FF; Silva, ES da","475","Southern America","Brasil","Serra de Capanema",NA,"Plantas do Brasil.; Subarbustivo, ca. 0,5m.; Campo rupestre quartzítico.","BHCB051757",NA,"2007","Minas Gerais","07","11","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2007","07",NA,NA,"44599","auto",NA,"11",NA,NA,NA
"136","2020-12-11 11:33:04-03","UFMG","BHCB","55698","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Glaziou, AFM","12823","Southern America","Brasil","Serra do Caraça, Entre Inficionado e Caraça.",NA,"Frutescente. Flor amarelada.","BHCB023189",NA,"1882","Minas Gerais","07","12","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,"2012","01",NA,NA,"11966","auto",NA,"19",NA,NA,NA
"137","2020-12-11 11:33:04-03","UFMG","BHCB","53699","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Vasconcelos, MF de","s.n.","Southern America","Brasil","Serra do Caraça, Pico do Inficionado.",NA,"Arbusto.; Campo de altitude.","BHCB023083",NA,"2000","Minas Gerais","07","19","Catas Altas","-43.4075012207031","-20.0746994018555","2040",NA,"2040","2001","04",NA,NA,"11966","auto",NA,NA,NA,NA,NA
