"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","fieldNumber"
"153","2021-01-28 13:24:37-03","PUCRS","MPUC","11124","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","R. Lüdtke",NA,NA,"2002","11","05","South America","Brasil","RS",".",NA,NA,NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA,NA,NA,NA
"154","2021-01-28 13:24:37-03","PUCRS","MPUC","11120","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","C.F. Jurinitz",NA,NA,"2002","09","21","South America","Brasil","RS",".",NA,NA,NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA,NA,NA,NA
"155","2021-01-28 13:24:37-03","PUCRS","MPUC","11122","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","R. Lüdtke",NA,NA,"2002","11","24","South America","Brasil","RS",".",NA,NA,NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA,NA,NA,NA
"156","2021-01-28 13:24:37-03","PUCRS","MPUC","11121","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","R. Lüdtke",NA,NA,"2002","11","04","South America","Brasil","RS",".",NA,NA,NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA,NA,NA,NA
"157","2019-01-17 11:25:34-02","PUCRS","MPUC","20426","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","L. Eggers",NA,NA,"2004","01","05","South America","Brasil","RS","CPCN Pró-Mata",NA,"Trabalho de Fitossociologia da Vegetação Campestre do CPCN Pró-Mata",NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2004","01",NA,NA,"76715","auto","Magnoliopsida","01",NA,NA,"1",NA,NA,NA,NA
"158","2019-01-17 11:25:34-02","PUCRS","MPUC","19726","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","L. Eggers","et.al.",NA,"2004","01","04","South America","Brasil","RS","CPCN Pró-Mata",NA,NA,NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"76715","auto","Magnoliopsida",NA,NA,NA,"1",NA,NA,NA,NA
"159","2020-01-24 17:51:12-03","PUCRS","MPUC","21911","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","C. Vogel Ely",NA,NA,"2016","09","16","South America","Brasil","RS","Morro São Pedro, Lami",NA,"SP1P3",NA,"L.","Porto Alegre","-51.1105555556","-30.1777777778",NA,NA,NA,NA,"2017","01","-51.1105555556","-30.1777777778",NA,NA,"Magnoliopsida","01",NA,NA,"1","12","12",NA,NA
"160","2021-01-28 13:24:37-03","PUCRS","MPUC","8153","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","N.I. Matzenbacher",NA,NA,"1997","04","15","South America","Brasil","RS",".",NA,"Coleta em campo úmido",NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2017","01",NA,NA,"76715","auto","Magnoliopsida","01",NA,NA,"1",NA,NA,NA,NA
"161","2019-01-17 11:25:34-02","PUCRS","MPUC","21817","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","C. Vogel-Ely",NA,NA,"2017","01","02","South America","Brasil","RS","Parque Natural Municipal Saint Hilaire",NA,"SH1P28",NA,"L.","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"2017","01",NA,NA,"41667","auto","Magnoliopsida","01",NA,NA,"1",NA,NA,NA,NA
"162","2019-01-17 11:25:34-02","PUCRS","MPUC","21818","S","Plantae",NA,"Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","C. Vogel-Ely",NA,NA,"2017","01","04","South America","Brasil","RS","Parque Natural Municipal Saint Hilaire",NA,"SH3P27",NA,"L.","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"2017","01",NA,NA,"41667","auto","Magnoliopsida","01",NA,NA,"1",NA,NA,NA,NA
"163","2020-10-14 10:05:07-03","FURB","FURB","57673","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Gaio, J.","Gaio, J.; Demeda, C. & Gonzatti, F.",NA,"2015","07","12",NA,"Brasil","Rio Grande do Sul","Trevo entre BR-101 e RS-030.",NA,"Cepitosa, ramificada e com flores brancas e liláses Habitat: Ambiente alterado Habito: Erva ereta","FURB57673","L.","Osório","-50.27","-29.9125","FURB57673","16","16",NA,"2015","08","-50.2700000","-29.9125000",NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:05:07-03","FURB","FURB","38735","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Mattos, J.; Silveira, N.","28372","1984","07","07",NA,"Brasil","São Paulo","Parque Estadual.",NA,NA,"FURB03187","L.","Campos do Jordão","-45.5900001525879","-22.7299995422363","FURB03187",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-16 17:52:23-03","UCS","HUCS","13326","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Rossato, M.","87","1999","03","19",NA,"Brasil","Rio Grande do Sul","Fazenda Rodeio Velho",NA,"campo",NA,"L.","Jaquirana","-50.438778","-28.887556",NA,"1000","1000",NA,"1999","07","-50.438778","-28.887556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-16 17:52:23-03","UCS","HUCS","43445","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Gaio, J.","Gaio, J.","442","2015","07","12",NA,"Brasil","Rio Grande do Sul","Trevo entre BR101 e RS030",NA,"erva ereta, cespitosa, ramificada e com flores brancas e lilases; ambiente alterado",NA,"L.","Osório","-50.269886","-29.912386",NA,"16","16",NA,"2015","08","-50.269886","-29.912386",NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"167","2021-03-16 17:52:23-03","UCS","HUCS","44514","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Link, O.","Link, O.","5","2015","09","12",NA,"Brasil","Rio Grande do Sul","Trevo entre Estrada do Mar e RS-030",NA,"erva ereta com flores brancas e rosadas; beira de estrada",NA,"L.","Osório","-50.269417","-29.911889",NA,"14","14",NA,"2015","10","-50.269417","-29.911889",NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-16 17:52:23-03","UCS","HUCS","40681","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Gaio, J.","Gaio, J.","348","2013","04","13",NA,"Brasil","Rio Grande do Sul","Criúva",NA,"sementes lisas, cápsulas aladas; campo nativo - paleáceo",NA,"L.","Caxias do Sul","-50.992306","-28.968528",NA,"818","818",NA,"2013","09","-50.992306","-28.968528",NA,NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:52:23-03","UCS","HUCS","46723","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Gonzatti, F.","1929","2015","06","28",NA,"Brasil","Rio Grande do Sul","Dalagno",NA,"erva ereta, flores liláses; campo nativo, gramíneas densas",NA,"L.","Caxias do Sul","-50.897472","-28.967444",NA,"799","799",NA,"2018","05","-50.897472","-28.967444",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"170","2021-03-16 17:52:23-03","UCS","HUCS","37799","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Scur, L.","1184","2010","09","18",NA,"Brasil","Rio Grande do Sul",NA,NA,"campo",NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"900","900",NA,"2018","05",NA,NA,"76715","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA
"171","2021-03-16 17:52:23-03","UCS","HUCS","15950","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Ribas, O.S.","Wasum, R.A.","483","2000","02","27",NA,"Brasil","Rio Grande do Sul","Carapina",NA,"campo - beira do caminho",NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"800","800",NA,"2001","01",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-16 17:52:23-03","UCS","HUCS","18053","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Wasum, R.A.","1172","2001","10","13",NA,"Brasil","Rio Grande do Sul","estrada para Cambará do Sul",NA,"campo",NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"830","830",NA,"2002","01",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-16 17:52:23-03","UCS","HUCS","16647","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Wasum, R.A.","733a","2000","11","15",NA,"Brasil","Rio Grande do Sul","Estrada para Fortaleza",NA,"beira da estrada",NA,"L.","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"900","900",NA,"2007","09",NA,NA,"30776","auto",NA,"19",NA,NA,NA,NA,NA,NA,NA
"174","2021-03-16 17:52:23-03","UCS","HUCS","17818","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Wasum, R.A.","1030","2001","04","02",NA,"Brasil","Rio Grande do Sul","Fazenda Alziro Ramos",NA,"campo",NA,"L.","Jaquirana","-50.3577995300293","-28.8847007751465",NA,"900","900",NA,"2002","01",NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-16 17:52:23-03","UCS","HUCS","17730","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Wasum, R.A.","1042","2001","04","02",NA,"Brasil","Rio Grande do Sul","Fazenda capão do Alto",NA,"campo",NA,"L.","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,"950","950",NA,"2002","01",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-16 17:52:23-03","UCS","HUCS","18262","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Gaio, J.","Wasum, R.A.","1267","2001","11","23",NA,"Brasil","Rio Grande do Sul","Fazenda Fundo das Almas",NA,"campo",NA,"L.","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,"950","950",NA,"2013","09",NA,NA,"55856","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA
"177","2021-03-16 17:52:23-03","UCS","HUCS","15507","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Scur, L.","317","1999","12","11",NA,"Brasil","Rio Grande do Sul","Forqueta",NA,"beira de estrada - campo",NA,"L.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"780","780",NA,"2000","09",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-16 17:52:23-03","UCS","HUCS","17312","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Wasum, R.A.","s.n.","2001","04","09",NA,"Brasil","Rio Grande do Sul","Joá",NA,"campo",NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"830","830",NA,"2007","09",NA,NA,"76715","auto",NA,"19",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-16 17:52:23-03","UCS","HUCS","2861","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Sehnem, A.","s.n.","1950","10","25",NA,"Brasil","Rio Grande do Sul","L. Campestre",NA,"in dumeto",NA,"L.","Montenegro","-51.4611015319824","-29.6886005401611",NA,"450","450",NA,"2007","09",NA,NA,"21601","auto",NA,"19",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-16 17:52:23-03","UCS","HUCS","2862","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Sehnem, A.","s.n.","1950","02","22",NA,"Brasil","Rio Grande do Sul","L. Campestre",NA,"in dumeto",NA,"L.","Montenegro","-51.4611015319824","-29.6886005401611",NA,"450","450",NA,"2007","09",NA,NA,"21601","auto",NA,"19",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-16 17:52:23-03","UCS","HUCS","35138","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Setubal, R.","574","2005","11","02",NA,"Brasil","Rio Grande do Sul","Morro São Pedro - Espaço de Consciência",NA,"corola branca; campo úmido de topo de morro",NA,"L.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"160","160",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-16 17:52:23-03","UCS","HUCS","46714","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Gonzatti, F.","3436","2017","03","25",NA,"Brasil","Rio Grande do Sul","RS 110 - Estrada para Fazenda do Cilho",NA,"erva ereta; campo úmido pastejado, próximo à estrada",NA,"L.","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"2018","05",NA,NA,"55856","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:52:23-03","UCS","HUCS","13876","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Wasum, R.A.","142","1999","09","20",NA,"Brasil","Rio Grande do Sul","RS 235",NA,"sobre solo - beira do caminho",NA,"L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"850","850",NA,"1999","10",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-16 17:52:23-03","UCS","HUCS","16464","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Scur, L.","735","2000","04","01",NA,"Brasil","Rio Grande do Sul","Santa Lúcia do Piaí",NA,"campo",NA,"L.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"780","780",NA,"2002","01",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-16 17:52:23-03","UCS","HUCS","27850","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R.","Pasini, E.","7","2005","07","01",NA,"Brasil","Rio Grande do Sul","Vila Oliva",NA,"no campo",NA,"L.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"780","780",NA,"2018","05",NA,NA,"49662","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-16 17:52:23-03","UCS","HUCS","25635","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Marchett, F.","210","2005","04","30",NA,"Brasil","Rio Grande do Sul","Vila Seca",NA,"campo",NA,"L.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"780","780",NA,"2005","06",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-16 17:52:23-03","UCS","HUCS","23907","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Marchett, F.","10","2004","08","13",NA,"Brasil","Rio Grande do Sul","Vila Seca",NA,"campo",NA,"L.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"780","780",NA,"2004","10",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-16 17:52:23-03","UCS","HUCS","15779","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Scur, L.","414","2000","02","01",NA,"Brasil","Rio Grande do Sul","Vila Seca",NA,"campo",NA,"L.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"780","780",NA,"2001","02",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-16 17:52:23-03","UCS","HUCS","20034","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Smith, S.F.","Scur, L.","987","2003","01","08",NA,"Brasil","Rio Grande do Sul","Vila Seca - Apanhador",NA,"campo úmido",NA,"L.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"780","780",NA,"2003","07",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2014-10-14 15:56:35-03","BS","M","M-0153099","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0153099","L.",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"191","2014-10-14 15:56:35-03","BS","M","M-0153095","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in campis ad Villam Ricam et alibi in Prov. Minar Geraes.",NA,NA,"M0153095","L.",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"192","2014-10-14 15:56:35-03","BS","M","M-0153096","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in campis. Provinciae Minas Geraes ad V. R. at alibi.",NA,NA,"M0153096","L.",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"193","2014-10-14 15:56:35-03","BS","M","M-0153097","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in udis campis ad rivulos Serro Frio. Provinciae Minas Geraes",NA,NA,"M0153097","L.",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"194","2014-10-14 15:56:35-03","BS","M","M-0153098","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0153098","L.",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"195","2014-10-14 15:56:35-03","BS","M","M-0153100","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"M0153100","L.",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"196","2014-10-14 15:56:35-03","BS","M","M-0153101","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Ilheos",NA,NA,"M0153101","L.",NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-08-16 08:40:40-03","UTFPR","HCF","6789","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J. Cordeiro & G. Felitto","M.G. Caxambu","2163","2008","04","20",NA,"Brasil","PR","Rio dos Papagaios",NA,"erva ereta, heliófita, ca. 0,20 m. Flores rosas.",NA,"L.","Palmeira","-49.776056","-25.470722",NA,"964","964",NA,"2011",NA,"49°46'33,8 W","25°28'14,6 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-09-15 11:53:18-03","UFSM","SMDB","14023","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Bertuzzi, T","Bertuzzi, T; Canto-Dorow, T; Eisinger, S; Grigoletto, D","128","2011","07","12",NA,"Brasil","Rio Grande do Sul","BR 287 estrada para São Pedro do Sul",NA,"a 1Km da ULBRA","SMDB014023","L.","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"2011","07",NA,NA,"37819","auto",NA,"17",NA,NA,NA,NA,NA,NA,NA
"199","2019-11-25 12:12:32-03","UFSM","SMDB","5518","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Ludtke, R","Ethur, LZ","s.n.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Campus UFSM",NA,"Em área de lavoura abandonada e em regeneração, nos fundos do viveiro do Colégio Agrícola.","SMDB005518","L.","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"2006","05",NA,NA,"37819","auto",NA,"22",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-25 12:12:32-03","UFSM","SMDB","1995","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R","Normam, A","236","1971","12","07",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"SMDB001995","L.",NA,NA,NA,NA,NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-25 12:12:32-03","UFSM","SMDB","1989","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R","Vall.","1560","1981","09","12",NA,"Brasil","Rio Grande do Sul","Km 43",NA,NA,"SMDB001989","L.","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"2006","05",NA,NA,"74087","auto",NA,"22",NA,NA,NA,NA,NA,NA,NA
"202","2021-02-11 16:53:23-03","UFSM","SMDB","7199","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R","Záchia, R.A","2923","1998","09","04",NA,"Brasil","Rio Grande do Sul","Camobi- Campus UFSM - Jardim Botânico",NA,NA,"SMDB007199","L.","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"2006","05",NA,NA,"37819","auto",NA,"22",NA,NA,NA,NA,NA,NA,NA
"203","2020-06-16 17:15:21-03","UFSM","SMDB","11144","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Santos, V","Santos, V","47","2006","06","30",NA,"Brasil","Rio Grande do Sul","Camobi, Campus-UFSM, Jardim Botânico",NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow","SMDB011144","L.","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"2006","08",NA,NA,"37819","auto",NA,"23",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-25 12:12:32-03","UFSM","SMDB","551","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R","Rau, G","s.n.","1949","08","23",NA,"Brasil","Rio Grande do Sul","Chácara Cassel",NA,NA,"SMDB000551","L.","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"2006","05",NA,NA,"37819","auto",NA,"22",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-25 12:12:32-03","UFSM","SMDB","1992","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Lüdtke, R","Vall.","1582","1971","09","16",NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,NA,"SMDB001992","L.","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"2006","05",NA,NA,"93142","auto",NA,"22",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:41:13-03","MBM","MBM","244839","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10579",NA,NA,NA,"Southern America","Brazil","Paraná","Tamanduá",NA,NA,"MBM244839","L.","Balsa Nova","-49.6356010437012","-25.5839004516602","MBM244839",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:41:13-03","MBM","MBM","165007","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Falkenberg, D.B.","Falkenberg, D.B.","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Parque Nacional dos Aparados da Serra",NA,NA,"MBM165007","L.","Cambará do Sul","-50.1446990966797","-29.0478000640869","MBM165007",NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
