"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"383","2019-11-06 09:56:39-03","UFOP","OUPR","7808","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Santos, M.F.","Messias, M.C.T.B.","20","1999","06","29",NA,"Brasil","Minas Gerais","Estrada Real, Próximo à divisa com Ouro Branco, na Estrada Real, campo rupestre","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, frutos imaturos verde-vináceos",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,NA,"2010","11","11",NA,NA,NA,NA,NA
"384","2019-11-06 09:56:39-03","UFOP","OUPR","9023","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Santos, M.F.","Silveira, A.L.","081","2000","02","20",NA,"Brasil","Minas Gerais","Lavras Novas, Campo rupestre","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,NA,"2010","11","11",NA,NA,NA,NA,NA
"385","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Kawasaki, M.L.","Badini, J.","s.n.","1982","12","14",NA,"Brasil","Minas Gerais","Rodrigo Silva, Campos áridos","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Subarbusto, flores brancas",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-06 09:56:39-03","UFOP","OUPR","25250","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Bünger, M.O.","Cândido, E.S.; Scalon, V.R.; Silva, J.L. & Freitas, G.P.P.","481","2010","08","04",NA,"Brasil","Minas Gerais","Santo Antônio do Leite, Sentido Fazenda Candeias, cerrado","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, frutos imaturos amarelo-esverdeados, frutos maduros vináceos enegrecidos",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA
"387","2021-03-26 10:43:28-03","UDESC","LUSC","7120","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Sobral, M.","G.O.Romão; F.F.Mazine & S.Vieira","952","2003","02","22",NA,"Brasil","Minas Gerais","Estrada para Mendanha no km 578. Cerrado.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"LUSC007137","LUSC007137","Diamantina",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-12-04 13:19:28-03","UDESC","LUSC","6022","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","pleurantha","Eugenia pleurantha","O.Berg","M.Sobral","F.F.Mazine; F.A.Capelo, E.Lucas & J.M.Silva","999","2003","11","07",NA,"Brasil","Paraná","Trilha para o pico do Paraná.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"LUSC007104","LUSC007104","Quatro Barras",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-10-14 10:03:22-03","FURB","FURB","49835","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, JEQ","Rosa, P.O.; Oliveira, M.S.; Soares, A.C.A. & Galvão, L.P.","1441","2015","04","14",NA,"Brasil","Distrito Federal","Indo para área de Captação 1 da CAESB.","-47.8572222","-15.8922222","1080","1080",NA,"Habitat: Cerrado s.s. Habito: Subarbusto ca. de 0,6m. Botões florais esverdeados","FURB49835","FURB49835","Brasília",NA,NA,NA,NA,"-47.8572222","-15.8922222","2015","04",NA,NA,NA,NA,NA,NA
"390","2020-10-14 10:03:22-03","FURB","FURB","41270","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Paiva, VF de","Paiva, V.F.; et al.","824","2012","11","06",NA,"Brasil","Distrito Federal","Lago Sul, EEJBB, próximo entrada para o campo de Murundum.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"FURB32074","FURB32074","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-08 08:53:47-03","FURB","FURB","7026","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Sobral, M","Silva, J.M.; Barbosa, E.","4859","2006","06","12",NA,"Brasil","Mato Grosso do Sul","Fazenda Recreio dos Cervos.","-57.0243988037109","-22.0139007568359",NA,NA,NA,NA,"FURB32076","FURB32076","Caracol",NA,"53879","auto",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"392","2020-10-14 10:03:22-03","FURB","FURB","7028","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Sobral, M","Barbosa, E.; Silva, J.M.","1583","2006","06","20",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"FURB32073","FURB32073","Corumbá",NA,"295160","auto",NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"393","2020-10-14 10:03:22-03","FURB","FURB","2869","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Bacariça, E.M.","95","1990","10","17",NA,"Brasil","Minas Gerais","Estação Ecologica UFMG.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Primeira estação de coleta, trilha H. Habitat: Cerrado; trilha Habito: arbustiva;","FURB32075","FURB32075","Belo Horizonte",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-10-14 10:03:22-03","FURB","FURB","2019","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Tameirão Neto, E","Tameirão Neto, E.",NA,"1990","05","23",NA,"Brasil","Minas Gerais","Estação Ecológica UFMG.","-43.937801361084","-19.9207992553711",NA,NA,NA,"2ª estação de coleta, trilha D Habitat: Cerrado; Habito: subarbustiva;","FURB32077","FURB32077","Belo Horizonte",NA,"17082","auto",NA,NA,NA,"1990","05","23",NA,NA,NA,NA,NA
"395","2020-10-14 10:03:22-03","FURB","FURB","1898","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Kawasaki, ML","Souza, V.C.",NA,"1994","06","04",NA,"Brasil","São Paulo","Canion do Rio Itajararé.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"FURB02422","FURB02422","Itararé",NA,"27729","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"396","2020-10-14 10:03:26-03","FURB","FURB","34951","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbellata","Eugenia umbellata","Spreng.","Sobral, M","Dreveck, S.","2592","2010","06","01",NA,"Brasil","Santa Catarina","Pinhal.","-49.4113889","-26.6383333","742","742",NA,"Voucher estéril IFFSC 905 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB02466","FURB02466","Rio dos Cedros",NA,NA,NA,NA,"-49.4113889","-26.6383333","2010",NA,NA,NA,NA,NA,NA,NA
"397","2021-03-16 17:53:52-03","UCS","HUCS","21443","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Sobral. M.","Hatschbach, G.","73632","2002","08","19",NA,"Brasil","Minas Gerais","Curimataí, Rio Preto","-44.1800003051758","-17.8733005523682",NA,NA,NA,"arbusto, 1m; cerrado, solo rochoso",NA,NA,"Buenópolis",NA,"42854","auto",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"398","2021-03-16 17:53:52-03","UCS","HUCS","18973","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Sobral. M.","Linsingem von","520","1999","10","10",NA,"Brasil","Paraná","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"arvoredo com 1m; cerrado sensuscrito",NA,NA,"Jaguariaíva",NA,"44368","auto",NA,NA,NA,"2001","03","15",NA,NA,NA,NA,NA
"399","2014-10-14 15:56:58-03","BS","M","M-0137257","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia pr. Minarum",NA,NA,NA,NA,NA,NA,"M0137257",NA,NA,NA,NA,NA,"HOLOTYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"400","2014-10-14 15:56:58-03","BS","M","M-0137258","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia pr. Minarum",NA,NA,NA,NA,NA,NA,"M0137258",NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"401","2014-10-14 15:56:58-03","BS","M","M-0137656","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Crescit in Brasiliae prov. Minarum",NA,NA,NA,NA,NA,NA,"M0137656",NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"402","2014-10-14 15:56:58-03","BS","M","M-0171149","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in sylvulis ad Va. do Paranán. Provinciae Goyazanae",NA,NA,NA,NA,NA,NA,"M0171149",NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"403","2020-04-27 16:10:45-03","UFES","VIES","10439","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Estevan. D.A.","Estevan, D.A.","1606","2005","11","30",NA,"Brasil","Paraná","Campo de fora.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"VIES010439","VIES010439","Ventania",NA,"32424","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"404","2020-04-27 16:10:45-03","UFES","VIES","44303","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Souza, M.C.","Firmino, A.D.; Xavier, B.L.; Penha,J.; Pereira, O.J.","864","2019","04","10",NA,"Brasil","Espírito Santo","Aldeia dos Cocos, ponto de amostragem 3.","-39.753333","-18.798889",NA,NA,NA,NA,"VIES044303","VIES044303","São Mateus",NA,NA,NA,NA,"39º45'12''W","18º47'56''S","2019","09","05",NA,NA,NA,NA,NA
"405","2020-04-27 16:10:45-03","UFES","VIES","44914","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","M.C. Souza","Firmino, A.D.","1352","2019","08","22",NA,"Brasil","Espírito Santo","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.919444","-19.6975","9","9",NA,NA,"VIES044914","VIES044914","Linhares",NA,NA,NA,NA,"39º55'10''W","19º41'51''S","2019","09","05",NA,NA,NA,NA,NA
"406","2020-04-27 16:10:45-03","UFES","VIES","26499","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, J.E.Q.","Faria, J.E.Q.; Carvalho-Silva, M.; Câmara, P.E.A.S.; Gama, R.; et al.","517","2009","06","11",NA,"Brasil","Minas Gerais","Parque Nacional Serra do Cipó.","-43.7449989318848","-19.513599395752","813","813",NA,NA,"VIES026499","VIES026499","Jaboticatubas",NA,"31264","auto",NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"407","2020-04-27 16:10:45-03","UFES","VIES","11426","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","Gomes, J.M.L.","2777","2000","03","29",NA,"Brasil","Espírito Santo",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES011426","VIES011426","Guarapari",NA,"28401","auto",NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"408","2020-04-27 16:10:45-03","UFES","VIES","5630","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","A. Giaretta","Rosa, L.V.; Gomes, J.M.L.","116","1991","06","06",NA,"Brasil","Espírito Santo","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES005630","VIES005630 VIES005630_1","Guarapari",NA,"28401","auto",NA,NA,NA,"2012","08",NA,NA,NA,NA,NA,NA
"409","2019-06-27 10:25:53-03","UFES","VIES","26750","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","Giaretta, A.O.","1237","2012","02","02",NA,"Brasil","Espírito Santo","Guriri.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"VIES026750","VIES026750","São Mateus",NA,"56510","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"410","2020-04-27 16:10:45-03","UFES","VIES","4616","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","Pereira, O.J.; Thomaz, L.D. & Gomes, J.M.L.","2097","1989","06","13",NA,"Brasil","Espírito Santo","Reserva Biológica de Jacaranema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES004616","VIES004616","Vila Velha",NA,"27156","auto",NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"411","2019-12-06 19:29:59-03","UFES","VIES","41572","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.",NA,"Giaretta, A.","1167","2012","01","24",NA,"Brasil","Espírito Santo","Conceição da Barra. Quadrado. Floresta de restinga seca sobre cordão arenoso. APA de Conceição da Barra","-39.783056","-18.693333",NA,NA,NA,NA,"VIES041572","VIES041572","Espírito Santo",NA,NA,NA,NA,"39º46'59''W","18º41'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-12-06 19:29:59-03","UFES","VIES","41573","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.",NA,"Giaretta, A.","1220","2012","01","31",NA,"Brasil","Espírito Santo","Conceição da Barra. Fazenda Jequitaia. Mata seca de restinga sobre cordão arenoso.","-39.718889","-18.423889",NA,NA,NA,NA,"VIES041573","VIES041573","Espírito Santo",NA,NA,NA,NA,"39º43'8''W","18º25'26''S",NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-12 18:12:20-03","UFES","VIES","14048","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"VIES014048","VIES014048","Espírito Santo",NA,NA,NA,NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"414","2021-02-12 18:12:20-03","UFES","VIES","14056","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"VIES014056","VIES014056","Espírito Santo",NA,NA,NA,NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"415","2019-06-27 10:25:53-03","UFES","VIES","26751","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","Giaretta, A.O.","1158","2012","01","17",NA,"Brasil","Espírito Santo","Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES026751","VIES026751","Conceição da Barra",NA,"41644","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"416","2020-04-27 16:10:45-03","UFES","VIES","29443","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","Giaretta, A.O.","1220","2012","01","31",NA,"Brasil","Espírito Santo","Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES029443",NA,"Conceição da Barra",NA,"41644","auto",NA,NA,NA,"2012","03","31",NA,NA,NA,NA,NA
"417","2020-04-27 16:10:45-03","UFES","VIES","9934","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","Andrade, N.M.","141","1997","03","09",NA,"Brasil","Espírito Santo","Pontal do Sul.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES009934","VIES009934","Conceição da Barra",NA,"41644","auto",NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"418","2020-04-27 16:10:45-03","UFES","VIES","9935","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","Andrade, N.M.","142","1997","03","09",NA,"Brasil","Espírito Santo","Pontal do Sul.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES009935","VIES009935","Conceição da Barra",NA,"41644","auto",NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"419","2019-06-27 10:25:53-03","UFES","VIES","11487","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.",NA,"Barros, P.H.D.; Silva, L.A.; Firmino, A.D. & Iglesias, D.T.","2","2012","05","30",NA,"Brasil","Espírito Santo","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES011487","VIES011487","Vila Velha",NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-04-27 16:10:45-03","UFES","VIES","32950","S","Plantae",NA,NA,"Myrtaceae","Eugenia","warmingiana","Eugenia warmingiana","Kiaersk.","Giaretta, A.O.","Cardoso, W.C.; Silva, L.A. & Casagrande, L.C.","142","2012","06","28",NA,"Brasil","Espírito Santo","Parque Natural Municipal de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES032950","VIES032950","Vila Velha",NA,"27156","auto",NA,NA,NA,"2013","01",NA,NA,NA,NA,NA,NA
"421","2019-12-19 16:36:57-03","UNESP-IBB","BOTUW","2186","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Campos, C.J.","Sonsin, J.O & Campos J.C",NA,"2008","09","29",NA,"Brasil","S.Paulo","Fazenda Palmeira da Serra","-48.523917","-23.04875",NA,NA,NA,"Cerrado, altura da arvore 2,5 m, Circunferência altura do peito 24 cm. (1)","BOTUW002186","BOTUW002186_w1","Pratânia",NA,NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-12-19 16:36:57-03","UNESP-IBB","BOTUW","2187","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Campos, C.J.","Sonsin, J.O & Campos J.C",NA,"2008","09","29",NA,"Brasil","S.Paulo","Fazenda Palmeira da Serra","-48.523917","-23.04875",NA,NA,NA,"Cerrado, altura da arvore 1,6 m, Circunferência altura do peito 13 cm. (2)","BOTUW002187",NA,"Pratânia",NA,NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-08-16 08:40:12-03","UTFPR","HCF","22460","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","J. Cordeiro","J.M. Silva","9293","2016","03","26",NA,"Brasil","PR","PCH Fazenda Entre Rios","-49.623889","-24.121389","625","625",NA,"arbusto com 1 m de altura; flor alva. Cerrado.",NA,NA,"Sengés",NA,NA,NA,NA,"49°37'26 W","24°07'17 S","2016","11","22",NA,NA,NA,NA,NA
"424","2019-08-16 08:40:12-03","UTFPR","HCF","14486","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","M.L. Brotto","E.L. Siqueira","988","2014","05","18",NA,"Brasil","PR","Sítio Sete Quedas","-50.258944","-24.582778","1083","1083",NA,"arbusto heliófito, ca. 0,60 m. Frutos imaturos verdes com mosqueado avermelhado.",NA,NA,"Tibagi",NA,NA,NA,NA,"50°15'32,2 W","24°34'58 S","2018",NA,NA,NA,NA,NA,NA,NA
"425","2019-08-16 08:40:12-03","UTFPR","HCF","2691","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","M. Sobral","A.R. Silva",NA,"2005","08","05",NA,"Brasil","MG","Fazenda Caxambu (Estrada Boa Esperança-","-45.5657997131348","-21.0900001525879",NA,NA,NA,"Arvoreta ca. 2m, com casca fissurada, presença de frutos de cor roxa.",NA,NA,"Boa Esperança",NA,"37175","auto",NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"426","2019-08-16 08:40:12-03","UTFPR","HCF","4242","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","M.G. Caxambu","M.G. Caxambu","1140","2006","07","29",NA,"Brasil","MG","Fazenda Caxambu (Estrada Boa Esperança-","-45.5657997131348","-21.0900001525879","846","846",NA,"Arbusto ca. 1,5m, heliófito, com flores e frutos imaturos avermelhados e frutos maduros negros. Caulifloria. Folhas coriáceas.",NA,NA,"Boa Esperança",NA,"37175","auto",NA,NA,NA,"2006","10","19",NA,NA,NA,NA,NA
"427","2019-08-16 08:40:12-03","UTFPR","HCF","8843","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","G. Hatschbach","J.M. Silva","3439","2000","09","13",NA,"Brasil","PR","Rio Açungui","-49.3142013549805","-25.1900005340576",NA,NA,NA,"arvoreta, 5 m, fruto vinoso. Campo limpo. Encosta de colina.",NA,NA,"Rio Branco do Sul",NA,"37352","auto",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"428","2020-06-29 09:31:27-03","UFRRJ","RBR","36668","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"D.A. Folli","781","1988","08","19",NA,"Brasil","Espírito Santo","Reserva Florestal da CRVD, Estrada Municipal, Próximo ao nativo, João Pedro, 1. esq.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00036668",NA,"Linhares",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-06-29 09:31:27-03","UFRRJ","RBR","36669","S","Plantae",NA,NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,"J. Spada","2077","1977","11","16",NA,"Brasil","Espírito Santo","Reserva Florestal da CRVD, Estrada X-1 km 8,135 Talhão 601.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00036669",NA,"Linhares",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2013-04-01 09:17:17-03","IPT","BCTW","5520","S","Plantae","Magnoliophyta",NA,NA,"Eugenia","bimarginata","Eugenia bimarginata","DC.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"431","2021-03-21 19:37:33-03","UFC","EAC","20550","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Araújo, F.S.","Araújo, F.S.","s.n.","1994","02","07","Southern America","Brasil","São Paulo","Cerrado Valério","-47.8199996948242","-22.25",NA,NA,NA,"Arbusto.","EAC0020550","EAC0020550","Itirapina",NA,"22843","auto",NA,NA,NA,"1994","02",NA,NA,NA,NA,NA,NA
"432","2021-03-21 19:37:33-03","UFC","EAC","52886","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Costa, I.R.","Costa, I.R.","485","2003","09","20","Southern America","Brasil","São Paulo","Presídio","-47.8199996948242","-22.25",NA,NA,NA,"Arbusto, 1,5m, fruto laranja.","EAC0052886","EAC0052886","Itirapina",NA,"22843","auto",NA,NA,NA,"2009","11",NA,NA,NA,NA,NA,NA
"433","2021-03-21 19:37:33-03","UFC","EAC","52882","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Proença, C.","Verola, C.F.","111","2004","05","27","Southern America","Brasil","Minas Gerais","entre Luminárias e Carrancas, Estrada de terra entre luminárias e Carrancas.",NA,NA,NA,NA,NA,"Subarbustos, 0,4m, não ramificado, fruto verde passando a amarelo-alaranjado, ocorre em campo cerrado.","EAC0052882","EAC0052882",NA,NA,NA,NA,NA,NA,NA,"2014","08","28",NA,NA,NA,NA,NA
"434","2021-03-21 19:37:33-03","UFC","EAC","62939","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Rosa, P.O.","Chacon, R.G.; Oliveira, J.A.S.; Mercadante, M.","1647","2017","09","28","Southern America","Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros: Trilha dos Saltos","-47.843611","-14.165556",NA,NA,NA,"Subarbusto de 70 cm, botão floral verde e frutos verdes imaturos.; Mata de galeria, neossolo litólico.","EAC0062939","EAC0062939","Alto Paraíso de Goiás",NA,NA,NA,NA,"-47.843611","-14.165556","2017","10","02",NA,NA,NA,NA,NA
"435","2021-03-21 19:37:33-03","UFC","EAC","62114","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Faria, J.","Castro, A.S.F.","3043","2018","03","27","Southern America","Brasil","Ceará","Poeira Preta.","-40.942798614502","-4.16666984558105",NA,NA,NA,"Carrasco.","EAC0062114","EAC0062114","Carnaubal",NA,"20796","auto",NA,NA,NA,"2018","04","09",NA,NA,NA,NA,NA
