"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"94","2020-02-08 10:26:00-03","NBC","NL-BOTANY","L.2324998","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Johnston MC","Herb Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil, Rio de Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2324998 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2324998","NL-L2324998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0553963",NA,NA
"95","2020-02-08 10:26:00-03","NBC","NL-BOTANY","L.2324999","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Johnston MC","Herb Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasil, Rio de Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2324999 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2324999","NL-L2324999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0553962",NA,NA
"96","2020-02-08 10:26:00-03","NBC","NL-BOTANY","L.2325000","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Johnston MC","Martius CFP von",NA,"1862","01","01","Southern America","Brazil","Rio de Janeiro",NA,"Rio de Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2325000 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2325000","NL-L2325000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0553966",NA,NA
"97","2020-02-08 10:26:00-03","NBC","NL-BOTANY","L.2335008","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Johnston MC","Langsdorff GH von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2335008 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2335008","NL-L2335008",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0553964",NA,NA
"98","2020-02-08 10:26:00-03","NBC","NL-BOTANY","L.2335009","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Johnston MC","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasilia, Rio Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2335009 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2335009","NL-L2335009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0553961",NA,NA
"99","2020-02-08 10:26:00-03","NBC","NL-BOTANY","L.2335010","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Johnston MC","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brasilia, Rio Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2335010 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2335010","NL-L2335010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0553960",NA,NA
"100","2020-02-08 10:26:00-03","NBC","NL-BOTANY","L.2335011","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Johnston MC","Martius CFP von",NA,"1817","01","01","Southern America","Brazil","Rio de Janeiro",NA,"Near Rio de Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2335011 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2335011","NL-L2335011",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0553959",NA,NA
"101","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U 0081470","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima R","Braga PIS",NA,"1968","04","13","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200081470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0081470",NA,NA,NA,NA,NA,NA,NA,"2003","04","01","Magnoliopsidae",NA,NA,NA
"102","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U.1555525","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Vickery AR","Blanchet JS",NA,NA,NA,NA,"Southern America","Brazil","Bahia",NA,"Brazil: circa Bahia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555525 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555525","NL-U1555525",NA,NA,NA,NA,NA,NA,"2005","10","20","Magnoliopsidae","U 0184226",NA,NA
"103","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U.1555526","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima R","Pabst GFJ",NA,"1961","04","23","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555526 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555526","NL-U1555526",NA,NA,NA,NA,NA,NA,"2003","04","01","Magnoliopsidae","U 0081468",NA,NA
"104","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U.1555527","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima R","Eiten G; Eiten LT",NA,"1965","04","21","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555527 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555527","NL-U1555527",NA,NA,NA,NA,NA,NA,"2003","04","01","Magnoliopsidae","U 0081467",NA,NA
"105","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U.1555528","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima R","Mexia YEJ",NA,"1930","01","27","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555528 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555528","NL-U1555528",NA,NA,NA,NA,NA,NA,"2003","04","01","Magnoliopsidae","U 0081466",NA,NA
"106","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U.1555529","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima R","Sucre Benjamin D",NA,"1968","04","13","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555529 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555529","NL-U1555529",NA,NA,NA,NA,NA,NA,"2003","04","01","Magnoliopsidae","U 0081469",NA,NA
"107","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U.1555530","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima R","Vianna MC",NA,"1968","09","01","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555530 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555530","NL-U1555530",NA,NA,NA,NA,NA,NA,"2003","04","01","Magnoliopsidae","U 0081465",NA,NA
"108","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U.1555531","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima R","Irwin HS; Harley RM; Onishi E",NA,"1971","01","17","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555531 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555531","NL-U1555531",NA,NA,NA,NA,NA,NA,"2003","04","01","Magnoliopsidae","U 0081464",NA,NA
"109","2020-02-08 10:26:00-03","NBC","NL-BOTANY","U.1555532","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima R","Irwin HS; Harley RM; Onishi E",NA,"1971","01","17","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1555532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1555532","NL-U1555532",NA,NA,NA,NA,NA,NA,"2003","04","01","Magnoliopsidae","U 0081463",NA,NA
"110","2020-11-04 11:17:57-03","ESALQ","ESA","122834","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina",NA,"Quinet, A.","Quinet, A.","119.0","1999","05","04",NA,"Brasil","Rio de Janeiro","Saracuruna","Largo do Sangradouro.",NA,NA,NA,NA,"ESA122834","ESA122834","60","60",NA,NA,NA,NA,"1999","05","10",NA,NA,NA,NA
"111","2020-11-04 11:17:57-03","ESALQ","ESA","83921","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina",NA,"Lima, R.","Roth, L.","1319.0","1953","02","25",NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,"ESA083921","ESA083921",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-01-14 15:33:23-03","MN","R","8143","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lima, R.","Glaziou, A.F.M.; Netto, L.S.M.; Rangel, E.S. & Schwacke, C.A.W.","2112","1879","04","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,"Plantas do Brasil Central","R000008143","R000008143_001",NA,NA,"57442","auto",NA,NA,"2013","04",NA,NA,NA,NA,NA
"113","2019-07-26 11:41:07-03","IPA","IPA","42109","S","Plantae","Plantae",NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","Endl.","Hoehne, W.","Hoehne, W.","42109","1944","06","13","Southern America","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo.","-46.6300010681152","-23.5400009155273",NA,"Hábito: trepadeira","IPA0042109",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-08-27 13:32:04-03","IAP","PACA-AGP","67159","PreservedSpecimen","Plantae","Magnoliophyta","Rhamnales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sw.) Steud.","C. Farney & Freire arvalho","C. Farney",NA,"1982","04","17",NA,NA,NA,NA,"Cachoeiras de Macacu, Jupuiba",NA,NA,NA,"Arbusto, escandente, ciófilo, solo argiloso, folhas concolores verdes, pecíolo pardo, cálice claro flores alvacentes","PACA067159",NA,NA,NA,NA,NA,NA,NA,"1982","08",NA,"Magnoliatae",NA,NA,NA
"115","2019-08-27 13:32:04-03","IAP","PACA-AGP","86807","PreservedSpecimen","Plantae","Magnoliophyta","Rhamnales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sw.) Steud.",NA,"V.L.G.Klein","1186","1991","11","10",NA,"Brasil","RJ","Parati","Apa-cairuçu, Boa Vista,loteameno Frade Pousada Paraty","-44.7131004333496","-23.2178001403809",NA,"Trepadeira, heliófila, folhas verdes clara quando jovens e verde discolores quando maduras, flores axxillares com cálice e corola verde receptáculo amarelo. Anteras amarelas Habitat: Mangue","PACA086807",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"116","2020-12-21 16:37:26-03","IAP","PACA-AGP","86804","PreservedSpecimen","Plantae","Magnoliophyta","Rhamnales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sw.) Steud.",NA,"Remon, A.C.B.","28","1994","03","09",NA,"Brasil","RJ","Parati","Apa-cairuçu, Morro do Corisco, Rio Corisco","-44.7131004333496","-23.2178001403809",NA,"Trepadeira heliófila, ripária, tronco de casca lisa, verde nos ramos mais jovens; folhas membranáceas verdes concolores; inflorescencia ereta com flores creme Atl. 380m","PACA086804",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"117","2019-08-27 13:32:04-03","IAP","PACA-AGP","67160","PreservedSpecimen","Plantae","Magnoliophyta","Rhamnales","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sw.) Steud.","L. Mautone","J. Fontella Pereira","1005","1978","05","11",NA,"Brasil","RJ","Rio de Janeiro","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,"Trepadeira escandente, semiumbrófila, flors pálidas, folhas verdes discolor, localizada a 5 Km da Conservação de Natureza","PACA067160",NA,NA,NA,"57442","auto",NA,NA,"1978","05","16","Magnoliatae",NA,NA,NA
"118","2020-12-20 21:19:13-03","UFV","VIC","670","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","cordifolia","Reissekia cordifolia","(Raddi) Reissek",NA,"Mexia, Y.","4848","1930",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC000670","VIC000670",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-20 21:19:13-03","UFV","VIC","9578","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.",NA,"Vieira, M.F.; Soares, M.F.","346","1986","03","25",NA,"Brasil","Minas Gerais","Araponga","Fazenda do brigadeiro, Ao lado esquerdo do portão da pinguela.1200 m de altitude","-42.5208015441895","-20.6667003631592",NA,"Trepadeira de flores verde amarelas com frutos.","VIC009578","VIC009578",NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-20 21:19:13-03","UFV","VIC","9588","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.",NA,"Vieira, M.F.; et al.","349","1986","04","04",NA,"Brasil","Minas Gerais","Araponga","Rei do boné, Próximo a primeira ponte de madeira, antes da casa do Sr Eugenio.","-42.5208015441895","-20.6667003631592",NA,"Trepadeira de flores esverdeadas, fruto trialado.","VIC009588","VIC009588",NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-27 13:53:01-03","UFS","ASE","28077","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Smilacaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.)Steud.","Figueira, M.","Vieira, AOS; Yamamoto, K","26252","1992","05","03","Southern America","Brasil","Rio de Janeiro","Teresópolis","Bairro do Imbuí, Morro proximo a Cascatinha. Beira de mata perturbada.","-42.965556","-22.412222",NA,"Trepadeira, corola branco-esverdeada, frutos imaturos verdes.","ASE0032330","ASE0032330",NA,NA,NA,NA,"-42.965556","-22.412222","2017","01","13",NA,NA,NA,NA
"122","2021-03-01 16:38:46-03","UNICAMP","UEC","35769","S","Plantae","Magnoliopsida",NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","Endl.","Lima, R","Farney, C","212190","1982","04","17",NA,"Brazil","Rio de Janeiro","Cachoeiras de Macacu","Japuiba.","-42.6530990600586","-22.4624996185303",NA,"Arbusto escandente, ciófilo, folhas concolores verdes, pecíolo pardo, cálice claro, flores alvacentas.; Solo argiloso","UEC171944","UEC171944",NA,NA,"32671","auto",NA,NA,"2003","04",NA,NA,NA,NA,NA
"123","2021-03-01 16:38:46-03","UNICAMP","UEC","186714","S","Plantae","Magnoliopsida",NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","Endl.",NA,"Vieira, AOS; Yamamoto, K","26252","1992","05","03",NA,"Brazil","Rio de Janeiro","Teresópolis","Bairro do Imbuí, Em morro próximo a Cascatinha.","-42.9655990600586","-22.4122009277344",NA,"Trepadewira, corola branco-esverdeada, frutos imaturos verdes.; Beira de mata perturbada.","UEC116227","UEC116227",NA,NA,"38539","auto",NA,NA,"2003","04",NA,NA,NA,NA,NA
"124","2021-03-01 16:38:46-03","UNICAMP","UEC","60333","S","Plantae","Magnoliopsida",NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","Endl.",NA,"Vieira, AOS; Yamamoto, K","26252","1992","05","03",NA,"Brazil","Rio de Janeiro","Teresópolis","Bairro do Imbuí, Em morro próximo a Cascatinha.","-42.9655990600586","-22.4122009277344",NA,"Trepadewira, corola branco-esverdeada, frutos imaturos verdes.; Beira de mata perturbada.","UEC171945","UEC171945",NA,NA,"38539","auto",NA,NA,"2003","04",NA,NA,NA,NA,NA
"125","2021-03-01 16:38:46-03","UNICAMP","UEC","106715","S","Plantae","Magnoliopsida",NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","Endl.",NA,"Hoehne, W","SPF11300","1944","06","13",NA,"Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"Trepadeira.","UEC171946","UEC171946",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-04-22 16:23:23-03","UFPB","JPB","36766","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Figueira, M","Amorim, AM; Domingues, DF; Lima, R; Paixão, J; Sant'Ana, SC","5505","2006","01","24","Southern America","Brasil","Bahia","Uruçuca","Parque Estadual Serra do Condurú, 7,3 km da estrada que liga Serra Grande a Itacaré","-39.083333","-15.15",NA,"; DESC: Trepadeira na orla da mata em área degradada. Cálice verde, corola e estames amarelados.","JPB0036766","JPB0036766",NA,NA,NA,NA,"-39.083333","-15.15","2017","06","26",NA,NA,NA,NA
"127","2020-04-22 16:23:23-03","UFPB","JPB","54536","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Harley, RM","França, F; Atkins, S; Silva, BM; Melo, E","4593","2003","02","18","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro.","Serra da Ferrugem.","-43.406667","-19.436111",NA,"; HABITAT: Mata antropizada.; DESC: Trepadeira. Folha membranácea subconcolor. Flor esverdeada. Disco amarelo. Material tratado com álcool comercial puro.","JPB0054536","JPB0054536","1000","1020",NA,NA,"-43.406667","-19.436111","2007","05",NA,NA,NA,NA,NA
"128","2020-04-22 16:23:23-03","UFPB","JPB","58845","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Figueira, M","Moreira, RS; Silva, GS; Souza, RS","236","2014","05","05","Southern America","Brasil","Bahia","Piraí do Norte","Fazenda Piauí.","-40.071333","-13.873028",NA,"; HABITAT: Mata Atlântica.; DESC: Trepadeira. Folhas simples, opostas, crassas, tricomas. Inflorescência do tipo cacho. Flores brancas; botões.","JPB0058845",NA,"226","226",NA,NA,"-40.071333","-13.873028","2017","07","27",NA,NA,NA,NA
"129","2020-04-22 16:23:23-03","UFPB","JPB","54004","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Braga, JMA","Braga, JMA","5570","1999","11","19","Southern America","Brasil","Rio de Janeiro","Maciço da Tijuca","Serra do Carioca, bairro de Botafogo. Morro Mundo Novo. Campus da Universidade Santa Úrsula.Borda de fragmento.",NA,NA,NA,"; DESC: Trepadeira,alcançando 4m do solo,heliófila.","JPB0054004","JPB0054004",NA,"90",NA,NA,NA,NA,"1999","09","19",NA,NA,NA,NA
"130","2020-04-22 16:23:23-03","UFPB","JPB","55152","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Figueira, M","Oliveira, JA; Forzza, RC; Pellegrini, MOO","345","2013","04","20","Southern America","Brasil","Espírito Santo","Marilândia","Localidade de Alto Liberdade. Pedra do Cruzeiro.","-40.548056","-19.363889",NA,"; HABITAT: Floresta alterada ao longo da escadaria para o topo do inselbergue.; DESC: Liana, folhas discolores, inflorescência verde, flores amarelas, frutos imaturos verdes. Material prensado em álcool.","JPB0055152","JPB0055152","373","373",NA,NA,"-40.548056","-19.363889","2017","06","26",NA,NA,NA,NA
"131","2019-11-06 09:57:21-03","UFOP","OUPR","30241","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto / Mariana","Base do Itacolomi",NA,NA,NA,"Trepadeira. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"1972","03","22",NA,NA,NA,NA
"132","2019-11-06 09:57:21-03","UFOP","OUPR","30242","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto / Mariana","Base do Itacolomi",NA,NA,NA,"Trepadeira. Flores esverdeadas. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"1972","03","22",NA,NA,NA,NA
"133","2019-11-06 09:57:21-03","UFOP","OUPR","30246","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Fazenda do Gualacho",NA,NA,NA,"Trepadeira. Flores pálidas. Mata.",NA,NA,NA,NA,NA,NA,NA,NA,"1971","02","24",NA,NA,NA,NA
"134","2019-11-06 09:57:21-03","UFOP","OUPR","30244","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Godoy, J.B.","Godoy, J.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-06 09:57:21-03","UFOP","OUPR","30251","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Badini, J.","Badini, J.","s.n.","1970","04",NA,NA,"Brasil","Minas Gerais","Mariana","Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flores amarelo-esverdeadas. Beira de estrada.",NA,NA,NA,NA,"33524","auto",NA,NA,"1970","04",NA,NA,NA,NA,NA
"136","2019-11-06 09:57:21-03","UFOP","OUPR","22761","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Messias, M.C.T.B.","Scalon, V.R.; Cândido, E.S.; Bünger, M.O. & Silva, J.L.","605","2009","02","09",NA,"Brasil","Minas Gerais","Mariana","Bica de água próxima à Mina del Rey.","-43.4160995483398","-20.377799987793",NA,"Liana. Flores com corola creme, disco nectarífero amarelo.",NA,NA,NA,NA,"33524","auto",NA,NA,"2012","05","24",NA,NA,NA,NA
"137","2019-11-06 09:57:21-03","UFOP","OUPR","15546","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.",NA,"Messias, M.C.T.B.","888","2004","03","23",NA,"Brasil","Minas Gerais","Mariana","Cibrão","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flor amarelo-claro-esverdeado, muito visitada por abelhas. Mata ripária.",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-06 09:57:21-03","UFOP","OUPR","30249","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Lisboa, M.A.","Lisboa, M.A.","s.n.","1971","05",NA,NA,"Brasil","Minas Gerais","Mariana","Entre Bento Rodrigues e Santa Rita Durão.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,"1971","05",NA,NA,NA,NA,NA
"139","2019-11-06 09:57:21-03","UFOP","OUPR","30250","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Badini, J.","Badini, J.; Rapalo, J.A. & Lisboa, M.A.","s.n.","1970","03","12",NA,"Brasil","Minas Gerais","Mariana","Fazenda do Gualacho","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flores amareladas e esverdeadas. Mata.",NA,NA,NA,NA,"33524","auto",NA,NA,"1970","03","14",NA,NA,NA,NA
"140","2019-11-06 09:57:21-03","UFOP","OUPR","20272","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.",NA,"Messias, M.C.T.B.","1041","2006","02","02",NA,"Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Serrinha.","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flores amarelo-claras. Capoeira.",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-06 09:57:21-03","UFOP","OUPR","17292","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Reissekia","smilacina","Reissekia smilacina","(Sm.) Steud.","Messias, M.C.T.B.","Messias, M.C.T.B.","701",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Serrinha.","-43.4160995483398","-20.377799987793",NA,"Trepadeira. Flores amarelo-claras. Frutos de cor verde. Campo rupestre.",NA,NA,NA,NA,"33524","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA
