"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","stateProvince","locality","occurrenceRemarks","individualCount","recordedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"1048","2018-02-13 08:08:00-02","MO","MOBOT","100401578","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","weberbaueriana","Schomburgkia weberbaueriana","Kraenzl.","Peru","Pasco","Distrito Pozuzo. Carretera Pozuzo-Yanahuanca.",NA,"6","Rodolfo Vásquez|Rocío Rojas|R. Rivera","Oxapampa","-75.5694445","-10.0386111",NA,NA,"L. Valenzuela (HOXA)",NA,NA,NA,"2009","5","26",NA,NA,"736.00000000",NA,"Vásquez Martínez 35775","South America",NA,NA,NA,NA,NA,NA,"619",NA
"1049","2008-05-27 22:02:00-03","MO","MOBOT","1718196","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","weberbaueriana","Schomburgkia weberbaueriana","Kraenzl.","Bolivia","Santa Cruz","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. Campamento sobre Río Negro de Caimanes, unos 4 km al SE de las Juntas con el Río San Pablo, luego entrando 2 km al S. Bosque de inundación estacional con ochoó (Hura crepitans), piraquina (Xylopia cf. ligustrifolia), guayabochi (Calycophyllum spruceanum) y motacu (Scheelea princeps). Intervenido por extracción de madera.",NA,NA,"Israel G. Vargas C.|et al.","Guarayos","-63.93333","-14.75194",NA,NA,"R. Vásquez '95",NA,NA,NA,"1997","6","19",NA,NA,"250.00000000",NA,"Vargas Caballero 2599","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1050","2011-05-04 19:46:00-03","MO","MOBOT","1730336","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","weberbaueriana","Schomburgkia weberbaueriana","Kraenzl.","Peru","Cajamarca","San José de Lourdes, Crucero",NA,NA,"Gloria Calatayud|José Campos de la Cruz|M. Huamán|Jorge Lingán","San Ignacio","-78.9275","-5.07805",NA,NA,"D. Bennett",NA,NA,NA,"2000","7","6",NA,NA,"880.00000000",NA,"Calatayud Hermosa 539","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1051","2019-01-13 04:35:00-02","MO","MOBOT","1965615","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","weberbaueriana","Schomburgkia weberbaueriana","Kraenzl.","Peru","Cusco","Santa Anna.",NA,NA,"A. Weberbauer","La Convención",NA,NA,NA,NA,NA,NA,NA,NA,"1901",NA,NA,NA,NA,NA,NA,"Weberbauer 5026","South America",NA,NA,NA,"Type",NA,NA,NA,NA
"1052","2008-05-27 22:02:00-03","MO","MOBOT","675079","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","weberbaueriana","Schomburgkia weberbaueriana","Kraenzl.","Peru","Cusco","En alrededores y entre la hacienda Potrero y Quillabamba.",NA,"5","Percy Núñez V.|C. Cárdenas","La Convención","-72.68333","-12.81666",NA,NA,NA,NA,NA,NA,"1989","3","24",NA,NA,"1200.00000000",NA,"Núñez Vargas 10299","South America",NA,NA,NA,NA,NA,NA,"24",NA
"1053","2015-02-06 10:59:00-02","MO","MOBOT","677546","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","weberbaueriana","Schomburgkia weberbaueriana","Kraenzl.","Peru","Cusco","Maranura, Chaullay, subiendo por carretera hacia la ceja por chacra de Hernan Centeno y Alcides Alvarez.",NA,"2","Percy Núñez V.","La Convención","-72.6352777","-13.0063889",NA,NA,NA,NA,NA,NA,"1987","6","9",NA,NA,"1100.00000000","1550.00000000","Núñez Vargas 8124","South America",NA,NA,NA,NA,NA,NA,"87-28",NA
"1054","2009-12-04 16:24:00-02","MO","MOBOT","1084307","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","crispa","Schomburgkia crispa","Lindl.","Brazil","Espírito Santo","Rod. BR-101 (Mpio. Ibiracu).",NA,NA,"Gert G. Hatschbach|J.M. Silva",NA,NA,NA,NA,NA,"A. Ghillány",NA,NA,NA,"1985","6","16",NA,NA,NA,NA,"Hatschbach 49428","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1055","2008-05-27 22:02:00-03","MO","MOBOT","652524","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Sucumbíos","Reserva Faunistica Cuyabeno, Laguna Grande.",NA,NA,"R. Brucculeri",NA,"-76.16666",NA,NA,NA,"C.H. Dodson",NA,NA,NA,"1990","4","1",NA,NA,"265.00000000",NA,"Brucculeri 40927","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1056","2013-11-13 05:54:00-02","MO","MOBOT","634060","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Sucumbíos","Reserva Cuyabeno. Area totalmente inundada por Laguna Grande (aguas negras). Bosque húmedo Tropical.",NA,"3","Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","Lago Agrio","-76.18333",NA,NA,NA,NA,NA,NA,NA,"1991","11","16",NA,NA,"230.00000000",NA,"Palacios Cuenca 9071","South America",NA,NA,NA,NA,NA,NA,"91-108",NA
"1057","2008-05-27 22:02:00-03","MO","MOBOT","1059028","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador",NA,"Orchids collected in the garden of Alsonso Pozo, 4 km N of Cuenca. All plants collected by A. Pozo.",NA,NA,"Calaway H. Dodson",NA,NA,NA,NA,NA,"C. H. Dodson",NA,NA,NA,"1981","10","7",NA,NA,NA,NA,"Dodson 11654","South America",NA,NA,NA,NA,NA,NA,"151",NA
"1058","2008-05-27 22:02:00-03","MO","MOBOT","1084308","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Brazil","Rondônia","Município de Ariquemes, BR 364, estrada Cuiabá-Porta Velhoo, km 470, ao longo da rodovia, Serra alta rochosa, afloramento rochoso.",NA,NA,"C.A. Cid Ferreira|et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984","7","4",NA,NA,NA,NA,"Cid Ferreira 121418","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1059","2012-04-24 09:26:00-03","MO","MOBOT","1820853","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Colombia","Amazonas","Al lado occidental del río Caquetá entre las comunidades indígenas de Villa azul y Peña Roja. Bosque maduro de la llanura de inundación del río Caquetá.",NA,NA,"A. van Dulmen",NA,"-72.11666","-0.61666",NA,NA,"L.Y.Th. Westra",NA,NA,NA,"1994","12","27",NA,NA,"200.00000000",NA,"van Dulmen 303","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1060","2008-05-27 22:02:00-03","MO","MOBOT","633378","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Morona-Santiago",NA,NA,NA,"Calaway H. Dodson|Alvin Embree",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985","7","25",NA,NA,"850.00000000",NA,"Dodson 16081","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1061","2008-05-27 22:02:00-03","MO","MOBOT","640467","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Napo","8 km rí0 abajo de Puerto Misahuallí, terraza del río Napo. Bosque Muy Húmedo Tropical. Reserva Biológica Jatun Sacha. Bosque secun- dario, suelo arenoso, aluvial.",NA,"1","Jorge Zaruma",NA,"-77.61666","-1.06666",NA,NA,NA,NA,NA,NA,"1985","12","10",NA,NA,"450.00000000",NA,"Zaruma 391","South America",NA,NA,NA,NA,NA,NA,"85-20",NA
"1062","2008-05-27 22:02:00-03","MO","MOBOT","644324","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Sucumbíos","Cuyabeno Nature Reserve, Laguna Grande. Collections made from canoe in igapó forest.",NA,NA,"Eduardo Asanza C.|A.S. Barfod",NA,"-76.16666","-0.03333",NA,NA,NA,NA,NA,NA,"1982","11","9",NA,NA,"240.00000000",NA,"Asanza C. 41148","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1063","2008-05-27 22:02:00-03","MO","MOBOT","647287","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Napo",NA,NA,NA,"Calaway H. Dodson|Mark W. Chase",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","6","23",NA,NA,"450.00000000",NA,"Dodson 17232","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1064","2008-05-27 22:02:00-03","MO","MOBOT","647303","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Napo",NA,NA,NA,"G. A. Suárez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suárez 89","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1065","2020-05-21 18:52:00-03","MO","MOBOT","650950","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Sucumbíos",NA,NA,"1","R. Brucculeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","4","5",NA,NA,"200.00000000",NA,"Brucculeri 18","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1066","2020-05-21 18:54:00-03","MO","MOBOT","652057","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Sucumbíos",NA,NA,"1","R. Brucculeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990","4","5",NA,NA,"200.00000000",NA,"Brucculeri 46","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1067","2008-05-27 22:02:00-03","MO","MOBOT","652544","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Sucumbíos","Reserva Faunistica Cuyabeno, Laguna Grande.",NA,NA,"R. Brucculeri",NA,"-76.16666",NA,NA,NA,"C.H. Dodson",NA,NA,NA,"1990","4","1",NA,NA,"265.00000000",NA,"Brucculeri 40955","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1068","2012-04-14 05:05:00-03","MO","MOBOT","652564","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb. f.","Ecuador","Sucumbíos","Reserva de Producción Faunística Cuyabeno. North of Laguna Grande. Hectare plot no. 1 and surroundings.",NA,NA,"Ingvar H. Nielsen",NA,"-76.2",NA,NA,NA,"Dodson, C. H. (MO)",NA,NA,NA,"1988","5","15",NA,NA,"265.00000000",NA,"Nielsen 76591","South America",NA,NA,NA,NA,NA,NA,NA,NA
"1069","2020-08-31 09:19:38-03","INPA","INPA","274030","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Laelia","gloriosa","Laelia gloriosa","(Rchb.f.) L.O.Williams","Brasil","Amazonas","Várzea do Catalão",NA,NA,"Demarchi, LO","Manaus","-59.9","-3.166667",NA,NA,"Demarchi, LO","2015","07",NA,"2015","07","16","-59.9","-3.166667",NA,NA,"62","Southern America",NA,"INPA0274030",NA,NA,NA,NA,NA,NA
"1070","2020-08-31 09:19:38-03","INPA","INPA","274137","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Laelia","gloriosa","Laelia gloriosa","(Rchb.f.) L.O.Williams","Brasil","Amazonas","Rio Canumã",NA,NA,"Demarchi, LO","Borba","-59.108194","-3.979917",NA,NA,"Demarchi, LO","2015","08","05","2015","08","05","-59.108194","-3.979917",NA,NA,"488","Southern America",NA,"INPA0274137",NA,NA,NA,NA,NA,NA
"1071","2020-08-31 09:19:38-03","INPA","INPA","275379","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Laelia","gloriosa","Laelia gloriosa","(Rchb.f.) L.O.Williams","Brasil","Amazonas","Canumã, Igarapé boca do Canumã",NA,NA,"Holanda, ASS","Borba","-59.106111","-3.982222",NA,NA,NA,"2015","08","05","2015","08","05","-59.106111","-3.982222",NA,NA,"780","Southern America",NA,"INPA0275379",NA,NA,NA,NA,NA,NA
"1072","2020-08-31 09:19:38-03","INPA","INPA","285317","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Laelia","gloriosa","Laelia gloriosa","(Rchb.f.) L.O.Williams","Brasil","Amazonas","Rio Negro, Próximo a Marina do Davi.",NA,NA,"Krahl, AH","Manaus","-60.148603","-3.031628",NA,NA,NA,NA,NA,NA,"2017","07","15","-60.148603","-3.031628",NA,NA,"581","Southern America",NA,"INPA0285317",NA,NA,NA,NA,NA,NA
"1073","2020-08-31 09:19:38-03","INPA","INPA","274030","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Laelia","gloriosa","Laelia gloriosa","(Rchb.f.) L.O.Williams","Brasil","Amazonas","Várzea do Catalão",NA,NA,"Demarchi, LO","Manaus","-59.9","-3.166667",NA,NA,"Demarchi, LO","2015","07",NA,"2015","07","16","-59.9","-3.166667",NA,NA,"62","Southern America",NA,"INPA0274030",NA,NA,NA,NA,NA,NA
"1074","2020-08-31 09:19:38-03","INPA","INPA","274137","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Laelia","gloriosa","Laelia gloriosa","(Rchb.f.) L.O.Williams","Brasil","Amazonas","Rio Canumã",NA,NA,"Demarchi, LO","Borba","-59.108194","-3.979917",NA,NA,"Demarchi, LO","2015","08","05","2015","08","05","-59.108194","-3.979917",NA,NA,"488","Southern America",NA,"INPA0274137",NA,NA,NA,NA,NA,NA
"1075","2020-08-31 09:19:38-03","INPA","INPA","275379","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Laelia","gloriosa","Laelia gloriosa","(Rchb.f.) L.O.Williams","Brasil","Amazonas","Canumã, Igarapé boca do Canumã",NA,NA,"Holanda, ASS","Borba","-59.106111","-3.982222",NA,NA,NA,"2015","08","05","2015","08","05","-59.106111","-3.982222",NA,NA,"780","Southern America",NA,"INPA0275379",NA,NA,NA,NA,NA,NA
"1076","2020-08-31 09:19:38-03","INPA","INPA","285317","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Laelia","gloriosa","Laelia gloriosa","(Rchb.f.) L.O.Williams","Brasil","Amazonas","Rio Negro, Próximo a Marina do Davi.",NA,NA,"Krahl, AH","Manaus","-60.148603","-3.031628",NA,NA,NA,NA,NA,NA,"2017","07","15","-60.148603","-3.031628",NA,NA,"581","Southern America",NA,"INPA0285317",NA,NA,NA,NA,NA,NA
"1077","2020-08-31 09:19:49-03","INPA","INPA","181440","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Rio Solimões. Lago Janauacá.",NA,NA,"Mori, SA",NA,"-60.283333","-3.466667",NA,NA,"Pessoa, EM","2011","09",NA,"1991","07","16","-60.283333","-3.466667",NA,NA,"21729","Southern America",NA,"INPA0181440","INPA0181440 INPA0181440_e INPA0181440_nd INPA0181440_num",NA,NA,NA,NA,NA
"1078","2020-08-31 09:19:49-03","INPA","INPA","135686","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Rondônia","Alvorada-Presidente Médici, km 15, Rodovia Alvorada-Presidente Médici, linha 8 km 15. Campinarana. Solo arenoso.",NA,NA,"Silva, MG da",NA,"-62.2","-11.2",NA,NA,NA,NA,NA,NA,"1983","06","21","-62.2","-11.2",NA,NA,"6310","Southern America",NA,"INPA0135686","INPA0135686 INPA0135686_e",NA,NA,NA,NA,NA
"1079","2020-08-31 09:19:49-03","INPA","INPA","1411","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Boca do igarapé do Tarmãzinho. Em Arapaú (Macrolob, Boca do igarapé do Tarmãzinho. Em Arapaú (Macrolobium), igapó.",NA,NA,"Rodrigues, WA","Manaus","-60.116667","-3.066667",NA,NA,"Braga, PIS","1981","01",NA,"1955","07","15","-60.116667","-3.066667",NA,NA,"INPA1411","Southern America",NA,"INPA0001411","INPA0001411 INPA0001411_e INPA0001411_e1",NA,NA,NA,NA,NA
"1080","2020-08-31 09:19:49-03","INPA","INPA","199252","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","French Guiana",NA,"Roche Koutou - Bassin du Haut-Marouini. Pied de la face sud de la roche.",NA,NA,"Granville, JJ de","Cayenne","-54.066667","2.866667",NA,NA,"Barros, F de","2009","12",NA,"1987","08","16","-54.066667","2.866667","320","320","9317","Southern America",NA,"INPA0199252",NA,NA,NA,NA,NA,NA
"1081","2020-08-31 09:19:49-03","INPA","INPA","39573","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Rio Araras, Siderama, Rio Negro, Araras, acampamento da Siderama. Em árvore do igapó.",NA,NA,"Loureiro, AA",NA,"-59.933333","-3.133333",NA,NA,"Braga, PIS","1981","01",NA,"1973","07","18","-59.933333","-3.133333",NA,NA,"INPA39573","Southern America",NA,"INPA0039573","INPA0039573 INPA0039573_e INPA0039573_e1",NA,NA,NA,NA,NA
"1082","2020-08-31 09:19:49-03","INPA","INPA","43266","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Lago do Janauacá, Lago do Janauacá, south of rio Solimões.",NA,NA,"Berg, CC","Careiro","-60.283333","-3.45",NA,NA,"Braga, PIS","1981","01",NA,"1973","08","28","-60.283333","-3.45",NA,NA,"P19782","Southern America",NA,"INPA0043266","INPA0043266 INPA0043266_e INPA0043266_e1",NA,NA,NA,NA,NA
"1083","2020-08-31 09:19:49-03","INPA","INPA","95604","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Pará","Rio Trombetas, Rio Trombetas, margem esquerda, igarapé Candeeiro, a Oeste do lago Erepecu.",NA,NA,"Ferreira, CAC","Oriximiná","-57.106239","-1.493697",NA,NA,"Braga, PIS","1980","12",NA,"1980","07","17","-57.106239","-1.493697",NA,NA,"1603","Southern America",NA,"INPA0095604","INPA0095604 INPA0095604_e INPA0095604_e1",NA,NA,NA,NA,NA
"1084","2020-08-31 09:19:49-03","INPA","INPA","96443","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Pará","Rio Paru do Oeste, Rio Paru do Oeste, margem direita.",NA,NA,"Ferreira, CAC","Oriximiná","-56.654044","1.017244",NA,NA,"Braga, PIS","1980","12",NA,"1980","09","06","-56.654044","1.017244",NA,NA,"2204","Southern America",NA,"INPA0096443","INPA0096443 INPA0096443_e INPA0096443_e1",NA,NA,NA,NA,NA
"1085","2020-08-31 09:19:49-03","INPA","INPA","87078","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","BR174, Ramal Balbina., Estrada Manaus-Caracaraí, km 66, margem esquerda, ramal que dá acesso ao canteiro de obras da Hidrelétrica de Balbina 100m da margem da estrada",NA,NA,"Ferreira, CAC","Presidente Figueiredo","-59.776914","-2.523632",NA,NA,"Braga, PIS","1980",NA,NA,"1979","08","08","-59.776914","-2.523632",NA,NA,"36","Southern America",NA,"INPA0087078","INPA0087078 INPA0087078_e INPA0087078_e1",NA,NA,NA,NA,NA
"1086","2020-08-31 09:19:49-03","INPA","INPA","226183","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Rebio Uatumã, Entorno. Cachoeira do Paredão. Solo pedregoso.",NA,NA,"Carvalho-Sobrinho, JG de","Presidente Figueiredo","-59","-1",NA,NA,"Pessoa, EM","2011","09",NA,"2006","09","08","-59","-1",NA,NA,"1028","Southern America",NA,"INPA0226183","INPA0226183_nd",NA,NA,NA,NA,NA
"1087","2020-08-31 09:19:49-03","INPA","INPA","181440","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Rio Solimões. Lago Janauacá.",NA,NA,"Mori, SA",NA,"-60.283333","-3.466667",NA,NA,"Pessoa, EM","2011","09",NA,"1991","07","16","-60.283333","-3.466667",NA,NA,"21729","Southern America",NA,"INPA0181440","INPA0181440 INPA0181440_e INPA0181440_nd INPA0181440_num",NA,NA,NA,NA,NA
"1088","2020-08-31 09:19:49-03","INPA","INPA","135686","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Rondônia","Alvorada-Presidente Médici, km 15, Rodovia Alvorada-Presidente Médici, linha 8 km 15. Campinarana. Solo arenoso.",NA,NA,"Silva, MG da",NA,"-62.2","-11.2",NA,NA,NA,NA,NA,NA,"1983","06","21","-62.2","-11.2",NA,NA,"6310","Southern America",NA,"INPA0135686","INPA0135686 INPA0135686_e",NA,NA,NA,NA,NA
"1089","2020-08-31 09:19:49-03","INPA","INPA","1411","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Boca do igarapé do Tarmãzinho. Em Arapaú (Macrolob, Boca do igarapé do Tarmãzinho. Em Arapaú (Macrolobium), igapó.",NA,NA,"Rodrigues, WA","Manaus","-60.116667","-3.066667",NA,NA,"Braga, PIS","1981","01",NA,"1955","07","15","-60.116667","-3.066667",NA,NA,"INPA1411","Southern America",NA,"INPA0001411","INPA0001411 INPA0001411_e INPA0001411_e1",NA,NA,NA,NA,NA
"1090","2020-08-31 09:19:49-03","INPA","INPA","199252","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","French Guiana",NA,"Roche Koutou - Bassin du Haut-Marouini. Pied de la face sud de la roche.",NA,NA,"Granville, JJ de","Cayenne","-54.066667","2.866667",NA,NA,"Barros, F de","2009","12",NA,"1987","08","16","-54.066667","2.866667","320","320","9317","Southern America",NA,"INPA0199252",NA,NA,NA,NA,NA,NA
"1091","2020-08-31 09:19:49-03","INPA","INPA","39573","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Rio Araras, Siderama, Rio Negro, Araras, acampamento da Siderama. Em árvore do igapó.",NA,NA,"Loureiro, AA",NA,"-59.933333","-3.133333",NA,NA,"Braga, PIS","1981","01",NA,"1973","07","18","-59.933333","-3.133333",NA,NA,"INPA39573","Southern America",NA,"INPA0039573","INPA0039573 INPA0039573_e INPA0039573_e1",NA,NA,NA,NA,NA
"1092","2020-08-31 09:19:49-03","INPA","INPA","43266","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Lago do Janauacá, Lago do Janauacá, south of rio Solimões.",NA,NA,"Berg, CC","Careiro","-60.283333","-3.45",NA,NA,"Braga, PIS","1981","01",NA,"1973","08","28","-60.283333","-3.45",NA,NA,"P19782","Southern America",NA,"INPA0043266","INPA0043266 INPA0043266_e INPA0043266_e1",NA,NA,NA,NA,NA
"1093","2020-08-31 09:19:49-03","INPA","INPA","95604","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Pará","Rio Trombetas, Rio Trombetas, margem esquerda, igarapé Candeeiro, a Oeste do lago Erepecu.",NA,NA,"Ferreira, CAC","Oriximiná","-57.106239","-1.493697",NA,NA,"Braga, PIS","1980","12",NA,"1980","07","17","-57.106239","-1.493697",NA,NA,"1603","Southern America",NA,"INPA0095604","INPA0095604 INPA0095604_e INPA0095604_e1",NA,NA,NA,NA,NA
"1094","2020-08-31 09:19:49-03","INPA","INPA","96443","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Pará","Rio Paru do Oeste, Rio Paru do Oeste, margem direita.",NA,NA,"Ferreira, CAC","Oriximiná","-56.654044","1.017244",NA,NA,"Braga, PIS","1980","12",NA,"1980","09","06","-56.654044","1.017244",NA,NA,"2204","Southern America",NA,"INPA0096443","INPA0096443 INPA0096443_e INPA0096443_e1",NA,NA,NA,NA,NA
"1095","2020-08-31 09:19:49-03","INPA","INPA","87078","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","BR174, Ramal Balbina., Estrada Manaus-Caracaraí, km 66, margem esquerda, ramal que dá acesso ao canteiro de obras da Hidrelétrica de Balbina 100m da margem da estrada",NA,NA,"Ferreira, CAC","Presidente Figueiredo","-59.776914","-2.523632",NA,NA,"Braga, PIS","1980",NA,NA,"1979","08","08","-59.776914","-2.523632",NA,NA,"36","Southern America",NA,"INPA0087078","INPA0087078 INPA0087078_e INPA0087078_e1",NA,NA,NA,NA,NA
"1096","2020-08-31 09:19:49-03","INPA","INPA","226183","S","Plantae","Monocotyledon",NA,"Asparagales","Orchidaceae","Schomburgkia","gloriosa","Schomburgkia gloriosa","Rchb.f.","Brasil","Amazonas","Rebio Uatumã, Entorno. Cachoeira do Paredão. Solo pedregoso.",NA,NA,"Carvalho-Sobrinho, JG de","Presidente Figueiredo","-59","-1",NA,NA,"Pessoa, EM","2011","09",NA,"2006","09","08","-59","-1",NA,NA,"1028","Southern America",NA,"INPA0226183","INPA0226183_nd",NA,NA,NA,NA,NA
