"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","fieldNumber","infraspecificEpithet","individualCount","dayIdentified"
"107","2019-08-08 09:59:54-03","UFU","HUFU","78256","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Brandão, M.","18958","1991","05","10",NA,"Brasil","Minas Gerais",NA,"-46.940601348877","-19.5932998657227",NA,NA,NA,"Campo limpo.","HUFU00076111",NA,"Araxá",NA,NA,"29994","auto",NA,"2019","02",NA,NA,NA,NA
"108","2019-05-06 11:54:22-03","UFU","HUFU","35952","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Hattori, E.K.O.","Amorim, E.H.; Hattori, E.K.O. & Pacheco, R.A.","853","2004","01","20",NA,"Brasil","Minas Gerais","Galheiros, Trilha do primatas.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Subarbusto, ca. 1 m. Brácteas verdes, corola e ramos do estilete amarelos, anteras acastanhadas.","HUFU00056880","HUFU00056880","Perdizes",NA,NA,"45889","auto",NA,"2005","03",NA,NA,NA,"17"
"109","2019-05-06 11:54:22-03","UFU","HUFU","36081","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Hattori, E.K.O.","Hattori, E.K.O.; Barbosa, J.M. & Amorim, E.H.","249","2004","02","14",NA,"Brasil","Minas Gerais","Galheiro, Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Subarbusto, ca. 0,4 m. Brácteas involucrais verdes, cálice e ramos do estilete amarelos e anteras castanhas.; Transição mata - cerrado.","HUFU00056878","HUFU00056878","Perdizes",NA,NA,"45889","auto",NA,"2005","02",NA,NA,NA,"28"
"110","2019-05-06 11:54:22-03","UFU","HUFU","71940","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Bueno, V.R.","Lopes, I.T.F.V.","137","2013","02","15",NA,"Brasil","Minas Gerais","Serra do Salitre, Área de cerrado próximo à estrada de acesso à Serra do Salitre, antes da região Transagro. após a região de brejo.","-46.247200012207","-19.1935997009277",NA,NA,NA,"Subarbusto ereto, cespitoso 0,4 m alt. Folhas concolores, brácteas involucrais verdes, flores do raio amarelas, flores do disco amarelas, anteras enegrecidas, ramos do estilete amarelos.; Cerrado.","HUFU00041223","HUFU00041223","Rio Paranaíba",NA,NA,"29416","auto",NA,"2013","03",NA,NA,NA,"16"
"111","2019-05-06 11:54:22-03","UFU","HUFU","13932","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2228","1997","02","22",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto, ca. 0,4 m. Brácteas esverdeadas, corola e ramos do estilete amarelados, anteras marrom.; Campo sujo.","HUFU00058847","HUFU00058847","São Roque de Minas",NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA
"112","2019-05-06 11:54:22-03","UFU","HUFU","1847","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Araújo, G.M.","s.n.","1988","12","20",NA,"Brasil","Minas Gerais","Fazenda Van Ass, Nascente do Rio Uberabinha.","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Herbácea, flores amarelas.; Campo murundum.","HUFU00056875","HUFU00056875","Uberaba",NA,NA,"73879","auto",NA,"1998","07",NA,NA,NA,NA
"113","2019-05-06 11:54:22-03","UFU","HUFU","41198","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Roschel, M.B.; Silva, J.L.","s.n.","2002","03","14",NA,"Brasil","Minas Gerais","Horto Florestal Barreira do Eli","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Subarbusto, ca. 0,3 m. Flores amarelas.; Sobre murundum em área de cerrado.","HUFU00056870","HUFU00056870","Uberaba",NA,NA,"73879","auto",NA,"2005","07",NA,NA,NA,NA
"114","2019-05-06 11:54:22-03","UFU","HUFU","36072","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Hattori, E.K.O.","Hattori, E.K.O.; Amorim, E.H. & Barbosa, J.M.","213","2004","02","13",NA,"Brasil","Minas Gerais","Galheiro, Céu do Cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Erva, ca. 0,8 m. Brácteas verdes, corola e ramos do estilete amarelos.; Cerrado.","HUFU00056879","HUFU00056879","Perdizes",NA,NA,"45889","auto",NA,"2005","01",NA,NA,NA,"13"
"115","2019-05-06 11:54:22-03","UFU","HUFU","31554","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Hattori, E.K.O.","Amorim, E.H.; Romero, R.; Mendes, S. & Arruda, R.","573","2003","02","14",NA,"Brasil","Minas Gerais","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Subarbusto, ca. 0,7 m. Brácteas verdes e corola amarela.; Cerrado rupestre.","HUFU00056876","HUFU00056876","Perdizes",NA,NA,"45889","auto",NA,"2005","03",NA,NA,NA,"01"
"116","2019-05-06 11:54:22-03","UFU","HUFU","31803","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Hattori, E.K.O.","Amorim, E.H.; Mendes, S. & Barbosa, A.A.A.","702","2003","03","07",NA,"Brasil","Minas Gerais","Galheiros, Trilha do primatas.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Herbácea, ca. 0,5 m. Brácteas verdes e capítulos amarelos.; Transição cerrado para mata.","HUFU00056877","HUFU00056877","Perdizes",NA,NA,"45889","auto",NA,"2005","03",NA,NA,NA,"01"
"117","2019-05-06 11:54:22-03","UFU","HUFU","5507","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","831","1994","04","15",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,6 m. Brácteas verdes, flores marginais amarelas.; Campo limpo.","HUFU00058840","HUFU00058840","São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"118","2019-05-06 11:54:22-03","UFU","HUFU","12549","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.","1706","1996","03","23",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbáceo, ca. 0,4 m. Brácteas esverdeadas, corola e estigma amarelados, anteras marrom.; Campo sujo.","HUFU00058844","HUFU00058844","São Roque de Minas",NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA
"119","2019-05-06 11:54:22-03","UFU","HUFU","14287","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","2374","1997","04","18",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para o Retiro de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto, ca. 0,4 m. Brácteas esverdeadas, corola e ramos do estilete amarelados, anteras marrom.; Campo limpo. Latossolo vermelho.","HUFU00058843","HUFU00058843","São Roque de Minas",NA,NA,"57119","auto",NA,"1998","06",NA,NA,NA,NA
"120","2019-05-06 11:54:22-03","UFU","HUFU","17678","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4852","1998","01","09",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Sacramento, após o Curral de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto, ca. de 0,5 m. Brácteas verdes, corola e ramos do estilete amarelos, anteras nigrescentes.; Campo sujo.","HUFU00058842","HUFU00058842","São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"121","2019-05-06 11:54:22-03","UFU","HUFU","6948","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Romero, R.; Nakajima, J.N.","1506","1994","12","08",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, após o curral de pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Herbácea, ca. 0,4 m. Brácteas verdes, corola amarela.; Campo sujo.","HUFU00058846","HUFU00058846","São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-05-06 11:54:22-03","UFU","HUFU","7439","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Romero, R.; et al.","1769","1995","01","12",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Garagem de pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Arbusto, ca. de 0,40 m. Brácteas verdes, corola amarela, anteras marrom e estigma amarelo.; Campo sujo.","HUFU00058839","HUFU00058839","São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"123","2019-05-06 11:54:22-03","UFU","HUFU","15953","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Roque, N.","4682","1997","10","16",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Garagem de Pedras, descida para o vale dos Cândidos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto, ca. 0,4 m. Brácteas verdes , corola e ramos do estilete amarelos, anteras nigrescentes.; Campo rupestre.","HUFU00058845","HUFU00058845","São Roque de Minas",NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA
"124","2019-05-06 11:54:22-03","UFU","HUFU","56473","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4321","1997","06","27",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Vale dos Cândidos, próximo ao córrego fas Posses.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Subarbusto ca. de 0,4 m. Brácteas esverdeadas, corola e ramos do estilete amarelos, anteras marrons.; Campo limpo associado a afloramentos rochosos.","HUFU00058841","HUFU00058841","São Roque de Minas",NA,NA,"57119","auto",NA,"1998","07",NA,NA,NA,NA
"125","2019-11-28 15:44:42-03","UFU","HUFU","79610","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Hemsing, P.K.B.; Dias, A.G. & Marques, C.A.","811","2018","12","10",NA,"Brasil","Minas Gerais","Bacia do Rio Uberabinha, Bom Jardim.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Subarbusto, ca. 0,4 m. Pétalas amarelas.; Campo úmido/brejoso.","HUFU00077136",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-28 15:44:42-03","UFU","HUFU","79618","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Hemsing, P.K.B.; Dias, A.G.","851","2018","12","12",NA,"Brasil","Minas Gerais","Bacia do Uberabinha, Parte alta da Bacia.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Subarbusto, ca. 0,3m. Corola amarela, anteras nigrescentes, bracteas verdes.","HUFU00077128",NA,"Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"127","2019-05-06 11:54:22-03","UFU","HUFU","28931","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Cortes, R.C.","02",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbusto, ac. 0,45 m. Flores amarelas.; Cerrado.","HUFU00056859","HUFU00056859","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-05-06 11:54:22-03","UFU","HUFU","44242","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Hattori, E.K.O.","Silva, C.I.","s.n.","2006","02","02",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00056864","HUFU00056864","Uberlândia",NA,NA,"58223","auto",NA,"2007","12",NA,NA,NA,NA
"129","2019-05-06 11:54:22-03","UFU","HUFU","7806","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.","1827","1995","02","23",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Subarbusto, ca. 0,3 m. Brácteas esverdeadas, corola amarelada e estigmas amarelos.; Campo sujo.","HUFU00056861","HUFU00056861","Uberlândia",NA,NA,"58223","auto",NA,"1998","07",NA,NA,NA,NA
"130","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Sello, HL","652",NA,NA,NA,NA,"?",NA,"in Serra da Baracendo",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,"ad Pompeo",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Sello, HL","1006",NA,NA,NA,NA,"?",NA,"in Serra da Baracendo",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Sello, HL","1006",NA,NA,NA,NA,"?",NA,"In Serra da Baracendo (?).",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Regnell, AF","776",NA,NA,NA,"Southern America","Brazil",NA,"in prov. S. Paulo ad Villa da Batataes",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"-43.8897","-19.6272",NA,NA,NA,NA,NA,"P06P3N0060","Lagoa Santa",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA
"136","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in campis Brasiliae orientalis; e. gr. prov. Minas Geraes ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Pompeo",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 16:26:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Regnell, AF","ser. III776",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"-47.59","-20.89",NA,NA,NA,NA,NA,"P06P3N0060","Batatais","-47.59","-20.89",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Cachoeira do Campo",NA,NA,NA,NA,NA,"Habitat in campis Brasiliae orientalis.; HABITAT: Habitat in campis Brasiliae orientalis.",NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.",NA,"Sello, HL","652",NA,NA,NA,NA,"?",NA,"In Serra da Baracendo (?).",NA,NA,NA,NA,NA,NA,NA,"P06P3N0060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:01:39-03","IBt","SP","103220","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Barroso, GM","Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","13805","1966","03","08",NA,"Brasil","Goiás","Serra dos Cristais, Ca. 25 km S of Cristalina","-48","-17","1050","1050",NA,NA,NA,NA,"Cristalina","-48","-17",NA,NA,NA,"1966",NA,NA,NA,NA,NA
"143","2019-11-21 10:01:39-03","IBt","SP","121745","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Barroso, GM","Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Reis dos Santos, R; Ramos, J","25594","1970","01","29",NA,"Brasil","Minas Gerais","Ca. 37 km N.E. of Patrocínio",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA
"144","2019-11-21 10:01:39-03","IBt","SP","351782","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Robinson, HE","Wanderley, MGL; Kral, R","1902","1988","12","07",NA,"Brasil","Goiás","Sandy cerrado by BR 050, ca. 5kms N of road W to Pires do Rio.","-48.2793998718262","-17.2996997833252","900","1000",NA,NA,NA,NA,"Pires do Rio",NA,NA,"39113","auto",NA,"1990",NA,NA,NA,NA,NA
"145","2019-11-21 10:01:39-03","IBt","SP","183500","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Magenta, MAG","Pirani, JR; Vital, DM; Favalli, E","303","1982","12","15",NA,"Brasil","Minas Gerais","A 3 km da cidade na estrada Lavras - São João del Rei","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,"Itutinga",NA,NA,"24458","auto",NA,"1999","01",NA,NA,NA,NA
"146","2019-11-21 10:01:39-03","IBt","SP","406255","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, JN","Romero, R; Nakajima, JN; Farinaccio, MA","4852","1998","01","09",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para Sacramento após o Curral de Pedras","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:01:39-03","IBt","SP","406297","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Nakajima, JN","Romero, R; Nakajima, JN; Farinaccio, MA; Roque, N","4682","1997","10","16",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Garagem de Pedras, descida para o vale dos Cândidos","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"São Roque de Minas",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:01:39-03","IBt","SP","16809","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Barroso, GM","Loefgren, A","CGG1239","1888","12","13",NA,"Brasil","São Paulo",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"SP023793","SP023793","Araraquara",NA,NA,"29178","auto",NA,"1962",NA,NA,NA,NA,NA
"149","2019-11-21 10:01:39-03","IBt","SP","16800","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Barroso, GM","Loefgren, A; Edwall, G","CGG2051","1893","01","06",NA,"Brasil","São Paulo",NA,"-47.4000015258789","-20.5300006866455",NA,NA,NA,NA,"SP023794","SP023794","Franca",NA,NA,"27521","auto",NA,"1962",NA,NA,NA,NA,NA
"150","2019-11-21 10:01:39-03","IBt","SP","279161","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Magenta, MAG","Marcondes Ferreira, W; Moraes, MD; Sciamarelli, A; Barosela, JR","811","1994","03","18",NA,"Brasil","São Paulo","Parque Estadual Furnas do Bom Jesus, Nas bordas das vertentes","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,NA,"Pedregulho",NA,NA,"27552","auto",NA,"1999","01",NA,NA,NA,NA
"151","2019-11-21 10:01:39-03","IBt","SP","42247","S","Plantae",NA,NA,"Asteraceae","Wedelia","puberula","Wedelia puberula","DC.","Magenta, MAG","Pickel, B","4489a","1939","12","31",NA,"Brasil","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,"53584","auto",NA,"1999","01",NA,NA,NA,NA
