"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"799","2020-07-23 12:23:04-03","CEPLAC","CEPEC","66197","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense",NA,"M. Vignoli-Silva","J. S. Silva","304","1974","05","28",NA,"Brasil","São Paulo","SÃO PAULO","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,"20/05/2008",NA,NA,NA,NA
"800","2019-02-27 14:03:40-03","UFSJ","HUFSJ","1557","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Sobral, M","13527","2011","02","02",NA,"Brasil","Minas Gerais","São João del-Rei","Rua Luís Giarola","-44.209139","-21.884583",NA,NA,NA,"Arbusto 2 m, em beira de mata alterada; flores verde-amareladas, com odor suave.","HUFSJ001557","HUFSJ001557_v00 HUFSJ001557_v01 HUFSJ001557_v02",NA,NA,"-44.209139","-21.884583","2011",NA,NA,NA,NA,NA,NA,NA,NA
"801","2019-02-27 14:03:40-03","UFSJ","HUFSJ","6518","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Soares, F","68","2013","04","02",NA,"Brasil","Minas Gerais","Divinópolis","Parque do Gafanhoto","-45.477833","-20.241722","712","712",NA,"Arbusto 1,5m","HUFSJ006518",NA,NA,NA,"-45.477833","-20.241722","2016","07","05",NA,NA,NA,NA,NA,NA
"802","2020-11-04 17:30:55-03","UEM","HUEM","2657","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Ma.C.Souza","178","1994","01","16",NA,"Brasil","Paraná","Porto Rico","rio Paraná, Solo seco.","-53.2668991088867","-22.7721996307373",NA,NA,NA,"Arbustiva; flor de coloração verde; fruto imaturo de coloração verde brilhante; rara.",NA,NA,"18063","auto",NA,NA,"2009","07","15",NA,NA,NA,NA,NA,NA
"803","2019-07-02 15:56:44-03","UEM","HUEM","14128","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendt.","K.K.Kita","S.R.Slusarski; D. Lachner; A. Ferreira","683","2007","05","04",NA,"Brasil","Paraná","Maringá","Parque do Ingá.","-51.916667","-23.416667","530","530",NA,"Árvore; ca. 8m de altura; botões florais de col. verde; flores de col. amarelo-esverdeada; fruto de col. verde.","HUEM000018971",NA,NA,NA,"-51.916667","-23.416667","2007","07",NA,NA,NA,NA,NA,NA,NA
"804","2019-07-02 15:56:44-03","UEM","HUEM","14129","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendt.","A.C. Fontana","K.K.Kita; V.C. Harthman; A.C. Fontana","640","2007","07","02",NA,"Brasil","Paraná","Maringá","Parque do Ingá., Solo seco.","-51.916667","-23.416667","530","530",NA,"Arvoreta; 4m de alt.; frutos imaturos de col. verde, maduros de col. roxo.","HUEM000018955",NA,NA,NA,"-51.916667","-23.416667","2007","07",NA,NA,NA,NA,NA,NA,NA
"805","2019-07-02 15:56:44-03","UEM","HUEM","14130","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendt.","A.C. Fontana","K.K.Kita; V.C. Harthman; A.C. Fontana","641","2007","07","05",NA,"Brasil","Paraná","Maringá","Parque do Ingá., Solo seco. Zona de recuperação (voçoroca).","-51.916667","-23.416667","530","530",NA,"Árvore; frutos imaturos de col. verde, maduros de col. roxo-escuro.","HUEM000018954",NA,NA,NA,"-51.916667","-23.416667","2007","08",NA,NA,NA,NA,NA,NA,NA
"806","2020-11-04 17:30:55-03","UEM","HUEM","27299","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendt.",NA,"Zampar, R; col.","09","2005","02","20",NA,"Brasil","Paraná","Porto Rico","rio Paraná, córrego Caracu, margem direita","-53.2668991088867","-22.7721996307373",NA,NA,NA,"Monitoramento: fitossociologia 105, T01-P01 [Material vegetativo].",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2021-03-10 11:38:57-03","UNILA","EVB","2835","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Da Silva, D.R.","Da Silva, D.R.; Moura, A.P.; Piva, J.; Dama, V.J.; Machado, C.","340","2018","07","03",NA,"Brasil","Paraná","Capitão Leônidas Marques","Área do reservatório da UHE Baixo Iguaçu. Mata da sanguinha entre o rio Monteiro e a mata dos Scapini.","-53.6625","-25.503333","362","362",NA,"Flores verde-claras. Folhas verde-discolores, membranáceas, glabras. Habitat: Área de Capoeira, marginal a curso d#?#agua. Associação entre Latossolo e Nitossolo Vermelhos. Habito: Arbusto","EVB002835",NA,NA,NA,"53º39'45''W","25º30'12''S","2018","07","03",NA,NA,NA,NA,NA,NA
"808","2020-11-12 17:03:32-03","UEL","FUEL","35740","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Lovato, MC; et al.","158","2003","09","02",NA,"Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,"-50.975556","-23.540833","2015",NA,NA,NA,NA,NA,NA,NA,NA
"809","2020-11-12 17:03:32-03","UEL","FUEL","42202","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Geraldino, HCL","44","2006","08","30",NA,"Brasil","Minas Gerais","Boa Esperança.","Fazenda Rancharia, BR 265 Km 2.","-45.638444","-21.16625","887","887",NA,NA,NA,NA,NA,NA,"-45.638444","-21.16625","2009","07","15",NA,NA,NA,NA,NA,NA
"810","2020-11-12 17:03:32-03","UEL","FUEL","27520","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Ziller, SR","942","1995","10","22",NA,"Brasil","Paraná","Altonia","Floresta estacional semidecidua","-53.9016990661621","-23.8743991851807",NA,NA,NA,NA,NA,NA,"39628","auto",NA,NA,"2009","07","15",NA,NA,NA,NA,NA,NA
"811","2020-11-12 17:03:32-03","UEL","FUEL","4600","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Podanoschi, AL","s.n.","1987","07","19",NA,"Brasil","Paraná","Astorga","Fazenda Furtado","-51.665599822998","-23.2325000762939",NA,NA,NA,NA,NA,NA,"21368","auto",NA,NA,"2009","07","15",NA,NA,NA,NA,NA,NA
"812","2020-11-12 17:03:32-03","UEL","FUEL","49318","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli, M","Vanzela, ALL","451",NA,NA,NA,NA,"Brasil","Paraná","Cianorte","Jardim Experimental do L.A.B.R.E. - Universidade E, coletada em Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"813","2020-11-12 17:03:32-03","UEL","FUEL","49319","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli, M","Vanzela, ALL","452",NA,NA,NA,NA,"Brasil","Paraná","Faxinal","Jardim Experimental do L.A.B.R.E. - Universidade E, coletada em faxinal","-51.3194007873535","-24.0002994537354",NA,NA,NA,NA,NA,NA,"22912","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"814","2020-11-12 17:03:32-03","UEL","FUEL","27344","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Kinupp, VF","42","1996","11","04",NA,"Brasil","Paraná","Guairaçá","Fazenda Candiais","-52.6856002807617","-22.9344005584717",NA,NA,NA,NA,NA,NA,"23199","auto",NA,NA,"2009","07","13",NA,NA,NA,NA,NA,NA
"815","2020-11-12 17:03:32-03","UEL","FUEL","6905","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Vanzela, ALL; et al.","s.n.","1989","06","27",NA,"Brasil","Paraná","Ibiporã","Barra da Jacutinga","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,"2009","07","15",NA,NA,NA,NA,NA,NA
"816","2020-11-12 17:03:32-03","UEL","FUEL","18039","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Rossetto, EFS","Dias, MC; et al.","s.n.","1995","08","31",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"817","2020-11-12 17:03:32-03","UEL","FUEL","4940","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","J. da Cruz","s.n.","1987","08","01",NA,"Brasil","Paraná","Londrina","Fazenda Jacoticabal, Distrito de Maravilha","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,"2009","07","13",NA,NA,NA,NA,NA,NA
"818","2020-11-12 17:03:32-03","UEL","FUEL","49320","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli, M","Vanzela, ALL","453",NA,NA,NA,NA,"Brasil","Paraná","Londrina","Jardim Experimental do L.A.B.R.E. - Universidade E","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"819","2020-11-12 17:03:32-03","UEL","FUEL","3865","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Coelho, FR; et al.","s.n.","1986","11","01",NA,"Brasil","Paraná","Londrina","Mata do Sítio Irmãos Vitorino, Viacao Velha","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-10-16 14:15:10-03","UEL","FUEL","7594","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Habiro, MH; et al.","s.n.","1998","11","17",NA,"Brasil","Paraná","Londrina","Usina da Represa Apucaraninha - COPEL","-51.1627998352051","-23.3103008270264","600","600",NA,NA,NA,NA,"63728","auto",NA,NA,"2009","07","15",NA,NA,NA,NA,NA,NA
"821","2020-11-12 17:03:32-03","UEL","FUEL","49321","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli, M","Vanzela, ALL","454",NA,NA,NA,NA,"Brasil","Paraná","Maringá",NA,"-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"822","2020-11-12 17:03:32-03","UEL","FUEL","49322","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli, M","Vanzela, ALL","455",NA,NA,NA,NA,"Brasil","Paraná","Maringá",NA,"-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"823","2020-11-12 17:03:32-03","UEL","FUEL","4899","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Paro, FE","99","1987","08","05",NA,"Brasil","Paraná","Paranavaí","Vassorocas","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,NA,NA,"51763","auto",NA,NA,"2009","07","13",NA,NA,NA,NA,NA,NA
"824","2019-10-16 14:15:10-03","UEL","FUEL","44434","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Rossetto, EFS","Vanzela, ALL","s.n.","2003","03","11",NA,"Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-11-12 17:03:32-03","UEL","FUEL","44432","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Rossetto, EFS","Vanzela, ALL","s.n.","2003","03","11",NA,"Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-11-12 17:03:32-03","UEL","FUEL","43066","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Rossetto, EFS","Vanzela, ALL","s.n.","2003","03","11",NA,"Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-11-12 17:03:32-03","UEL","FUEL","27143","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Francisco, EM; et al.","s.n.","1999","12","14",NA,"Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,"2009","07","13",NA,NA,NA,NA,NA,NA
"828","2020-11-12 17:03:32-03","UEL","FUEL","26746","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Francisco, EM","s.n.","2000","02","11",NA,"Brasil","Paraná","Rolândia","Fazenda Conquista","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,"2009","07","13",NA,NA,NA,NA,NA,NA
"829","2020-11-12 17:03:32-03","UEL","FUEL","33213","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Vanzela, ALL","s.n.","2002","07","06",NA,"Brasil","São Paulo","Campinas","Lagoa do Hermógenes ( Barão Geraldo ), Barão Geraldo )","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,"2009","07","15",NA,NA,NA,NA,NA,NA
"830","2019-10-16 14:15:10-03","UEL","FUEL","27432","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, JR","Bufo, LVB; Sabadim, PC","138",NA,NA,NA,NA,"Brasil","São Paulo","Porto Feliz","Floresta Ciliar do Ribeirao Avecuia","-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,NA,NA,"19715","auto",NA,NA,"2009","07","15",NA,NA,NA,NA,NA,NA
"831","2019-11-01 15:10:59-03","UnB","UB","16240","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, MV","Heringer, EP","14904","1976","02","13","Southern America","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,"Folhagem glauca; frutos roxos quando maduros.&nf;Venenosa para o gado quando murcha.; Arbusto 2m. Flor creme; .",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-11-01 15:10:59-03","UnB","UB","169780","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Mendes, S; Hattori, EKO; Amorim, EH","1039","2003","08","22","Southern America","Brasil","Minas Gerais","Perdizes","EPDA - Galheiros. Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Arbusto. Frutos verdes.; Mata de galeria.",NA,NA,"45889","auto",NA,NA,"2012","10","16",NA,NA,NA,NA,NA,NA
"833","2019-11-01 15:10:59-03","UnB","UB","16229","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, MV","Hoehne, W","s.n.","1939","08","09","Southern America","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,".",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-01 15:10:59-03","UnB","UB","110323","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Proença, CEB; Harris, SA","3471","2008","01","06","Southern America","Brasil","Minas Gerais","São Roque de Minas","Vargem Grande. Beira da estrada","-46.422222","-20.335833",NA,NA,NA,"Tubo da corola creme-esverdeado e lobos alvos; Arbusto. Flor creme-esverdeada; Remanescentes de mata seca e vegetação paludícola.",NA,NA,NA,NA,"-46.422222","-20.335833","2012","10","16",NA,NA,NA,NA,NA,NA
"835","2019-11-01 15:10:59-03","UnB","UB","16238","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, MV","Prance, GT; Silva, NT","59459","1964","10","18","Southern America","Brasil","Goiás",NA,"Banks of Rio Claro, 40km south of Caiapônia, road to Jataí",NA,NA,NA,NA,NA,"Shrub 1,5m. Fruto mature black.; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-11-01 15:10:59-03","UnB","UB","90027","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Hatschbach, G","58570","1993","02","07","Southern America","Brasil","Mato Grosso do Sul","Eldorado","Eldorado, Rodovia MS-295, Rio Iguatemi","-54.316667","-23.783333",NA,NA,NA,NA,NA,NA,NA,NA,"-54.316667","-23.783333","2012","10","16",NA,NA,NA,NA,NA,NA
"837","2019-11-01 15:10:59-03","UnB","UB","171276","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Vignoli-Silva, M","Oliveira, JE","176","1940","10","15","Southern America","Brasil","Minas Gerais","Arcos","Fazenda do Engenho, Calciolândia.","-45.5393981933594","-20.2819004058838",NA,NA,NA,"Arbusto 1,5m. Flor alba.; Habitat sujo",NA,NA,"25000","auto",NA,NA,"2012","10","16",NA,NA,NA,NA,NA,NA
"838","2019-05-06 12:02:32-03","UFU","HUFU","29987","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Mantovani, W.","Mantovani, W.","1835","1981","05","25",NA,"Brasil","São Paulo","Moji Guaçu","Reserva Ecológica da Fazenda Campininha, Martinho Prado.","-46.9421997070312","-22.372200012207",NA,NA,NA,"Subarbusto, ca. 1,5 m. Pétalas verde-amareladas.","HUFU00026046","HUFU00026046","39309","auto",NA,NA,"1981","10","30",NA,NA,NA,NA,NA,NA
"839","2019-05-06 12:02:32-03","UFU","HUFU","29986","S","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.",NA,"Hoehne, W.","s.n.","1939","08",NA,NA,"Brasil","São Paulo","São Paulo","Vila Anastácio","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Campo árido a beira da água.","HUFU00026047","HUFU00026047","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2018-10-24 21:03:50-03","UFMT","UFMT","38360","S","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, J.R.","Silva, A.R.","364","2007","08","07",NA,"Brasil","Minas Gerais","Boa Esperança","Fazenda Caxambu (estrada Boa Esperança - Coqueiral, Km 15).","-45.5657997131348","-21.0900001525879",NA,NA,NA,"Arvoreta ca. 2m de altura, heliófita, com botões florais e flores esverdeadas.; Em beira de rio.",NA,NA,"37175","auto",NA,NA,"2007","09","18",NA,NA,NA,NA,NA,NA
"841","2021-03-04 15:46:43-03","IF","SPSF","50316","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","R.R.Rodrigues","C.A.P.Toledo & M.C.Rodrigues & C.Y.Vidal & T.Bochorny & L.C.S.M.Pereira & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","100","2015","02","07","América do Sul","Brasil","SP","Piracicaba","Estação Ecologica de Ibicatu","-47.6399993896484","-22.7199993133545","545","545",NA,"COLETA: Arbusto, 3 m, cálice esverdeado, corola alva, coletado na borda da mata.; GEOGRAFIA: Fragmento de Floresta Estacional Semidecidual peturbado por gado.;",NA,NA,"44778","auto",NA,NA,"2015","09","07","Magnoliopsida",NA,NA,NA,NA,NA
"842","2021-03-04 15:46:43-03","IF","SPSF","38514","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","J.R.Stehmann","R.Cielo-Filho & J. B. Baitello & C. R. Lima & M. T. Z. Toniato","550","2007","07","26","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.749167","-23.519444","630","630",NA,"COLETA: Arbusto 1m, flores brancas, fruto maduro roxo.; GEOGRAFIA: Borda de mata.;",NA,NA,NA,NA,NA,NA,"2007","10","05","Magnoliopsida",NA,NA,NA,NA,NA
"843","2021-03-04 15:46:43-03","IF","SPSF","43319","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","G.A.D.C. Franco","F.M.Souza & N. M. Ivanauskas & D.Souza & A.Modesto & L.H.Sartre","1128","2009","09","04","América do Sul","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.504444","-24.333611","658","658",NA,"COLETA: Arbusto, 2,5m. Frutos imaturos verdes e amarronzados.; GEOGRAFIA: Núcleo Bulha d'água, Trilha do Bueno, Floresta Ombrófila Densa Montana.;",NA,NA,NA,NA,NA,NA,"2010","09","02","Magnoliopsida",NA,NA,NA,NA,NA
"844","2021-03-04 15:46:43-03","IF","SPSF","45363","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","R.T.Polisel","R.T.Polisel & N.M.Ivanauskas & M.C.Assis & R.P.M.Souza & R.Esteves","1040","2010","02","28","América do Sul","Brasil","SP","Itaberá","Estação Ecológica","-49.136944","-23.861944",NA,NA,NA,"COLETA: Arbusto de 30 cm. Material-testemunho das coletas de mestrado de Rodrigo Trassi Polisel.; GEOGRAFIA: No Sub-bosque de floresta com araucária (SAD 69, Zona 23k).;",NA,NA,NA,NA,NA,NA,"2010","05","30","Magnoliopsida",NA,NA,NA,NA,NA
"845","2021-03-04 15:46:43-03","IF","SPSF","46056","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","R.Cielo-Filho","J.A.D.Souza & J.C.Santos","43","2011","09","28","América do Sul","Brasil","SP","Angatuba","Floresta Estadual (Horto)","-47.895","-23.095278",NA,NA,NA,"COLETA: Série F1.&nf;Arbusto com 2,4 metros de altura; Fruto maduro de coloração roxa e imaturo verde.; GEOGRAFIA: Regeneração de floresta estacional semidecidual.&nf;Próximo à cascata.&nf;Altitude aproximada de 770m.;",NA,NA,NA,NA,NA,NA,"2011","09","28","Magnoliopsida",NA,NA,NA,NA,NA
"846","2021-03-04 15:46:43-03","IF","SPSF","53248","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","R.Simão-Bianchini","R.J. Almeida-Scabbia et al.","724","2012","10","16","América do Sul","Brasil","SP","São Paulo","Jardim Vitória Régia - Sítio da Viúva","-46.704444","-23.704444","809","809",NA,"COLETA: Arbusto com 2m de altura. Frutos verdes a roxo beringela.; GEOGRAFIA: Afloramento rochoso.;",NA,NA,NA,NA,NA,NA,"2013","08","20","Magnoliopsida",NA,NA,NA,NA,NA
"847","2021-03-04 15:46:43-03","IF","SPSF","25845","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","M.Vignoli-Silva","J.E.A.Bertoni","377","1992","11","27","América do Sul","Brasil","SP","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado&nf;Arbusto;",NA,NA,"13859","auto",NA,NA,"2009","04","15","Magnoliopsida",NA,NA,NA,NA,NA
"848","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.",NA,"Sellow, F","s.n.",NA,NA,NA,NA,"?",NA,NA,"alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.",NA,"Schach, B de ?","s.n.",NA,NA,NA,NA,"?",NA,NA,"alibi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2017-09-11 17:14:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.",NA,"Poeppig, EF","s.n.",NA,NA,NA,NA,"?",NA,NA,"in Maynas Peruviae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
