"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"811","2019-11-01 15:10:28-03","UnB","UB","151654","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","Mecenas, VV","Mecenas, VV; Leite, FQ; Cardoso, ES","6","1996","04","10","Southern America","Brasil","Distrito Federal",NA,"Área de Proteção Ambiental (APA) de Cafuringa no NE do DF. Fazenda Palestina.","-48.166667","-15.516667",NA,"Árvore 3,9m; Floresta secundária levemente decídua sobre solo raso derivado de calcário",NA,NA,NA,NA,NA,"1998",NA,NA,"-48.166667","-15.516667",NA,NA,NA,NA,NA,NA,NA
"812","2019-11-01 15:10:28-03","UnB","UB","3642","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","Proença, CEB","Proença, CEB","1072","1994","02","03","Southern America","Brasil","Distrito Federal",NA,"Área de Preservação Ambiental do Cafuringa, Fazenda Palestina","-48.1","-15.55",NA,"Ramificada na base, frutos largo-elípticos, verdes e maduros, casca 3 mm adocicada, polpa alaranjada translúcida aderida.; Árvore 3m. Fruto vermelho-alaranjado.; Mata mesofítica com afloramento de calcário. Topologia: Meio inclinado. Solo: Solo rico",NA,NA,NA,NA,NA,"1994",NA,NA,"-48.1","-15.55",NA,NA,NA,NA,NA,NA,NA
"813","2019-11-01 15:10:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","Proença, CEB","Kirkbride Junior, JH; et al.","3630","1980","10","08","Southern America","Brasil","Distrito Federal","Brasília","Perto do Rio Salinas","-47.95","-15.516667",NA,"Árvore 5m. Flores brancas; MArgem de mata decídua sobre rochas calcáreas",NA,NA,NA,NA,NA,NA,NA,NA,"-47.95","-15.516667",NA,NA,NA,NA,NA,NA,NA
"814","2020-11-27 11:34:20-03","UFU","HUFU","77602","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Dias, A.G.","Dias, A.G.; Nakajima, J.N.","110","2017","12","07",NA,"Brasil","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado","-48.2771987915039","-18.9186000823975",NA,"Árvore 3m. Frutos verdes.; Mata seca.","HUFU00075219",NA,NA,NA,NA,"2018","01",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"815","2019-05-06 12:02:22-03","UFU","HUFU","75375","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Dias, A.G.","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","96","2017","11","08",NA,"Brasil","Minas Gerais","Uberlândia","Parque Estadual Pau Furado, Trilha da Cachoeira do Marimbondo.","-48.2771987915039","-18.9186000823975",NA,"Árvore 3 m. Flores cremes.; Mata semi decídua.","HUFU00073115","HUFU00073115",NA,NA,NA,"2017","12",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"816","2019-05-06 12:02:22-03","UFU","HUFU","75365","S","Plantae",NA,NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Dias, A.G.","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","83","2017","10","25",NA,"Brasil","Minas Gerais","Uberlândia","Parque Estadual Pau Furado, Trilha da Cachoeira do Marimbondo.","-48.2771987915039","-18.9186000823975",NA,"Árvore 3 m. Botões florais verdes.; Mata semi decídua.","HUFU00073106","HUFU00073106",NA,NA,NA,"2017","12",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"817","2019-05-06 12:02:22-03","UFU","HUFU","15200","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mota, A.L.P.","2126","1993","12","03",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Àrea 3.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 5,5 m. Com frutos.","HUFU00024719","HUFU00024719",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"818","2019-05-06 12:02:22-03","UFU","HUFU","43524","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Araújo, G.M.; Siqueira, A.S. & Rodrigues, V.H.P.","s.n.","2005","02","25",NA,"Brasil","Minas Gerais","Araguari","Capim Branco I, Funil I.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 2,5 m. Fruto laranja e vermelho.; Sub-bosuqe mata ciliar.","HUFU00024726","HUFU00024726",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"819","2019-05-06 12:02:22-03","UFU","HUFU","43512","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Siqueira, A.S.; Kilca, R.V.","s.n.","2005","09","19",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 7 m. Botão floral.; Mata decidua.","HUFU00024728","HUFU00024728",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"820","2019-05-06 12:02:22-03","UFU","HUFU","43641","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Araújo, G.M.; Aguiar, E.","s.n.","2005","10","06",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 3 m. Flor creme.; Mata decidua.","HUFU00024727","HUFU00024727",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"821","2019-05-06 12:02:22-03","UFU","HUFU","44126","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Araújo, G.M.; Aguiar, E.","s.n.","2005","12","08",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Arbusto, ca. 2 m. Fruto verde.; Mata seca.","HUFU00024731","HUFU00024731",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"822","2019-05-06 12:02:22-03","UFU","HUFU","46647","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","135","2006","12","11",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Trepadeira. Frutos imaturos creme esverdeados.; Mata decidua (interior).","HUFU00024724","HUFU00024724",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"823","2019-05-06 12:02:22-03","UFU","HUFU","48894","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Araújo, G.M.; Gusson, A.E.","13","2007","09","19",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Corola e filetes creme.; Mata decidua.","HUFU00024730","HUFU00024730",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"824","2019-05-06 12:02:22-03","UFU","HUFU","49049","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, M.S.","Araújo, G.M.; Gusson, A.E.","s.n.","2007","10","24",NA,"Brasil","Minas Gerais","Araguari","Capim Branco II","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 3 m. Fruto verde.; Mata decidua, interior.","HUFU00024729","HUFU00024729",NA,NA,NA,"2008","03",NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"825","2019-05-06 12:02:22-03","UFU","HUFU","12387","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mota, A.L.P.; et al.","1508","1992","12","03",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Mata Edson Mendes.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 7 m.; Mata.","HUFU00024712","HUFU00024712",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"826","2019-05-06 12:02:22-03","UFU","HUFU","13146","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mota, A.L.P.","07","1990","12","13",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 6 m. Frutos amarelos; Mata.","HUFU00024713","HUFU00024713",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"827","2019-05-06 12:02:22-03","UFU","HUFU","13147","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mota, A.L.P.","28","1991","01","07",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 5 m. Frutos amarelos jovens e vermelhos quando maduros. Base do caule acanelado.; Mata ciliar.","HUFU00024714","HUFU00024714",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"828","2019-05-06 12:02:22-03","UFU","HUFU","13575","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mota, A.L.P.","1073","1991","12","30",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 8 m. Frutos imaturos amarelos.; Mata de furnas.","HUFU00024715","HUFU00024715",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"829","2019-05-06 12:02:22-03","UFU","HUFU","15167","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mota, A.L.P.","2099","1993","11","24",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Área 28.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 6 m. Frutos imaturos verdes.","HUFU00024718","HUFU00024718",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"830","2019-05-06 12:02:22-03","UFU","HUFU","14597","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mota, A.L.P.","1508","1992","12","03",NA,"Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Àrea 28.","-48.187198638916","-18.6471996307373",NA,"Árvore, ca. 7 m. Frutos imaturos.","HUFU00024716","HUFU00024716",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA
"831","2019-05-06 12:02:22-03","UFU","HUFU","31991","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Mendes, S.; Araújo, G.M.; Arruda, R. & Amorim, E.H.","711","2003","04","12",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,"Árvore ca. de 4 m. Fruto vermelho.; Mata semidecídua.","HUFU00024723","HUFU00024723",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"832","2019-05-06 12:02:22-03","UFU","HUFU","31532","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Amorim, E.H.; Romero, R.; Mendes, S. & Arruda, R.","638","2003","02","15",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,"Arvoreta 2 m. Frutos amarelos e vermelhos.","HUFU00024722","HUFU00024722",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"833","2019-05-06 12:02:22-03","UFU","HUFU","31406","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Arruda, R.; Romero, R.; Mendes, S. & Amorim, E.H.","213","2003","02","14",NA,"Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,"Arbóreo ca. de 5 m. Cálice esverdeado a alvo, corola alva.; Mata.","HUFU00024721","HUFU00024721",NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"834","2019-05-06 12:02:22-03","UFU","HUFU","46697","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","217","2006","12","14",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco I, Funil II.","-48.2771987915039","-18.9186000823975",NA,"Trepadeira. Frutos imaturos verdes e maduros alaranjados.; Mata decidua (interior).","HUFU00024725","HUFU00024725",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"835","2019-05-06 12:02:22-03","UFU","HUFU","48898","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, M.S.","Araújo, G.M.; Gusson, A.E.","27","2007","09","20",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco I, Funil II.","-48.2771987915039","-18.9186000823975",NA,"Trepadeira. Cálice e filetes creme.; Mata decidua.","HUFU00024720","HUFU00024720",NA,NA,NA,"2008","03",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"836","2019-05-06 12:02:22-03","UFU","HUFU","10960","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Araújo, G.M.; et al.","1252","1993","10","09",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 3,5 m. Flores brancas.; Mata decidua.","HUFU00024711","HUFU00024711",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"837","2019-05-06 12:02:22-03","UFU","HUFU","10959","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Araújo, G.M.; et al.","1251","1993","10","02",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 3 m. Flores brancas.; Mata decidua.","HUFU00024710","HUFU00024710",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"838","2019-05-06 12:02:22-03","UFU","HUFU","10958","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Rodrigues, L.A.; Araújo, G.M.","80","1994","11","19",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 7 m.; Mata decídua em solo de origem basáltica.","HUFU00024717","HUFU00024717",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"839","2019-05-06 12:02:22-03","UFU","HUFU","41067","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Milla, A.P.; Albuquerque, J.A.C. & Rezende, T.M.","346","2005","01","17",NA,"Brasil","Minas Gerais","Uberlândia","Reserva de Miranda, Cerca de 20km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 3 m. Frutos amarelos alaranjados.; Borda da mata de galeria.","HUFU00024706","HUFU00024706",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"840","2019-05-06 12:02:22-03","UFU","HUFU","38727","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Schiavini, I.","Santos, A.P.M.; Albuquerque, J.A.C.","322","2004","11","18",NA,"Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Cerca de 20km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 6 m. Flores creme.; Mata de galeria.","HUFU00024709","HUFU00024709",NA,NA,NA,"2005","06","28",NA,NA,"58223","auto",NA,NA,NA,NA,NA
"841","2019-05-06 12:02:22-03","UFU","HUFU","36409","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, M.S.","Santos, A.P.M.; Romero, R. & Rosa, P.O.","276","2004","02","17",NA,"Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Cerca de 20km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,"Trepadeira. Frutos verde-amarelados.; Mata de galeria.","HUFU00024708","HUFU00024708",NA,NA,NA,"2006","02","15",NA,NA,"58223","auto",NA,NA,NA,NA,NA
"842","2019-05-06 12:02:22-03","UFU","HUFU","36032","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Santos, A.P.M.; Rosa, P.O. & Volpi, R.L.","251","2004","01","15",NA,"Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Cerca de 20km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 5 m. Frutos amarelos a avermelhados.; Mata.","HUFU00024707","HUFU00024707",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"843","2021-03-04 15:46:32-03","IF","SPSF","32579","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,NA,NA,"1997","04","16","América do Sul","Brasil","RJ","Juquery-quere",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"844","2021-03-04 15:46:32-03","IF","SPSF","41655","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.","G.A.D.C. Franco","N.M.Ivanauskas & G.A.D.C. Franco & E.Furlan & I.F.de A.Mattos & G.Durigan & F.Bianco","6272","2009","03","03","América do Sul","Brasil","SP","Ribeirão Preto","Estação Ecológica de Ribeirão Preto","-47.844167","-21.220278",NA,"COLETA: Floresta Estacional Semidecidual.&nf;Arvoreta 2,5m altura, com frutos; GEOGRAFIA: Mata Santa Teresa.;",NA,NA,"606","606",NA,"2009","03","10",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"845","2021-03-04 15:46:32-03","IF","SPSF","16704","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"G. Hatschbach","57967","1992","10","11","América do Sul","Brasil","ES","Domingos Martins","Alto do Galo","-40.6591987609863","-20.3633003234863",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48150","auto","Magnoliopsida",NA,NA,NA,NA
"846","2021-03-04 15:46:32-03","IF","SPSF","14669","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,"M.S.Ferrucci","D.V.Toledo Filho",NA,"1990","11","12","América do Sul","Brasil","SP","Águas da Prata",NA,"-46.7099990844727","-21.9300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"1997","12","30",NA,NA,"13435","auto","Magnoliopsida",NA,NA,NA,NA
"847","2021-03-04 15:46:32-03","IF","SPSF","09583","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,"M.S.Ferrucci","M.J.Robim","356","1985","11","28","América do Sul","Brasil","SP","Campos do Jordão","P.E.Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo&nf;Mata latifoliada com araucária.&nf;Árvore 8m altura; flores brancas.; GEOGRAFIA: Região do Pinheiro Seco.;",NA,NA,NA,NA,NA,"2005","12","30",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"848","2021-03-04 15:46:32-03","IF","SPSF","28900","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"L.Rossi","2134","2000","09","18","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA
"849","2021-03-04 15:46:32-03","IF","SPSF","28976","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"I.Cordeiro","2324","2000","09","27","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: faloresta ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA
"850","2021-03-04 15:46:32-03","IF","SPSF","28980","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"R.S.Bianchini","1387","2000","09","07","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA
"851","2021-03-04 15:46:32-03","IF","SPSF","32318","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"E.E.Macedo","358","1997","12","29","América do Sul","Brasil","SP","Franco da Rocha","P.E.Furnas do Bom Jesus","-46.7200012207031","-23.3199996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12135","auto","Magnoliopsida",NA,NA,NA,NA
"852","2021-03-04 15:46:32-03","IF","SPSF","27027","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"D.C.Cavalcanti","189","1998","03","31","América do Sul","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planalto&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27040","auto","Magnoliopsida",NA,NA,NA,NA
"853","2021-03-04 15:46:32-03","IF","SPSF","23686","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"J.A.Pastore","836","1998","12","15","América do Sul","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: tres tombos&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"854","2021-03-04 15:46:32-03","IF","SPSF","35363","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,"J.B.Baitello","J.B.Baitello & O.T. Aguiar & F.T.Rocha","1780","1999","12","07","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFNovo; Arvoreta 7m, frutos amarelos e alaranjados; GEOGRAFIA: Escopel, loteamento mirante da ilha&nf;;",NA,NA,NA,NA,NA,"2005","09","30",NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"855","2021-03-04 15:46:32-03","IF","SPSF","17389","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,"M.S.Ferrucci","J.E.A.Bertoni","219","1993","12","09","América do Sul","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,"COLETA: XLS: SPSFAntigo&nf;Mata próxima ao rio&nf;Arvoreta 4-6m altura; frutos;",NA,NA,NA,NA,NA,"1997","12","30",NA,NA,"13859","auto","Magnoliopsida",NA,NA,NA,NA
"856","2021-03-04 15:46:32-03","IF","SPSF","19515","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,"M.S.Ferrucci","J.E.A.Bertoni","307","1995","01","18","América do Sul","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 4-5m altura; madeira mole, frutos amarelos.; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"2005","12","30",NA,NA,"13859","auto","Magnoliopsida",NA,NA,NA,NA
"857","2021-03-04 15:46:32-03","IF","SPSF","20849","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,"M.S.Ferrucci","J.E.A.Bertoni","342","1995","11","30","América do Sul","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata.&nf;Árvore com flores e início de frutos.;",NA,NA,NA,NA,NA,"2005","12","30",NA,NA,"13859","auto","Magnoliopsida",NA,NA,NA,NA
"858","2021-03-04 15:46:32-03","IF","SPSF","25932","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"J.E.A.Bertoni","366","1992","10","15","América do Sul","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13859","auto","Magnoliopsida",NA,NA,NA,NA
