"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"247","2008-05-27 22:02:00-03","MO","MOBOT","3350425","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","P. Dusén",NA,NA,NA,"Per Dusén","1912",NA,NA,"Brazil","Paraná",NA,"Curityba opp, in campo.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"Dusén 73848","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2010-04-13 14:53:00-03","MO","MOBOT","3350890","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","1982",NA,NA,"Paraguay","Alto Paraná",NA,"Cerca de Hernandarias, junto al arroyo Pirapitá, bordes de un estero.",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,"Fernández Casas 7321","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","3351045","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Nélida Soria","1991","10","22","Paraguay","Amambay",NA,"En el campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 4724","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2011-03-16 22:19:00-03","MO","MOBOT","3354776","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Bernardo Rosengurtt","1945","11","30","Uruguay","Paysandú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-4906","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2011-03-06 14:58:00-03","MO","MOBOT","3354963","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Aurelio Schinini|O. Ahumada","1976",NA,NA,"Argentina","Corrientes","Capital","Riachuelo, arenal alto de Yatay-poñy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 12380","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2016-11-15 05:15:00-02","MO","MOBOT","3355111","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo|Victor Maruñak|R.I. Maruñak|J. Irigoyen","1970",NA,NA,"Argentina","Corrientes","Santo Tomé","Gobernador Virasoro, Ruta Nac. No. 14. Campos altos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 16671","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2009-07-10 17:58:00-03","MO","MOBOT","3355145","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","T. M. Pedersen",NA,NA,NA,"Troels M. Pedersen","1974","12","5","Argentina","Corrientes","Concepción","Buena Vista, medium dry grasslands, sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 10844","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-07-10 17:58:00-03","MO","MOBOT","3355325","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","T.M.P",NA,NA,NA,"Troels M. Pedersen","1977","2","18","Argentina","Corrientes","Empedrado","Las Tres marias. Erosion gulliles i the bank of the R. paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 11678","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-05-05 11:54:00-03","MO","MOBOT","3355473","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Émile Hassler",NA,"1",NA,"Paraguay",NA,NA,"Prope Villarica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 5543","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"256","2009-07-10 17:58:00-03","MO","MOBOT","3355676","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","TMP",NA,NA,NA,"Troels M. Pedersen","1977","11","10","Brazil","Rio Grande do Sul",NA,"Arroio dos Ratos: Faxinal, rough grassland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 11969","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2012-04-26 09:52:00-03","MO","MOBOT","3355854","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance",NA,NA,NA,"Gert G. Hatschbach|O. V. Guimarães","1973","10","27","Brazil","Santa Catarina",NA,"Praias, Imbituba, das dunas de areia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 31185","South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","3355933","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","H. Wolff",NA,NA,NA,"Per Dusén","1912",NA,NA,"Brazil","Paraná",NA,"Curitzba, in campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 13848","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2009-08-18 12:11:00-03","MO","MOBOT","3356509","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","H. Wolff",NA,NA,NA,"Erik L. Ekman","1907",NA,NA,"Argentina","Misiones",NA,"Posadas, in graminosis ad praed. La Granja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ekman 414","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2011-06-09 17:28:00-03","MO","MOBOT","344766","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Lincoln Constance (UC)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1992","10","28","Paraguay","Central",NA,"Estero del Ypoá. Tacuara. 2 km NW of Cerro Pé, 140 msm. Cerrado forest.","-57.45","-25.65",NA,NA,NA,NA,NA,NA,NA,"Zardini 33271","South America",NA,NA,NA,NA,NA,NA,NA,NA,"2","812",NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","344778","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1991","1","5","Paraguay","Caaguazú",NA,"2 km N of Arroyo Guaranungua. Cerrado scrub.","-55.91666","-25.36666",NA,NA,NA,NA,NA,NA,NA,"Zardini 25664","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","516",NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","345151","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","11","17","Paraguay","Central",NA,"Tavarory, Río Paraguay. Inundated savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"Zardini 24178","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","470",NA,NA
"263","2013-10-15 11:50:00-03","MO","MOBOT","345270","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","11","17","Paraguay","Central",NA,"Tavarory, near Administration.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"Zardini 24369","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","474",NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","345463","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1991","11","18","Paraguay","Cordillera",NA,"4 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,NA,"Zardini 28838","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","618",NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","345483","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1989","11","18","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,"Zardini 16481","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","193",NA,NA
"266","2013-10-15 12:55:00-03","MO","MOBOT","345494","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","12","1","Paraguay","Caaguazú",NA,"Arroyo Cambay, 32 km S of Arroyo Yhú.","-55.9166667","-25.4166667",NA,NA,NA,NA,NA,NA,NA,"Zardini 24762","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","492",NA,NA
"267","2016-11-01 11:00:00-02","MO","MOBOT","345543","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","1989","11","18","Paraguay","Cordillera",NA,"Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros.","-57.3","-25.1333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 16504","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","194",NA,NA
"268","2016-06-16 08:25:00-03","MO","MOBOT","345748","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|A. Salina","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"Zardini 25024","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","500",NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","345951","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|G. Garcete","1991","12","9","Paraguay","Central",NA,"Tavarory, 2 km from administration on the direction to Arroyo Abai. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"Zardini 29322","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","629",NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","346013","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1991","12","9","Paraguay","Central",NA,"Tavarory, 0.7 km from administration on the direction to Arroyo Abai. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"Zardini 29347","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","630",NA,NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","346033","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","11","5","Paraguay","Central",NA,"Estero del Ypoá. South of Tacuara. Gallery Forest along Estero.","-57.46666","-25.63333",NA,NA,NA,NA,NA,NA,NA,"Zardini 33504","South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","779",NA,NA
"272","2011-06-09 17:28:00-03","MO","MOBOT","346081","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1992","11","18","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7 km S of Villeta. Cerrado scrub.","-57.55","-25.56666",NA,NA,NA,NA,NA,NA,NA,"Zardini 33684","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","782",NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","346140","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","11","27","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7.5 km S of Villeta. Gallery Forest and inundated savanna along creek, on clay.","-57.55","-25.56666",NA,NA,NA,NA,NA,NA,NA,"Zardini 33810","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","784",NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","346212","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1992","12","2","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 1.5 km S of Villeta. Savanna and patches of Cerrado.","-57.53333","-25.51666",NA,NA,NA,NA,NA,NA,NA,"Zardini 34017","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","787",NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","345784","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-27.33333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18842","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","282",NA,NA
"276","2016-06-16 08:09:00-03","MO","MOBOT","346269","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","L. Constance (UC)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1993","1","7","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7 km S of Villeta.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,NA,"Zardini 34411","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","794",NA,NA
"277","2019-07-30 06:23:00-03","MO","MOBOT","1418458","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","A. Worz",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","1999","10","24","Paraguay","Itapúa",NA,"Yacyretá Dam Island: San Miguel. Collecting area: around four hectares.","-56.7594444","-27.4725",NA,NA,NA,NA,NA,NA,NA,"Zardini 52079","South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","1184",NA,NA
"278","2021-04-07 18:07:03-03","UNESP-IBILCE","SJRP","33917","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Gonzatti, F.","2015","12",NA,"Gonzatti, F., Demeda, C.; Gaio, J.","2015","11","21","Brasil","Rio Grande do Sul","Osório","Margem oeste da lagoa do Peixoto","-50.24555556","-29.86638889","-50.24555556","-29.86638889",NA,NA,"Em campo seco. Folhas dispostas em roseta; Capítulos vináceos.",NA,NA,"2213.0","America do Sul",NA,NA,"Tracheophyta","Apiales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"279","2016-08-26 09:15:59-03","UFSM","HDCF","3902","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Sobral, M.",NA,NA,NA,"Longhi, S. J.","1988","11","07","Brasil","Rio Grande do Sul","Chapada",NA,"-53.067798614502","-28.0552997589111",NA,NA,NA,NA,"Frutos vermelhos",NA,NA,"1259","América",NA,NA,NA,NA,"23411","auto",NA,NA,NA,NA,NA,NA
"280","2018-09-12 14:47:58-03","UNIOESTE","UNOP","2088","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Cordeiro, J.","2015","07",NA,"Motta, J.T.; Silva, J.M.; Silva, J.M.","2015","02","11","Brasil","Paraná","Paranagua","CIC","-49.326944","-25.553333","-49.326944","-25.553333","906","906","Subarbusto, flores azuis. Em campo limpo.",NA,NA,"4574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-08-31 08:52:36-03","INPA","INPA","127953","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Sobral, MEG","1985",NA,NA,"Sobral, MEG","1984","11","22","Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana, Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"INPA0127953","INPA0127953 INPA0127953_e","3454","Southern America",NA,NA,"Dicotyledon Asterids","Apiales","29946","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-28 10:31:19-03","ICAUFMG","MCCA","1780","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","FONSECA, R.S.","2018","07","02","XAVIER, M.V.B.","2017","05","04","Brasil","Minas Gerais","Montes Claros","ICA UFMG","-43.8616981506348","-16.7350006103516","-438419444.0","-166836111.0",NA,NA,"Local aberto","MCCA01837","MCCA01837","64",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"283","2019-05-23 11:07:32-03","UFLA","ESAL","830","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro de Sant'Ana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"; ; ;; campo rupestre",NA,NA,"285",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"284","2019-06-10 10:10:05-03","FZB-BH","BHZB","11835","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba",NA,NA,NA,NA,NA,"Rezende, S.G et al.","2010","03","25","Brasil","MG","Rio Acima","Região do Rio do Peixe, Bacia do Córrego Fazenda Velha","-43.7893981933594","-20.0874996185303","43º 49' 37","20º 9' 23","1050","1050","Unicata, BHCB 146399.Confirmada identificação por Diober Lucas 21/07/2017",NA,NA,"4233",NA,NA,NA,NA,NA,"13827","auto",NA,NA,NA,NA,NA,NA
"285","2019-06-10 10:10:05-03","FZB-BH","BHZB","8220","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba",NA,"D, Lucas","2017","07","21","Rezende, S.G et al.","2010","03","25","Brasil","MG","Rio Acima","Rio do Peixe, Bacia do córrego Fazenda Velha.","-43.826944","-20.156389","43W 49' 37","20S 9' 23","825","825","Doação Sete Soluções. BHCB 146399. . Coord: 20° 9' 23 S; 43° 49' 37W. Alt: 825 a 1050 m. Outros coletores: Mendes, M.S.; Neves, G.S.",NA,NA,"4233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-01-26 14:12:05-03","CPACT","ECT","5028","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","D.B.Lucas","2020","08","17","M.M.Marchi; C.Mistura","2013","01","15","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata, área 1 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0005028","ECT0005028","4248",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-01-26 14:12:05-03","CPACT","ECT","4707","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","M.M.Marchi","2012","11","29","M.M.Marchi; J.Mujica | L.M.Villani","2012","11","29","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0004707","ECT0004707","4105",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-01-26 14:12:05-03","CPACT","ECT","2746","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","D.B.Lucas","2020","08","17","M.M.Marchi; I.Goulart | C.Mistura | M.Magalhães","2011","12","05","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0002746","ECT0002746","3310",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-01-26 14:12:05-03","CPACT","ECT","4682","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","D.B.Lucas","2020","08","17","M.M.Marchi","2012","11","21","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ da Butia odorata, área 1 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0004682","ECT0004682","4088",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-01 11:47:02-03","UFPE","UFP","23907","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Sch.","Irgang, BE",NA,NA,NA,"Schlidwein, C","1990","12","02","Brasil","Rio Grande do Sul","Serra do Sudeste",NA,NA,NA,NA,NA,NA,NA,NA,"UFP023907",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-01 11:47:02-03","UFPE","UFP","1750","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Sch.","Hatschbach, G","1963","09",NA,"Moreira, EA","1963","03","08","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"UFP001750",NA,"s.n.",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"292","2020-09-12 05:00:02-03","US","US","2883181","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"T. Pederson","1969","11","16","Paraguay","Central",NA,"Near Villeta. Dep. Central.",NA,NA,NA,NA,NA,NA,NA,"US03076914",NA,"9318","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"293","2020-09-12 05:00:02-03","US","US","2600334","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Del Puerto","1965","1","14","Uruguay","Maldonado",NA,"Sierra Ballena. Dpto. Maldonado.",NA,NA,NA,NA,NA,NA,NA,"US03076917","US03076917_01","3866","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"294","2020-09-12 05:00:02-03","US","US","1066905","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"G. Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03076999","US03076999_01","4699","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US","2141996","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Reitz & Klein, --","1953","11","5","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça.",NA,NA,NA,NA,"5",NA,NA,"US03076994","US03076994_01","1324","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","1280756","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"P. K. Dusén","1909","1","18","Brazil","Paraná",NA,"Ponta Grossa, in campo.",NA,NA,NA,NA,NA,NA,NA,"US03076998","US03076998_01","7568","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"297","2020-09-12 05:00:02-03","US","US","2466685","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"E. P. Heringer","1956","10","6","Brazil","Minas Gerais",NA,"Hôrto Forestal de Paraopeba M. G. Cerrado",NA,NA,NA,NA,NA,NA,NA,"US03076993","US03076993_01","5373","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","1473857","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"G. Jönsson","1914","3","12","Brazil","Paraná",NA,"Curityba, in campo.",NA,NA,NA,NA,NA,NA,NA,"US03076997","US03076997_01","33a","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"299","2020-09-12 05:00:02-03","US","US","3186045","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"R. Wasum & et al.","1989","12","1","Brazil","Rio Grande do Sul",NA,"RS - Torres - Praia da Guarita.",NA,NA,NA,NA,NA,NA,NA,"US03076986","US03076986_01","6439","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
