"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount"
"50","2020-12-21 16:46:08-03","MBM","MBM","320762","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Brotto, M.L.; Santos, E.L.","Silva, J.M.; Barboza, E.; Marinero, F.; Barboza, E.; Marinero, F.","5059","2006","09","22","Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Tucum, Serra Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Árvore, 3m, flor creme.; Matinha nebular.","MBM320762","MBM320762","2013","55154","auto","04",NA,NA,NA,"05",NA,NA,NA
"51","2020-12-21 16:46:08-03","MBM","MBM","6417","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Smith, S.F.; L.B.","Hatschbach, G.","17316","1967","10","05","Southern America","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM006417","MBM006417",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:46:08-03","MBM","MBM","6415","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Hatschbach, G.","Hatschbach, G.","16838",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM006415","MBM006415",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:46:08-03","MBM","MBM","12050","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Hatschbach, G.","Hatschbach, G.","22230",NA,NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Abrigo 1","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM012050","MBM012050",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:46:08-03","MBM","MBM","301133","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Aranha Filho, J.L.M.","Mocochinski, A.Y.; Scheer, M.B.; Scheer, M.B.","86","2001","11","01","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Pico Ferraria","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Arbustiva ereta 2 m.; Floresta Ombrófila Densa Montana. Sem sombreamento.","MBM301133","MBM301133","2006","55154","auto","05",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:46:08-03","MBM","MBM","76721","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Hatschbach, G.","Kummrow, R.","2033",NA,NA,NA,"Southern America","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM076721","MBM076721",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:46:08-03","MBM","MBM","12048","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Hatschbach, G.","Hatschbach, G.","19951","1968","10","08","Southern America","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM012048","MBM012048",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:46:08-03","MBM","MBM","19021","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Hatschbach, G.","Hatschbach, G.","27669",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM019021","MBM019021",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:46:08-03","MBM","MBM","23454","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Smith, L.B.","Hatschbach, G.","2503",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Rio Taquari","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM023454","MBM023454",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:46:08-03","MBM","MBM","210036","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Bidá, A.","Altamiro; et al.; et al.","51",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Serra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM210036","MBM210036",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-09-25 23:47:46-03","MNHN","RECOLNAT_MNHN_P","P00648418","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Bida","Glaziou, A.",NA,"1890","10","22",NA,"Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648418' target='other'> <mi>dwc_moreinfo</mi></a>","P00648418","P00648418_01",NA,NA,NA,NA,NA,NA,NA,NA,"isotype","18359",NA
"61","2015-09-25 23:47:52-03","MNHN","RECOLNAT_MNHN_P","P00648419","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Bida","Glaziou, A.",NA,"1890","10","22",NA,"Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648419' target='other'> <mi>dwc_moreinfo</mi></a>","P00648419","P00648419_01",NA,NA,NA,NA,NA,NA,NA,NA,"isotype","18359",NA
"62","2015-09-25 23:47:57-03","MNHN","RECOLNAT_MNHN_P","P00648420","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Bida","Glaziou, A.",NA,"1890","10","22",NA,"Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648420' target='other'> <mi>dwc_moreinfo</mi></a>","P00648420","P00648420_01",NA,NA,NA,NA,NA,NA,NA,NA,"isotype","18359",NA
"63","2015-09-04 15:41:56-03","MNHN","RECOLNAT_MNHN_P","P04519415","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Reitz|Klein",NA,"1957","10","18",NA,"Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666","1400",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519415' target='other'> <mi>dwc_moreinfo</mi></a>","P04519415","P04519415_01",NA,"37493","auto",NA,NA,NA,NA,NA,NA,"5249",NA
"64","2015-09-04 15:41:56-03","MNHN","RECOLNAT_MNHN_P","P04519416","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Hatschbach, G.",NA,"1967","10","5",NA,"Brasil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465","1950",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519416' target='other'> <mi>dwc_moreinfo</mi></a>","P04519416","P04519416_01",NA,"55154","auto",NA,NA,NA,NA,NA,NA,"17316",NA
"65","2020-12-11 11:42:34-03","UFMG","BHCB","170051","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Verdi, M; Martins, EM; Veiga, ON","5681","2010","09","02","Southern America","Brasil","Paraná","Guaratuba","Morro dos Perdidos, APA Estadual de Guaratuba","-48.956667","-25.890278","1444","1444",NA,"Arbórea, 2 m de altura. Flor creme.; Matinha nebular. Interior de fragmento.","BHCB014862",NA,"2010",NA,NA,"12",NA,"-48.956667","-25.890278","01",NA,NA,NA
"66","2021-02-11 17:21:54-03","UFPR","UPCB","39460","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Bidá, A.","Correia, C.M.B.","187","1990","09","12",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, proximidades do Sítio Fazenda Velha","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Árvore 10m, caule com casca lisa, folhas discolores lustrosas em ambas as faces, frutos imaturos de cor verde. Área degradada..",NA,NA,"1999","33190","auto","09",NA,NA,NA,"03",NA,NA,NA
"67","2021-02-11 17:21:54-03","UFPR","UPCB","39461","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Bidá, A.","Lima, H.C.de","3776","1990","06","01",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Sítio Fazenda Velha, caminho para São Caetano","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Árvore com 8m, flores alvo-esverdeadas. Mata de encosta..",NA,NA,"1999","33190","auto","09",NA,NA,NA,"03",NA,NA,NA
"68","2021-02-11 17:21:54-03","UFPR","UPCB","50431","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Stange, E.J.","6","2004","09","18",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Árvore, 2m. Refúgio vegetacional..",NA,NA,"2006","12577","auto","05",NA,NA,NA,NA,NA,NA,NA
"69","2021-02-11 17:21:54-03","UFPR","UPCB","26176","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Reitz, R.","6132","1958","01","10",NA,"Brasil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666","1300","1300",NA,"Arbusto, 3m, fruto imaturo, verde. Orla da mata..",NA,NA,"2006","37493","auto","05",NA,NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:21:54-03","UFPR","UPCB","26731","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Martinelli, G.","13155","1984","10","05",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,NA,"Árvore, 1m, folhas discolores, botões esverdeados..",NA,NA,"2005","30526","auto","07",NA,NA,NA,NA,NA,NA,NA
"71","2021-02-11 17:21:54-03","UFPR","UPCB","42650","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Dala Rosa, S.","106","2000","07","17",NA,"Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore, ca. 2,5m, inflorescência em botão. Floresta ombrófila densa altomontana..",NA,NA,"2006","30514","auto","05",NA,NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:21:54-03","UFPR","UPCB","8289","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Hatschbach, G.","17316","1967","10","05",NA,"Brasil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465","1950","1950",NA,"Arbusto, flor verde-claro. Topo do morro..",NA,NA,"2006","55154","auto","05",NA,NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:21:54-03","UFPR","UPCB","7998","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Hatschbach, G.","19951","1968","10","08",NA,"Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Arbusto, flor alvescente. Topo do morro..",NA,NA,"2006","17116","auto","05",NA,NA,NA,NA,NA,NA,NA
"74","2021-02-11 17:21:54-03","UFPR","UPCB","31037","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Santos, E.P.","284","1996","11","23",NA,"Brasil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596","1400","1400",NA,"Arvoreta, ca. 2m, flor creme. Beira mata nebular..",NA,NA,"2006","41937","auto","05",NA,NA,NA,NA,NA,NA,NA
"75","2021-02-11 17:21:54-03","UFPR","UPCB","49469","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Scheer, M.B.","451","2002","06","28",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Pico Caratuva","-49.0553016662598","-25.3055992126465","1840","1840",NA,"Arbustiva ereta, 2,5m, sem sombreamento. Refúgio vegetacional altomontano..",NA,NA,"2006","55154","auto","05",NA,NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:21:54-03","UFPR","UPCB","49562","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Scheer, M.B.","701","2004","07","27",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Pico Itapiroca","-49.0553016662598","-25.3055992126465","1700","1700",NA,"Arbórea ereta 5m. Floresta ombrófila densa altomontana..",NA,NA,"2006","55154","auto","05",NA,NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:21:54-03","UFPR","UPCB","28366","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand.","Aranha Filho, J.L.M.","Silva, J.M.","1696","1996","09","07",NA,"Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Pico Paraná, Abrigo 3","-49.0553016662598","-25.3055992126465","1700","1700",NA,"Arbusto, 1,40m, flor creme-esverdeada. Matinha nebular..",NA,NA,"2006","55154","auto","05",NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","3395627","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Gert G. Hatschbach","Hatschbach 22230","1969",NA,NA,"South America","Brazil","Paraná",NA,"Serra Ibitiraquire, abirgo 1 mun. Campina.",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-06-22 05:25:00-03","MO","MOBOT","3395727","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 5391","1957",NA,NA,"South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, S. Jose.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-09-12 14:48:36-03","UNIOESTE","UNOP","5676","S","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Ribeiro, A.","Ribeiro, A.","7","2009","09","18",NA,"Brasil","Paraná","Piraquara","Morro do Canal Floresta Ombrofila Densa Alto da Montanha.","-48.972222","-25.527778","1300","1300",NA,"Árvore com 3 m de altura.",NA,NA,NA,NA,NA,NA,NA,"-48.972222","-25.527778",NA,NA,NA,NA
"81","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","42083",NA,"Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","J.L.M. Aranha Filho/XI-2006","P.W. Fritsch; J.L.M. Aranha Filho & E. Barbosa","1807","2005","10","15",NA,"Brasil","Paraná","Piraquara","along a trail on W slope of Morro Canal. Entrance to the trail is along a road ca. 12 km from BR-277 (the turnoff from BR-277 is ca. 500m before the Policia Rod.Federal) Serra do Mar","-48.984167","-25.514722","1262","1262",NA,"Elfin cloud forest. Shrub or small tree to 3m tall. Corolla greenish white; young fruit green. Occasional on windswept slope","MBML042083",NA,NA,NA,NA,NA,NA,"48W59'3","25S30'53",NA,NA,NA,NA
"82","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","44481",NA,"Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","J.L.M. Aranha Filho/15-VIII-2007","J. M. A. Braga; et al","2863","1995","09","27",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Planalto, Agulhas Negras, via tradicional para o cume","-44.766667","-22.466667","2700","2700",NA,"Na encosta íngrime entre a vegetação arbustiva no encrave. Arbusto, 1,5m de alt., heliófilo. Folhas cartáceas. Flores verdes, estames alvos amarelados","MBML044481",NA,NA,NA,NA,NA,NA,"44W45'60","22S28'0",NA,NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","2340887","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"-- Reitz & Klein, --","9226","1959","10","23","South America","Brazil","Santa Catarina",NA,"Morro Spitzkopf, Blumenau.",NA,NA,"990",NA,NA,NA,"US03135664","US03135664_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","2742851","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"-- Reitz & Klein, --","5249","1957","10","18","South America","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre.",NA,NA,"1400",NA,NA,NA,"US03135666","US03135666_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","2472312","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"G. Hatschbach","8169","1961","8","6","South America","Brazil","Paraná",NA,"Mun. Campina Gde. de Sul. Serra do Capivary Grande.",NA,NA,"1700",NA,NA,NA,"US03135661","US03135661_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","2566945","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"G. Hatschbach","17316","1967","10","5","South America","Brazil","Paraná",NA,"Mun. Campina Grande Sul. Pico Caratuva.",NA,NA,"1950",NA,NA,NA,"US03135660","US03135660_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","2057283","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"G. Hatschbach","2503","1951","9","29","South America","Brazil","Paraná",NA,"Mun. Piraquara. Rio Taquary.",NA,NA,NA,NA,NA,NA,"US03135667","US03135667_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","2445090","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"-- Reitz & Klein, --","9991","1960","10","6","South America","Brazil","Santa Catarina",NA,"Monte Crista, Garuva São Francisco do Sul. Orla do campo.",NA,NA,"900",NA,NA,NA,"US03135663","US03135663_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US","2445094","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"-- Reitz & Klein, --","10144","1960","10","13","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, São José. Capão do campo.",NA,NA,"1000",NA,NA,NA,"US03135662","US03135662_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","2742850","PreservedSpecimen","Plantae",NA,"Ebenales","Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand",NA,"-- Reitz & Klein, --","5391","1957","10","24","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, S. José.",NA,NA,"1200",NA,NA,NA,"US03135665","US03135665_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"91","2019-12-09 17:31:00-03","UFPR","EFC","2640","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Tramujas, A.P.","200","1990","10","15",NA,"Brasil","Paraná","Campina Grande do Sul","Pico Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Arvoreta em zona de tensão ecológica. Floresta Ombrófila Densa Altomontana e refúgio Vegetacional. Aos 1.450 m.s.n.m.","EFC002640",NA,"2014","55154","auto","10",NA,NA,NA,"24",NA,NA,NA
"92","2019-12-09 17:31:00-03","UFPR","EFC","12725","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Vieira, R.S.","60","2009","11","14",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - Morro Capivari Grande","-48.4919","-25.0803",NA,NA,NA,"Árvore com 4,5m, no interior da floresta altomontana. Com frutos verdes.","EFC012725",NA,"2009",NA,NA,"11",NA,"-48.4919","-25.0803","14",NA,NA,NA
"93","2019-12-09 17:31:00-03","UFPR","EFC","2645","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Roderjan, C.V.; Tramujas, A.P.",NA,"1991","07","04",NA,"Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-48.8287","-25.241","1550","1550",NA,"Arvoreta 2 m, frequente na floresta altomontana do pico Caratuva a 1550 m s.n.m.","EFC002645",NA,"2014",NA,NA,"10",NA,"-48.8287","-25.2410","24",NA,NA,NA
"94","2019-12-09 17:31:00-03","UFPR","EFC","13661","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Ribeiro, C.L.; et al.","123","2014","08","23",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Cerro verde","-48.8361","-25.2582",NA,NA,NA,"Espécie arbustiva","EFC013661",NA,"2015",NA,NA,"05",NA,"-48.8361","-25.2582","06",NA,NA,NA
"95","2019-12-09 17:31:00-03","UFPR","EFC","2895","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Roderjan, C.V.","1014","1992","09","17",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","1390","1390",NA,"Árvore 3,5m, comum em floresta altomontana a 1390m s.n.m. Botões florais.","EFC002895",NA,"2014",NA,NA,"10",NA,"-49.0036","-25.3887","24",NA,NA,NA
"96","2019-12-09 17:31:00-03","UFPR","EFC","2642","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Kuniyoshi, Y.S.","5433","1991","07","04",NA,"Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos - Pico Caratuva","-48.8287","-25.241","1550","1550",NA,"Arvoreta 2 m na floresta altomontana do pico Caratuva a 1550 m s.n.m. Botões florais.","EFC002642",NA,"2014",NA,NA,"10",NA,"-48.8287","-25.2410","24",NA,NA,NA
"97","2019-12-09 17:31:00-03","UFPR","EFC","2908","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Roderjan, C.V.","1018","1992","09","23",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","1300","1300",NA,"Árvore 3m eventual na floresta altomontana do morro Anhangava, 1300m s.n.m. Botões florais. __COMMOM_NAME__: Maria-mole","EFC002908",NA,"2014",NA,NA,"10",NA,"-49.0036","-25.3887","24",NA,NA,NA
"98","2019-12-09 17:31:00-03","UFPR","EFC","11909","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Vieira, R.S.; Völtz, R.R.","298","2013","11","10",NA,"Brasil","Paraná","Campina Grande do Sul","Cerro Verde","-48.8361","-25.2582",NA,NA,NA,"Arbusto com 1,5m. em refúgio altomontano. Frutos verdes.","EFC011909",NA,"2014",NA,NA,"09",NA,"-48.8361","-25.2582","11",NA,NA,NA
"99","2019-12-09 17:31:00-03","UFPR","EFC","2644","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Roderjan, C.V.; Vicentini, A.",NA,"1991","07","04",NA,"Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos - Pico Caratuva","-48.8287","-25.241","1500","1500",NA,"Arvoreta 2 m, comum na floresta altomontana do pico Caratuva a 1500 m s.n.m. Botões florais.","EFC002644",NA,"2014",NA,NA,"10",NA,"-48.8287","-25.2410","24",NA,NA,NA
"100","2019-12-09 17:31:00-03","UFPR","EFC","2565","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Roderjan, C.V.; Vicentini, A.","951","1991","07","05",NA,"Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-48.8083","-25.2523","1750","1750",NA,"Arvoreta 1 m, comum em floresta altomontana de crista a 1750 m s.n.m., próx. pico Paraná. Botões florais.","EFC002565",NA,"2014",NA,NA,"10",NA,"-48.8083","-25.2523","24",NA,NA,NA
"101","2019-12-09 17:31:00-03","UFPR","EFC","12598","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","corymboclados","Symplocos corymboclados","Brand","Vieira, R.S.","Vieira, R.S.","364","2014","02","09",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Ciririca","-48.8315","-25.2844",NA,NA,NA,"Arvoreta em refúgio altomontano, com frutos verdes.","EFC012598",NA,"2014",NA,NA,"02",NA,"-48.8315","-25.2844","09",NA,NA,NA
